FisY,SePer,CFLI,Deser,SeNa,KnowFDeve,CIDABuDeliMo,ChIs,UntAmoProBu,ProjNu,ClChAdap,FSTCPer,AmoSp,IRTCPer,PBAT,UrbIss,YouIs,IndigIs,DisIs,ICTAAToFDevelo,GenEqua,OrganID,OrgaNa,OrganiTy,OrganiCl,OrganS,ContID,ContNa,ProjBroCounID,CoRegID,CoRegN,CounRePe,SecID
2009/2010,0.01,0,0,Promotion of development awareness,1,Responsive,0,0.0,S063415PRG,0,0.5,1299.9974,0.0,Not PBA,0,0,0,0,0,2,1002249,World Relief Canada,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,BD,BD,Bangladesh,0.26,99820
2009/2010,0.99,0,0,Informal/semi-formal financial intermediaries,1,Responsive,0,0.0,S063415PRG,0,0.5,89099.8218,0.0,Not PBA,0,0,0,0,0,2,1002249,World Relief Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.18,24040
2009/2010,0.01,0,0,Promotion of development awareness,1,Responsive,0,0.0,S063415PRG,0,0.5,899.9982,0.0,Not PBA,0,0,0,0,0,2,1002249,World Relief Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.18,99820
2009/2010,0.99,0,0,Informal/semi-formal financial intermediaries,1,Responsive,0,0.0,S063415PRG,0,0.5,9899.9802,0.0,Not PBA,0,0,0,0,0,2,1002249,World Relief Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.02,24040
2009/2010,0.01,0,0,Promotion of development awareness,1,Responsive,0,0.0,S063415PRG,0,0.5,99.9998,0.0,Not PBA,0,0,0,0,0,2,1002249,World Relief Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.02,99820
2009/2010,0.99,0,0,Informal/semi-formal financial intermediaries,1,Responsive,0,0.0,S063415PRG,0,0.5,89099.8218,0.0,Not PBA,0,0,0,0,0,2,1002249,World Relief Canada,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,KH,Cambodia,0.18,24040
2009/2010,0.01,0,0,Promotion of development awareness,1,Responsive,0,0.0,S063415PRG,0,0.5,899.9982,0.0,Not PBA,0,0,0,0,0,2,1002249,World Relief Canada,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,KH,Cambodia,0.18,99820
2009/2010,0.99,0,0,Informal/semi-formal financial intermediaries,1,Responsive,0,0.0,S063415PRG,0,0.5,89099.8218,0.0,Not PBA,0,0,0,0,0,2,1002249,World Relief Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,LR,LR,Liberia,0.18,24040
2009/2010,0.01,0,0,Promotion of development awareness,1,Responsive,0,0.0,S063415PRG,0,0.5,899.9982,0.0,Not PBA,0,0,0,0,0,2,1002249,World Relief Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,LR,LR,Liberia,0.18,99820
2009/2010,0.99,0,0,Informal/semi-formal financial intermediaries,1,Responsive,0,0.0,S063415PRG,0,0.5,89099.8218,0.0,Not PBA,0,0,0,0,0,2,1002249,World Relief Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,RW,RW,Rwanda,0.18,24040
2009/2010,0.01,0,0,Promotion of development awareness,1,Responsive,0,0.0,S063415PRG,0,0.5,899.9982,0.0,Not PBA,0,0,0,0,0,2,1002249,World Relief Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,RW,RW,Rwanda,0.18,99820
2009/2010,0.3,0,0,Higher education,0,Responsive,0,2658494.0,S063421001,1,1.0,76000.2,0.0,Not PBA,0,0,1,0,0,0,1000301,Universit� du Qu�bec � Montr�al,Canadian Non-Profit Making,Civil Society,UNIVERSITY,1,America,BO,BO,Bolivia,1.0,11420
2009/2010,0.2,0,0,Basic health care,0,Responsive,0,2658494.0,S063421001,1,1.0,50666.8,0.0,Not PBA,0,0,1,0,0,0,1000301,Universit� du Qu�bec � Montr�al,Canadian Non-Profit Making,Civil Society,UNIVERSITY,1,America,BO,BO,Bolivia,1.0,12220
2009/2010,0.1,0,0,Basic nutrition,0,Responsive,0,2658494.0,S063421001,1,1.0,25333.4,0.0,Not PBA,0,0,1,0,0,0,1000301,Universit� du Qu�bec � Montr�al,Canadian Non-Profit Making,Civil Society,UNIVERSITY,1,America,BO,BO,Bolivia,1.0,12240
2009/2010,0.1,0,0,Water sector policy and administrative management,0,Responsive,0,2658494.0,S063421001,1,1.0,25333.4,0.0,Not PBA,0,0,1,0,0,0,1000301,Universit� du Qu�bec � Montr�al,Canadian Non-Profit Making,Civil Society,UNIVERSITY,1,America,BO,BO,Bolivia,1.0,14010
2009/2010,0.2,0,0,Democratic participation and civil society,0,Responsive,0,2658494.0,S063421001,1,1.0,50666.8,0.0,Not PBA,0,0,1,0,0,0,1000301,Universit� du Qu�bec � Montr�al,Canadian Non-Profit Making,Civil Society,UNIVERSITY,1,America,BO,BO,Bolivia,1.0,15150
2009/2010,0.1,0,0,Environmental education/training,0,Responsive,0,2658494.0,S063421001,1,1.0,25333.4,0.0,Not PBA,0,0,1,0,0,0,1000301,Universit� du Qu�bec � Montr�al,Canadian Non-Profit Making,Civil Society,UNIVERSITY,1,America,BO,BO,Bolivia,1.0,41081
2009/2010,1.0,0,0,Promotion of development awareness,0,Responsive,0,0.0,S063422001,0,0.0,50000.0,0.0,Not PBA,0,0,0,0,0,0,1000135,Canadian Unicef Committee,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,1.0,99820
2009/2010,0.25,0,0,Business support services and institutions,0,Responsive,0,50005.0,S063429Z01,0,0.0,1400.14,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,AN,AN,Neth. Antilles,0.11199999999999999,25010
2009/2010,0.25,0,0,Small and medium-sized enterprises (SME) development,0,Responsive,0,50005.0,S063429Z01,0,0.0,1400.14,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,AN,AN,Neth. Antilles,0.11199999999999999,32130
2009/2010,0.5,0,0,Promotion of development awareness,0,Responsive,0,50005.0,S063429Z01,0,0.0,2800.28,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,AN,AN,Neth. Antilles,0.11199999999999999,99820
2009/2010,0.25,0,0,Business support services and institutions,0,Responsive,0,50005.0,S063429Z01,0,0.0,112.51125,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,3,Asia,BD,BD,Bangladesh,0.009000000000000001,25010
2009/2010,0.25,0,0,Small and medium-sized enterprises (SME) development,0,Responsive,0,50005.0,S063429Z01,0,0.0,112.51125,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,3,Asia,BD,BD,Bangladesh,0.009000000000000001,32130
2009/2010,0.5,0,0,Promotion of development awareness,0,Responsive,0,50005.0,S063429Z01,0,0.0,225.0225,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,3,Asia,BD,BD,Bangladesh,0.009000000000000001,99820
2009/2010,0.25,0,0,Business support services and institutions,0,Responsive,0,50005.0,S063429Z01,0,0.0,3162.81625,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,CA,CA,Canada,0.253,25010
2009/2010,0.25,0,0,Small and medium-sized enterprises (SME) development,0,Responsive,0,50005.0,S063429Z01,0,0.0,3162.81625,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,CA,CA,Canada,0.253,32130
2009/2010,0.5,0,0,Promotion of development awareness,0,Responsive,0,50005.0,S063429Z01,0,0.0,6325.6325,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,CA,CA,Canada,0.253,99820
2009/2010,0.25,0,0,Business support services and institutions,0,Responsive,0,50005.0,S063429Z01,0,0.0,550.055,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,EC,EC,Ecuador,0.044000000000000004,25010
2009/2010,0.25,0,0,Small and medium-sized enterprises (SME) development,0,Responsive,0,50005.0,S063429Z01,0,0.0,550.055,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,EC,EC,Ecuador,0.044000000000000004,32130
2009/2010,0.5,0,0,Promotion of development awareness,0,Responsive,0,50005.0,S063429Z01,0,0.0,1100.11,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,EC,EC,Ecuador,0.044000000000000004,99820
2009/2010,0.25,0,0,Business support services and institutions,0,Responsive,0,50005.0,S063429Z01,0,0.0,2025.2025,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,2,Africa,GH,GH,Ghana,0.162,25010
2009/2010,0.25,0,0,Small and medium-sized enterprises (SME) development,0,Responsive,0,50005.0,S063429Z01,0,0.0,2025.2025,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,2,Africa,GH,GH,Ghana,0.162,32130
2009/2010,0.5,0,0,Promotion of development awareness,0,Responsive,0,50005.0,S063429Z01,0,0.0,4050.405,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,2,Africa,GH,GH,Ghana,0.162,99820
2009/2010,0.25,0,0,Business support services and institutions,0,Responsive,0,50005.0,S063429Z01,0,0.0,1800.18,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,HN,HN,Honduras,0.14400000000000002,25010
2009/2010,0.25,0,0,Small and medium-sized enterprises (SME) development,0,Responsive,0,50005.0,S063429Z01,0,0.0,1800.18,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,HN,HN,Honduras,0.14400000000000002,32130
2009/2010,0.5,0,0,Promotion of development awareness,0,Responsive,0,50005.0,S063429Z01,0,0.0,3600.36,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,HN,HN,Honduras,0.14400000000000002,99820
2009/2010,0.25,0,0,Business support services and institutions,0,Responsive,0,50005.0,S063429Z01,0,0.0,587.55875,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,HT,HT,Haiti,0.047,25010
2009/2010,0.25,0,0,Small and medium-sized enterprises (SME) development,0,Responsive,0,50005.0,S063429Z01,0,0.0,587.55875,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,HT,HT,Haiti,0.047,32130
2009/2010,0.5,0,0,Promotion of development awareness,0,Responsive,0,50005.0,S063429Z01,0,0.0,1175.1175,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,HT,HT,Haiti,0.047,99820
2009/2010,0.25,0,0,Business support services and institutions,0,Responsive,0,50005.0,S063429Z01,0,0.0,737.57375,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,PE,PE,Peru,0.059000000000000004,25010
2009/2010,0.25,0,0,Small and medium-sized enterprises (SME) development,0,Responsive,0,50005.0,S063429Z01,0,0.0,737.57375,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,PE,PE,Peru,0.059000000000000004,32130
2009/2010,0.5,0,0,Promotion of development awareness,0,Responsive,0,50005.0,S063429Z01,0,0.0,1475.1475,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,PE,PE,Peru,0.059000000000000004,99820
2009/2010,0.25,0,0,Business support services and institutions,0,Responsive,0,50005.0,S063429Z01,0,0.0,2125.2125,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,2,Africa,ZM,ZM,Zambia,0.17,25010
2009/2010,0.25,0,0,Small and medium-sized enterprises (SME) development,0,Responsive,0,50005.0,S063429Z01,0,0.0,2125.2125,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,2,Africa,ZM,ZM,Zambia,0.17,32130
2009/2010,0.5,0,0,Promotion of development awareness,0,Responsive,0,50005.0,S063429Z01,0,0.0,4250.425,0.0,Not PBA,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,2,Africa,ZM,ZM,Zambia,0.17,99820
2009/2010,0.2,0,0,Higher education,0,Responsive,0,3000000.0,S063440001,0,1.0,83458.4,0.0,Not PBA,0,0,0,0,0,0,1000861,University of Guelph Revenue Control,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,GH,GH,Ghana,1.0,11420
2009/2010,0.1,0,0,Basic nutrition,0,Responsive,0,3000000.0,S063440001,0,1.0,41729.2,0.0,Not PBA,0,0,0,0,0,0,1000861,University of Guelph Revenue Control,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,GH,GH,Ghana,1.0,12240
2009/2010,0.25,0,0,Agricultural land resources,0,Responsive,0,3000000.0,S063440001,0,1.0,104323.0,0.0,Not PBA,0,0,0,0,0,0,1000861,University of Guelph Revenue Control,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,GH,GH,Ghana,1.0,31130
2009/2010,0.2,0,0,Forestry development,0,Responsive,0,3000000.0,S063440001,0,1.0,83458.4,0.0,Not PBA,0,0,0,0,0,0,1000861,University of Guelph Revenue Control,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,GH,GH,Ghana,1.0,31220
2009/2010,0.25,0,0,Environmental policy and administrative management,0,Responsive,0,3000000.0,S063440001,0,1.0,104323.0,0.0,Not PBA,0,0,0,0,0,0,1000861,University of Guelph Revenue Control,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,GH,GH,Ghana,1.0,41010
2009/2010,0.4,0,0,Higher education,0,Responsive,0,2640310.19,S063441001,0,0.9,23590.4,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,MW,110,Eastern Africa,0.1,11420
2009/2010,0.3,0,0,Advanced technical and managerial training,0,Responsive,0,2640310.19,S063441001,0,0.9,17692.8,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,MW,110,Eastern Africa,0.1,11430
2009/2010,0.1,0,0,Social mitigation of HIV/AIDS,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,MW,110,Eastern Africa,0.1,16064
2009/2010,0.1,0,0,Urban development and management,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,MW,110,Eastern Africa,0.1,43030
2009/2010,0.1,0,0,Food aid/food security programs,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,MW,110,Eastern Africa,0.1,52010
2009/2010,0.4,0,0,Higher education,0,Responsive,0,2640310.19,S063441001,0,0.9,23590.4,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,MZ,110,Eastern Africa,0.1,11420
2009/2010,0.3,0,0,Advanced technical and managerial training,0,Responsive,0,2640310.19,S063441001,0,0.9,17692.8,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,MZ,110,Eastern Africa,0.1,11430
2009/2010,0.1,0,0,Social mitigation of HIV/AIDS,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,MZ,110,Eastern Africa,0.1,16064
2009/2010,0.1,0,0,Urban development and management,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,MZ,110,Eastern Africa,0.1,43030
2009/2010,0.1,0,0,Food aid/food security programs,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,MZ,110,Eastern Africa,0.1,52010
2009/2010,0.4,0,0,Higher education,0,Responsive,0,2640310.19,S063441001,0,0.9,23590.4,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZM,110,Eastern Africa,0.1,11420
2009/2010,0.3,0,0,Advanced technical and managerial training,0,Responsive,0,2640310.19,S063441001,0,0.9,17692.8,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZM,110,Eastern Africa,0.1,11430
2009/2010,0.1,0,0,Social mitigation of HIV/AIDS,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZM,110,Eastern Africa,0.1,16064
2009/2010,0.1,0,0,Urban development and management,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZM,110,Eastern Africa,0.1,43030
2009/2010,0.1,0,0,Food aid/food security programs,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZM,110,Eastern Africa,0.1,52010
2009/2010,0.4,0,0,Higher education,0,Responsive,0,2640310.19,S063441001,0,0.9,23590.4,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZW,110,Eastern Africa,0.1,11420
2009/2010,0.3,0,0,Advanced technical and managerial training,0,Responsive,0,2640310.19,S063441001,0,0.9,17692.8,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZW,110,Eastern Africa,0.1,11430
2009/2010,0.1,0,0,Social mitigation of HIV/AIDS,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZW,110,Eastern Africa,0.1,16064
2009/2010,0.1,0,0,Urban development and management,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZW,110,Eastern Africa,0.1,43030
2009/2010,0.1,0,0,Food aid/food security programs,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZW,110,Eastern Africa,0.1,52010
2009/2010,0.4,0,0,Higher education,0,Responsive,0,2640310.19,S063441001,0,0.9,23590.4,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,BW,120,Southern Africa,0.1,11420
2009/2010,0.3,0,0,Advanced technical and managerial training,0,Responsive,0,2640310.19,S063441001,0,0.9,17692.8,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,BW,120,Southern Africa,0.1,11430
2009/2010,0.1,0,0,Social mitigation of HIV/AIDS,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,BW,120,Southern Africa,0.1,16064
2009/2010,0.1,0,0,Urban development and management,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,BW,120,Southern Africa,0.1,43030
2009/2010,0.1,0,0,Food aid/food security programs,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,BW,120,Southern Africa,0.1,52010
2009/2010,0.4,0,0,Higher education,0,Responsive,0,2640310.19,S063441001,0,0.9,23590.4,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,LS,120,Southern Africa,0.1,11420
2009/2010,0.3,0,0,Advanced technical and managerial training,0,Responsive,0,2640310.19,S063441001,0,0.9,17692.8,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,LS,120,Southern Africa,0.1,11430
2009/2010,0.1,0,0,Social mitigation of HIV/AIDS,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,LS,120,Southern Africa,0.1,16064
2009/2010,0.1,0,0,Urban development and management,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,LS,120,Southern Africa,0.1,43030
2009/2010,0.1,0,0,Food aid/food security programs,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,LS,120,Southern Africa,0.1,52010
2009/2010,0.4,0,0,Higher education,0,Responsive,0,2640310.19,S063441001,0,0.9,23590.4,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,,120,Southern Africa,0.1,11420
2009/2010,0.3,0,0,Advanced technical and managerial training,0,Responsive,0,2640310.19,S063441001,0,0.9,17692.8,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,,120,Southern Africa,0.1,11430
2009/2010,0.1,0,0,Social mitigation of HIV/AIDS,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,,120,Southern Africa,0.1,16064
2009/2010,0.1,0,0,Urban development and management,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,,120,Southern Africa,0.1,43030
2009/2010,0.1,0,0,Food aid/food security programs,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,,120,Southern Africa,0.1,52010
2009/2010,0.4,0,0,Higher education,0,Responsive,0,2640310.19,S063441001,0,0.9,23590.4,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,SZ,120,Southern Africa,0.1,11420
2009/2010,0.3,0,0,Advanced technical and managerial training,0,Responsive,0,2640310.19,S063441001,0,0.9,17692.8,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,SZ,120,Southern Africa,0.1,11430
2009/2010,0.1,0,0,Social mitigation of HIV/AIDS,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,SZ,120,Southern Africa,0.1,16064
2009/2010,0.1,0,0,Urban development and management,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,SZ,120,Southern Africa,0.1,43030
2009/2010,0.1,0,0,Food aid/food security programs,0,Responsive,0,2640310.19,S063441001,0,0.9,5897.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,SZ,120,Southern Africa,0.1,52010
2009/2010,0.4,0,0,Higher education,0,Responsive,0,2640310.19,S063441001,0,0.9,47180.8,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZA,120,Southern Africa,0.2,11420
2009/2010,0.3,0,0,Advanced technical and managerial training,0,Responsive,0,2640310.19,S063441001,0,0.9,35385.6,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZA,120,Southern Africa,0.2,11430
2009/2010,0.1,0,0,Social mitigation of HIV/AIDS,0,Responsive,0,2640310.19,S063441001,0,0.9,11795.2,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZA,120,Southern Africa,0.2,16064
2009/2010,0.1,0,0,Urban development and management,0,Responsive,0,2640310.19,S063441001,0,0.9,11795.2,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZA,120,Southern Africa,0.2,43030
2009/2010,0.1,0,0,Food aid/food security programs,0,Responsive,0,2640310.19,S063441001,0,0.9,11795.2,0.0,Not PBA,1,0,0,0,0,2,1001249,Queen's University,Canadian Non-Profit Making,Civil Society,UNIVERSITY,2,Africa,ZA,120,Southern Africa,0.2,52010
