miller2_FiY,miller2_PBATy,miller2_CounRePe,miller2_Deser,miller2_OrgNa,miller2_UnAmProjBud,miller2_ICTAATFoDeve,miller2_SectNa,miller2_DiviID,miller2_Sta,miller2_IndiIs,miller2_SeN,miller2_CouReNa,miller2_RegiProg,miller2_CouRegID,miller2_TrDevel,miller2_Biodiv,miller2_UrIss,miller2_ChilIss,miller2_YoIss,miller2_DisaIs,miller2_KnoFoDevelo,miller2_GeEqua,miller2_OrganID,miller2_OrganiT,miller2_OrgaCla,miller2_OrgS,miller2_ConID,miller2_ContiN,miller2_ProjBrowCoID,miller2_SeID,miller2_SePerc,miller2_AmSp
2009/2010,Not PBA,0.04,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Media and free flow of information,Haiti,0,HT,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,15153,0.1,24600.0
2009/2010,Not PBA,0.04,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Human rights,Haiti,0,HT,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,15160,0.1,24600.0
2009/2010,Not PBA,0.04,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Employment policy and administrative management,Haiti,0,HT,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,16020,0.02,4920.0
2009/2010,Not PBA,0.04,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multi-sector aid for basic social services,Haiti,0,HT,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,16050,0.017,4182.0
2009/2010,Not PBA,0.04,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Cottage industries and handicrafts,Haiti,0,HT,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,32140,0.01,2460.0
2009/2010,Not PBA,0.04,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Agro-industries,Haiti,0,HT,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,32161,0.012,2952.0
2009/2010,Not PBA,0.04,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade policy and administrative management,Haiti,0,HT,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,33110,0.1,24600.0
2009/2010,Not PBA,0.04,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade facilitation,Haiti,0,HT,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,33120,0.05,12300.0
2009/2010,Not PBA,0.04,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multilateral trade negotiations,Haiti,0,HT,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,33140,0.128,31488.0
2009/2010,Not PBA,0.04,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade education/training,Haiti,0,HT,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,33181,0.03,7380.0
2009/2010,Not PBA,0.04,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Promotion of development awareness,Haiti,0,HT,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,99820,0.04,9840.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Primary education,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,11220,0.01,3075.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Vocational training,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,11330,0.01,3075.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Advanced technical and managerial training,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,11430,0.015,4612.5
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health policy and administrative management,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,12110,0.02,6150.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health personnel development,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,12281,0.02,6150.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,STD control including HIV/AIDS,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,13040,0.021,6457.5
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic drinking water supply,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,14031,0.0235,7226.25
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic sanitation,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,14032,0.0235,7226.25
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Public sector policy and administrative management,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,15110,0.1,30750.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Legal and judicial development,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,15130,0.05,15375.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Democratic participation and civil society,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,15150,0.1,30750.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Media and free flow of information,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,15153,0.1,30750.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Human rights,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,15160,0.1,30750.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Employment policy and administrative management,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,16020,0.02,6150.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multi-sector aid for basic social services,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,16050,0.017,5227.5
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Cottage industries and handicrafts,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,32140,0.01,3075.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Agro-industries,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,32161,0.012,3690.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade policy and administrative management,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,33110,0.1,30750.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade facilitation,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,33120,0.05,15375.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multilateral trade negotiations,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,33140,0.128,39360.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade education/training,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,33181,0.03,9225.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Promotion of development awareness,Indonesia,0,ID,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,ID,99820,0.04,12300.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Primary education,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,11220,0.01,615.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Vocational training,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,11330,0.01,615.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Advanced technical and managerial training,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,11430,0.015,922.5
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health policy and administrative management,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,12110,0.02,1230.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health personnel development,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,12281,0.02,1230.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,STD control including HIV/AIDS,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,13040,0.021,1291.5
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic drinking water supply,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,14031,0.0235,1445.25
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic sanitation,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,14032,0.0235,1445.25
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Public sector policy and administrative management,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,15110,0.1,6150.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Legal and judicial development,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,15130,0.05,3075.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Democratic participation and civil society,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,15150,0.1,6150.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Media and free flow of information,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,15153,0.1,6150.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Human rights,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,15160,0.1,6150.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Employment policy and administrative management,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,16020,0.02,1230.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multi-sector aid for basic social services,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,16050,0.017,1045.5
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Cottage industries and handicrafts,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,32140,0.01,615.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Agro-industries,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,32161,0.012,738.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade policy and administrative management,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,33110,0.1,6150.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade facilitation,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,33120,0.05,3075.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multilateral trade negotiations,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,33140,0.128,7872.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade education/training,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,33181,0.03,1845.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Promotion of development awareness,Iraq,0,IQ,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IQ,99820,0.04,2460.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Primary education,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,11220,0.01,3075.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Vocational training,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,11330,0.01,3075.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Advanced technical and managerial training,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,11430,0.015,4612.5
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health policy and administrative management,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,12110,0.02,6150.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health personnel development,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,12281,0.02,6150.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,STD control including HIV/AIDS,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,13040,0.021,6457.5
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic drinking water supply,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,14031,0.0235,7226.25
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic sanitation,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,14032,0.0235,7226.25
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Public sector policy and administrative management,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,15110,0.1,30750.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Legal and judicial development,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,15130,0.05,15375.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Democratic participation and civil society,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,15150,0.1,30750.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Media and free flow of information,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,15153,0.1,30750.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Human rights,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,15160,0.1,30750.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Employment policy and administrative management,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,16020,0.02,6150.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multi-sector aid for basic social services,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,16050,0.017,5227.5
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Cottage industries and handicrafts,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,32140,0.01,3075.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Agro-industries,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,32161,0.012,3690.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade policy and administrative management,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,33110,0.1,30750.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade facilitation,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,33120,0.05,15375.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multilateral trade negotiations,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,33140,0.128,39360.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade education/training,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,33181,0.03,9225.0
2009/2010,Not PBA,0.05,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Promotion of development awareness,Cambodia,0,KH,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,99820,0.04,12300.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Primary education,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,11220,0.01,615.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Vocational training,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,11330,0.01,615.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Advanced technical and managerial training,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,11430,0.015,922.5
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health policy and administrative management,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,12110,0.02,1230.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health personnel development,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,12281,0.02,1230.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,STD control including HIV/AIDS,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,13040,0.021,1291.5
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic drinking water supply,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,14031,0.0235,1445.25
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic sanitation,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,14032,0.0235,1445.25
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Public sector policy and administrative management,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,15110,0.1,6150.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Legal and judicial development,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,15130,0.05,3075.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Democratic participation and civil society,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,15150,0.1,6150.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Media and free flow of information,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,15153,0.1,6150.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Human rights,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,15160,0.1,6150.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Employment policy and administrative management,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,16020,0.02,1230.0
