FisYe,IRTCPe,SectN,BraID,SecPe,GenEq,PartDeveloAGGover,OrganS,RegPro,YouIs,SecID,SectID,ClimChaAdap,Biodiv,CoRegNa,FSTCPer,OrganiTy,KnowlFoDevel,St,ClimChMit,OrgaCl,CIDABuDeliMod,IndIs,DisaIss,AmSp,ICTAATFDevel,DiNa,ContiID,ProgrPro,CFLI,CoRegPerc,ProjNu,Desertif,ChilIs,FCeID,TraDevel,UrbIs,OrganID,OrganiNa,ContiN,ProjBrowCouID,CoRegID,SecNa
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,"Congo, Dem Rep.",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,10859.8312,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.17,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,CD,CD,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,"Congo, Dem Rep.",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2714.9578,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.17,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,CD,CD,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,"Congo, Dem Rep.",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,6787.3945,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.17,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,CD,CD,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,"Congo, Dem Rep.",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,4072.4367,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.17,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,CD,CD,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,"Congo, Dem Rep.",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,6787.3945,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.17,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,CD,CD,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Dominican Rep.,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,7825.4666,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,DO,DO,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Dominican Rep.,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,4471.6952,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,DO,DO,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Dominican Rep.,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1277.6272,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,DO,DO,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Dominican Rep.,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,319.4068,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,DO,DO,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Dominican Rep.,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,DO,DO,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Dominican Rep.,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,479.1102,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,DO,DO,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Dominican Rep.,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,DO,DO,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Ecuador,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,7825.4666,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,EC,EC,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Ecuador,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,4471.6952,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,EC,EC,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Ecuador,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1277.6272,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,EC,EC,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Ecuador,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,319.4068,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,EC,EC,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Ecuador,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,EC,EC,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Ecuador,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,479.1102,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,EC,EC,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Ecuador,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,EC,EC,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Guatemala,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,7825.4666,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,GT,GT,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Guatemala,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,4471.6952,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,GT,GT,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Guatemala,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1277.6272,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,GT,GT,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Guatemala,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,319.4068,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,GT,GT,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Guatemala,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,GT,GT,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Guatemala,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,479.1102,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,GT,GT,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Guatemala,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,GT,GT,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Honduras,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,15650.9332,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.04,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HN,HN,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Honduras,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,8943.3904,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.04,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HN,HN,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Honduras,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2555.2544,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.04,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HN,HN,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Honduras,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,638.8136,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.04,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HN,HN,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Honduras,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1597.0339999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.04,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HN,HN,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Honduras,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,958.2204,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.04,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HN,HN,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Honduras,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1597.0339999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.04,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HN,HN,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Haiti,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,19563.6665,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.05,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HT,HT,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Haiti,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,11179.238000000001,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.05,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HT,HT,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Haiti,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3194.0679999999998,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.05,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HT,HT,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Haiti,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.05,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HT,HT,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Haiti,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1996.2925,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.05,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HT,HT,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Haiti,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1197.7755,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.05,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HT,HT,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Haiti,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1996.2925,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.05,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,HT,HT,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Kenya,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,11738.1999,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.03,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,KE,KE,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Kenya,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,6707.5428,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.03,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,KE,KE,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Kenya,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1916.4408,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.03,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,KE,KE,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Kenya,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,479.1102,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.03,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,KE,KE,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Kenya,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1197.7755,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.03,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,KE,KE,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Kenya,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,718.6653,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.03,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,KE,KE,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Kenya,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1197.7755,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.03,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,KE,KE,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Mexico,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,7825.4666,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,MX,MX,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Mexico,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,4471.6952,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,MX,MX,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Mexico,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1277.6272,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,MX,MX,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Mexico,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,319.4068,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,MX,MX,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Mexico,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,MX,MX,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Mexico,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,479.1102,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,MX,MX,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Mexico,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,MX,MX,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,7825.4666,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,NI,NI,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,4471.6952,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,NI,NI,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1277.6272,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,NI,NI,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,319.4068,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,NI,NI,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,NI,NI,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,479.1102,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,NI,NI,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,NI,NI,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,7825.4666,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,PE,PE,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,4471.6952,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,PE,PE,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1277.6272,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,PE,PE,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,319.4068,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,PE,PE,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,PE,PE,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,479.1102,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,PE,PE,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,PE,PE,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,58690.9995,0,KSD Social Development Partnerships,3,Uncoded: Pre-APP,0,0.15,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Asia,PH,PH,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,33537.714,0,KSD Social Development Partnerships,3,Uncoded: Pre-APP,0,0.15,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Asia,PH,PH,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,9582.204,0,KSD Social Development Partnerships,3,Uncoded: Pre-APP,0,0.15,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Asia,PH,PH,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2395.551,0,KSD Social Development Partnerships,3,Uncoded: Pre-APP,0,0.15,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Asia,PH,PH,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,5988.8775,0,KSD Social Development Partnerships,3,Uncoded: Pre-APP,0,0.15,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Asia,PH,PH,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3593.3265,0,KSD Social Development Partnerships,3,Uncoded: Pre-APP,0,0.15,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Asia,PH,PH,Food crop production
