assays_assay_id,assays_bao_format,assays_assay_type,assays_tid,assays_assay_test_type,assays_curated_by,assays_assay_subcellular_fraction,assays_relationship_type,assays_confidence_score,assays_src_id,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_tissue_id,assays_variant_id
9038,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626561,,945.0,
9039,BAO_0000019,F,22224,,Autocuration,,U,0,1,,CHEMBL626562,,,
9040,BAO_0000218,A,22224,,Autocuration,,U,0,1,,CHEMBL626563,,,
9041,BAO_0000218,A,22224,,Autocuration,,U,0,1,,CHEMBL626564,,,
9042,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL626565,,,
9043,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL626566,,,
9044,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL626567,,,
9045,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL626568,,,
9046,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL626569,,,
9047,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL626570,,,
9048,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL626571,,,
9049,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL626572,,,
9050,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL626573,,1969.0,
9051,BAO_0000251,A,22224,,Autocuration,Microsomes,U,0,1,,CHEMBL626574,,2107.0,
9052,BAO_0000251,A,22224,,Autocuration,Microsomes,U,0,1,,CHEMBL626575,,2107.0,
9053,BAO_0000218,A,22224,,Autocuration,,U,0,1,,CHEMBL626576,,,
9054,BAO_0000218,A,22224,,Autocuration,,U,0,1,,CHEMBL626577,,,
9055,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL626578,,,
9056,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL625263,,,
9057,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL625264,,,
9058,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL625265,,,
9059,BAO_0000251,A,22224,,Autocuration,Microsomes,U,0,1,,CHEMBL625266,,,
9060,BAO_0000251,A,22224,,Autocuration,Microsomes,U,0,1,,CHEMBL876796,,,
9061,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL625267,,,
9062,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL625268,,1969.0,
9063,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL625269,,1969.0,
9064,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL624689,,1969.0,
9065,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL624690,,,
9066,BAO_0000218,A,22224,,Autocuration,,U,0,1,,CHEMBL624691,,1088.0,
9067,BAO_0000218,A,22224,,Autocuration,,U,0,1,,CHEMBL624692,,1088.0,
9068,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL624693,,,
9069,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL624694,,,
9070,BAO_0000221,A,22224,In vitro,Autocuration,,U,0,1,,CHEMBL877596,,,
9071,BAO_0000019,A,22224,,Autocuration,,U,0,1,,CHEMBL624695,,,
9072,BAO_0000221,A,22224,,Autocuration,,U,0,1,,CHEMBL624696,,2107.0,
9073,BAO_0000019,A,22224,,Autocuration,,U,0,1,,CHEMBL624697,,,
9074,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL624698,,178.0,
9075,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL624699,,178.0,
9076,BAO_0000218,A,22224,In vivo,Autocuration,,U,0,1,,CHEMBL624700,,,
9077,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622903,,1969.0,
9078,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622904,,1969.0,
9079,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622905,,1969.0,
9080,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622906,,1969.0,
9081,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622907,,1969.0,
9082,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622908,,1969.0,
9083,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622909,,1969.0,
9084,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622910,,1969.0,
9085,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622911,,955.0,
9086,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622912,,1969.0,
9087,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622913,,1969.0,
9088,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622914,,1969.0,
9089,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622915,,1969.0,
9090,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622916,,1969.0,
9091,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622917,,1969.0,
9092,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL622918,,1969.0,
9093,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL622919,,1969.0,
9094,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL622920,,1969.0,
9095,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL622921,,1969.0,
9096,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL622922,,1969.0,
9097,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL622923,,1969.0,
9098,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL877604,,1969.0,
9099,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL622924,,1969.0,
9100,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL622925,,1969.0,
9101,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL622926,,1969.0,
9102,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623625,,1969.0,
9103,BAO_0000218,A,50597,In vivo,Expert,,N,1,1,,CHEMBL623626,,1969.0,
9104,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623627,,1969.0,
9105,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623628,,,
9106,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623629,,1969.0,
9107,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623630,,1969.0,
9108,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623804,,,
9109,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623805,,,
9110,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623806,,1969.0,
9111,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623807,,1969.0,
9112,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623808,,1969.0,
9113,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623809,,1969.0,
9114,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623810,,1969.0,
9115,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623811,,1969.0,
9116,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623812,,1969.0,
9117,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL877605,,,
9118,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623813,,,
9119,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623814,,,
9120,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623815,,,
9121,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623816,,,
9122,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623145,,,
9123,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623146,,1969.0,
9124,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623147,,1969.0,
9125,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623042,,955.0,
9126,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623043,,,
9127,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623044,,,
9128,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623045,,,
9129,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623046,,,
9130,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623226,,,
9131,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623227,,,
9132,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623228,,,
9133,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623229,,,
9134,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623230,,1969.0,
9135,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623231,,1969.0,
9136,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL623232,,1969.0,
9137,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623233,,,
9138,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623234,,,
9139,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623235,,,
9140,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623236,,,
9141,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623237,,,
9142,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623238,,,
9143,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623239,,,
9144,BAO_0000218,A,22224,In vivo,Intermediate,,U,0,1,,CHEMBL623240,,1969.0,
9145,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623241,,1898.0,
9146,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623242,,1898.0,
9147,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL874394,,,
9148,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623243,,,
9149,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623244,,,
9150,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623245,,2113.0,
9151,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623246,,2113.0,
9152,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623247,,2113.0,
9153,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623248,,2113.0,
9154,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623249,,2113.0,
9155,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625072,,2107.0,
9156,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625073,,2107.0,
9157,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625074,,2107.0,
9158,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625075,,2107.0,
9159,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625076,,2107.0,
9160,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625077,,2107.0,
9161,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625078,,2107.0,
9162,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL874395,,2107.0,
9163,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625079,,2107.0,
9164,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625080,,2107.0,
9165,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625081,,2107.0,
9166,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625082,,2107.0,
9167,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625083,,2107.0,
9168,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625084,,2107.0,
9169,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625085,,2107.0,
9170,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625086,,2107.0,
9171,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625087,,2107.0,
9172,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625088,,2107.0,
9173,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622205,,2107.0,
9174,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622206,,2107.0,
9175,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622207,,2107.0,
9176,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622366,,2107.0,
9177,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622367,,2107.0,
9178,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL875331,,2107.0,
9179,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622368,,2107.0,
9180,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622369,,2048.0,
9181,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622370,,2048.0,
9182,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622371,,2048.0,
9183,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622372,,2048.0,
9184,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622373,,2048.0,
9185,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622374,,2048.0,
9186,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622375,,2048.0,
9187,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622376,,2048.0,
9188,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622377,,2048.0,
9189,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622378,,2048.0,
9190,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622379,,2048.0,
9191,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622380,,2048.0,
9192,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622381,,2048.0,
9193,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622382,,2048.0,
9194,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622383,,2048.0,
9195,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL875332,,945.0,
9196,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622384,,945.0,
9197,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622385,,945.0,
9198,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622386,,945.0,
9199,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622387,,,
9200,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622388,,,
9201,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622389,,,
9202,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622390,,,
9203,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622391,,,
9204,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622392,,,
9205,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622393,,,
9206,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622394,,,
9207,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622395,,,
9208,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622396,,1977.0,
9209,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL624894,,1977.0,
9210,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL624895,,1977.0,
9211,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL624058,,1977.0,
9212,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL624059,,1977.0,
9213,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL624060,,1977.0,
9214,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL624061,,1977.0,
9215,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL624062,,1977.0,
9216,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL624063,,,
9217,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL624064,,,
9218,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL624065,,1969.0,
9219,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL624066,,1969.0,
9220,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL877490,,,
9221,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL874442,,,
9222,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL626890,,,
9223,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL626891,,,
9224,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL626892,,,
9225,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626893,,,
9226,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626894,,,
9227,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626895,,,
9228,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626896,,,
9229,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626897,,1969.0,
9230,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626898,,,
9231,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL626899,,,
9232,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL626900,,,
9233,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626901,,,
9234,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL626902,,,
9235,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL626903,,,
9236,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL874443,,,
9237,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL626904,,,
9238,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626905,,,
9239,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL873830,,1969.0,
9240,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL626906,,,
9241,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL631076,,1969.0,
9242,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631077,,1969.0,
9243,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL631078,,,
9244,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL631079,,,
9245,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL631080,,,
9246,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL631081,,,
9247,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL631239,,,
9248,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631240,,1969.0,
9249,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631241,,1969.0,
9250,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631242,,1969.0,
9251,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631243,,1969.0,
9252,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL874444,,1969.0,
9253,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631244,,1969.0,
9254,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631245,,,
9255,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627162,,,
9256,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627163,,,
9257,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627164,,,
9258,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627165,,2113.0,
9259,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627166,,,
9260,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627167,,,
9261,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627822,,,
9262,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627823,,,
9263,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627824,,,
9264,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627825,,,
9265,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627826,,,
9266,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627827,,,
9267,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627828,,,
9268,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627829,,,
9269,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627830,,,
9270,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627831,,,
9271,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627832,,,
9272,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627833,,,
9273,BAO_0000218,A,50597,,Expert,,N,1,1,,CHEMBL627834,,,
9274,BAO_0000218,A,50597,,Expert,,N,1,1,,CHEMBL628004,,,
9275,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL628005,,,
9276,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL628006,,,
9277,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL628007,,,
9278,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL625676,,,
9279,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631309,,,
9280,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631310,,,
9281,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631311,,,
9282,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631312,,,
9283,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631313,,,
9284,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631314,,,
9285,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631315,,,
9286,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631316,,,
9287,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631317,,,
9288,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL874471,,,
9289,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631318,,,
9290,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631319,,1969.0,
9291,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631320,,,
9292,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631321,,,
9293,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631322,,,
9294,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631323,,,
9295,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631324,,,
9296,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631325,,,
9297,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631326,,,
9298,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631327,,,
9299,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631328,,,
9300,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL631329,,,
9301,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL627217,,,
9302,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626352,,,
9303,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626353,,,
9304,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626354,,,
9305,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626355,,,
9306,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626356,,,
9307,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626357,,,
9308,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626358,,,
9309,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626359,,,
9310,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626360,,1969.0,
9311,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626361,,,
9312,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626362,,,
9313,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626363,,,
9314,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626970,,,
9315,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626971,,,
9316,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626972,,1969.0,
9317,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626973,,1969.0,
9318,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626974,,1969.0,
9319,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL874592,,1969.0,
9320,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626975,,,
9321,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626976,,,
9322,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626977,,,
9323,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626978,,,
9324,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626979,,,
9325,BAO_0000218,A,50597,In vivo,Intermediate,,N,1,1,,CHEMBL626980,,1969.0,
9326,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626981,,178.0,
9327,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626982,,178.0,
9328,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL626983,,178.0,
9329,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622522,,178.0,
9330,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622523,,178.0,
9331,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622524,,178.0,
9332,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622525,,955.0,
9333,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL622526,,955.0,
9334,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL619849,,955.0,
9335,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL619850,,955.0,
9336,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623864,,955.0,
9337,BAO_0000218,A,50597,,Intermediate,,N,1,1,,CHEMBL623865,,955.0,
