tid,src_assay_id,relationship_type,tissue_id,assay_strain,assay_id,assay_organism,description,assay_tissue,curated_by,variant_id,chembl_id,assay_test_type,assay_tax_id,cell_id,confidence_score,src_id,assay_cell_type,assay_type,assay_category,assay_subcellular_fraction,bao_format,doc_id
104698,,H,,,3235,,Affinity was evaluated as inhibition constant for serotonin 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL618921,,,,6,1,,B,,,BAO_0000223,12457
104698,,H,,,3236,,Affinity was evaluated by inhibition of [3H]GR-65630 binding to NG108-15 cell transfected with cloned rat 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL618922,,,,6,1,,B,,,BAO_0000019,12457
104698,,H,,,3237,,Binding affinity against radioligand [3H]quipazine labeled 5-hydroxytryptamine 3 receptor sites in neuroblastoma-glioma (NG108-15) cells.,,Autocuration,,CHEMBL618923,,,,6,1,,B,,,BAO_0000019,12205
104698,,H,,,3238,,Binding affinity for 5-hydroxytryptamine 3 receptor was determined by measuring displacement of [3H]GR-65630 from rat brain cortices,,Autocuration,,CHEMBL618924,,,,6,1,,B,,,BAO_0000019,14532
104698,,H,,,3239,,Binding affinity to 5-hydroxytryptamine 3 receptor in rat entorhinal cortex using [3H]-BRL 43694 as radioligand,,Autocuration,,CHEMBL618925,,,,6,1,,B,,,BAO_0000019,1122
104698,,H,,,3240,,Binding affinity towards 5-HT3 receptor in rat was evaluated,,Autocuration,,CHEMBL618926,,,,6,1,,B,,,BAO_0000019,5094
20033,,D,2116.0,,3241,Cavia porcellus,5-hydroxytryptamine 4 receptor agonist activity as increased response to electrical stimulation in guinea pig ileum,Ileum,Intermediate,,CHEMBL618927,,10141.0,,9,1,,F,,,BAO_0000221,809
20033,,D,2116.0,,3242,Cavia porcellus,5-hydroxytryptamine 4 receptor agonist activity expressed as the concentration which gave a 50% increase in the response to the electrical stimulation in male guinea pig ileum; Not tested,Ileum,Intermediate,,CHEMBL618928,,10141.0,,9,1,,F,,,BAO_0000221,809
20033,,D,2116.0,,3243,Cavia porcellus,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum",Ileum,Intermediate,,CHEMBL618929,,10141.0,,9,1,,F,,,BAO_0000221,14290
20033,,D,2116.0,,3244,Cavia porcellus,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum; Inactive up to 10E-5 M",Ileum,Intermediate,,CHEMBL618930,,10141.0,,9,1,,F,,,BAO_0000221,14290
20033,,D,2116.0,,3245,Cavia porcellus,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum; Not tested",Ileum,Intermediate,,CHEMBL618931,,10141.0,,9,1,,F,,,BAO_0000221,14290
20033,,D,2116.0,,3246,Cavia porcellus,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum; Not tested",Ileum,Intermediate,,CHEMBL619594,,10141.0,,9,1,,F,,,BAO_0000221,14290
20033,,D,2116.0,,3247,Cavia porcellus,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Not capable of evaluation",Ileum,Intermediate,,CHEMBL619595,,10141.0,,9,1,,F,,,BAO_0000221,14290
20033,,D,2116.0,,3248,Cavia porcellus,concentration which gave a 50% increase in the response to electrical stimulation against 5-hydroxytryptamine 4 receptor in the guinea pig ileum.,Ileum,Intermediate,,CHEMBL619596,,10141.0,,9,1,,F,,,BAO_0000221,13961
20033,,D,2116.0,,3249,Cavia porcellus,concentration which gave a 50% increase in the response to electrical stimulation against 5-hydroxytryptamine 4 receptor in the guinea pig ileum. Activity expressed as percent of the maximum 5-HT response given in brackets.,Ileum,Intermediate,,CHEMBL619755,,10141.0,,9,1,,F,,,BAO_0000221,13961
20033,,D,2116.0,,3250,Cavia porcellus,5-hydroxytryptamine 4 receptor antagonist activity expressed as the concentration which produced a 50% reduction of 5-HT induced contraction in guinea pig ileum,Ileum,Intermediate,,CHEMBL619756,,10141.0,,9,1,,F,,,BAO_0000221,809
20033,,D,2116.0,,3251,Cavia porcellus,5-hydroxytryptamine 4 receptor antagonist activity expressed as the concentration which produced a 50% reduction of 5-HT induced contraction in guinea pig ileum; Not evaluable,Ileum,Intermediate,,CHEMBL619757,,10141.0,,9,1,,F,,,BAO_0000221,809
20033,,D,2116.0,,3252,Cavia porcellus,5-hydroxytryptamine 4 receptor antagonist activity expressed as the concentration which produced a 50% reduction of 5-HT induced contraction in guinea pig ileum; Not tested,Ileum,Intermediate,,CHEMBL619758,,10141.0,,9,1,,F,,,BAO_0000221,809
20033,,D,2116.0,,3253,Cavia porcellus,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum",Ileum,Intermediate,,CHEMBL619759,,10141.0,,9,1,,F,,,BAO_0000221,14290
20033,,D,2116.0,,3254,Cavia porcellus,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Inactive up to 10-5 M",Ileum,Intermediate,,CHEMBL619760,,10141.0,,9,1,,F,,,BAO_0000221,14290
20033,,D,2116.0,,3255,Cavia porcellus,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Inactive up to 10E-5 M",Ileum,Intermediate,,CHEMBL619761,,10141.0,,9,1,,F,,,BAO_0000221,14290
20033,,D,2116.0,,3256,Cavia porcellus,5-hydroxytryptamine 4 receptor antagonist activity as inhibition of 5-HT-induced contractions in guinea pig ileum; Not capable of evaluation.,Ileum,Intermediate,,CHEMBL619762,,10141.0,,9,1,,F,,,BAO_0000221,14290
20033,,D,2116.0,,3257,Cavia porcellus,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Not tested",Ileum,Intermediate,,CHEMBL619763,,10141.0,,9,1,,F,,,BAO_0000221,14290
20033,,D,2116.0,,3258,Cavia porcellus,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Not tested",Ileum,Intermediate,,CHEMBL617868,,10141.0,,9,1,,F,,,BAO_0000221,14290
20033,,D,,,3259,Cavia porcellus,Displacement of [3H]GR-113808 from 5-hydroxytryptamine 4 receptor in guinea pig striatum,,Intermediate,,CHEMBL617869,,10141.0,,9,1,,B,,,BAO_0000357,15034
20033,,D,2435.0,,3260,Cavia porcellus,Binding affinity towards 5-HT4 receptor in striatum membranes of guinea-pig brain was evaluated,Striatum,Intermediate,,CHEMBL882926,,10141.0,,9,1,,B,,,BAO_0000249,5094
20033,,D,2435.0,,3261,Cavia porcellus,Binding affinity towards 5-hydroxytryptamine 4 receptor in striatum membranes of guinea-pig brain was evaluated,Striatum,Intermediate,,CHEMBL617870,,10141.0,,9,1,,B,,,BAO_0000249,5094
20033,,D,2435.0,,3262,Cavia porcellus,Inhibitory activity against 5-hydroxytryptamine 4 receptor of guinea pig striatum using [3H]GR-113808 as radioligand,Striatum,Intermediate,,CHEMBL617871,,10141.0,,9,1,,B,,,BAO_0000357,5399
20033,,D,2435.0,,3263,Cavia porcellus,Concentration of compound required to inhibit the binding of radioligand [3H]GR-113808 to 5-hydroxytryptamine 4 receptor in guinea pig striatum,Striatum,Intermediate,,CHEMBL617872,,10141.0,,9,1,,B,,,BAO_0000357,17394
20033,,D,2435.0,,3264,Cavia porcellus,Concentration of compound required to inhibit the binding of radioligand [3H]GR-113808 to 5-hydroxytryptamine 4 receptor in guinea-pig striatum,Striatum,Intermediate,,CHEMBL617873,,10141.0,,9,1,,B,,,BAO_0000357,17394
20033,,D,2435.0,,3265,Cavia porcellus,Concentration of compound required to inhibit the binding of radioligand [3H]GR-113808 to serotonin 5-hydroxytryptamine 4 receptor in guinea-pig striatum,Striatum,Intermediate,,CHEMBL617874,,10141.0,,9,1,,B,,,BAO_0000357,17394
20033,,D,2116.0,,3266,Cavia porcellus,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum.,Ileum,Intermediate,,CHEMBL619067,,10141.0,,9,1,,F,,,BAO_0000221,13961
20033,,D,2116.0,,3267,Cavia porcellus,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum. 95% confidence limits are in brackets.,Ileum,Intermediate,,CHEMBL619068,,10141.0,,9,1,,F,,,BAO_0000221,13961
20033,,D,2116.0,,3268,Cavia porcellus,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum;ne=not capable of evaluation.,Ileum,Intermediate,,CHEMBL619069,,10141.0,,9,1,,F,,,BAO_0000221,13961
20033,,D,,,3269,Cavia porcellus,Ability to displace [3H]GR-113808 from 5-hydroxytryptamine 4 receptor at concentration of 10e-6 M in guinea pig,,Intermediate,,CHEMBL619070,,10141.0,,9,1,,B,,,BAO_0000357,16946
20033,,D,,,3270,Cavia porcellus,Ability to displace [3H]GR-113808 from 5-hydroxytryptamine 4 receptor at concentration of 10e-8 M in guinea pig,,Intermediate,,CHEMBL619071,,10141.0,,9,1,,B,,,BAO_0000357,16946
20033,,D,,,3271,Cavia porcellus,Agonistic activity against 5-hydroxytryptamine 4 receptor,,Intermediate,,CHEMBL619072,,10141.0,,9,1,,F,,,BAO_0000019,15034
20033,,D,,,3272,Cavia porcellus,Agonistic activity against 5-hydroxytryptamine 4 receptor; not tested,,Intermediate,,CHEMBL619073,,10141.0,,9,1,,F,,,BAO_0000019,15034
20033,,D,,,3273,Cavia porcellus,Compound was evaluated for the relative potency with respect to serotonin against 5-hydroxytryptamine 4 receptor,,Intermediate,,CHEMBL619074,,10141.0,,9,1,,F,,,BAO_0000019,12918
20033,,D,,,3274,Cavia porcellus,Ability to displace [3H]GR-113808 from 5-hydroxytryptamine 4 receptor,,Intermediate,,CHEMBL619075,,10141.0,,9,1,,B,,,BAO_0000357,16946
20033,,D,2435.0,,3275,Cavia porcellus,Inhibition of [3H]GR-113808 binding to guinea pig striatum 5-hydroxytryptamine 4 receptor,Striatum,Intermediate,,CHEMBL619076,,10141.0,,9,1,,B,,,BAO_0000357,17394
20033,,D,2435.0,,3276,Cavia porcellus,Binding affinity against 5-hydroxytryptamine 4 receptor in guinea pig striatum using [3H]GR-113808 as radioligand,Striatum,Intermediate,,CHEMBL619077,,10141.0,,9,1,,B,,,BAO_0000357,15034
20033,,D,2435.0,,3277,Cavia porcellus,Binding affinity towards 5-HT4 receptor in striatum membranes of guinea-pig brain was evaluated,Striatum,Intermediate,,CHEMBL619078,,10141.0,,9,1,,B,,,BAO_0000249,5094
20033,,D,2435.0,,3278,Cavia porcellus,Binding affinity towards 5-hydroxytryptamine 4 receptor in striatum membranes of guinea-pig brain was evaluated,Striatum,Intermediate,,CHEMBL619079,,10141.0,,9,1,,B,,,BAO_0000249,5094
20033,,D,2116.0,,3279,Cavia porcellus,Tested for affinity against 5-hydroxytryptamine 4 receptor in the myenteric plexus of the guinea pig ileum.,Ileum,Intermediate,,CHEMBL619080,,10141.0,,9,1,,B,,,BAO_0000221,17358
20033,,D,,,3280,Cavia porcellus,Displacement of [3H]-GR113808 from 5-HT4 receptor of guinea pig striatum,,Expert,,CHEMBL619081,,10141.0,,9,1,,B,,,BAO_0000357,12953
20033,,D,,,3281,Cavia porcellus,The compound was tested for their binding affinity towards 5-HT4 receptor from guinea pig striatum using [3H]GR-113808 as radioligand; Nonactive at 10 uM,,Intermediate,,CHEMBL619082,,10141.0,,9,1,,B,,,BAO_0000357,12953
20033,,D,,,3282,Cavia porcellus,The compound was tested for their binding affinity towards 5-hydroxytryptamine 4 receptor from guinea pig striatum using [3H]GR-113808 as radioligand.,,Intermediate,,CHEMBL619083,,10141.0,,9,1,,B,,,BAO_0000357,12953
20033,,D,,,3283,Cavia porcellus,The compound was tested for their binding affinity towards 5-hydroxytryptamine 4 receptor from guinea pig striatum using [3H]GR-113808 as radioligand; Nonactive at 10 uM,,Intermediate,,CHEMBL619084,,10141.0,,9,1,,B,,,BAO_0000357,12953
20033,,D,2116.0,,3284,Cavia porcellus,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 4 receptor in non-electrically stimulated guinea-pig ileum.,Ileum,Intermediate,,CHEMBL859397,,10141.0,,9,1,,F,,,BAO_0000221,273
20033,,D,2116.0,,3285,Cavia porcellus,5-hydroxytryptamine 4 receptor agonist activity in the guinea pig ileum assay,Ileum,Intermediate,,CHEMBL619085,,10141.0,,9,1,,F,,,BAO_0000221,12918
20033,,D,2116.0,,3286,Cavia porcellus,5-hydroxytryptamine 4 receptor agonistic activity was measured by twitch response enhancing activity in electrically stimulated guinea pig ileum preparation,Ileum,Intermediate,,CHEMBL619086,,10141.0,,9,1,,F,,,BAO_0000221,12919
20033,,D,2116.0,,3287,Cavia porcellus,Agonistic activity against Serotonin 5-hydroxytryptamine 4 receptor in low frequency field stimulation of guinea-pig ileum (FSGPI).,Ileum,Intermediate,,CHEMBL619087,,10141.0,,9,1,,F,,,BAO_0000221,273
20033,,D,2116.0,,3288,Cavia porcellus,Agonistic activity against Serotonin 5-hydroxytryptamine 4 receptor in non-electrically stimulated guinea-pig ileum.,Ileum,Intermediate,,CHEMBL619088,,10141.0,,9,1,,F,,,BAO_0000221,273
20033,,D,,,3289,Cavia porcellus,Ability to antagonize 5-HT-evoked contractions mediated through 5-hydroxytryptamine 4 receptor activation in the guinea pig distal colon LMMP,,Intermediate,,CHEMBL619089,,10141.0,,9,1,,B,,,BAO_0000357,13181
168,,H,,,3290,Cavia porcellus,Binding affinity was determined against 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL619090,,10141.0,,8,1,,B,,,BAO_0000357,13181
20033,,D,,,3291,Cavia porcellus,Antagonistic activity against 5-hydroxytryptamine 4 receptor,,Intermediate,,CHEMBL619091,,10141.0,,9,1,,F,,,BAO_0000019,15034
20033,,D,,,3292,Cavia porcellus,Ability to displace the radioligand [3H]GR-113808 from guinea pig striatum 5-hydroxytryptamine 4 receptor,,Intermediate,,CHEMBL619092,,10141.0,,9,1,,B,,,BAO_0000357,5033
20033,,D,,,3293,Cavia porcellus,Binding affinity for 5-hydroxytryptamine 4 receptor by displacement of [3H]GR-113808 from guinea pig brain striatum.,,Intermediate,,CHEMBL619093,,10141.0,,9,1,,B,,,BAO_0000019,1980
168,,H,,,3294,Cavia porcellus,Binding affinity was determined against 5-hydroxytryptamine 2C receptor using cloned rat receptors expressed in 293 cells radiolabeled with [3H]mesulergine,,Autocuration,,CHEMBL619094,,10141.0,722.0,8,1,HEK293,B,,,BAO_0000219,13181
20033,,D,,,3295,Cavia porcellus,In vitro by displacement of [3H]GR-113808 from 5-hydroxytryptamine 4 receptor on guinea pig striatal membrane,,Intermediate,,CHEMBL619095,,10141.0,,9,1,,B,,,BAO_0000019,14287
20033,,D,,,3296,Cavia porcellus,Compound was evaluated for binding affinity against 5-hydroxytryptamine 4 receptor using radioligand binding assay using [3H]GR as radioligand,,Intermediate,,CHEMBL857988,,10141.0,,9,1,,B,,,BAO_0000357,1317
20033,,D,,,3297,Cavia porcellus,Compound was evaluated for its ability to displace [3H]GR-113808 binding from 5-hydroxytryptamine 4 receptor in guinea pig striatum.,,Intermediate,,CHEMBL619096,,10141.0,,9,1,,B,,,BAO_0000357,15316
20033,,D,2435.0,,3298,Cavia porcellus,In vitro binding affinity at 5-hydroxytryptamine 4 receptor in guinea pig striatum using 3[H]GR-113808 as the radioligand,Striatum,Intermediate,,CHEMBL619097,,10141.0,,9,1,,B,,,BAO_0000357,16429
20033,,D,10000000.0,,3299,Cavia porcellus,The compound was tested for its binding affinity towards 5-hydroxytryptamine 4 receptor in guinea pig hippocampus using [125I]SB-207710.,Hippocampus,Intermediate,,CHEMBL619098,,10141.0,,9,1,,B,,,BAO_0000221,14818
20033,,D,,,3300,Cavia porcellus,The compound was tested for the binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand,,Intermediate,,CHEMBL619751,,10141.0,,9,1,,B,,,BAO_0000357,15194
20033,,D,,,3301,Cavia porcellus,The compound was tested for the binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand.,,Intermediate,,CHEMBL619752,,10141.0,,9,1,,B,,,BAO_0000357,15194
20033,,D,2116.0,,3302,Cavia porcellus,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum;ne=not capable of evaluation.,Ileum,Intermediate,,CHEMBL875096,,10141.0,,9,1,,F,,,BAO_0000221,13961
108,,H,,,3303,,Binding affinity towards 5-HT2C receptor by the displacement of [3H]mesulergine] in human recombinant receptors in mammalian cell,,Autocuration,,CHEMBL619004,,,,8,1,,B,,,BAO_0000357,5486
168,,H,,,3304,,Binding affinity towards human 5-hydroxytryptamine 4 receptor using [3H]5-HT as radioligand,,Autocuration,,CHEMBL619005,,,,8,1,,B,,,BAO_0000357,16209
168,,H,,,3305,,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 4 receptor,,Autocuration,,CHEMBL619006,,,,8,1,,B,,,BAO_0000019,17085
168,,H,,,3306,,Compound was evaluated for the binding affinity against human cloned 5-hydroxytryptamine 4 receptor in HeLa cells using [3H]-LSD as the radioligand,,Autocuration,,CHEMBL619007,,,308.0,8,1,HeLa,B,,,BAO_0000219,4199
168,,H,,,3307,,Compound was tested for its binding affinity against 5-hydroxytryptamine 4 receptor,,Autocuration,,CHEMBL619008,,,,8,1,,B,,,BAO_0000357,15146
168,,H,,,3308,,Compound was tested for its binding affinity for 5-hydroxytryptamine 4 receptor,,Autocuration,,CHEMBL619009,,,,8,1,,B,,,BAO_0000357,5213
168,,H,,,3309,,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 4 receptor in HeLa cells, using [3H]LSD as radioligand",,Autocuration,,CHEMBL619010,,,308.0,8,1,HeLa,B,,,BAO_0000219,4829
10622,,H,,,3310,,Tested for ability to stimulate production of cAMP mediated by 5-hydroxytryptamine 4 receptor in mouse Coliculi neurons,,Autocuration,,CHEMBL619011,,,,8,1,,B,,,BAO_0000357,17358
10622,,H,,,3311,,Tested for ability to stimulate production of cAMP mediated by 5-hydroxytryptamine 4 receptor in mouse Coliculi neurons; IA means inactive,,Autocuration,,CHEMBL619012,,,,8,1,,B,,,BAO_0000357,17358
10622,,H,,,3312,,Ability to displace [3H]GR-113808 from mouse 5-hydroxytryptamine 4 receptor in COS7 cells,,Autocuration,,CHEMBL619013,,,,8,1,,B,,,BAO_0000219,16946
10622,,H,,,3313,,Tested for ability to stimulate 5-hydroxytryptamine 4 receptors in mouse Coliculi neurons,,Autocuration,,CHEMBL619014,,,,8,1,,B,,,BAO_0000357,17358
11249,,H,2081.0,,3314,,Evaluated for the 5-hydroxytryptamine 4 receptor antagonistic activity in piglet atrium model,Cardiac atrium,Autocuration,,CHEMBL857503,,,,8,1,,F,,,BAO_0000019,268
11249,,H,2081.0,,3315,,Evaluated for the 5-hydroxytryptamine 4 receptor antagonistic activity in piglet atrium model; compound found inactive at 1 uM,Cardiac atrium,Autocuration,,CHEMBL619015,,,,8,1,,F,,,BAO_0000019,268
11249,,H,,,3316,,The compound was tested for binding affinity against 5-hydroxytryptamine 4 receptor,,Autocuration,,CHEMBL619016,,,,8,1,,B,,,BAO_0000357,15086
11249,,H,10000000.0,,3317,,Compound was tested for binding affinity against piglet hippocampus 5-hydroxytryptamine 4 receptor,Hippocampus,Autocuration,,CHEMBL619017,,,,8,1,,B,,,BAO_0000221,14875
168,,H,10000000.0,,3318,Sus scrofa,The binding affinity (pKi) was measured against 5-hydroxytryptamine 4 receptor of piglet hippocampus using [125I]SB 207710 as radioligand,Hippocampus,Autocuration,,CHEMBL619018,,9823.0,,8,1,,B,,,BAO_0000221,13267
168,,H,,,3319,Oryctolagus cuniculus,Binding affinity against 5-hydroxytryptamine 2A receptor using rabbit saphenous vein assay.,,Autocuration,,CHEMBL619019,,9986.0,,8,1,,B,,,BAO_0000019,13047
10623,,D,,,3320,Rattus norvegicus,Displacement of [3H]GR-113808 from rat striatum 5-hydroxytryptamine 4 receptor,,Expert,,CHEMBL619020,,10116.0,,9,1,,B,,,BAO_0000357,1650
10623,,H,,,3321,,Tested for its agonist potency against the 5-hydroxytryptamine 4 receptor located in the rat esophageal tunica muscularis mucosae,,Autocuration,,CHEMBL619021,,,,8,1,,F,,,BAO_0000019,567
10623,,H,,,3322,,Tested for affinity towards 5-hydroxytryptamine 4 receptor in relaxation of rat oesophagus,,Autocuration,,CHEMBL619022,,,,8,1,,B,,,BAO_0000357,17358
10623,,H,,,3323,,Tested for the effect on binding at 5-hydroxytryptamine 4 receptor; No activity,,Autocuration,,CHEMBL619023,,,,8,1,,B,,,BAO_0000357,188
10623,,H,,,3324,,lntrinsic activity relative to 5-HT receptor,,Autocuration,,CHEMBL619024,,,,8,1,,F,,,BAO_0000019,670
10623,,H,,,3325,,Compound was evaluated for the agonistic activity towards 5-hydroxytryptamine 4 receptor using the rat tunica muscularis mucosae (TMM) esophagus strip assay,,Autocuration,,CHEMBL619025,,,,8,1,,F,,,BAO_0000019,204
10623,,H,,,3326,,In vitro relaxation of carbachol pre-contracted rat oesophageal TMM.,,Expert,,CHEMBL619026,,,,8,1,,F,,,BAO_0000019,1946
10623,,H,,,3327,,Compound was tested for agonist activity at the 5-hydroxytryptamine 4 receptor in the rat tunica muscularis mucosae (TMM) assay,,Autocuration,,CHEMBL619027,,,,8,1,,F,,,BAO_0000019,6398
10623,,H,,,3328,,Compound was tested for agonist activity at the 5-hydroxytryptamine 4 receptor in the rat tunica muscularis mucosae (TMM) assay; IN = Inactive,,Autocuration,,CHEMBL619028,,,,8,1,,F,,,BAO_0000019,6398
10623,,H,,,3329,,Efficient 5-hydroxytryptamine 4 agonist in the rat tunica muscularis mucosae,,Autocuration,,CHEMBL619029,,,,8,1,,F,,,BAO_0000019,17358
10623,,H,,,3330,,Tested for agonist activity at the 5-hydroxytryptamine 4 receptor in the rat tunica muscularis mucosae (TMM) assay of racemate mixture,,Autocuration,,CHEMBL619030,,,,8,1,,F,,,BAO_0000019,6398
10623,,H,,,3331,,Relaxation of carbachol induced contractions of rat tunica muscularis mucosae,,Expert,,CHEMBL619031,,,,8,1,,B,,,BAO_0000357,11752
10623,,H,,,3332,,5-hydroxytryptamine 4 receptor agonist activity was determined by the relaxation of the carbachol-contracted rat esophageal tunica muscularis mucosae,,Autocuration,,CHEMBL619032,,,,8,1,,F,,,BAO_0000019,809
10623,,D,,,3333,Rattus norvegicus,Inhibition of radiolabeled [3H]GR-113808 ligand binding to 5-hydroxytryptamine 4 receptor,,Expert,,CHEMBL619033,,10116.0,,9,1,,B,,,BAO_0000357,14178
10623,,H,,,3334,,Tested for its efficacy against the 5-hydroxytryptamine 4 receptor located in the rat esophageal tunica muscularis mucosae,,Autocuration,,CHEMBL619034,,,,8,1,,B,,,BAO_0000357,567
10623,,H,,,3335,,In vitro 5-hydroxytryptamine 4 receptor activity by using carbachol-precontracted esophageal tunica muscularis mucosae.,,Autocuration,,CHEMBL619035,,,,8,1,,B,,,BAO_0000357,1946
10623,,H,,,3336,,In vitro 5-hydroxytryptamine 4 receptor activity by using carbachol-precontracted esophageal tunica muscularis mucosae; No activity up to 104M concentration,,Autocuration,,CHEMBL619036,,,,8,1,,B,,,BAO_0000357,1946
10623,,D,,,3337,Rattus norvegicus,Binding affinity (Ki+/-SEM) against 5-hydroxytryptamine 4 receptor from cheng Prusoff equation by using [3H]GR-113808 in rat striatum,,Expert,,CHEMBL619037,,10116.0,,9,1,,B,,,BAO_0000019,13961
10623,,H,2435.0,,3338,,Binding affinity towards 5-HT 4 receptor in rat striatum membranes using [3H]GR-113808 as radioligand,Striatum,Autocuration,,CHEMBL619038,,,,8,1,,B,,,BAO_0000249,6238
10623,,H,,,3339,,Binding affinity towards 5-HT4 receptor was determined in rat striatal membranes using [3H]GR-113808 as radioligand; Not tested,,Autocuration,,CHEMBL619039,,,,8,1,,B,,,BAO_0000249,14290
10623,,H,,,3340,,Binding affinity towards 5-hydroxytryptamine 4 receptor was determined in rat striatal membranes using [3H]GR-113808 as radioligand,,Expert,,CHEMBL619040,,,,8,1,,B,,,BAO_0000249,14290
10623,,D,2435.0,,3341,Rattus norvegicus,Binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand in rat striatum,Striatum,Expert,,CHEMBL619041,,10116.0,,9,1,,B,,,BAO_0000019,809
10623,,H,2435.0,,3342,,Binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand in rat striatum,Striatum,Autocuration,,CHEMBL619042,,,,8,1,,B,,,BAO_0000019,1578
10623,,H,2435.0,,3343,,Binding affinity to 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand in rat striatum membrane,Striatum,Expert,,CHEMBL619043,,,,8,1,,B,,,BAO_0000249,16709
10623,,H,2435.0,,3344,,Binding affinity at 5-hydroxytryptamine 4 receptor in rat striatum by [3H]GR-113808 displacement.,Striatum,Expert,,CHEMBL619044,,,,8,1,,B,,,BAO_0000019,1946
10623,,H,2435.0,,3345,,In vitro affinity at serotonergic 5-hydroxytryptamine 4 receptor by radioligand binding assay using [3H]GR-113808 in rat striatum membranes.,Striatum,Expert,,CHEMBL619045,,,,8,1,,B,,,BAO_0000249,15253
10623,,H,2435.0,,3346,,In vitro binding affinity to 5-hydroxytryptamine 4 receptor in rat striatum membrane,Striatum,Expert,,CHEMBL619046,,,,8,1,,B,,,BAO_0000249,4535
10623,,H,,,3347,,Binding affinity at 5-hydroxytryptamine 4 receptor in rat striatal membranes by [3H]GR-113808 displacement.,,Expert,,CHEMBL619047,,,,8,1,,B,,,BAO_0000249,13961
10623,,H,955.0,,3348,,Tested for potency against 5-hydroxytryptamine 4 receptor agonist in rat brain,Brain,Autocuration,,CHEMBL619048,,,,8,1,,F,,,BAO_0000221,17358
10623,,H,,,3349,,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 4 receptor of rat,,Autocuration,,CHEMBL859398,,,,8,1,,F,,,BAO_0000019,15847
10623,,H,,,3350,,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 4 receptor of rat; ND means not done,,Autocuration,,CHEMBL619049,,,,8,1,,F,,,BAO_0000019,15847
10623,,H,,,3351,,5-hydroxytryptamine 4 receptor agonist activity in the rat esophageal muscularis mucosae,,Autocuration,,CHEMBL857886,,,,8,1,,F,,,BAO_0000019,670
10623,,H,,,3352,,5-hydroxytryptamine 4 receptor agonist activity in the rat esophageal muscularis mucosae; Not tested,,Autocuration,,CHEMBL619050,,,,8,1,,F,,,BAO_0000019,670
10623,,H,,,3353,,Antagonist activity against 5-hydroxytryptamine 4 receptor mediated relaxation of rat carbachol contracted esophageal muscularis mucosae,,Autocuration,,CHEMBL620591,,,,8,1,,F,,,BAO_0000019,1317
10623,,D,,,3354,Rattus norvegicus,Binding affinity against rat 5-hydroxytryptamine 4 receptor,,Expert,,CHEMBL620592,,10116.0,,9,1,,B,,,BAO_0000357,12936
10623,,H,2435.0,,3355,,pKi against 5-hydroxytryptamine 4 receptor in rat striatum membrane,Striatum,Expert,,CHEMBL620593,,,,8,1,,B,,,BAO_0000249,4535
