ASSTIS,CI,ASTT,ASST,ASCETY,ASSTY,ASSORGA,CONFSC,ASSSUBCELFRAC,TII,VARI,ASCAT,BFOR,DI,Desc,RELATT,ASSI,SRASI,CHEI,ASTI,CURAB,Ti,SRI
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,14431,Bioavailability as maximal plasma concentration in rats after 10 mg/kg oral dose,N,11405,,CHEMBL623786,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14964,Oral maximum concentration in rat,N,11406,,CHEMBL623787,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14964,Oral maximum concentration in rat,N,11407,,CHEMBL623788,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Mus musculus,1,,1969.0,,,BAO_0000218,14209,Oral plasma concentration in mice at 100 mg/kg dosage within 4-hr time frame.,N,11408,,CHEMBL623789,10090.0,Intermediate,50594,1
Blood,,In vivo,,,A,Mus musculus,1,,178.0,,,BAO_0000218,11355,Peak concentration in blood after intravenous administration to mice,N,11409,,CHEMBL623790,10090.0,Intermediate,50594,1
Blood,,In vivo,,,A,Mus musculus,1,,178.0,,,BAO_0000218,11355,Peak concentration in blood after peroral administration to mice,N,11410,,CHEMBL623791,10090.0,Intermediate,50594,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,11966,Peak concentration in rat plasma was determined,N,11411,,CHEMBL623792,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Simiiformes,0,,1969.0,,,BAO_0000218,8918,Peak plasma concentration expresses the ability of compound for the release of L-Dopa in the plasma of monkey after oral administration of 0.05 mmol/kg,U,11412,,CHEMBL623793,314293.0,Autocuration,22224,1
Plasma,,In vivo,,,A,Mus musculus,1,,1969.0,,,BAO_0000218,8918,Peak plasma concentration expresses the ability of compound for the release of L-Dopa in the plasma of mouse after oral administration of 0.05 mmol/kg,N,11413,,CHEMBL623794,10090.0,Intermediate,50594,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,8918,Peak plasma concentration expresses the ability of compound for the release of L-Dopa in the plasma of rat after oral administration of 0.05 mmol/kg,N,11414,,CHEMBL623795,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat heart 4 hr after intravenous administration, injected dose/gm",N,11415,,CHEMBL623796,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat heart 5 min after intravenous administration, injected dose/gm",N,11416,,CHEMBL623797,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat heart 6 hr after intravenous administration, injected dose/gm",N,11417,,CHEMBL623798,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat heart 8 hr after intravenous administration, injected dose/gm",N,11418,,CHEMBL623799,10116.0,Intermediate,50597,1
Intestine,,,,,A,Rattus norvegicus,1,,160.0,,,BAO_0000218,8684,"Distribution in rat intestine 15 min after intravenous administration, injected dose/gm",N,11419,,CHEMBL624490,10116.0,Intermediate,50597,1
Intestine,,,,,A,Rattus norvegicus,1,,160.0,,,BAO_0000218,8684,"Distribution in rat intestine 1 hr after intravenous administration, injected dose/gm",N,11420,,CHEMBL624491,10116.0,Intermediate,50597,1
Intestine,,,,,A,Rattus norvegicus,1,,160.0,,,BAO_0000218,8684,"Distribution in rat intestine 2 hr after intravenous administration, injected dose/gm",N,11421,,CHEMBL624492,10116.0,Intermediate,50597,1
Intestine,,,,,A,Rattus norvegicus,1,,160.0,,,BAO_0000218,8684,"Distribution in rat intestine 30 min after intravenous administration, injected dose/gm",N,11422,,CHEMBL624493,10116.0,Intermediate,50597,1
Intestine,,,,,A,Rattus norvegicus,1,,160.0,,,BAO_0000218,8684,"Distribution in rat intestine 4 hr after intravenous administration, injected dose/gm",N,11423,,CHEMBL877595,10116.0,Intermediate,50597,1
Intestine,,,,,A,Rattus norvegicus,1,,160.0,,,BAO_0000218,8684,"Distribution in rat intestine 5 min after intravenous administration, injected dose/gm",N,11424,,CHEMBL624494,10116.0,Intermediate,50597,1
Intestine,,,,,A,Rattus norvegicus,1,,160.0,,,BAO_0000218,8684,"Distribution in rat intestine 6 hr after intravenous administration, injected dose/gm",N,11425,,CHEMBL624495,10116.0,Intermediate,50597,1
Intestine,,,,,A,Rattus norvegicus,1,,160.0,,,BAO_0000218,8684,"Distribution in rat intestine 8 hr after intravenous administration, injected dose/gm",N,11426,,CHEMBL624681,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat kidney, 15 min after intravenous administration, injected dose/gm",N,11427,,CHEMBL624682,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat kidney, 1 hr after intravenous administration, injected dose/gm",N,11428,,CHEMBL624683,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat kidney, 2 hr after intravenous administration, injected dose/gm",N,11429,,CHEMBL624684,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat kidney, 30 min after intravenous administration, injected dose/gm",N,11430,,CHEMBL624685,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat kidney, 4 hr after intravenous administration, injected dose/gm",N,11431,,CHEMBL624686,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat kidney, 5 min after intravenous administration, injected dose/gm",N,11432,,CHEMBL624687,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat kidney, 6 hr after intravenous administration, injected dose/gm",N,11433,,CHEMBL624688,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat kidney, 8 hr after intravenous administration, injected dose/gm",N,11434,,CHEMBL627161,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat liver 15 min after intravenous administration, injected dose/gm",N,11435,,CHEMBL622127,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat liver 1 hr after intravenous administration, injected dose/gm",N,11436,,CHEMBL622128,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat liver 2 hr after intravenous administration, injected dose/gm",N,11437,,CHEMBL874384,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat liver 30 min after intravenous administration, injected dose/gm",N,11438,,CHEMBL624898,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat liver 4 hr after intravenous administration, injected dose/gm",N,11439,,CHEMBL624899,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat liver 5 min after intravenous administration, injected dose/gm",N,11440,,CHEMBL624900,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat liver 6 hr after intravenous administration, injected dose/gm",N,11441,,CHEMBL624901,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat liver 8 hr after intravenous administration, injected dose/gm",N,11442,,CHEMBL624902,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat lungs 15 min after intravenous administration, injected dose/gm",N,11443,,CHEMBL624903,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat lungs 1 hr after intravenous administration, injected dose/gm",N,11444,,CHEMBL624904,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat lungs 2 hr after intravenous administration, injected dose/gm",N,11445,,CHEMBL624905,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat lungs 30 min after intravenous administration, injected dose/gm",N,11446,,CHEMBL624906,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat lungs 4 hr after intravenous administration, injected dose/gm",N,11447,,CHEMBL624907,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat lungs 5 min after intravenous administration, injected dose/gm",N,11448,,CHEMBL624908,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat lungs 6 hr after intravenous administration, injected dose/gm",N,11449,,CHEMBL624909,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat lungs 8 hr after intravenous administration, injected dose/gm",N,11450,,CHEMBL624910,10116.0,Intermediate,50597,1
Muscle tissue,,,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,8684,"Distribution in rat muscle 15 min after intravenous administration, injected dose/gm",N,11451,,CHEMBL624911,10116.0,Intermediate,50597,1
Muscle tissue,,,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,8684,"Distribution in rat muscle 1 hr after intravenous administration, injected dose/gm",N,11452,,CHEMBL874388,10116.0,Intermediate,50597,1
Muscle tissue,,,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,8684,"Distribution in rat muscle 2 hr after intravenous administration, injected dose/gm",N,11453,,CHEMBL624912,10116.0,Intermediate,50597,1
Muscle tissue,,,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,8684,"Distribution in rat muscle 30 min after intravenous administration, injected dose/gm",N,11454,,CHEMBL622930,10116.0,Intermediate,50597,1
Muscle tissue,,,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,8684,"Distribution in rat muscle 4 hr after intravenous administration, injected dose/gm",N,11455,,CHEMBL623121,10116.0,Intermediate,50597,1
Muscle tissue,,,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,8684,"Distribution in rat muscle 5 min after intravenous administration, injected dose/gm",N,11456,,CHEMBL623122,10116.0,Intermediate,50597,1
Muscle tissue,,,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,8684,"Distribution in rat muscle 6 hr after intravenous administration, injected dose/gm",N,11457,,CHEMBL623123,10116.0,Intermediate,50597,1
Muscle tissue,,,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,8684,"Distribution in rat muscle 8 hr after intravenous administration, injected dose/gm",N,11458,,CHEMBL623124,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat pancreas 15 min after intravenous administration, injected dose/gm",N,11459,,CHEMBL623125,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat pancreas 1 hr after intravenous administration, injected dose/gm",N,11460,,CHEMBL623126,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat pancreas 2 hr after intravenous administration, injected dose/gm",N,11461,,CHEMBL623127,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat pancreas 30 min after intravenous administration, injected dose/gm",N,11462,,CHEMBL623128,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat pancreas 4 hr after intravenous administration, injected dose/gm",N,11463,,CHEMBL623129,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat pancreas 5 min after intravenous administration, injected dose/gm",N,11464,,CHEMBL623130,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat pancreas 6 hr after intravenous administration, injected dose/gm",N,11465,,CHEMBL623131,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat pancreas 8 hr after intravenous administration, injected dose/gm",N,11466,,CHEMBL623132,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,8319,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose per gram in the organ,N,11467,,CHEMBL623133,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat lung as Percent of injected dose per gram in the organ,N,11468,,CHEMBL623134,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat blood as Percent of injected dose per gram in the organ,N,11469,,CHEMBL874389,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose in the total organ,N,11470,,CHEMBL623135,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose per gram in the organ,N,11471,,CHEMBL623136,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose in the total organ,N,11472,,CHEMBL623137,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose per gram in the organ,N,11473,,CHEMBL623138,10116.0,Intermediate,50597,1
Kidney,,,,,A,Rattus norvegicus,1,,2113.0,,,BAO_0000218,8319,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose in the total organ,N,11474,,CHEMBL623139,10116.0,Intermediate,50597,1
Kidney,,,,,A,Rattus norvegicus,1,,2113.0,,,BAO_0000218,8319,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,N,11475,,CHEMBL623140,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,8319,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose in the total organ,N,11476,,CHEMBL623141,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,8319,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose per gram in the organ,N,11477,,CHEMBL623142,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat lung as Percent of injected dose per gram in the organ,N,11478,,CHEMBL623143,10116.0,Intermediate,50597,1
Urine,,,,,A,Mus musculus,1,,1088.0,,,BAO_0000218,14571,The total amount of penciclovir recovered in the urine over a 48-h period was determined by HPLC using a C18 reversed-phase column in mouse.,N,11479,,CHEMBL623144,10090.0,Intermediate,50594,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,14571,The total amount of penciclovir recovered in the urine over a 48-h period was determined by HPLC using a C18 reversed-phase column in rat.,N,11480,,CHEMBL623405,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat blood as Percent of injected dose per gram in the organ,N,11481,,CHEMBL624074,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose in the total organ,N,11482,,CHEMBL624075,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose per gram in the organ,N,11483,,CHEMBL624076,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose in the total organ,N,11484,,CHEMBL624077,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose per gram in the organ,N,11485,,CHEMBL624078,10116.0,Intermediate,50597,1
Kidney,,,,,A,Rattus norvegicus,1,,2113.0,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose in the total organ,N,11486,,CHEMBL624079,10116.0,Intermediate,50597,1
Kidney,,,,,A,Rattus norvegicus,1,,2113.0,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,N,11487,,CHEMBL624261,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose in the total organ,N,11488,,CHEMBL624262,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose per gram in the organ,N,11489,,CHEMBL624263,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat lung as Percent of injected dose per gram in the organ,N,11490,,CHEMBL624264,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat blood as Percent of injected dose per gram in the organ,N,11491,,CHEMBL624265,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose in the total organ,N,11492,,CHEMBL624266,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose per gram in the organ,N,11493,,CHEMBL624267,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose in the total organ,N,11494,,CHEMBL624268,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose per gram in the organ,N,11495,,CHEMBL875227,10116.0,Intermediate,50597,1
Kidney,,,,,A,Rattus norvegicus,1,,2113.0,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose in the total organ,N,11496,,CHEMBL624269,10116.0,Intermediate,50597,1
Kidney,,,,,A,Rattus norvegicus,1,,2113.0,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,N,11497,,CHEMBL624270,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose in the total organ,N,11498,,CHEMBL624271,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose per gram in the organ,N,11499,,CHEMBL624272,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8319,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat lung as Percent of injected dose per gram in the organ,N,11500,,CHEMBL624273,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,12064,Urinary excretion in rat after 0-4 hours of oral administration at 50 mg/kg,N,11501,,CHEMBL624274,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,12064,Urinary excretion in rat after 4-8 hours of oral administration at 50 mg/kg,N,11502,,CHEMBL624275,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,12064,Urinary excretion in rat after 8-24 hours of oral administration at 50 mg/kg,N,11503,,CHEMBL624276,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,12038,Urinary recovery expressed as percentage dose in male rats after iv administration of 20 mg/kg,N,11504,,CHEMBL624277,10116.0,Intermediate,50597,1
,,,,,A,,0,,,,,BAO_0000019,14314,% dose converted to 2-amino-5-chlorophenyl sulfate,U,11505,,CHEMBL624278,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,14314,% dose converted to 4-(S-amino-N-{[(4-chlorophenyl)amino]carbonyl}sulfonimidoyl)benzoic acid (compound 41),U,11506,,CHEMBL624279,,Autocuration,22224,1
Feces,,,,,A,Rattus norvegicus,1,,1988.0,,,BAO_0000218,11488,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 0-24 hr",N,11507,,CHEMBL624280,10116.0,Intermediate,50597,1
Feces,,,,,A,Rattus norvegicus,1,,1988.0,,,BAO_0000218,11488,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 24-48 hr",N,11508,,CHEMBL624281,10116.0,Intermediate,50597,1
Feces,,,,,A,Rattus norvegicus,1,,1988.0,,,BAO_0000218,11488,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 0-24 hr",N,11509,,CHEMBL622933,10116.0,Intermediate,50597,1
Feces,,,,,A,Rattus norvegicus,1,,1988.0,,,BAO_0000218,11488,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 24-48 hr",N,11510,,CHEMBL622934,10116.0,Intermediate,50597,1
Liver,,In vivo,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,8829,Biodistribution in Rat liver after 30 minutes of iv administration; per g of tissue,N,11511,,CHEMBL622935,10116.0,Intermediate,50597,1
Liver,,In vivo,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,8829,Biodistribution in Rat liver after 5 minutes of iv administration,N,11512,,CHEMBL622936,10116.0,Intermediate,50597,1
Liver,,In vivo,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,8829,Biodistribution in Rat liver after 5 minutes of iv administration; per g of tissue,N,11513,,CHEMBL875228,10116.0,Intermediate,50597,1
Lung,,In vivo,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,8829,Biodistribution in Rat lung after 24 hours of iv administration,N,11514,,CHEMBL622937,10116.0,Intermediate,50597,1
Lung,,In vivo,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,8829,Biodistribution in Rat lung after 24 hours of iv administration; per g of tissue,N,11515,,CHEMBL622938,10116.0,Intermediate,50597,1
Lung,,In vivo,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,8829,Biodistribution in Rat lung after 30 minutes of iv administration,N,11516,,CHEMBL619736,10116.0,Intermediate,50597,1
Lung,,In vivo,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,8829,Biodistribution in Rat lung after 30 minutes of iv administration; per g of tissue,N,11517,,CHEMBL625117,10116.0,Intermediate,50597,1
Lung,,In vivo,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,8829,Biodistribution in Rat lung after 5 minutes of iv administration,N,11518,,CHEMBL625118,10116.0,Intermediate,50597,1
Lung,,In vivo,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,8829,Biodistribution in Rat lung after 5 minutes of iv administration; per g of tissue,N,11519,,CHEMBL625119,10116.0,Intermediate,50597,1
Cerebellum,,In vivo,,,A,Rattus norvegicus,1,,2037.0,,,BAO_0000218,14972,"Biodistribution in rat cerebellum, expressed as percent I.D./g tissue",N,11520,,CHEMBL625120,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14972,"Biodistribution in rat superior coliculus, expressed as percent I.D./g tissue",N,11521,,CHEMBL625121,10116.0,Intermediate,50597,1
Thalamus,,In vivo,,,A,Rattus norvegicus,1,,10000006.0,,,BAO_0000218,14972,"Biodistribution in rat thalamus, expressed as percent I.D./g tissue",N,11522,,CHEMBL625122,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,14608,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,11523,,CHEMBL622204,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,14608,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,11524,,CHEMBL877503,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,14608,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,11525,,CHEMBL627127,10116.0,Intermediate,50597,1
Hippocampus,,In vivo,,,A,,0,,10000000.0,,,BAO_0000218,14608,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 2 min,U,11526,,CHEMBL627128,,Autocuration,22224,1
Hippocampus,,In vivo,,,A,,0,,10000000.0,,,BAO_0000218,14608,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 30 min,U,11527,,CHEMBL627129,,Autocuration,22224,1
Hippocampus,,In vivo,,,A,,0,,10000000.0,,,BAO_0000218,14608,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 60 min,U,11528,,CHEMBL627130,,Autocuration,22224,1
Brain,,In vivo,,,A,Rattus norvegicus,1,,955.0,,,BAO_0000218,14608,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,11529,,CHEMBL627131,10116.0,Intermediate,50597,1
Brain,,In vivo,,,A,Rattus norvegicus,1,,955.0,,,BAO_0000218,14608,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,11530,,CHEMBL627132,10116.0,Intermediate,50597,1
Brain,,In vivo,,,A,Rattus norvegicus,1,,955.0,,,BAO_0000218,14608,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,11531,,CHEMBL627133,10116.0,Intermediate,50597,1
Cerebellum,,In vivo,,,A,Rattus norvegicus,1,,2037.0,,,BAO_0000218,14608,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,11532,,CHEMBL627134,10116.0,Intermediate,50597,1
Cerebellum,,In vivo,,,A,Rattus norvegicus,1,,2037.0,,,BAO_0000218,14608,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,11533,,CHEMBL627135,10116.0,Intermediate,50597,1
