assays_CURB,assays_BAFO,assays_VARII,assays_ASSTI,assays_ASCA,assays_ASSOR,assays_ASSI,assays_ASTTY,assays_ASSUBFRA,assays_ASTIS,assays_ASSST,assays_DI,assays_TII,assays_T,assays_SRASI,assays_RELTY,assays_SI,assays_ASSCTY,assays_Descri,assays_CHI,assays_CEI,assays_CONFISCO,assays_ASST
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11535,In vivo,,,,14608,,50597,,N,1,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 2 min,CHEMBL628435,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11536,In vivo,,,,14608,,50597,,N,1,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 30 min,CHEMBL628436,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11537,In vivo,,,,14608,,50597,,N,1,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 60 min,CHEMBL628437,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11538,In vivo,,Heart,,14608,948.0,50597,,N,1,,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 2 min,CHEMBL628438,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11539,In vivo,,Heart,,14608,948.0,50597,,N,1,,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 30 min,CHEMBL628439,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11540,In vivo,,Heart,,14608,948.0,50597,,N,1,,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 60 min,CHEMBL628440,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11541,In vivo,,Hippocampus,,14608,10000000.0,50597,,N,1,,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 2 min,CHEMBL628441,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11542,In vivo,,Hippocampus,,14608,10000000.0,50597,,N,1,,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 30 min,CHEMBL628442,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11543,In vivo,,Hippocampus,,14608,10000000.0,50597,,N,1,,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 60 min,CHEMBL628443,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11544,In vivo,,Kidney,,14608,2113.0,50597,,N,1,,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 2 min,CHEMBL628444,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11545,In vivo,,Kidney,,14608,2113.0,50597,,N,1,,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 30 min,CHEMBL628445,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11546,In vivo,,Kidney,,14608,2113.0,50597,,N,1,,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 60 min,CHEMBL877504,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11547,In vivo,,Liver,,14608,2107.0,50597,,N,1,,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 2 min,CHEMBL628446,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11548,In vivo,,Liver,,14608,2107.0,50597,,N,1,,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 30 min,CHEMBL626874,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11549,In vivo,,Liver,,14608,2107.0,50597,,N,1,,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 60 min,CHEMBL626875,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11550,In vivo,,Lung,,14608,2048.0,50597,,N,1,,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 2 min,CHEMBL626876,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11551,In vivo,,Lung,,14608,2048.0,50597,,N,1,,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 30 min,CHEMBL626877,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11552,In vivo,,Lung,,14608,2048.0,50597,,N,1,,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 60 min,CHEMBL626878,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11553,In vivo,,Muscle tissue,,14608,2385.0,50597,,N,1,,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 2 min,CHEMBL626879,,1,A
Autocuration,BAO_0000218,,314293.0,,Simiiformes,11554,In vivo,,Plasma,,8918,1969.0,22224,,U,1,,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of monkey after oral administration of 0.05 mmol/kg,CHEMBL626880,,0,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11555,In vivo,,Plasma,,8918,1969.0,50594,,N,1,,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of mouse after oral administration of 0.05 mmol/kg,CHEMBL626881,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11556,In vivo,,Plasma,,8918,1969.0,50597,,N,1,,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of rat after oral administration of 0.05 mmol/kg,CHEMBL626882,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11557,In vivo,,Plasma,,14470,1969.0,50588,,N,1,,Peak plasma concentration was measured in dogs,CHEMBL626883,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11558,In vivo,,,,14393,,50597,,N,1,,Pharmacokinetic Parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,CHEMBL626884,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11559,In vivo,,,,14886,,50597,,N,1,,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given intravenously at dose 15 mg/kg,CHEMBL626885,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11560,In vivo,,,,14886,,50597,,N,1,,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 30 mg/kg,CHEMBL626886,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11561,In vivo,,,,14886,,50597,,N,1,,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 80 mg/kg,CHEMBL626887,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11562,In vivo,,,,14393,,50597,,N,1,,Pharmacokinetic parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,CHEMBL626888,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11563,In vivo,,,,13465,,50588,,N,1,,Pharmacokinetic parameter Cmax determined after intravenous administration of 15 mg/kg to dog,CHEMBL626889,,1,A
Autocuration,BAO_0000218,,314293.0,,Simiiformes,11564,In vivo,,,,13465,,22224,,U,1,,Pharmacokinetic parameter Cmax determined after intravenous administration of 25 mg/kg to monkey,CHEMBL626761,,0,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11565,In vivo,,,,13465,,50588,,N,1,,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg abd antacid (CaCO3 dosed orally 10 min prior to and 60 min postdosing) to dog,CHEMBL626762,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11566,In vivo,,,,13465,,50588,,N,1,,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg to dog,CHEMBL626763,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11567,In vivo,,,,13465,,50597,,N,1,,Pharmacokinetic parameter Cmax determined after intravenous administration of 50 mg/kg to rat,CHEMBL626764,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11568,In vivo,,,,13465,,50597,,N,1,,Pharmacokinetic parameter Cmax determined after intravenous administration of 60 mg/kg to rat,CHEMBL626765,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11569,In vivo,,,,13465,,50588,,N,1,,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to dog,CHEMBL626766,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11570,In vivo,,,,13465,,50597,,N,1,,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat,CHEMBL626767,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11571,In vivo,,,,13465,,50597,,N,1,,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat; No levels,CHEMBL626768,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11572,In vivo,,,,13465,,50588,,N,1,,Pharmacokinetic parameter Cmax determined after peroral administration of 15 mg/kg to dog,CHEMBL626769,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11573,In vivo,,,,13465,,50588,,N,1,,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to dog,CHEMBL874463,,1,A
Autocuration,BAO_0000218,,314293.0,,Simiiformes,11574,In vivo,,,,13465,,22224,,U,1,,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey,CHEMBL626770,,0,A
Autocuration,BAO_0000218,,314293.0,,Simiiformes,11575,In vivo,,,,13465,,22224,,U,1,,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey; No levels,CHEMBL626771,,0,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11576,In vivo,,,,13465,,50597,,N,1,,Pharmacokinetic parameter Cmax determined after peroral administration of 50 mg/kg to rat,CHEMBL626772,,1,A
Intermediate,BAO_0000218,,9541.0,,Macaca fascicularis,11577,In vivo,,,,14731,,100710,,N,1,,Pharmacokinetic parameter Cmax for the compound was evaluated in nude cynomolgus monkeys after oral administration. ,CHEMBL626773,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11578,In vivo,,,,14731,,50594,,N,1,,Pharmacokinetic parameter Cmax for the compound was evaluated in nude mice after oral administration. ,CHEMBL626774,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11579,In vivo,,,,13376,,50588,,N,1,,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 375 mg/kg,CHEMBL626775,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11580,In vivo,,,,13376,,50588,,N,1,,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 500 mg/kg,CHEMBL626776,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11581,In vivo,,,,14443,,50597,,N,1,,Maximum concentration (Cmax) in rat when administered orally,CHEMBL626777,,1,A
Autocuration,BAO_0000218,,314293.0,,Simiiformes,11582,In vivo,,Plasma,,13465,1969.0,22224,,U,1,,Maximal concentration in monkey plasma after 25 mg/kg oral dose,CHEMBL626778,,0,A
Autocuration,BAO_0000218,,10116.0,,Rattus norvegicus,11583,In vivo,,,,16359,,22224,,U,1,,"Mean Cmax in rats after 5 mg/kg oral dose, range (0.17-0.20)",CHEMBL626779,,0,A
Autocuration,BAO_0000218,,10116.0,,Rattus norvegicus,11584,In vivo,,,,16359,,22224,,U,1,,"Mean Cmax in rats after 5 mg/kg oral dose, range (0.4-0.8)",CHEMBL626780,,0,A
Autocuration,BAO_0000218,,,,,11585,In vivo,,Plasma,,15618,1969.0,22224,,U,1,,Cmax in rat plasma after single 5 mg/kg oral cassette gavage dose,CHEMBL626781,,0,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11586,In vivo,,,,14554,,50597,,N,1,,Pharmacokinetic profile Cmax was evaluated in rats,CHEMBL632164,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11587,In vivo,,,,11537,,50588,,N,1,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration in dog (25 mg/kg),CHEMBL632165,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11588,In vivo,,,,11537,,50594,,N,1,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration in mice (50 mg/kg),CHEMBL632166,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11589,In vivo,,,,11537,,50588,,N,1,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration to dog (25 mg/kg),CHEMBL632167,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11590,In vivo,,,,11537,,50594,,N,1,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration to mice (50 mg/kg),CHEMBL632168,,1,A
Autocuration,BAO_0000218,,10116.0,,Rattus norvegicus,11591,In vivo,,Plasma,,2021,1969.0,22224,,U,1,,Cmax in rat plasma,CHEMBL632169,,0,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11592,In vivo,,Plasma,,5932,1969.0,50588,,N,1,,Cmax in dog plasma after 30mg/kg oral dose,CHEMBL632170,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11593,In vivo,,Plasma,,5932,1969.0,50597,,N,1,,Cmax in rat plasma after 30mg/kg oral dose,CHEMBL632171,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11594,In vivo,,Plasma,,17320,1969.0,50597,,N,1,,Plasma level in rats at 30 mg/kg,CHEMBL632172,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11595,In vivo,,Plasma,,15831,1969.0,50594,,N,1,,Tested for maximum plasma concentration in mice,CHEMBL632173,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11596,In vivo,,,,15078,,50597,,N,1,,"The Cmax value in female wistar rat at 100 mg/kg, p.o. dose",CHEMBL632174,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11597,In vivo,,,,14941,,50597,,N,1,,The Cmax values in female wistar rats.,CHEMBL632175,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11598,In vivo,,Plasma,,15343,1969.0,50588,,N,1,,The Peak plasma concentration was measured in dogs after oral administration of 1 mg/kg dose,CHEMBL632176,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11599,In vivo,,Plasma,,15343,1969.0,50597,,N,1,,The Peak plasma concentration was measured in rats after oral administration of 1 mg/kg dose,CHEMBL632177,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11600,In vivo,,Plasma,,14856,1969.0,50597,,N,1,,The compound tested for maximum observed plasma concentration in rats and is expressed in microgram/mL.,CHEMBL632178,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11601,In vivo,,,,13129,,50597,,N,1,,The compound was tested for Cmax value pharmacokinetic parameter in the male Sprague-Dawley rat.,CHEMBL632179,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11602,In vivo,,Blood,,13098,178.0,50597,,N,1,,The compound was tested for maximum blood level reached in rats at 15.9 uM/kg after peroral administration.,CHEMBL632180,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11603,In vivo,,Blood,,13098,178.0,50597,,N,1,,The compound was tested for maximum blood level reached in rats at 15.9 uM/Kg after intravenous administration.,CHEMBL632181,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11604,In vivo,,Blood,,13098,178.0,50597,,N,1,,The compound was tested for maximum blood level reached in rats at 15.9 uM/Kg after peroral administration.,CHEMBL632182,,1,A
Autocuration,BAO_0000218,,10090.0,,Mus musculus,11605,In vivo,,Blood,,15478,178.0,22224,,U,1,,The maximum concentration observed (Cmax) in the blood sample at indicated time point (tmax) at a dose 50 mg/Kg administered orally in mice.,CHEMBL632183,,0,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11606,In vivo,,,,15341,,50588,,N,1,,The maximum concentration of the compound was measured in dog at dose 5 mg/kg after peroral administration.,CHEMBL632184,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11607,In vivo,,,,15341,,50597,,N,1,,The maximum concentration of the compound was measured in rat at dose 1 mg/kg after peroral administration.,CHEMBL874470,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11608,,,,,8684,,50597,,N,1,,"Distribution in rat skin 15 min after intravenous administration, injected dose/gm",CHEMBL631302,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11609,,,,,8684,,50597,,N,1,,"Distribution in rat skin 1 hr after intravenous administration, injected dose/gm",CHEMBL631303,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11610,,,,,8684,,50597,,N,1,,"Distribution in rat skin 2 hr after intravenous administration, injected dose/gm",CHEMBL631304,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11611,,,,,8684,,50597,,N,1,,"Distribution in rat skin 30 min after intravenous administration, injected dose/gm",CHEMBL631305,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11612,,,,,8684,,50597,,N,1,,"Distribution in rat skin 4 hr after intravenous administration, injected dose/gm",CHEMBL631306,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11613,,,,,8684,,50597,,N,1,,"Distribution in rat skin 5 min after intravenous administration, injected dose/gm",CHEMBL631307,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11614,,,,,8684,,50597,,N,1,,"Distribution in rat skin 6 hr after intravenous administration, injected dose/gm",CHEMBL631308,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11615,,,,,8684,,50597,,N,1,,"Distribution in rat skin 8 hr after intravenous administration, injected dose/gm",CHEMBL625557,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11616,,,Spleen,,8684,2106.0,50597,,N,1,,"Distribution in rat spleen 15 min after intravenous administration, injected dose/gm",CHEMBL625558,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11617,,,Spleen,,8684,2106.0,50597,,N,1,,"Distribution in rat spleen 1 hr after intravenous administration, injected dose/gm",CHEMBL625559,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11618,,,Spleen,,8684,2106.0,50597,,N,1,,"Distribution in rat spleen 2 hr after intravenous administration, injected dose/gm",CHEMBL625560,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11619,,,Spleen,,8684,2106.0,50597,,N,1,,"Distribution in rat spleen 30 min after intravenous administration, injected dose/gm",CHEMBL625561,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11620,,,Spleen,,8684,2106.0,50597,,N,1,,"Distribution in rat spleen 4 hr after intravenous administration, injected dose/gm",CHEMBL625562,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11621,,,Spleen,,8684,2106.0,50597,,N,1,,"Distribution in rat spleen 5 min after intravenous administration, injected dose/gm",CHEMBL875320,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11622,,,Spleen,,8684,2106.0,50597,,N,1,,"Distribution in rat spleen 6 hr after intravenous administration, injected dose/gm",CHEMBL625563,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11623,,,Spleen,,8684,2106.0,50597,,N,1,,"Distribution in rat spleen 8 hr after intravenous administration, injected dose/gm",CHEMBL625564,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11624,,,Uterus,,8684,995.0,50597,,N,1,,"Distribution in rat uterus 15 min after intravenous administration, injected dose/gm",CHEMBL625565,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11625,,,Uterus,,8684,995.0,50597,,N,1,,"Distribution in rat uterus 1 hr after intravenous administration, injected dose/gm",CHEMBL625566,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11626,,,Uterus,,8684,995.0,50597,,N,1,,"Distribution in rat uterus 2 hr after intravenous administration, injected dose/gm",CHEMBL625567,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11627,,,Uterus,,8684,995.0,50597,,N,1,,"Distribution in rat uterus 30 min after intravenous administration, injected dose/gm",CHEMBL625568,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11628,,,Uterus,,8684,995.0,50597,,N,1,,"Distribution in rat uterus 4 hr after intravenous administration, injected dose/gm",CHEMBL628217,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11629,,,Uterus,,8684,995.0,50597,,N,1,,"Distribution in rat uterus 5 min after intravenous administration, injected dose/gm",CHEMBL628218,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11630,,,Uterus,,8684,995.0,50597,,N,1,,"Distribution in rat uterus 6 hr after intravenous administration, injected dose/gm",CHEMBL628219,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11631,,,Uterus,,8684,995.0,50597,,N,1,,"Distribution in rat uterus 8 hr after intravenous administration, injected dose/gm",CHEMBL628220,,1,A
Autocuration,BAO_0000019,,,,,11632,,,,,8926,,22224,,U,1,,Distribution in the blood after 120 min of intravenous administration,CHEMBL628221,,0,A
Autocuration,BAO_0000019,,,,,11633,,,,,8926,,22224,,U,1,,Distribution in the blood after 15 min of intravenous administration,CHEMBL628222,,0,A
Autocuration,BAO_0000019,,,,,11634,,,,,8926,,22224,,U,1,,Distribution in the blood after 30 min of intravenous administration,CHEMBL628223,,0,A
Autocuration,BAO_0000019,,,,,11635,,,,,8926,,22224,,U,1,,Distribution in the blood after 5 min of intravenous administration,CHEMBL628224,,0,A
Autocuration,BAO_0000019,,,,,11636,,,,,8926,,22224,,U,1,,Distribution in the blood after 60 min of intravenous administration,CHEMBL628225,,0,A
Autocuration,BAO_0000019,,,,,11637,,,,,8926,,22224,,U,1,,Distribution in the blood after 90 min of intravenous administration,CHEMBL628226,,0,A
Autocuration,BAO_0000019,,,,,11638,,,,,8926,,22224,,U,1,,Distribution in the bone after 120 min of intravenous administration,CHEMBL628227,,0,A
Autocuration,BAO_0000019,,,,,11639,,,,,8926,,22224,,U,1,,Distribution in the bone after 15 min of intravenous administration,CHEMBL875481,,0,A
Autocuration,BAO_0000019,,,,,11640,,,,,8926,,22224,,U,1,,Distribution in the bone after 30 min of intravenous administration,CHEMBL628228,,0,A
Autocuration,BAO_0000019,,,,,11641,,,,,8926,,22224,,U,1,,Distribution in the bone after 5 min of intravenous administration,CHEMBL628229,,0,A
Autocuration,BAO_0000019,,,,,11642,,,,,8926,,22224,,U,1,,Distribution in the bone after 60 min of intravenous administration,CHEMBL628230,,0,A
Autocuration,BAO_0000019,,,,,11643,,,,,8926,,22224,,U,1,,Distribution in the bone after 90 min of intravenous administration,CHEMBL628231,,0,A
Autocuration,BAO_0000019,,,,,11644,,,,,8926,,22224,,U,1,,Distribution in the heart after 120 min of intravenous administration,CHEMBL628232,,0,A
Autocuration,BAO_0000019,,,,,11645,,,,,8926,,22224,,U,1,,Distribution in the heart after 15 min of intravenous administration,CHEMBL628233,,0,A
Autocuration,BAO_0000019,,,,,11646,,,,,8926,,22224,,U,1,,Distribution in the heart after 30 min of intravenous administration,CHEMBL628234,,0,A
Autocuration,BAO_0000019,,,,,11647,,,,,8926,,22224,,U,1,,Distribution in the heart after 5 min of intravenous administration,CHEMBL628235,,0,A
Autocuration,BAO_0000019,,,,,11648,,,,,8926,,22224,,U,1,,Distribution in the heart after 60 min of intravenous administration,CHEMBL628236,,0,A
Autocuration,BAO_0000019,,,,,11649,,,,,8926,,22224,,U,1,,Distribution in the heart after 90 min of intravenous administration,CHEMBL628237,,0,A
Autocuration,BAO_0000019,,,,,11650,,,,,8926,,22224,,U,1,,Distribution in the kidneys after 120 min of intravenous administration,CHEMBL628238,,0,A
Autocuration,BAO_0000019,,,,,11651,,,,,8926,,22224,,U,1,,Distribution in the kidneys after 15 min of intravenous administration,CHEMBL628239,,0,A
Autocuration,BAO_0000019,,,,,11652,,,,,8926,,22224,,U,1,,Distribution in the kidneys after 30 min of intravenous administration,CHEMBL628240,,0,A
Autocuration,BAO_0000019,,,,,11653,,,,,8926,,22224,,U,1,,Distribution in the kidneys after 5 min of intravenous administration,CHEMBL628241,,0,A
Autocuration,BAO_0000019,,,,,11654,,,,,8926,,22224,,U,1,,Distribution in the kidneys after 60 min of intravenous administration,CHEMBL628242,,0,A
Autocuration,BAO_0000019,,,,,11655,,,,,8926,,22224,,U,1,,Distribution in the kidneys after 90 min of intravenous administration,CHEMBL875482,,0,A
Autocuration,BAO_0000019,,,,,11656,,,,,8926,,22224,,U,1,,Distribution in the liver after 120 min of intravenous administration,CHEMBL628243,,0,A
Autocuration,BAO_0000019,,,,,11657,,,,,8926,,22224,,U,1,,Distribution in the liver after 15 min of intravenous administration,CHEMBL628244,,0,A
Autocuration,BAO_0000019,,,,,11658,,,,,8926,,22224,,U,1,,Distribution in the liver after 30 min of intravenous administration,CHEMBL628245,,0,A
Autocuration,BAO_0000019,,,,,11659,,,,,8926,,22224,,U,1,,Distribution in the liver after 5 min of intravenous administration,CHEMBL628246,,0,A
Autocuration,BAO_0000019,,,,,11660,,,,,8926,,22224,,U,1,,Distribution in the liver after 60 min of intravenous administration,CHEMBL628247,,0,A
Autocuration,BAO_0000019,,,,,11661,,,,,8926,,22224,,U,1,,Distribution in the liver after 90 min of intravenous administration,CHEMBL628248,,0,A
Autocuration,BAO_0000019,,,,,11662,,,,,8926,,22224,,U,1,,Distribution in the lung after 120 min of intravenous administration,CHEMBL628249,,0,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11663,,,,,14839,,50594,,N,1,,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, as HCl salt in solution, iv and the total drug exposure was determined. (0-24hr)",CHEMBL625452,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11664,,,,,14839,,50594,,N,1,,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, as HCl salt in solution, perorally and the total drug exposure was determined (0-24hr)",CHEMBL625453,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11665,,,,,14839,,50594,,N,1,,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, micronized free base in 20% HPbetaCD, iv and the total drug exposure was determined. (0-24hr)",CHEMBL625454,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11666,,,,,14839,,50594,,N,1,,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, micronized free base in 20% HPbetaCD, perorally and the total drug exposure was determined (0-24hr)",CHEMBL623844,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11667,,,,,12178,,50597,,N,1,,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 1 mg/kg (normalized to a 1 mg/kg dose) in rat,CHEMBL623845,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11668,,,,,12178,,50597,,N,1,,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 2.5 mg/kg (normalized to a 1 mg/kg dose) in rat,CHEMBL623846,,1,A
Autocuration,BAO_0000218,,,,,11669,,,,,12178,,22224,,U,1,,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 5.0 mg/kg (normalized to a 1 mg/kg dose) GP,CHEMBL623847,,0,A
