assays_assay_id,assays_cell_id,assays_curated_by,assays_assay_category,assays_variant_id,assays_assay_tissue,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_confidence_score,assays_src_id,assays_src_assay_id,assays_chembl_id,assays_bao_format,assays_tissue_id
10708,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL622102,BAO_0000218,2113.0
10709,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL622103,BAO_0000218,2113.0
10710,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL622104,BAO_0000218,2107.0
10711,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL622105,BAO_0000218,2107.0
10712,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL622106,BAO_0000218,2107.0
10713,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL622107,BAO_0000218,2048.0
10714,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL622108,BAO_0000218,2048.0
10715,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL622109,BAO_0000218,2048.0
10716,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL622110,BAO_0000218,2385.0
10717,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL622111,BAO_0000218,2385.0
10718,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL874383,BAO_0000218,2385.0
10719,,Intermediate,,,Zone of skin,,50597,N,1,1,,CHEMBL622112,BAO_0000218,14.0
10720,,Intermediate,,,Zone of skin,,50597,N,1,1,,CHEMBL622113,BAO_0000218,14.0
10721,,Intermediate,,,Zone of skin,,50597,N,1,1,,CHEMBL622114,BAO_0000218,14.0
10722,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL622115,BAO_0000218,2106.0
10723,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL622116,BAO_0000218,2106.0
10724,,Intermediate,,,,,50597,N,1,1,,CHEMBL622117,BAO_0000218,
10725,,Intermediate,,,,,50597,N,1,1,,CHEMBL622118,BAO_0000218,
10726,,Intermediate,,,,,50597,N,1,1,,CHEMBL622119,BAO_0000218,
10727,,Intermediate,,,,,50597,N,1,1,,CHEMBL622120,BAO_0000218,
10728,,Intermediate,,,,,50597,N,1,1,,CHEMBL622121,BAO_0000218,
10729,,Intermediate,,,,,50597,N,1,1,,CHEMBL622122,BAO_0000218,
10730,,Intermediate,,,,,50597,N,1,1,,CHEMBL622123,BAO_0000218,
10731,,Intermediate,,,,,50597,N,1,1,,CHEMBL622124,BAO_0000218,
10732,,Intermediate,,,,,50597,N,1,1,,CHEMBL622125,BAO_0000218,
10733,,Intermediate,,,,,50597,N,1,1,,CHEMBL622126,BAO_0000218,
10734,,Intermediate,,,,,50597,N,1,1,,CHEMBL620455,BAO_0000218,
10735,,Intermediate,,,,,50597,N,1,1,,CHEMBL620456,BAO_0000218,
10736,,Intermediate,,,,,50597,N,1,1,,CHEMBL620457,BAO_0000218,
10737,,Intermediate,,,,,50597,N,1,1,,CHEMBL620458,BAO_0000218,
10738,,Intermediate,,,,,50597,N,1,1,,CHEMBL620459,BAO_0000218,
10739,,Intermediate,,,,,50597,N,1,1,,CHEMBL620460,BAO_0000218,
10740,,Intermediate,,,,,50597,N,1,1,,CHEMBL620461,BAO_0000218,
10741,,Intermediate,,,,,50597,N,1,1,,CHEMBL620462,BAO_0000218,
10742,,Intermediate,,,,,50597,N,1,1,,CHEMBL620463,BAO_0000218,
10743,,Intermediate,,,,,50597,N,1,1,,CHEMBL620464,BAO_0000218,
10744,,Intermediate,,,,,50597,N,1,1,,CHEMBL620465,BAO_0000218,
10745,,Intermediate,,,,,50597,N,1,1,,CHEMBL620466,BAO_0000218,
10746,,Intermediate,,,,,50597,N,1,1,,CHEMBL620467,BAO_0000218,
10747,,Intermediate,,,,,50597,N,1,1,,CHEMBL620468,BAO_0000218,
10748,,Intermediate,,,,,50597,N,1,1,,CHEMBL620469,BAO_0000218,
10749,,Intermediate,,,,,50597,N,1,1,,CHEMBL620470,BAO_0000218,
10750,,Intermediate,,,,,50597,N,1,1,,CHEMBL620471,BAO_0000218,
10751,,Intermediate,,,,,50597,N,1,1,,CHEMBL620472,BAO_0000218,
10752,,Intermediate,,,,,50597,N,1,1,,CHEMBL620473,BAO_0000218,
10753,,Intermediate,,,,,50597,N,1,1,,CHEMBL620474,BAO_0000218,
10754,,Intermediate,,,,,50597,N,1,1,,CHEMBL620475,BAO_0000218,
10755,,Intermediate,,,,,50597,N,1,1,,CHEMBL620476,BAO_0000218,
10756,,Intermediate,,,,,50597,N,1,1,,CHEMBL620477,BAO_0000218,
10757,,Intermediate,,,,,50597,N,1,1,,CHEMBL620478,BAO_0000218,
10758,,Intermediate,,,,,50597,N,1,1,,CHEMBL618768,BAO_0000218,
10759,,Intermediate,,,,,50597,N,1,1,,CHEMBL618769,BAO_0000218,
10760,,Intermediate,,,,,50597,N,1,1,,CHEMBL618770,BAO_0000218,
10761,,Intermediate,,,,,50597,N,1,1,,CHEMBL618771,BAO_0000218,
10762,,Intermediate,,,,,50597,N,1,1,,CHEMBL618772,BAO_0000218,
10763,,Intermediate,,,,,50597,N,1,1,,CHEMBL618773,BAO_0000218,
10764,,Intermediate,,,,,50597,N,1,1,,CHEMBL875842,BAO_0000218,
10765,,Intermediate,,,,,50597,N,1,1,,CHEMBL618774,BAO_0000218,
10766,,Intermediate,,,,,50597,N,1,1,,CHEMBL618775,BAO_0000218,
10767,,Intermediate,,,,,50597,N,1,1,,CHEMBL618776,BAO_0000218,
10768,,Intermediate,,,,,50597,N,1,1,,CHEMBL618777,BAO_0000218,
10769,,Intermediate,,,,,50597,N,1,1,,CHEMBL618778,BAO_0000218,
10770,,Intermediate,,,,,50597,N,1,1,,CHEMBL618779,BAO_0000218,
10771,,Intermediate,,,,,50597,N,1,1,,CHEMBL618780,BAO_0000218,
10772,,Intermediate,,,,,50597,N,1,1,,CHEMBL618781,BAO_0000218,
10773,,Intermediate,,,,,50597,N,1,1,,CHEMBL618782,BAO_0000218,
10774,,Intermediate,,,,,50597,N,1,1,,CHEMBL618783,BAO_0000218,
10775,,Intermediate,,,,,50597,N,1,1,,CHEMBL618784,BAO_0000218,
10776,,Intermediate,,,,,50597,N,1,1,,CHEMBL618785,BAO_0000218,
10777,,Intermediate,,,,,50597,N,1,1,,CHEMBL618786,BAO_0000218,
10778,,Intermediate,,,,,50597,N,1,1,,CHEMBL618787,BAO_0000218,
10779,,Intermediate,,,,,50597,N,1,1,,CHEMBL618788,BAO_0000218,
10780,,Intermediate,,,,,50597,N,1,1,,CHEMBL618789,BAO_0000218,
10781,,Intermediate,,,,,50597,N,1,1,,CHEMBL618790,BAO_0000218,
10782,,Intermediate,,,,,50597,N,1,1,,CHEMBL618791,BAO_0000218,
10783,,Intermediate,,,,,50597,N,1,1,,CHEMBL875843,BAO_0000218,
10784,,Intermediate,,,,,50597,N,1,1,,CHEMBL618792,BAO_0000218,
10785,,Intermediate,,,,,50597,N,1,1,,CHEMBL623395,BAO_0000218,
10786,,Autocuration,,,,,22224,U,0,1,,CHEMBL623396,BAO_0000218,
10787,,Intermediate,,,,,50597,N,1,1,,CHEMBL623397,BAO_0000218,
10788,,Intermediate,,,,,50597,N,1,1,,CHEMBL623398,BAO_0000218,
10789,,Intermediate,,,,,50594,N,1,1,,CHEMBL623399,BAO_0000218,
10790,,Autocuration,,,,,22224,U,0,1,,CHEMBL623400,BAO_0000218,
10791,,Autocuration,,,,,22224,U,0,1,,CHEMBL623401,BAO_0000218,
10792,,Autocuration,,,,,22224,U,0,1,,CHEMBL623402,BAO_0000218,
10793,,Autocuration,,,,,22224,U,0,1,,CHEMBL623403,BAO_0000218,
10794,,Autocuration,,,,,22224,U,0,1,,CHEMBL623404,BAO_0000218,
10795,,Intermediate,,,,,50597,N,1,1,,CHEMBL625997,BAO_0000218,
10796,,Intermediate,,,,,50597,N,1,1,,CHEMBL625998,BAO_0000218,
10797,,Autocuration,,,,,22224,U,0,1,,CHEMBL625999,BAO_0000218,
10798,,Autocuration,,,,,22224,U,0,1,,CHEMBL626000,BAO_0000218,
10799,,Autocuration,,,,,22224,U,0,1,,CHEMBL626001,BAO_0000218,
10800,,Autocuration,,,,,22224,U,0,1,,CHEMBL626002,BAO_0000218,
10801,,Autocuration,,,,,22224,U,0,1,,CHEMBL626003,BAO_0000218,
10802,,Intermediate,,,,,50597,N,1,1,,CHEMBL626004,BAO_0000218,
10803,,Intermediate,,,,,50512,N,1,1,,CHEMBL626005,BAO_0000218,
10804,,Intermediate,,,,,50597,N,1,1,,CHEMBL626006,BAO_0000218,
10805,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626007,BAO_0000218,1969.0
10806,,Intermediate,,,Plasma,,50594,N,1,1,,CHEMBL626008,BAO_0000218,1969.0
10807,,Intermediate,,,Liver,,50588,N,1,1,,CHEMBL626009,BAO_0000218,2107.0
10808,,Intermediate,,,,,50588,N,1,1,,CHEMBL626010,BAO_0000218,
10809,,Intermediate,,,Blood,,50594,N,1,1,,CHEMBL626011,BAO_0000218,178.0
10810,,Intermediate,,,Blood,,50594,N,1,1,,CHEMBL626012,BAO_0000218,178.0
10811,,Intermediate,,,Blood,,50594,N,1,1,,CHEMBL626013,BAO_0000218,178.0
10812,,Intermediate,,,Blood,,50594,N,1,1,,CHEMBL626014,BAO_0000218,178.0
10813,,Intermediate,,,Blood,,50594,N,1,1,,CHEMBL877496,BAO_0000218,178.0
10814,,Intermediate,,,,,50588,N,1,1,,CHEMBL626015,BAO_0000218,
10815,,Intermediate,,,,,50588,N,1,1,,CHEMBL626016,BAO_0000218,
10816,,Intermediate,,,,,50588,N,1,1,,CHEMBL626017,BAO_0000218,
10817,,Intermediate,,,Plasma,,50588,N,1,1,,CHEMBL626018,BAO_0000218,1969.0
10818,,Intermediate,,,Plasma,,50588,N,1,1,,CHEMBL626692,BAO_0000218,1969.0
10819,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626693,BAO_0000218,1969.0
10820,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL626694,BAO_0000218,1969.0
10821,,Intermediate,,,Blood,,50588,N,1,1,,CHEMBL626695,BAO_0000218,178.0
10822,,Intermediate,,,Blood,,50588,N,1,1,,CHEMBL626696,BAO_0000218,178.0
10823,,Intermediate,,,Blood,,50588,N,1,1,,CHEMBL626697,BAO_0000218,178.0
10824,,Intermediate,,,Blood,,50588,N,1,1,,CHEMBL626859,BAO_0000218,178.0
10825,,Intermediate,,,Blood,,50588,N,1,1,,CHEMBL626860,BAO_0000218,178.0
10826,,Intermediate,,,Blood,,50588,N,1,1,,CHEMBL626861,BAO_0000218,178.0
10827,,Intermediate,,,,,50597,N,1,1,,CHEMBL626296,BAO_0000218,
10828,,Autocuration,,,,,22224,U,0,1,,CHEMBL626297,BAO_0000218,
10829,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL626298,BAO_0000218,1969.0
10830,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626299,BAO_0000218,1969.0
10831,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626300,BAO_0000218,1969.0
10832,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626301,BAO_0000218,1969.0
10833,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626962,BAO_0000218,1969.0
10834,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626963,BAO_0000218,1969.0
10835,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626964,BAO_0000218,1969.0
10836,,Intermediate,,,Plasma,,100710,N,1,1,,CHEMBL626965,BAO_0000218,1969.0
10837,,Intermediate,,,Plasma,,50594,N,1,1,,CHEMBL626966,BAO_0000218,1969.0
10838,,Intermediate,,,Plasma,,50594,N,1,1,,CHEMBL626967,BAO_0000218,1969.0
10839,,Intermediate,,,Plasma,,100710,N,1,1,,CHEMBL626968,BAO_0000218,1969.0
10840,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL626969,BAO_0000218,948.0
10841,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL627126,BAO_0000218,948.0
10842,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL631276,BAO_0000218,948.0
10843,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL631277,BAO_0000218,948.0
10844,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL631278,BAO_0000218,948.0
10845,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL874457,BAO_0000218,948.0
10846,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL631279,BAO_0000218,948.0
10847,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL631280,BAO_0000218,948.0
10848,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL631281,BAO_0000218,948.0
10849,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL631968,BAO_0000218,948.0
10850,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL631969,BAO_0000218,948.0
10851,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL631970,BAO_0000218,948.0
10852,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL631971,BAO_0000218,948.0
10853,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL631972,BAO_0000218,948.0
10854,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL630435,BAO_0000218,948.0
10855,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL630436,BAO_0000218,948.0
10856,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL630437,BAO_0000218,948.0
10857,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL630438,BAO_0000218,948.0
10858,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL630439,BAO_0000218,948.0
10859,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL630440,BAO_0000218,2113.0
10860,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL630441,BAO_0000218,2113.0
10861,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL630442,BAO_0000218,2113.0
10862,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL625234,BAO_0000218,2113.0
10863,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL625235,BAO_0000218,2113.0
10864,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL625236,BAO_0000218,2113.0
10865,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL625237,BAO_0000218,2113.0
10866,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626125,BAO_0000218,2113.0
10867,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626126,BAO_0000218,2113.0
10868,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626127,BAO_0000218,2113.0
10869,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626128,BAO_0000218,2113.0
10870,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626129,BAO_0000218,2113.0
10871,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626130,BAO_0000218,2113.0
10872,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626131,BAO_0000218,2113.0
10873,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626132,BAO_0000218,2113.0
10874,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626752,BAO_0000218,2113.0
10875,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626753,BAO_0000218,2113.0
10876,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626754,BAO_0000218,2113.0
10877,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626755,BAO_0000218,2113.0
10878,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL626756,BAO_0000218,2107.0
10879,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL626757,BAO_0000218,2107.0
10880,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL626758,BAO_0000218,2107.0
10881,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL626759,BAO_0000218,2107.0
10882,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL626760,BAO_0000218,2107.0
10883,,Intermediate,,,,,50588,N,1,1,,CHEMBL626394,BAO_0000218,
10884,,Intermediate,,,,,50588,N,1,1,,CHEMBL626395,BAO_0000218,
10885,,Intermediate,,,,,50588,N,1,1,,CHEMBL626396,BAO_0000218,
10886,,Intermediate,,,,,50588,N,1,1,,CHEMBL626397,BAO_0000218,
10887,,Intermediate,,,,,50588,N,1,1,,CHEMBL626398,BAO_0000218,
10888,,Intermediate,,,,,50588,N,1,1,,CHEMBL626399,BAO_0000218,
10889,,Intermediate,,,,,50597,N,1,1,,CHEMBL874653,BAO_0000218,
10890,,Intermediate,,,,,50597,N,1,1,,CHEMBL626400,BAO_0000218,
10891,,Intermediate,,,,,50597,N,1,1,,CHEMBL626401,BAO_0000218,
10892,,Intermediate,,,,,50597,N,1,1,,CHEMBL626402,BAO_0000218,
10893,,Intermediate,,,,,50597,N,1,1,,CHEMBL626403,BAO_0000218,
10894,,Intermediate,,,,,50597,N,1,1,,CHEMBL626404,BAO_0000218,
10895,,Intermediate,,,,,50597,N,1,1,,CHEMBL626405,BAO_0000218,
10896,,Intermediate,,,,,50597,N,1,1,,CHEMBL625529,BAO_0000218,
10897,,Intermediate,,,,,50597,N,1,1,,CHEMBL625530,BAO_0000218,
10898,,Intermediate,,,,,50597,N,1,1,,CHEMBL625531,BAO_0000218,
10899,,Intermediate,,,,,50597,N,1,1,,CHEMBL625532,BAO_0000218,
10900,,Intermediate,,,,,50597,N,1,1,,CHEMBL625533,BAO_0000218,
10901,,Intermediate,,,,,50597,N,1,1,,CHEMBL875474,BAO_0000218,
10902,,Intermediate,,,,,50597,N,1,1,,CHEMBL625534,BAO_0000218,
10903,,Intermediate,,,,,50597,N,1,1,,CHEMBL625535,BAO_0000218,
10904,,Intermediate,,,,,50597,N,1,1,,CHEMBL625536,BAO_0000218,
10905,,Intermediate,,,,,50597,N,1,1,,CHEMBL625537,BAO_0000218,
10906,,Intermediate,,,,,50597,N,1,1,,CHEMBL625538,BAO_0000218,
10907,,Intermediate,,,,,50597,N,1,1,,CHEMBL625539,BAO_0000218,
10908,,Intermediate,,,,,50597,N,1,1,,CHEMBL625540,BAO_0000218,
10909,,Intermediate,,,,,50597,N,1,1,,CHEMBL625541,BAO_0000218,
10910,,Intermediate,,,,,50597,N,1,1,,CHEMBL625542,BAO_0000218,
10911,,Intermediate,,,,,50597,N,1,1,,CHEMBL625543,BAO_0000218,
10912,,Intermediate,,,,,50597,N,1,1,,CHEMBL625544,BAO_0000218,
10913,,Intermediate,,,,,50588,N,1,1,,CHEMBL625545,BAO_0000218,
10914,,Intermediate,,,,,50588,N,1,1,,CHEMBL625546,BAO_0000218,
10915,,Intermediate,,,,,50588,N,1,1,,CHEMBL625547,BAO_0000218,
10916,,Intermediate,,,,,50588,N,1,1,,CHEMBL625548,BAO_0000218,
10917,,Intermediate,,,,,50588,N,1,1,,CHEMBL625549,BAO_0000218,
10918,,Intermediate,,,,,50588,N,1,1,,CHEMBL625550,BAO_0000218,
10919,,Intermediate,,,,,50588,N,1,1,,CHEMBL625551,BAO_0000218,
10920,,Intermediate,,,,,50588,N,1,1,,CHEMBL875475,BAO_0000218,
10921,,Intermediate,,,,,50588,N,1,1,,CHEMBL625552,BAO_0000218,
10922,,Intermediate,,,,,50588,N,1,1,,CHEMBL625553,BAO_0000218,
10923,,Intermediate,,,,,50588,N,1,1,,CHEMBL625554,BAO_0000218,
10924,,Intermediate,,,,,50588,N,1,1,,CHEMBL625555,BAO_0000218,
10925,,Intermediate,,,,,50588,N,1,1,,CHEMBL625556,BAO_0000218,
10926,,Intermediate,,,,,50588,N,1,1,,CHEMBL624986,BAO_0000218,
10927,,Intermediate,,,,,50588,N,1,1,,CHEMBL624987,BAO_0000218,
10928,,Intermediate,,,,,50588,N,1,1,,CHEMBL624988,BAO_0000218,
10929,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL624989,BAO_0000218,1637.0
10930,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL624990,BAO_0000218,1637.0
10931,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL874391,BAO_0000218,1637.0
10932,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL624991,BAO_0000218,1637.0
10933,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL624992,BAO_0000218,1637.0
10934,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL624993,BAO_0000218,1637.0
10935,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL624994,BAO_0000218,1637.0
10936,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL624995,BAO_0000218,1637.0
10937,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL624996,BAO_0000218,1637.0
10938,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL624997,BAO_0000218,1637.0
10939,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL624998,BAO_0000218,1637.0
10940,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL624999,BAO_0000218,1637.0
10941,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL882955,BAO_0000218,1637.0
10942,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL625000,BAO_0000218,1637.0
10943,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL625001,BAO_0000218,1637.0
10944,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL625089,BAO_0000218,1637.0
10945,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL625090,BAO_0000218,1637.0
10946,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL625091,BAO_0000218,1637.0
10947,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL625092,BAO_0000218,1637.0
10948,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL625093,BAO_0000218,1637.0
10949,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL625094,BAO_0000218,1637.0
10950,,Intermediate,,,Artery,,50588,N,1,1,,CHEMBL625095,BAO_0000218,1637.0
10951,,Intermediate,,,,,50588,N,1,1,,CHEMBL625096,BAO_0000218,
10952,,Intermediate,,,,,50597,N,1,1,,CHEMBL625097,BAO_0000218,
10953,,Autocuration,,,,,22224,U,0,1,,CHEMBL882956,BAO_0000218,
10954,,Intermediate,,,,,50597,N,1,1,,CHEMBL625098,BAO_0000218,
10955,,Autocuration,,,,,22224,U,0,1,,CHEMBL625099,BAO_0000218,
10956,,Intermediate,,,,,50597,N,1,1,,CHEMBL625100,BAO_0000218,
10957,,Intermediate,,,,,50588,N,1,1,,CHEMBL625101,BAO_0000218,
10958,,Intermediate,,,,,50597,N,1,1,,CHEMBL874396,BAO_0000218,
10959,,Autocuration,,,,,22224,U,0,1,,CHEMBL625102,BAO_0000218,
10960,,Intermediate,,,,,50588,N,1,1,,CHEMBL625103,BAO_0000218,
10961,,Intermediate,,,,,100712,N,1,1,,CHEMBL625104,BAO_0000218,
10962,,Autocuration,,,,,22224,U,0,1,,CHEMBL625105,BAO_0000218,
10963,,Intermediate,,,,,50597,N,1,1,,CHEMBL625106,BAO_0000218,
10964,,Autocuration,,,,,22224,U,0,1,,CHEMBL625107,BAO_0000218,
10965,,Intermediate,,,,,50594,N,1,1,,CHEMBL625108,BAO_0000218,
10966,,Autocuration,,,,,22224,U,0,1,,CHEMBL625109,BAO_0000218,
10967,,Autocuration,,,,,22224,U,0,1,,CHEMBL625110,BAO_0000218,
10968,,Autocuration,,,,,22224,U,0,1,,CHEMBL625111,BAO_0000218,
10969,,Intermediate,,,,,50594,N,1,1,,CHEMBL625112,BAO_0000218,
10970,,Intermediate,,,,,50594,N,1,1,,CHEMBL875334,BAO_0000218,
10971,,Autocuration,,,,,22224,U,0,1,,CHEMBL628617,BAO_0000218,
10972,,Autocuration,,,,,22224,U,0,1,,CHEMBL628618,BAO_0000218,
10973,,Autocuration,,,,,22224,U,0,1,,CHEMBL628619,BAO_0000218,
10974,,Autocuration,,,,,22224,U,0,1,,CHEMBL628620,BAO_0000218,
10975,,Intermediate,,,,,100710,N,1,1,,CHEMBL628621,BAO_0000218,
10976,,Intermediate,,,,,100710,N,1,1,,CHEMBL628622,BAO_0000218,
10977,,Intermediate,,,,,100710,N,1,1,,CHEMBL628623,BAO_0000218,
10978,,Intermediate,,,Plasma,,100710,N,1,1,,CHEMBL628624,BAO_0000218,1969.0
10979,,Intermediate,,,Plasma,,50594,N,1,1,,CHEMBL628625,BAO_0000218,1969.0
10980,,Intermediate,,,Plasma,,100710,N,1,1,,CHEMBL628626,BAO_0000218,1969.0
10981,,Intermediate,,,Plasma,,50594,N,1,1,,CHEMBL627041,BAO_0000218,1969.0
10982,,Intermediate,,,Plasma,,50594,N,1,1,,CHEMBL627042,BAO_0000218,1969.0
10983,,Intermediate,,,Plasma,,50594,N,1,1,,CHEMBL627043,BAO_0000218,1969.0
10984,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL627044,BAO_0000218,1969.0
10985,,Intermediate,,,Plasma,,50594,N,1,1,,CHEMBL627045,BAO_0000218,1969.0
10986,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL627046,BAO_0000218,1969.0
10987,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL627047,BAO_0000218,1969.0
10988,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL627048,BAO_0000218,1969.0
10989,,Intermediate,,,,,50597,N,1,1,,CHEMBL627049,BAO_0000218,
10990,,Intermediate,,,,,50597,N,1,1,,CHEMBL627050,BAO_0000218,
10991,,Intermediate,,,,,50597,N,1,1,,CHEMBL627051,BAO_0000218,
10992,,Intermediate,,,,,50597,N,1,1,,CHEMBL627052,BAO_0000218,
10993,,Intermediate,,,,,50597,N,1,1,,CHEMBL627053,BAO_0000218,
10994,,Intermediate,,,,,50597,N,1,1,,CHEMBL627054,BAO_0000218,
10995,,Intermediate,,,,,50594,N,1,1,,CHEMBL627055,BAO_0000218,
10996,,Intermediate,,,,,50594,N,1,1,,CHEMBL627056,BAO_0000218,
10997,,Intermediate,,,,,50594,N,1,1,,CHEMBL627057,BAO_0000218,
10998,,Intermediate,,,,,50594,N,1,1,,CHEMBL627058,BAO_0000218,
10999,,Intermediate,,,,,50594,N,1,1,,CHEMBL626211,BAO_0000218,
11000,,Autocuration,,,,,22224,U,0,1,,CHEMBL626212,BAO_0000218,
11001,,Intermediate,,,,,50588,N,1,1,,CHEMBL626213,BAO_0000218,
11002,,Intermediate,,,,,50588,N,1,1,,CHEMBL626214,BAO_0000218,
11003,,Intermediate,,,,,50588,N,1,1,,CHEMBL626215,BAO_0000218,
11004,,Intermediate,,,,,50588,N,1,1,,CHEMBL626216,BAO_0000218,
11005,,Autocuration,,,Blood,,22224,U,0,1,,CHEMBL626217,BAO_0000218,178.0
11006,,Autocuration,,,Blood,,22224,U,0,1,,CHEMBL626218,BAO_0000218,178.0
11007,,Autocuration,,,Blood,,22224,U,0,1,,CHEMBL626219,BAO_0000218,178.0
11008,,Autocuration,,,Blood,,22224,U,0,1,,CHEMBL626220,BAO_0000218,178.0
11009,,Autocuration,,,Blood,,22224,U,0,1,,CHEMBL626221,BAO_0000218,178.0
11010,,Autocuration,,,Blood,,22224,U,0,1,,CHEMBL626222,BAO_0000218,178.0
11011,,Intermediate,,,,,50512,N,1,1,,CHEMBL626223,BAO_0000218,
11012,,Intermediate,,,,,50512,N,1,1,,CHEMBL626224,BAO_0000218,
11013,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL626225,BAO_0000218,955.0
11014,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL626226,BAO_0000218,955.0
