ss_d,ss_sbclllr_frctn,ss_tst_tp,ss_tp,tss_d,ss_tx_d,rltnshp_tp,cnfdnc_scr,crtd_b,src_d,src_ss_d,chmbl_d,cll_d,b_frmt,vrnt_d
10455,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622824,,BAO_0000218,
10456,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622825,,BAO_0000218,
10457,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622901,,BAO_0000218,
10458,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622902,,BAO_0000218,
10459,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621844,,BAO_0000218,
10460,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621845,,BAO_0000218,
10461,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621846,,BAO_0000218,
10462,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621847,,BAO_0000218,
10463,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL877609,,BAO_0000218,
10464,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621848,,BAO_0000218,
10465,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621849,,BAO_0000218,
10466,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622030,,BAO_0000218,
10467,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622031,,BAO_0000218,
10468,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622032,,BAO_0000218,
10469,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622033,,BAO_0000218,
10470,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622034,,BAO_0000218,
10471,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622035,,BAO_0000218,
10472,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL882966,,BAO_0000218,
10473,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622036,,BAO_0000218,
10474,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622037,,BAO_0000218,
10475,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622038,,BAO_0000218,
10476,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622039,,BAO_0000218,
10477,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL622040,,BAO_0000218,
10478,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL622041,,BAO_0000218,
10479,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL622042,,BAO_0000218,
10480,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL622043,,BAO_0000218,
10481,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL622044,,BAO_0000218,
10482,,In vivo,A,10000001.0,10116.0,N,1,Intermediate,1,,CHEMBL622045,,BAO_0000218,
10483,,In vivo,A,10000001.0,10116.0,N,1,Intermediate,1,,CHEMBL622046,,BAO_0000218,
10484,,In vivo,A,10000001.0,10116.0,N,1,Intermediate,1,,CHEMBL622047,,BAO_0000218,
10485,,In vivo,A,10000001.0,10116.0,N,1,Intermediate,1,,CHEMBL877610,,BAO_0000218,
10486,,In vivo,A,955.0,10116.0,N,1,Intermediate,1,,CHEMBL622048,,BAO_0000218,
10487,,In vivo,A,955.0,10116.0,N,1,Intermediate,1,,CHEMBL622049,,BAO_0000218,
10488,,In vivo,A,955.0,10116.0,N,1,Intermediate,1,,CHEMBL622050,,BAO_0000218,
10489,,In vivo,A,955.0,10116.0,N,1,Intermediate,1,,CHEMBL622051,,BAO_0000218,
10490,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622052,,BAO_0000218,
10491,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622053,,BAO_0000218,
10492,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622054,,BAO_0000218,
10493,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622055,,BAO_0000218,
10494,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622056,,BAO_0000218,
10495,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622057,,BAO_0000218,
10496,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL628008,,BAO_0000218,
10497,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622058,,BAO_0000218,
10498,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622059,,BAO_0000218,
10499,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622060,,BAO_0000218,
10500,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622061,,BAO_0000218,
10501,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622062,,BAO_0000218,
10502,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622063,,BAO_0000218,
10503,,In vivo,A,,10116.0,N,1,Expert,1,,CHEMBL877611,,BAO_0000218,
10504,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622064,,BAO_0000218,
10505,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622065,,BAO_0000218,
10506,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622066,,BAO_0000218,
10507,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622067,,BAO_0000218,
10508,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622068,,BAO_0000218,
10509,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622069,,BAO_0000218,
10510,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624796,,BAO_0000218,
10511,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624797,,BAO_0000218,
10512,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623053,,BAO_0000218,
10513,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623054,,BAO_0000218,
10514,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623055,,BAO_0000218,
10515,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623056,,BAO_0000218,
10516,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623057,,BAO_0000218,
10517,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623058,,BAO_0000218,
10518,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623059,,BAO_0000218,
10519,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623060,,BAO_0000218,
10520,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623061,,BAO_0000218,
10521,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623062,,BAO_0000218,
10522,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623063,,BAO_0000218,
10523,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623064,,BAO_0000218,
10524,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623065,,BAO_0000218,
10525,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623066,,BAO_0000218,
10526,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623067,,BAO_0000218,
10527,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623068,,BAO_0000218,
10528,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623069,,BAO_0000218,
10529,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623070,,BAO_0000218,
10530,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623071,,BAO_0000218,
10531,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623072,,BAO_0000218,
10532,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623073,,BAO_0000218,
10533,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623074,,BAO_0000218,
10534,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623075,,BAO_0000218,
10535,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623076,,BAO_0000218,
10536,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623077,,BAO_0000218,
10537,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623078,,BAO_0000218,
10538,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623079,,BAO_0000218,
10539,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623080,,BAO_0000218,
10540,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623081,,BAO_0000218,
10541,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623082,,BAO_0000218,
10542,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL874400,,BAO_0000218,
10543,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623083,,BAO_0000218,
10544,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623084,,BAO_0000218,
10545,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623085,,BAO_0000218,
10546,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623086,,BAO_0000218,
10547,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623087,,BAO_0000218,
10548,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623088,,BAO_0000218,
10549,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623089,,BAO_0000218,
10550,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623090,,BAO_0000218,
10551,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623091,,BAO_0000218,
10552,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623092,,BAO_0000218,
10553,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623093,,BAO_0000218,
10554,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL874401,,BAO_0000218,
10555,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623094,,BAO_0000218,
10556,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623095,,BAO_0000218,
10557,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623096,,BAO_0000218,
10558,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624913,,BAO_0000218,
10559,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624914,,BAO_0000218,
10560,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624915,,BAO_0000218,
10561,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624916,,BAO_0000218,
10562,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624917,,BAO_0000218,
10563,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625157,,BAO_0000218,
10564,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL625158,,BAO_0000218,
10565,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625159,,BAO_0000218,
10566,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625160,,BAO_0000218,
10567,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625161,,BAO_0000218,
10568,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625162,,BAO_0000218,
10569,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625163,,BAO_0000218,
10570,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625164,,BAO_0000218,
10571,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625165,,BAO_0000218,
10572,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625166,,BAO_0000218,
10573,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625167,,BAO_0000218,
10574,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625168,,BAO_0000218,
10575,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625169,,BAO_0000218,
10576,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626264,,BAO_0000218,
10577,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626265,,BAO_0000218,
10578,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626266,,BAO_0000218,
10579,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626267,,BAO_0000218,
10580,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626268,,BAO_0000218,
10581,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626269,,BAO_0000218,
10582,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626270,,BAO_0000218,
10583,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626271,,BAO_0000218,
10584,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626272,,BAO_0000218,
10585,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626273,,BAO_0000218,
10586,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL875346,,BAO_0000218,
10587,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626274,,BAO_0000218,
10588,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626275,,BAO_0000218,
10589,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624646,,BAO_0000218,
10590,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624647,,BAO_0000218,
10591,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL624648,,BAO_0000218,
10592,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624649,,BAO_0000218,
10593,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624650,,BAO_0000218,
10594,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624651,,BAO_0000218,
10595,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624652,,BAO_0000218,
10596,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624653,,BAO_0000218,
10597,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624654,,BAO_0000218,
10598,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624655,,BAO_0000218,
10599,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624656,,BAO_0000218,
10600,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624657,,BAO_0000218,
10601,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624658,,BAO_0000218,
10602,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624659,,BAO_0000218,
10603,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624660,,BAO_0000218,
10604,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624661,,BAO_0000218,
10605,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624662,,BAO_0000218,
10606,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625199,,BAO_0000218,
10607,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625200,,BAO_0000218,
10608,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625201,,BAO_0000218,
10609,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625202,,BAO_0000218,
10610,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625203,,BAO_0000218,
10611,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625204,,BAO_0000218,
10612,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625205,,BAO_0000218,
10613,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625206,,BAO_0000218,
10614,,,A,,,U,0,Autocuration,1,,CHEMBL625207,,BAO_0000019,
10615,,,A,,,U,0,Autocuration,1,,CHEMBL625208,,BAO_0000019,
10616,,,A,,9606.0,N,1,Intermediate,1,,CHEMBL625209,495.0,BAO_0000218,
10617,,,P,,,U,0,Autocuration,1,,CHEMBL625210,,BAO_0000100,
10618,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625211,,BAO_0000218,
10619,,,A,,9544.0,N,1,Intermediate,1,,CHEMBL625212,,BAO_0000218,
10620,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625213,,BAO_0000218,
10621,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625214,,BAO_0000218,
10622,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL874542,,BAO_0000218,
10623,,,P,,,U,0,Autocuration,1,,CHEMBL625215,,BAO_0000100,
10624,,,A,,,U,0,Autocuration,1,,CHEMBL625216,,BAO_0000019,
10625,,,P,,,U,0,Autocuration,1,,CHEMBL625217,,BAO_0000100,
10626,,,P,,,U,0,Autocuration,1,,CHEMBL625218,,BAO_0000100,
10627,,,A,1969.0,9615.0,N,1,Intermediate,1,,CHEMBL622864,,BAO_0000218,
10628,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622865,,BAO_0000218,
10629,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622866,,BAO_0000218,
10630,,,A,1969.0,9615.0,N,1,Intermediate,1,,CHEMBL622867,,BAO_0000218,
10631,,,A,1969.0,10141.0,N,1,Intermediate,1,,CHEMBL876808,,BAO_0000218,
10632,,,A,955.0,,U,0,Autocuration,1,,CHEMBL627725,,BAO_0000019,
10633,,,A,1977.0,,U,0,Autocuration,1,,CHEMBL627726,,BAO_0000019,
10634,,,A,1969.0,,U,0,Autocuration,1,,CHEMBL627727,,BAO_0000019,
10635,,,A,1969.0,,U,0,Autocuration,1,,CHEMBL627728,,BAO_0000019,
10636,,,A,1969.0,,U,0,Autocuration,1,,CHEMBL627729,,BAO_0000019,
10637,,,A,1969.0,,U,0,Autocuration,1,,CHEMBL627730,,BAO_0000019,
10638,,,A,1969.0,,U,0,Autocuration,1,,CHEMBL627731,,BAO_0000019,
10639,,,A,1969.0,,U,0,Autocuration,1,,CHEMBL627732,,BAO_0000019,
10640,,,A,1969.0,,U,0,Autocuration,1,,CHEMBL627733,,BAO_0000019,
10641,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL627734,,BAO_0000218,
10642,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL627735,,BAO_0000218,
10643,,,A,1969.0,10141.0,N,1,Intermediate,1,,CHEMBL627736,,BAO_0000218,
10644,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL876809,,BAO_0000218,
10645,,,A,,,U,0,Autocuration,1,,CHEMBL627737,,BAO_0000019,
10646,,,A,,,U,0,Autocuration,1,,CHEMBL627738,,BAO_0000019,
10647,,,A,,,U,0,Autocuration,1,,CHEMBL627739,,BAO_0000019,
10648,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626143,,BAO_0000218,
10649,,,A,,314293.0,U,0,Autocuration,1,,CHEMBL626144,,BAO_0000218,
10650,,,A,,9986.0,N,1,Intermediate,1,,CHEMBL626145,,BAO_0000218,
10651,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626146,,BAO_0000218,
10652,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL626147,,BAO_0000218,
10653,,,A,,,U,0,Autocuration,1,,CHEMBL626148,,BAO_0000019,
10654,,,A,,,U,0,Autocuration,1,,CHEMBL626149,,BAO_0000218,
10655,,,A,,,U,0,Autocuration,1,,CHEMBL626150,,BAO_0000019,
10656,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626151,,BAO_0000218,
10657,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626152,,BAO_0000218,
10658,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626153,,BAO_0000218,
10659,,,A,,,U,0,Autocuration,1,,CHEMBL626154,,BAO_0000019,
10660,,,A,,,U,0,Autocuration,1,,CHEMBL626155,,BAO_0000019,
10661,,,A,,,U,0,Autocuration,1,,CHEMBL626156,,BAO_0000019,
10662,,,A,,,U,0,Autocuration,1,,CHEMBL626157,,BAO_0000019,
10663,,,A,,,U,0,Autocuration,1,,CHEMBL626158,,BAO_0000019,
10664,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626159,,BAO_0000218,
10665,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626160,,BAO_0000218,
10666,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626161,,BAO_0000218,
10667,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626162,,BAO_0000218,
10668,,,A,,,U,0,Autocuration,1,,CHEMBL626163,,BAO_0000019,
10669,,,A,,,U,0,Autocuration,1,,CHEMBL626164,,BAO_0000019,
10670,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL626165,,BAO_0000218,
10671,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL626166,,BAO_0000218,
10672,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626167,,BAO_0000218,
10673,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626168,,BAO_0000218,
10674,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL877463,,BAO_0000218,
10675,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626169,,BAO_0000218,
10676,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL626170,,BAO_0000218,
10677,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL626171,,BAO_0000218,
10678,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL626172,,BAO_0000218,
10679,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL626173,,BAO_0000218,
10680,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626174,,BAO_0000218,
10681,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626175,,BAO_0000218,
10682,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626176,,BAO_0000218,
10683,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626177,,BAO_0000218,
10684,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL622499,,BAO_0000218,
10685,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622500,,BAO_0000218,
10686,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622501,,BAO_0000218,
10687,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622502,,BAO_0000218,
10688,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622503,,BAO_0000218,
10689,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL877614,,BAO_0000218,
10690,,In vivo,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL624839,,BAO_0000218,
10691,,In vivo,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL624840,,BAO_0000218,
10692,,In vivo,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL624841,,BAO_0000218,
10693,,In vivo,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL624842,,BAO_0000218,
10694,,In vivo,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL624843,,BAO_0000218,
10695,,In vivo,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL624844,,BAO_0000218,
10696,,In vivo,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL624845,,BAO_0000218,
10697,,In vivo,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL621904,,BAO_0000218,
10698,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL621905,,BAO_0000218,
10699,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL874382,,BAO_0000218,
10700,,In vivo,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL621906,,BAO_0000218,
10701,,In vivo,A,955.0,10116.0,N,1,Intermediate,1,,CHEMBL621907,,BAO_0000218,
10702,,In vivo,A,955.0,10116.0,N,1,Intermediate,1,,CHEMBL622096,,BAO_0000218,
10703,,In vivo,A,955.0,10116.0,N,1,Intermediate,1,,CHEMBL622097,,BAO_0000218,
10704,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL622098,,BAO_0000218,
10705,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL622099,,BAO_0000218,
10706,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL622100,,BAO_0000218,
10707,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL622101,,BAO_0000218,
10708,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL622102,,BAO_0000218,
10709,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL622103,,BAO_0000218,
10710,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622104,,BAO_0000218,
10711,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622105,,BAO_0000218,
10712,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622106,,BAO_0000218,
10713,,In vivo,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL622107,,BAO_0000218,
10714,,In vivo,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL622108,,BAO_0000218,
10715,,In vivo,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL622109,,BAO_0000218,
10716,,In vivo,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL622110,,BAO_0000218,
10717,,In vivo,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL622111,,BAO_0000218,
10718,,In vivo,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL874383,,BAO_0000218,
10719,,In vivo,A,14.0,10116.0,N,1,Intermediate,1,,CHEMBL622112,,BAO_0000218,
10720,,In vivo,A,14.0,10116.0,N,1,Intermediate,1,,CHEMBL622113,,BAO_0000218,
10721,,In vivo,A,14.0,10116.0,N,1,Intermediate,1,,CHEMBL622114,,BAO_0000218,
10722,,In vivo,A,2106.0,10116.0,N,1,Intermediate,1,,CHEMBL622115,,BAO_0000218,
10723,,In vivo,A,2106.0,10116.0,N,1,Intermediate,1,,CHEMBL622116,,BAO_0000218,
10724,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622117,,BAO_0000218,
10725,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622118,,BAO_0000218,
10726,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622119,,BAO_0000218,
10727,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622120,,BAO_0000218,
10728,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622121,,BAO_0000218,
10729,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622122,,BAO_0000218,
10730,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622123,,BAO_0000218,
10731,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622124,,BAO_0000218,
10732,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622125,,BAO_0000218,
10733,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622126,,BAO_0000218,
10734,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620455,,BAO_0000218,
10735,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620456,,BAO_0000218,
10736,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620457,,BAO_0000218,
10737,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620458,,BAO_0000218,
10738,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620459,,BAO_0000218,
10739,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620460,,BAO_0000218,
10740,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620461,,BAO_0000218,
10741,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620462,,BAO_0000218,
