noleggio_id,cliente_id,data_noleggio,npersonale_id,data_pagamento,pagamento_id,inventario_id,data_restituzione,ammontare,ppersonale_id
12138,317,2005-08-17 23:55:54,1,2005-08-17 23:55:54,8601,388,2005-08-26 23:32:54,7.99,2
14385,317,2005-08-21 10:02:55,2,2005-08-21 10:02:55,8605,4356,2005-08-25 07:19:55,0.99,2
7853,318,2005-07-28 09:36:38,1,2005-07-28 09:36:38,8620,4053,2005-07-29 15:01:38,0.99,2
2884,319,2005-06-20 01:31:16,2,2005-06-20 01:31:16,8630,3384,2005-06-21 04:03:16,0.99,2
3256,319,2005-06-21 03:45:42,2,2005-06-21 03:45:42,8631,1235,2005-06-30 02:51:42,3.99,2
4295,319,2005-07-07 16:08:51,2,2005-07-07 16:08:51,8633,2490,2005-07-13 13:06:51,2.99,2
4630,319,2005-07-08 08:33:38,2,2005-07-08 08:33:38,8634,3446,2005-07-09 13:09:38,4.99,1
5791,319,2005-07-10 14:16:22,2,2005-07-10 14:16:22,8635,2795,2005-07-19 13:38:22,8.99,1
6255,319,2005-07-11 15:11:33,2,2005-07-11 15:11:33,8639,1459,2005-07-15 19:55:33,4.99,1
11575,319,2005-08-17 01:50:26,1,2005-08-17 01:50:26,8644,1725,2005-08-18 00:43:26,0.99,1
11955,319,2005-08-17 17:21:35,1,2005-08-17 17:21:35,8646,1221,2005-08-24 22:06:35,6.99,1
12424,319,2005-08-18 10:16:57,1,2005-08-18 10:16:57,8649,2055,2005-08-27 04:41:57,8.99,2
14828,319,2005-08-22 01:34:05,2,2005-08-22 01:34:05,8651,4114,2005-08-27 06:27:05,4.99,2
8144,320,2005-07-28 20:30:55,2,2005-07-28 20:30:55,8664,3556,2005-07-31 18:10:55,4.99,2
8235,320,2005-07-29 00:22:56,2,2005-07-29 00:22:56,8665,1581,2005-08-03 04:03:56,4.99,2
8238,320,2005-07-29 00:30:06,2,2005-07-29 00:30:06,8666,2941,2005-08-02 22:52:06,0.99,1
4281,321,2005-07-07 15:17:50,2,2005-07-07 15:17:50,8680,1182,2005-07-08 11:42:50,4.99,2
6190,321,2005-07-11 11:36:18,2,2005-07-11 11:36:18,8684,2564,2005-07-19 17:05:18,2.99,2
6859,321,2005-07-12 19:53:57,2,2005-07-12 19:53:57,8685,4108,2005-07-17 19:48:57,5.99,1
9981,321,2005-07-31 17:08:31,2,2005-07-31 17:08:31,8687,1354,2005-08-01 22:46:31,0.99,1
12033,321,2005-08-17 20:14:34,2,2005-08-17 20:14:34,8689,2731,2005-08-26 00:22:34,6.99,1
12398,321,2005-08-18 09:13:24,1,2005-08-18 09:13:24,8691,4247,2005-08-27 14:58:24,4.99,1
15673,321,2005-08-23 09:12:50,2,2005-08-23 09:12:50,8693,3096,2005-08-29 12:45:50,6.99,1
2554,322,2005-06-19 03:05:38,1,2005-06-19 03:05:38,8700,3916,2005-06-25 23:03:38,0.99,1
3627,322,2005-07-06 06:19:25,1,2005-07-06 06:19:25,8705,1087,2005-07-11 05:53:25,1.99,2
6709,322,2005-07-12 13:20:41,2,2005-07-12 13:20:41,8710,4049,2005-07-16 10:37:41,4.99,2
11120,322,2005-08-02 08:47:04,1,2005-08-02 08:47:04,8716,4185,2005-08-05 05:33:04,4.99,2
13650,322,2005-08-20 07:49:06,1,2005-08-20 07:49:06,8719,2644,2005-08-28 10:11:06,9.99,1
729,323,2005-05-29 06:35:13,2,2005-05-29 06:35:13,8724,1688,2005-06-04 03:23:13,2.99,2
1167,323,2005-06-14 23:25:58,2,2005-06-14 23:25:58,8726,4021,2005-06-18 05:18:58,0.99,2
1786,323,2005-06-16 19:30:54,1,2005-06-16 19:30:54,8727,263,2005-06-19 14:24:54,2.99,2
2933,323,2005-06-20 04:52:23,2,2005-06-20 04:52:23,8728,4483,2005-06-26 07:12:23,4.99,1
5906,323,2005-07-10 20:41:41,2,2005-07-10 20:41:41,8732,514,2005-07-14 00:12:41,1.99,2
7695,323,2005-07-28 03:41:13,2,2005-07-28 03:41:13,8736,2742,2005-08-06 05:06:13,5.99,2
7937,323,2005-07-28 12:38:22,1,2005-07-28 12:38:22,8738,3944,2005-07-29 09:19:22,4.99,2
10028,323,2005-07-31 18:35:54,2,2005-07-31 18:35:54,8743,2305,2005-08-01 13:01:54,4.99,1
11548,323,2005-08-17 00:59:47,1,2005-08-17 00:59:47,8746,480,2005-08-22 05:09:47,0.99,2
12120,323,2005-08-17 23:16:46,2,2005-08-17 23:16:46,8747,2912,2005-08-19 00:11:46,4.99,1
14224,323,2005-08-21 04:53:08,2,2005-08-21 04:53:08,8750,3634,2005-08-27 04:12:08,2.99,1
14957,323,2005-08-22 06:29:34,2,2005-08-22 06:29:34,8751,1384,2005-08-26 04:52:34,3.99,1
3947,324,2005-07-06 21:42:21,1,2005-07-06 21:42:21,8757,4188,2005-07-08 19:37:21,4.99,1
5702,324,2005-07-10 10:00:01,1,2005-07-10 10:00:01,8760,3349,2005-07-11 15:29:01,2.99,2
9651,324,2005-07-31 05:48:49,1,2005-07-31 05:48:49,8768,4059,2005-08-04 06:53:49,4.99,1
13386,324,2005-08-19 21:43:58,2,2005-08-19 21:43:58,8774,4476,2005-08-24 20:29:58,2.99,1
14479,324,2005-08-21 13:35:54,2,2005-08-21 13:35:54,8776,2235,2005-08-29 12:12:54,7.99,2
15263,324,2005-08-22 18:27:33,1,2005-08-22 18:27:33,8777,184,2005-08-30 14:05:33,4.99,1
131,325,2005-05-25 21:42:46,2,2005-05-25 21:42:46,8779,815,2005-05-30 23:25:46,5.99,1
2808,325,2005-06-19 19:34:45,1,2005-06-19 19:34:45,8782,65,2005-06-27 14:49:45,2.99,2
6135,325,2005-07-11 08:32:23,1,2005-07-11 08:32:23,8786,833,2005-07-17 08:43:23,4.99,2
6622,325,2005-07-12 09:04:11,1,2005-07-12 09:04:11,8787,4350,2005-07-13 04:27:11,0.99,2
8539,325,2005-07-29 10:48:24,2,2005-07-29 10:48:24,8790,599,2005-07-30 06:29:24,0.99,2
10030,325,2005-07-31 18:39:36,2,2005-07-31 18:39:36,8791,1392,2005-08-03 15:29:36,2.99,2
10326,325,2005-08-01 04:55:34,1,2005-08-01 04:55:34,8793,3856,2005-08-02 05:18:34,4.99,2
10412,325,2005-08-01 07:57:16,2,2005-08-01 07:57:16,8794,1555,2005-08-04 11:44:16,0.99,1
12097,325,2005-08-17 22:35:24,2,2005-08-17 22:35:24,8795,4135,2005-08-18 20:31:24,4.99,2
875,326,2005-05-30 05:38:24,2,2005-05-30 05:38:24,8801,1428,2005-06-06 00:34:24,6.99,1
2086,326,2005-06-17 17:32:07,2,2005-06-17 17:32:07,8805,898,2005-06-21 20:19:07,0.99,2
4160,326,2005-07-07 09:13:17,2,2005-07-07 09:13:17,8809,1909,2005-07-15 11:50:17,7.99,1
7725,326,2005-07-28 04:47:14,1,2005-07-28 04:47:14,8812,1922,2005-08-04 09:03:14,2.99,2
7931,326,2005-07-28 12:23:41,2,2005-07-28 12:23:41,8813,1923,2005-08-06 09:49:41,4.99,2
8604,326,2005-07-29 13:07:13,2,2005-07-29 13:07:13,8815,3909,2005-07-31 18:00:13,4.99,1
10108,326,2005-07-31 21:02:14,1,2005-07-31 21:02:14,8818,3703,2005-08-01 18:28:14,0.99,1
10976,326,2005-08-02 04:11:48,2,2005-08-02 04:11:48,8821,2418,2005-08-06 06:30:48,4.99,2
11428,326,2005-08-02 20:03:10,1,2005-08-02 20:03:10,8823,722,2005-08-04 01:55:10,2.99,2
4445,327,2005-07-07 23:08:22,1,2005-07-07 23:08:22,8833,3328,2005-07-16 03:49:22,4.99,1
7808,327,2005-07-28 07:58:56,1,2005-07-28 07:58:56,8837,4052,2005-08-02 10:49:56,1.99,2
11372,327,2005-08-02 18:10:50,1,2005-08-02 18:10:50,8839,796,2005-08-07 17:58:50,4.99,1
12016,327,2005-08-17 19:33:24,2,2005-08-17 19:33:24,8841,2109,2005-08-21 19:59:24,0.99,1
13448,327,2005-08-20 00:12:43,1,2005-08-20 00:12:43,8844,2870,2005-08-25 02:33:43,0.99,1
15365,327,2005-08-22 21:42:17,2,2005-08-22 21:42:17,8846,3382,2005-09-01 03:14:17,3.99,2
15828,327,2005-08-23 15:16:32,1,2005-08-23 15:16:32,8848,428,2005-08-29 12:20:32,5.99,1
15969,327,2005-08-23 19:51:30,1,2005-08-23 19:51:30,8850,1807,2005-08-31 23:50:30,7.99,2
1670,328,2005-06-16 10:26:33,1,2005-06-16 10:26:33,8853,2066,2005-06-19 07:15:33,2.99,2
1980,328,2005-06-17 09:48:05,1,2005-06-17 09:48:05,8854,2985,2005-06-23 14:43:05,6.99,2
2243,328,2005-06-18 04:33:03,2,2005-06-18 04:33:03,8855,1254,2005-06-23 04:14:03,5.99,2
11174,328,2005-08-02 10:32:11,1,2005-08-02 10:32:11,8864,1551,2005-08-09 12:30:11,2.99,1
2010,329,2005-06-17 11:54:15,1,2005-06-17 11:54:15,8876,2845,2005-06-21 05:55:15,5.99,1
2151,329,2005-06-17 22:52:37,1,2005-06-17 22:52:37,8878,407,2005-06-20 22:00:37,0.99,1
2303,329,2005-06-18 08:27:59,1,2005-06-18 08:27:59,8879,1524,2005-06-22 10:58:59,2.99,1
2702,329,2005-06-19 13:35:56,2,2005-06-19 13:35:56,8880,1736,2005-06-20 14:07:56,2.99,2
3053,329,2005-06-20 13:10:30,2,2005-06-20 13:10:30,8882,818,2005-06-25 17:22:30,0.99,2
8172,329,2005-07-28 21:34:36,1,2005-07-28 21:34:36,8890,1237,2005-08-06 23:53:36,7.99,2
10473,329,2005-08-01 09:56:24,2,2005-08-01 09:56:24,8897,3034,2005-08-10 12:36:24,7.99,1
10490,329,2005-08-01 10:37:11,2,2005-08-01 10:37:11,8898,4365,2005-08-03 10:01:11,0.99,2
11130,329,2005-08-02 09:08:59,2,2005-08-02 09:08:59,8899,684,2005-08-09 07:50:59,2.99,1
12659,329,2005-08-18 19:05:49,2,2005-08-18 19:05:49,8902,336,2005-08-24 22:12:49,6.99,1
13627,329,2005-08-20 06:59:00,2,2005-08-20 06:59:00,8903,603,2005-08-29 11:43:00,8.99,1
15308,329,2005-08-22 19:54:31,1,2005-08-22 19:54:31,8906,987,2005-08-26 23:09:31,2.99,1
1219,330,2005-06-15 03:25:59,1,2005-06-15 03:25:59,8909,3005,2005-06-20 00:37:59,6.99,1
3061,330,2005-06-20 13:48:21,2,2005-06-20 13:48:21,8913,4202,2005-06-22 17:36:21,2.99,2
5149,330,2005-07-09 08:28:23,2,2005-07-09 08:28:23,8918,1500,2005-07-16 06:19:23,2.99,2
5750,330,2005-07-10 12:20:41,2,2005-07-10 12:20:41,8919,3855,2005-07-17 08:25:41,5.99,1
10100,330,2005-07-31 20:47:18,2,2005-07-31 20:47:18,8925,4050,2005-08-03 16:58:18,4.99,2
12062,330,2005-08-17 21:24:47,2,2005-08-17 21:24:47,8927,1791,2005-08-20 20:35:47,2.99,1
12394,330,2005-08-18 09:05:15,1,2005-08-18 09:05:15,8928,3605,2005-08-23 11:10:15,2.99,1
12867,330,2005-08-19 02:40:11,1,2005-08-19 02:40:11,8930,4499,2005-08-20 04:01:11,0.99,1
3871,331,2005-07-06 17:58:51,2,2005-07-06 17:58:51,8939,3114,2005-07-15 22:18:51,8.99,2
4051,331,2005-07-07 03:37:28,1,2005-07-07 03:37:28,8940,2715,2005-07-09 01:40:28,4.99,1
4063,331,2005-07-07 04:23:57,2,2005-07-07 04:23:57,8941,1452,2005-07-14 23:35:57,5.99,2
5152,331,2005-07-09 08:34:44,1,2005-07-09 08:34:44,8943,4005,2005-07-10 05:26:44,2.99,1
8231,331,2005-07-29 00:14:37,1,2005-07-29 00:14:37,8946,1083,2005-07-31 19:12:37,0.99,1
8995,331,2005-07-30 04:53:11,1,2005-07-30 04:53:11,8947,3575,2005-08-07 00:24:11,4.99,2
11052,331,2005-08-02 06:26:19,2,2005-08-02 06:26:19,8950,1089,2005-08-06 04:20:19,5.99,1
11362,331,2005-08-02 17:47:25,1,2005-08-02 17:47:25,8951,2628,2005-08-07 20:14:25,2.99,1
14628,331,2005-08-21 18:37:24,2,2005-08-21 18:37:24,8955,3636,2005-08-27 20:25:24,1.99,1
15339,331,2005-08-22 20:52:12,2,2005-08-22 20:52:12,8956,1660,2005-08-26 00:36:12,2.99,1
600,332,2005-05-28 14:08:19,2,2005-05-28 14:08:19,8959,1567,2005-06-03 11:57:19,3.99,2
1000,332,2005-05-31 00:25:56,2,2005-05-31 00:25:56,8960,1774,2005-06-08 19:42:56,6.99,1
4100,332,2005-07-07 06:20:52,2,2005-07-07 06:20:52,8961,2346,2005-07-15 05:58:52,6.99,1
5381,332,2005-07-09 19:11:11,2,2005-07-09 19:11:11,8965,3033,2005-07-13 17:10:11,2.99,2
5440,332,2005-07-09 21:45:17,2,2005-07-09 21:45:17,8967,138,2005-07-11 22:43:17,0.99,1
7418,332,2005-07-27 16:59:09,2,2005-07-27 16:59:09,8969,3029,2005-07-29 15:08:09,2.99,2
8173,332,2005-07-28 21:35:44,2,2005-07-28 21:35:44,8973,4377,2005-08-06 19:15:44,6.99,2
10026,332,2005-07-31 18:31:51,2,2005-07-31 18:31:51,8977,39,2005-08-03 21:14:51,4.99,1
10307,332,2005-08-01 04:21:54,2,2005-08-01 04:21:54,8978,975,2005-08-04 09:24:54,0.99,1
12318,332,2005-08-18 06:21:56,1,2005-08-18 06:21:56,8982,3694,2005-08-27 06:07:56,4.99,2
14783,332,2005-08-22 00:21:57,2,2005-08-22 00:21:57,8984,3419,2005-08-28 01:27:57,4.99,2
15194,332,2005-08-22 16:07:34,1,2005-08-22 16:07:34,8985,1217,2005-08-26 19:16:34,0.99,2
2929,333,2005-06-20 04:47:39,2,2005-06-20 04:47:39,8990,3389,2005-06-25 23:16:39,1.99,1
3110,333,2005-06-20 17:40:12,1,2005-06-20 17:40:12,8991,2008,2005-06-24 17:09:12,2.99,1
5032,333,2005-07-09 02:39:47,1,2005-07-09 02:39:47,8992,2257,2005-07-10 07:45:47,0.99,2
5645,333,2005-07-10 06:58:21,2,2005-07-10 06:58:21,8993,1586,2005-07-18 04:19:21,1.99,1
5892,333,2005-07-10 20:02:42,1,2005-07-10 20:02:42,8994,4322,2005-07-11 20:02:42,4.99,2
6275,333,2005-07-11 16:12:11,2,2005-07-11 16:12:11,8995,3599,2005-07-17 20:19:11,0.99,2
9148,333,2005-07-30 10:39:10,2,2005-07-30 10:39:10,9001,1407,2005-08-04 07:17:10,4.99,2
10035,333,2005-07-31 18:46:46,1,2005-07-31 18:46:46,9003,2694,2005-08-04 20:33:46,4.99,2
12661,333,2005-08-18 19:10:10,1,2005-08-18 19:10:10,9007,1547,2005-08-22 20:30:10,0.99,2
13710,333,2005-08-20 09:35:20,2,2005-08-20 09:35:20,9009,756,2005-08-21 05:29:20,4.99,2
14057,333,2005-08-20 22:22:59,2,2005-08-20 22:22:59,9010,1526,2005-08-25 16:58:59,4.99,1
14740,333,2005-08-21 22:35:33,1,2005-08-21 22:35:33,9011,1717,2005-08-26 17:49:33,2.99,1
15253,333,2005-08-22 18:05:21,2,2005-08-22 18:05:21,9012,4143,2005-08-23 18:06:21,2.99,2
431,334,2005-05-27 16:31:05,1,2005-05-27 16:31:05,9015,4507,2005-06-05 11:29:05,8.99,1
4603,334,2005-07-08 06:57:07,1,2005-07-08 06:57:07,9020,755,2005-07-17 04:32:07,6.99,1
5434,334,2005-07-09 21:25:20,2,2005-07-09 21:25:20,9022,3790,2005-07-15 03:12:20,0.99,2
6749,334,2005-07-12 14:43:05,2,2005-07-12 14:43:05,9026,2895,2005-07-21 15:13:05,4.99,2
10207,334,2005-08-01 00:53:01,2,2005-08-01 00:53:01,9030,2925,2005-08-05 05:51:01,3.99,1
10492,334,2005-08-01 10:42:28,1,2005-08-01 10:42:28,9032,1669,2005-08-02 07:05:28,2.99,1
10997,334,2005-08-02 04:49:02,2,2005-08-02 04:49:02,9034,300,2005-08-10 08:13:02,7.99,2
15548,334,2005-08-23 04:26:20,1,2005-08-23 04:26:20,9040,2350,2005-08-28 01:27:20,0.99,2
15656,334,2005-08-23 08:38:58,2,2005-08-23 08:38:58,9041,4239,2005-08-24 04:08:58,4.99,2
3329,335,2005-06-21 09:20:31,2,2005-06-21 09:20:31,9044,3506,2005-06-22 10:00:31,4.99,1
4032,335,2005-07-07 02:34:13,1,2005-07-07 02:34:13,9047,2628,2005-07-14 22:43:13,2.99,2
5024,335,2005-07-09 02:25:12,1,2005-07-09 02:25:12,9050,2987,2005-07-12 03:15:12,4.99,1
5728,335,2005-07-10 11:26:14,1,2005-07-10 11:26:14,9052,636,2005-07-15 12:55:14,2.99,2
6906,335,2005-07-12 22:03:02,1,2005-07-12 22:03:02,9054,1435,2005-07-15 00:35:02,0.99,1
8634,335,2005-07-29 14:19:57,1,2005-07-29 14:19:57,9055,2023,2005-08-07 13:44:57,3.99,2
14014,335,2005-08-20 20:47:09,2,2005-08-20 20:47:09,9063,2188,2005-08-21 22:08:09,2.99,1
15005,335,2005-08-22 08:15:44,2,2005-08-22 08:15:44,9064,2897,2005-08-24 09:52:44,4.99,2
15101,335,2005-08-22 11:56:02,2,2005-08-22 11:56:02,9065,683,2005-08-28 13:08:02,0.99,2
1478,336,2005-06-15 21:12:13,2,2005-06-15 21:12:13,9067,435,2005-06-18 21:43:13,2.99,1
2212,336,2005-06-18 02:36:10,1,2005-06-18 02:36:10,9068,2458,2005-06-19 21:21:10,2.99,2
2575,336,2005-06-19 04:32:52,1,2005-06-19 04:32:52,9070,354,2005-06-24 09:37:52,2.99,1
4595,336,2005-07-08 06:40:25,1,2005-07-08 06:40:25,9076,760,2005-07-14 08:54:25,2.99,1
5667,336,2005-07-10 08:11:03,2,2005-07-10 08:11:03,9078,683,2005-07-15 08:23:03,0.99,2
8407,336,2005-07-29 06:37:02,1,2005-07-29 06:37:02,9082,2985,2005-08-04 03:13:02,6.99,1
11743,336,2005-08-17 08:49:05,2,2005-08-17 08:49:05,9087,294,2005-08-22 08:53:05,2.99,2
13689,336,2005-08-20 09:04:30,2,2005-08-20 09:04:30,9092,819,2005-08-22 05:38:30,4.99,2
15073,336,2005-08-22 11:01:15,1,2005-08-22 11:01:15,9094,3970,2005-08-31 09:23:15,10.99,1
374,337,2005-05-27 08:26:30,1,2005-05-27 08:26:30,9097,4420,2005-06-05 07:13:30,6.99,1
839,337,2005-05-30 00:28:12,1,2005-05-30 00:28:12,9099,1886,2005-06-08 02:43:12,8.99,1
3626,337,2005-07-06 06:15:35,2,2005-07-06 06:15:35,9102,1599,2005-07-10 10:18:35,5.99,1
4093,337,2005-07-07 05:54:50,1,2005-07-07 05:54:50,9104,1534,2005-07-12 00:34:50,4.99,2
5050,337,2005-07-09 03:54:38,2,2005-07-09 03:54:38,9106,3876,2005-07-10 02:23:38,2.99,1
6212,337,2005-07-11 12:40:48,2,2005-07-11 12:40:48,9107,3962,2005-07-15 17:49:48,0.99,1
8516,337,2005-07-29 10:00:03,1,2005-07-29 10:00:03,9111,981,2005-08-02 09:34:03,4.99,1
9051,337,2005-07-30 07:05:54,2,2005-07-30 07:05:54,9113,1847,2005-08-07 09:12:54,5.99,2
13892,337,2005-08-20 15:50:17,2,2005-08-20 15:50:17,9121,1236,2005-08-29 13:33:17,3.99,2
675,338,2005-05-28 22:22:44,2,2005-05-28 22:22:44,9126,1273,2005-06-01 02:57:44,0.99,1
1510,338,2005-06-15 22:39:34,2,2005-06-15 22:39:34,9127,989,2005-06-24 19:21:34,4.99,2
3516,338,2005-07-06 00:50:30,2,2005-07-06 00:50:30,9134,385,2005-07-09 19:12:30,0.99,1
4779,338,2005-07-08 15:53:41,1,2005-07-08 15:53:41,9137,1321,2005-07-15 20:30:41,4.99,2
7584,338,2005-07-27 23:15:46,2,2005-07-27 23:15:46,9141,4390,2005-08-03 02:18:46,3.99,2
10897,338,2005-08-02 01:23:42,1,2005-08-02 01:23:42,9145,291,2005-08-03 23:27:42,0.99,1
11064,338,2005-08-02 06:55:17,1,2005-08-02 06:55:17,9146,3012,2005-08-06 03:29:17,4.99,2
11719,338,2005-08-17 07:46:05,1,2005-08-17 07:46:05,9148,2054,2005-08-23 08:52:05,5.99,2
13284,338,2005-08-19 18:12:31,2,2005-08-19 18:12:31,9150,2128,2005-08-25 21:26:31,3.99,1
15105,338,2005-08-22 12:01:33,2,2005-08-22 12:01:33,9152,3965,2005-08-26 14:29:33,0.99,2
876,339,2005-05-30 05:41:22,2,2005-05-30 05:41:22,9154,1471,2005-06-07 09:06:22,5.99,1
3536,339,2005-07-06 01:36:11,2,2005-07-06 01:36:11,9160,2328,2005-07-12 20:00:11,2.99,2
6072,339,2005-07-11 04:52:40,1,2005-07-11 04:52:40,9165,1790,2005-07-18 01:02:40,6.99,1
10338,339,2005-08-01 05:03:03,2,2005-08-01 05:03:03,9173,1295,2005-08-09 05:13:03,3.99,2
1697,340,2005-06-16 12:55:20,2,2005-06-16 12:55:20,9185,1801,2005-06-23 17:41:20,3.99,1
3264,340,2005-06-21 04:19:03,1,2005-06-21 04:19:03,9190,1666,2005-06-23 01:29:03,0.99,1
3455,340,2005-06-21 21:17:51,1,2005-06-21 21:17:51,9191,4403,2005-06-23 17:22:51,2.99,1
4475,340,2005-07-08 00:27:30,1,2005-07-08 00:27:30,9192,3466,2005-07-09 05:39:30,2.99,2
8551,340,2005-07-29 11:13:11,2,2005-07-29 11:13:11,9198,2083,2005-08-05 05:17:11,4.99,2
8606,340,2005-07-29 13:14:24,1,2005-07-29 13:14:24,9199,4051,2005-07-30 14:52:24,4.99,1
10809,340,2005-08-01 22:39:27,2,2005-08-01 22:39:27,9204,1167,2005-08-03 03:44:27,0.99,1
12940,340,2005-08-19 05:38:29,1,2005-08-19 05:38:29,9208,2222,2005-08-20 08:15:29,2.99,2
13425,340,2005-08-19 23:11:44,2,2005-08-19 23:11:44,9209,2274,2005-08-25 21:19:44,2.99,1
14895,340,2005-08-22 04:19:23,1,2005-08-22 04:19:23,9212,4462,2005-08-27 04:02:23,2.99,1
1778,341,2005-06-16 18:54:48,2,2005-06-16 18:54:48,9217,2512,2005-06-22 16:08:48,1.99,1
3382,341,2005-06-21 14:05:23,2,2005-06-21 14:05:23,9221,131,2005-06-29 19:13:23,5.99,1
11305,341,2005-08-02 15:44:55,2,2005-08-02 15:44:55,9230,1690,2005-08-08 16:42:55,6.99,1
11723,341,2005-08-17 07:56:22,1,2005-08-17 07:56:22,9231,1665,2005-08-22 03:49:22,2.99,1
13806,341,2005-08-20 12:53:46,1,2005-08-20 12:53:46,9234,444,2005-08-21 10:36:46,4.99,2
2190,342,2005-06-18 01:29:51,2,2005-06-18 01:29:51,9238,4398,2005-06-26 04:31:51,5.99,2
6997,342,2005-07-27 01:14:02,2,2005-07-27 01:14:02,9246,2130,2005-07-29 01:12:02,0.99,2
7280,342,2005-07-27 11:50:52,2,2005-07-27 11:50:52,9247,236,2005-07-30 15:53:52,2.99,2
9955,342,2005-07-31 16:01:26,2,2005-07-31 16:01:26,9251,1745,2005-08-04 11:15:26,0.99,1
12522,342,2005-08-18 13:45:40,1,2005-08-18 13:45:40,9259,4435,2005-08-27 17:05:40,2.99,1
12816,342,2005-08-19 01:04:05,1,2005-08-19 01:04:05,9260,4051,2005-08-24 01:25:05,4.99,2
13368,342,2005-08-19 21:19:35,2,2005-08-19 21:19:35,9261,1073,2005-08-21 16:12:35,4.99,2
14683,342,2005-08-21 20:27:44,1,2005-08-21 20:27:44,9267,3850,2005-08-29 16:54:44,8.99,2
15484,342,2005-08-23 02:04:49,1,2005-08-23 02:04:49,9268,642,2005-08-24 05:46:49,4.99,1
1547,343,2005-06-16 01:42:24,1,2005-06-16 01:42:24,9272,2909,2005-06-19 01:13:24,4.99,2
1564,343,2005-06-16 02:47:07,1,2005-06-16 02:47:07,9273,145,2005-06-24 03:12:07,6.99,1
2461,343,2005-06-18 19:58:12,2,2005-06-18 19:58:12,9276,78,2005-06-28 01:35:12,6.99,2
9739,343,2005-07-31 09:08:03,1,2005-07-31 09:08:03,9287,1328,2005-08-04 13:57:03,2.99,2
13522,343,2005-08-20 02:44:06,1,2005-08-20 02:44:06,9292,2940,2005-08-28 05:30:06,3.99,2
15973,343,2005-08-23 20:04:41,2,2005-08-23 20:04:41,9294,2766,2005-09-01 20:08:41,5.99,2
6363,344,2005-07-11 21:13:19,1,2005-07-11 21:13:19,9302,4167,2005-07-20 15:44:19,5.99,2
7480,344,2005-07-27 19:19:53,1,2005-07-27 19:19:53,9303,452,2005-08-02 01:01:53,4.99,2
9788,344,2005-07-31 10:28:21,1,2005-07-31 10:28:21,9305,4367,2005-08-09 13:45:21,4.99,2
11116,344,2005-08-02 08:34:40,1,2005-08-02 08:34:40,9306,434,2005-08-09 04:56:40,5.99,2
12183,344,2005-08-18 01:34:13,1,2005-08-18 01:34:13,9307,3153,2005-08-24 04:38:13,5.99,2
13014,344,2005-08-19 07:56:08,2,2005-08-19 07:56:08,9308,3400,2005-08-21 10:20:08,4.99,2
13033,344,2005-08-19 08:34:39,1,2005-08-19 08:34:39,9309,1682,2005-08-28 10:13:39,3.99,1
206,345,2005-05-26 08:01:54,1,2005-05-26 08:01:54,9313,1717,2005-05-27 06:26:54,0.99,1
363,345,2005-05-27 07:14:00,2,2005-05-27 07:14:00,9314,4282,2005-05-28 12:22:00,0.99,1
1457,345,2005-06-15 20:05:49,1,2005-06-15 20:05:49,9316,730,2005-06-19 15:35:49,4.99,1
1550,345,2005-06-16 01:58:35,1,2005-06-16 01:58:35,9317,2003,2005-06-18 23:56:35,0.99,2
6307,345,2005-07-11 18:04:29,2,2005-07-11 18:04:29,9323,4029,2005-07-17 23:40:29,7.99,1
10215,345,2005-08-01 01:04:28,2,2005-08-01 01:04:28,9329,838,2005-08-09 21:43:28,8.99,2
65,346,2005-05-25 09:32:03,1,2005-05-25 09:32:03,9336,3552,2005-05-29 14:21:03,4.99,1
4420,346,2005-07-07 22:07:31,2,2005-07-07 22:07:31,9341,4427,2005-07-12 19:14:31,4.99,2
6136,346,2005-07-11 08:34:09,1,2005-07-11 08:34:09,9345,205,2005-07-14 06:11:09,4.99,2
8543,346,2005-07-29 11:01:57,1,2005-07-29 11:01:57,9351,403,2005-08-03 06:03:57,0.99,2
9848,346,2005-07-31 12:44:33,2,2005-07-31 12:44:33,9354,3290,2005-08-07 13:49:33,4.99,1
10389,346,2005-08-01 06:46:43,2,2005-08-01 06:46:43,9357,3534,2005-08-08 07:07:43,3.99,2
10521,346,2005-08-01 11:46:17,2,2005-08-01 11:46:17,9358,662,2005-08-05 11:06:17,0.99,2
11062,346,2005-08-02 06:52:54,1,2005-08-02 06:52:54,9359,2014,2005-08-07 10:59:54,4.99,2
3026,347,2005-06-20 11:48:00,2,2005-06-20 11:48:00,9370,4032,2005-06-21 12:51:00,4.99,1
3092,347,2005-06-20 16:04:42,1,2005-06-20 16:04:42,9371,4344,2005-06-27 19:54:42,8.99,1
6121,347,2005-07-11 07:55:27,2,2005-07-11 07:55:27,9379,1613,2005-07-16 03:43:27,1.99,2
9582,347,2005-07-31 03:05:19,1,2005-07-31 03:05:19,9387,3913,2005-08-04 07:26:19,4.99,1
9856,347,2005-07-31 13:00:35,1,2005-07-31 13:00:35,9388,723,2005-08-07 18:07:35,3.99,1
12399,347,2005-08-18 09:13:42,1,2005-08-18 09:13:42,9392,3950,2005-08-27 11:44:42,10.99,2
13314,347,2005-08-19 19:12:43,2,2005-08-19 19:12:43,9393,2899,2005-08-27 00:20:43,5.99,2
15555,347,2005-08-23 04:51:52,1,2005-08-23 04:51:52,9397,1869,2005-08-24 01:01:52,4.99,2
3494,348,2005-07-05 23:47:30,1,2005-07-05 23:47:30,9403,3149,2005-07-11 18:10:30,4.99,2
