assay_id,assay_tax_id,assay_test_type,relationship_type,assay_category,doc_id,assay_strain,tid,assay_type,assay_organism,assay_cell_type,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id
10746,10116.0,In vivo,N,,4853,,50597,A,Rattus norvegicus,,,CHEMBL620467,,BAO_0000218,,
10747,10116.0,In vivo,N,,4853,,50597,A,Rattus norvegicus,,,CHEMBL620468,,BAO_0000218,,
10748,10116.0,In vivo,N,,12873,,50597,A,Rattus norvegicus,,,CHEMBL620469,,BAO_0000218,,
10749,10116.0,In vivo,N,,12873,,50597,A,Rattus norvegicus,,,CHEMBL620470,,BAO_0000218,,
10750,10116.0,In vivo,N,,3169,,50597,A,Rattus norvegicus,,,CHEMBL620471,,BAO_0000218,,
10751,10116.0,In vivo,N,,6305,,50597,A,Rattus norvegicus,,,CHEMBL620472,,BAO_0000218,,
10752,10116.0,In vivo,N,,4762,,50597,A,Rattus norvegicus,,,CHEMBL620473,,BAO_0000218,,
10753,10116.0,In vivo,N,,17847,,50597,A,Rattus norvegicus,,,CHEMBL620474,,BAO_0000218,,
10754,10116.0,In vivo,N,,6211,,50597,A,Rattus norvegicus,,,CHEMBL620475,,BAO_0000218,,
10755,10116.0,In vivo,N,,6011,,50597,A,Rattus norvegicus,,,CHEMBL620476,,BAO_0000218,,
10756,10116.0,In vivo,N,,6317,,50597,A,Rattus norvegicus,,,CHEMBL620477,,BAO_0000218,,
10757,10116.0,In vivo,N,,6644,,50597,A,Rattus norvegicus,,,CHEMBL620478,,BAO_0000218,,
10758,10116.0,In vivo,N,,6644,,50597,A,Rattus norvegicus,,,CHEMBL618768,,BAO_0000218,,
10759,10116.0,In vivo,N,,6644,,50597,A,Rattus norvegicus,,,CHEMBL618769,,BAO_0000218,,
10760,10116.0,In vivo,N,,6644,,50597,A,Rattus norvegicus,,,CHEMBL618770,,BAO_0000218,,
10761,10116.0,In vivo,N,,6113,,50597,A,Rattus norvegicus,,,CHEMBL618771,,BAO_0000218,,
10762,10116.0,In vivo,N,,5937,,50597,A,Rattus norvegicus,,,CHEMBL618772,,BAO_0000218,,
10763,10116.0,In vivo,N,,5711,,50597,A,Rattus norvegicus,,,CHEMBL618773,,BAO_0000218,,
10764,10116.0,In vivo,N,,17717,,50597,A,Rattus norvegicus,,,CHEMBL875842,,BAO_0000218,,
10765,10116.0,In vivo,N,,17717,,50597,A,Rattus norvegicus,,,CHEMBL618774,,BAO_0000218,,
10766,10116.0,In vivo,N,,17717,,50597,A,Rattus norvegicus,,,CHEMBL618775,,BAO_0000218,,
10767,10116.0,In vivo,N,,17717,,50597,A,Rattus norvegicus,,,CHEMBL618776,,BAO_0000218,,
10768,10116.0,In vivo,N,,4722,,50597,A,Rattus norvegicus,,,CHEMBL618777,,BAO_0000218,,
10769,10116.0,In vivo,N,,4722,,50597,A,Rattus norvegicus,,,CHEMBL618778,,BAO_0000218,,
10770,10116.0,In vivo,N,,4353,,50597,A,Rattus norvegicus,,,CHEMBL618779,,BAO_0000218,,
10771,10116.0,In vivo,N,,15662,,50597,A,Rattus norvegicus,,,CHEMBL618780,,BAO_0000218,,
10772,10116.0,In vivo,N,,4756,,50597,A,Rattus norvegicus,,,CHEMBL618781,,BAO_0000218,,
10773,10116.0,In vivo,N,,4756,,50597,A,Rattus norvegicus,,,CHEMBL618782,,BAO_0000218,,
10774,10116.0,In vivo,N,,3436,,50597,A,Rattus norvegicus,,,CHEMBL618783,,BAO_0000218,,
10775,10116.0,In vivo,N,,17800,,50597,A,Rattus norvegicus,,,CHEMBL618784,,BAO_0000218,,
10776,10116.0,In vivo,N,,15762,,50597,A,Rattus norvegicus,,,CHEMBL618785,,BAO_0000218,,
10777,10116.0,In vivo,N,,5089,,50597,A,Rattus norvegicus,,,CHEMBL618786,,BAO_0000218,,
10778,10116.0,In vivo,N,,5089,,50597,A,Rattus norvegicus,,,CHEMBL618787,,BAO_0000218,,
10779,10116.0,In vivo,N,,3185,,50597,A,Rattus norvegicus,,,CHEMBL618788,,BAO_0000218,,
10780,10116.0,In vivo,N,,5145,,50597,A,Rattus norvegicus,,,CHEMBL618789,,BAO_0000218,,
10781,10116.0,In vivo,N,,3457,,50597,A,Rattus norvegicus,,,CHEMBL618790,,BAO_0000218,,
10782,10116.0,In vivo,N,,3457,,50597,A,Rattus norvegicus,,,CHEMBL618791,,BAO_0000218,,
10783,10116.0,In vivo,N,,5983,,50597,A,Rattus norvegicus,,,CHEMBL875843,,BAO_0000218,,
10784,10116.0,In vivo,N,,5739,,50597,A,Rattus norvegicus,,,CHEMBL618792,,BAO_0000218,,
10785,10116.0,In vivo,N,,3579,,50597,A,Rattus norvegicus,,,CHEMBL623395,,BAO_0000218,,
10786,314293.0,In vivo,U,,17788,,22224,A,Simiiformes,,,CHEMBL623396,,BAO_0000218,,
10787,10116.0,In vivo,N,,14956,,50597,A,Rattus norvegicus,,,CHEMBL623397,,BAO_0000218,,
10788,10116.0,In vivo,N,,17788,,50597,A,Rattus norvegicus,,,CHEMBL623398,,BAO_0000218,,
10789,10090.0,In vivo,N,,9750,,50594,A,Mus musculus,,,CHEMBL623399,,BAO_0000218,,
10790,,In vivo,U,,12767,,22224,A,,,,CHEMBL623400,,BAO_0000218,,
10791,,In vivo,U,,12767,,22224,A,,,,CHEMBL623401,,BAO_0000218,,
10792,,In vivo,U,,12767,,22224,A,,,,CHEMBL623402,,BAO_0000218,,
10793,,In vivo,U,,12703,,22224,A,,,,CHEMBL623403,,BAO_0000218,,
10794,,In vivo,U,,15778,,22224,A,,,,CHEMBL623404,,BAO_0000218,,
10795,10116.0,In vivo,N,,12818,,50597,A,Rattus norvegicus,,,CHEMBL625997,,BAO_0000218,,
10796,10116.0,In vivo,N,,14964,,50597,A,Rattus norvegicus,,,CHEMBL625998,,BAO_0000218,,
10797,,In vivo,U,,15808,,22224,A,,,,CHEMBL625999,,BAO_0000218,,
10798,,In vivo,U,,15808,,22224,A,,,,CHEMBL626000,,BAO_0000218,,
10799,,In vivo,U,,15778,,22224,A,,,,CHEMBL626001,,BAO_0000218,,
10800,,In vivo,U,,3715,,22224,A,,,,CHEMBL626002,,BAO_0000218,,
10801,,In vivo,U,,3715,,22224,A,,,,CHEMBL626003,,BAO_0000218,,
10802,10116.0,In vivo,N,,1446,,50597,A,Rattus norvegicus,,,CHEMBL626004,,BAO_0000218,,
10803,10141.0,In vivo,N,,15240,,50512,A,Cavia porcellus,,,CHEMBL626005,,BAO_0000218,,
10804,10116.0,In vivo,N,,15240,,50597,A,Rattus norvegicus,,,CHEMBL626006,,BAO_0000218,,
10805,10116.0,In vivo,N,,14810,,50597,A,Rattus norvegicus,,,CHEMBL626007,,BAO_0000218,1969.0,
10806,10090.0,In vivo,N,,14239,,50594,A,Mus musculus,,,CHEMBL626008,,BAO_0000218,1969.0,
10807,9615.0,In vivo,N,,12555,,50588,A,Canis lupus familiaris,,,CHEMBL626009,,BAO_0000218,2107.0,
10808,9615.0,In vivo,N,,10754,,50588,A,Canis lupus familiaris,,,CHEMBL626010,,BAO_0000218,,
10809,10090.0,In vivo,N,,10754,,50594,A,Mus musculus,,,CHEMBL626011,,BAO_0000218,178.0,
10810,10090.0,In vivo,N,,10754,,50594,A,Mus musculus,,,CHEMBL626012,,BAO_0000218,178.0,
10811,10090.0,In vivo,N,,10754,,50594,A,Mus musculus,,,CHEMBL626013,,BAO_0000218,178.0,
10812,10090.0,In vivo,N,,10754,,50594,A,Mus musculus,,,CHEMBL626014,,BAO_0000218,178.0,
10813,10090.0,In vivo,N,,10754,,50594,A,Mus musculus,,,CHEMBL877496,,BAO_0000218,178.0,
10814,9615.0,In vivo,N,,14600,,50588,F,Canis lupus familiaris,,,CHEMBL626015,,BAO_0000218,,
10815,9615.0,In vivo,N,,14600,,50588,F,Canis lupus familiaris,,,CHEMBL626016,,BAO_0000218,,
10816,9615.0,In vivo,N,,14600,,50588,F,Canis lupus familiaris,,,CHEMBL626017,,BAO_0000218,,
10817,9615.0,In vivo,N,,13543,,50588,A,Canis lupus familiaris,,,CHEMBL626018,,BAO_0000218,1969.0,
10818,9615.0,In vivo,N,,13543,,50588,A,Canis lupus familiaris,,,CHEMBL626692,,BAO_0000218,1969.0,
10819,10116.0,In vivo,N,,13543,,50597,A,Rattus norvegicus,,,CHEMBL626693,,BAO_0000218,1969.0,
10820,10116.0,In vivo,U,,13543,,22224,A,Rattus norvegicus,,,CHEMBL626694,,BAO_0000218,1969.0,
10821,9615.0,In vivo,N,,14600,,50588,A,Canis lupus familiaris,,,CHEMBL626695,,BAO_0000218,178.0,
10822,9615.0,In vivo,N,,14600,,50588,A,Canis lupus familiaris,,,CHEMBL626696,,BAO_0000218,178.0,
10823,9615.0,In vivo,N,,14600,,50588,A,Canis lupus familiaris,,,CHEMBL626697,,BAO_0000218,178.0,
10824,9615.0,In vivo,N,,14600,,50588,A,Canis lupus familiaris,,,CHEMBL626859,,BAO_0000218,178.0,
10825,9615.0,In vivo,N,,14600,,50588,A,Canis lupus familiaris,,,CHEMBL626860,,BAO_0000218,178.0,
10826,9615.0,In vivo,N,,14600,,50588,A,Canis lupus familiaris,,,CHEMBL626861,,BAO_0000218,178.0,
10827,10116.0,In vivo,N,,14681,,50597,A,Rattus norvegicus,,,CHEMBL626296,,BAO_0000218,,
10828,,In vivo,U,,15905,,22224,A,,,,CHEMBL626297,,BAO_0000218,,
10829,,In vivo,U,,15905,,22224,A,,,,CHEMBL626298,,BAO_0000218,1969.0,
10830,10116.0,In vivo,N,,13304,,50597,A,Rattus norvegicus,,,CHEMBL626299,,BAO_0000218,1969.0,
10831,10116.0,In vivo,N,,15137,,50597,A,Rattus norvegicus,,,CHEMBL626300,,BAO_0000218,1969.0,
10832,10116.0,In vivo,N,,15137,,50597,A,Rattus norvegicus,,,CHEMBL626301,,BAO_0000218,1969.0,
10833,10116.0,In vivo,N,,15137,,50597,A,Rattus norvegicus,,,CHEMBL626962,,BAO_0000218,1969.0,
10834,10116.0,In vivo,N,,15137,,50597,A,Rattus norvegicus,,,CHEMBL626963,,BAO_0000218,1969.0,
10835,10116.0,In vivo,N,,15137,,50597,A,Rattus norvegicus,,,CHEMBL626964,,BAO_0000218,1969.0,
10836,9541.0,In vivo,N,,14839,,100710,A,Macaca fascicularis,,,CHEMBL626965,,BAO_0000218,1969.0,
10837,10090.0,In vivo,N,,14839,,50594,A,Mus musculus,,,CHEMBL626966,,BAO_0000218,1969.0,
10838,10090.0,In vivo,N,,14839,,50594,A,Mus musculus,,,CHEMBL626967,,BAO_0000218,1969.0,
10839,9541.0,In vivo,N,,14839,,100710,A,Macaca fascicularis,,,CHEMBL626968,,BAO_0000218,1969.0,
10840,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626969,,BAO_0000218,948.0,
10841,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627126,,BAO_0000218,948.0,
10842,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL631276,,BAO_0000218,948.0,
10843,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL631277,,BAO_0000218,948.0,
10844,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL631278,,BAO_0000218,948.0,
10845,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL874457,,BAO_0000218,948.0,
10846,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL631279,,BAO_0000218,948.0,
10847,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL631280,,BAO_0000218,948.0,
10848,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL631281,,BAO_0000218,948.0,
10849,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL631968,,BAO_0000218,948.0,
10850,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL631969,,BAO_0000218,948.0,
10851,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL631970,,BAO_0000218,948.0,
10852,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL631971,,BAO_0000218,948.0,
10853,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL631972,,BAO_0000218,948.0,
10854,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL630435,,BAO_0000218,948.0,
10855,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL630436,,BAO_0000218,948.0,
10856,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL630437,,BAO_0000218,948.0,
10857,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL630438,,BAO_0000218,948.0,
10858,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL630439,,BAO_0000218,948.0,
10859,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL630440,,BAO_0000218,2113.0,
10860,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL630441,,BAO_0000218,2113.0,
10861,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL630442,,BAO_0000218,2113.0,
10862,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625234,,BAO_0000218,2113.0,
10863,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625235,,BAO_0000218,2113.0,
10864,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625236,,BAO_0000218,2113.0,
10865,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625237,,BAO_0000218,2113.0,
10866,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626125,,BAO_0000218,2113.0,
10867,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626126,,BAO_0000218,2113.0,
10868,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626127,,BAO_0000218,2113.0,
10869,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626128,,BAO_0000218,2113.0,
10870,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626129,,BAO_0000218,2113.0,
10871,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626130,,BAO_0000218,2113.0,
10872,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626131,,BAO_0000218,2113.0,
10873,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626132,,BAO_0000218,2113.0,
10874,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626752,,BAO_0000218,2113.0,
10875,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626753,,BAO_0000218,2113.0,
10876,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626754,,BAO_0000218,2113.0,
10877,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626755,,BAO_0000218,2113.0,
10878,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626756,,BAO_0000218,2107.0,
10879,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626757,,BAO_0000218,2107.0,
10880,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626758,,BAO_0000218,2107.0,
10881,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626759,,BAO_0000218,2107.0,
10882,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL626760,,BAO_0000218,2107.0,
10883,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL626394,,BAO_0000218,,
10884,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL626395,,BAO_0000218,,
10885,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL626396,,BAO_0000218,,
10886,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL626397,,BAO_0000218,,
10887,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL626398,,BAO_0000218,,
10888,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL626399,,BAO_0000218,,
10889,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL874653,,BAO_0000218,,
10890,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL626400,,BAO_0000218,,
10891,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL626401,,BAO_0000218,,
10892,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL626402,,BAO_0000218,,
10893,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL626403,,BAO_0000218,,
10894,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL626404,,BAO_0000218,,
10895,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL626405,,BAO_0000218,,
10896,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625529,,BAO_0000218,,
10897,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625530,,BAO_0000218,,
10898,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625531,,BAO_0000218,,
10899,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625532,,BAO_0000218,,
10900,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625533,,BAO_0000218,,
10901,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL875474,,BAO_0000218,,
10902,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625534,,BAO_0000218,,
10903,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625535,,BAO_0000218,,
10904,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625536,,BAO_0000218,,
10905,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625537,,BAO_0000218,,
10906,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625538,,BAO_0000218,,
10907,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625539,,BAO_0000218,,
10908,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625540,,BAO_0000218,,
10909,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625541,,BAO_0000218,,
10910,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625542,,BAO_0000218,,
10911,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625543,,BAO_0000218,,
10912,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL625544,,BAO_0000218,,
10913,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL625545,,BAO_0000218,,
10914,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL625546,,BAO_0000218,,
10915,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL625547,,BAO_0000218,,
10916,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL625548,,BAO_0000218,,
10917,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL625549,,BAO_0000218,,
10918,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL625550,,BAO_0000218,,
10919,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL625551,,BAO_0000218,,
10920,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL875475,,BAO_0000218,,
10921,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL625552,,BAO_0000218,,
10922,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL625553,,BAO_0000218,,
10923,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL625554,,BAO_0000218,,
10924,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL625555,,BAO_0000218,,
10925,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL625556,,BAO_0000218,,
10926,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624986,,BAO_0000218,,
10927,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624987,,BAO_0000218,,
10928,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624988,,BAO_0000218,,
10929,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL624989,,BAO_0000218,1637.0,
10930,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL624990,,BAO_0000218,1637.0,
10931,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL874391,,BAO_0000218,1637.0,
10932,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL624991,,BAO_0000218,1637.0,
10933,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL624992,,BAO_0000218,1637.0,
10934,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL624993,,BAO_0000218,1637.0,
10935,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL624994,,BAO_0000218,1637.0,
10936,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL624995,,BAO_0000218,1637.0,
10937,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL624996,,BAO_0000218,1637.0,
10938,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL624997,,BAO_0000218,1637.0,
10939,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL624998,,BAO_0000218,1637.0,
10940,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL624999,,BAO_0000218,1637.0,
10941,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL882955,,BAO_0000218,1637.0,
10942,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL625000,,BAO_0000218,1637.0,
10943,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL625001,,BAO_0000218,1637.0,
10944,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL625089,,BAO_0000218,1637.0,
10945,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL625090,,BAO_0000218,1637.0,
10946,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL625091,,BAO_0000218,1637.0,
10947,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL625092,,BAO_0000218,1637.0,
10948,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL625093,,BAO_0000218,1637.0,
10949,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL625094,,BAO_0000218,1637.0,
10950,9615.0,In vivo,N,,9025,,50588,A,Canis lupus familiaris,,,CHEMBL625095,,BAO_0000218,1637.0,
10951,9615.0,In vivo,N,,2249,,50588,A,Canis lupus familiaris,,,CHEMBL625096,,BAO_0000218,,
10952,10116.0,In vivo,N,,2249,,50597,A,Rattus norvegicus,,,CHEMBL625097,,BAO_0000218,,
10953,,In vivo,U,,17515,,22224,A,,,,CHEMBL882956,,BAO_0000218,,
10954,10116.0,In vivo,N,,14541,,50597,A,Rattus norvegicus,,,CHEMBL625098,,BAO_0000218,,
10955,10141.0,In vivo,U,,12797,,22224,A,Cavia porcellus,,,CHEMBL625099,,BAO_0000218,,
10956,10116.0,In vivo,N,,12797,,50597,A,Rattus norvegicus,,,CHEMBL625100,,BAO_0000218,,
10957,9615.0,In vivo,N,,12797,,50588,A,Canis lupus familiaris,,,CHEMBL625101,,BAO_0000218,,
10958,10116.0,In vivo,N,,12797,,50597,A,Rattus norvegicus,,,CHEMBL874396,,BAO_0000218,,
10959,9615.0,In vivo,U,,11727,,22224,F,Canis lupus familiaris,,,CHEMBL625102,,BAO_0000218,,
10960,9615.0,In vivo,N,,13249,,50588,A,Canis lupus familiaris,,,CHEMBL625103,,BAO_0000218,,
10961,10026.0,In vivo,N,,13249,,100712,A,Cricetinae,,,CHEMBL625104,,BAO_0000218,,
10962,314293.0,In vivo,U,,13249,,22224,A,Simiiformes,,,CHEMBL625105,,BAO_0000218,,
10963,10116.0,In vivo,N,,13249,,50597,A,Rattus norvegicus,,,CHEMBL625106,,BAO_0000218,,
10964,10090.0,In vivo,U,,9552,,22224,A,Mus musculus,,,CHEMBL625107,,BAO_0000218,,
10965,10090.0,In vivo,N,,9552,,50594,A,Mus musculus,,,CHEMBL625108,,BAO_0000218,,
10966,10090.0,In vivo,U,,14839,,22224,A,Mus musculus,,,CHEMBL625109,,BAO_0000218,,
10967,9541.0,In vivo,U,,14839,,22224,A,Macaca fascicularis,,,CHEMBL625110,,BAO_0000218,,
10968,9541.0,In vivo,U,,14839,,22224,A,Macaca fascicularis,,,CHEMBL625111,,BAO_0000218,,
10969,10090.0,In vivo,N,,14839,,50594,A,Mus musculus,,,CHEMBL625112,,BAO_0000218,,
10970,10090.0,In vivo,N,,14839,,50594,A,Mus musculus,,,CHEMBL875334,,BAO_0000218,,
10971,9443.0,In vivo,U,,11219,,22224,A,Primates,,,CHEMBL628617,,BAO_0000218,,
10972,10116.0,In vivo,U,,9552,,22224,A,Rattus norvegicus,,,CHEMBL628618,,BAO_0000218,,
10973,,In vivo,U,,11732,,22224,A,,,,CHEMBL628619,,BAO_0000218,,
10974,,In vivo,U,,11732,,22224,A,,,,CHEMBL628620,,BAO_0000218,,
10975,9541.0,In vivo,N,,14839,,100710,A,Macaca fascicularis,,,CHEMBL628621,,BAO_0000218,,
10976,9541.0,In vivo,N,,14839,,100710,A,Macaca fascicularis,,,CHEMBL628622,,BAO_0000218,,
10977,9541.0,In vivo,N,,14839,,100710,A,Macaca fascicularis,,,CHEMBL628623,,BAO_0000218,,
10978,9541.0,In vivo,N,,14839,,100710,A,Macaca fascicularis,,,CHEMBL628624,,BAO_0000218,1969.0,
10979,10090.0,In vivo,N,,14839,,50594,A,Mus musculus,,,CHEMBL628625,,BAO_0000218,1969.0,
10980,9541.0,In vivo,N,,14839,,100710,A,Macaca fascicularis,,,CHEMBL628626,,BAO_0000218,1969.0,
10981,10090.0,In vivo,N,,14839,,50594,A,Mus musculus,,,CHEMBL627041,,BAO_0000218,1969.0,
10982,10090.0,In vivo,N,,14839,,50594,A,Mus musculus,,,CHEMBL627042,,BAO_0000218,1969.0,
10983,10090.0,In vivo,N,,14839,,50594,A,Mus musculus,,,CHEMBL627043,,BAO_0000218,1969.0,
10984,,In vivo,U,,13932,,22224,A,,,,CHEMBL627044,,BAO_0000218,1969.0,
10985,10090.0,In vivo,N,,11637,,50594,A,Mus musculus,,,CHEMBL627045,,BAO_0000218,1969.0,
10986,,In vivo,U,,11637,,22224,A,,,,CHEMBL627046,,BAO_0000218,1969.0,
10987,10116.0,In vivo,N,,13960,,50597,A,Rattus norvegicus,,,CHEMBL627047,,BAO_0000218,1969.0,
10988,10116.0,In vivo,N,,15905,,50597,A,Rattus norvegicus,,,CHEMBL627048,,BAO_0000218,1969.0,
10989,10116.0,In vivo,N,,14062,,50597,A,Rattus norvegicus,,,CHEMBL627049,,BAO_0000218,,
10990,10116.0,In vivo,N,,14062,,50597,A,Rattus norvegicus,,,CHEMBL627050,,BAO_0000218,,
10991,10116.0,In vivo,N,,14062,,50597,A,Rattus norvegicus,,,CHEMBL627051,,BAO_0000218,,
10992,10116.0,In vivo,N,,14062,,50597,A,Rattus norvegicus,,,CHEMBL627052,,BAO_0000218,,
