assays_assay_id,assays_assay_tissue,assays_variant_id,assays_src_assay_id,assays_assay_cell_type,assays_chembl_id,assays_assay_type,assays_bao_format,assays_assay_strain,assays_assay_category,assays_confidence_score,assays_tid,assays_relationship_type,assays_curated_by,assays_src_id,assays_cell_id,assays_tissue_id
13661,,,,,CHEMBL630743,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13662,,,,,CHEMBL630744,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13663,,,,,CHEMBL630745,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13664,,,,,CHEMBL630746,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13665,,,,,CHEMBL630747,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13666,,,,,CHEMBL630748,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13667,,,,,CHEMBL632056,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13668,,,,,CHEMBL632057,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13669,,,,,CHEMBL632058,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13670,,,,,CHEMBL632059,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13671,,,,,CHEMBL632060,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13672,,,,,CHEMBL632061,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13673,,,,,CHEMBL629207,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13674,,,,,CHEMBL629208,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13675,,,,,CHEMBL629209,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13676,,,,,CHEMBL629210,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13677,,,,,CHEMBL629211,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13678,,,,,CHEMBL629212,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13679,,,,,CHEMBL629213,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13680,Urine,,,,CHEMBL629214,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1088.0
13681,Urine,,,,CHEMBL629215,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1088.0
13682,Urine,,,,CHEMBL635154,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1088.0
13683,,,,,CHEMBL629216,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13684,,,,,CHEMBL629217,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13685,,,,,CHEMBL629218,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13686,,,,,CHEMBL629219,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13687,,,,,CHEMBL629220,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13688,,,,,CHEMBL629221,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13689,,,,,CHEMBL631127,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13690,,,,,CHEMBL631128,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13691,,,,,CHEMBL631129,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13692,,,,,CHEMBL631130,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13693,,,,,CHEMBL631131,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13694,,,,,CHEMBL631132,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13695,,,,,CHEMBL631133,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13696,,,,,CHEMBL631134,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13697,,,,,CHEMBL875120,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13698,,,,,CHEMBL631135,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13699,,,,,CHEMBL631136,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13700,,,,,CHEMBL631137,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13701,,,,,CHEMBL631138,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13702,,,,,CHEMBL631139,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13703,,,,,CHEMBL631140,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13704,,,,,CHEMBL631141,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13705,,,,,CHEMBL631142,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13706,,,,,CHEMBL631143,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13707,,,,,CHEMBL631144,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13708,,,,,CHEMBL631145,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13709,,,,,CHEMBL631146,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13710,,,,,CHEMBL631147,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13711,,,,,CHEMBL631148,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13712,,,,,CHEMBL631149,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13713,,,,,CHEMBL631150,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13714,,,,,CHEMBL631151,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13715,,,,,CHEMBL631152,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13716,,,,,CHEMBL631443,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13717,,,,,CHEMBL631444,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13718,,,,,CHEMBL631445,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13719,,,,,CHEMBL631446,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13720,,,,,CHEMBL631447,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13721,,,,,CHEMBL631448,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13722,,,,,CHEMBL631449,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13723,,,,,CHEMBL631450,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13724,,,,,CHEMBL629724,A,BAO_0000218,,,1,50588,N,Intermediate,1,,
13725,Zone of skin,,,,CHEMBL629725,A,BAO_0000218,,,1,50594,N,Intermediate,1,,14.0
13726,Zone of skin,,,,CHEMBL629726,A,BAO_0000218,,,1,50594,N,Intermediate,1,,14.0
13727,Spleen,,,,CHEMBL629727,A,BAO_0000218,,,1,50594,N,Intermediate,1,,2106.0
13728,Spleen,,,,CHEMBL630404,A,BAO_0000218,,,1,50594,N,Intermediate,1,,2106.0
13729,Spleen,,,,CHEMBL630405,A,BAO_0000218,,,1,50594,N,Intermediate,1,,2106.0
13730,Spleen,,,,CHEMBL630406,A,BAO_0000218,,,1,50594,N,Intermediate,1,,2106.0
13731,Stomach,,,,CHEMBL630407,A,BAO_0000218,,,1,50594,N,Intermediate,1,,945.0
13732,Stomach,,,,CHEMBL630573,A,BAO_0000218,,,1,50594,N,Intermediate,1,,945.0
13733,Stomach,,,,CHEMBL630574,A,BAO_0000218,,,1,50594,N,Intermediate,1,,945.0
13734,Stomach,,,,CHEMBL630575,A,BAO_0000218,,,1,50594,N,Intermediate,1,,945.0
13735,,,,,CHEMBL630576,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13736,,,,,CHEMBL630577,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13737,,,,,CHEMBL630578,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13738,,,,,CHEMBL630579,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13739,Kidney,,,,CHEMBL630580,A,BAO_0000218,,,1,50594,N,Intermediate,1,,2113.0
13740,Kidney,,,,CHEMBL630581,A,BAO_0000218,,,1,50594,N,Intermediate,1,,2113.0
13741,Kidney,,,,CHEMBL630582,A,BAO_0000218,,,1,50594,N,Intermediate,1,,2113.0
13742,,,,,CHEMBL630583,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13743,,,,,CHEMBL630584,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13744,,,,,CHEMBL630585,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13745,,,,,CHEMBL630586,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13746,,,,,CHEMBL630587,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13747,,,,,CHEMBL630588,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13748,,,,,CHEMBL630589,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13749,,,,,CHEMBL630590,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13750,Feces,,,,CHEMBL630591,A,BAO_0000019,,,0,22224,U,Autocuration,1,,1988.0
13751,Feces,,,,CHEMBL630592,A,BAO_0000019,,,0,22224,U,Autocuration,1,,1988.0
13752,,,,,CHEMBL630593,A,BAO_0000019,,,0,22224,U,Autocuration,1,,
13753,,,,,CHEMBL630594,A,BAO_0000019,,,0,22224,U,Autocuration,1,,
13754,Urine,,,,CHEMBL630595,A,BAO_0000019,,,0,22224,U,Autocuration,1,,1088.0
13755,Urine,,,,CHEMBL630596,A,BAO_0000019,,,0,22224,U,Autocuration,1,,1088.0
13756,Urine,,,,CHEMBL630597,A,BAO_0000019,,,0,22224,U,Autocuration,1,,1088.0
13757,Urine,,,,CHEMBL630598,A,BAO_0000019,,,0,22224,U,Autocuration,1,,1088.0
13758,Urine,,,,CHEMBL630599,A,BAO_0000019,,,0,22224,U,Autocuration,1,,1088.0
13759,Urine,,,,CHEMBL630600,A,BAO_0000019,,,0,22224,U,Autocuration,1,,1088.0
13760,Urine,,,,CHEMBL630601,A,BAO_0000019,,,0,22224,U,Autocuration,1,,1088.0
13761,Urine,,,,CHEMBL630602,A,BAO_0000019,,,0,22224,U,Autocuration,1,,1088.0
13762,Urine,,,,CHEMBL630603,A,BAO_0000019,,,0,22224,U,Autocuration,1,,1088.0
13763,Urine,,,,CHEMBL630604,A,BAO_0000019,,,0,22224,U,Autocuration,1,,1088.0
13764,Blood,,,,CHEMBL624869,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
13765,Blood,,,,CHEMBL624870,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
13766,Blood,,,,CHEMBL623189,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
13767,Blood,,,,CHEMBL623190,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
13768,Blood,,,,CHEMBL623191,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
13769,,,,,CHEMBL623192,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13770,,,,,CHEMBL623193,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13771,,,,,CHEMBL623194,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13772,,,,,CHEMBL623195,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13773,,,,,CHEMBL623196,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13774,,,,,CHEMBL623197,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13775,,,,,CHEMBL623198,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13776,,,,,CHEMBL623199,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13777,Muscle tissue,,,,CHEMBL623200,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
13778,Muscle tissue,,,,CHEMBL623201,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
13779,Muscle tissue,,,,CHEMBL623202,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
13780,Muscle tissue,,,,CHEMBL623203,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
13781,Muscle tissue,,,,CHEMBL623204,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
13782,Muscle tissue,,,,CHEMBL623205,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
13783,Muscle tissue,,,,CHEMBL623206,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
13784,Muscle tissue,,,,CHEMBL623207,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
13785,Muscle tissue,,,,CHEMBL623208,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
13786,Muscle tissue,,,,CHEMBL623209,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
13787,Muscle tissue,,,,CHEMBL623210,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
13788,,,,,CHEMBL623211,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13789,Uterus,,,,CHEMBL623212,A,BAO_0000218,,,1,50597,N,Intermediate,1,,995.0
13790,,,,,CHEMBL623213,A,BAO_0000019,,,0,22224,U,Autocuration,1,,
13791,,,,,CHEMBL623214,A,BAO_0000019,,,0,22224,U,Autocuration,1,,
13792,,,,,CHEMBL623215,A,BAO_0000019,,,0,22224,U,Autocuration,1,,
13793,,,,,CHEMBL623216,A,BAO_0000019,,,0,22224,U,Autocuration,1,,
13794,,,,,CHEMBL623217,A,BAO_0000218,,,1,50591,N,Intermediate,1,,
13795,,,,,CHEMBL623218,A,BAO_0000019,,,0,22224,U,Autocuration,1,,
13796,,,,,CHEMBL623913,A,BAO_0000019,,,0,22224,U,Autocuration,1,,
13797,,,,,CHEMBL623914,A,BAO_0000019,,,0,22224,U,Autocuration,1,,
13798,,,,,CHEMBL623915,P,BAO_0000100,,,0,22229,U,Autocuration,1,,
13799,,,,,CHEMBL624080,P,BAO_0000100,,,0,22229,U,Autocuration,1,,
13800,,,,,CHEMBL624081,A,BAO_0000019,,,0,22224,U,Autocuration,1,,
13801,,,,,CHEMBL624082,A,BAO_0000218,,,1,50587,N,Intermediate,1,,
13802,,,,,CHEMBL625054,A,BAO_0000218,,,1,50587,N,Intermediate,1,,
13803,,,,,CHEMBL877485,A,BAO_0000019,,,0,22224,U,Autocuration,1,,
13804,,,,,CHEMBL625055,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13805,,,,,CHEMBL625056,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13806,,,,,CHEMBL625057,A,BAO_0000218,,,1,50587,N,Intermediate,1,,
13807,,,,,CHEMBL625058,A,BAO_0000019,,,0,22224,U,Autocuration,1,,
13808,,,,,CHEMBL625059,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13809,,,,,CHEMBL629536,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13810,,,,,CHEMBL629537,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13811,,,,,CHEMBL629538,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13812,,,,,CHEMBL629539,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13813,,,,,CHEMBL874445,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13814,,,,,CHEMBL629540,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13815,,,,,CHEMBL629541,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13816,,,,,CHEMBL629542,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13817,,,,,CHEMBL630243,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13818,,,,,CHEMBL630244,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13819,,,,,CHEMBL630245,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13820,,,,,CHEMBL630246,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13821,,,,,CHEMBL630247,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13822,,,,,CHEMBL630248,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13823,Blood,,,,CHEMBL630249,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
13824,Blood,,,,CHEMBL630250,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
13825,Blood,,,,CHEMBL630251,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
13826,Blood,,,,CHEMBL630252,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
13827,Blood,,,,CHEMBL630408,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
13828,Cerebellum,,,,CHEMBL630409,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2037.0
13829,Cerebellum,,,,CHEMBL874446,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2037.0
13830,Cerebellum,,,,CHEMBL630410,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2037.0
13831,Cerebellum,,,,CHEMBL630411,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2037.0
13832,Cerebellum,,,,CHEMBL630412,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2037.0
13833,Cerebellum,,,,CHEMBL630413,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2037.0
13834,Cerebellum,,,,CHEMBL630414,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2037.0
13835,Cerebellum,,,,CHEMBL630415,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2037.0
13836,,,,,CHEMBL630416,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13837,,,,,CHEMBL630417,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13838,,,,,CHEMBL630418,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13839,,,,,CHEMBL630419,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13840,,,,,CHEMBL630420,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13841,,,,,CHEMBL630421,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13842,,,,,CHEMBL630422,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13843,,,,,CHEMBL630423,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13844,Heart,,,,CHEMBL630424,A,BAO_0000218,,,1,50597,N,Intermediate,1,,948.0
13845,Heart,,,,CHEMBL630425,A,BAO_0000218,,,1,50597,N,Intermediate,1,,948.0
13846,Heart,,,,CHEMBL629462,A,BAO_0000218,,,1,50597,N,Intermediate,1,,948.0
13847,Heart,,,,CHEMBL630426,A,BAO_0000218,,,1,50597,N,Intermediate,1,,948.0
13848,Heart,,,,CHEMBL630427,A,BAO_0000218,,,1,50597,N,Intermediate,1,,948.0
13849,Heart,,,,CHEMBL625877,A,BAO_0000218,,,1,50597,N,Intermediate,1,,948.0
13850,Heart,,,,CHEMBL625878,A,BAO_0000218,,,1,50597,N,Intermediate,1,,948.0
13851,Hippocampus,,,,CHEMBL625879,A,BAO_0000218,,,1,50597,N,Intermediate,1,,10000000.0
13852,Hippocampus,,,,CHEMBL625880,A,BAO_0000218,,,1,50597,N,Intermediate,1,,10000000.0
13853,Hippocampus,,,,CHEMBL625881,A,BAO_0000218,,,1,50597,N,Intermediate,1,,10000000.0
13854,Hippocampus,,,,CHEMBL625882,A,BAO_0000218,,,1,50597,N,Intermediate,1,,10000000.0
13855,Hippocampus,,,,CHEMBL625883,A,BAO_0000218,,,1,50597,N,Intermediate,1,,10000000.0
13856,Kidney,,,,CHEMBL625884,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
13857,Kidney,,,,CHEMBL625885,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
13858,Kidney,,,,CHEMBL628649,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
13859,Kidney,,,,CHEMBL628650,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
13860,Kidney,,,,CHEMBL628651,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
13861,Kidney,,,,CHEMBL628652,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
13862,Kidney,,,,CHEMBL628653,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
13863,Liver,,,,CHEMBL628654,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
13864,Liver,,,,CHEMBL628655,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
13865,Liver,,,,CHEMBL625238,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
13866,Liver,,,,CHEMBL625239,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
13867,Liver,,,,CHEMBL625240,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
13868,Liver,,,,CHEMBL625241,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
13869,Liver,,,,CHEMBL625242,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
13870,Lung,,,,CHEMBL874587,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
13871,Lung,,,,CHEMBL625405,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
13872,Lung,,,,CHEMBL625406,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
13873,Lung,,,,CHEMBL625407,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
13874,Lung,,,,CHEMBL625408,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
13875,Lung,,,,CHEMBL625409,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
13876,Thoracic aorta,,,,CHEMBL625410,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1515.0
13877,Thoracic aorta,,,,CHEMBL625411,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1515.0
13878,Thoracic aorta,,,,CHEMBL625412,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1515.0
13879,Thoracic aorta,,,,CHEMBL625413,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1515.0
13880,Thoracic aorta,,,,CHEMBL625414,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1515.0
13881,Thoracic aorta,,,,CHEMBL625415,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1515.0
13882,Thoracic aorta,,,,CHEMBL625416,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1515.0
13883,Urine,,,,CHEMBL625417,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1088.0
13884,Feces,,,,CHEMBL625418,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1988.0
13885,Urine,,,,CHEMBL625419,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1088.0
13886,,,,,CHEMBL625420,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13887,,,,,CHEMBL626996,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13888,Feces,,,,CHEMBL626997,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1988.0
13889,Urine,,,,CHEMBL626998,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1088.0
13890,,,,,CHEMBL626999,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
13891,,,,,CHEMBL627000,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13892,,,,,CHEMBL627001,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13893,,,,,CHEMBL627002,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13894,,,,,CHEMBL627003,A,BAO_0000218,,,1,50594,N,Intermediate,1,,
13895,Urine,,,,CHEMBL627004,A,BAO_0000218,,,1,50594,N,Intermediate,1,,1088.0
13896,Urine,,,,CHEMBL627005,A,BAO_0000218,,,1,50594,N,Intermediate,1,,1088.0
13897,Urine,,,,CHEMBL874594,A,BAO_0000218,,,1,50594,N,Intermediate,1,,1088.0
13898,Urine,,,,CHEMBL627006,A,BAO_0000218,,,1,50594,N,Intermediate,1,,1088.0
13899,Urine,,,,CHEMBL627007,A,BAO_0000218,,,1,50594,N,Intermediate,1,,1088.0
13900,Urine,,,,CHEMBL627884,A,BAO_0000218,,,1,50594,N,Intermediate,1,,1088.0
13901,Urine,,,,CHEMBL627885,A,BAO_0000218,,,1,50594,N,Intermediate,1,,1088.0
13902,Urine,,,,CHEMBL627886,A,BAO_0000218,,,1,50594,N,Intermediate,1,,1088.0
13903,Urine,,,,CHEMBL627887,A,BAO_0000218,,,1,50594,N,Intermediate,1,,1088.0
13904,Urine,,,,CHEMBL627888,A,BAO_0000218,,,1,50594,N,Intermediate,1,,1088.0
13905,Urine,,,,CHEMBL628057,A,BAO_0000218,,,1,50594,N,Intermediate,1,,1088.0
13906,Urine,,,,CHEMBL627405,A,BAO_0000218,,,1,50594,N,Intermediate,1,,1088.0
13907,Urine,,,,CHEMBL627406,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13908,Urine,,,,CHEMBL627407,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13909,Urine,,,,CHEMBL627408,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13910,Urine,,,,CHEMBL627409,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13911,Urine,,,,CHEMBL875486,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13912,Urine,,,,CHEMBL627410,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13913,Urine,,,,CHEMBL627411,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13914,Urine,,,,CHEMBL627412,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13915,Urine,,,,CHEMBL627413,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13916,Urine,,,,CHEMBL627414,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13917,Urine,,,,CHEMBL627415,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13918,Urine,,,,CHEMBL627416,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13919,Urine,,,,CHEMBL627417,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13920,Urine,,,,CHEMBL627418,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13921,Urine,,,,CHEMBL627419,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13922,Urine,,,,CHEMBL627320,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13923,Urine,,,,CHEMBL627321,A,BAO_0000218,,,1,50588,N,Intermediate,1,,1088.0
13924,Kidney,,,,CHEMBL627322,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
13925,Kidney,,,,CHEMBL627323,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
13926,Kidney,,,,CHEMBL627491,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
13927,Kidney,,,,CHEMBL627492,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
13928,Kidney,,,,CHEMBL627493,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
13929,Liver,,,,CHEMBL627494,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
13930,Liver,,,,CHEMBL627495,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
13931,Liver,,,,CHEMBL627496,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
13932,Liver,,,,CHEMBL627497,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
13933,Liver,,,,CHEMBL627498,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
13934,Lung,,,,CHEMBL627499,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
13935,Lung,,,,CHEMBL627500,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
13936,Lung,,,,CHEMBL627501,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
13937,Lung,,,,CHEMBL625616,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
13938,Lung,,,,CHEMBL625617,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
13939,Muscle tissue,,,,CHEMBL625618,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
13940,Muscle tissue,,,,CHEMBL625619,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
13941,Muscle tissue,,,,CHEMBL625620,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
