ammontare,cliente_id,pagamento_id,personale_id,noleggio_id,data_pagamento
4.99,546,14685,2,15565,2005-08-23 05:13:09
4.99,374,10128,2,2487,2005-06-18 21:32:54
4.99,126,3391,1,3725,2005-07-06 11:15:04
2.99,133,3599,1,7177,2005-07-27 08:07:39
2.99,42,1154,2,4391,2005-07-07 21:09:38
8.99,308,8363,1,4285,2005-07-07 15:34:35
0.99,72,1947,1,5424,2005-07-09 20:59:09
0.99,314,8510,1,3808,2005-07-06 15:15:35
2.99,116,3147,1,14907,2005-08-22 04:44:09
4.99,583,15631,2,10301,2005-08-01 04:09:37
4.99,167,4547,2,15915,2005-08-23 17:52:01
2.99,195,5275,2,11787,2005-08-17 10:59:00
3.99,589,15780,1,8374,2005-07-29 05:24:02
5.99,342,9239,1,2914,2005-06-20 03:43:18
2.99,196,5308,1,11104,2005-08-02 08:09:58
4.99,563,15101,1,15850,2005-08-23 15:45:42
0.99,500,13479,1,8925,2005-07-30 02:09:14
0.99,213,5777,1,2509,2005-06-18 23:44:08
2.99,517,13920,2,4094,2005-07-07 06:00:21
4.99,106,2852,1,2295,2005-06-18 07:56:18
5.99,436,11769,1,13760,2005-08-20 11:26:33
4.99,4,86,1,1297,2005-06-15 09:31:28
2.99,523,14097,1,15040,2005-08-22 09:41:09
8.99,230,6191,2,2450,2005-06-18 19:25:47
5.99,85,2305,1,2131,2005-06-17 21:02:25
2.99,129,3481,1,4896,2005-07-08 20:23:15
5.99,430,11618,1,14058,2005-08-20 22:24:35
1.99,397,10758,1,10785,2005-08-01 21:24:55
7.99,89,2416,1,2835,2005-06-19 21:44:11
6.99,173,4712,1,12282,2005-08-18 04:54:20
0.99,414,11208,1,13042,2005-08-19 09:06:08
9.99,505,13613,2,5976,2005-07-11 00:16:35
5.99,165,4487,2,15834,2005-08-23 15:23:50
0.99,482,13030,2,14732,2005-08-21 22:22:29
0.99,582,15610,1,15539,2005-08-23 04:09:03
2.99,78,2143,2,16039,2005-08-23 22:18:51
1.99,71,1916,2,5281,2005-07-09 14:55:07
2.99,537,14460,1,5630,2005-07-10 06:08:14
2.99,233,6278,1,5846,2005-07-10 17:25:24
0.99,168,4576,2,13811,2005-08-20 13:00:30
3.99,434,11708,1,11242,2005-08-02 13:32:00
4.99,49,1332,2,1010,2005-05-31 01:57:32
2.99,443,11964,1,14561,2005-08-21 16:20:43
4.99,512,13799,1,14288,2005-08-21 06:57:34
7.99,476,12869,2,3477,2005-07-05 23:05:17
6.99,187,5075,2,1323,2005-06-15 10:55:17
2.99,49,1352,1,10588,2005-08-01 14:10:21
6.99,282,7626,2,282,2005-05-26 18:56:26
2.99,451,12161,2,328,2005-05-27 01:29:31
7.99,551,14780,2,155,2005-05-26 01:15:05
1.99,311,8451,2,13423,2005-08-19 23:07:42
0.99,204,5516,2,251,2005-05-26 14:35:40
0.99,153,4162,1,3949,2005-07-06 21:46:36
3.99,267,7240,1,15208,2005-08-22 16:35:47
0.99,31,854,1,2233,2005-06-18 03:57:36
8.99,261,7050,2,1988,2005-06-17 10:42:34
0.99,36,990,1,5403,2005-07-09 20:07:09
4.99,179,4881,1,10385,2005-08-01 06:39:55
4.99,588,15742,1,3628,2005-07-06 06:19:43
0.99,523,14088,2,8141,2005-07-28 20:21:19
7.99,385,10441,2,13062,2005-08-19 09:44:17
2.99,17,463,1,13732,2005-08-20 10:24:41
4.99,385,10419,2,1038,2005-05-31 05:23:47
5.99,259,6986,2,2375,2005-06-18 14:47:29
3.99,427,11535,2,1628,2005-06-16 07:52:55
6.99,540,14546,2,11432,2005-08-02 20:10:01
2.99,361,9766,2,12690,2005-08-18 20:06:57
4.99,186,5050,1,3039,2005-06-20 12:32:30
4.99,70,1892,2,1044,2005-05-31 06:24:44
0.99,167,4524,2,5131,2005-07-09 07:35:03
2.99,56,1544,2,3771,2005-07-06 13:19:34
4.99,461,12463,2,15187,2005-08-22 15:53:32
2.99,142,3840,1,7764,2005-07-28 06:40:05
5.99,16,436,2,9610,2005-07-31 03:54:05
4.99,141,3812,1,9584,2005-07-31 03:05:48
0.99,565,15127,1,1004,2005-05-31 00:48:36
6.99,134,3615,1,814,2005-05-29 20:16:12
0.99,224,6049,2,8255,2005-07-29 01:02:30
2.99,270,7322,2,11841,2005-08-17 13:12:20
2.99,490,13219,2,6230,2005-07-11 14:02:19
4.99,449,12129,1,10416,2005-08-01 08:08:39
7.99,296,8024,2,3486,2005-07-05 23:29:55
6.99,63,1724,1,10288,2005-08-01 03:38:42
6.99,402,10860,2,3564,2005-07-06 03:02:13
3.99,363,9812,1,3726,2005-07-06 11:15:49
0.99,583,15623,1,5462,2005-07-09 22:56:53
3.99,37,1027,2,13493,2005-08-20 01:33:36
3.99,85,2309,2,3418,2005-06-21 17:06:38
0.99,199,5415,2,15412,2005-08-22 23:37:11
7.99,128,3440,2,2519,2005-06-19 00:19:21
5.99,340,9188,2,2607,2005-06-19 06:55:01
5.99,341,9221,1,3382,2005-06-21 14:05:23
4.99,247,6697,1,14041,2005-08-20 21:45:23
9.99,448,12103,1,11798,2005-08-17 11:21:43
6.99,493,13296,1,15490,2005-08-23 02:08:18
2.99,212,5755,1,1637,2005-06-16 08:29:58
2.99,461,12458,1,13223,2005-08-19 15:52:04
0.99,84,2281,1,5237,2005-07-09 12:56:58
5.99,213,5776,1,2322,2005-06-18 09:44:21
6.99,237,6413,2,13922,2005-08-20 17:02:37
0.99,570,15279,1,9398,2005-07-30 20:09:00
7.99,192,5209,1,10843,2005-08-01 23:43:03
2.99,386,10446,1,1608,2005-06-16 06:28:57
3.99,78,2126,2,7926,2005-07-28 12:13:02
5.99,35,967,1,6147,2005-07-11 09:13:08
2.99,119,3192,2,2009,2005-06-17 11:48:31
0.99,250,6752,1,12810,2005-08-19 00:44:10
4.99,459,12380,2,2075,2005-06-17 16:40:33
2.99,421,11374,2,2407,2005-06-18 16:50:41
2.99,261,7067,1,13669,2005-08-20 08:26:32
5.99,583,15627,1,7401,2005-07-27 16:17:55
0.99,269,7275,1,98,2005-05-25 16:48:24
4.99,20,520,1,3350,2005-06-21 11:21:38
2.99,575,15404,2,6907,2005-07-12 22:03:49
9.99,424,11478,2,15941,2005-08-23 18:46:44
0.99,582,15588,1,281,2005-05-26 18:49:35
0.99,130,3516,1,7728,2005-07-28 04:56:33
4.99,26,712,2,13111,2005-08-19 11:25:10
1.99,148,4037,1,9530,2005-07-31 01:09:06
2.99,264,7136,1,6395,2005-07-11 22:29:29
6.99,516,13898,1,6858,2005-07-12 19:53:51
5.99,490,13215,1,4906,2005-07-08 20:59:13
3.99,150,4084,1,422,2005-05-27 15:31:55
2.99,179,4872,1,6806,2005-07-12 17:31:43
2.99,419,11340,1,10372,2005-08-01 06:23:48
4.99,190,5175,2,15167,2006-02-14 15:16:03
0.99,236,6347,1,1262,2005-06-15 06:54:53
0.99,113,3029,1,510,2005-05-28 02:52:14
1.99,573,15340,1,2995,2005-06-20 09:18:22
8.99,532,14315,2,5805,2005-07-10 15:08:41
0.99,132,3576,2,7432,2005-07-27 17:31:40
1.99,581,15579,1,9449,2005-07-30 22:02:34
3.99,213,5796,2,11778,2005-08-17 10:31:40
7.99,440,11867,1,4946,2005-07-08 22:46:23
4.99,442,11928,2,6590,2005-07-12 07:08:21
0.99,519,13971,2,5236,2005-07-09 12:56:29
4.99,195,5272,1,9994,2005-07-31 17:30:31
4.99,157,4271,2,7499,2005-07-27 20:10:28
2.99,565,15148,1,11795,2005-08-17 11:13:38
0.99,316,8578,2,12191,2005-08-18 01:57:11
5.99,153,4164,2,4670,2005-07-08 10:14:18
0.99,323,8739,2,8474,2005-07-29 08:36:56
2.99,301,8172,2,2925,2005-06-20 04:23:49
0.99,404,10939,2,15087,2005-08-22 11:24:09
0.99,381,10307,2,169,2005-05-26 03:09:30
4.99,405,10960,1,10472,2005-08-01 09:54:41
5.99,234,6304,2,10133,2005-07-31 21:55:07
0.99,135,3648,1,7437,2005-07-27 17:39:18
8.99,258,6958,2,2931,2005-06-20 04:50:45
2.99,441,11899,2,8237,2005-07-29 00:29:56
0.99,549,14741,2,9887,2005-07-31 14:00:32
2.99,161,4378,1,1856,2005-06-17 01:02:00
0.99,243,6572,1,4831,2005-07-08 18:00:14
0.99,420,11353,1,2726,2005-06-19 15:02:20
5.99,484,13067,2,5977,2005-07-11 00:16:38
0.99,406,10992,2,8630,2005-07-29 14:07:59
4.99,378,10242,1,10917,2005-08-02 02:06:18
4.99,179,4864,1,1046,2005-05-31 06:42:30
4.99,415,11216,2,665,2005-05-28 21:38:39
2.99,287,7788,1,15614,2005-08-23 07:05:15
2.99,315,8553,2,14426,2006-02-14 15:16:03
2.99,28,781,2,12938,2006-02-14 15:16:03
4.99,371,10050,2,13953,2005-08-20 18:00:37
2.99,491,13246,2,6171,2005-07-11 10:29:35
2.99,500,13489,1,15853,2005-08-23 15:54:20
2.99,194,5252,2,5146,2005-07-09 08:14:58
0.99,32,888,2,4899,2005-07-08 20:37:11
0.99,64,1748,2,6457,2005-07-12 01:06:35
3.99,592,15862,1,9437,2005-07-30 21:36:04
4.99,239,6440,2,8,2005-05-24 23:31:46
4.99,547,14692,2,5327,2005-07-09 16:39:49
4.99,90,2445,2,4371,2005-07-07 20:06:45
2.99,91,2473,2,3384,2005-06-21 14:07:35
2.99,558,14944,1,4932,2005-07-08 22:17:40
4.99,563,15084,2,4825,2005-07-08 17:43:01
6.99,504,13581,1,2938,2005-06-20 05:17:22
4.99,69,1867,2,584,2005-05-28 11:49:00
3.99,273,7390,1,10753,2005-08-01 20:09:24
6.99,29,807,2,12569,2005-08-18 15:20:46
0.99,502,13517,1,2911,2005-06-20 03:32:37
0.99,466,12565,2,5048,2005-07-09 03:46:33
5.99,266,7193,2,10910,2005-08-02 01:54:34
5.99,519,13981,1,10097,2005-07-31 20:39:38
4.99,46,1280,2,12280,2005-08-18 04:49:27
4.99,31,864,2,3967,2005-07-06 22:45:10
3.99,261,7051,2,2072,2005-06-17 16:33:32
2.99,28,752,2,1240,2005-06-15 04:58:07
4.99,287,7782,1,11716,2005-08-17 07:40:55
1.99,93,2554,2,15913,2005-08-23 17:48:30
5.99,92,2513,2,5497,2005-07-10 00:23:23
4.99,482,13014,1,4768,2005-07-08 15:28:20
2.99,503,13572,2,15077,2005-08-22 11:09:18
4.99,594,15910,1,3546,2005-07-06 02:17:54
3.99,565,15143,2,10913,2005-08-02 02:04:03
0.99,318,8619,1,7649,2005-07-28 01:37:26
5.99,366,9906,2,11340,2005-08-02 17:05:43
6.99,21,557,2,8196,2005-07-28 22:56:11
2.99,61,1680,2,11379,2005-08-02 18:16:55
4.99,132,3585,1,15874,2005-08-23 16:30:55
8.99,164,4454,1,3082,2005-06-20 15:32:11
4.99,437,11774,2,656,2005-05-28 20:18:24
0.99,468,12621,1,2831,2005-06-19 21:17:06
8.99,336,9084,2,8951,2005-07-30 03:18:24
4.99,293,7934,2,4542,2005-07-08 04:06:30
7.99,419,11346,1,12460,2005-08-18 11:25:13
7.99,205,5557,2,4377,2005-07-07 20:28:57
6.99,193,5222,2,2377,2005-06-18 14:56:23
8.99,393,10649,2,4546,2005-07-08 04:18:36
2.99,90,2462,1,12788,2005-08-19 00:15:09
4.99,298,8084,2,3400,2005-06-21 15:50:30
4.99,315,8543,1,6661,2005-07-12 11:20:39
4.99,305,8283,2,9119,2005-07-30 09:25:56
1.99,299,8118,2,5033,2005-07-09 02:42:01
4.99,249,6732,1,11159,2005-08-02 10:00:55
6.99,253,6814,2,1606,2005-06-16 06:18:31
2.99,26,694,1,4065,2005-07-07 04:32:28
0.99,446,12050,1,9116,2005-07-30 09:19:41
0.99,6,151,1,1966,2005-06-17 09:19:45
0.99,546,14667,2,4664,2005-07-08 10:01:28
0.99,558,14956,1,11268,2005-08-02 14:10:39
4.99,46,1278,2,12095,2005-08-17 22:32:37
2.99,52,1449,2,14820,2005-08-22 01:18:37
7.99,170,4629,1,15549,2005-08-23 04:27:06
8.99,25,661,2,2625,2005-06-19 08:23:11
5.99,525,14128,2,9507,2005-07-31 00:22:29
4.99,587,15714,1,2329,2005-06-18 10:22:52
3.99,54,1486,2,545,2005-05-28 07:10:20
4.99,344,9305,2,9788,2005-07-31 10:28:21
0.99,290,7852,2,4416,2005-07-07 22:04:36
0.99,177,4820,2,14310,2005-08-21 07:44:32
4.99,112,3003,1,2193,2005-06-18 01:38:45
7.99,176,4769,1,1741,2005-06-16 16:31:37
4.99,323,8728,1,2933,2005-06-20 04:52:23
0.99,48,1316,2,2822,2005-06-19 20:29:24
8.99,289,7823,2,5342,2005-07-09 17:20:03
5.99,388,10527,2,15660,2005-08-23 08:51:21
0.99,179,4889,1,14589,2005-08-21 17:28:55
4.99,270,7313,2,6520,2005-07-12 04:05:16
4.99,596,15977,1,12878,2005-08-19 03:17:08
4.99,450,12139,1,2501,2005-06-18 23:10:11
7.99,192,5206,1,9462,2005-07-30 22:30:44
2.99,194,5248,1,2347,2005-06-18 12:12:29
0.0,284,7707,2,12959,2006-02-14 15:16:03
0.99,203,5504,1,8039,2005-07-28 16:35:16
2.99,126,3411,2,14577,2005-08-21 16:52:29
4.99,561,15035,1,6843,2005-07-12 19:14:05
6.99,150,4095,2,11789,2005-08-17 10:59:24
4.99,396,10732,1,12895,2005-08-19 03:50:48
4.99,93,2538,2,5130,2005-07-09 07:29:45
1.99,153,4172,1,12103,2005-08-17 22:49:09
7.99,54,1495,1,6338,2005-07-11 19:39:41
4.99,509,13711,1,22,2005-05-25 02:19:23
5.99,274,7410,2,3532,2005-07-06 01:24:38
3.99,448,12107,1,13982,2005-08-20 19:08:25
6.99,222,6018,2,8597,2005-07-29 12:55:55
5.99,542,14583,2,6077,2005-07-11 05:06:08
1.99,359,9703,1,14258,2005-08-21 05:56:36
4.99,494,13314,1,8934,2005-07-30 02:37:05
5.99,439,11838,2,3774,2005-07-06 13:25:07
7.99,528,14218,1,7569,2005-07-27 22:38:53
5.99,534,14389,2,11180,2005-08-02 10:54:30
7.99,567,15200,1,9279,2005-07-30 15:15:21
2.99,439,11836,1,2992,2005-06-20 09:11:51
2.99,89,2430,1,9328,2005-07-30 17:32:11
2.99,87,2361,1,1904,2005-06-17 04:45:41
0.99,272,7347,1,33,2005-05-25 04:18:51
4.99,268,7246,2,1450,2005-06-15 19:22:08
5.99,196,5314,1,14698,2005-08-21 20:49:58
8.99,255,6878,2,7475,2005-07-27 19:07:43
7.99,306,8325,2,15868,2005-08-23 16:19:14
6.99,403,10882,2,3049,2005-06-20 12:51:01
5.99,418,11304,2,8546,2005-07-29 11:08:48
0.99,306,8317,2,11776,2005-08-17 10:27:19
8.99,346,9352,2,8732,2005-07-29 18:25:03
2.99,595,15953,2,15576,2005-08-23 05:32:03
5.99,66,1809,1,9091,2005-07-30 08:30:45
2.99,302,8193,2,5682,2005-07-10 08:51:39
0.99,84,2276,2,2042,2005-06-17 14:31:02
4.99,380,10276,1,2464,2005-06-18 20:06:05
0.99,5,144,2,15232,2005-08-22 17:37:02
0.99,228,6135,2,1070,2005-05-31 09:39:56
6.99,86,2347,2,10584,2005-08-01 13:58:47
2.99,249,6729,1,7804,2005-07-28 07:56:00
2.99,28,772,1,11444,2005-08-02 20:32:55
8.99,137,3696,1,8028,2005-07-28 16:11:15
2.99,552,14813,1,8085,2005-07-28 18:13:15
5.99,163,4446,2,14427,2005-08-21 11:26:06
4.99,133,3607,1,12834,2005-08-19 01:47:30
0.99,196,5311,2,12836,2005-08-19 01:48:33
2.99,249,6715,2,400,2005-05-27 12:51:44
4.99,410,11105,1,10402,2005-08-01 07:27:19
0.99,395,10695,1,1562,2005-06-16 02:46:27
2.99,56,1548,1,7385,2005-07-27 15:49:46
0.99,527,14185,1,4888,2005-07-08 20:04:27
0.99,446,12031,2,2710,2005-06-19 14:03:56
4.99,596,15956,2,303,2005-05-26 21:16:52
5.99,535,14425,2,15075,2005-08-22 11:04:52
0.99,334,9043,1,14219,2006-02-14 15:16:03
0.99,135,3651,1,8315,2005-07-29 03:37:07
1.99,282,7645,2,8973,2005-07-30 04:09:13
8.99,298,8099,1,12765,2005-08-18 23:21:50
8.99,158,4298,1,4117,2005-07-07 06:58:14
3.99,31,867,1,6208,2005-07-11 12:34:56
1.99,174,4723,2,3446,2005-06-21 20:45:51
5.99,322,8702,2,3054,2005-06-20 13:16:41
2.99,176,4772,1,2218,2005-06-18 03:13:13
9.99,423,11438,1,7849,2005-07-28 09:30:02
2.99,400,10823,1,10187,2005-08-01 00:15:49
7.99,560,15011,1,11334,2005-08-02 16:53:20
0.99,439,11848,1,9275,2005-07-30 15:09:15
2.99,442,11925,1,4058,2005-07-07 04:02:50
3.99,495,13335,1,3129,2005-06-20 18:57:48
5.99,372,10066,2,7234,2005-07-27 10:08:45
1.99,555,14873,2,3232,2005-06-21 02:30:37
2.99,217,5897,1,11347,2005-08-02 17:18:07
6.99,293,7948,1,14248,2005-08-21 05:35:57
4.99,168,4550,2,1222,2005-06-15 03:38:49
3.99,563,15100,2,15638,2005-08-23 07:54:54
3.99,200,5431,1,6947,2005-07-26 23:42:03
4.99,279,7560,1,4476,2005-07-08 00:34:25
3.99,287,7772,2,6379,2005-07-11 21:51:25
5.99,209,5669,2,5219,2005-07-09 11:57:55
4.99,325,8795,2,12097,2005-08-17 22:35:24
0.99,414,11200,2,6845,2005-07-12 19:20:41
5.99,459,12394,1,7820,2005-07-28 08:28:51
2.99,498,13418,1,5286,2005-07-09 15:11:41
6.99,45,1236,1,5181,2005-07-09 10:07:27
2.99,36,1001,2,10761,2005-08-01 20:25:35
2.99,375,10162,2,8900,2005-07-30 01:07:03
2.99,416,11258,1,10354,2005-08-01 05:47:10
0.99,365,9864,2,3156,2005-06-20 21:03:46
1.99,479,12951,2,11584,2005-08-17 02:13:26
0.99,5,108,1,731,2005-05-29 07:25:16
4.99,406,10974,1,2113,2005-06-17 19:57:46
4.99,329,8904,1,14900,2005-08-22 04:27:48
2.99,421,11383,2,8025,2005-07-28 16:03:27
6.99,115,3105,1,6798,2005-07-12 16:49:11
4.99,43,1185,1,5401,2005-07-09 19:59:10
0.99,6,153,2,3983,2005-07-06 23:14:21
5.99,331,8950,1,11052,2005-08-02 06:26:19
3.99,512,13803,1,15317,2005-08-22 20:14:13
4.99,41,1130,1,6976,2005-07-27 00:40:01
2.99,22,582,1,3419,2005-06-21 17:18:01
2.99,227,6122,1,8219,2005-07-28 23:46:31
5.99,579,15526,2,12315,2005-08-18 06:15:06
0.99,505,13619,1,11163,2005-08-02 10:08:40
2.99,350,9482,2,12445,2005-08-18 10:56:20
0.99,9,237,2,4748,2005-07-08 13:59:38
2.99,2,34,1,2128,2005-06-17 20:54:58
3.99,210,5700,1,4989,2005-07-09 00:46:56
4.99,470,12697,1,4373,2005-07-07 20:10:59
2.99,541,14555,2,1986,2005-06-17 10:34:59
0.99,29,810,1,13436,2005-08-19 23:36:25
4.99,591,15833,2,8819,2005-07-29 22:14:26
4.99,460,12432,2,12586,2005-08-18 15:54:39
6.99,146,3977,1,15842,2005-08-23 15:36:05
5.99,107,2873,1,170,2005-05-26 03:11:12
4.99,365,9877,2,12375,2005-08-18 08:20:08
2.99,362,9775,1,1429,2005-06-15 18:24:10
1.99,163,4433,1,6831,2005-07-12 18:44:04
4.99,376,10184,1,5675,2005-07-10 08:31:06
2.99,267,7232,1,10343,2005-08-01 05:15:47
4.99,386,10459,2,8340,2005-07-29 04:41:44
4.99,129,3485,1,8339,2005-07-29 04:41:13
2.99,448,12086,2,1123,2005-05-31 16:48:43
2.99,497,13382,1,3696,2005-07-06 10:04:55
4.99,125,3379,1,11832,2005-08-17 12:55:31
4.99,545,14653,1,12098,2005-08-17 22:38:31
7.99,78,2115,2,3248,2005-06-21 03:12:21
6.99,290,7866,1,11596,2005-08-17 02:53:55
2.99,343,9290,2,11570,2005-08-17 01:34:32
0.99,78,2119,2,4778,2005-07-08 15:51:51
8.99,516,13908,1,13276,2005-08-19 17:53:42
0.99,248,6711,1,13918,2005-08-20 16:47:32
2.99,533,14350,2,6781,2005-07-12 16:21:47
0.99,62,1702,1,11988,2005-08-17 18:23:50
2.99,274,7404,2,301,2005-05-26 21:06:14
6.99,113,3047,2,9221,2005-07-30 13:20:06
4.99,263,7108,2,6376,2005-07-11 21:40:23
2.99,555,14886,2,12182,2005-08-18 01:30:19
5.99,208,5650,2,10784,2005-08-01 21:24:28
2.99,432,11651,1,5204,2005-07-09 10:54:14
3.99,137,3692,1,5443,2005-07-09 21:56:09
6.99,347,9376,1,4523,2005-07-08 03:06:59
0.99,361,9760,2,10975,2005-08-02 04:11:25
2.99,51,1420,2,13882,2005-08-20 15:23:26
4.99,387,10491,2,12153,2005-08-18 00:22:30
5.99,78,2136,2,13124,2005-08-19 11:55:59
3.99,574,15377,1,5076,2005-07-09 05:13:22
4.99,338,9129,2,1952,2005-06-17 08:33:02
2.99,452,12194,2,714,2005-05-29 04:15:21
6.99,440,11878,2,12403,2005-08-18 09:31:05
1.99,36,1007,2,13564,2005-08-20 04:34:46
3.99,452,12198,1,1794,2005-06-16 20:08:37
2.99,260,7036,2,13440,2005-08-19 23:42:52
0.99,83,2245,2,950,2005-05-30 16:06:08
3.99,526,14152,2,5121,2005-07-09 07:18:31
4.99,252,6809,2,13756,2006-02-14 15:16:03
0.99,33,913,2,6280,2005-07-11 16:36:17
7.99,166,4510,2,13901,2005-08-20 16:06:53
2.99,163,4443,2,12973,2005-08-19 06:48:11
0.99,421,11380,1,6220,2005-07-11 13:22:06
2.99,240,6498,2,14573,2005-08-21 16:44:32
3.99,340,9203,2,10674,2005-08-01 17:11:52
3.99,120,3231,2,4272,2005-07-07 14:39:20
0.99,35,957,1,2231,2005-06-18 03:52:14
2.99,93,2545,1,13555,2005-08-20 04:09:50
0.99,191,5190,2,8583,2005-07-29 12:04:50
4.99,175,4741,1,3625,2005-07-06 06:12:52
2.99,10,266,1,5905,2005-07-10 20:41:09
4.99,300,8147,1,6998,2005-07-27 01:16:29
0.99,360,9737,2,12795,2005-08-19 00:21:52
9.99,445,12013,2,10936,2005-08-02 02:55:04
4.99,459,12401,1,9744,2005-07-31 09:15:38
6.99,289,7819,2,3123,2005-06-20 18:26:14
4.99,413,11173,2,2545,2005-06-19 02:23:36
4.99,388,10500,2,411,2005-05-27 14:14:14
4.99,107,2890,2,7447,2005-07-27 18:02:08
3.99,433,11681,1,9294,2005-07-30 16:14:37
5.99,71,1922,1,6739,2005-07-12 14:22:08
5.99,101,2719,2,7112,2005-07-27 05:38:42
5.99,347,9393,2,13314,2005-08-19 19:12:43
5.99,127,3437,2,15736,2005-08-23 11:40:30
0.99,286,7754,2,11670,2005-08-17 05:48:59
0.99,76,2064,2,1487,2005-06-15 21:27:42
0.99,57,1589,2,13743,2005-08-20 10:51:27
2.99,32,893,2,6450,2005-07-12 00:49:05
0.99,319,8630,2,2884,2005-06-20 01:31:16
0.99,368,9952,1,4584,2005-07-08 06:11:02
2.99,228,6137,2,2863,2005-06-19 23:58:38
4.99,291,7890,1,10463,2005-08-01 09:39:43
4.99,169,4590,2,6453,2005-07-12 00:59:53
4.99,54,1510,1,14215,2005-08-21 04:34:11
0.99,219,5936,1,8430,2005-07-29 07:12:17
8.99,335,9049,1,4387,2005-07-07 20:56:47
2.99,381,10316,2,3970,2005-07-06 22:48:17
4.99,114,3077,2,8496,2005-07-29 09:05:33
2.99,526,14167,2,10199,2005-08-01 00:38:55
6.99,135,3653,1,8987,2005-07-30 04:37:36
4.99,541,14569,2,13239,2005-08-19 16:22:13
6.99,236,6375,2,11139,2005-08-02 09:27:36
7.99,45,1237,1,5405,2005-07-09 20:11:49
5.99,528,14215,1,4593,2005-07-08 06:38:12
4.99,553,14844,1,7890,2005-07-28 10:43:40
4.99,213,5784,2,4236,2005-07-07 13:12:07
1.99,219,5933,2,6501,2005-07-12 03:11:55
4.99,87,2367,2,5700,2005-07-10 09:49:42
5.99,12,307,2,2500,2005-06-18 23:07:12
0.99,245,6643,2,9088,2005-07-30 08:21:02
4.99,94,2558,1,1367,2005-06-15 14:25:17
6.99,348,9413,1,7482,2005-07-27 19:24:16
2.99,114,3066,1,3924,2005-07-06 20:38:02
4.99,242,6560,1,12855,2005-08-19 02:18:58
4.99,184,5017,2,14472,2005-08-21 13:13:57
8.99,510,13737,1,2729,2005-06-19 15:06:15
1.99,481,12986,1,4505,2005-07-08 02:20:04
6.99,293,7944,2,13013,2005-08-19 07:55:51
0.99,326,8822,2,11010,2005-08-02 05:06:27
2.99,274,7406,2,474,2005-05-27 22:11:56
10.99,564,15108,2,7470,2005-07-27 19:01:03
1.99,133,3609,1,13455,2005-08-20 00:32:17
0.99,367,9918,1,939,2005-05-30 14:49:34
3.99,197,5321,2,730,2005-05-29 07:00:59
4.99,280,7602,1,12053,2005-08-17 20:57:27
3.99,487,13153,1,9490,2005-07-30 23:45:09
2.99,77,2087,2,561,2005-05-28 08:54:06
2.99,539,14512,1,4035,2005-07-07 02:45:02
6.99,472,12754,2,1776,2005-06-16 18:46:58
8.99,311,8446,2,9882,2005-07-31 13:53:33
0.99,145,3923,2,2614,2005-06-19 07:28:11
0.99,578,15485,2,660,2005-05-28 20:53:31
6.99,387,10492,1,12936,2005-08-19 05:25:06
2.99,135,3656,1,10611,2005-08-01 14:53:52
0.99,473,12804,1,11741,2005-08-17 08:48:39
3.99,355,9587,1,1110,2005-05-31 15:22:51
2.99,186,5056,2,9303,2005-07-30 16:35:59
2.99,413,11186,1,13318,2005-08-19 19:33:57
6.99,263,7115,1,10476,2005-08-01 10:03:20
3.99,558,14942,1,3990,2005-07-06 23:32:44
0.99,485,13112,2,12487,2005-08-18 12:45:24
8.99,293,7924,2,1034,2005-05-31 04:53:40
4.99,311,8437,1,1622,2005-06-16 07:33:18
5.99,361,9761,2,11031,2005-08-02 05:52:58
7.99,238,6432,2,9841,2005-07-31 12:24:19
4.99,181,4941,2,13118,2005-08-19 11:39:58
0.99,448,12089,2,2697,2005-06-19 13:29:08
4.99,442,11934,1,8758,2005-07-29 19:20:49
4.99,383,10383,2,10515,2005-08-01 11:41:33
2.99,417,11292,2,14882,2005-08-22 03:52:21
0.99,441,11895,1,5811,2005-07-10 15:27:04
0.99,233,6292,2,15821,2005-08-23 15:03:58
8.99,545,14642,2,3693,2005-07-06 09:56:09
5.99,137,3706,2,10842,2005-08-01 23:41:24
6.99,292,7906,1,6900,2005-07-12 21:45:25
4.99,256,6899,2,2561,2005-06-19 03:14:52
6.99,101,2724,2,9965,2005-07-31 16:19:32
8.99,345,9326,2,8694,2005-07-29 16:44:48
4.99,162,4413,2,9167,2005-07-30 11:30:37
4.99,163,4441,2,11940,2005-08-17 16:56:28
5.99,87,2371,1,8286,2005-07-29 02:02:46
4.99,197,5346,1,11311,2005-08-02 15:53:48
0.99,506,13635,2,1565,2005-06-16 03:13:09
2.99,111,2985,1,6896,2005-07-12 21:25:37
7.99,318,8615,2,3376,2005-06-21 13:43:02
0.99,252,6800,1,7670,2005-07-28 02:44:25
0.99,473,12806,2,14202,2005-08-21 03:51:52
7.99,274,7416,2,8517,2005-07-29 10:00:48
4.99,345,9327,1,9163,2005-07-30 11:23:22
2.99,78,2139,2,14620,2005-08-21 18:10:43
0.99,460,12437,2,14864,2005-08-22 02:57:06
7.99,481,12992,2,7836,2005-07-28 08:55:27
2.99,208,5634,1,2695,2005-06-19 13:25:53
2.99,87,2362,2,2408,2005-06-18 16:50:44
4.99,289,7828,1,7151,2005-07-27 07:14:31
3.99,372,10076,2,11438,2005-08-02 20:21:08
5.99,2,38,1,7376,2005-07-27 15:23:02
0.99,280,7598,2,9103,2005-07-30 08:49:26
7.99,216,5872,2,11621,2005-08-17 04:13:45
0.99,374,10141,1,11619,2005-08-17 04:03:26
