inventario_id,negozio_id,film_id
4411,1,964
2228,1,482
1982,2,432
67,2,13
111,1,22
3254,1,716
2468,1,540
1057,2,235
3450,2,756
3152,2,692
2399,2,524
3873,2,846
1388,2,304
3958,1,863
4547,1,993
730,2,159
2074,1,450
3198,2,702
786,1,172
229,2,51
3996,2,870
4028,2,877
1229,1,272
1271,2,281
632,2,137
2859,2,626
2802,2,615
3433,1,753
2930,1,644
3321,2,730
2164,2,467
4025,1,877
2040,1,444
2498,1,549
2166,1,468
1386,1,304
614,2,133
3444,1,755
3051,1,670
2907,2,638
116,1,23
2412,2,526
1985,1,433
1082,1,241
2926,2,643
4554,1,994
2839,1,623
3469,2,760
562,1,122
1900,1,414
339,2,75
1752,1,381
687,2,150
2795,1,614
538,1,118
663,2,143
3649,1,797
3211,1,706
3893,2,850
3463,2,759
1195,1,266
2380,2,519
749,1,164
183,2,40
591,2,129
176,1,39
3615,2,789
1512,2,330
3216,2,706
4472,2,977
16,1,4
3817,2,835
3805,2,833
1413,2,309
197,1,44
246,2,55
2044,2,444
4476,1,978
939,1,208
4538,1,991
1426,2,312
2137,2,462
3442,1,755
3723,2,814
2778,2,609
3522,2,771
2536,2,556
1523,1,333
2458,2,536
2431,1,531
2312,1,502
15,2,3
1847,2,402
2792,1,613
3600,2,786
643,2,139
3976,2,866
3543,1,775
1425,2,312
870,2,191
4548,1,993
1602,2,350
501,1,112
2078,2,450
3985,1,869
2265,2,489
2847,2,624
1409,2,308
3890,1,850
2596,2,570
3596,1,786
1876,1,409
456,2,100
2815,2,618
4429,1,968
1430,1,313
1270,2,281
3384,2,743
222,1,50
1529,2,334
1465,2,320
2871,2,629
1110,2,246
3888,2,849
3646,2,796
2192,2,474
1475,2,322
673,1,147
2537,2,556
1650,1,360
770,2,167
2204,2,476
3409,2,747
4166,1,906
1087,2,242
4451,1,973
2124,2,460
2577,2,564
1786,1,388
1591,1,349
990,2,220
2741,2,601
3180,1,698
1664,2,363
4062,1,885
2372,2,517
4202,1,914
1219,2,270
467,1,103
3845,1,842
3016,2,662
1571,1,345
1987,1,433
4378,1,956
4483,2,979
1906,1,415
2558,2,560
1633,2,356
3199,2,702
3537,2,773
4306,1,938
331,2,73
1333,2,294
4290,2,934
1422,2,311
1835,2,398
3738,1,817
1956,1,427
3753,2,821
1824,2,396
4335,1,945
3298,2,726
938,1,208
2772,1,609
3514,2,769
877,2,193
834,1,183
3951,1,862
4106,2,893
3080,2,677
119,2,23
1451,2,317
3859,1,845
2565,1,562
2550,2,559
4067,1,887
3451,1,757
4098,2,892
1147,2,253
236,1,53
3597,2,786
2272,2,491
3541,1,774
1677,1,366
1630,1,356
4573,2,999
4459,1,974
2321,1,504
962,2,214
2865,1,628
306,1,69
4449,2,972
1705,1,371
1654,1,361
2094,1,454
3555,1,777
414,1,91
340,2,75
3267,1,720
1657,2,361
4010,1,873
210,2,47
4440,2,970
3617,1,790
3894,2,850
86,2,17
3041,1,667
353,1,78
3701,1,810
3730,1,816
581,1,127
555,1,121
2939,2,645
1367,1,301
861,2,189
1337,1,295
347,1,77
795,1,174
2589,2,568
4116,1,895
4491,1,981
2613,1,573
2289,2,496
1766,1,383
2845,1,624
2776,2,609
1173,2,260
265,1,59
3613,2,789
1243,2,274
3056,1,672
4360,1,951
2798,2,614
792,1,173
4342,2,946
1390,1,305
2943,1,646
3834,1,840
559,2,121
1135,2,251
955,1,213
2350,2,511
2722,2,597
3876,2,847
55,1,11
4275,2,930
1895,2,412
4093,2,891
4284,2,932
1066,1,237
3675,1,804
1141,2,252
2324,2,504
3606,2,788
2248,1,486
899,1,200
1838,2,399
1053,2,234
1714,1,374
293,1,66
1966,1,429
3244,2,714
3715,2,812
2521,1,554
355,2,78
41,1,9
2712,2,595
388,1,86
2496,1,548
3200,2,703
2452,1,535
1418,1,311
1013,1,227
1376,2,302
1414,2,309
959,2,214
1534,1,336
3015,1,662
31,2,6
1638,2,357
4453,1,973
3030,1,665
2948,1,647
2648,1,580
174,1,39
2738,1,601
1998,1,435
2264,2,489
3872,2,846
1614,1,353
4132,2,897
4527,1,988
3508,1,768
39,2,8
3801,1,833
1317,1,291
2130,2,461
4021,2,875
998,2,222
831,2,181
2762,2,606
793,2,173
2027,1,441
1129,2,250
3387,2,743
4323,2,941
2517,2,553
2163,2,467
2409,2,525
2654,2,582
620,1,135
3852,2,843
1136,1,252
1496,2,327
2342,2,509
3370,2,739
3189,2,700
4333,1,945
1372,1,302
152,2,31
1704,1,371
4054,1,882
4048,2,881
3040,1,667
3525,1,772
2990,2,655
3143,1,690
2713,2,595
3452,1,757
240,2,54
3726,2,814
1580,2,346
1854,2,403
3402,1,746
847,1,186
117,1,23
3658,1,799
3979,1,867
457,1,101
4237,2,921
2709,1,595
1382,2,303
3089,1,679
4325,1,942
4044,2,880
1401,1,307
511,2,113
2813,2,618
4229,1,919
4559,1,995
1921,2,417
3820,1,836
3354,1,737
3694,2,808
4007,1,873
1828,1,397
4406,2,963
3690,1,807
3703,1,810
1143,1,253
1901,1,414
666,2,145
221,2,49
3586,2,784
1289,1,285
1735,1,378
1644,2,358
51,2,10
4246,2,923
1632,2,356
1784,1,388
1370,2,301
2294,1,499
262,2,58
4526,1,988
4004,2,872
4137,2,898
2391,2,521
2805,1,616
615,2,133
1320,1,292
2534,1,556
784,1,172
463,2,102
325,2,72
3398,2,745
2189,2,473
2393,2,522
2490,2,546
134,2,26
4567,2,998
3944,2,859
2669,1,586
1440,2,315
3141,1,690
2987,1,655
1541,2,337
3408,2,747
2606,1,572
2418,2,527
1191,1,265
29,2,6
1651,1,361
181,2,40
2120,1,460
2714,2,595
2206,2,477
3280,1,723
3895,2,850
1168,2,258
512,1,114
2964,1,650
4210,1,915
2268,1,490
1197,2,266
670,1,146
3484,1,764
341,2,75
1545,2,338
4267,1,928
2358,2,513
194,2,43
1237,1,274
2877,1,631
4301,2,937
2749,1,603
2566,1,562
4540,2,991
1817,1,395
2686,1,590
2656,1,583
3867,1,846
2171,2,468
1504,2,329
1206,2,268
1420,1,311
3109,1,683
2701,2,593
1646,2,358
53,1,11
354,2,78
883,2,194
3581,1,783
651,1,141
3350,1,736
3201,2,703
4092,2,891
1323,2,292
818,1,178
3963,1,864
4144,2,900
