assay_category,assay_tax_id,doc_id,description,assay_strain,assay_id,tid,assay_organism,assay_subcellular_fraction,assay_cell_type,assay_tissue,tissue_id,assay_type,src_assay_id,variant_id,cell_id,src_id,confidence_score,bao_format,relationship_type,assay_test_type,chembl_id,curated_by
,10116.0,15137,Effect of ip administration of compound on plasma concentration of allo-pregnanolone (AP) in rats after 30 min.,,10831,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626300,Intermediate
,10116.0,15137,Effect of ip administration of compound on plasma concentration of allotetrahydrodeoxy corticosterone(THDOC) in rats after 30 min.,,10832,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626301,Intermediate
,10116.0,15137,Effect of ip administration of compound on plasma concentration of corticosterone (CTS) in rats after 30 min.,,10833,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626962,Intermediate
,10116.0,15137,Effect of ip administration of compound on plasma concentration of pregnenolone (PRE) in rats after 30 min.,,10834,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626963,Intermediate
,10116.0,15137,Effect of ip administration of compound on plasma concentration of progesterone (PRO) in rats after 30 min.,,10835,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626964,Intermediate
,9541.0,14839,In vivo antitumor efficacy expressed as maximum plasma concentration 0.4 hr after a peroral dose of 25 mg/kg in cynomolgus monkeys,,10836,100710,Macaca fascicularis,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626965,Intermediate
,10090.0,14839,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,,10837,50594,Mus musculus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626966,Intermediate
,10090.0,14839,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,,10838,50594,Mus musculus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626967,Intermediate
,9541.0,14839,In vivo antitumor efficacy expressed as maximum plasma concentration after a peroral dose of 10 mg/kg in cynomolgus monkeys,,10839,100710,Macaca fascicularis,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626968,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.89-1.24,,10840,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626969,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 2.24-2.58,,10841,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627126,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.24-0.28,,10842,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631276,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.52-0.62,,10843,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631277,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.68-0.84,,10844,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631278,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.75-1.03,,10845,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL874457,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.96-2.46,,10846,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631279,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.36-0.42,,10847,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631280,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.58-0.82,,10848,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631281,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.24-1.46,,10849,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631968,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 2.36-3.96,,10850,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631969,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.24-0.29,,10851,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631970,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.39-0.74,,10852,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631971,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.79-0.85,,10853,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631972,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.64-0.86,,10854,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630435,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 1.68-2.23,,10855,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630436,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.19-0.23,,10856,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630437,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.22-0.29,,10857,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630438,Intermediate
,10116.0,8418,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.58-0.75,,10858,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630439,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 1.42-1.82,,10859,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630440,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 2.24-3.12,,10860,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630441,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.62-0.92,,10861,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630442,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 1.12-2.04,,10862,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625234,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 1.59-2.03,,10863,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625235,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.14-1.4,,10864,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625236,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.56-1.83,,10865,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625237,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.58-0.73,,10866,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626125,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 1.67-2.11,,10867,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626126,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.64-3.43,,10868,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626127,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 3.18-4.74,,10869,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626128,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.62-1.13,,10870,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626129,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 1.73-2.64,,10871,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626130,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 13.02-19.07,,10872,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626131,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.89-1.19,,10873,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626132,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 1.17-1.48,,10874,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626752,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.48-0.72,,10875,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626753,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.49-0.57,,10876,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626754,Intermediate
,10116.0,8418,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.99-1.24,,10877,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626755,Intermediate
,10116.0,8418,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 1.23-1.78,,10878,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626756,Intermediate
,10116.0,8418,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 2.43-2.92,,10879,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626757,Intermediate
,10116.0,8418,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.81-1.18,,10880,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626758,Intermediate
,10116.0,8418,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 1.37-1.74,,10881,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626759,Intermediate
,10116.0,8418,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 4.01-4.81,,10882,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626760,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5.4 mg/kg after ip administration ( 0-6 hr),,10883,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626394,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration,,10884,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626395,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration (0-6 hr),,10885,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626396,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration ( 0 - 6 hr),,10886,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626397,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration ( 0-6 hr ),,10887,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626398,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration ( 0-6 hr),,10888,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626399,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration,,10889,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL874653,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),,10890,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626400,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration (0-5 hr),,10891,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626401,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration ( 0 - 5 hr),,10892,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626402,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr ),,10893,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626403,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),,10894,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626404,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration,,10895,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626405,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),,10896,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625529,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration (0-5 hr),,10897,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625530,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration ( 0 - 5 hr),,10898,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625531,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr ),,10899,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625532,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),,10900,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625533,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration,,10901,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL875474,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),,10902,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625534,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration (0-5 hr),,10903,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625535,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0 - 5 hr),,10904,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625536,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr ),,10905,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625537,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),,10906,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625538,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration,,10907,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625539,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),,10908,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625540,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration (0-5 hr),,10909,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625541,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0 - 5 hr),,10910,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625542,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr ),,10911,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625543,Intermediate
,10116.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),,10912,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625544,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.312 mg/kg after ip administration,,10913,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625545,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.3 mg/kg after ip administration (0-6 hr),,10914,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625546,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.625 mg/kg after ip administration,,10915,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625547,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.6 mg/kg after ip administration ( 0-6 hr),,10916,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625548,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1.8 mg/kg after ip administration ( 0-6 hr),,10917,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625549,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 10 mg/kg after ip administration (0-6 hr),,10918,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625550,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 10 mg/kg after ip administration ( 0-6 hr),,10919,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625551,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 16.2 mg/kg after ip administration ( 0-6 hr),,10920,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL875475,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration ( 0-6 hr),,10921,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625552,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration (0-6 hr),,10922,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625553,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration ( 0 - 6 hr),,10923,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625554,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration ( 0-6 hr ),,10924,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625555,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 20 mg/kg after ip administration ( 0-6 hr),,10925,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625556,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 2 mg/kg after ip administration,,10926,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL624986,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 2 mg/kg after ip administration (0-6 hr),,10927,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL624987,Intermediate
,9615.0,6996,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 2 mg/kg after ip administration ( 0 - 6 hr),,10928,50588,Canis lupus familiaris,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL624988,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3 range; -2/-14,,10929,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL624989,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3 range; -4/-4,,10930,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL624990,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3 range; 4/7,,10931,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL874391,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3/10 range; -3/0/4,,10932,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL624991,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; -6/0,,10933,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL624992,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 10/31,,10934,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL624993,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 11/-19,,10935,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL624994,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 14/6,,10936,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL624995,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 19/25,,10937,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL624996,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 19/3,,10938,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL624997,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 2/16,,10939,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL624998,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 6/2,,10940,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL624999,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 7/26,,10941,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL882955,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 8/49,,10942,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL625000,Intermediate
,9615.0,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 8/8,,10943,50588,Canis lupus familiaris,,,Artery,1637.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL625001,Intermediate
