FisY,Sta,KnoFDevelo,PrNu,CliChaMiti,OrgN,GeEqu,CFLI,DiID,RegProg,CouRegPe,EnvSust,SectID,FSTCPer,OrgCl,OrganiTy,CouRegID,ICTAATFDev,BrN,ContiID,SeID,BilatAiMar,AmoSp,ContNa,YoIs,ProgrPro,SectNa,SecPer,BrID,CouRegNa,PartDevAnGoGov,CliChAdap,IndiIs,DisaIs,OrganiS,Deser,TraDevel,Biod,UrbIs,ChiIss,OrganiID,ProBroCounID,SecN
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.03,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,BR,0,KFM Partnership for Develop. Innovation,1,99820,1,1001.2919999999999,America,0,Uncoded: Pre-APP,Education,0.02,B6100,Brazil,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,BR,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.02,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,BW,0,KFM Partnership for Develop. Innovation,2,15150,1,32708.872000000003,Africa,0,Uncoded: Pre-APP,Education,0.98,B6100,Botswana,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,BW,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.02,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,BW,0,KFM Partnership for Develop. Innovation,2,99820,1,667.528,Africa,0,Uncoded: Pre-APP,Education,0.02,B6100,Botswana,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,BW,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.02,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,CA,0,KFM Partnership for Develop. Innovation,1,15150,1,32708.872000000003,America,0,Uncoded: Pre-APP,Education,0.98,B6100,Canada,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,CA,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.02,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,CA,0,KFM Partnership for Develop. Innovation,1,99820,1,667.528,America,0,Uncoded: Pre-APP,Education,0.02,B6100,Canada,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,CA,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.01,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,EC,0,KFM Partnership for Develop. Innovation,1,15150,1,16354.436000000002,America,0,Uncoded: Pre-APP,Education,0.98,B6100,Ecuador,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,EC,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.01,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,EC,0,KFM Partnership for Develop. Innovation,1,99820,1,333.764,America,0,Uncoded: Pre-APP,Education,0.02,B6100,Ecuador,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,EC,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.11,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,ET,0,KFM Partnership for Develop. Innovation,2,15150,1,179898.796,Africa,0,Uncoded: Pre-APP,Education,0.98,B6100,Ethiopia,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,ET,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.11,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,ET,0,KFM Partnership for Develop. Innovation,2,99820,1,3671.4040000000005,Africa,0,Uncoded: Pre-APP,Education,0.02,B6100,Ethiopia,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,ET,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.075,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,GH,0,KFM Partnership for Develop. Innovation,2,15150,1,122658.27,Africa,0,Uncoded: Pre-APP,Education,0.98,B6100,Ghana,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,GH,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.075,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,GH,0,KFM Partnership for Develop. Innovation,2,99820,1,2503.23,Africa,0,Uncoded: Pre-APP,Education,0.02,B6100,Ghana,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,GH,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.01,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,GY,0,KFM Partnership for Develop. Innovation,1,15150,1,16354.436000000002,America,0,Uncoded: Pre-APP,Education,0.98,B6100,Guyana,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,GY,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.01,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,GY,0,KFM Partnership for Develop. Innovation,1,99820,1,333.764,America,0,Uncoded: Pre-APP,Education,0.02,B6100,Guyana,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,GY,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.12,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,IN,0,KFM Partnership for Develop. Innovation,3,15150,1,196253.232,Asia,0,Uncoded: Pre-APP,Education,0.98,B6100,India,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,IN,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.12,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,IN,0,KFM Partnership for Develop. Innovation,3,99820,1,4005.1679999999997,Asia,0,Uncoded: Pre-APP,Education,0.02,B6100,India,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,IN,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.08,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,KE,0,KFM Partnership for Develop. Innovation,2,15150,1,130835.48800000001,Africa,0,Uncoded: Pre-APP,Education,0.98,B6100,Kenya,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,KE,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.08,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,KE,0,KFM Partnership for Develop. Innovation,2,99820,1,2670.112,Africa,0,Uncoded: Pre-APP,Education,0.02,B6100,Kenya,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,KE,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.01,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,PE,0,KFM Partnership for Develop. Innovation,1,15150,1,16354.436000000002,America,0,Uncoded: Pre-APP,Education,0.98,B6100,Peru,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,PE,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.01,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,PE,0,KFM Partnership for Develop. Innovation,1,99820,1,333.764,America,0,Uncoded: Pre-APP,Education,0.02,B6100,Peru,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,PE,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.05,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,RW,0,KFM Partnership for Develop. Innovation,2,15150,1,81772.18,Africa,0,Uncoded: Pre-APP,Education,0.98,B6100,Rwanda,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,RW,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.05,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,RW,0,KFM Partnership for Develop. Innovation,2,99820,1,1668.82,Africa,0,Uncoded: Pre-APP,Education,0.02,B6100,Rwanda,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,RW,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.05,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,TZ,0,KFM Partnership for Develop. Innovation,2,15150,1,81772.18,Africa,0,Uncoded: Pre-APP,Education,0.98,B6100,"Tanzania,Un Rep",2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,TZ,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.05,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,TZ,0,KFM Partnership for Develop. Innovation,2,99820,1,1668.82,Africa,0,Uncoded: Pre-APP,Education,0.02,B6100,"Tanzania,Un Rep",2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,TZ,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.01,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,VC,0,KFM Partnership for Develop. Innovation,1,15150,1,16354.436000000002,America,0,Uncoded: Pre-APP,Education,0.98,B6100,St.Vincent & Gr,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,VC,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.01,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,VC,0,KFM Partnership for Develop. Innovation,1,99820,1,333.764,America,0,Uncoded: Pre-APP,Education,0.02,B6100,St.Vincent & Gr,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,VC,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.05,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,VN,0,KFM Partnership for Develop. Innovation,3,15150,1,81772.18,Asia,0,Uncoded: Pre-APP,Education,0.98,B6100,Viet Nam,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,VN,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.05,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,VN,0,KFM Partnership for Develop. Innovation,3,99820,1,1668.82,Asia,0,Uncoded: Pre-APP,Education,0.02,B6100,Viet Nam,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,VN,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.04,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,X3,0,KFM Partnership for Develop. Innovation,3,15150,1,65417.744000000006,Asia,0,Uncoded: Pre-APP,Education,0.98,B6100,Asia MC,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,X3,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.04,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,X3,0,KFM Partnership for Develop. Innovation,3,99820,1,1335.056,Asia,0,Uncoded: Pre-APP,Education,0.02,B6100,Asia MC,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,X3,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.075,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,ZA,0,KFM Partnership for Develop. Innovation,2,15150,1,122658.27,Africa,0,Uncoded: Pre-APP,Education,0.98,B6100,South Africa,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,ZA,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.075,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,ZA,0,KFM Partnership for Develop. Innovation,2,99820,1,2503.23,Africa,0,Uncoded: Pre-APP,Education,0.02,B6100,South Africa,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,ZA,Promotion of development awareness
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.11,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,ZM,0,KFM Partnership for Develop. Innovation,2,15150,1,179898.796,Africa,0,Uncoded: Pre-APP,Education,0.98,B6100,Zambia,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,ZM,Democratic participation and civil society
2009/2010,Closed,2,S063403PRG,0,St. Francis Xavier University - Coady International Institute,1,0,D6211,0,0.11,0,S6213,0.98,Civil Society,Canadian Non-Profit Making,ZM,0,KFM Partnership for Develop. Innovation,2,99820,1,3671.4040000000005,Africa,0,Uncoded: Pre-APP,Education,0.02,B6100,Zambia,2,0,0,0,UNIVERSITY,0,0,0,0,0,1001915,ZM,Promotion of development awareness
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.08,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,BF,0,KFM Partnership for Develop. Innovation,2,12220,1,7950.904,Africa,0,Uncoded: Pre-APP,Health,0.1,B6100,Burkina-Faso,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,BF,Basic health care
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.08,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,BF,0,KFM Partnership for Develop. Innovation,2,12281,1,23852.712000000003,Africa,0,Uncoded: Pre-APP,Health,0.3,B6100,Burkina-Faso,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,BF,Health personnel development
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.08,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,BF,0,KFM Partnership for Develop. Innovation,2,13040,1,7950.904,Africa,0,Uncoded: Pre-APP,Health,0.1,B6100,Burkina-Faso,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,BF,STD control including HIV/AIDS
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.08,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,BF,0,KFM Partnership for Develop. Innovation,2,15150,1,35779.068,Africa,0,Uncoded: Pre-APP,Health,0.45,B6100,Burkina-Faso,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,BF,Democratic participation and civil society
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.08,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,BF,0,KFM Partnership for Develop. Innovation,2,99820,1,3975.452,Africa,0,Uncoded: Pre-APP,Health,0.05,B6100,Burkina-Faso,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,BF,Promotion of development awareness
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.16,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,ET,0,KFM Partnership for Develop. Innovation,2,12220,1,15901.808,Africa,0,Uncoded: Pre-APP,Health,0.1,B6100,Ethiopia,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,ET,Basic health care
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.16,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,ET,0,KFM Partnership for Develop. Innovation,2,12281,1,47705.424000000006,Africa,0,Uncoded: Pre-APP,Health,0.3,B6100,Ethiopia,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,ET,Health personnel development
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.16,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,ET,0,KFM Partnership for Develop. Innovation,2,13040,1,15901.808,Africa,0,Uncoded: Pre-APP,Health,0.1,B6100,Ethiopia,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,ET,STD control including HIV/AIDS
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.16,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,ET,0,KFM Partnership for Develop. Innovation,2,15150,1,71558.136,Africa,0,Uncoded: Pre-APP,Health,0.45,B6100,Ethiopia,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,ET,Democratic participation and civil society
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.16,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,ET,0,KFM Partnership for Develop. Innovation,2,99820,1,7950.904,Africa,0,Uncoded: Pre-APP,Health,0.05,B6100,Ethiopia,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,ET,Promotion of development awareness
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.1,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,ID,0,KFM Partnership for Develop. Innovation,3,12220,1,9938.63,Asia,0,Uncoded: Pre-APP,Health,0.1,B6100,Indonesia,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,ID,Basic health care
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.1,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,ID,0,KFM Partnership for Develop. Innovation,3,12281,1,29815.89,Asia,0,Uncoded: Pre-APP,Health,0.3,B6100,Indonesia,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,ID,Health personnel development
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.1,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,ID,0,KFM Partnership for Develop. Innovation,3,13040,1,9938.63,Asia,0,Uncoded: Pre-APP,Health,0.1,B6100,Indonesia,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,ID,STD control including HIV/AIDS
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.1,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,ID,0,KFM Partnership for Develop. Innovation,3,15150,1,44723.835,Asia,0,Uncoded: Pre-APP,Health,0.45,B6100,Indonesia,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,ID,Democratic participation and civil society
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.1,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,ID,0,KFM Partnership for Develop. Innovation,3,99820,1,4969.315,Asia,0,Uncoded: Pre-APP,Health,0.05,B6100,Indonesia,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,ID,Promotion of development awareness
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.09,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,NI,0,KFM Partnership for Develop. Innovation,1,12220,1,8944.767,America,0,Uncoded: Pre-APP,Health,0.1,B6100,Nicaragua,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,NI,Basic health care
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.09,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,NI,0,KFM Partnership for Develop. Innovation,1,12281,1,26834.301,America,0,Uncoded: Pre-APP,Health,0.3,B6100,Nicaragua,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,NI,Health personnel development
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.09,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,NI,0,KFM Partnership for Develop. Innovation,1,13040,1,8944.767,America,0,Uncoded: Pre-APP,Health,0.1,B6100,Nicaragua,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,NI,STD control including HIV/AIDS
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.09,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,NI,0,KFM Partnership for Develop. Innovation,1,15150,1,40251.4515,America,0,Uncoded: Pre-APP,Health,0.45,B6100,Nicaragua,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,NI,Democratic participation and civil society
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.09,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,NI,0,KFM Partnership for Develop. Innovation,1,99820,1,4472.3835,America,0,Uncoded: Pre-APP,Health,0.05,B6100,Nicaragua,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,NI,Promotion of development awareness
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.08,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,SN,0,KFM Partnership for Develop. Innovation,2,12220,1,7950.904,Africa,0,Uncoded: Pre-APP,Health,0.1,B6100,Senegal,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,SN,Basic health care
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.08,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,SN,0,KFM Partnership for Develop. Innovation,2,12281,1,23852.712000000003,Africa,0,Uncoded: Pre-APP,Health,0.3,B6100,Senegal,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,SN,Health personnel development
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.08,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,SN,0,KFM Partnership for Develop. Innovation,2,13040,1,7950.904,Africa,0,Uncoded: Pre-APP,Health,0.1,B6100,Senegal,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,SN,STD control including HIV/AIDS
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.08,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,SN,0,KFM Partnership for Develop. Innovation,2,15150,1,35779.068,Africa,0,Uncoded: Pre-APP,Health,0.45,B6100,Senegal,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,SN,Democratic participation and civil society
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.08,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,SN,0,KFM Partnership for Develop. Innovation,2,99820,1,3975.452,Africa,0,Uncoded: Pre-APP,Health,0.05,B6100,Senegal,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,SN,Promotion of development awareness
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.13,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,SV,0,KFM Partnership for Develop. Innovation,1,12220,1,12920.219,America,0,Uncoded: Pre-APP,Health,0.1,B6100,El Salvador,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,SV,Basic health care
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.13,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,SV,0,KFM Partnership for Develop. Innovation,1,12281,1,38760.657,America,0,Uncoded: Pre-APP,Health,0.3,B6100,El Salvador,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,SV,Health personnel development
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.13,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,SV,0,KFM Partnership for Develop. Innovation,1,13040,1,12920.219,America,0,Uncoded: Pre-APP,Health,0.1,B6100,El Salvador,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,SV,STD control including HIV/AIDS
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.13,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,SV,0,KFM Partnership for Develop. Innovation,1,15150,1,58140.9855,America,0,Uncoded: Pre-APP,Health,0.45,B6100,El Salvador,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,SV,Democratic participation and civil society
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.13,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,SV,0,KFM Partnership for Develop. Innovation,1,99820,1,6460.1095,America,0,Uncoded: Pre-APP,Health,0.05,B6100,El Salvador,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,SV,Promotion of development awareness
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.16,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,VN,0,KFM Partnership for Develop. Innovation,3,12220,1,15901.808,Asia,0,Uncoded: Pre-APP,Health,0.1,B6100,Viet Nam,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,VN,Basic health care
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.16,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,VN,0,KFM Partnership for Develop. Innovation,3,12281,1,47705.424000000006,Asia,0,Uncoded: Pre-APP,Health,0.3,B6100,Viet Nam,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,VN,Health personnel development
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.16,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,VN,0,KFM Partnership for Develop. Innovation,3,13040,1,15901.808,Asia,0,Uncoded: Pre-APP,Health,0.1,B6100,Viet Nam,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,VN,STD control including HIV/AIDS
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.16,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,VN,0,KFM Partnership for Develop. Innovation,3,15150,1,71558.136,Asia,0,Uncoded: Pre-APP,Health,0.45,B6100,Viet Nam,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,VN,Democratic participation and civil society
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.16,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,VN,0,KFM Partnership for Develop. Innovation,3,99820,1,7950.904,Asia,0,Uncoded: Pre-APP,Health,0.05,B6100,Viet Nam,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,VN,Promotion of development awareness
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.2,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,X1,0,KFM Partnership for Develop. Innovation,2,12220,1,19877.26,Africa,0,Uncoded: Pre-APP,Health,0.1,B6100,Africa MC,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,X1,Basic health care
