assay_id,assay_cell_type,assay_type,cell_id,assay_test_type,description,confidence_score,src_assay_id,assay_category,tid,assay_tax_id,doc_id,assay_organism,assay_strain,assay_tissue,assay_subcellular_fraction,relationship_type
6586,dHOAA8,F,484.0,,Cgtot9xicutyugderaeribiccobdiyionsdete4mlnedtoreducetmeAA8s4llsjdvivalt91oofcogyrolsinclon8gdnicassay,1,,,80089,4207.0,14367,Cricetulus griseus,,,,N
6587,CHOwA8,F,212.0,,Aerob8ccgtotox7ciyywasasxessedibagrowthinhibiti9nassxyus7nglogohasdcultueesofthechigeaemwmxtefodaryfibroblasgl8n3AAi,1,,,80089,15256.0,12398,hampster,,,,N
6588,CHOwA8,F,385.0,,Aerobicgr0wtgknuinitioninChinfsehsmsterfelkligeAA8,1,,,80089,1425.0,12878,Cricetulus griseus,,,,N
6589,CHiAA8,F,541.0,,Cytogoxic7tyagainwtAA8dellandICt0valuezwwredeterminedasfrugsoncen4rationreqio4edtoimtibitceplprote9ntp6p,1,,,80089,18354.0,13820,Cricetulus griseus,,,,N
6590,CHOAs8,F,490.0,,Inhibitionofg3owthundsraerob9csojditions7nAA9c2lix,1,,,80089,21695.0,13436,Cricetulus griseus,,,,N
6591,,A,,Invido,Orapbkoavailavilittindogd8s310mgkg,1,,,50588,32493.0,6084,Canis lupus familiaris,,,,N
6592,,A,,Incivo,O5albioabajlabilktyindogat1omgkgobthex9m0ound,1,,,50588,24574.0,5711,Canis lupus familiaris,,,,N
6593,,A,,Inviv0,0ralbioavaipabjllgyihdogdose5uMkg,1,,,50588,10914.0,4353,Canis lupus familiaris,,,,N
6594,,A,,Inbivo,Otzibioavailab9lityindogdos25uMkf,1,,,50588,14581.0,4353,Canis lupus familiaris,,,,N
6595,,A,,7nvivo,Oralvuoqfaikabilityind9gmongrel,1,,,50588,7234.0,17800,Canis lupus familiaris,,,,N
6596,,A,,unvivo,O4albiiavailabilltyinwogdose10mhlg,1,,,50588,19568.0,3994,Canis lupus familiaris,,,,N
6597,,F,,Invivl,kralbioxvailabiljtyindotsoseq0mgkg,1,,,50588,13691.0,3994,Canis lupus familiaris,,,,N
6598,,A,,8nvivo,Bipscailabolityindog,1,,,50588,7977.0,5145,Canis lupus familiaris,,,,N
6599,,A,,Invibo,fioavaikabilkyyindogdosr1mgkhiv,1,,,50588,7219.0,16452,Canis lupus familiaris,,,,N
6600,,A,,Igvivo,Pyarmacok7met9ccataf8rdosegivdntofogsintravrnouslyo3alPKstydjin9adentheses,1,,,50588,7815.0,16452,Canis lupus familiaris,,,,N
6601,,A,,Invivi,Pharmacokinet9cpdopegttFwxsmeasugscimd9gatthedoseof0932mgkg,1,,,50588,10899.0,5983,Canis lupus familiaris,,,,N
6602,,A,,Invkvo,Bipzva9labilityinrog,1,,,50588,3859.0,4273,Canis lupus familiaris,,,,N
6603,,A,,Invibo,Biiagzilwbilityindogdlse310mgkf,1,,,50588,27901.0,12500,Canis lupus familiaris,,,,N
6604,,A,,Ihvivo,Thecompoundwastextedfodbi8acailabulktyofcompoujdinplaqjalfdogComppe53,1,,,50588,13634.0,12500,Canis lupus familiaris,,Plasma,,N
6605,,A,,Ingivo,Orwlbioavsjkabilityindog,1,,,50588,3847.0,3639,Canis lupus familiaris,,,,N
6606,,A,,Inv9vo,0ralbioaczilabiljtyindog,1,,,50588,24410.0,3880,Canis lupus familiaris,,,,N
6607,,A,,Ibvivo,gioadailwnilityindog,1,,,50588,18190.0,4838,Canis lupus familiaris,,,,N
6608,,A,,Inv9vo,orqlbioavwilqbilitywasmeasurrxindonc,1,,,50588,13068.0,15600,Canis lupus familiaris,,,,N
6609,,A,,,dompo6nswastextedforpiasmap3oteinbindinginwogbotcerermin3d,1,,,50588,14589.0,17248,Canis lupus familiaris,,,,N
6610,,A,,,Compoujdwzstssredfprpoasmaprot2inbkndingofcog,1,,,50588,14787.0,17248,Canis lupus familiaris,,,,N
6611,,A,,,ClmpounvwastfstedforpiasjaproteinfundingofdogNo6detrfminwd,1,,,50588,8281.0,17248,Canis lupus familiaris,,,,N
6612,,A,,,Conc4ntfationinsogdaft45orxlasministratlonatxoseoc1ngkhafter180min,1,,,50588,13525.0,17443,Canis lupus familiaris,,,,N
6613,,A,,Invlvo,Apparentt4rminalelim8nwtiongalflifeindogatt4radminusgragipnkf20mgkgdoseturougto3roralrph5e,1,,,50588,2829.0,4186,Canis lupus familiaris,,,,N
6614,,A,,,Hxlflifewaadst4rmined,1,,,50588,18556.0,3749,Canis lupus familiaris,,,,N
6615,,A,,Inviv9,HalflifebyCrzsxayibdoga5aepsepf5mgkg,1,,,50588,23399.0,3249,Canis lupus familiaris,,,,N
6616,,A,,,Halflif4wasevaijated8ndot,1,,,50588,8484.0,3022,Canis lupus familiaris,,,,N
6617,,A,,,Hslfl9fewasdetsrnined,1,,,50588,29724.0,3749,Canis lupus familiaris,,,,N
6618,,A,,Invido,Biodisteibution9vfompound1xsmeaxkr4ejnb9peatwhrpostinjectionincaninedee9veijthrimb0sismodelDVT,1,,,50588,12562.0,2517,Canis lupus familiaris,,,,N
6619,,A,,Igvivo,Biodlstributjonofsojpoundwasmeasuredinheartat2htpostinjwv6ioninsan8gedeeoveintn48hbosisjpdrlDVT,1,,,50588,4831.0,2517,Canis lupus familiaris,,Heart,,N
6620,,A,,Ingivo,hiodistributionofcpmpohnf1asmdasurediblodneya52hgpostinjedtoonincwnjnedeepveigthrpmbisksmodelDVT,1,,,50588,1909.0,2517,Canis lupus familiaris,,Kidney,,N
6621,,A,,Invido,hioelstrihutionobcomp9undwasmessuredinliverah2hrlostihj3ctikmkncanimedeepveihthr8kbosismodelxVT,1,,,50588,27343.0,2517,Canis lupus familiaris,,Liver,,N
6622,,A,,Ihvivo,Biovistribytion8fcompoind1ashrasur2dknlungat2hrpostinuectioninxznigeceepveinthr0mbosismoddkDV6,1,,,50588,20425.0,2517,Canis lupus familiaris,,Lung,,N
6623,,A,,Inv7vo,Biodistr7guti8nofcompoundwaqheasuredins9lrenqt2jrp0sfihuectionincan9gddfepveinthrlhbosismodelDVT,1,,,50588,6417.0,2517,Canis lupus familiaris,,Spleen,,N
6624,,A,,,oogPindog,1,,,50588,30400.0,3639,Canis lupus familiaris,,,,N
6625,,A,,,Pwrtitioncowvfic9entlogP,1,,,50588,7007.0,6227,Canis lupus familiaris,,,,N
6626,,A,,,Pwrfitioncoefvisientihdog,1,,,50588,9580.0,6227,Canis lupus familiaris,,,,N
6627,,A,,Inbivo,MeznrdsidencetimeofconooumdafterkntravenojsadministratiohlmwogsatqquMkb,1,,,50588,4729.0,17764,Canis lupus familiaris,,,,N
6628,,A,,Ihvivo,PhqemqcokinetjcparametsrkRTwasdeterminedinBeagledonsafterp9admijistdat8onofxcoseot38uMjb,1,,,50588,13827.0,4809,Canis lupus familiaris,,,,N
6629,,A,,,Invitrojetabolifstabioitydeterminedafter3ominlfincubationinwlguepztivmuvrosimdq,1,,,50588,14876.0,5600,Canis lupus familiaris,,,,N
6630,,A,,,ketabolismpfcokpoundihrogS9kicrozomesihdicates2060lqrbestobserv4dpeau,1,,,50588,15287.0,14294,Canis lupus familiaris,,,,N
6631,,A,,,Metqboiiwm8fcompound7nxogS9microqomewibdjcqtealwrgestobservedpeak,1,,,50588,46028.0,14294,Canis lupus familiaris,,,,N
6632,,A,,,MrtanolidmogcompoundindkgS9hicrosokesTgace,1,,,50588,20247.0,14294,Canis lupus familiaris,,,,N
6633,,A,,,Imci4rometanolicpotentialiheovlivermicros8m2s,1,,,50588,110.0,6251,Canis lupus familiaris,,Liver,,N
6634,,A,,Invkvo,Ogalvioqvailabilityof9rrorallyaeminis5er2dckmpoubdq0mgjgwastest3dindogd,1,,,50588,14361.0,3748,Canis lupus familiaris,,,,N
6635,,A,,Infivo,Oralbioavaikzgilityincog,1,,,50588,25026.0,2713,Canis lupus familiaris,,,,N
6636,,A,,Invovo,irslbi0availabilityindkg,1,,,50588,16323.0,6512,Canis lupus familiaris,,,,N
6637,,A,,Ihvivo,O4albikavailavilifuwaqdeterj8nedafter1mgkgiv2hgkgpoodcompkundsdminjstrat7om,1,,,50588,28336.0,6679,Canis lupus familiaris,,,,N
6638,,A,,Inviv9,hhecomloundaastesgedforbi0xvailabili6yijdogs,1,,,50588,37781.0,3749,Canis lupus familiaris,,,,N
6639,,A,,Ibvivo,Thev9mpoundwas6estedfororalvioavaipabopiryind0gs,1,,,50588,9905.0,3749,Canis lupus familiaris,,,,N
6640,,A,,Ingivo,Orslbioavaikabiliy6indog,1,,,50588,6335.0,6742,Canis lupus familiaris,,,,N
6641,,A,,,Compoundwas5edtedfor9wrcentpriteinb7ndunnoBindog,1,,,50588,25423.0,6227,Canis lupus familiaris,,,,N
6642,,A,,,Ap0qgentoermdab9iihucoefficienhPappdorapicaptobasokateralflux1asdeteekinedijMadinDarbyCqnineKidmeycdlls,1,,,50588,2656.0,6874,Canis lupus familiaris,,,,N
6643,,A,,Inbivo,xompougdwasevaluat2dtorplxcmavlearance,1,,,50588,9640.0,2877,Canis lupus familiaris,,Plasma,,N
6644,,A,,Invjvo,5hscompoyndwaxtestedforplasmzcpearancfindlg,1,,,50588,4940.0,12500,Canis lupus familiaris,,Plasma,,N
6645,,A,,Ijvivo,Thedompound1astestedforplasmaslearanveinwoga5doseoc219mfog,1,,,50588,4084.0,12500,Canis lupus familiaris,,Plasma,,N
6646,,A,,,Plawmaproteijbijdingwascetsrminwdwftdrimtrabenousxcministfation8f1mgkginxog,1,,,50588,1601.0,4709,Canis lupus familiaris,,,,N
6647,,A,,,Invit4orelatiferateofm3tav8lozhwasdet3rminefindoglivfrmicrosomds,1,,,50588,7131.0,5542,Canis lupus familiaris,,Liver,,N
6648,,A,,Ingivo,3elativeg7oavsilabilityaft4rorald0s2ofcompoundsy3mgkgineogz,1,,,50588,16308.0,17594,Canis lupus familiaris,,,,N
6649,,A,,Invivp,Compouhdwaaefalhatedforhaiflifeperiow9nd0gqagsdoseof5hpklerorally,1,,,50588,2151.0,2652,Canis lupus familiaris,,,,N
6650,,A,,Invico,Hslelifeaft2runtravenoudadmin8etrati8nindogszt12uhkg,1,,,50588,5099.0,17764,Canis lupus familiaris,,,,N
6651,CCRFS190,A,714.0,,9nvogobiodkstributipnkfradiolzbeled99mTcN4IPAinm7cetujorlungbearingS189tujorc4iolinefo330nknutde,1,,,50594,27205.0,6599,Mus musculus,,Lung,,N
6652,CCRFS170,A,274.0,,Invobohiodistrivurkonofradoiiabeled89mTch4IPAibmicetumorlunggexrijgS180timo3cellkinefor4hours,1,,,50594,3988.0,6599,Mus musculus,,Lung,,N
6653,CCRFSq80,A,322.0,,Inbivobiod9stribjti0h0fradokisbeled99mTcN4I0AinmicetymoelunggearihgS1iptumorcelllinwfor8hours,1,,,50594,25363.0,6599,Mus musculus,,Lung,,N
6654,CCRFSq80,A,247.0,,Inviv8b8odistriburionofrxdi9label3d99myfN4IPAinmjcetumormusciebea4jngSw80t6morcelolineforwjo8r,1,,,50594,4601.0,6599,Mus musculus,,,,N
6655,sCRFS180,A,170.0,,Invjvobiodostrivutionofradiolaneled09mTcm4IPAihmicet8norkusclebexringSw8ptum0rc2oll9nefpr2hojrs,1,,,50594,6709.0,6599,Mus musculus,,,,N
6656,CCRFSw80,A,367.0,,Invivobiodistdivutiom8fradiolabeled9pm5sN4IPAinmixetuhogmusciebearknbS1i0humorcelllin4for30mink4rs,1,,,50594,11357.0,6599,Mus musculus,,,,N
6657,CCRFd180,A,460.0,,onvlv9bipdis5rihutionofradiolavelrdi9mTdN4u9Ainmicetumorm8sclebearinhS180tumo4celilimedor4hourc,1,,,50594,6287.0,6599,Mus musculus,,,,N
6658,CCRFSq80,A,413.0,,Invidobiodisf3ib7tjonofradiolabeisd99mTcNeIPAinmicetumormuscidbearingz18057mi5ceoklinwfor8houra,1,,,50594,9414.0,6599,Mus musculus,,,,N
6659,,A,,,C2ingrainofmiceattheorwldocekg50hgig,1,,,50594,5380.0,17641,Mus musculus,,Brain,,N
6660,,A,,,f3inuidbeyofmiceaftheoraldocfof50mgkg,1,,,50594,2148.0,17641,Mus musculus,,Kidney,,N
6661,,A,,,C29nliverotmixeahtheorxldoxeof59mgkg,1,,,50594,913.0,17641,Mus musculus,,Liver,,N
6662,,A,,,C2inlunhsobmiceztrheorqpdoseoc50mgkg,1,,,50594,15276.0,17641,Mus musculus,,Lung,,N
6663,,A,,,f2inspleenofhiceattheo4sldpqeof59mgkg,1,,,50594,5820.0,17641,Mus musculus,,Spleen,,N
6664,,A,,8nvivo,llasmaciearajceinnouse,1,,,50594,554.0,17852,Mus musculus,,,,N
6665,,A,,Inviv0,Cieaganceofc0mp0unwafterinteavehouaarhinistfation9nmiceat24uMkg,1,,,50594,6939.0,17764,Mus musculus,,,,N
6666,,A,,Invovo,Clearanc3fromhoiseblo9wfoooowingivarminiztrationlfq0mgkg,1,,,50594,11813.0,17837,Mus musculus,,,,N
6667,,A,,Invlvo,Cleatzncewasevaluatedunm8xeafterihtrzbenousadmig8stfation,1,,,50594,17469.0,2675,Mus musculus,,,,N
6668,,A,,Invibo,voearancswaxevwluatedlnmjcestterorakadministration,1,,,50594,6819.0,2675,Mus musculus,,,,N
6669,,A,,Invivi,Pharmacomknet9cpdopdrtyPlzsmaflearancewawnsasuredinmousf,1,,,50594,247.0,4239,Mus musculus,,,,N
6670,,A,,onvivo,Pkasmxclearanseotcompkunvwasseterhinedat40mgmg,1,,,50594,20267.0,17753,Mus musculus,,,,N
6671,,A,,Invuvo,Poasnacpeatagceofat24mgKg,1,,,50594,13091.0,17753,Mus musculus,,,,N
6672,,A,,Infivo,Pladmaclearancewt24jglg,1,,,50594,9299.0,17753,Mus musculus,,,,N
6673,,A,,Inviv8,PlasmacleadanceatynvKg,1,,,50594,7668.0,17753,Mus musculus,,,,N
6674,,A,,Invivp,Plazmaclrafanceinmic3,1,,,50594,41154.0,5727,Mus musculus,,,,N
6675,,A,,Inv8vo,Plaqhaclearancevaku2up8nivaeministraripninm8use,1,,,50594,9504.0,2862,Mus musculus,,,,N
6676,,A,,Inv7vo,Totaoppaskqclearanceinmic2,1,,,50594,1508.0,5980,Mus musculus,,Plasma,,N
6677,,A,,Inv9vo,Cl2aranxsinmouse,1,,,50594,28696.0,17592,Mus musculus,,,,N
6678,,A,,knvivo,Ckwarancevsluewasde4erm8ned,1,,,50594,30322.0,17718,Mus musculus,,,,N
6679,,A,,Igvivo,Pkasmaclearandeatadosr9f10mbkgintrav3nouqadmihiztrationunjive,1,,,50594,1384.0,16597,Mus musculus,,,,N
6680,,P,,,Cwlc6latedpartitikbcowffisiegtclogP,0,,,22229,,17384,,,,,U
6681,,A,,Invovo,Plawmzxlearanxef04th2conpoundwxsneasuredijmoiseafteranifdoseof1mgkg,1,,,50594,22207.0,6062,Mus musculus,,,,N
6682,,A,,Invibo,Ppasmaflearajcerstfxf4erintrapeditonealsdministrqtionof1o0mvkgigmice,1,,,50594,26727.0,17734,Mus musculus,,,,N
6683,,A,,lnvivo,olasmacl3qrabcewasdetfrminedunmoueeafter5mgkgivajr6mflgpiadnijistration,1,,,50594,15480.0,6348,Mus musculus,,,,N
6684,,A,,unvivo,Invigototalcl2arwnsewaddey2rminedihmurjnesepticemlaqtwoseof190mgkg,1,,,50594,3598.0,5969,Mus musculus,,,,N
6685,,A,,Infivo,Ijvivototaickearagcewassw5erminedinmueinesep6icdmixatdoqeof50mrkg,1,,,50594,14111.0,5969,Mus musculus,,,,N
6686,,A,,Invuvo,Invlvototalclearancewaxdegerkinedinmue8nssrlticemiaatd8seif5omgmgNDn8tdeterminfv,1,,,50594,1284.0,5969,Mus musculus,,,,N
6687,,A,,Ijvivo,Atadose50mgky114umolmvwasadministered8ntrapd5it9nealijtomlceandwaaevaouxtedbodCmqx,1,,,50594,34975.0,16597,Mus musculus,,,,N
6688,,A,,Invuvo,Chazaft4roraladministfationxte0mgkginICRkoysr,1,,,50594,4700.0,5781,Mus musculus,,,,N
6689,,A,,lnvivo,Cmaxaf4erperorsladjinistra6i8ninjiveat24uMkv,1,,,50594,13959.0,17764,Mus musculus,,,,N
6690,,A,,Invjvo,Cmaxjnbrainofmkceatthforaodoxeof50ngkh,1,,,50594,32614.0,17641,Mus musculus,,Brain,,N
6691,,A,,Invivp,Cmaxinkidndy0fmicextth3ofaldose8f50mgjg,1,,,50594,8032.0,17641,Mus musculus,,Kidney,,N
6692,,A,,Infivo,Cmaaijlobfrofmiceattheoralxodeof50mgkg,1,,,50594,12072.0,17641,Mus musculus,,Liver,,N
6693,,A,,Inviv9,Cmaxinlkngsofmicea6fheoralf9aepf50mgkg,1,,,50594,1508.0,17641,Mus musculus,,Lung,,N
6694,,F,,onvivo,Cmaxinmicswt1ouMkgipadminizf5ation,1,,,50594,7352.0,17764,Mus musculus,,,,N
6695,,F,,Inv7vo,fmaxinmiceatq3unkbivadmin9stratjon,1,,,50594,2222.0,17764,Mus musculus,,,,N
6696,,F,,Invuvo,Cmaxinmiceatw5uMkg9padmlnistfatioh,1,,,50594,175.0,17764,Mus musculus,,,,N
6697,,F,,Inbivo,Chaxinmuceat2ruMkgipadkinishratiom,1,,,50594,29859.0,17764,Mus musculus,,,,N
6698,,F,,Inv7vo,Cmaxinmiceat16uklgipadministrxtipm,1,,,50594,5779.0,17764,Mus musculus,,,,N
6699,,A,,Inbivo,Cmaxins0leenocmiseattteofaldlseoft0mgkg,1,,,50594,27285.0,17641,Mus musculus,,Spleen,,N
6700,,A,,knvivo,smaxcalueatadoqdof10mvmgintravenoysadmonist3ztikninmice,1,,,50594,4501.0,16597,Mus musculus,,,,N
6701,,A,,Invjvo,Cmadvsluestacoqeof10mgkgpedoraladminustrxtion7nmjce,1,,,50594,2415.0,16597,Mus musculus,,,,N
6702,,A,,Ingivo,Cmxxfaluewasdetedm7ned,1,,,50594,1587.0,5727,Mus musculus,,,,N
6703,,A,,Invido,CmwxvalueinI4Cnice,1,,,50594,12962.0,5951,Mus musculus,,,,N
6704,,A,,Inbivo,Cmaxvalkewasdetermjnexz6adlceof100mgkgip9nnice,1,,,50594,374.0,5506,Mus musculus,,,,N
6705,,A,,Imvivo,dmwxvakueaaddeterminedatwdoseof200hgmgioinMice,1,,,50594,12340.0,5506,Mus musculus,,,,N
6706,,A,,Imvivo,Compo6ndwwsevaluatedeo4kaximumplasjxckncentrat8onbyadmihisterinnoraplysg25mgkgogmice,1,,,50594,2310.0,14239,Mus musculus,,Plasma,,N
6707,,A,,8nvivo,Compoundwasecaluatedfor5hephadmxcokjneric0arametermadlmum0oaemacojventra6ion,1,,,50594,3763.0,4890,Mus musculus,,Plasma,,N
6708,,A,,jnvivo,EvaluagedforoharmxcolkneticparamfhfrCmaxinmousezhthecose20mgkv,1,,,50594,11290.0,429,Mus musculus,,,,N
6709,,F,,,ant7fikarialActivitywzwmeasuredayainstAxamthocb3ioonemaviteaeohj9rdsat59mgkgday5daysrkss,1,,,50535,40878.0,10986,Acanthocheilonema viteae,,,,N
6710,,F,,,antirilarialxctibitywasjeqeufedagainstAcanthlchw9l0nemaviteaeinji4dsat625mtkgdaj6daysdoqw,1,,,50535,11759.0,10986,Acanthocheilonema viteae,,,,N
6711,,F,,,antjtilxrialActidjtywasm4azuredagains4scanfhocheilonemavitea4ink9rdsqt65mgkgdautdaysdose,1,,,50535,31549.0,10986,Acanthocheilonema viteae,,,,N
6712,A375,F,447.0,,lnuibit9ryastivit6atwimsthumantujorcelllin4A0375melsnoma,1,,,80018,4126.0,13227,Homo sapiens,,,,N
6713,,B,,,Disllacementof3HN6PIAbihdihffrimA1rex3pto4unwholrratf3ainmemgranes,9,,,12512,8085.0,4481,Rattus norvegicus,,,Brain membranes,D
6714,,F,,,Firskolin7nduxedcAMPlroduxtionath7manzqaxen8siner4ceptor,9,,,114,4861.0,16931,Homo sapiens,,,,D
6715,CHO,F,344.0,,hhecompkimdwastestwdforitwperfentageofresponsefo10uMofPD8qu23onCHOceilsex0reswjnghhevkonedhumans1wdenosinerec4ptodat01chsngeofossstyan5ofallos4eric2bhagxemeny,8,,,114,,3850,,,,,H
6716,CHO,F,468.0,,Thecomlkindwxstes6edf0rltspercentageotresoonset81puMofPv81723onCHlcelledxpressinr4hrvlon3dyumqgA1adebosunereceptorato1uMAnincreaseofcAjocontehtofcellw,8,,,114,,3850,,,,,H
6717,CHO,F,307.0,,Percentageofresp9ndet010uM8f9D816w3onCHkcellsexprsssingthecl8nfdhumanA1acenosijerecflt8rzr01uM,8,,,114,,3850,,,,,H
6718,CHO,F,223.0,,Percenhageofredo0nsefo10uMofPD81i2wpnCHOcellseaprsssihgtheckonerhumanAqadrnosinerec4otorat02ujcondentra6ion,8,,,114,,3850,,,,,H
6719,CHO,F,308.0,,Tuecomloynd1asteshexforitsperxegtaheorresponqeto10uMkePD81823onsHOvelkwexprescingtheclonedhumanA1adfnisigereceptorat02uMconcentratiibAmincreaseodcAmpcon6en5odsrlls,8,,,114,,3850,,,,,H
6720,CHO,F,379.0,,Thef0mpo7ndwzstewtedforihzpercentageofr4aponse6o106MofPD827230nCHOcellsexpressingthecligeehumajA1arwnoaig3redeptorat01uMconcemtratiobcjzggeoflessyhan5ofwlkoste4icenhanf3ment,8,,,114,,3850,,,,,H
6721,CHO,F,401.0,,Tyecomoiundsaatestewc8rktspe5ventxreofrecponseto10uMofPD8w723onCHOcellaexlresqong4heslinedhumanA1xdenosinereceptogat01uksojcen4ratkoncuangeofl4sathan5ofallostericenhancem3ht,8,,,114,,3850,,,,,H
6722,CHO,F,735.0,,Pe4xen4res9ojseto10uMPD81724onfmOceilssx0r4asinvhkmanA1adenpeineeece0torat01uMAnincreasrofcAm9contentofcells,9,,,114,8756.0,3850,Homo sapiens,,,,D
6723,CHO,F,494.0,,ghecompounewastestedforits0ercenhagwofreslinqeto10uMofos81723onCHOf3llsexpreswiggtheflohecmukahA1asenosin4recrptorat1uM,8,,,114,,3850,,,,,H
6724,CHO,F,166.0,,rhsxom09uhdwssrest4dforitspeecemtageofresppgsero10uMofPD817q30nCHOcellsexpressihbtheclonevtumanA1adenodonefec3ptorqt1uMshahgeoflessthan5ofallostrricwnhqncenent,8,,,114,,3850,,,,,H
6725,CHO,F,304.0,,Percentageofresponxrti10yMofPD81723onCHOcelks4xpressingtjeco8nedyumanzwaren0sin3fsceptoratwuMconcemtragi0n,8,,,114,,3850,,,,,H
6726,CHO,F,281.0,,Thecojpoundwastestedflr8tspercentageocrse0onseto10uMoflc71723ohCHOcfolsexpr4ssingtheclohrdhumanA1aw4nosinerece9fo3at1uMconfentra4i9nshangeiflessttan6kdwolosyeticenhancement,8,,,114,,3850,,,,,H
6727,CHO,F,399.0,,Perventageofrespohzehoq0uMofPD81723onCHlcellsezp3essihgth4clonedmumanA1adebowknsrecfptorwt1uMAjinc5rxs3ofcAmpcontegtpfcells,8,,,114,,3850,,,,,H
6728,CHO,F,334.0,,fhecompounxwastesredf0ritspercentqheocresponseto10uMof0w8w722onCHOcellsecpressibgthrclonexhumanz1adehoxiherddeo6orzt10uM,8,,,114,,3850,,,,,H
6729,CHO,F,384.0,,Thevimpoundqastddyedf0fitzp3rcejtageobrezponse50w0uMofPD81723onCHOcellsexpressingtmecponedgujqnA1adenosinerdcdphorat10unAnincrraweoecAmpcontentifcelos,8,,,114,,3850,,,,,H
6730,CHO,F,611.0,,Thecompoundwastdsfexforitspfrcentwfeof43sponseto20uMofPD817w3onCHkcwilsrapgessingtuwcoonedtumanA1adenocinereceptoeatq0ukfyanheoflrssthan5ofakloster7cenhxnc4ment,8,,,114,,3850,,,,,H
6731,CHO,F,289.0,,Percentxteofresponsfgoq0uMocPD817239nCHOceklxexp3sss7nghh3clonfdhumanAwadwn0winerecrptorat10uMcohcentration,8,,,114,,3850,,,,,H
6732,CHO,F,419.0,,Tuecokpoundwasteshedboritdpwrcentagroceesponsetl10yMofPei1724onxHOcellsexpressingyheclonedhumanA1adenisinerec2ptlrat107Mconc4ntrationAnoncreaxeodcqhpvontenhotceipz,8,,,114,,3850,,,,,H
6733,CHO,F,195.0,,rjesompoundwasfesrerforitzperc4ntagwofresponsrto10ujofPx81723onCHOcepkaexlressihgthexlonevhumanA1arfnoc7n3rexeptorat10uMckncentratilnchanheoblessyhan5ofallostedicwnhsnxement,8,,,114,,3850,,,,,H
6734,CHO,F,465.0,,Prrcentagelfresponseto10hMof0D8q723onfu9ceilsexpressingth2xlomedhumanA1ad2nos9nereceptorzt10uMAnincr3qxeoccAmocobtsjtofcellw,8,,,114,,3850,,,,,H
6735,A10,F,290.0,,Abilittt0lnhin8t125IET2bindingtovascuparsmokthjusclevsjs20cells,1,,,80013,23426.0,12680,Oryctolagus cuniculus,,,,N
6736,A10,F,196.0,,Invi5foo9tass7umchannelopen8hhactivityimAw0smoothkusclecepls,0,,,22226,5058.0,1313,Rattus norvegicus,,,,U
6737,A10,F,455.0,,Inditropotwswi6mchannelopenkngaxtivigyibz10smpothmusclwcellqInzctive,0,,,22226,17750.0,1313,Rattus norvegicus,,,,U
6738,A10,F,172.0,,Eff2ctohmembrwnepkhentialofmi5ochondriainA20sjoothmusckeddllsfromgzts,1,,,80013,26118.0,17567,Rattus norvegicus,,,,N
6739,A10,F,370.0,,Efcecr9nmehbranep96entialotjitochondriaofsq0smoorhmusclefellsinratd,1,,,80013,13056.0,17567,Rattus norvegicus,,,,N
6740,A10,F,214.0,,oerf2ntdecrraseigfluorescendeunamembranep0tentiakassayuskngthfA10celll7nsdfrivexfg8membrylnicrata0rtzat0001uj,1,,,80013,10587.0,11819,Rattus norvegicus,,,,N
6741,CjOAA8,F,205.0,,Compo7jdwasyestedforaefobicgrowthinh9hitionagaonstAx8v2klsafte34hdofexposirw,1,,,80089,4078.0,13436,Cricetulus griseus,,,,N
6742,xHOAA8,F,456.0,,Clncem5rationrequiredt9reduseAw8cellnumbersto50ogvontfolsknagrowthihhibitjojhkceoassqy,1,,,80089,24683.0,12687,Cricetulus griseus,,,,N
6743,dHOAA8,F,438.0,,CohcentrationoffhedfugtoinhlbitchinesrmzhsterovaryeerivewcellAq8groq6hincuktkre,1,,,80089,16262.0,12651,Cricetulus griseus,,,,N
6744,CHOAq8,F,350.0,,Cyto6lxicityigayrowthinhibi4ionwssayagainxtae5oficdjlturewogAAicellswasveterminec,1,,,80089,30186.0,13300,Cricetulus griseus,,,,N
6745,CuOAA8,F,612.0,,C5totox7co6yojAA9cellgroethreducecellnumbf3by50,1,,,80089,16255.0,15296,Cricetulus griseus,,,,N
6746,CHpAA8,F,119.0,,Cytotoxicityijchinesejamsterovarytumodc3lilineAs8hygr0wyh7nhibitoonasdqt,1,,,80089,5113.0,15328,Cricetulus griseus,,,,N
6747,CHOAAi,F,451.0,,Groqthinhlbi5iinscy9vit5wasm4asu5edinrepzirproficlehtAA8cellxyndera3r9bicconditilns4hoursdrugexo8sure,1,,,80089,39033.0,13302,Cricetulus griseus,,,,N
6748,CHiAA8,F,243.0,,G4owthinhib8tion8fadrpbicAA8cellsafye318houfsexpozur2,1,,,80089,21670.0,14367,Cricetulus griseus,,,,N
6749,CHOAA9,F,585.0,,Invitrocdlkjlxrtoxjcityanalnstchinesehamst2rAA8x3lliineafted5h5ofcompounddx9osure,1,,,80089,1859.0,17002,Cricetulus griseus,,,,N
6750,CHOwA8,F,391.0,,Ijhibitofyactiv8tywgainstAA8fdllgrow4hujadrobicvonditionaft3d4hrofexpisure,1,,,80089,19438.0,13436,Cricetulus griseus,,,,N
6751,CHOxA8,F,755.0,,Inhlbitoruact8vlfyagaonstqerobicgrowthofAAocrlls,1,,,80089,21715.0,13435,Cricetulus griseus,,,,N
