noleggio_id,cliente_id,data_pagamento,pagamento_id,ammontare,personale_id
4712,39,2005-07-08 12:10:50,1076,6.99,2
11263,421,2005-08-02 14:02:19,11390,4.99,1
10233,459,2005-08-01 01:54:23,12403,6.99,1
11498,482,2005-08-16 22:52:54,13027,6.99,2
638,372,2005-05-28 18:24:43,10055,2.99,1
14683,342,2005-08-21 20:27:44,9267,8.99,2
14738,521,2005-08-21 22:29:13,14039,5.99,2
836,368,2005-05-29 23:56:42,9942,2.99,1
9550,583,2005-07-31 01:57:34,15629,7.99,1
3697,182,2005-07-06 10:07:22,4955,6.99,1
6052,75,2005-07-11 03:51:27,2033,0.99,2
13141,376,2005-08-19 12:41:41,10199,0.99,1
1261,95,2005-06-15 06:52:57,2578,1.99,2
2652,589,2005-06-19 10:35:26,15769,8.99,2
13686,306,2005-08-20 08:57:28,8320,4.99,1
11555,372,2005-08-17 01:08:59,10077,4.99,2
1626,260,2005-06-16 07:49:47,7014,3.99,1
3349,336,2005-06-21 11:17:35,9074,0.99,2
13527,521,2005-08-20 03:00:47,14036,2.99,1
14771,149,2005-08-21 23:50:15,4081,3.99,1
11357,148,2005-08-02 17:42:49,4041,10.99,1
1939,11,2005-06-17 07:26:45,281,7.99,1
15752,17,2005-08-23 12:41:38,467,5.99,2
4616,280,2005-07-08 07:48:12,7588,4.99,1
8065,220,2005-07-28 17:15:48,5958,2.99,1
758,563,2005-05-29 10:31:56,15073,4.99,1
3637,380,2005-07-06 07:06:31,10280,2.99,1
4846,556,2005-07-08 18:29:05,14900,0.99,1
9407,585,2005-07-30 20:25:24,15680,8.99,2
13260,251,2005-08-19 17:09:22,6783,6.99,2
5425,37,2005-07-09 21:02:26,1018,5.99,1
12265,247,2005-08-18 04:22:01,6693,4.99,2
5572,458,2005-07-10 03:49:00,12362,0.99,1
2977,571,2005-06-20 08:15:27,15295,10.99,1
8610,563,2005-07-29 13:25:02,15090,5.99,1
7654,360,2005-07-28 02:00:14,9724,4.99,1
5697,515,2005-07-10 09:44:44,13872,4.99,2
14894,347,2005-08-22 04:16:56,9394,4.99,2
13417,468,2005-08-19 22:51:39,12640,0.99,1
5881,25,2005-07-10 19:19:43,667,2.99,1
6441,505,2005-07-12 00:27:08,13615,0.99,1
15943,462,2005-08-23 18:49:32,12499,2.99,1
193,270,2005-05-26 06:41:48,7304,1.99,1
6773,12,2005-07-12 15:55:39,316,2.99,1
12637,145,2005-08-18 18:06:53,3942,2.99,1
11981,294,2005-08-17 18:10:40,7974,2.99,2
10148,63,2005-07-31 22:19:16,1723,0.99,2
1350,316,2005-06-15 12:50:25,8558,4.99,2
13994,180,2005-08-20 19:33:21,4909,2.99,1
8106,137,2005-07-28 19:02:46,3697,4.99,1
1786,323,2005-06-16 19:30:54,8727,2.99,2
12954,63,2005-08-19 06:04:34,1728,7.99,1
1649,352,2005-06-16 09:20:33,9512,4.99,1
5364,366,2005-07-09 18:24:48,9888,0.99,2
5799,520,2005-07-10 14:53:35,13995,4.99,2
15956,354,2005-08-23 19:19:21,9584,0.99,2
10104,186,2005-07-31 20:49:14,5058,1.99,1
896,207,2005-05-30 09:03:52,5600,3.99,2
6786,546,2005-07-12 16:32:33,14671,2.99,1
2490,402,2005-06-18 22:00:50,10858,4.99,2
13757,14,2005-08-20 11:20:12,381,4.99,1
4005,190,2005-07-07 00:22:26,5156,5.99,2
7729,89,2005-07-28 04:57:57,2425,4.99,2
2616,478,2005-06-19 07:33:00,12910,8.99,2
6599,519,2005-07-12 07:41:14,13974,3.99,1
8178,503,2005-07-28 21:54:31,13559,2.99,1
1611,393,2005-06-16 06:41:35,10643,6.99,1
10731,278,2005-08-01 19:21:48,7542,2.99,1
1397,444,2005-06-15 16:25:26,11972,3.99,2
13022,336,2006-02-14 15:16:03,9096,0.99,1
2138,254,2005-06-17 21:28:14,6844,2.99,1
6374,244,2005-07-11 21:36:10,6601,4.99,2
11094,18,2005-08-02 08:03:02,486,4.99,2
11026,531,2005-08-02 05:46:05,14301,4.99,2
535,307,2005-05-28 06:16:32,8327,4.99,1
7179,537,2005-07-27 08:10:29,14465,2.99,1
7720,520,2005-07-28 04:41:44,14000,4.99,1
3643,176,2005-07-06 07:20:08,4776,4.99,1
13539,518,2005-08-20 03:40:27,13960,6.99,1
10321,177,2005-08-01 04:40:02,4812,4.99,2
1048,55,2005-05-31 06:49:53,1515,0.99,1
15,319,2005-05-25 00:39:22,8623,9.99,1
14626,554,2005-08-21 18:35:44,14871,2.99,1
11306,247,2005-08-02 15:45:10,6691,2.99,2
9805,36,2005-07-31 11:11:10,999,0.99,2
6762,262,2005-07-12 15:25:33,7082,7.99,2
11464,577,2005-08-02 21:42:07,15477,0.99,2
9056,380,2005-07-30 07:13:20,10291,0.99,1
8175,429,2005-07-28 21:38:16,11593,7.99,2
5465,503,2005-07-09 23:01:13,13554,2.99,2
13787,188,2005-08-20 12:15:23,5120,5.99,1
8865,305,2005-07-29 23:54:54,8282,4.99,2
3461,23,2005-06-21 21:49:18,608,2.99,1
8236,369,2005-07-29 00:27:04,9986,2.99,1
4886,474,2005-07-08 19:53:22,12822,4.99,2
2778,422,2005-06-19 18:18:12,11402,5.99,1
14582,438,2005-08-21 17:08:33,11826,5.99,2
11984,96,2005-08-17 18:16:30,2614,3.99,1
943,57,2005-05-30 15:20:19,1566,4.99,2
10067,148,2005-07-31 19:37:58,4039,4.99,2
389,500,2005-05-27 10:45:41,13463,8.99,1
4468,170,2005-07-08 00:17:59,4612,0.99,2
11313,419,2005-08-02 16:02:51,11342,2.99,1
4611,1,2005-07-08 07:33:56,11,5.99,1
7399,526,2005-07-27 16:16:02,14159,1.99,2
2474,151,2005-06-18 20:51:34,4111,2.99,2
5472,165,2005-07-09 23:16:40,4474,4.99,1
6791,144,2005-07-12 16:35:07,3894,9.99,2
11907,505,2005-08-17 15:40:47,13620,2.99,1
12648,519,2005-08-18 18:30:21,13983,7.99,2
15886,91,2005-08-23 16:50:53,2502,4.99,2
9807,267,2005-07-31 11:13:52,7230,2.99,2
12817,113,2005-08-19 01:04:35,3054,3.99,2
12636,380,2005-08-18 18:00:29,10298,3.99,1
623,495,2005-05-28 16:01:28,13330,4.99,2
2656,280,2005-06-19 10:42:33,7585,3.99,1
12653,78,2005-08-18 18:53:17,2135,4.99,2
8737,298,2005-07-29 18:32:13,8094,5.99,2
6904,465,2005-07-12 22:02:09,12548,3.99,2
15103,101,2005-08-22 12:01:06,2734,2.99,2
12205,437,2005-08-18 02:21:08,11791,8.99,1
13017,104,2005-08-19 08:02:24,2819,1.99,1
11654,218,2005-08-17 05:06:19,5915,2.99,1
8201,567,2005-07-28 23:10:48,15198,2.99,1
8043,577,2005-07-28 16:45:44,15470,5.99,1
8298,493,2005-07-29 02:47:36,13287,4.99,1
6814,579,2005-07-12 18:11:58,15513,1.99,2
15594,567,2005-08-23 06:18:43,15208,10.99,2
6653,25,2005-07-12 11:06:17,668,4.99,1
16000,71,2005-08-23 20:44:36,1939,0.99,1
6397,287,2005-07-11 22:34:02,7773,2.99,1
2682,538,2005-06-19 12:18:17,14482,4.99,1
12100,391,2005-08-17 22:41:10,10615,1.99,1
2422,527,2005-06-18 17:28:57,14182,0.99,1
11046,526,2005-08-02 06:08:34,14168,4.99,2
7868,43,2005-07-28 10:08:55,1191,4.99,2
4398,426,2005-07-07 21:18:44,11513,4.99,2
7493,177,2005-07-27 19:55:46,4808,3.99,1
1687,140,2005-06-16 12:09:20,3782,2.99,1
11067,85,2005-08-02 07:03:24,2320,8.99,2
2467,177,2005-06-18 20:20:05,4804,2.99,2
1424,224,2005-06-15 18:08:14,6041,7.99,1
13082,387,2005-08-19 10:19:19,10494,5.99,1
15038,3,2005-08-22 09:37:27,84,0.99,2
469,154,2005-05-27 21:14:26,4181,5.99,1
3126,5,2005-06-20 18:38:22,115,4.99,2
877,9,2005-05-30 05:48:59,232,0.99,2
6475,74,2005-07-12 01:36:57,2004,2.99,1
15540,197,2005-08-23 04:12:52,5355,8.99,1
8883,168,2005-07-30 00:24:48,4563,1.99,2
3213,534,2005-06-21 01:05:19,14377,1.99,2
5072,254,2005-07-09 05:01:58,6848,3.99,1
9902,218,2005-07-31 14:24:33,5913,6.99,2
1864,130,2005-06-17 01:39:47,3507,2.99,2
11531,278,2005-08-17 00:30:04,7545,0.99,2
7893,479,2005-07-28 10:49:27,12944,2.99,2
11212,343,2005-08-02 12:18:29,9289,0.99,1
991,593,2005-05-30 23:29:22,15874,8.99,1
11015,138,2005-08-02 05:13:00,3743,4.99,1
10492,334,2005-08-01 10:42:28,9032,2.99,1
8798,513,2005-07-29 21:15:38,13821,5.99,1
2979,589,2005-06-20 08:31:05,15771,2.99,1
3334,66,2005-06-21 10:04:33,1795,3.99,1
1697,340,2005-06-16 12:55:20,9185,3.99,1
6107,304,2005-07-11 07:07:09,8256,0.99,2
7672,542,2005-07-28 02:49:41,14586,8.99,2
4116,352,2005-07-07 06:56:13,9516,4.99,2
13892,337,2005-08-20 15:50:17,9121,3.99,2
10531,459,2005-08-01 12:06:30,12406,2.99,1
12302,514,2005-08-18 05:41:39,13852,4.99,1
6727,407,2005-07-12 13:54:25,11011,0.99,1
9773,376,2005-07-31 09:56:56,10190,4.99,1
11542,7,2005-08-17 00:51:32,200,7.99,2
3687,207,2005-07-06 09:38:33,5604,9.99,2
7480,344,2005-07-27 19:19:53,9303,4.99,2
9774,306,2005-07-31 09:57:51,8311,0.99,1
3438,556,2005-06-21 19:31:40,14897,6.99,2
10752,147,2005-08-01 20:08:49,3998,8.99,2
7037,171,2005-07-27 03:06:44,4644,3.99,1
12631,339,2005-08-18 17:52:51,9178,0.99,1
4923,18,2005-07-08 21:44:39,477,3.99,2
11254,315,2005-08-02 13:43:49,8548,0.99,2
9879,178,2005-07-31 13:45:32,4847,4.99,2
1657,209,2005-06-16 10:06:49,5660,4.99,1
1551,268,2005-06-16 02:01:15,7247,3.99,2
12295,532,2005-08-18 05:15:46,14330,5.99,2
6070,267,2005-07-11 04:47:42,7223,0.99,1
2847,148,2005-06-19 22:54:01,4017,5.99,2
6091,383,2005-07-11 05:49:18,10375,4.99,2
12504,44,2005-08-18 13:17:07,1224,4.99,1
14636,339,2005-08-21 18:59:17,9182,4.99,1
10259,566,2005-08-01 02:52:05,15179,2.99,2
11457,379,2005-08-02 21:14:16,10259,3.99,2
14087,289,2005-08-20 23:53:40,7841,0.99,1
7966,91,2005-07-28 13:53:54,2487,4.99,1
6484,556,2005-07-12 02:04:10,14902,2.99,2
9986,124,2005-07-31 17:16:50,3348,3.99,1
7971,445,2005-07-28 14:00:47,12006,4.99,2
14562,107,2005-08-21 16:22:59,2899,4.99,1
1685,85,2005-06-16 12:06:57,2304,1.99,1
12420,477,2005-08-18 10:01:50,12902,4.99,2
15464,62,2005-08-23 01:15:18,1707,6.99,1
8774,161,2005-07-29 20:05:04,4387,4.99,2
1663,186,2005-06-16 10:14:15,5047,2.99,1
6546,105,2005-07-12 04:57:17,2835,4.99,2
11910,418,2005-08-17 15:44:37,11316,0.99,1
3502,126,2005-07-06 00:15:06,3390,5.99,2
6190,321,2005-07-11 11:36:18,8684,2.99,2
13699,21,2005-08-20 09:26:14,572,9.99,1
12111,317,2005-08-17 22:59:55,8600,2.99,2
418,151,2005-05-27 15:13:17,4110,5.99,2
16011,389,2005-08-23 21:11:33,10554,9.99,2
6056,145,2005-07-11 04:01:27,3930,2.99,2
13945,270,2005-08-20 17:43:56,7326,1.99,2
5227,362,2005-07-09 12:16:39,9781,4.99,1
5560,231,2005-07-10 03:13:24,6228,5.99,1
7896,389,2005-07-28 11:00:58,10540,8.99,1
6285,444,2005-07-11 16:52:07,11982,2.99,2
5788,63,2005-07-10 14:10:22,1713,4.99,2
5116,332,2005-07-09 07:10:12,8963,2.99,2
1320,84,2005-06-15 10:42:13,2273,4.99,2
7932,462,2005-07-28 12:24:54,12482,4.99,1
911,366,2005-05-30 10:50:22,9881,6.99,2
10429,511,2005-08-01 08:34:18,13775,2.99,2
710,518,2005-05-29 03:48:36,13939,2.99,1
10075,469,2005-07-31 19:58:42,12674,4.99,2
12691,534,2005-08-18 20:07:46,14391,5.99,1
11748,595,2005-08-17 09:04:02,15950,0.99,2
12748,373,2005-08-18 22:29:05,10115,7.99,1
831,509,2005-05-29 22:50:25,13712,8.99,1
15428,402,2005-08-23 00:11:52,10875,4.99,1
2588,143,2005-06-19 05:20:31,3863,4.99,1
691,433,2005-05-29 01:01:26,11667,10.99,1
5253,532,2005-07-09 13:41:17,14313,7.99,1
2309,576,2005-06-18 08:43:24,15427,0.99,1
14969,120,2005-08-22 06:49:15,3252,6.99,2
4716,391,2005-07-08 12:18:51,10599,0.99,1
5529,590,2005-07-10 02:11:13,15802,2.99,1
6695,550,2005-07-12 12:39:39,14757,2.99,1
7635,413,2005-07-28 01:08:11,11178,0.99,1
11179,5,2005-08-02 10:50:06,135,4.99,1
14232,176,2005-08-21 05:07:02,4797,1.99,2
1571,54,2005-06-16 03:22:00,1488,2.99,1
5766,406,2005-07-10 13:07:31,10984,0.99,1
12112,576,2005-08-17 23:00:31,15448,5.99,2
15438,46,2005-08-23 00:31:57,1287,2.99,1
14911,273,2005-08-22 04:51:42,7399,2.99,2
6735,428,2005-07-12 14:08:20,11567,5.99,1
2858,268,2005-06-19 23:17:11,7250,2.99,2
15918,262,2005-08-23 17:57:35,7097,3.99,1
10193,358,2005-08-01 00:33:27,9677,2.99,1
9162,184,2005-07-30 11:21:56,5010,0.99,1
9329,593,2005-07-30 17:42:38,15889,6.99,2
11541,335,2006-02-14 15:16:03,9066,0.99,2
15310,360,2005-08-22 19:56:41,9742,2.99,1
14111,130,2005-08-21 00:59:01,3525,0.99,2
15019,450,2005-08-22 08:52:53,12156,0.99,2
10198,366,2005-08-01 00:36:15,9903,2.99,1
10953,483,2005-08-02 03:28:38,13051,6.99,1
4682,263,2005-07-08 10:38:27,7105,2.99,2
3602,100,2005-07-06 05:23:10,2693,5.99,2
7121,252,2005-07-27 05:58:32,6798,0.99,2
2110,163,2005-06-17 19:45:49,4424,7.99,2
14342,559,2005-08-21 08:39:26,14987,4.99,1
8188,10,2005-07-28 22:34:12,269,4.99,2
11717,566,2005-08-17 07:44:09,15182,0.99,1
10189,509,2005-08-01 00:25:00,13724,4.99,1
10380,533,2005-08-01 06:34:36,14361,2.99,1
13634,411,2005-08-20 07:16:45,11142,0.99,2
11450,214,2005-08-02 20:45:54,5819,2.99,2
786,439,2005-05-29 15:17:28,11831,9.99,1
7548,484,2005-07-27 21:53:18,13071,2.99,2
9471,424,2005-07-30 23:02:36,11466,4.99,1
4816,207,2005-07-08 17:14:14,5607,0.99,1
10241,161,2005-08-01 02:12:25,4390,5.99,1
16016,595,2005-08-23 21:26:35,15955,2.99,2
14878,441,2006-02-14 15:16:03,11914,4.99,1
10376,474,2005-08-01 06:27:13,12826,5.99,2
11184,259,2005-08-02 11:01:26,6999,3.99,1
94,197,2005-05-25 16:03:42,5316,2.99,2
14627,49,2005-08-21 18:35:54,1355,6.99,1
13740,21,2005-08-20 10:48:43,573,4.99,1
12099,195,2005-08-17 22:38:54,5276,0.99,2
1132,198,2005-05-31 18:44:53,5360,4.99,2
13153,431,2005-08-19 13:09:47,11638,1.99,2
16017,535,2005-08-23 21:27:11,14427,0.99,1
10412,325,2005-08-01 07:57:16,8794,0.99,1
12876,356,2005-08-19 03:12:19,9629,2.99,2
1193,561,2005-06-15 01:24:20,15023,2.99,2
3833,416,2005-07-06 16:18:28,11247,3.99,1
11479,237,2005-08-02 22:18:13,6409,11.99,2
8014,11,2005-07-28 15:32:07,288,4.99,1
5383,14,2005-07-09 19:14:32,368,4.99,1
4382,26,2005-07-07 20:41:03,696,4.99,1
1309,200,2005-06-15 10:10:49,5420,4.99,2
1131,128,2005-05-31 18:44:19,3439,2.99,2
6812,553,2005-07-12 18:03:25,14843,6.99,1
15837,283,2005-08-23 15:29:41,7679,2.99,1
4817,145,2005-07-08 17:17:31,3929,2.99,2
8902,408,2005-07-30 01:08:06,11047,6.99,2
7730,155,2005-07-28 04:59:48,4224,5.99,2
1379,212,2005-06-15 15:05:10,5754,0.99,2
14963,384,2005-08-22 06:38:10,10416,5.99,1
11327,361,2005-08-02 16:40:47,9763,2.99,1
280,167,2005-05-26 18:36:58,4516,2.99,1
6954,584,2005-07-26 23:55:13,15645,0.99,2
3510,443,2005-07-06 00:27:41,11949,5.99,2
957,440,2005-05-30 17:53:29,11865,4.99,2
7858,144,2005-07-28 09:50:18,3898,3.99,1
10704,594,2005-08-01 18:38:02,15923,8.99,2
5583,391,2005-07-10 04:08:48,10601,7.99,2
12165,24,2005-08-18 00:53:37,650,8.99,2
9686,386,2005-07-31 06:50:06,10462,5.99,1
4824,225,2005-07-08 17:37:39,6068,7.99,1
2720,504,2005-06-19 14:51:55,13580,1.99,1
1521,149,2005-06-15 23:58:53,4059,2.99,2
7048,581,2005-07-27 03:31:48,15576,7.99,2
12286,34,2005-08-18 04:57:59,945,2.99,2
16024,473,2005-08-23 21:46:47,12812,4.99,2
12517,520,2005-08-18 13:40:20,14008,4.99,1
7353,357,2005-07-27 14:38:39,9651,2.99,1
3289,115,2005-06-21 06:41:48,3096,6.99,1
12012,69,2005-08-17 19:20:48,1883,2.99,1
7207,51,2005-07-27 09:13:26,1402,5.99,1
6442,360,2005-07-12 00:29:45,9720,0.99,1
7129,221,2005-07-27 06:18:01,5987,0.99,1
4530,79,2005-07-08 03:27:05,2152,4.99,1
13915,129,2005-08-20 16:42:53,3499,4.99,1
9415,139,2005-07-30 20:48:31,3768,2.99,2
14551,521,2005-08-21 15:57:25,14038,3.99,2
10066,123,2005-07-31 19:30:01,3327,4.99,1
15073,336,2005-08-22 11:01:15,9094,10.99,1
3259,478,2005-06-21 03:57:15,12912,4.99,2
9500,241,2005-07-30 23:58:36,6519,6.99,1
15974,201,2005-08-23 20:06:04,5469,5.99,2
15279,363,2005-08-22 19:08:49,9833,4.99,2
8466,285,2005-07-29 08:24:47,7723,0.99,2
3815,472,2005-07-06 15:26:36,12759,6.99,2
6291,262,2005-07-11 17:16:40,7079,0.99,1
3586,493,2005-07-06 04:24:42,13281,4.99,2
15005,335,2005-08-22 08:15:44,9064,4.99,2
10260,461,2005-08-01 02:58:07,12454,2.99,1
9728,399,2005-07-31 08:40:54,10797,2.99,2
9109,266,2005-07-30 08:58:24,7191,5.99,2
30,430,2005-05-25 04:01:32,11598,2.99,2
6740,139,2005-07-12 14:22:08,3765,0.99,2
9935,10,2005-07-31 15:27:07,270,4.99,1
12386,199,2005-08-18 08:45:57,5413,0.99,1
3398,599,2005-06-21 15:34:38,16034,4.99,2
10518,556,2005-08-01 11:44:08,14905,6.99,2
7272,364,2005-07-27 11:30:20,9846,2.99,1
14174,29,2005-08-21 03:01:45,813,0.99,1
8267,131,2005-07-29 01:21:02,3541,6.99,1
1831,383,2005-06-16 22:22:17,10368,7.99,1
8393,504,2005-07-29 06:02:11,13592,9.99,1
13481,157,2005-08-20 01:11:12,4289,6.99,1
9896,586,2005-07-31 14:09:48,15699,2.99,2
15514,366,2005-08-23 03:03:40,9916,2.99,1
14970,529,2005-08-22 06:49:29,14257,5.99,1
11684,517,2005-08-17 06:27:15,13934,3.99,1
6960,421,2005-07-27 00:08:33,11381,3.99,2
15009,325,2005-08-22 08:27:27,8800,0.99,2
3333,111,2005-06-21 10:01:36,2979,2.99,2
802,350,2005-05-29 17:38:59,9464,4.99,1
14152,379,2005-08-21 02:23:50,10265,2.99,2
2916,590,2005-06-20 04:01:04,15796,6.99,1
9563,167,2005-07-31 02:28:39,4536,4.99,2
10530,520,2005-08-01 12:01:17,14006,4.99,2
8802,407,2005-07-29 21:25:51,11018,2.99,1
7811,347,2005-07-28 08:06:01,9380,0.99,1
11928,261,2005-08-17 16:28:24,7063,2.99,2
14,446,2005-05-25 00:31:15,12025,0.99,2
4256,129,2005-07-07 14:14:36,3479,2.99,2
13529,193,2005-08-20 03:07:47,5236,2.99,1
3481,138,2005-07-05 23:13:07,3725,2.99,2
11977,536,2005-08-17 18:01:15,14447,4.99,2
6902,485,2005-07-12 21:57:16,13098,4.99,2
12822,426,2005-08-19 01:15:24,11529,4.99,1
11095,278,2005-08-02 08:03:20,7544,5.99,1
12734,121,2005-08-18 22:04:52,3270,1.99,2
4107,206,2005-07-07 06:36:32,5576,4.99,2
9600,464,2005-07-31 03:35:34,12535,5.99,1
4141,456,2005-07-07 08:19:20,12315,3.99,1
12494,522,2005-08-18 12:53:49,14072,6.99,2
13835,143,2005-08-20 14:06:33,3876,4.99,2
3236,550,2005-06-21 02:47:43,14753,9.99,2
2850,262,2005-06-19 23:06:28,7073,8.99,2
4635,65,2005-07-08 08:42:40,1773,3.99,2
9300,571,2005-07-30 16:33:12,15303,1.99,2
312,143,2005-05-26 22:52:19,3858,2.99,1
10823,405,2005-08-01 22:59:10,10961,4.99,2
14836,418,2005-08-22 01:52:26,11321,4.99,1
2135,39,2005-06-17 21:14:02,1070,0.99,2
7439,102,2005-07-27 17:42:31,2754,6.99,2
9161,433,2005-07-30 11:19:18,11680,4.99,2
14138,121,2005-08-21 01:59:37,3273,7.99,1
9464,534,2005-07-30 22:31:31,14385,4.99,2
14069,197,2005-08-20 22:51:25,5351,9.99,1
11269,297,2005-08-02 14:11:41,8068,0.99,2
3435,591,2005-06-21 19:14:58,15819,4.99,2
4921,109,2005-07-08 21:43:21,2945,4.99,1
13063,5,2005-08-19 09:45:41,139,1.99,1
6239,132,2005-07-11 14:20:48,3574,6.99,1
15391,482,2005-08-22 23:01:45,13033,0.99,1
2299,28,2005-06-18 08:18:52,754,3.99,2
2015,484,2005-06-17 12:16:29,13060,4.99,1
6538,529,2005-07-12 04:50:26,14239,6.99,2
10210,391,2005-08-01 00:58:52,10609,7.99,1
13746,520,2005-08-20 10:55:28,14014,5.99,2
11223,597,2005-08-02 12:34:27,15999,2.99,2
10242,342,2005-08-01 02:18:12,9253,4.99,1
14507,175,2005-08-21 14:32:45,4759,4.99,2
15327,450,2005-08-22 20:31:24,12157,4.99,1
9373,180,2005-07-30 19:05:36,4902,0.99,1
2696,597,2005-06-19 13:28:42,15987,4.99,1
5449,261,2005-07-09 22:12:01,7055,5.99,1
3830,310,2005-07-06 16:01:16,8419,10.99,2
4100,332,2005-07-07 06:20:52,8961,6.99,1
12665,410,2006-02-14 15:16:03,11122,2.99,1
2207,78,2005-06-18 02:19:21,2113,2.99,1
15475,562,2005-08-23 01:44:43,15071,2.99,2
7442,105,2005-07-27 17:47:00,2836,2.99,1
6628,211,2005-07-12 09:18:08,5731,4.99,1
15563,372,2005-08-23 05:08:58,10087,2.99,1
7870,240,2005-07-28 10:16:03,6489,4.99,1
8036,412,2005-07-28 16:27:43,11156,0.99,1
3444,45,2005-06-21 20:39:39,1234,0.99,2
8712,41,2005-07-29 17:30:06,1137,2.99,1
10255,459,2005-08-01 02:46:13,12404,4.99,2
10902,486,2005-08-02 01:35:46,13133,4.99,2
8975,356,2005-07-30 04:10:18,9620,5.99,1
1942,143,2005-06-17 07:43:39,3860,4.99,1
15646,114,2005-08-23 08:19:55,3088,3.99,2
8341,309,2005-07-29 04:42:01,8397,4.99,1
10941,531,2005-08-02 03:11:33,14300,5.99,1
4355,438,2005-07-07 19:21:19,11805,4.99,1
4835,95,2005-07-08 18:08:13,2583,5.99,1
12196,111,2005-08-18 02:08:48,2993,3.99,2
10478,417,2005-08-01 10:09:06,11281,0.99,1
6682,339,2005-07-12 12:12:43,9167,7.99,2
587,64,2005-05-28 12:05:33,1735,0.99,1
14957,323,2005-08-22 06:29:34,8751,3.99,1
12949,279,2005-08-19 05:55:52,7573,4.99,1
2090,197,2005-06-17 18:06:14,5329,2.99,1
8473,311,2005-07-29 08:36:53,8444,2.99,1
5659,9,2005-07-10 07:45:40,239,2.99,1
15032,467,2005-08-22 09:14:09,12609,0.99,1
10265,510,2005-08-01 03:05:04,13752,7.99,2
9862,513,2005-07-31 13:05:03,13822,2.99,2
8233,93,2005-07-29 00:16:23,2542,0.99,1
15687,112,2005-08-23 09:46:33,3027,8.99,1
9632,217,2005-07-31 05:02:23,5893,6.99,2
10642,294,2005-08-01 15:45:11,7970,4.99,2
1586,140,2005-06-16 04:51:18,3781,4.99,1
9489,17,2005-07-30 23:43:32,461,0.99,1
4230,205,2005-07-07 12:46:47,5556,3.99,2
15520,163,2005-08-23 03:30:45,4447,8.99,1
9615,50,2005-07-31 03:59:56,1378,4.99,1
8425,486,2005-07-29 07:06:21,13130,8.99,2
12301,317,2005-08-18 05:36:20,8602,2.99,2
15740,229,2005-08-23 12:07:51,6183,4.99,1
8787,222,2005-07-29 20:43:49,6019,4.99,1
12717,167,2005-08-18 21:15:40,4539,4.99,2
2642,4,2005-06-19 09:39:01,91,5.99,1
8593,181,2005-07-29 12:38:14,4925,5.99,1
11551,168,2005-08-17 01:03:49,4569,0.99,1
15220,128,2005-08-22 17:02:23,3468,3.99,1
4601,572,2005-07-08 06:49:10,15316,2.99,1
7403,163,2005-07-27 16:22:09,4435,2.99,1
7338,251,2005-07-27 14:13:34,6772,8.99,2
642,157,2005-05-28 18:49:12,4262,4.99,1
643,240,2005-05-28 18:52:11,6476,4.99,1
15873,577,2005-08-23 16:27:59,15483,2.99,2
4090,67,2005-07-07 05:47:33,1829,4.99,2
11398,6,2005-08-02 18:55:15,164,3.99,1
12972,55,2005-08-19 06:43:28,1531,1.99,2
3235,49,2005-06-21 02:46:17,1337,4.99,2
15168,526,2005-08-22 15:14:20,14178,2.99,1
7013,463,2005-07-27 02:03:21,12511,0.99,1
3722,83,2005-07-06 11:10:27,2251,6.99,2
1808,466,2005-06-16 20:59:35,12560,7.99,2
7855,288,2005-07-28 09:43:02,7801,2.99,2
11349,73,2005-08-02 17:21:49,1987,4.99,2
11600,400,2005-08-17 03:12:04,10828,5.99,1
10746,508,2005-08-01 19:58:49,13703,8.99,1
2046,374,2005-06-17 14:39:50,10127,1.99,2
15488,385,2005-08-23 02:06:01,10443,6.99,1
3134,537,2005-06-20 19:29:09,14457,8.99,2
7993,353,2005-07-28 14:56:41,9540,3.99,2
6292,505,2005-07-11 17:23:33,13614,4.99,2
1581,109,2005-06-16 04:28:45,2940,2.99,2
13988,466,2005-08-20 19:21:28,12578,4.99,1
2510,384,2005-06-18 23:44:21,10400,5.99,2
5090,296,2005-07-09 05:48:22,8027,0.99,2
12681,518,2005-08-18 19:48:06,13958,2.99,2
7407,410,2005-07-27 16:29:04,11100,5.99,2
3763,189,2005-07-06 12:56:31,5133,0.99,1
3592,286,2005-07-06 04:38:50,7737,4.99,2
10150,419,2005-07-31 22:22:00,11339,2.99,1
3911,34,2005-07-06 20:09:11,932,2.99,1
6197,596,2005-07-11 12:09:51,15967,4.99,1
15551,345,2005-08-23 04:28:25,9335,4.99,1
3823,265,2005-07-06 15:41:27,7156,2.99,1
3688,380,2005-07-06 09:41:53,10281,4.99,1
10601,420,2005-08-01 14:25:40,11366,10.99,2
8671,577,2005-07-29 15:49:37,15472,6.99,2
7624,415,2005-07-28 00:37:44,11225,0.99,2
8409,303,2005-07-29 06:41:22,8230,0.99,1
7190,372,2005-07-27 08:36:01,10065,4.99,1
8437,96,2005-07-29 07:23:43,2608,6.99,1
7492,155,2005-07-27 19:54:18,4223,2.99,1
8706,515,2005-07-29 17:19:15,13874,4.99,1
11393,501,2005-08-02 18:44:29,13504,4.99,2
7859,547,2005-07-28 09:57:17,14698,3.99,1
7246,333,2005-07-27 10:30:41,8999,0.99,2
13999,239,2005-08-20 19:53:32,6472,3.99,2
8521,402,2005-07-29 10:12:45,10869,7.99,2
7846,309,2005-07-28 09:21:18,8396,5.99,1
7807,504,2005-07-28 07:58:27,13589,2.99,2
