miller2_FisY,miller2_IndiIss,miller2_CFLI,miller2_PrograPr,miller2_SeID,miller2_UrIss,miller2_ClimChaAdap,miller2_Sta,miller2_EnviSustai,miller2_CouRegNa,miller2_OrgaNa,miller2_FuCenNa,miller2_PBATy,miller2_ClChMit,miller2_IRTCPer,miller2_OrgaT,miller2_MaxCIDAContr,miller2_UntAmoProBud,miller2_DivID,miller2_SecPer,miller2_FSTCPe,Section ID,miller2_SeN,miller2_ConID,miller2_FCenID,miller2_YoIss,miller2_DisaIss,miller2_ICTAATFoDeve,miller2_KnowlFoDeve,miller2_GeEqu,miller2_OrganID,miller2_OrgCla,miller2_OrgaSu,miller2_ConNa,miller2_ProjBroCouID,miller2_CouReID,miller2_CouRegPerc,miller2_AmSp
2009/2010,0,0,Uncoded: Pre-APP,13010,0,0,Closed,0,Mali,C�gep de Rivi�re-du-Loup,Volunteers Cooperation Agencies,Not PBA,0,0.0,Canadian Non-Profit Making,1863487.0,1863487.0,D6220,0.1,1.0,S6222,Population policy and administrative management,2,6162,1,0,0,0,0,1004812,Civil Society,COLLEGE,Africa,ML,ML,0.55,26239.785
2009/2010,0,0,Uncoded: Pre-APP,15110,0,0,Closed,0,Mali,C�gep de Rivi�re-du-Loup,Volunteers Cooperation Agencies,Not PBA,0,0.0,Canadian Non-Profit Making,1863487.0,1863487.0,D6220,0.1,1.0,S6222,Public sector policy and administrative management,2,6162,1,0,0,0,0,1004812,Civil Society,COLLEGE,Africa,ML,ML,0.55,26239.785
2009/2010,0,0,Uncoded: Pre-APP,15150,0,0,Closed,0,Mali,C�gep de Rivi�re-du-Loup,Volunteers Cooperation Agencies,Not PBA,0,0.0,Canadian Non-Profit Making,1863487.0,1863487.0,D6220,0.25,1.0,S6222,Democratic participation and civil society,2,6162,1,0,0,0,0,1004812,Civil Society,COLLEGE,Africa,ML,ML,0.55,65599.4625
2009/2010,0,0,Uncoded: Pre-APP,22010,0,0,Closed,0,Mali,C�gep de Rivi�re-du-Loup,Volunteers Cooperation Agencies,Not PBA,0,0.0,Canadian Non-Profit Making,1863487.0,1863487.0,D6220,0.1,1.0,S6222,Communications policy and administrative management,2,6162,1,0,0,0,0,1004812,Civil Society,COLLEGE,Africa,ML,ML,0.55,26239.785
2009/2010,0,0,Uncoded: Pre-APP,24010,0,0,Closed,0,Mali,C�gep de Rivi�re-du-Loup,Volunteers Cooperation Agencies,Not PBA,0,0.0,Canadian Non-Profit Making,1863487.0,1863487.0,D6220,0.1,1.0,S6222,Financial policy and administrative management,2,6162,1,0,0,0,0,1004812,Civil Society,COLLEGE,Africa,ML,ML,0.55,26239.785
2009/2010,0,0,Uncoded: Pre-APP,25010,0,0,Closed,0,Mali,C�gep de Rivi�re-du-Loup,Volunteers Cooperation Agencies,Not PBA,0,0.0,Canadian Non-Profit Making,1863487.0,1863487.0,D6220,0.05,1.0,S6222,Business support services and institutions,2,6162,1,0,0,0,0,1004812,Civil Society,COLLEGE,Africa,ML,ML,0.55,13119.8925
2009/2010,0,0,Uncoded: Pre-APP,31110,0,0,Closed,0,Mali,C�gep de Rivi�re-du-Loup,Volunteers Cooperation Agencies,Not PBA,0,0.0,Canadian Non-Profit Making,1863487.0,1863487.0,D6220,0.05,1.0,S6222,Agricultural policy and administrative management,2,6162,1,0,0,0,0,1004812,Civil Society,COLLEGE,Africa,ML,ML,0.55,13119.8925
2009/2010,0,0,Uncoded: Pre-APP,33210,0,0,Closed,0,Mali,C�gep de Rivi�re-du-Loup,Volunteers Cooperation Agencies,Not PBA,0,0.0,Canadian Non-Profit Making,1863487.0,1863487.0,D6220,0.05,1.0,S6222,Tourism policy and administrative management,2,6162,1,0,0,0,0,1004812,Civil Society,COLLEGE,Africa,ML,ML,0.55,13119.8925
2009/2010,0,0,Uncoded: Pre-APP,13010,0,0,Closed,0,Africa MC,International Planned Parenthood Federation,Health,Not PBA,0,0.0,Foreign Non-Profit Making,18000000.0,0.0,D6211,1.0,0.0,S6212,Population policy and administrative management,2,6161,1,0,0,0,2,1000835,Civil Society,INTERNATIONAL NGO,Africa,X1,X1,0.33,990000.0
2009/2010,0,0,Uncoded: Pre-APP,13010,0,0,Closed,0,Americas MC,International Planned Parenthood Federation,Health,Not PBA,0,0.0,Foreign Non-Profit Making,18000000.0,0.0,D6211,1.0,0.0,S6212,Population policy and administrative management,1,6161,1,0,0,0,2,1000835,Civil Society,INTERNATIONAL NGO,America,X2,X2,0.33,990000.0
2009/2010,0,0,Uncoded: Pre-APP,13010,0,0,Closed,0,Asia MC,International Planned Parenthood Federation,Health,Not PBA,0,0.0,Foreign Non-Profit Making,18000000.0,0.0,D6211,1.0,0.0,S6212,Population policy and administrative management,3,6161,1,0,0,0,2,1000835,Civil Society,INTERNATIONAL NGO,Asia,X3,X3,0.34,1020000.0
2009/2010,0,0,Uncoded: Pre-APP,31192,0,0,Closed,0,Haiti,FOUNDATION FOR INTERNATIONAL DEVELOPMENT ASSISTANCE,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,796268.0,796268.0,D6217,0.8,1.0,S6216,Plant and post-harvest protection and pest control,1,6216,0,0,0,0,0,1001400,Civil Society,NGO,America,HT,HT,1.0,62419.2
2009/2010,0,0,Uncoded: Pre-APP,31194,0,0,Closed,0,Haiti,FOUNDATION FOR INTERNATIONAL DEVELOPMENT ASSISTANCE,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,796268.0,796268.0,D6217,0.2,1.0,S6216,Agricultural co-operatives,1,6216,0,0,0,0,0,1001400,Civil Society,NGO,America,HT,HT,1.0,15604.8
2009/2010,0,0,Uncoded: Pre-APP,31140,0,0,Closed,1,Haiti,FOUNDATION FOR INTERNATIONAL DEVELOPMENT ASSISTANCE,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,486117.0,486117.0,D6217,0.9,1.0,S6216,Agricultural water resources,1,6216,0,0,0,0,2,1001400,Civil Society,NGO,America,HT,HT,1.0,31500.0
2009/2010,0,0,Uncoded: Pre-APP,41050,0,0,Closed,1,Haiti,FOUNDATION FOR INTERNATIONAL DEVELOPMENT ASSISTANCE,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,486117.0,486117.0,D6217,0.1,1.0,S6216,Flood prevention/control,1,6216,0,0,0,0,2,1001400,Civil Society,NGO,America,HT,HT,1.0,3500.0
2009/2010,0,0,Uncoded: Pre-APP,31181,0,0,Closed,1,Haiti,SUCO-Solidarit� Union Coop�ration,Volunteers Cooperation Agencies,Not PBA,0,0.0,Canadian Non-Profit Making,334617.0,298765.0,D6220,0.25,1.0,S6222,Agricultural education/training,1,6162,0,0,0,0,2,1000878,Civil Society,VOLUNTEER SENDING AGENCY,America,HT,HT,1.0,4000.0
2009/2010,0,0,Uncoded: Pre-APP,31281,0,0,Closed,1,Haiti,SUCO-Solidarit� Union Coop�ration,Volunteers Cooperation Agencies,Not PBA,0,0.0,Canadian Non-Profit Making,334617.0,298765.0,D6220,0.25,1.0,S6222,Forestry education/training,1,6162,0,0,0,0,2,1000878,Civil Society,VOLUNTEER SENDING AGENCY,America,HT,HT,1.0,4000.0
2009/2010,0,0,Uncoded: Pre-APP,41081,0,0,Closed,1,Haiti,SUCO-Solidarit� Union Coop�ration,Volunteers Cooperation Agencies,Not PBA,0,0.0,Canadian Non-Profit Making,334617.0,298765.0,D6220,0.35,1.0,S6222,Environmental education/training,1,6162,0,0,0,0,2,1000878,Civil Society,VOLUNTEER SENDING AGENCY,America,HT,HT,1.0,5600.0
2009/2010,0,0,Uncoded: Pre-APP,43040,0,0,Closed,1,Haiti,SUCO-Solidarit� Union Coop�ration,Volunteers Cooperation Agencies,Not PBA,0,0.0,Canadian Non-Profit Making,334617.0,298765.0,D6220,0.15,1.0,S6222,Rural development,1,6162,0,0,0,0,2,1000878,Civil Society,VOLUNTEER SENDING AGENCY,America,HT,HT,1.0,2400.0
2009/2010,0,0,Uncoded: Pre-APP,14081,0,0,Closed,1,Senegal,International Centre for Sustainable Cities,Public Institutions & Elections,Not PBA,1,0.0,Canadian Non-Profit Making,2815343.84,2815343.84,D6214,0.33,1.0,S6219,Education and training in water supply and sanitation,2,6219,0,0,0,0,0,1000257,Civil Society,ASSOCIATIONS,Africa,SN,SN,0.34,14218.33967
2009/2010,0,0,Uncoded: Pre-APP,41010,0,0,Closed,1,Senegal,International Centre for Sustainable Cities,Public Institutions & Elections,Not PBA,1,0.0,Canadian Non-Profit Making,2815343.84,2815343.84,D6214,0.34,1.0,S6219,Environmental policy and administrative management,2,6219,0,0,0,0,0,1000257,Civil Society,ASSOCIATIONS,Africa,SN,SN,0.34,14649.19845
2009/2010,0,0,Uncoded: Pre-APP,43030,0,0,Closed,1,Senegal,International Centre for Sustainable Cities,Public Institutions & Elections,Not PBA,1,0.0,Canadian Non-Profit Making,2815343.84,2815343.84,D6214,0.33,1.0,S6219,Urban development and management,2,6219,0,0,0,0,0,1000257,Civil Society,ASSOCIATIONS,Africa,SN,SN,0.34,14218.33967
2009/2010,0,0,Uncoded: Pre-APP,14081,0,0,Closed,1,"Tanzania,Un Rep",International Centre for Sustainable Cities,Public Institutions & Elections,Not PBA,1,0.0,Canadian Non-Profit Making,2815343.84,2815343.84,D6214,0.33,1.0,S6219,Education and training in water supply and sanitation,2,6219,0,0,0,0,0,1000257,Civil Society,ASSOCIATIONS,Africa,TZ,TZ,0.33,13800.153209999999
2009/2010,0,0,Uncoded: Pre-APP,41010,0,0,Closed,1,"Tanzania,Un Rep",International Centre for Sustainable Cities,Public Institutions & Elections,Not PBA,1,0.0,Canadian Non-Profit Making,2815343.84,2815343.84,D6214,0.34,1.0,S6219,Environmental policy and administrative management,2,6219,0,0,0,0,0,1000257,Civil Society,ASSOCIATIONS,Africa,TZ,TZ,0.33,14218.33967
2009/2010,0,0,Uncoded: Pre-APP,43030,0,0,Closed,1,"Tanzania,Un Rep",International Centre for Sustainable Cities,Public Institutions & Elections,Not PBA,1,0.0,Canadian Non-Profit Making,2815343.84,2815343.84,D6214,0.33,1.0,S6219,Urban development and management,2,6219,0,0,0,0,0,1000257,Civil Society,ASSOCIATIONS,Africa,TZ,TZ,0.33,13800.153209999999
2009/2010,0,0,Uncoded: Pre-APP,14081,0,0,Closed,1,South Africa,International Centre for Sustainable Cities,Public Institutions & Elections,Not PBA,1,0.0,Canadian Non-Profit Making,2815343.84,2815343.84,D6214,0.33,1.0,S6219,Education and training in water supply and sanitation,2,6219,0,0,0,0,0,1000257,Civil Society,ASSOCIATIONS,Africa,ZA,ZA,0.33,13800.153209999999
2009/2010,0,0,Uncoded: Pre-APP,41010,0,0,Closed,1,South Africa,International Centre for Sustainable Cities,Public Institutions & Elections,Not PBA,1,0.0,Canadian Non-Profit Making,2815343.84,2815343.84,D6214,0.34,1.0,S6219,Environmental policy and administrative management,2,6219,0,0,0,0,0,1000257,Civil Society,ASSOCIATIONS,Africa,ZA,ZA,0.33,14218.33967
2009/2010,0,0,Uncoded: Pre-APP,43030,0,0,Closed,1,South Africa,International Centre for Sustainable Cities,Public Institutions & Elections,Not PBA,1,0.0,Canadian Non-Profit Making,2815343.84,2815343.84,D6214,0.33,1.0,S6219,Urban development and management,2,6219,0,0,0,0,0,1000257,Civil Society,ASSOCIATIONS,Africa,ZA,ZA,0.33,13800.153209999999
2009/2010,0,0,Uncoded: Pre-APP,11230,0,0,Closed,0,Canada,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.1,0.770000001,S6212,Basic life skills for youth and adults,1,6161,0,0,0,0,0,1001807,Civil Society,NGO,America,CA,CA,0.13,5230.758
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,0,Canada,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.67,0.770000001,S6212,Health education,1,6161,0,0,0,0,0,1001807,Civil Society,NGO,America,CA,CA,0.13,35046.0786
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Closed,0,Canada,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.1,0.770000001,S6212,Food crop production,1,6161,0,0,0,0,0,1001807,Civil Society,NGO,America,CA,CA,0.13,5230.758
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,Canada,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.13,0.770000001,S6212,Promotion of development awareness,1,6161,0,0,0,0,0,1001807,Civil Society,NGO,America,CA,CA,0.13,6799.9854
2009/2010,0,0,Uncoded: Pre-APP,11230,0,0,Closed,0,Kenya,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.1,0.770000001,S6212,Basic life skills for youth and adults,2,6161,0,0,0,0,0,1001807,Civil Society,NGO,Africa,KE,KE,0.19,7644.954000000001
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,0,Kenya,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.67,0.770000001,S6212,Health education,2,6161,0,0,0,0,0,1001807,Civil Society,NGO,Africa,KE,KE,0.19,51221.1918
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Closed,0,Kenya,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.1,0.770000001,S6212,Food crop production,2,6161,0,0,0,0,0,1001807,Civil Society,NGO,Africa,KE,KE,0.19,7644.954000000001
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,Kenya,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.13,0.770000001,S6212,Promotion of development awareness,2,6161,0,0,0,0,0,1001807,Civil Society,NGO,Africa,KE,KE,0.19,9938.4402
2009/2010,0,0,Uncoded: Pre-APP,11230,0,0,Closed,0,Cambodia,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.1,0.770000001,S6212,Basic life skills for youth and adults,3,6161,0,0,0,0,0,1001807,Civil Society,NGO,Asia,KH,KH,0.18,7242.588000000001
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,0,Cambodia,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.67,0.770000001,S6212,Health education,3,6161,0,0,0,0,0,1001807,Civil Society,NGO,Asia,KH,KH,0.18,48525.3396
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Closed,0,Cambodia,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.1,0.770000001,S6212,Food crop production,3,6161,0,0,0,0,0,1001807,Civil Society,NGO,Asia,KH,KH,0.18,7242.588000000001
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,Cambodia,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.13,0.770000001,S6212,Promotion of development awareness,3,6161,0,0,0,0,0,1001807,Civil Society,NGO,Asia,KH,KH,0.18,9415.3644
2009/2010,0,0,Uncoded: Pre-APP,11230,0,0,Closed,0,"Lao, Dem. Rep.",Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.1,0.770000001,S6212,Basic life skills for youth and adults,3,6161,0,0,0,0,0,1001807,Civil Society,NGO,Asia,LA,LA,0.18,7242.588000000001
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,0,"Lao, Dem. Rep.",Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.67,0.770000001,S6212,Health education,3,6161,0,0,0,0,0,1001807,Civil Society,NGO,Asia,LA,LA,0.18,48525.3396
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Closed,0,"Lao, Dem. Rep.",Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.1,0.770000001,S6212,Food crop production,3,6161,0,0,0,0,0,1001807,Civil Society,NGO,Asia,LA,LA,0.18,7242.588000000001
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,"Lao, Dem. Rep.",Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.13,0.770000001,S6212,Promotion of development awareness,3,6161,0,0,0,0,0,1001807,Civil Society,NGO,Asia,LA,LA,0.18,9415.3644
2009/2010,0,0,Uncoded: Pre-APP,11230,0,0,Closed,0,Mongolia,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.1,0.770000001,S6212,Basic life skills for youth and adults,3,6161,0,0,0,0,0,1001807,Civil Society,NGO,Asia,MN,MN,0.16,6437.856
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,0,Mongolia,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.67,0.770000001,S6212,Health education,3,6161,0,0,0,0,0,1001807,Civil Society,NGO,Asia,MN,MN,0.16,43133.6352
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Closed,0,Mongolia,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.1,0.770000001,S6212,Food crop production,3,6161,0,0,0,0,0,1001807,Civil Society,NGO,Asia,MN,MN,0.16,6437.856
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,Mongolia,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.13,0.770000001,S6212,Promotion of development awareness,3,6161,0,0,0,0,0,1001807,Civil Society,NGO,Asia,MN,MN,0.16,8369.2128
2009/2010,0,0,Uncoded: Pre-APP,11230,0,0,Closed,0,Togo,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.1,0.770000001,S6212,Basic life skills for youth and adults,2,6161,0,0,0,0,0,1001807,Civil Society,NGO,Africa,TG,TG,0.16,6437.856
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,0,Togo,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.67,0.770000001,S6212,Health education,2,6161,0,0,0,0,0,1001807,Civil Society,NGO,Africa,TG,TG,0.16,43133.6352
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Closed,0,Togo,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.1,0.770000001,S6212,Food crop production,2,6161,0,0,0,0,0,1001807,Civil Society,NGO,Africa,TG,TG,0.16,6437.856
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,Togo,Adventist Development and Relief Agency Canada,Health,Not PBA,0,0.0,Canadian Non-Profit Making,5040994.8,5040994.8,D6211,0.13,0.770000001,S6212,Promotion of development awareness,2,6161,0,0,0,0,0,1001807,Civil Society,NGO,Africa,TG,TG,0.16,8369.2128
2009/2010,0,0,Uncoded: Pre-APP,14031,0,0,Closed,0,Haiti,Terre sans fronti�res,Education,Not PBA,0,0.0,Canadian Non-Profit Making,84033.0,84033.0,D6211,0.5,1.0,S6213,Basic drinking water supply,1,6108,0,0,0,0,0,1001524,Civil Society,NGO,America,HT,HT,1.0,4202.0
2009/2010,0,0,Uncoded: Pre-APP,14032,0,0,Closed,0,Haiti,Terre sans fronti�res,Education,Not PBA,0,0.0,Canadian Non-Profit Making,84033.0,84033.0,D6211,0.5,1.0,S6213,Basic sanitation,1,6108,0,0,0,0,0,1001524,Civil Society,NGO,America,HT,HT,1.0,4202.0
2009/2010,0,0,Uncoded: Pre-APP,14031,0,0,Closed,0,Canada,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.0225,0.8,S6216,Basic drinking water supply,1,6216,0,0,0,0,1,1000105,Civil Society,NGO,America,CA,CA,0.33,779.922
2009/2010,0,0,Uncoded: Pre-APP,14032,0,0,Closed,0,Canada,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.0225,0.8,S6216,Basic sanitation,1,6216,0,0,0,0,1,1000105,Civil Society,NGO,America,CA,CA,0.33,779.922
2009/2010,0,0,Uncoded: Pre-APP,16064,0,0,Closed,0,Canada,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.125,0.8,S6216,Social mitigation of HIV/AIDS,1,6216,0,0,0,0,1,1000105,Civil Society,NGO,America,CA,CA,0.33,4332.9
2009/2010,0,0,Uncoded: Pre-APP,24040,0,0,Closed,0,Canada,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.045,0.8,S6216,Informal/semi-formal financial intermediaries,1,6216,0,0,0,0,1,1000105,Civil Society,NGO,America,CA,CA,0.33,1559.844
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Closed,0,Canada,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.455,0.8,S6216,Agricultural development,1,6216,0,0,0,0,1,1000105,Civil Society,NGO,America,CA,CA,0.33,15771.756000000001
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,Canada,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.33,0.8,S6216,Promotion of development awareness,1,6216,0,0,0,0,1,1000105,Civil Society,NGO,America,CA,CA,0.33,11438.856000000002
2009/2010,0,0,Uncoded: Pre-APP,14031,0,0,Closed,0,Ghana,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.0225,0.8,S6216,Basic drinking water supply,2,6216,0,0,0,0,1,1000105,Civil Society,NGO,Africa,GH,GH,0.163,385.2342
2009/2010,0,0,Uncoded: Pre-APP,14032,0,0,Closed,0,Ghana,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.0225,0.8,S6216,Basic sanitation,2,6216,0,0,0,0,1,1000105,Civil Society,NGO,Africa,GH,GH,0.163,385.2342
2009/2010,0,0,Uncoded: Pre-APP,16064,0,0,Closed,0,Ghana,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.125,0.8,S6216,Social mitigation of HIV/AIDS,2,6216,0,0,0,0,1,1000105,Civil Society,NGO,Africa,GH,GH,0.163,2140.19
2009/2010,0,0,Uncoded: Pre-APP,24040,0,0,Closed,0,Ghana,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.045,0.8,S6216,Informal/semi-formal financial intermediaries,2,6216,0,0,0,0,1,1000105,Civil Society,NGO,Africa,GH,GH,0.163,770.4684
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Closed,0,Ghana,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.455,0.8,S6216,Agricultural development,2,6216,0,0,0,0,1,1000105,Civil Society,NGO,Africa,GH,GH,0.163,7790.2916
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,Ghana,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.33,0.8,S6216,Promotion of development awareness,2,6216,0,0,0,0,1,1000105,Civil Society,NGO,Africa,GH,GH,0.163,5650.1016
2009/2010,0,0,Uncoded: Pre-APP,14031,0,0,Closed,0,Kenya,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.0225,0.8,S6216,Basic drinking water supply,2,6216,0,0,0,0,1,1000105,Civil Society,NGO,Africa,KE,KE,0.17600000000000002,415.9584
2009/2010,0,0,Uncoded: Pre-APP,14032,0,0,Closed,0,Kenya,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.0225,0.8,S6216,Basic sanitation,2,6216,0,0,0,0,1,1000105,Civil Society,NGO,Africa,KE,KE,0.17600000000000002,415.9584
2009/2010,0,0,Uncoded: Pre-APP,16064,0,0,Closed,0,Kenya,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.125,0.8,S6216,Social mitigation of HIV/AIDS,2,6216,0,0,0,0,1,1000105,Civil Society,NGO,Africa,KE,KE,0.17600000000000002,2310.88
2009/2010,0,0,Uncoded: Pre-APP,24040,0,0,Closed,0,Kenya,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.045,0.8,S6216,Informal/semi-formal financial intermediaries,2,6216,0,0,0,0,1,1000105,Civil Society,NGO,Africa,KE,KE,0.17600000000000002,831.9168
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Closed,0,Kenya,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.455,0.8,S6216,Agricultural development,2,6216,0,0,0,0,1,1000105,Civil Society,NGO,Africa,KE,KE,0.17600000000000002,8411.6032
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,Kenya,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.33,0.8,S6216,Promotion of development awareness,2,6216,0,0,0,0,1,1000105,Civil Society,NGO,Africa,KE,KE,0.17600000000000002,6100.7232
2009/2010,0,0,Uncoded: Pre-APP,14031,0,0,Closed,0,Viet Nam,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.0225,0.8,S6216,Basic drinking water supply,3,6216,0,0,0,0,1,1000105,Civil Society,NGO,Asia,VN,VN,0.16399999999999998,387.5976
2009/2010,0,0,Uncoded: Pre-APP,14032,0,0,Closed,0,Viet Nam,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.0225,0.8,S6216,Basic sanitation,3,6216,0,0,0,0,1,1000105,Civil Society,NGO,Asia,VN,VN,0.16399999999999998,387.5976
2009/2010,0,0,Uncoded: Pre-APP,16064,0,0,Closed,0,Viet Nam,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.125,0.8,S6216,Social mitigation of HIV/AIDS,3,6216,0,0,0,0,1,1000105,Civil Society,NGO,Asia,VN,VN,0.16399999999999998,2153.32
2009/2010,0,0,Uncoded: Pre-APP,24040,0,0,Closed,0,Viet Nam,CHF,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,3512098.0,3512098.0,D6217,0.045,0.8,S6216,Informal/semi-formal financial intermediaries,3,6216,0,0,0,0,1,1000105,Civil Society,NGO,Asia,VN,VN,0.16399999999999998,775.1952
