assays_ss_d,assays_ss_tss,assays_dc_d,assays_tss_d,assays_ss_rgnsm,assays_ss_ctgr,assays_cll_d,assays_ss_tx_d,assays_ss_sbclllr_frctn,assays_crtd_b,assays_ss_strn,assays_cnfdnc_scr,assays_src_d,assays_src_ss_d,assays_chmbl_d,assays_b_frmt,assays_vrnt_d
11643,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628231,BAO_0000019,
11644,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628232,BAO_0000019,
11645,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628233,BAO_0000019,
11646,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628234,BAO_0000019,
11647,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628235,BAO_0000019,
11648,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628236,BAO_0000019,
11649,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628237,BAO_0000019,
11650,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628238,BAO_0000019,
11651,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628239,BAO_0000019,
11652,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628240,BAO_0000019,
11653,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628241,BAO_0000019,
11654,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628242,BAO_0000019,
11655,,8926,,,,,,,Autocuration,,0,1,,CHEMBL875482,BAO_0000019,
11656,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628243,BAO_0000019,
11657,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628244,BAO_0000019,
11658,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628245,BAO_0000019,
11659,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628246,BAO_0000019,
11660,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628247,BAO_0000019,
11661,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628248,BAO_0000019,
11662,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628249,BAO_0000019,
11663,,14839,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625452,BAO_0000218,
11664,,14839,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625453,BAO_0000218,
11665,,14839,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625454,BAO_0000218,
11666,,14839,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623844,BAO_0000218,
11667,,12178,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623845,BAO_0000218,
11668,,12178,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623846,BAO_0000218,
11669,,12178,,,,,,,Autocuration,,0,1,,CHEMBL623847,BAO_0000218,
11670,,12186,,Macaca fascicularis,,,9541.0,,Intermediate,,1,1,,CHEMBL623848,BAO_0000218,
11671,,12186,,Macaca fascicularis,,,9541.0,,Intermediate,,1,1,,CHEMBL623849,BAO_0000218,
11672,,12186,,Macaca fascicularis,,,9541.0,,Intermediate,,1,1,,CHEMBL623850,BAO_0000218,
11673,,12186,,Macaca fascicularis,,,9541.0,,Intermediate,,1,1,,CHEMBL623851,BAO_0000218,
11674,,12187,,Simiiformes,,,314293.0,,Autocuration,,0,1,,CHEMBL623852,BAO_0000218,
11675,,12187,,Mustela putorius furo,,,9669.0,,Intermediate,,1,1,,CHEMBL624551,BAO_0000218,
11676,,12187,,Mustela putorius furo,,,9669.0,,Intermediate,,1,1,,CHEMBL624552,BAO_0000218,
11677,,12187,,Simiiformes,,,314293.0,,Autocuration,,0,1,,CHEMBL624553,BAO_0000218,
11678,,12187,,Simiiformes,,,314293.0,,Autocuration,,0,1,,CHEMBL624554,BAO_0000218,
11679,,12187,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624555,BAO_0000218,
11680,,12187,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624741,BAO_0000218,
11681,,14122,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL624742,BAO_0000218,
11682,,14122,,Cricetinae,,,10026.0,,Intermediate,,1,1,,CHEMBL624743,BAO_0000218,
11683,,14122,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL877606,BAO_0000218,
11684,,13391,,,,,,,Autocuration,,0,1,,CHEMBL624744,BAO_0000218,
11685,Blood,13391,178.0,,,,,,Autocuration,,0,1,,CHEMBL624745,BAO_0000218,
11686,Blood,13391,178.0,,,,,,Autocuration,,0,1,,CHEMBL624746,BAO_0000218,
11687,Blood,13391,178.0,,,,,,Autocuration,,0,1,,CHEMBL624747,BAO_0000218,
11688,,16360,,,,,,,Autocuration,,0,1,,CHEMBL624748,BAO_0000019,
11689,,3673,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL622504,BAO_0000218,
11690,,14122,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL622505,BAO_0000218,
11691,,14122,,Cricetinae,,,10026.0,,Intermediate,,1,1,,CHEMBL622506,BAO_0000218,
11692,,14122,,Cricetinae,,,10026.0,,Intermediate,,1,1,,CHEMBL622507,BAO_0000218,
11693,,14122,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622508,BAO_0000218,
11694,,13889,,,,,,,Autocuration,,0,1,,CHEMBL622509,BAO_0000019,
11695,,14393,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622510,BAO_0000218,
11696,,17279,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622511,BAO_0000218,
11697,,14548,,Macaca fascicularis,,,9541.0,,Intermediate,,1,1,,CHEMBL622512,BAO_0000218,
11698,,14548,,Macaca fascicularis,,,9541.0,,Intermediate,,1,1,,CHEMBL622513,BAO_0000218,
11699,,14548,,Macaca fascicularis,,,9541.0,,Intermediate,,1,1,,CHEMBL622514,BAO_0000218,
11700,,14548,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL622515,BAO_0000218,
11701,,14548,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL622516,BAO_0000218,
11702,,14548,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622517,BAO_0000218,
11703,,14548,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622518,BAO_0000218,
11704,,14548,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622519,BAO_0000218,
11705,Muscle tissue,14608,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622520,BAO_0000218,
11706,Muscle tissue,14608,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622521,BAO_0000218,
11707,Zone of skin,14608,14.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625113,BAO_0000218,
11708,Zone of skin,14608,14.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL625114,BAO_0000218,
11709,Zone of skin,14608,14.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL874397,BAO_0000218,
11710,Spleen,14608,2106.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL625115,BAO_0000218,
11711,Spleen,14608,2106.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL625116,BAO_0000218,
11712,Spleen,14608,2106.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623932,BAO_0000218,
11713,Striatum,14608,2435.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623933,BAO_0000218,
11714,Striatum,14608,2435.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623934,BAO_0000218,
11715,Striatum,14608,2435.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623935,BAO_0000218,
11716,Thyroid gland,14608,2046.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623936,BAO_0000218,
11717,Thyroid gland,14608,2046.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623937,BAO_0000218,
11718,Thyroid gland,14608,2046.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623938,BAO_0000218,
11719,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623939,BAO_0000218,
11720,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623940,BAO_0000218,
11721,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623941,BAO_0000218,
11722,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL627216,BAO_0000218,
11723,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623942,BAO_0000218,
11724,Brain,15383,955.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618793,BAO_0000218,
11725,Brain,15383,955.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618794,BAO_0000218,
11726,Brain,15383,955.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618795,BAO_0000218,
11727,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618796,BAO_0000218,
11728,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618797,BAO_0000218,
11729,Kidney,15383,2113.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618798,BAO_0000218,
11730,Kidney,15383,2113.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618799,BAO_0000218,
11731,Kidney,15383,2113.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618800,BAO_0000218,
11732,Kidney,15383,2113.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618801,BAO_0000218,
11733,Kidney,15383,2113.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618802,BAO_0000218,
11734,Kidney,15383,2113.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618803,BAO_0000218,
11735,Liver,15383,2107.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618804,BAO_0000218,
11736,Liver,15383,2107.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618805,BAO_0000218,
11737,Liver,15383,2107.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618806,BAO_0000218,
11738,Liver,15383,2107.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618807,BAO_0000218,
11739,Liver,15383,2107.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618808,BAO_0000218,
11740,Liver,15383,2107.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618809,BAO_0000218,
11741,Muscle tissue,15383,2385.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618810,BAO_0000218,
11742,Muscle tissue,15383,2385.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618811,BAO_0000218,
11743,Muscle tissue,15383,2385.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL875844,BAO_0000218,
11744,Muscle tissue,15383,2385.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618812,BAO_0000218,
11745,Muscle tissue,15383,2385.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618813,BAO_0000218,
11746,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618814,BAO_0000218,
11747,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618815,BAO_0000218,
11748,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618816,BAO_0000218,
11749,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL618817,BAO_0000218,
11750,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL620544,BAO_0000218,
11751,,15341,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626230,BAO_0000218,
11752,,15341,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626231,BAO_0000218,
11753,,15341,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626232,BAO_0000218,
11754,Plasma,14906,1969.0,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL626233,BAO_0000218,
11755,Plasma,14906,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626234,BAO_0000218,
11756,Plasma,14906,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL875341,BAO_0000218,
11757,Plasma,14215,1969.0,Homo sapiens,,,9606.0,,Intermediate,,1,1,,CHEMBL626235,BAO_0000218,
11758,Plasma,14215,1969.0,Callithrix,,,9481.0,,Autocuration,,0,1,,CHEMBL626236,BAO_0000218,
11759,Plasma,14215,1969.0,Simiiformes,,,314293.0,,Autocuration,,0,1,,CHEMBL626237,BAO_0000218,
11760,Plasma,14215,1969.0,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL626238,BAO_0000218,
11761,Plasma,14215,1969.0,Homo sapiens,,,9606.0,,Intermediate,,1,1,,CHEMBL622412,BAO_0000218,
11762,Plasma,14215,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623114,BAO_0000218,
11763,Plasma,14215,1969.0,Callithrix,,,9481.0,,Autocuration,,0,1,,CHEMBL623115,BAO_0000218,
11764,Plasma,14215,1969.0,Simiiformes,,,314293.0,,Autocuration,,0,1,,CHEMBL623116,BAO_0000218,
11765,Plasma,14215,1969.0,Canis lupus familiaris,,,9615.0,,Autocuration,,0,1,,CHEMBL623117,BAO_0000218,
11766,Plasma,14215,1969.0,Homo sapiens,,,9606.0,,Intermediate,,1,1,,CHEMBL623118,BAO_0000218,
11767,Plasma,14215,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623119,BAO_0000218,
11768,Plasma,14215,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623120,BAO_0000218,
11769,Plasma,14215,1969.0,Homo sapiens,,,9606.0,,Intermediate,,1,1,,CHEMBL623286,BAO_0000218,
11770,Plasma,14067,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623287,BAO_0000218,
11771,Plasma,12350,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623288,BAO_0000218,
11772,Plasma,14813,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623289,BAO_0000218,
11773,,12536,,,,,,,Autocuration,,0,1,,CHEMBL623290,BAO_0000218,
11774,Plasma,14169,1969.0,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL623291,BAO_0000218,
11775,Plasma,14169,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623292,BAO_0000218,
11776,Plasma,15604,1969.0,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL623293,BAO_0000218,
11777,Plasma,15604,1969.0,Simiiformes,,,314293.0,,Autocuration,,0,1,,CHEMBL623294,BAO_0000218,
11778,Plasma,15604,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623295,BAO_0000218,
11779,,14387,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623296,BAO_0000218,
11780,,15115,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL875349,BAO_0000218,
11781,,15115,,Simiiformes,,,314293.0,,Autocuration,,0,1,,CHEMBL623297,BAO_0000019,
11782,,15115,,Simiiformes,,,314293.0,,Autocuration,,0,1,,CHEMBL623298,BAO_0000019,
11783,,15115,,Simiiformes,,,314293.0,,Autocuration,,0,1,,CHEMBL623299,BAO_0000019,
11784,,16359,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623300,BAO_0000218,
11785,,12829,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623301,BAO_0000218,
11786,,12829,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623302,BAO_0000218,
11787,,12829,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623303,BAO_0000218,
11788,,12829,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623304,BAO_0000218,
11789,,12829,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623305,BAO_0000218,
11790,Plasma,15137,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623306,BAO_0000218,
11791,Plasma,15137,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623307,BAO_0000218,
11792,Plasma,15137,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623308,BAO_0000218,
11793,Plasma,15137,1969.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623309,BAO_0000218,
11794,,13509,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623310,BAO_0000218,
11795,,13509,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623311,BAO_0000218,
11796,,13509,,Macaca fascicularis,,,9541.0,,Intermediate,,1,1,,CHEMBL623312,BAO_0000218,
11797,,13509,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL875350,BAO_0000218,
11798,,13509,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL628635,BAO_0000218,
11799,,12064,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628636,BAO_0000218,
11800,,12064,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628637,BAO_0000218,
11801,,12064,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628058,BAO_0000218,
11802,,10677,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628059,BAO_0000218,
11803,,10677,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628060,BAO_0000218,
11804,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628061,BAO_0000019,
11805,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628062,BAO_0000019,
11806,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628063,BAO_0000019,
11807,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628064,BAO_0000019,
11808,,8926,,,,,,,Autocuration,,0,1,,CHEMBL628065,BAO_0000019,
11809,Muscle tissue,8926,2385.0,,,,,,Autocuration,,0,1,,CHEMBL628066,BAO_0000019,
11810,Muscle tissue,8926,2385.0,,,,,,Autocuration,,0,1,,CHEMBL628067,BAO_0000019,
11811,Muscle tissue,8926,2385.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL874646,BAO_0000218,
11812,Muscle tissue,8926,2385.0,,,,,,Autocuration,,0,1,,CHEMBL628068,BAO_0000019,
11813,Muscle tissue,8926,2385.0,,,,,,Autocuration,,0,1,,CHEMBL628069,BAO_0000019,
11814,Muscle tissue,8926,2385.0,,,,,,Autocuration,,0,1,,CHEMBL628070,BAO_0000019,
11815,Spleen,8926,2106.0,,,,,,Autocuration,,0,1,,CHEMBL628071,BAO_0000019,
11816,Spleen,8926,2106.0,,,,,,Autocuration,,0,1,,CHEMBL628072,BAO_0000019,
11817,Spleen,8926,2106.0,,,,,,Autocuration,,0,1,,CHEMBL628073,BAO_0000019,
11818,Spleen,8926,2106.0,,,,,,Autocuration,,0,1,,CHEMBL628074,BAO_0000019,
11819,Spleen,8926,2106.0,,,,,,Autocuration,,0,1,,CHEMBL628075,BAO_0000019,
11820,Spleen,8926,2106.0,,,,,,Autocuration,,0,1,,CHEMBL628076,BAO_0000019,
11821,Adrenal cortex,7570,1235.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628077,BAO_0000218,
11822,Blood,7570,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628078,BAO_0000218,
11823,Liver,7570,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628079,BAO_0000218,
11824,Female gonad,7570,992.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628080,BAO_0000218,
11825,Thyroid gland,7570,2046.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628081,BAO_0000218,
11826,Adrenal cortex,7570,1235.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628082,BAO_0000218,
11827,Blood,7570,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL874647,BAO_0000218,
11828,Liver,7570,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626406,BAO_0000218,
11829,Female gonad,7570,992.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626407,BAO_0000218,
11830,Thyroid gland,7570,2046.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626408,BAO_0000218,
11831,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626409,BAO_0000218,
11832,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626410,BAO_0000218,
11833,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626411,BAO_0000218,
11834,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626412,BAO_0000218,
11835,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626413,BAO_0000218,
11836,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626414,BAO_0000218,
11837,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626415,BAO_0000218,
11838,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626416,BAO_0000218,
11839,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627062,BAO_0000218,
11840,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627063,BAO_0000218,
11841,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627064,BAO_0000218,
11842,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627227,BAO_0000218,
11843,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627228,BAO_0000218,
11844,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627229,BAO_0000218,
11845,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL625792,BAO_0000218,
11846,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL625793,BAO_0000218,
11847,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL625794,BAO_0000218,
11848,Blood,8608,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL625795,BAO_0000218,
11849,,13792,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625796,BAO_0000218,
11850,,13376,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL625797,BAO_0000218,
11851,,13376,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL625798,BAO_0000218,
11852,,14380,,,,,,,Autocuration,,0,1,,CHEMBL875613,BAO_0000218,
11853,,14380,,,,,,,Autocuration,,0,1,,CHEMBL625799,BAO_0000218,
11854,,14380,,,,,,,Autocuration,,0,1,,CHEMBL625800,BAO_0000218,
11855,,14380,,,,,,,Autocuration,,0,1,,CHEMBL625801,BAO_0000218,
11856,,14380,,,,,,,Autocuration,,0,1,,CHEMBL625802,BAO_0000218,
11857,,14380,,,,,,,Autocuration,,0,1,,CHEMBL625803,BAO_0000218,
11858,,14380,,,,,,,Autocuration,,0,1,,CHEMBL625804,BAO_0000019,
11859,,14380,,,,,,,Autocuration,,0,1,,CHEMBL622530,BAO_0000218,
11860,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL622531,BAO_0000218,
11861,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL622532,BAO_0000218,
11862,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623176,BAO_0000218,
11863,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623177,BAO_0000218,
11864,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623178,BAO_0000218,
11865,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623179,BAO_0000218,
11866,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623180,BAO_0000218,
11867,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL623181,BAO_0000218,
11868,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL624131,BAO_0000218,
11869,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL624132,BAO_0000218,
11870,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL624133,BAO_0000218,
11871,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL624846,BAO_0000218,
11872,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL624847,BAO_0000218,
11873,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL624848,BAO_0000218,
11874,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625012,BAO_0000218,
11875,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625013,BAO_0000218,
11876,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625014,BAO_0000218,
11877,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625015,BAO_0000218,
11878,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625016,BAO_0000218,
11879,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625017,BAO_0000218,
11880,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625018,BAO_0000218,
11881,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625019,BAO_0000218,
11882,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625020,BAO_0000218,
11883,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625021,BAO_0000218,
11884,,14393,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL625022,BAO_0000218,
11885,,14731,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625023,BAO_0000218,
11886,,14731,,Macaca fascicularis,,,9541.0,,Intermediate,,1,1,,CHEMBL625024,BAO_0000218,
11887,,14731,,Macaca fascicularis,,,9541.0,,Intermediate,,1,1,,CHEMBL627626,BAO_0000218,
11888,Brain,13758,955.0,,,,,,Autocuration,,0,1,,CHEMBL627627,BAO_0000218,
11889,Serum,13758,1977.0,,,,,,Autocuration,,0,1,,CHEMBL627628,BAO_0000218,
11890,Brain,13758,955.0,,,,,,Autocuration,,0,1,,CHEMBL627629,BAO_0000218,
11891,Serum,13758,1977.0,,,,,,Autocuration,,0,1,,CHEMBL627630,BAO_0000218,
