assay_tax_id,confidence_score,src_assay_id,assay_type,assay_category,variant_id,tissue_id,chembl_id,assay_strain,bao_format,assay_cell_type,tid,assay_test_type,assay_subcellular_fraction,relationship_type,assay_id,doc_id,src_id,cell_id,curated_by,assay_organism,description,assay_tissue
,8.0,,B,,,,CHEMBL620785,,BAO_0000219,HeLa,10627.0,,,H,3648.0,15146.0,1.0,308.0,Expert,,Binding affinity against human cloned 5-hydroxytryptamine 6 receptor in HeLa cells using [3H]LSD,
,8.0,,B,,,,CHEMBL857992,,BAO_0000357,,10627.0,,,H,3649.0,5213.0,1.0,,Autocuration,,Compound was tested for its binding affinity in 5-hydroxytryptamine 6 receptor (using human cloned receptors in HeLa and [3H]LSD as a radioligand ),
,8.0,,B,,,,CHEMBL620786,,BAO_0000219,,10627.0,,,H,3650.0,16429.0,1.0,,Autocuration,,In vitro binding affinity at human recombinant 5-hydroxytryptamine 6 receptor in mammalian cells using 3[H]LSD as the radioligand,
,8.0,,B,,,,CHEMBL620787,,BAO_0000219,HeLa,10627.0,,,H,3651.0,14818.0,1.0,308.0,Autocuration,,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 6 receptor in HeLa cells using [3H]5-LSD.,
,8.0,,B,,,,CHEMBL620788,,BAO_0000219,HeLa,10627.0,,,H,3652.0,4829.0,1.0,308.0,Autocuration,,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 6 receptor in HeLa cells, using [3H]5-LSD as radioligand; n=3",
,8.0,,B,,,,CHEMBL620789,,BAO_0000219,HeLa,10627.0,,,H,3653.0,4829.0,1.0,308.0,Autocuration,,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 6 receptor in HeLa cells, using [3H]5-LSD as radioligand; n=9",
,8.0,,B,,,,CHEMBL620790,,BAO_0000219,HeLa,10627.0,,,H,3654.0,4829.0,1.0,308.0,Autocuration,,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 6 receptor in HeLa cells, using [3H]LSD as radioligand; n=3",
,8.0,,B,,,,CHEMBL620791,,BAO_0000219,CHO,10628.0,,,H,3655.0,15250.0,1.0,449.0,Autocuration,,Compound was tested for the displacement of [3H]5-HT binding to cloned rat 5-hydroxytryptamine 6 receptor stably expressed in CHO cells,
,8.0,,B,,,,CHEMBL620792,,BAO_0000019,,10628.0,,,H,3656.0,14423.0,1.0,,Autocuration,,Binding affinity against 5-hydroxytryptamine 6 receptor from CHO cell membranes using [3H]5-HT as the radioligand.,
,8.0,,B,,,,CHEMBL620793,,BAO_0000357,,10628.0,,,H,3657.0,15086.0,1.0,,Autocuration,,The compound was tested for binding affinity against 5-hydroxytryptamine 6 receptor,
,8.0,,B,,,,CHEMBL620794,,BAO_0000357,,10628.0,,,H,3658.0,4342.0,1.0,,Autocuration,,Binding affinity of compound towards serotonin 5-hydroxytryptamine 6 receptor was determined,
9606.0,9.0,,B,,,,CHEMBL620795,,BAO_0000219,HeLa,10627.0,,,D,3659.0,16190.0,1.0,308.0,Autocuration,Homo sapiens,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells,
,8.0,,B,,,,CHEMBL620796,,BAO_0000357,,10627.0,,,H,3660.0,4820.0,1.0,,Expert,,Binding affinity towards human 5-hydroxytryptamine 6 receptor,
,8.0,,B,,,,CHEMBL620797,,BAO_0000357,,10627.0,,,H,3661.0,4639.0,1.0,,Autocuration,,Percentage of displacement at 5-hydroxytryptamine 6 receptor at 10e-8 M,
9606.0,9.0,,F,,,,CHEMBL620798,,BAO_0000019,,10627.0,,,D,3662.0,17066.0,1.0,,Expert,Homo sapiens,Antagonistic activity towards 5-hydroxytryptamine 6 receptor was evaluated in cAMP assay,
,8.0,,B,,,,CHEMBL620799,,BAO_0000357,,10627.0,,,H,3663.0,6011.0,1.0,,Autocuration,,Inhibition of binding towards 5-hydroxytryptamine 6 receptor at 100 nM concentration,
,8.0,,B,,,,CHEMBL620800,,BAO_0000357,,10627.0,,,H,3664.0,17066.0,1.0,,Expert,,Binding affinity towards human 5-hydroxytryptamine 6 receptor,
,8.0,,B,,,,CHEMBL620801,,BAO_0000357,,10627.0,,,H,3665.0,17515.0,1.0,,Autocuration,,Binding affinity of compound towards serotonin 5-hydroxytryptamine 6 receptor; inactive at 10 uM,
,8.0,,B,,,,CHEMBL875100,,BAO_0000357,,10627.0,,,H,3666.0,5014.0,1.0,,Autocuration,,Compound was tested for its binding affinity towards 5-hydroxytryptamine 6 receptor,
,8.0,,B,,,,CHEMBL620802,,BAO_0000357,,10627.0,,,H,3667.0,4373.0,1.0,,Autocuration,,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 6 receptor was determined,
,8.0,,F,,,,CHEMBL620803,,BAO_0000019,,10627.0,,,H,3668.0,17066.0,1.0,,Expert,,Antagonistic activity towards 5-hydroxytryptamine 6 receptor,
,8.0,,F,,,,CHEMBL620804,,BAO_0000019,,10627.0,,,H,3669.0,17066.0,1.0,,Expert,,Antagonistic activity towards 5-hydroxytryptamine 6 receptor was evaluated in cAMP assay,
,8.0,,B,,,,CHEMBL620805,,BAO_0000357,,10627.0,,,H,3670.0,4373.0,1.0,,Autocuration,,Binding affinity for 5-hydroxytryptamine 6 receptor was determined,
,8.0,,B,,,,CHEMBL620806,,BAO_0000357,,10627.0,,,H,3671.0,4687.0,1.0,,Autocuration,,Evaluated for the binding affinity towards 5-hydroxytryptamine 6 receptor,
,8.0,,B,,,,CHEMBL620807,,BAO_0000357,,10627.0,,,H,3672.0,16946.0,1.0,,Autocuration,,Ability to displace [125I]LSD 113808 from 5-hydroxytryptamine 6 receptor at concentration of 10e-6 M,
,8.0,,B,,,,CHEMBL620808,,BAO_0000357,,10627.0,,,H,3673.0,16946.0,1.0,,Autocuration,,Ability to displace [125I]LSD 113808 from 5-hydroxytryptamine 6 receptor at concentration of 10e-8 M,
,8.0,,B,,,,CHEMBL620809,,BAO_0000357,,10627.0,,,H,3674.0,16633.0,1.0,,Autocuration,,Binding affinities against 5-hydroxytryptamine 6 receptor,
,8.0,,B,,,,CHEMBL620810,,BAO_0000357,,10627.0,,,H,3675.0,16633.0,1.0,,Autocuration,,Binding affinities towards 5-hydroxytryptamine 6 receptor,
9606.0,9.0,,B,,,,CHEMBL620811,,BAO_0000357,,10627.0,,,D,3676.0,17066.0,1.0,,Expert,Homo sapiens,Binding affinity towards 5-hydroxytryptamine 6 receptor,
,8.0,,B,,,,CHEMBL620812,,BAO_0000357,,10627.0,,,H,3677.0,16700.0,1.0,,Autocuration,,The binding affinity towards 5-hydroxytryptamine 6 receptor; No affinity,
,8.0,,B,,,,CHEMBL620813,,BAO_0000357,,10627.0,,,H,3678.0,3269.0,1.0,,Autocuration,,Affinity against 5-hydroxytryptamine 6 receptor,
,8.0,,B,,,,CHEMBL620814,,BAO_0000357,,10627.0,,,H,3679.0,5486.0,1.0,,Autocuration,,Binding affinity towards human recombinant 5-hydroxytryptamine 7 receptor by the displacement of [3H]-5-CT],
9606.0,9.0,,B,,,,CHEMBL620815,,BAO_0000357,,10209.0,,,D,3680.0,16146.0,1.0,,Expert,Homo sapiens,Inhibition of human 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL620816,,BAO_0000219,HEK293,10209.0,,,H,3681.0,5014.0,1.0,722.0,Autocuration,,Compound was tested for its binding affinity towards human 5-hydroxytryptamine 7 receptor from HEK293 cells using radioligand [3H]LSD,
,8.0,,B,,,,CHEMBL620817,,BAO_0000357,,10209.0,,,H,3682.0,15463.0,1.0,,Autocuration,,Compound at 1 uM was tested for the inhibition of radioligand [3H]LSD binding to recombinant human 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL620818,,BAO_0000357,,10209.0,,,H,3683.0,3805.0,1.0,,Autocuration,,In vitro binding affinity against human 5-hydroxytryptamine 7 receptor at a concentration of 100 (nM),
,8.0,,B,,,,CHEMBL620819,,BAO_0000219,HEK293,10209.0,,,H,3684.0,5014.0,1.0,722.0,Expert,,Inhibition (at 1 uM) of radioligand [3H]LSD binding to human 5-hydroxytryptamine 7 receptor on HEK293 cells,
9606.0,9.0,,B,,,,CHEMBL620820,,BAO_0000357,,10209.0,,,D,3685.0,6491.0,1.0,,Expert,Homo sapiens,Affinity towards human 5-hydroxytryptamine 7 serotonin receptor,
,8.0,,B,,,,CHEMBL620821,,BAO_0000219,CHO,10209.0,,,H,3686.0,16190.0,1.0,449.0,Autocuration,,Binding affinity for 5-hydroxytryptamine 7 receptor human cloned receptors in CHO cells using [3H]5-HT,
9606.0,9.0,,B,,,,CHEMBL620822,,BAO_0000357,,10209.0,,,D,3687.0,17066.0,1.0,,Expert,Homo sapiens,Binding affinity towards human 5-hydroxytryptamine 7 receptor,
9606.0,9.0,,B,,,,CHEMBL620823,,BAO_0000357,,10209.0,,,D,3688.0,17066.0,1.0,,Expert,Homo sapiens,Displacement of [3H]5-HT from human 5-hydroxytryptamine 7 receptor,
9606.0,9.0,,B,,,,CHEMBL620824,,BAO_0000357,,10209.0,,,D,3689.0,3555.0,1.0,,Expert,Homo sapiens,Binding affinity against 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL620825,,BAO_0000219,CHO,10209.0,,,H,3690.0,6588.0,1.0,449.0,Expert,,Binding affinity towards human 5-hydroxytryptamine 7 receptor by the displacement of [3H]-5-HT radioligand from the cloned receptor expressed in CHO cells,
,8.0,,B,,,,CHEMBL872930,,BAO_0000357,,10209.0,,,H,3691.0,15463.0,1.0,,Autocuration,,Binding affinity towards recombinant human 5-hydroxytryptamine 7 receptor was determined using [3H]LSD as radioligand,
,8.0,,B,,,,CHEMBL620826,,BAO_0000357,,10209.0,,,H,3692.0,6013.0,1.0,,Autocuration,,Binding affinity towards 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL620827,,BAO_0000357,,10209.0,,,H,3693.0,16209.0,1.0,,Autocuration,,Binding affinity towards human 5-hydroxytryptamine 7 receptor using [3H]5-HT as radioligand,
,8.0,,B,,,,CHEMBL620828,,BAO_0000357,,10209.0,,,H,3694.0,3935.0,1.0,,Autocuration,,Compound was evaluated for its binding affinity for human 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL620829,,BAO_0000357,,10209.0,,,H,3695.0,15818.0,1.0,,Autocuration,,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL620830,,BAO_0000219,HEK293,10209.0,,,H,3696.0,5014.0,1.0,722.0,Expert,,Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD,
,8.0,,B,,,,CHEMBL620831,,BAO_0000019,,10209.0,,,H,3697.0,16441.0,1.0,,Expert,,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 7 receptor incubated with 1 nM [3H]LSD,
,8.0,,B,,,,CHEMBL620832,,BAO_0000019,,10209.0,,,H,3698.0,16441.0,1.0,,Expert,,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 7 receptor incubated with 1 nM [3H]LSD; ND is No Data.,
9606.0,9.0,,B,,,,CHEMBL621548,,BAO_0000357,,10209.0,,,D,3699.0,4234.0,1.0,,Expert,Homo sapiens,In vitro binding affinity to human 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL621549,,BAO_0000019,,10209.0,,,H,3700.0,17085.0,1.0,,Autocuration,,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL621550,,BAO_0000357,,10209.0,,,H,3701.0,17200.0,1.0,,Autocuration,,Inhibitory constant against human 5-hydroxytryptamine 7 receptor using [3H]LSD radioligand,
,8.0,,B,,,,CHEMBL621551,,BAO_0000219,CHO,10209.0,,,H,3702.0,17451.0,1.0,449.0,Autocuration,,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 7 receptor expressed in CHO cells using [3H]-LSD as radioligand; Not determined,
,8.0,,B,,,,CHEMBL621552,,BAO_0000019,,10209.0,,,H,3703.0,17085.0,1.0,,Autocuration,,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 7 receptor; ND means not determined,
,8.0,,B,,,,CHEMBL857077,,BAO_0000357,,10209.0,,,H,3704.0,5104.0,1.0,,Autocuration,,Binding affinity for human cloned 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL618158,,BAO_0000357,,10209.0,,,H,3705.0,5104.0,1.0,,Autocuration,,Binding affinity for human cloned 5-hydroxytryptamine 7 receptor; Not tested,
9606.0,9.0,,B,,,,CHEMBL618159,,BAO_0000219,COS-7,10209.0,,,D,3706.0,5033.0,1.0,643.0,Expert,Homo sapiens,Ability to displace the radioligand [3H]5-carboxyamidotryptamine ([3H]5-CT) from human 5-hydroxytryptamine 7 receptor expressed in COS-7 cells,
,8.0,,B,,,,CHEMBL875101,,BAO_0000219,COS-7,10209.0,,,H,3707.0,5486.0,1.0,643.0,Autocuration,,Ability to displace the radioligand [3H]5-carboximidotryptamine ([3H]-5-CT) from cloned human 5-hydroxytryptamine 7 receptor expressed in COS-7 cells,
9606.0,9.0,,B,,,,CHEMBL618160,,BAO_0000219,HEK293,10209.0,,,D,3708.0,4540.0,1.0,722.0,Expert,Homo sapiens,Binding affinity to human cloned 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]-5-CT as radioligand,
,8.0,,B,,,,CHEMBL618161,,BAO_0000357,,10209.0,,,H,3709.0,6166.0,1.0,,Expert,,Binding affinity at human cloned 5-hydroxytryptamine 7 receptor.,
,8.0,,B,,,,CHEMBL618162,,BAO_0000219,HEK293,10209.0,,,H,3710.0,17342.0,1.0,722.0,Expert,,Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor was determined in HEK293 cells using [3H]5-CT as radioligand,
,8.0,,B,,,,CHEMBL618163,,BAO_0000357,,10209.0,,,H,3711.0,17342.0,1.0,,Expert,,Binding affinity towards human recombinant 5-hydroxytryptamine 7 receptor was determined using [3H]5-CT as radioligand,
,8.0,,B,,,,CHEMBL618164,,BAO_0000357,,10209.0,,,H,3712.0,17296.0,1.0,,Autocuration,,Binding affinity against 5-hydroxytryptamine 7 human receptors,
,8.0,,B,,,,CHEMBL618165,,BAO_0000219,,10209.0,,,H,3713.0,16429.0,1.0,,Expert,,Binding affinity to human recombinant 5-hydroxytryptamine 7 receptor in mammalian cells using [3H]5-CT as radioligand,
,8.0,,B,,,,CHEMBL618166,,BAO_0000219,HEK293,10209.0,,,H,3714.0,15779.0,1.0,722.0,Autocuration,,Binding affinity toward 5-hydroxytryptamine 7 receptor (human cloned receptor) in HEK 293 cells using [3H]-5-CT as radioligand.,
,8.0,,B,,,,CHEMBL857989,,BAO_0000219,HEK293,10209.0,,,H,3715.0,15779.0,1.0,722.0,Autocuration,,Binding affinity towards 5-hydroxytryptamine 7 receptor (a) (human cloned receptor) in HEK 293 cells using [3H]5-CT as radioligand.,
,8.0,,B,,,,CHEMBL619888,,BAO_0000219,HEK293,10209.0,,,H,3716.0,15779.0,1.0,722.0,Autocuration,,Binding affinity towards 5-hydroxytryptamine 7 receptor (human cloned receptor) in HEK 293 cells using [3H]5-CT as radioligand.,
,8.0,,B,,,,CHEMBL619889,,BAO_0000219,HEK293,10209.0,,,H,3717.0,15779.0,1.0,722.0,Autocuration,,Binding affinity towards 5-hydroxytryptamine 7 receptor (human cloned receptor) in HEK 293 cells using [3H]5-CT as radioligand.,
,8.0,,B,,,,CHEMBL619890,,BAO_0000219,HEK293,10209.0,,,H,3718.0,15779.0,1.0,722.0,Autocuration,,Binding affinity towards 5-hydroxytryptamine 7 receptor 7(a) (human cloned receptor in HEK 293 cells using [3H]5-CT as radioligand.,
,8.0,,B,,,,CHEMBL619891,,BAO_0000219,CHO,10209.0,,,H,3719.0,17451.0,1.0,449.0,Autocuration,,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 7 receptor expressed in CHO cells using [3H]LSD as radioligand,
,8.0,,B,,,,CHEMBL619892,,BAO_0000219,HEK293,10209.0,,,H,3720.0,4199.0,1.0,722.0,Autocuration,,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]5-CT as the radioligand (n=3),
,9.0,,B,,,,CHEMBL619893,,BAO_0000219,HEK293,10209.0,,,D,3721.0,4199.0,1.0,722.0,Expert,,Displacement of [3H]-5-CT from human 5-hydroxytryptamine 7 receptor expressed in HEK-293 cells,
,8.0,,B,,,,CHEMBL619894,,BAO_0000219,HEK293,10209.0,,,H,3722.0,4199.0,1.0,722.0,Autocuration,,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]5-CT as the radioligand(n=6),
,9.0,,B,,,,CHEMBL619895,,BAO_0000219,HEK293,10209.0,,,D,3723.0,3680.0,1.0,722.0,Intermediate,,Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor in HEK 293 cells,
,9.0,,B,,,,CHEMBL619896,,BAO_0000357,,10209.0,,,D,3724.0,3680.0,1.0,,Intermediate,,Binding affinity towards human recombinant 5-hydroxytryptamine 7 receptor using [3H]5-CT as radioligand,
,8.0,,B,,,,CHEMBL619897,,BAO_0000219,COS-7,10209.0,,,H,3725.0,15316.0,1.0,643.0,Autocuration,,Compound was evaluated for its ability to displace [3H]5-CT binding from cloned human 5-hydroxytryptamine 7 receptor expressed in COS-7 cells.,
,8.0,,B,,,,CHEMBL619898,,BAO_0000219,HEK293,10209.0,,,H,3726.0,15146.0,1.0,722.0,Autocuration,,Compound was tested for its binding affinity against human cloned 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]5-CT,
,8.0,,B,,,,CHEMBL619899,,BAO_0000219,HEK293,10209.0,,,H,3727.0,5213.0,1.0,722.0,Expert,,Binding affinity for human cloned 5-hydroxytryptamine 7 receptor in HEK 293 using [3H]5-CT as a radioligand,
,8.0,,B,,,,CHEMBL619900,,BAO_0000219,HEK293,10209.0,,,H,3728.0,5213.0,1.0,722.0,Autocuration,,Compound was tested for its binding affinity in 5-hydroxytryptamine 7 receptor (using human cloned receptors in HEK 293 and [3H]5-CT as a radioligand ),
9606.0,9.0,,B,,,,CHEMBL619901,,BAO_0000219,HEK293,10209.0,,,D,3729.0,14818.0,1.0,722.0,Expert,Homo sapiens,Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor expressed in HEK 293 cells using [3H]5-CT,
,8.0,,B,,,,CHEMBL620580,,BAO_0000219,HEK293,10209.0,,,H,3730.0,14818.0,1.0,722.0,Autocuration,,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 7 receptor expressed in HEK 293 cells using [3H]5-CT. ,
,8.0,,B,,,,CHEMBL620581,,BAO_0000219,HEK293,10209.0,,,H,3731.0,14818.0,1.0,722.0,Autocuration,,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]5-CT.,
,8.0,,B,,,,CHEMBL620733,,BAO_0000219,HEK293,10209.0,,,H,3732.0,4829.0,1.0,722.0,Autocuration,,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 7 receptor in HEK293 cells, using [3H]5-CT as radioligand",
9606.0,9.0,,B,,,,CHEMBL620734,,BAO_0000357,,10209.0,,,D,3733.0,17200.0,1.0,,Autocuration,Homo sapiens,Inhibitory constant against human 5-hydroxytryptamine 7 receptor using [3H]-LSD radioligand; Not determined,
10090.0,9.0,,B,,,,CHEMBL620735,,BAO_0000357,,10022.0,,,D,3734.0,17066.0,1.0,,Expert,Mus musculus,Binding affinity towards mouse 5-hydroxytryptamine 7 receptor was evaluated using [3H]5-HT as radioligand,
9986.0,8.0,,B,,,,CHEMBL620736,,BAO_0000019,,10209.0,,,H,3735.0,14025.0,1.0,,Autocuration,Oryctolagus cuniculus,The dissociation equilibrium constant (pKB=-log KB) of compound was determined against the vascular 5-hydroxytryptamine 7 receptor in the endothelium denuded rabbit jugular vein.,
,8.0,,B,,,,CHEMBL620737,,BAO_0000219,CHO,11923.0,,,H,3736.0,15250.0,1.0,449.0,Autocuration,,Compound was tested for the displacement of [3H]5-HT binding to cloned rat 5-hydroxytryptamine 7 receptor stably expressed in CHO cells,
,8.0,,B,,,,CHEMBL620738,,BAO_0000219,CHO,11923.0,,,H,3737.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors at a concentration of 10000 nM,
,8.0,,B,,,,CHEMBL620739,,BAO_0000219,CHO,11923.0,,,H,3738.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors at a concentration of 100 nM,
,8.0,,B,,,,CHEMBL620740,,BAO_0000219,CHO,11923.0,,,H,3739.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors at a concentration of 1 nM,
,8.0,,B,,,,CHEMBL620741,,BAO_0000219,CHO,11923.0,,,H,3740.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors by 10000 nM 5-HT.,
,8.0,,B,,,,CHEMBL620742,,BAO_0000219,CHO,11923.0,,,H,3741.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors by 100 nM 5-HT.,
,8.0,,B,,,,CHEMBL620743,,BAO_0000219,CHO,11923.0,,,H,3742.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors by 1 nM 5-HT,
,8.0,,B,,,,CHEMBL620744,,BAO_0000219,CHO,11923.0,,,H,3743.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors at a concentration of 10000 nM,
,8.0,,B,,,,CHEMBL620745,,BAO_0000219,CHO,11923.0,,,H,3744.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors at a concentration of 100 nM,
,8.0,,B,,,,CHEMBL620746,,BAO_0000219,CHO,11923.0,,,H,3745.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors at a concentration of 1 nM,
,8.0,,B,,,,CHEMBL620747,,BAO_0000219,CHO,11923.0,,,H,3746.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors by 10000 nM 5-HT.,
,8.0,,B,,,,CHEMBL620748,,BAO_0000219,CHO,11923.0,,,H,3747.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors by 100 nM 5-HT.,
,8.0,,B,,,,CHEMBL620749,,BAO_0000219,CHO,11923.0,,,H,3748.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors by 1 nM 5-HT.,
,8.0,,B,,,,CHEMBL620750,,BAO_0000357,,11923.0,,,H,3749.0,17066.0,1.0,,Expert,,Binding affinity towards rat 5-hydroxytryptamine 7 receptor,
10116.0,9.0,,B,,,,CHEMBL620751,,BAO_0000357,,11923.0,,,D,3750.0,17066.0,1.0,,Expert,Rattus norvegicus,Binding affinity towards rat 5-hydroxytryptamine 7 receptor was evaluated using [3H]5-HT as radioligand,
,8.0,,B,,,,CHEMBL620752,,BAO_0000357,,11923.0,,,H,3751.0,17386.0,1.0,,Expert,,Binding affinity to the rat 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL872929,,BAO_0000019,,11923.0,,,H,3752.0,14423.0,1.0,,Autocuration,,Binding affinity against 5-hydroxytryptamine 7 receptor using from CHO cell membranes [3H]5-HT as the radioligand.,
10116.0,9.0,,B,,,,CHEMBL620753,,BAO_0000357,,11923.0,,,D,3753.0,15874.0,1.0,,Expert,Rattus norvegicus,Binding affinity against Rat 5-hydroxytryptamine 7 receptor using [3H]5-HT,
10116.0,9.0,,B,,,,CHEMBL620754,,BAO_0000357,,11923.0,,,D,3754.0,15874.0,1.0,,Expert,Rattus norvegicus,Displacement of [3H]5-HT from over-expressed rat 5-hydroxytryptamine 7 receptor,
10116.0,9.0,,B,,,,CHEMBL620755,,BAO_0000219,CHO,11923.0,,,D,3755.0,16372.0,1.0,449.0,Expert,Rattus norvegicus,Displacement of [3H]5-HT from rat 5-hydroxytryptamine 7 receptor expressed in CHO cells,
,8.0,,B,,,,CHEMBL620756,,BAO_0000357,,11923.0,,,H,3756.0,4622.0,1.0,,Autocuration,,In vitro binding affinity towards cloned rat 5-hydroxytryptamine 7 receptor using [3H]5-HT as radioligand,
,8.0,,B,,,,CHEMBL620757,,BAO_0000357,,11923.0,,,H,3757.0,15086.0,1.0,,Autocuration,,The compound was tested for binding affinity against 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL620758,,BAO_0000219,CHO,11923.0,,,H,3758.0,16372.0,1.0,449.0,Autocuration,,"Effect of compound on stimulation of cAMP production in CHO cells expressing rat 5-HT7 receptors at 1, 10, 100 1000 and 10000 nM conc; Not tested",
,8.0,,B,,,,CHEMBL620759,,BAO_0000219,CHO,11923.0,,,H,3759.0,16372.0,1.0,449.0,Autocuration,,"Effect of compound on stimulation of cAMP production in CHO cells expressing rat 5-HT7 receptors at 1, 10, 100 1000 and 10000 nM conc; not tested",
,8.0,,B,,,,CHEMBL620760,,BAO_0000219,CHO,11923.0,,,H,3760.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors at a concentration of 1 nM; not tested,
,8.0,,B,,,,CHEMBL620761,,BAO_0000219,CHO,11923.0,,,H,3761.0,16372.0,1.0,449.0,Autocuration,,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors by 1 nM 5-HT; Not tested,
,8.0,,F,,,2116.0,CHEMBL620762,,BAO_0000221,,11923.0,,,H,3762.0,17386.0,1.0,,Autocuration,,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine 7 receptor desensitization,Ileum
,8.0,,F,,,2116.0,CHEMBL620763,,BAO_0000221,,11923.0,,,H,3763.0,17386.0,1.0,,Autocuration,,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine 7 receptor nondesensitization,Ileum
,8.0,,F,,,2116.0,CHEMBL620764,,BAO_0000221,,11923.0,,,H,3764.0,17386.0,1.0,,Autocuration,,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine receptor desensitization,Ileum
10116.0,9.0,,B,,,,CHEMBL857990,,BAO_0000249,,11923.0,,Membranes,D,3765.0,5831.0,1.0,,Expert,Rattus norvegicus,Inhibition of [3H]-5-CT binding to 5-hydroxytryptamine 7 receptor of rat cortical membranes,
,8.0,,B,,,,CHEMBL620765,,BAO_0000357,,11923.0,,,H,3766.0,4342.0,1.0,,Autocuration,,Binding affinity of compound towards serotonin 5-hydroxytryptamine 7 receptor was determined,
,8.0,,B,,,,CHEMBL620766,,BAO_0000357,,11923.0,,,H,3767.0,17319.0,1.0,,Expert,,Binding affinity at rat 5-hydroxytryptamine 7 receptor.,
