assays_assay_id,assays_src_assay_id,assays_assay_tax_id,assays_assay_tissue,assays_variant_id,assays_assay_subcellular_fraction,assays_confidence_score,assays_assay_type,assays_relationship_type,assays_curated_by,assays_doc_id,assays_tid,assays_src_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_tissue_id
13583,,,,,,0,P,U,Autocuration,17606,22229,1,CHEMBL622143,,BAO_0000100,
13584,,,,,,0,P,U,Autocuration,6863,22229,1,CHEMBL622144,,BAO_0000100,
13585,,,,,,0,A,U,Autocuration,1356,22224,1,CHEMBL877473,,BAO_0000019,
13586,,,,,,0,P,U,Autocuration,3326,22229,1,CHEMBL622145,,BAO_0000100,
13587,,,,,,0,A,U,Autocuration,1356,22224,1,CHEMBL622146,,BAO_0000019,
13588,,,,,,0,P,U,Autocuration,12984,22229,1,CHEMBL622147,,BAO_0000100,
13589,,,,,,0,A,U,Autocuration,17363,22224,1,CHEMBL622148,,BAO_0000019,
13590,,,,,,0,A,U,Autocuration,6827,22224,1,CHEMBL883124,,BAO_0000019,
13591,,,,,,0,P,U,Autocuration,261,22229,1,CHEMBL622149,,BAO_0000100,
13592,,,,,,0,A,U,Autocuration,2685,22224,1,CHEMBL622150,,BAO_0000019,
13593,,,,,,0,P,U,Autocuration,414,22224,1,CHEMBL622151,,BAO_0000100,
13594,,,,,,0,P,U,Autocuration,15769,22229,1,CHEMBL622152,,BAO_0000100,
13595,,,,,,0,A,U,Autocuration,17248,22224,1,CHEMBL622153,,BAO_0000019,
13596,,,,,,0,A,U,Autocuration,16935,22224,1,CHEMBL877474,,BAO_0000218,
13597,,,,,,0,A,U,Autocuration,16935,22224,1,CHEMBL622154,,BAO_0000218,
13598,,,Plasma,,,0,A,U,Autocuration,14832,22224,1,CHEMBL622155,,BAO_0000218,1969.0
13599,,,Plasma,,,0,A,U,Autocuration,14832,22224,1,CHEMBL622156,,BAO_0000218,1969.0
13600,,10116.0,Plasma,,,1,A,N,Intermediate,2399,50597,1,CHEMBL622157,,BAO_0000218,1969.0
13601,,10116.0,Plasma,,,1,A,N,Intermediate,2399,50597,1,CHEMBL622158,,BAO_0000218,1969.0
13602,,10116.0,,,,1,A,N,Intermediate,6227,50597,1,CHEMBL622807,,BAO_0000218,
13603,,9544.0,,,,1,A,N,Intermediate,6227,50797,1,CHEMBL622808,,BAO_0000218,
13604,,,,,,0,A,U,Autocuration,5623,22224,1,CHEMBL622809,,BAO_0000218,
13605,,,,,,0,A,U,Autocuration,4854,22224,1,CHEMBL622810,,BAO_0000218,
13606,,10026.0,,,,1,A,N,Intermediate,4493,100712,1,CHEMBL876653,,BAO_0000218,
13607,,10026.0,,,,1,A,N,Intermediate,4493,100712,1,CHEMBL622811,,BAO_0000218,
13608,,10116.0,,,,1,A,N,Intermediate,14956,50597,1,CHEMBL622986,,BAO_0000218,
13609,,10116.0,Plasma,,,1,A,N,Intermediate,15372,50597,1,CHEMBL622987,,BAO_0000218,1969.0
13610,,10116.0,Plasma,,,1,A,N,Intermediate,15372,50597,1,CHEMBL622988,,BAO_0000218,1969.0
13611,,10116.0,Plasma,,,1,A,N,Intermediate,15372,50597,1,CHEMBL622989,,BAO_0000218,1969.0
13612,,10116.0,Plasma,,,1,A,N,Intermediate,15372,50597,1,CHEMBL622990,,BAO_0000218,1969.0
13613,,314293.0,Plasma,,,0,A,U,Autocuration,15604,22224,1,CHEMBL622991,,BAO_0000218,1969.0
13614,,10116.0,Plasma,,,1,A,N,Intermediate,15604,50597,1,CHEMBL622227,,BAO_0000218,1969.0
13615,,9615.0,Plasma,,,1,A,N,Intermediate,15604,50588,1,CHEMBL622228,,BAO_0000218,1969.0
13616,,10116.0,,,,1,A,N,Intermediate,14964,50597,1,CHEMBL622229,,BAO_0000218,
13617,,10141.0,,,,1,A,N,Intermediate,15240,50512,1,CHEMBL622230,,BAO_0000218,
13618,,10116.0,,,,1,A,N,Intermediate,16449,50597,1,CHEMBL622231,,BAO_0000218,
13619,,9541.0,,,,1,A,N,Intermediate,16449,100710,1,CHEMBL622232,,BAO_0000218,
13620,,,,,,0,A,U,Autocuration,12902,22224,1,CHEMBL622233,,BAO_0000218,
13621,,,,,,0,A,U,Autocuration,12902,22224,1,CHEMBL622234,,BAO_0000218,
13622,,,,,,0,A,U,Autocuration,12902,22224,1,CHEMBL622235,,BAO_0000218,
13623,,,,,,0,A,U,Autocuration,12902,22224,1,CHEMBL622236,,BAO_0000218,
13624,,,,,,0,A,U,Autocuration,12902,22224,1,CHEMBL622237,,BAO_0000218,
13625,,,,,,0,A,U,Autocuration,12902,22224,1,CHEMBL877482,,BAO_0000218,
13626,,,,,,0,A,U,Autocuration,12902,22224,1,CHEMBL622238,,BAO_0000218,
13627,,,,,,0,A,U,Autocuration,12902,22224,1,CHEMBL622239,,BAO_0000218,
13628,,,Blood,,,0,A,U,Autocuration,11149,22224,1,CHEMBL622240,,BAO_0000218,178.0
13629,,,Blood,,,0,A,U,Autocuration,11149,22224,1,CHEMBL622241,,BAO_0000218,178.0
13630,,10116.0,,,,1,A,N,Intermediate,5669,50597,1,CHEMBL631013,,BAO_0000218,
13631,,9544.0,,,,1,A,N,Intermediate,5669,50797,1,CHEMBL631014,,BAO_0000218,
13632,,9615.0,,,,1,A,N,Intermediate,5669,50588,1,CHEMBL631015,,BAO_0000218,
13633,,10116.0,,,,1,A,N,Intermediate,5669,50597,1,CHEMBL631016,,BAO_0000218,
13634,,10116.0,,,,1,A,N,Intermediate,5669,50597,1,CHEMBL631017,,BAO_0000218,
13635,,10116.0,,,,1,A,N,Intermediate,5669,50597,1,CHEMBL631018,,BAO_0000218,
13636,,,,,,0,A,U,Autocuration,4236,22224,1,CHEMBL631019,,BAO_0000218,
13637,,10090.0,Brain,,,1,A,N,Intermediate,13792,50594,1,CHEMBL875761,,BAO_0000218,955.0
13638,,10090.0,Brain,,,1,A,N,Intermediate,13792,50594,1,CHEMBL631020,,BAO_0000218,955.0
13639,,10090.0,Brain,,,1,A,N,Intermediate,13792,50594,1,CHEMBL631669,,BAO_0000218,955.0
13640,,10090.0,Brain,,,1,A,N,Intermediate,13792,50594,1,CHEMBL631670,,BAO_0000218,955.0
13641,,10090.0,Striatum,,,1,A,N,Intermediate,13792,50594,1,CHEMBL631671,,BAO_0000218,2435.0
13642,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL631672,,BAO_0000218,178.0
13643,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL631673,,BAO_0000218,178.0
13644,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL631856,,BAO_0000218,178.0
13645,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL631857,,BAO_0000218,178.0
13646,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL631858,,BAO_0000218,178.0
13647,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL631859,,BAO_0000218,178.0
13648,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL631860,,BAO_0000218,178.0
13649,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL631861,,BAO_0000218,178.0
13650,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL631862,,BAO_0000218,178.0
13651,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL631863,,BAO_0000218,178.0
13652,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL631864,,BAO_0000218,178.0
13653,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL631865,,BAO_0000218,178.0
13654,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL631866,,BAO_0000218,178.0
13655,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL629360,,BAO_0000218,178.0
13656,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL629361,,BAO_0000218,178.0
13657,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL629362,,BAO_0000218,178.0
13658,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL630740,,BAO_0000218,178.0
13659,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL630741,,BAO_0000218,178.0
13660,,10116.0,Blood,,,1,A,N,Intermediate,8418,50597,1,CHEMBL630742,,BAO_0000218,178.0
13661,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL630743,,BAO_0000218,
13662,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL630744,,BAO_0000218,
13663,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL630745,,BAO_0000218,
13664,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL630746,,BAO_0000218,
13665,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL630747,,BAO_0000218,
13666,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL630748,,BAO_0000218,
13667,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL632056,,BAO_0000218,
13668,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL632057,,BAO_0000218,
13669,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL632058,,BAO_0000218,
13670,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL632059,,BAO_0000218,
13671,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL632060,,BAO_0000218,
13672,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL632061,,BAO_0000218,
13673,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL629207,,BAO_0000218,
13674,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL629208,,BAO_0000218,
13675,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL629209,,BAO_0000218,
13676,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL629210,,BAO_0000218,
13677,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL629211,,BAO_0000218,
13678,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL629212,,BAO_0000218,
13679,,10116.0,,,,1,A,N,Intermediate,8418,50597,1,CHEMBL629213,,BAO_0000218,
13680,,10116.0,Urine,,,1,A,N,Intermediate,8133,50597,1,CHEMBL629214,,BAO_0000218,1088.0
13681,,10116.0,Urine,,,1,A,N,Intermediate,8133,50597,1,CHEMBL629215,,BAO_0000218,1088.0
13682,,10116.0,Urine,,,1,A,N,Intermediate,8133,50597,1,CHEMBL635154,,BAO_0000218,1088.0
13683,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL629216,,BAO_0000218,
13684,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL629217,,BAO_0000218,
13685,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL629218,,BAO_0000218,
13686,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL629219,,BAO_0000218,
13687,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL629220,,BAO_0000218,
13688,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL629221,,BAO_0000218,
13689,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631127,,BAO_0000218,
13690,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631128,,BAO_0000218,
13691,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631129,,BAO_0000218,
13692,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631130,,BAO_0000218,
13693,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631131,,BAO_0000218,
13694,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631132,,BAO_0000218,
13695,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631133,,BAO_0000218,
13696,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631134,,BAO_0000218,
13697,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL875120,,BAO_0000218,
13698,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631135,,BAO_0000218,
13699,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631136,,BAO_0000218,
13700,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631137,,BAO_0000218,
13701,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631138,,BAO_0000218,
13702,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631139,,BAO_0000218,
13703,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631140,,BAO_0000218,
13704,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631141,,BAO_0000218,
13705,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631142,,BAO_0000218,
13706,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631143,,BAO_0000218,
13707,,10116.0,,,,1,A,N,Intermediate,6996,50597,1,CHEMBL631144,,BAO_0000218,
13708,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631145,,BAO_0000218,
13709,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631146,,BAO_0000218,
13710,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631147,,BAO_0000218,
13711,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631148,,BAO_0000218,
13712,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631149,,BAO_0000218,
13713,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631150,,BAO_0000218,
13714,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631151,,BAO_0000218,
13715,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631152,,BAO_0000218,
13716,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631443,,BAO_0000218,
13717,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631444,,BAO_0000218,
13718,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631445,,BAO_0000218,
13719,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631446,,BAO_0000218,
13720,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631447,,BAO_0000218,
13721,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631448,,BAO_0000218,
13722,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631449,,BAO_0000218,
13723,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL631450,,BAO_0000218,
13724,,9615.0,,,,1,A,N,Intermediate,6996,50588,1,CHEMBL629724,,BAO_0000218,
13725,,10090.0,Zone of skin,,,1,A,N,Intermediate,9716,50594,1,CHEMBL629725,,BAO_0000218,14.0
13726,,10090.0,Zone of skin,,,1,A,N,Intermediate,9716,50594,1,CHEMBL629726,,BAO_0000218,14.0
13727,,10090.0,Spleen,,,1,A,N,Intermediate,9716,50594,1,CHEMBL629727,,BAO_0000218,2106.0
13728,,10090.0,Spleen,,,1,A,N,Intermediate,9716,50594,1,CHEMBL630404,,BAO_0000218,2106.0
13729,,10090.0,Spleen,,,1,A,N,Intermediate,9716,50594,1,CHEMBL630405,,BAO_0000218,2106.0
13730,,10090.0,Spleen,,,1,A,N,Intermediate,9716,50594,1,CHEMBL630406,,BAO_0000218,2106.0
13731,,10090.0,Stomach,,,1,A,N,Intermediate,9716,50594,1,CHEMBL630407,,BAO_0000218,945.0
13732,,10090.0,Stomach,,,1,A,N,Intermediate,9716,50594,1,CHEMBL630573,,BAO_0000218,945.0
13733,,10090.0,Stomach,,,1,A,N,Intermediate,9716,50594,1,CHEMBL630574,,BAO_0000218,945.0
13734,,10090.0,Stomach,,,1,A,N,Intermediate,9716,50594,1,CHEMBL630575,,BAO_0000218,945.0
13735,,10090.0,,,,1,A,N,Intermediate,9716,50594,1,CHEMBL630576,,BAO_0000218,
13736,,10090.0,,,,1,A,N,Intermediate,9716,50594,1,CHEMBL630577,,BAO_0000218,
13737,,10090.0,,,,1,A,N,Intermediate,9716,50594,1,CHEMBL630578,,BAO_0000218,
13738,,10090.0,,,,1,A,N,Intermediate,9716,50594,1,CHEMBL630579,,BAO_0000218,
13739,,10090.0,Kidney,,,1,A,N,Intermediate,12192,50594,1,CHEMBL630580,,BAO_0000218,2113.0
13740,,10090.0,Kidney,,,1,A,N,Intermediate,12192,50594,1,CHEMBL630581,,BAO_0000218,2113.0
13741,,10090.0,Kidney,,,1,A,N,Intermediate,12192,50594,1,CHEMBL630582,,BAO_0000218,2113.0
13742,,10090.0,,,,1,A,N,Intermediate,12192,50594,1,CHEMBL630583,,BAO_0000218,
13743,,10090.0,,,,1,A,N,Intermediate,12192,50594,1,CHEMBL630584,,BAO_0000218,
13744,,10090.0,,,,1,A,N,Intermediate,12192,50594,1,CHEMBL630585,,BAO_0000218,
13745,,10090.0,,,,1,A,N,Intermediate,12192,50594,1,CHEMBL630586,,BAO_0000218,
13746,,10090.0,,,,1,A,N,Intermediate,12192,50594,1,CHEMBL630587,,BAO_0000218,
13747,,10090.0,,,,1,A,N,Intermediate,12192,50594,1,CHEMBL630588,,BAO_0000218,
13748,,10090.0,,,,1,A,N,Intermediate,12192,50594,1,CHEMBL630589,,BAO_0000218,
13749,,10090.0,,,,1,A,N,Intermediate,12192,50594,1,CHEMBL630590,,BAO_0000218,
13750,,,Feces,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630591,,BAO_0000019,1988.0
13751,,,Feces,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630592,,BAO_0000019,1988.0
13752,,,,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630593,,BAO_0000019,
13753,,,,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630594,,BAO_0000019,
13754,,,Urine,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630595,,BAO_0000019,1088.0
13755,,,Urine,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630596,,BAO_0000019,1088.0
13756,,,Urine,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630597,,BAO_0000019,1088.0
13757,,,Urine,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630598,,BAO_0000019,1088.0
13758,,,Urine,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630599,,BAO_0000019,1088.0
13759,,,Urine,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630600,,BAO_0000019,1088.0
13760,,,Urine,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630601,,BAO_0000019,1088.0
13761,,,Urine,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630602,,BAO_0000019,1088.0
13762,,,Urine,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630603,,BAO_0000019,1088.0
13763,,,Urine,,,0,A,U,Autocuration,12192,22224,1,CHEMBL630604,,BAO_0000019,1088.0
13764,,10116.0,Blood,,,1,A,N,Intermediate,12017,50597,1,CHEMBL624869,,BAO_0000218,178.0
13765,,10116.0,Blood,,,1,A,N,Intermediate,12017,50597,1,CHEMBL624870,,BAO_0000218,178.0
13766,,10116.0,Blood,,,1,A,N,Intermediate,12017,50597,1,CHEMBL623189,,BAO_0000218,178.0
13767,,10116.0,Blood,,,1,A,N,Intermediate,12017,50597,1,CHEMBL623190,,BAO_0000218,178.0
13768,,10116.0,Blood,,,1,A,N,Intermediate,12017,50597,1,CHEMBL623191,,BAO_0000218,178.0
13769,,10116.0,,,,1,A,N,Intermediate,12017,50597,1,CHEMBL623192,,BAO_0000218,
13770,,10116.0,,,,1,A,N,Intermediate,12017,50597,1,CHEMBL623193,,BAO_0000218,
13771,,10116.0,,,,1,A,N,Intermediate,12017,50597,1,CHEMBL623194,,BAO_0000218,
13772,,10116.0,,,,1,A,N,Intermediate,12017,50597,1,CHEMBL623195,,BAO_0000218,
13773,,10116.0,,,,1,A,N,Intermediate,12017,50597,1,CHEMBL623196,,BAO_0000218,
13774,,10116.0,,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623197,,BAO_0000218,
13775,,10116.0,,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623198,,BAO_0000218,
13776,,10116.0,,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623199,,BAO_0000218,
13777,,10116.0,Muscle tissue,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623200,,BAO_0000218,2385.0
13778,,10116.0,Muscle tissue,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623201,,BAO_0000218,2385.0
13779,,10116.0,Muscle tissue,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623202,,BAO_0000218,2385.0
13780,,10116.0,Muscle tissue,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623203,,BAO_0000218,2385.0
13781,,10116.0,Muscle tissue,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623204,,BAO_0000218,2385.0
13782,,10116.0,Muscle tissue,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623205,,BAO_0000218,2385.0
13783,,10116.0,Muscle tissue,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623206,,BAO_0000218,2385.0
13784,,10116.0,Muscle tissue,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623207,,BAO_0000218,2385.0
13785,,10116.0,Muscle tissue,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623208,,BAO_0000218,2385.0
13786,,10116.0,Muscle tissue,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623209,,BAO_0000218,2385.0
13787,,10116.0,Muscle tissue,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623210,,BAO_0000218,2385.0
13788,,10116.0,,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623211,,BAO_0000218,
13789,,10116.0,Uterus,,,1,A,N,Intermediate,11836,50597,1,CHEMBL623212,,BAO_0000218,995.0
13790,,,,,,0,A,U,Autocuration,12640,22224,1,CHEMBL623213,,BAO_0000019,
13791,,,,,,0,A,U,Autocuration,14218,22224,1,CHEMBL623214,,BAO_0000019,
13792,,,,,,0,A,U,Autocuration,11296,22224,1,CHEMBL623215,,BAO_0000019,
13793,,,,,,0,A,U,Autocuration,10929,22224,1,CHEMBL623216,,BAO_0000019,
13794,,9913.0,,,,1,A,N,Intermediate,13841,50591,1,CHEMBL623217,,BAO_0000218,
13795,,,,,,0,A,U,Autocuration,10431,22224,1,CHEMBL623218,,BAO_0000019,
13796,,,,,,0,A,U,Autocuration,10431,22224,1,CHEMBL623913,,BAO_0000019,
13797,,,,,,0,A,U,Autocuration,10431,22224,1,CHEMBL623914,,BAO_0000019,
13798,,,,,,0,P,U,Autocuration,8826,22229,1,CHEMBL623915,,BAO_0000100,
13799,,,,,,0,P,U,Autocuration,8826,22229,1,CHEMBL624080,,BAO_0000100,
13800,,,,,,0,A,U,Autocuration,9884,22224,1,CHEMBL624081,,BAO_0000019,
13801,,9606.0,,,,1,A,N,Intermediate,9827,50587,1,CHEMBL624082,,BAO_0000218,
13802,,9606.0,,,,1,A,N,Intermediate,10009,50587,1,CHEMBL625054,,BAO_0000218,
13803,,,,,,0,A,U,Autocuration,10009,22224,1,CHEMBL877485,,BAO_0000019,
13804,,10090.0,,,,1,A,N,Intermediate,10009,50594,1,CHEMBL625055,,BAO_0000218,
13805,,10090.0,,,,1,A,N,Intermediate,10009,50594,1,CHEMBL625056,,BAO_0000218,
13806,,9606.0,,,,1,A,N,Intermediate,10009,50587,1,CHEMBL625057,,BAO_0000218,
13807,,,,,,0,A,U,Autocuration,10009,22224,1,CHEMBL625058,,BAO_0000019,
13808,,10090.0,,,,1,A,N,Intermediate,10009,50594,1,CHEMBL625059,,BAO_0000218,
13809,,10090.0,,,,1,A,N,Intermediate,10009,50594,1,CHEMBL629536,,BAO_0000218,
13810,,10116.0,,,,1,A,N,Intermediate,11510,50597,1,CHEMBL629537,,BAO_0000218,
13811,,10116.0,,,,1,A,N,Intermediate,11510,50597,1,CHEMBL629538,,BAO_0000218,
13812,,10116.0,,,,1,A,N,Intermediate,11510,50597,1,CHEMBL629539,,BAO_0000218,
13813,,10116.0,,,,1,A,N,Intermediate,11510,50597,1,CHEMBL874445,,BAO_0000218,
13814,,10116.0,,,,1,A,N,Intermediate,11510,50597,1,CHEMBL629540,,BAO_0000218,
13815,,10116.0,,,,1,A,N,Intermediate,11510,50597,1,CHEMBL629541,,BAO_0000218,
13816,,10116.0,,,,1,A,N,Intermediate,11510,50597,1,CHEMBL629542,,BAO_0000218,
13817,,10116.0,,,,1,A,N,Intermediate,11510,50597,1,CHEMBL630243,,BAO_0000218,
13818,,10116.0,,,,1,A,N,Intermediate,11510,50597,1,CHEMBL630244,,BAO_0000218,
13819,,10116.0,,,,1,A,N,Intermediate,11510,50597,1,CHEMBL630245,,BAO_0000218,
13820,,10116.0,,,,1,A,N,Intermediate,11510,50597,1,CHEMBL630246,,BAO_0000218,
13821,,10116.0,,,,1,A,N,Intermediate,11510,50597,1,CHEMBL630247,,BAO_0000218,
13822,,10116.0,,,,1,A,N,Intermediate,11510,50597,1,CHEMBL630248,,BAO_0000218,
13823,,10116.0,Blood,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630249,,BAO_0000218,178.0
13824,,10116.0,Blood,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630250,,BAO_0000218,178.0
13825,,10116.0,Blood,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630251,,BAO_0000218,178.0
13826,,10116.0,Blood,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630252,,BAO_0000218,178.0
13827,,10116.0,Blood,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630408,,BAO_0000218,178.0
13828,,10116.0,Cerebellum,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630409,,BAO_0000218,2037.0
13829,,10116.0,Cerebellum,,,1,A,N,Intermediate,13100,50597,1,CHEMBL874446,,BAO_0000218,2037.0
13830,,10116.0,Cerebellum,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630410,,BAO_0000218,2037.0
13831,,10116.0,Cerebellum,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630411,,BAO_0000218,2037.0
13832,,10116.0,Cerebellum,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630412,,BAO_0000218,2037.0
13833,,10116.0,Cerebellum,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630413,,BAO_0000218,2037.0
13834,,10116.0,Cerebellum,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630414,,BAO_0000218,2037.0
13835,,10116.0,Cerebellum,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630415,,BAO_0000218,2037.0
13836,,10116.0,,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630416,,BAO_0000218,
13837,,10116.0,,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630417,,BAO_0000218,
13838,,10116.0,,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630418,,BAO_0000218,
13839,,10116.0,,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630419,,BAO_0000218,
13840,,10116.0,,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630420,,BAO_0000218,
13841,,10116.0,,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630421,,BAO_0000218,
13842,,10116.0,,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630422,,BAO_0000218,
13843,,10116.0,,,,1,A,N,Intermediate,13100,50597,1,CHEMBL630423,,BAO_0000218,
