tid,assay_type,tissue_id,variant_id,cell_id,confidence_score,assay_strain,bao_format,assay_id,src_id,relationship_type,doc_id,assay_category,src_assay_id,curated_by,assay_subcellular_fraction,assay_test_type,chembl_id,description,assay_organism,assay_tissue,assay_tax_id,assay_cell_type
80021,F,,,624.0,1,,BAO_0000219,5751,1,N,3600,,,Expert,,,CHEMBL620410,Inhibition of A-498 human Renal cell proliferation,Homo sapiens,,9606.0,A498
22226,F,,,,0,,BAO_0000019,5752,1,U,1796,,,Autocuration,,,CHEMBL620411,"Membrane potential change (fluorescence-based in vitro assay using DIBAC4 as indicator) in A-10 smooth muscle cell, to estimate potassium channel opening activity at 0.1 uM",Rattus norvegicus,,10116.0,
22226,F,,,,0,,BAO_0000019,5753,1,U,1796,,,Autocuration,,,CHEMBL620412,"Membrane potential change (fluorescence-based in vitro assay using DIBAC4 as indicator) in A-10 smooth muscle cell, to estimate potassium channel opening activity at 1 uM",Rattus norvegicus,,10116.0,
22226,F,,,,0,,BAO_0000019,5754,1,U,1796,,,Autocuration,,,CHEMBL876596,"Membrane potential change (fluorescence-based in vitro assay using DIBAC4 as indicator) in A-10 smooth muscle cell, to estimate potassium channel opening activity at 10 uM",Rattus norvegicus,,10116.0,
80012,F,,,622.0,1,,BAO_0000219,5755,1,N,16464,,,Expert,,,CHEMBL620413,Cytotoxicity against A-172 glioblastomas using MTT colorimetric assay,Homo sapiens,,9606.0,A 172
80012,F,,,622.0,1,,BAO_0000219,5756,1,N,16464,,,Intermediate,,,CHEMBL620414,Cytotoxicity against A-172 glioblastomas using MTT colorimetric assay; NE is no effect at 1x 10 E-5,Homo sapiens,,9606.0,A 172
80012,F,,,622.0,1,,BAO_0000219,5757,1,N,16464,,,Intermediate,,,CHEMBL620415,Cytotoxicity against A-172 glioblastomas using MTT colorimetric assay; NE is no effect at 1x 10 E-5,Homo sapiens,,9606.0,A 172
80682,F,,,646.0,1,,BAO_0000219,5758,1,N,13617,,,Expert,,,CHEMBL620416,Concentration required to inhibit growth of human tumor A549 (NSCL) cell line.,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5759,1,N,4584,,,Intermediate,,,CHEMBL620417,Concentration which produces 50% inhibition of growth of human lung carcinoma cell line A549,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5760,1,N,13799,,,Expert,,,CHEMBL620418,Cytotoxic activity evaluated against A549 tumor cells,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5761,1,N,16726,,,Intermediate,,,CHEMBL620419,Cytotoxic potentiation of Topotecan (TP) by the compound in human lung carcinoma A549 cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5762,1,N,16109,,,Intermediate,,,CHEMBL620420,Cytotoxicity against A549 cells when the drug is exposed for a time of 1 hr,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5763,1,N,16109,,,Intermediate,,,CHEMBL620421,Cytotoxicity against A549 cells when the drug is exposed for a time of 96 hrs,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5764,1,N,15474,,,Intermediate,,,CHEMBL620422,Cytotoxicity against A549 tumor cell line determined by WST-1 assay,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5765,1,N,6851,,,Intermediate,,,CHEMBL620423,Cytotoxicity of compound against A549 cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5766,1,N,17534,,,Expert,,,CHEMBL620424,Cytotoxicity against human lung cell carcinoma A549 cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5767,1,N,2621,,,Intermediate,,,CHEMBL620425,Cytotoxicity against human lung carcinoma A549 cell line using MTT assay,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5768,1,N,830,,,Intermediate,,,CHEMBL620426,Cytotoxicity was evaluated in vitro against A549 (non-small cell lung carcinoma) human tumor cell lines,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5769,1,N,14255,,,Intermediate,,,CHEMBL620427,In vitro antitumor activity against A549 human non-small lung carcinoma cells containing 10% fetal bovine serum,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5770,1,N,14255,,,Intermediate,,,CHEMBL620428,In vitro antitumor activity against A549 human non-small lung carcinoma cells containing 10% fetal bovine serum; Not determined,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5771,1,N,1590,,,Intermediate,,,CHEMBL620429,In vitro antitumor activity against A549 human NSCLC lung carcinoma cells,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5772,1,N,6146,,,Expert,,,CHEMBL620430,In vitro concentration required to inhibit the TNF-alpha-induced RANTES production in A549 human lung epithelium cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5773,1,N,17427,,,Expert,,,CHEMBL839887,In vitro cytotoxicity against A549 (human lung carcinoma) cell line.,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5774,1,N,5280,,,Intermediate,,,CHEMBL620431,In vitro cytotoxicity against parental and drug resistant lung human tumor cell line A549,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5775,1,N,16786,,,Intermediate,,,CHEMBL884010,In vitro cytotoxicity of compound against human A549 (non small cell lung) cancer cell line after 72 hr of drug exposure,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5776,1,N,5895,,,Intermediate,,,CHEMBL620538,In vitro cytotoxicity against A549 (human lung cancer),Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5777,1,N,14297,,,Expert,,,CHEMBL620539,In vitro cytotoxicity against A-549 (human lung carcinoma) cell line.,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000218,5778,1,N,17824,,,Intermediate,,,CHEMBL623373,In vivo antiproliferative activity against A549 cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5779,1,N,14368,,,Intermediate,,,CHEMBL623374,Inhibition of non-small-cell lung adenocarcinoma (A549),Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5780,1,N,14368,,,Intermediate,,,CHEMBL623375,Inhibition of non-small-cell lung adenocarcinoma (A549) after 48-h treatment,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5781,1,N,14254,,,Intermediate,,,CHEMBL623376,Inhibition of the growth against human non-small-lung carcinoma (A549) cell line after 72 hr exposure,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5782,1,N,15897,,,Intermediate,,,CHEMBL623377,Inhibitory activity against A549 cell line using MTT assay(Wild type p53),Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5783,1,N,13866,,,Intermediate,,,CHEMBL623378,Inhibitory activity against A549 epithelial Cancer cell line at the concentration 0-30 uM for 48 hr,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5784,1,N,13370,,,Intermediate,,,CHEMBL623379,Inhibitory activity of compound against human A549 lung carcinoma cell line.,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5785,1,N,4862,,,Intermediate,,,CHEMBL623380,Inhibitory activity against A549 lung cancer cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5786,1,N,4862,,,Intermediate,,,CHEMBL623381,Inhibitory activity against Taxol-resistant A549 lung cancer cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5787,1,N,4862,,,Intermediate,,,CHEMBL623382,Inhibitory activity against Taxol-resistant A549 lung cancer cell line; not determined,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5788,1,N,15970,,,Intermediate,,,CHEMBL623383,Inhibitory concentration against A549 (lung cancer) cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5789,1,N,17713,,,Expert,,,CHEMBL623384,In vitro cytotoxicity against A-549 (human lung carcinoma) cell line.,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5790,1,N,4833,,,Intermediate,,,CHEMBL623385,Tested in vitro for inhibitory effect on the growth of human A-549 cancer cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5791,1,N,13736,,,Expert,,,CHEMBL623386,Activity against A549 cancer cell line.,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5792,1,N,4312,,,Intermediate,,,CHEMBL884105,The compound was evaluated for cytotoxicity against A549 cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5793,1,N,5421,,,Intermediate,,,CHEMBL623387,The compound was examined for its ability to block tumor necrosis factor alpha (TNF alpha) induced IL-8 production in A549 human lung carcinoma cell line using an ELISA,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5794,1,N,5421,,,Intermediate,,,CHEMBL621568,The compound was tested for its ability to inhibit tumor necrosis factor alpha (TNF alpha) induced apoptosis in A549 human lung carcinoma cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5795,1,N,14717,,,Intermediate,,,CHEMBL621569,Growth inhibitory activity was measured for human A549 tumor cell line.,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5796,1,N,4634,,,Intermediate,,,CHEMBL621570,Inhibitory activity against A549 lung cancer cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5797,1,N,1149,,,Intermediate,,,CHEMBL621571,Inhibitory activity against A549 cell line; inactive,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5798,1,N,5421,,,Expert,,,CHEMBL621572,Inhibition of NFkB (transcription factor) activation in A549 human lung carcinoma cell line at 20 uM,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5799,1,N,5421,,,Expert,,,CHEMBL621573,Inhibition of NFkB (transcription factor) activation in A549 human lung carcinoma cell line at 20 uM,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5800,1,N,5421,,,Intermediate,,,CHEMBL621574,Compound was tested for its ability to inhibit tumor necrosis factor alpha (TNF alpha) induced apoptosis in A549 human lung carcinoma cell line at 20 uM concentration,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5801,1,N,3320,,,Intermediate,,,CHEMBL621575,In vitro cytotoxic activity against A549 tumor cell line by SRB assay at 72 hour at a concentration 10E-4 (M/L),Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5802,1,N,3320,,,Intermediate,,,CHEMBL621576,In vitro cytotoxic activity against A549 tumor cell line by SRB assay at 72 hour at a concentration 10E-5 (M/L),Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5803,1,N,3320,,,Intermediate,,,CHEMBL621577,In vitro cytotoxic activity against A549 tumor cell line by SRB assay at 72 hour at a concentration 10E-6 (M/L),Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5804,1,N,3320,,,Intermediate,,,CHEMBL621578,In vitro cytotoxic activity against A549 tumor cell line by SRB assay at 72 hour at a concentration 10E-7 (M/L),Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5805,1,N,3320,,,Intermediate,,,CHEMBL621579,In vitro cytotoxic activity against A549 tumor cell line by SRB assay at 72 hour at a concentration 10E-8 (M/L),Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5806,1,N,5726,,,Intermediate,,,CHEMBL621580,In vitro percent inhibition evaluated against human lung cancer (A549 cell line) at >20 ug/mL,Homo sapiens,,9606.0,A549
50588,A,,,,1,,BAO_0000218,5807,1,N,17800,,,Intermediate,,In vivo,CHEMBL621581,Plasma clearance (in vivo) in mongrel dogs was determined,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5808,1,N,5985,,,Intermediate,,In vivo,CHEMBL621582,Plasma clearance was measured in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5809,1,N,5530,,,Intermediate,,In vivo,CHEMBL621583,Plasma clearance in vivo in dog by intravenous administration at a dose of 0.2 mg/kg,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5810,1,N,5530,,,Intermediate,,In vivo,CHEMBL621584,Plasma clearance in vivo in dog by intravenous administration at a dose of 1 mg/kg,Canis lupus familiaris,,9615.0,
50588,A,1969.0,,,1,,BAO_0000218,5811,1,N,4839,,,Intermediate,,In vivo,CHEMBL621585,Tested for plasma clearance in dog,Canis lupus familiaris,Plasma,9615.0,
50588,A,,,,1,,BAO_0000218,5812,1,N,3639,,,Intermediate,,In vivo,CHEMBL621586,The compound was tested for clearance in dog plasma.,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5813,1,N,4838,,,Intermediate,,In vivo,CHEMBL875835,"The pharmacokinetic parameter, clearance was reported in dog after intravenous administration",Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5814,1,N,4137,,,Intermediate,,In vivo,CHEMBL621587,Clearance value of compound was determined after intravenous administration of 1 mg/kg/h in dog,Canis lupus familiaris,,9615.0,
50588,A,1969.0,,,1,,BAO_0000218,5815,1,N,5017,,,Intermediate,,In vivo,CHEMBL621588,Compound was tested for its ability of plasma clearance when administered in dog perorally (1 mg/kg) and intravenously (0.2 mg/kg),Canis lupus familiaris,Plasma,9615.0,
50588,A,2107.0,,,1,,BAO_0000218,5816,1,N,17538,,,Intermediate,Microsomes,In vitro,CHEMBL621589,In vitro clearance in dog liver microsomes,Canis lupus familiaris,Liver,9615.0,
50588,A,,,,1,,BAO_0000218,5817,1,N,6161,,,Intermediate,,In vivo,CHEMBL621590,Pharmacokinetic profile in terms of clearance was determined at a dose of 0.5 mg/kg administered intravenously in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5818,1,N,6161,,,Intermediate,,In vivo,CHEMBL621591,Pharmacokinetic profile in terms of clearance was determined at a dose of 5 mg/kg administered intravenously in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5819,1,N,1696,,,Intermediate,,In vivo,CHEMBL621592,Plasma clearance in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5820,1,N,6762,,,Intermediate,,In vivo,CHEMBL621593,Clearance rate in dog,Canis lupus familiaris,,9615.0,
50588,A,1969.0,,,1,,BAO_0000218,5821,1,N,5932,,,Intermediate,,In vivo,CHEMBL621594,Plasma concentration in dogs after 2 hr at 30mg/kg oral dose,Canis lupus familiaris,Plasma,9615.0,
50588,A,,,,1,,BAO_0000218,5822,1,N,6305,,,Intermediate,,In vivo,CHEMBL621595,Clearance in dogs,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5823,1,N,4942,,,Intermediate,,In vivo,CHEMBL621596,Plasma clearance in dogs,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5824,1,N,4219,,,Intermediate,,In vivo,CHEMBL621597,Plasma clearance was determined,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5825,1,N,17853,,,Intermediate,,In vivo,CHEMBL621598,Lower clearance in dog (i.v.) at 0.5 mpk,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5826,1,N,4514,,,Intermediate,,In vivo,CHEMBL621599,Plasma clearance in Beagle dogs,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5827,1,N,6448,,,Intermediate,,In vivo,CHEMBL875836,Plasma clearance (Clp) in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5828,1,N,6227,,,Intermediate,,In vivo,CHEMBL621600,Plasma clearance (pharmacokinetic parameter) in dog (in vivo) at a dose of 1 mg/kg,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5829,1,N,6227,,,Intermediate,,In vivo,CHEMBL621601,Plasma clearance (pharmacokinetic parameter) in dog was determined,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5830,1,N,6062,,,Intermediate,,In vivo,CHEMBL618474,Plasma clearance for the compound was measured in dog after an iv dose of 1 mg/kg,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5831,1,N,6821,,,Intermediate,,In vivo,CHEMBL618475,Plasma clearance of compound was determined in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5832,1,N,4709,,,Intermediate,,In vivo,CHEMBL624524,Plasma clearance after intravenous administration of 1 mg/kg in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5833,1,N,4521,,,Intermediate,,In vivo,CHEMBL624525,Plasma clearance in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5834,1,N,5374,,,Intermediate,,In vivo,CHEMBL624526,Plasma clearance in dog was determined,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5835,1,N,6057,,,Intermediate,,In vivo,CHEMBL624527,Plasma clearance was calculated in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5836,1,N,4727,,,Intermediate,,In vivo,CHEMBL624528,Plasma clearance at the dose of 2 mg/kg in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5837,1,N,5145,,,Intermediate,,In vivo,CHEMBL624529,Plasma clearance in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5838,1,N,17657,,,Intermediate,,In vivo,CHEMBL624530,Plasma clearance in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5839,1,N,17657,,,Intermediate,,In vivo,CHEMBL624531,Plasma clearance in dog; Unable to calculate,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5840,1,N,5145,,,Intermediate,,In vivo,CHEMBL624532,Plasma clearance in rhesus monkey,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5841,1,N,6642,,,Intermediate,,In vivo,CHEMBL624533,Plasma clearance in dog (dosed as a mixture of five compounds at 0.5 mpk each via iv only),Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5842,1,N,6641,,,Intermediate,,In vivo,CHEMBL624534,Plasma clearance in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5843,1,N,6642,,,Intermediate,,In vivo,CHEMBL624535,Plasma clearance in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5844,1,N,5472,,,Intermediate,,In vivo,CHEMBL624536,Plasma clearance was evaluated in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5845,1,N,5472,,,Intermediate,,In vivo,CHEMBL624537,Plasma clearance was evaluated in dog; Not tested,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5846,1,N,5472,,,Intermediate,,In vivo,CHEMBL624538,Plasma clearance was evaluated in rhesus,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5847,1,N,5472,,,Intermediate,,In vivo,CHEMBL624539,Plasma clearance was evaluated in rhesus; Not tested,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5848,1,N,4257,,,Intermediate,,In vivo,CHEMBL624540,Plasma clearance value was determined in dog after a 3 mg/kg of iv dose,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5849,1,N,6679,,,Intermediate,,In vivo,CHEMBL624541,Plasma clearance was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5850,1,N,5546,,,Intermediate,,In vivo,CHEMBL624542,Plasma clearance was determined in Beagle dog at a dose of 1 mg/kg by iv administration,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5851,1,N,6348,,,Intermediate,,In vivo,CHEMBL624543,Plasma clearance was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5852,1,N,5474,,,Intermediate,,In vivo,CHEMBL624544,Clearance value at a dose of 0.2 mg/kg i.v.,Canis lupus familiaris,,9615.0,
50588,A,1969.0,,,1,,BAO_0000218,5853,1,N,6316,,,Intermediate,,In vivo,CHEMBL624545,Cmax (Maximum (Peak) plasma drug concentration) was after oral administration at 5 mg/kg,Canis lupus familiaris,Plasma,9615.0,
50588,A,,,,1,,BAO_0000218,5854,1,N,17594,,,Intermediate,,In vivo,CHEMBL624546,Cmax after oral dose of compound at 3 mg/kg in dogs,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5855,1,N,17594,,,Intermediate,,In vivo,CHEMBL875957,Cmax after single intravenous bolus of 1 mg/kg in dogs,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5856,1,N,5802,,,Intermediate,,In vivo,CHEMBL624547,Cmax of compound after both po and iv administration at a dose of 5 mg/kg and 2 mg/kg resp in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5857,1,N,6535,,,Intermediate,,In vivo,CHEMBL624548,Cmax in dog after administration of 0.25 mg/kg iv; ND = not determined,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5858,1,N,6535,,,Intermediate,,In vivo,CHEMBL624549,Cmax in dog after administration of 1 mg/kg iv,Canis lupus familiaris,,9615.0,
50588,A,1969.0,,,1,,BAO_0000218,5859,1,N,1466,,,Intermediate,,In vivo,CHEMBL624550,Cmax in plasma was determined upon peroral administration of 10.0 mg/Kg dose in dog,Canis lupus familiaris,Plasma,9615.0,
50588,A,,,,1,,BAO_0000218,5860,1,N,6505,,,Intermediate,,In vivo,CHEMBL621613,Cmax on p.o. administration of 10 mg/kg was measured in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5861,1,N,5668,,,Intermediate,,In vivo,CHEMBL621614,Cmax was determine after peroral administration at 10 mpk in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5862,1,N,5668,,,Intermediate,,In vivo,CHEMBL623431,Cmax was determine after peroral administration at 5 mpk in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5863,1,N,5668,,,Intermediate,,In vivo,CHEMBL623432,Cmax was determine after peroral administration at 5 mg/kg in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5864,1,N,5600,,,Intermediate,,In vivo,CHEMBL623433,Cmax after 0.3 mg/kg po administration in dog,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5865,1,N,17764,,,Intermediate,,In vivo,CHEMBL623434,Cmax after peroral administration in dogs at 2.4 uM/kg,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5866,1,N,6123,,,Intermediate,,In vivo,CHEMBL623435,Cmax in dog after oral administration at 1 mg/kg,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5867,1,N,6123,,,Intermediate,,In vivo,CHEMBL623436,Cmax in dog after oral administration at 1 mg/kg; Below the level of quantitation,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5868,1,N,6757,,,Intermediate,,In vivo,CHEMBL875958,Cmax upon oral administration in male Beagle dog at 10 mg/kg,Canis lupus familiaris,,9615.0,
50588,A,,,,1,,BAO_0000218,5869,1,N,16907,,,Intermediate,,In vivo,CHEMBL623437,Cmax value after 15 mg/kg iv dose in Dogs,Canis lupus familiaris,,9615.0,
50594,A,178.0,,,1,,BAO_0000218,5870,1,N,7767,,,Intermediate,,In vivo,CHEMBL623438,Biodistribution in blood was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,Mus musculus,Blood,10090.0,
50594,A,178.0,,,1,,BAO_0000218,5871,1,N,7767,,,Intermediate,,In vivo,CHEMBL623439,Biodistribution in blood was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,Mus musculus,Blood,10090.0,
50594,A,10000001.0,,,1,,BAO_0000218,5872,1,N,7767,,,Intermediate,,In vivo,CHEMBL623440,Biodistribution in bone was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,Mus musculus,Bone,10090.0,
50594,A,10000001.0,,,1,,BAO_0000218,5873,1,N,7767,,,Intermediate,,In vivo,CHEMBL623441,Biodistribution in bone was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,Mus musculus,Bone,10090.0,
50594,A,10000001.0,,,1,,BAO_0000218,5874,1,N,7767,,,Intermediate,,In vivo,CHEMBL623442,Biodistribution in bone was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,Mus musculus,Bone,10090.0,
50594,A,,,,1,,BAO_0000218,5875,1,N,7767,,,Intermediate,,In vivo,CHEMBL623469,Biodistribution in fat and fur was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,Mus musculus,,10090.0,
50594,A,,,,1,,BAO_0000218,5876,1,N,7767,,,Intermediate,,In vivo,CHEMBL623470,Biodistribution in fat and fur was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,Mus musculus,,10090.0,
50594,A,,,,1,,BAO_0000218,5877,1,N,7767,,,Intermediate,,In vivo,CHEMBL623471,Biodistribution in fat and fur was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,Mus musculus,,10090.0,
50594,A,948.0,,,1,,BAO_0000218,5878,1,N,7767,,,Intermediate,,In vivo,CHEMBL623472,Biodistribution in heart was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,Mus musculus,Heart,10090.0,
50594,A,948.0,,,1,,BAO_0000218,5879,1,N,7767,,,Intermediate,,In vivo,CHEMBL623473,Biodistribution in heart was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,Mus musculus,Heart,10090.0,
50594,A,948.0,,,1,,BAO_0000218,5880,1,N,7767,,,Intermediate,,In vivo,CHEMBL623474,Biodistribution in heart was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,Mus musculus,Heart,10090.0,
50594,A,2113.0,,,1,,BAO_0000218,5881,1,N,7767,,,Intermediate,,In vivo,CHEMBL623475,Biodistribution in kidney was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,Mus musculus,Kidney,10090.0,
50594,A,2113.0,,,1,,BAO_0000218,5882,1,N,7767,,,Intermediate,,In vivo,CHEMBL623476,Biodistribution in kidney was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,Mus musculus,Kidney,10090.0,
50594,A,2113.0,,,1,,BAO_0000218,5883,1,N,7767,,,Intermediate,,In vivo,CHEMBL623477,Biodistribution in kidney was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,Mus musculus,Kidney,10090.0,
50594,A,160.0,,,1,,BAO_0000218,5884,1,N,7767,,,Intermediate,,In vivo,CHEMBL621896,Biodistribution in large intestine after iv administration at 1 hr; Value expressed as percent injected dose per gram,Mus musculus,Intestine,10090.0,
50594,A,160.0,,,1,,BAO_0000218,5885,1,N,7767,,,Intermediate,,In vivo,CHEMBL621897,Biodistribution in large intestine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,Mus musculus,Intestine,10090.0,
