assay_id,assay_test_type,assay_organism,assay_category,assay_type,relationship_type,curated_by,assay_tissue,assay_tax_id,description,tid,variant_id,src_assay_id,src_id,doc_id,bao_format,confidence_score,chembl_id,cell_id,tissue_id
12020,,Mus musculus,,A,N,Intermediate,,10090.0,"Pharmacokinetic property(AUC- area under curve, (micro g/mL/h)) after oral administration to mice (50 mg/kg).",50594,,,1,11537,BAO_0000218,1,CHEMBL622224,,
12021,,,,A,U,Autocuration,,,Plasma concentration (AUC) was determined,22224,,,1,13118,BAO_0000019,0,CHEMBL622225,,
12022,,,,A,U,Autocuration,,,Plasma concentration (AUC) was determined; Not detectable,22224,,,1,13118,BAO_0000019,0,CHEMBL622226,,
12023,,Cavia porcellus,,A,N,Intermediate,,10141.0,Prolongation of time to collapse in guinea pig treated with aerosolized histamine was measured in vivo as area under curve (AUC),50512,,,1,9562,BAO_0000218,1,CHEMBL624154,,
12024,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 30 mg/kg,50597,,,1,10363,BAO_0000218,1,CHEMBL624155,,
12025,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 30 mg/kg; Not significant,50597,,,1,10363,BAO_0000218,1,CHEMBL624156,,
12026,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 60 mg/kg,50597,,,1,10363,BAO_0000218,1,CHEMBL624157,,
12027,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 7.5 mg/kg,50597,,,1,10363,BAO_0000218,1,CHEMBL624158,,
12028,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 1,50597,,,1,12504,BAO_0000218,1,CHEMBL624159,,
12029,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 2,50597,,,1,12504,BAO_0000218,1,CHEMBL624160,,
12030,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 3,50597,,,1,12504,BAO_0000218,1,CHEMBL624161,,
12031,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 4,50597,,,1,12504,BAO_0000218,1,CHEMBL624162,,
12032,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Tested for pharmacokinetic parameter in fasted Beagle dogs (Area Under Curve value) iv administration.,50588,,,1,13317,BAO_0000218,1,CHEMBL624163,,
12033,,Rattus norvegicus,,A,N,Intermediate,,10116.0,"The AUC(0-infinitive) value in female wistar rat at 100 mg/kg, p.o. dose",50597,,,1,15078,BAO_0000218,1,CHEMBL624164,,
12034,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The AUC(0-infinity) values in female wistar rats.,50597,,,1,14941,BAO_0000218,1,CHEMBL624165,,
12035,,Rattus norvegicus,,A,N,Intermediate,,10116.0,"The AUC(0-t)value in female wistar rat at 100 mg/kg, p.o. dose",50597,,,1,15078,BAO_0000218,1,CHEMBL624166,,
12036,,Rattus norvegicus,,A,N,Intermediate,,10116.0,"The AUC(0-t)value in female wistar rat at 100 mg/kg, p.o. dose in mice",50597,,,1,15078,BAO_0000218,1,CHEMBL624167,,
12037,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The AUC(0-t)values in female wistar rats.,50597,,,1,14941,BAO_0000218,1,CHEMBL624168,,
12038,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The Area under the concentration time curve of compound was measured on rats,50597,,,1,14067,BAO_0000218,1,CHEMBL624169,,
12039,,Homo sapiens,,A,N,Intermediate,,9606.0,The area under curve (100 mg/kg) administered orally in humans,50587,,,1,14215,BAO_0000218,1,CHEMBL624170,,
12040,,Callithrix,,A,U,Autocuration,,9481.0,The area under curve (12.5 mg/kg) administered intravenously in marmoset,22224,,,1,14215,BAO_0000218,0,CHEMBL624171,,
12041,,Simiiformes,,A,U,Autocuration,,314293.0,The area under curve (12.5 mg/kg) administered intravenously in monkey,22224,,,1,14215,BAO_0000218,0,CHEMBL624172,,
12042,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,The area under curve (15 mg/kg) administered intravenously in dog,50588,,,1,14215,BAO_0000218,1,CHEMBL624173,,
12043,,Homo sapiens,,A,N,Intermediate,,9606.0,The area under curve (200 mg/kg) administered orally in humans,50587,,,1,14215,BAO_0000218,1,CHEMBL877488,,
12044,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The area under curve (25 mg/kg) administered intravenously in rat,50597,,,1,14215,BAO_0000218,1,CHEMBL624174,,
12045,,Callithrix,,A,U,Autocuration,,9481.0,The area under curve (25 mg/kg) administered orally in marmoset,22224,,,1,14215,BAO_0000218,0,CHEMBL624175,,
12046,,Simiiformes,,A,U,Autocuration,,314293.0,The area under curve (25 mg/kg) administered orally in monkey,22224,,,1,14215,BAO_0000218,0,CHEMBL624176,,
12047,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,The area under curve (30 mg/kg) administered orally in dog,50588,,,1,14215,BAO_0000218,1,CHEMBL624177,,
12048,,Homo sapiens,,A,N,Intermediate,,9606.0,The area under curve (400 mg/kg) administered orally in humans,50587,,,1,14215,BAO_0000218,1,CHEMBL624178,,
12049,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The area under curve (50 mg/kg) administered orally in fasted rat,50597,,,1,14215,BAO_0000218,1,CHEMBL624179,,
12050,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The area under curve (50 mg/kg) administered orally in rat,50597,,,1,14215,BAO_0000218,1,CHEMBL627689,,
12051,,Homo sapiens,,A,N,Intermediate,,9606.0,The area under curve (800 mg/kg) administered orally in humans,50587,,,1,14215,BAO_0000218,1,CHEMBL627690,,
12052,,,,A,U,Autocuration,,,The compound was evaluated for area under the curve,22224,,,1,11324,BAO_0000019,0,CHEMBL627691,,
12053,,Callithrix,,A,U,Autocuration,,9481.0,The compound was evaluated for area under the curve in marmosets,22224,,,1,11324,BAO_0000019,0,CHEMBL627692,,
12054,,Callithrix,,A,U,Autocuration,,9481.0,The compound was evaluated for area under the curve in marmosets,22224,,,1,11324,BAO_0000019,0,CHEMBL627693,,
12055,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The compound was tested for the area of the change in MABP versus time curve at dose 30 mg/kg (po) in conscious spontaneously hypertensive rat,50597,,,1,13875,BAO_0000218,1,CHEMBL627694,,
12056,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The compound was tested for the area of the change in MABP versus time curve at dose 10 mg/kg (po) in conscious spontaneously hypertensive rat,50597,,,1,13875,BAO_0000218,1,CHEMBL627695,,
12057,,,,A,U,Autocuration,,,The compound was tested for the area of the change in MABP versus time curve at dose 10 mg/kg (po),22224,,,1,13875,BAO_0000218,0,CHEMBL627696,,
12058,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The compound was tested for the area of the change in MABP versus time curve at dose 30 mg/kg (po) in conscious spontaneously hypertensive rat,50597,,,1,13875,BAO_0000218,1,CHEMBL627697,,
12059,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The compound was tested for the area of the change in MABP versus time curve at dose 30 mg/kg (po) in conscious spontaneously hypertensive rat,50597,,,1,13875,BAO_0000218,1,CHEMBL627698,,
12060,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The compound was tested for the area of the change in MABP versus time curve at dose 5 mg/kg (po) in conscious spontaneously hypertensive rat,50597,,,1,13875,BAO_0000218,1,CHEMBL627699,,
12061,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Total absorption was estimated by area under curve (AUC) after intravenous administration in rat,50597,,,1,13807,BAO_0000218,1,CHEMBL627700,,
12062,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Total drug exposure is determined after oral dosing in rats.,50597,,,1,14127,BAO_0000218,1,CHEMBL627701,,
12063,,,,A,U,Autocuration,,,Total drug exposure (5 mg/kg) when administered intravenously,22224,,,1,15116,BAO_0000218,0,CHEMBL627702,,
12064,,,,A,U,Autocuration,,,Total drug exposure (5 mg/kg) when administered orally,22224,,,1,15116,BAO_0000218,0,CHEMBL627703,,
12065,,Simiiformes,,A,U,Autocuration,,314293.0,area under curve in preclinical species was measured after Intravenous administration at the given dose (0.01 mg/kg) in monkey,22224,,,1,15604,BAO_0000218,0,CHEMBL626873,,
12066,,Rattus norvegicus,,A,N,Intermediate,,10116.0,area under curve in preclinical species was measured after Intravenous administration at the given dose (0.05 mg/kg) in rat,50597,,,1,15604,BAO_0000218,1,CHEMBL629583,,
12067,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,area under curve in preclinical species was measured after Intravenous administration at the given dose (0.1 mg/kg) in dog,50588,,,1,15604,BAO_0000218,1,CHEMBL629584,,
12068,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in dog,50588,,,1,15604,BAO_0000218,1,CHEMBL629585,,
12069,In vivo,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,"Biodistribution in brain of mature female Dawley rat after 5min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL629586,,955.0
12070,In vivo,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,"Biodistribution in brain of mature female Dawley rat after 30min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL629587,,955.0
12071,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,"Biodistribution in fat of mature female Dawley rat after 10min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL629588,,
12072,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,"Biodistribution in fat of mature female Dawley rat after 15min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL629589,,
12073,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,"Biodistribution in fat of mature female Dawley rat after 1h, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL629590,,
12074,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,"Biodistribution in fat of mature female Dawley rat after 3 h, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL629591,,
12075,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,"Biodistribution in fat of mature female Dawley rat after 30min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL629592,,
12076,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,"Biodistribution in fat of mature female Dawley rat after 45min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL629593,,
12077,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,"Biodistribution in fat of mature female Dawley rat after 5min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL629594,,
12078,In vivo,Rattus norvegicus,,A,N,Intermediate,Heart,10116.0,"Biodistribution in heart of mature female Dawley rat after 10min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL629595,,948.0
12079,In vivo,Rattus norvegicus,,A,N,Intermediate,Heart,10116.0,"Biodistribution in heart of mature female Dawley rat after 15min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL630290,,948.0
12080,In vivo,Rattus norvegicus,,A,N,Intermediate,Heart,10116.0,"Biodistribution in heart of mature female Dawley rat after 1h, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627137,,948.0
12081,In vivo,Rattus norvegicus,,A,N,Intermediate,Heart,10116.0,"Biodistribution in heart of mature female Dawley rat after 3 h, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627138,,948.0
12082,In vivo,Rattus norvegicus,,A,N,Intermediate,Heart,10116.0,"Biodistribution in heart of mature female Dawley rat after 30min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627139,,948.0
12083,In vivo,Rattus norvegicus,,A,N,Intermediate,Heart,10116.0,"Biodistribution in heart of mature female Dawley rat after 45min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627140,,948.0
12084,In vivo,Rattus norvegicus,,A,N,Intermediate,Heart,10116.0,"Biodistribution in heart of mature female Dawley rat after 5min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627141,,948.0
12085,In vivo,Rattus norvegicus,,A,N,Intermediate,Kidney,10116.0,"Biodistribution in kidney of mature female Dawley rat after 10min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627142,,2113.0
12086,In vivo,Rattus norvegicus,,A,N,Intermediate,Kidney,10116.0,"Biodistribution in kidney of mature female Dawley rat after 15min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627143,,2113.0
12087,In vivo,Rattus norvegicus,,A,N,Intermediate,Kidney,10116.0,"Biodistribution in kidney of mature female Dawley rat after 1h, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL874449,,2113.0
12088,In vivo,Rattus norvegicus,,A,N,Intermediate,Kidney,10116.0,"Biodistribution in kidney of mature female Dawley rat after 3 h, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627144,,2113.0
12089,In vivo,Rattus norvegicus,,A,N,Intermediate,Kidney,10116.0,"Biodistribution in kidney of mature female Dawley rat after 30min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627145,,2113.0
12090,In vivo,Rattus norvegicus,,A,N,Intermediate,Kidney,10116.0,"Biodistribution in kidney of mature female Dawley rat after 45min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627146,,2113.0
12091,In vivo,Rattus norvegicus,,A,N,Intermediate,Kidney,10116.0,"Biodistribution in kidney of mature female Dawley rat after 5min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627147,,2113.0
12092,In vivo,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Biodistribution in liver of mature female Dawley rat after 10min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627148,,2107.0
12093,In vivo,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Biodistribution in lung of mature female Dawley rat after 10min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627149,,2048.0
12094,In vivo,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Biodistribution in lung of mature female Dawley rat after 15min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL632160,,2048.0
12095,In vivo,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Biodistribution in lung of mature female Dawley rat after 1h, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL632161,,2048.0
12096,In vivo,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Biodistribution in lung of mature female Dawley rat after 3 h, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL632162,,2048.0
12097,In vivo,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Biodistribution in lung of mature female Dawley rat after 30min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL632163,,2048.0
12098,In vivo,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Biodistribution in lung of mature female Dawley rat after 45min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL874469,,2048.0
12099,In vivo,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Biodistribution in lung of mature female Dawley rat after 5min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627182,,2048.0
12100,In vivo,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,"Biodistribution in muscle of mature female Dawley rat after 10min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627183,,2385.0
12101,In vivo,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,"Biodistribution in muscle of mature female Dawley rat after 15min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627184,,2385.0
12102,In vivo,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,"Biodistribution in muscle of mature female Dawley rat after 1h, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627185,,2385.0
12103,In vivo,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,"Biodistribution in muscle of mature female Dawley rat after 3 h, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627186,,2385.0
12104,In vivo,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,"Biodistribution in muscle of mature female Dawley rat after 30min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627187,,2385.0
12105,In vivo,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,"Biodistribution in muscle of mature female Dawley rat after 45min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627188,,2385.0
12106,In vivo,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,"Biodistribution in muscle of mature female Dawley rat after 5min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627189,,2385.0
12107,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,"Biodistribution inl ilver of mature female Dawley rat after 30min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627190,,
12108,In vivo,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Biodistribution inl iver of mature female Dawley rat after 15min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627191,,2107.0
12109,In vivo,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Biodistribution inl iver of mature female Dawley rat after 3 h, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627192,,2107.0
12110,In vivo,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Biodistribution inl iver of mature female Dawley rat after 5min, expressed as percent injected dose/g",50597,,,1,13751,BAO_0000218,1,CHEMBL627193,,2107.0
12111,In vivo,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,Biodistribution studied in the muscle of immature Fischer female rats at 2 hou; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL874590,,2385.0
12112,In vivo,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,Biodistribution studied in the muscle of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627194,,2385.0
12113,In vivo,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,Biodistribution studied in the muscle of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627195,,2385.0
12114,In vivo,Rattus norvegicus,,A,N,Intermediate,Female gonad,10116.0,Biodistribution studied in the ovaries of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627196,,992.0
12115,In vivo,Rattus norvegicus,,A,N,Intermediate,Female gonad,10116.0,Biodistribution studied in the ovaries of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627197,,992.0
12116,In vivo,Rattus norvegicus,,A,N,Intermediate,Female gonad,10116.0,Biodistribution studied in the ovaries of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627198,,992.0
12117,In vivo,Rattus norvegicus,,A,N,Intermediate,Female gonad,10116.0,Biodistribution studied in the ovaries of immature Fischer female rats at 5 hour,50597,,,1,10911,BAO_0000218,1,CHEMBL627199,,992.0
12118,In vivo,Rattus norvegicus,,A,N,Intermediate,Female gonad,10116.0,Biodistribution studied in the ovaries of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627200,,992.0
12119,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Biodistribution studied in the plasma of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627201,,1969.0
12120,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Biodistribution studied in the plasma of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627202,,1969.0
12121,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Biodistribution studied in the plasma of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627203,,1969.0
12122,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Biodistribution studied in the plasma of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627204,,1969.0
12123,In vivo,Rattus norvegicus,,A,N,Intermediate,Spleen,10116.0,Biodistribution studied in the spleen of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627205,,2106.0
12124,In vivo,Rattus norvegicus,,A,N,Intermediate,Spleen,10116.0,Biodistribution studied in the spleen of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627206,,2106.0
12125,In vivo,Rattus norvegicus,,A,N,Intermediate,Spleen,10116.0,Biodistribution studied in the spleen of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627207,,2106.0
12126,In vivo,Rattus norvegicus,,A,N,Intermediate,Spleen,10116.0,Biodistribution studied in the spleen of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627208,,2106.0
12127,In vivo,Rattus norvegicus,,A,N,Intermediate,Thyroid gland,10116.0,Biodistribution studied in the thyroid of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627209,,2046.0
12128,In vivo,Rattus norvegicus,,A,N,Intermediate,Thyroid gland,10116.0,Biodistribution studied in the thyroid of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627210,,2046.0
12129,In vivo,Rattus norvegicus,,A,N,Intermediate,Thyroid gland,10116.0,Biodistribution studied in the thyroid of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627211,,2046.0
12130,In vivo,Rattus norvegicus,,A,N,Intermediate,Thyroid gland,10116.0,Biodistribution studied in the thyroid of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627212,,2046.0
12131,In vivo,Rattus norvegicus,,A,N,Intermediate,Uterus,10116.0,Biodistribution studied in the uterus of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL627213,,995.0
12132,In vivo,Rattus norvegicus,,A,N,Intermediate,Uterus,10116.0,Biodistribution studied in the uterus of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL626599,,995.0
12133,In vivo,Rattus norvegicus,,A,N,Intermediate,Uterus,10116.0,Biodistribution studied in the uterus of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL626600,,995.0
12134,In vivo,Rattus norvegicus,,A,N,Intermediate,Uterus,10116.0,Biodistribution studied in the uterus of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,50597,,,1,10911,BAO_0000218,1,CHEMBL626601,,995.0
12135,,,,A,U,Autocuration,,,C(f=2) is the concentration at which the half life (t1/2) in the time course of inhibition of BChE by DFP increased by twofold in the presence of compound,22224,,,1,8081,BAO_0000019,0,CHEMBL627484,,
12136,,Macaca fascicularis,,A,N,Intermediate,Plasma,9541.0,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg),100710,,,1,17248,BAO_0000218,1,CHEMBL627485,,1969.0
12137,,Macaca fascicularis,,A,N,Intermediate,Plasma,9541.0,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg); Not applicable,100710,,,1,17248,BAO_0000218,1,CHEMBL628147,,1969.0
12138,,Macaca fascicularis,,A,N,Intermediate,Plasma,9541.0,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg); Not determined,100710,,,1,17248,BAO_0000218,1,CHEMBL628148,,1969.0
12139,,Canis lupus familiaris,,A,N,Intermediate,Plasma,9615.0,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg),50588,,,1,17248,BAO_0000218,1,CHEMBL628149,,1969.0
12140,,Canis lupus familiaris,,A,N,Intermediate,Plasma,9615.0,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg) in experiment 1,50588,,,1,17248,BAO_0000218,1,CHEMBL628150,,1969.0
12141,,Canis lupus familiaris,,A,N,Intermediate,Plasma,9615.0,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg) in experiment 2,50588,,,1,17248,BAO_0000218,1,CHEMBL628318,,1969.0
12142,,Canis lupus familiaris,,A,N,Intermediate,Plasma,9615.0,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg); Not applicable,50588,,,1,17248,BAO_0000218,1,CHEMBL628319,,1969.0
12143,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,"Concentration after 8 hour (bioavailability in dog, compound was delivered orally in 0.05 M citric acid at 10 mg/Kg. n=2 )",50588,,,1,15592,BAO_0000218,1,CHEMBL875609,,
12144,,,,A,U,Autocuration,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 10,22224,,,1,7040,BAO_0000019,0,CHEMBL628320,,
12145,,,,A,U,Autocuration,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 10.5,22224,,,1,7040,BAO_0000019,0,CHEMBL628321,,
12146,,,,A,U,Autocuration,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 6.8,22224,,,1,7040,BAO_0000019,0,CHEMBL628322,,
12147,,,,A,U,Autocuration,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 7.2,22224,,,1,7040,BAO_0000019,0,CHEMBL628323,,
12148,,,,A,U,Autocuration,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 7.6,22224,,,1,7040,BAO_0000019,0,CHEMBL628324,,
12149,,,,A,U,Autocuration,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 8.2,22224,,,1,7040,BAO_0000019,0,CHEMBL628325,,
12150,,,,A,U,Autocuration,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 9.6,22224,,,1,7040,BAO_0000019,0,CHEMBL628326,,
12151,,Canis lupus familiaris,,A,N,Intermediate,Adrenal medulla,9615.0,"Concentration of compound in adrenal medulla of dog 2, after administering intravenously",50588,,,1,9614,BAO_0000218,1,CHEMBL628327,,1236.0
