assays_assay_id,assays_bao_format,assays_assay_tissue,assays_cell_id,assays_curated_by,assays_src_assay_id,assays_assay_cell_type,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_confidence_score,assays_src_id,assays_chembl_id,assays_tissue_id,assays_variant_id
13689,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631127,,
13690,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631128,,
13691,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631129,,
13692,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631130,,
13693,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631131,,
13694,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631132,,
13695,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631133,,
13696,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631134,,
13697,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL875120,,
13698,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631135,,
13699,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631136,,
13700,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631137,,
13701,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631138,,
13702,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631139,,
13703,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631140,,
13704,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631141,,
13705,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631142,,
13706,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631143,,
13707,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL631144,,
13708,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631145,,
13709,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631146,,
13710,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631147,,
13711,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631148,,
13712,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631149,,
13713,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631150,,
13714,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631151,,
13715,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631152,,
13716,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631443,,
13717,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631444,,
13718,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631445,,
13719,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631446,,
13720,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631447,,
13721,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631448,,
13722,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631449,,
13723,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL631450,,
13724,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL629724,,
13725,BAO_0000218,Zone of skin,,Intermediate,,,,50594,N,1,1,CHEMBL629725,14.0,
13726,BAO_0000218,Zone of skin,,Intermediate,,,,50594,N,1,1,CHEMBL629726,14.0,
13727,BAO_0000218,Spleen,,Intermediate,,,,50594,N,1,1,CHEMBL629727,2106.0,
13728,BAO_0000218,Spleen,,Intermediate,,,,50594,N,1,1,CHEMBL630404,2106.0,
13729,BAO_0000218,Spleen,,Intermediate,,,,50594,N,1,1,CHEMBL630405,2106.0,
13730,BAO_0000218,Spleen,,Intermediate,,,,50594,N,1,1,CHEMBL630406,2106.0,
13731,BAO_0000218,Stomach,,Intermediate,,,,50594,N,1,1,CHEMBL630407,945.0,
13732,BAO_0000218,Stomach,,Intermediate,,,,50594,N,1,1,CHEMBL630573,945.0,
13733,BAO_0000218,Stomach,,Intermediate,,,,50594,N,1,1,CHEMBL630574,945.0,
13734,BAO_0000218,Stomach,,Intermediate,,,,50594,N,1,1,CHEMBL630575,945.0,
13735,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL630576,,
13736,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL630577,,
13737,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL630578,,
13738,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL630579,,
13739,BAO_0000218,Kidney,,Intermediate,,,,50594,N,1,1,CHEMBL630580,2113.0,
13740,BAO_0000218,Kidney,,Intermediate,,,,50594,N,1,1,CHEMBL630581,2113.0,
13741,BAO_0000218,Kidney,,Intermediate,,,,50594,N,1,1,CHEMBL630582,2113.0,
13742,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL630583,,
13743,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL630584,,
13744,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL630585,,
13745,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL630586,,
13746,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL630587,,
13747,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL630588,,
13748,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL630589,,
13749,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL630590,,
13750,BAO_0000019,Feces,,Autocuration,,,,22224,U,0,1,CHEMBL630591,1988.0,
13751,BAO_0000019,Feces,,Autocuration,,,,22224,U,0,1,CHEMBL630592,1988.0,
13752,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL630593,,
13753,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL630594,,
13754,BAO_0000019,Urine,,Autocuration,,,,22224,U,0,1,CHEMBL630595,1088.0,
13755,BAO_0000019,Urine,,Autocuration,,,,22224,U,0,1,CHEMBL630596,1088.0,
13756,BAO_0000019,Urine,,Autocuration,,,,22224,U,0,1,CHEMBL630597,1088.0,
13757,BAO_0000019,Urine,,Autocuration,,,,22224,U,0,1,CHEMBL630598,1088.0,
13758,BAO_0000019,Urine,,Autocuration,,,,22224,U,0,1,CHEMBL630599,1088.0,
13759,BAO_0000019,Urine,,Autocuration,,,,22224,U,0,1,CHEMBL630600,1088.0,
13760,BAO_0000019,Urine,,Autocuration,,,,22224,U,0,1,CHEMBL630601,1088.0,
13761,BAO_0000019,Urine,,Autocuration,,,,22224,U,0,1,CHEMBL630602,1088.0,
13762,BAO_0000019,Urine,,Autocuration,,,,22224,U,0,1,CHEMBL630603,1088.0,
13763,BAO_0000019,Urine,,Autocuration,,,,22224,U,0,1,CHEMBL630604,1088.0,
13764,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL624869,178.0,
13765,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL624870,178.0,
13766,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL623189,178.0,
13767,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL623190,178.0,
13768,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL623191,178.0,
13769,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623192,,
13770,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623193,,
13771,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623194,,
13772,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623195,,
13773,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623196,,
13774,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623197,,
13775,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623198,,
13776,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623199,,
13777,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL623200,2385.0,
13778,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL623201,2385.0,
13779,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL623202,2385.0,
13780,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL623203,2385.0,
13781,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL623204,2385.0,
13782,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL623205,2385.0,
13783,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL623206,2385.0,
13784,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL623207,2385.0,
13785,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL623208,2385.0,
13786,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL623209,2385.0,
13787,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL623210,2385.0,
13788,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623211,,
13789,BAO_0000218,Uterus,,Intermediate,,,,50597,N,1,1,CHEMBL623212,995.0,
13790,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL623213,,
13791,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL623214,,
13792,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL623215,,
13793,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL623216,,
13794,BAO_0000218,,,Intermediate,,,,50591,N,1,1,CHEMBL623217,,
13795,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL623218,,
13796,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL623913,,
13797,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL623914,,
13798,BAO_0000100,,,Autocuration,,,,22229,U,0,1,CHEMBL623915,,
13799,BAO_0000100,,,Autocuration,,,,22229,U,0,1,CHEMBL624080,,
13800,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL624081,,
13801,BAO_0000218,,,Intermediate,,,,50587,N,1,1,CHEMBL624082,,
13802,BAO_0000218,,,Intermediate,,,,50587,N,1,1,CHEMBL625054,,
13803,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL877485,,
13804,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL625055,,
13805,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL625056,,
13806,BAO_0000218,,,Intermediate,,,,50587,N,1,1,CHEMBL625057,,
13807,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625058,,
13808,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL625059,,
13809,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL629536,,
13810,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL629537,,
13811,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL629538,,
13812,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL629539,,
13813,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL874445,,
13814,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL629540,,
13815,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL629541,,
13816,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL629542,,
13817,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630243,,
13818,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630244,,
13819,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630245,,
13820,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630246,,
13821,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630247,,
13822,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630248,,
13823,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL630249,178.0,
13824,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL630250,178.0,
13825,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL630251,178.0,
13826,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL630252,178.0,
13827,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL630408,178.0,
13828,BAO_0000218,Cerebellum,,Intermediate,,,,50597,N,1,1,CHEMBL630409,2037.0,
13829,BAO_0000218,Cerebellum,,Intermediate,,,,50597,N,1,1,CHEMBL874446,2037.0,
13830,BAO_0000218,Cerebellum,,Intermediate,,,,50597,N,1,1,CHEMBL630410,2037.0,
13831,BAO_0000218,Cerebellum,,Intermediate,,,,50597,N,1,1,CHEMBL630411,2037.0,
13832,BAO_0000218,Cerebellum,,Intermediate,,,,50597,N,1,1,CHEMBL630412,2037.0,
13833,BAO_0000218,Cerebellum,,Intermediate,,,,50597,N,1,1,CHEMBL630413,2037.0,
13834,BAO_0000218,Cerebellum,,Intermediate,,,,50597,N,1,1,CHEMBL630414,2037.0,
13835,BAO_0000218,Cerebellum,,Intermediate,,,,50597,N,1,1,CHEMBL630415,2037.0,
13836,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630416,,
13837,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630417,,
13838,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630418,,
13839,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630419,,
13840,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630420,,
13841,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630421,,
13842,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630422,,
13843,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL630423,,
13844,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL630424,948.0,
13845,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL630425,948.0,
13846,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL629462,948.0,
13847,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL630426,948.0,
13848,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL630427,948.0,
13849,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL625877,948.0,
13850,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL625878,948.0,
13851,BAO_0000218,Hippocampus,,Intermediate,,,,50597,N,1,1,CHEMBL625879,10000000.0,
13852,BAO_0000218,Hippocampus,,Intermediate,,,,50597,N,1,1,CHEMBL625880,10000000.0,
13853,BAO_0000218,Hippocampus,,Intermediate,,,,50597,N,1,1,CHEMBL625881,10000000.0,
13854,BAO_0000218,Hippocampus,,Intermediate,,,,50597,N,1,1,CHEMBL625882,10000000.0,
13855,BAO_0000218,Hippocampus,,Intermediate,,,,50597,N,1,1,CHEMBL625883,10000000.0,
13856,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL625884,2113.0,
13857,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL625885,2113.0,
13858,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL628649,2113.0,
13859,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL628650,2113.0,
13860,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL628651,2113.0,
13861,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL628652,2113.0,
13862,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL628653,2113.0,
13863,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL628654,2107.0,
13864,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL628655,2107.0,
13865,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625238,2107.0,
13866,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625239,2107.0,
13867,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625240,2107.0,
13868,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625241,2107.0,
13869,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625242,2107.0,
13870,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL874587,2048.0,
13871,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL625405,2048.0,
13872,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL625406,2048.0,
13873,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL625407,2048.0,
13874,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL625408,2048.0,
13875,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL625409,2048.0,
13876,BAO_0000218,Thoracic aorta,,Intermediate,,,,50597,N,1,1,CHEMBL625410,1515.0,
13877,BAO_0000218,Thoracic aorta,,Intermediate,,,,50597,N,1,1,CHEMBL625411,1515.0,
13878,BAO_0000218,Thoracic aorta,,Intermediate,,,,50597,N,1,1,CHEMBL625412,1515.0,
13879,BAO_0000218,Thoracic aorta,,Intermediate,,,,50597,N,1,1,CHEMBL625413,1515.0,
13880,BAO_0000218,Thoracic aorta,,Intermediate,,,,50597,N,1,1,CHEMBL625414,1515.0,
13881,BAO_0000218,Thoracic aorta,,Intermediate,,,,50597,N,1,1,CHEMBL625415,1515.0,
13882,BAO_0000218,Thoracic aorta,,Intermediate,,,,50597,N,1,1,CHEMBL625416,1515.0,
13883,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL625417,1088.0,
13884,BAO_0000218,Feces,,Intermediate,,,,50597,N,1,1,CHEMBL625418,1988.0,
13885,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL625419,1088.0,
13886,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625420,,
13887,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626996,,
13888,BAO_0000218,Feces,,Intermediate,,,,50597,N,1,1,CHEMBL626997,1988.0,
13889,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL626998,1088.0,
13890,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626999,,
13891,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL627000,,
13892,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL627001,,
13893,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL627002,,
13894,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL627003,,
13895,BAO_0000218,Urine,,Intermediate,,,,50594,N,1,1,CHEMBL627004,1088.0,
13896,BAO_0000218,Urine,,Intermediate,,,,50594,N,1,1,CHEMBL627005,1088.0,
13897,BAO_0000218,Urine,,Intermediate,,,,50594,N,1,1,CHEMBL874594,1088.0,
13898,BAO_0000218,Urine,,Intermediate,,,,50594,N,1,1,CHEMBL627006,1088.0,
13899,BAO_0000218,Urine,,Intermediate,,,,50594,N,1,1,CHEMBL627007,1088.0,
13900,BAO_0000218,Urine,,Intermediate,,,,50594,N,1,1,CHEMBL627884,1088.0,
13901,BAO_0000218,Urine,,Intermediate,,,,50594,N,1,1,CHEMBL627885,1088.0,
13902,BAO_0000218,Urine,,Intermediate,,,,50594,N,1,1,CHEMBL627886,1088.0,
13903,BAO_0000218,Urine,,Intermediate,,,,50594,N,1,1,CHEMBL627887,1088.0,
13904,BAO_0000218,Urine,,Intermediate,,,,50594,N,1,1,CHEMBL627888,1088.0,
13905,BAO_0000218,Urine,,Intermediate,,,,50594,N,1,1,CHEMBL628057,1088.0,
13906,BAO_0000218,Urine,,Intermediate,,,,50594,N,1,1,CHEMBL627405,1088.0,
13907,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627406,1088.0,
13908,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627407,1088.0,
13909,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627408,1088.0,
13910,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627409,1088.0,
13911,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL875486,1088.0,
13912,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627410,1088.0,
13913,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627411,1088.0,
13914,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627412,1088.0,
13915,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627413,1088.0,
13916,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627414,1088.0,
13917,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627415,1088.0,
13918,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627416,1088.0,
13919,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627417,1088.0,
13920,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627418,1088.0,
13921,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627419,1088.0,
13922,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627320,1088.0,
13923,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL627321,1088.0,
13924,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL627322,2113.0,
13925,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL627323,2113.0,
13926,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL627491,2113.0,
13927,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL627492,2113.0,
13928,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL627493,2113.0,
13929,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL627494,2107.0,
13930,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL627495,2107.0,
13931,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL627496,2107.0,
13932,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL627497,2107.0,
13933,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL627498,2107.0,
13934,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627499,2048.0,
13935,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627500,2048.0,
13936,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627501,2048.0,
13937,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL625616,2048.0,
13938,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL625617,2048.0,
13939,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL625618,2385.0,
13940,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL625619,2385.0,
13941,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL625620,2385.0,
13942,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL625621,2385.0,
13943,BAO_0000218,Muscle tissue,,Intermediate,,,,50597,N,1,1,CHEMBL625622,2385.0,
13944,BAO_0000218,Spleen,,Intermediate,,,,50597,N,1,1,CHEMBL625788,2106.0,
13945,BAO_0000218,Spleen,,Intermediate,,,,50597,N,1,1,CHEMBL625789,2106.0,
13946,BAO_0000218,Spleen,,Intermediate,,,,50597,N,1,1,CHEMBL625790,2106.0,
13947,BAO_0000218,Spleen,,Intermediate,,,,50597,N,1,1,CHEMBL625791,2106.0,
13948,BAO_0000218,Spleen,,Intermediate,,,,50597,N,1,1,CHEMBL622334,2106.0,
13949,BAO_0000218,Thyroid gland,,Intermediate,,,,50597,N,1,1,CHEMBL622335,2046.0,
13950,BAO_0000218,Thyroid gland,,Intermediate,,,,50597,N,1,1,CHEMBL622336,2046.0,
13951,BAO_0000218,Thyroid gland,,Intermediate,,,,50597,N,1,1,CHEMBL622337,2046.0,
13952,BAO_0000218,Thyroid gland,,Intermediate,,,,50597,N,1,1,CHEMBL622338,2046.0,
13953,BAO_0000218,Thyroid gland,,Intermediate,,,,50597,N,1,1,CHEMBL622339,2046.0,
13954,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624153,,
13955,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628430,,
13956,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628431,,
13957,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628432,,
13958,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628433,,
13959,BAO_0000218,Spleen,,Intermediate,,,,50597,N,1,1,CHEMBL628434,2106.0,
13960,BAO_0000218,Spleen,,Intermediate,,,,50597,N,1,1,CHEMBL626789,2106.0,
13961,BAO_0000218,Spleen,,Intermediate,,,,50597,N,1,1,CHEMBL626790,2106.0,
13962,BAO_0000218,Spleen,,Intermediate,,,,50597,N,1,1,CHEMBL626791,2106.0,
13963,BAO_0000218,Spleen,,Intermediate,,,,50597,N,1,1,CHEMBL626792,2106.0,
13964,BAO_0000218,Spleen,,Intermediate,,,,50597,N,1,1,CHEMBL626793,2106.0,
13965,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627436,,
13966,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627437,,
13967,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627438,,
13968,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627439,,
13969,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627440,,
13970,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627602,,
13971,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627603,,
13972,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627604,,
13973,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627605,,
13974,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627606,,
13975,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627607,,
13976,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627608,,
13977,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627609,,
13978,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627610,,
13979,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627611,,
13980,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627612,,
13981,BAO_0000100,,,Autocuration,,,,22229,U,0,1,CHEMBL627613,,
13982,BAO_0000100,,,Autocuration,,,,22224,U,0,1,CHEMBL627614,,
13983,BAO_0000100,,,Autocuration,,,,22224,U,0,1,CHEMBL627615,,
13984,BAO_0000100,,,Autocuration,,,,22224,U,0,1,CHEMBL627616,,
13985,BAO_0000100,,,Autocuration,,,,22224,U,0,1,CHEMBL627617,,
13986,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627618,,
