rental_id,customer_id,staff_id,amount,payment_date,payment_id
6416,158,1,2.99,2005-07-11 23:29:14,4301
7159,158,2,2.99,2005-07-27 07:24:00,4303
11077,158,2,4.99,2005-08-02 07:26:43,4311
13854,158,2,2.99,2005-08-20 14:48:42,4318
475,159,2,2.99,2005-05-27 22:16:26,4324
549,159,2,1.99,2005-05-28 07:35:37,4325
598,159,1,0.99,2005-05-28 14:04:50,4326
832,159,1,3.99,2005-05-29 22:51:20,4327
1695,159,1,0.99,2005-06-16 12:40:28,4328
3914,159,2,5.99,2005-07-06 20:11:10,4330
6885,159,2,4.99,2005-07-12 20:56:04,4333
8470,159,1,0.99,2005-07-29 08:28:50,4335
9917,159,1,4.99,2005-07-31 14:55:11,4339
4908,160,1,5.99,2005-07-08 21:05:44,4349
10089,160,2,2.99,2005-07-31 20:17:09,4356
10958,160,2,4.99,2005-08-02 03:37:13,4359
12334,160,2,2.99,2005-08-18 06:52:36,4364
13093,160,2,6.99,2005-08-19 10:46:16,4366
15642,160,2,2.99,2005-08-23 08:09:11,4369
4490,161,1,2.99,2005-07-08 01:26:32,4383
8774,161,2,4.99,2005-07-29 20:05:04,4387
9421,161,2,0.99,2005-07-30 21:08:32,4389
10863,161,1,6.99,2005-08-02 00:18:07,4393
15000,161,1,0.99,2005-08-22 07:54:58,4398
15045,161,2,5.99,2005-08-22 09:53:23,4399
501,162,1,4.99,2005-05-28 01:09:36,4403
9167,162,2,4.99,2005-07-30 11:30:37,4413
9726,162,1,7.99,2005-07-31 08:37:07,4414
9775,162,1,0.99,2005-07-31 10:00:00,4415
11012,162,2,0.99,2005-08-02 05:09:42,4417
13288,162,1,4.99,2005-08-19 18:30:10,4418
15332,162,1,4.99,2005-08-22 20:41:53,4420
2994,163,1,6.99,2005-06-20 09:17:05,4426
6831,163,1,1.99,2005-07-12 18:44:04,4433
7303,163,1,1.99,2005-07-27 12:54:39,4434
8040,163,2,0.99,2005-07-28 16:39:43,4436
8403,163,2,4.99,2005-07-29 06:26:39,4438
10245,163,2,0.99,2005-08-01 02:24:09,4439
11623,163,2,2.99,2005-08-17 04:15:47,4440
14275,163,2,4.99,2005-08-21 06:30:30,4445
6393,164,1,0.99,2005-07-11 22:28:12,4457
6558,164,2,2.99,2005-07-12 05:16:07,4458
6637,164,1,4.99,2005-07-12 09:57:39,4459
8135,164,2,3.99,2005-07-28 20:03:25,4463
3531,165,2,4.99,2005-07-06 01:24:08,4470
3784,165,1,5.99,2005-07-06 13:57:56,4471
4945,165,2,2.99,2005-07-08 22:45:02,4473
9685,165,2,4.99,2005-07-31 06:49:18,4481
10565,165,1,4.99,2005-08-01 13:08:27,4482
12643,165,2,4.99,2005-08-18 18:21:06,4484
2874,166,1,5.99,2005-06-20 00:42:26,4491
6237,166,2,0.99,2005-07-11 14:19:12,4501
8052,166,1,5.99,2005-07-28 16:57:31,4504
10422,166,2,7.99,2005-08-01 08:17:11,4506
12968,166,1,4.99,2005-08-19 06:38:18,4508
5178,167,1,4.99,2005-07-09 09:59:52,4525
13870,167,1,1.99,2005-08-20 15:09:16,4542
1222,168,2,4.99,2005-06-15 03:38:49,4550
8527,168,1,1.99,2005-07-29 10:21:00,4561
9899,168,2,4.99,2005-07-31 14:12:36,4567
13532,168,2,4.99,2005-08-20 03:29:28,4575
3493,169,1,8.99,2005-07-05 23:46:19,4586
6453,169,2,4.99,2005-07-12 00:59:53,4590
6488,169,2,9.99,2005-07-12 02:20:09,4591
7187,169,2,6.99,2005-07-27 08:27:58,4592
13198,169,2,2.99,2005-08-19 14:47:18,4598
14805,169,2,4.99,2005-08-22 00:52:01,4601
15680,169,2,4.99,2005-08-23 09:33:22,4603
211,170,1,2.99,2005-05-26 08:33:10,4604
5808,170,2,2.99,2005-07-10 15:17:33,4616
9517,170,2,2.99,2005-07-31 00:41:23,4618
15549,170,1,7.99,2005-08-23 04:27:06,4629
3621,171,1,0.99,2005-07-06 06:03:55,4638
5986,171,1,4.99,2005-07-11 00:54:56,4641
9084,171,2,5.99,2005-07-30 08:14:29,4646
13292,171,2,0.99,2005-08-19 18:35:32,4651
14270,171,1,1.99,2005-08-21 06:22:18,4653
449,172,2,3.99,2005-05-27 19:13:15,4656
2052,172,1,0.99,2005-06-17 15:14:43,4660
3032,172,2,1.99,2005-06-20 11:58:30,4661
6246,172,2,7.99,2005-07-11 14:57:51,4665
6875,172,1,5.99,2005-07-12 20:23:05,4667
7122,172,1,6.99,2005-07-27 06:03:18,4668
7135,172,1,2.99,2005-07-27 06:34:32,4669
7261,172,2,2.99,2005-07-27 11:15:01,4671
578,173,2,2.99,2005-05-28 11:15:48,4689
3224,173,2,0.99,2005-06-21 02:11:36,4694
3336,173,1,4.99,2005-06-21 10:14:27,4695
5615,173,1,3.99,2005-07-10 05:18:51,4702
7644,173,1,0.99,2005-07-28 01:27:33,4704
10351,173,1,5.99,2005-08-01 05:32:13,4710
12073,173,2,2.99,2005-08-17 21:50:39,4711
12282,173,1,6.99,2005-08-18 04:54:20,4712
12501,173,2,4.99,2005-08-18 13:13:13,4713
15775,173,1,8.99,2005-08-23 13:25:44,4716
5232,175,1,1.99,2005-07-09 12:35:08,4743
7771,175,1,0.99,2005-07-28 06:52:12,4746
9941,175,2,4.99,2005-07-31 15:31:25,4751
10229,175,2,7.99,2005-08-01 01:45:26,4752
14897,175,2,2.99,2005-08-22 04:22:31,4760
13161,175,2,0.0,2006-02-14 15:16:03,4762
172,176,1,0.99,2005-05-26 03:17:42,4763
1062,176,1,7.99,2005-05-31 08:38:20,4767
6354,176,1,6.99,2005-07-11 20:54:27,4780
10441,176,2,0.99,2005-08-01 08:55:56,4789
10862,176,1,2.99,2005-08-02 00:17:34,4790
12718,176,1,2.99,2005-08-18 21:21:44,4793
14083,176,1,7.99,2005-08-20 23:42:31,4796
1524,177,1,2.99,2005-06-16 00:25:52,4801
1621,177,2,4.99,2005-06-16 07:24:12,4802
7674,177,2,1.99,2005-07-28 02:54:30,4809
10710,177,1,0.99,2005-08-01 18:44:36,4814
14093,177,2,0.99,2005-08-21 00:21:29,4819
14310,177,2,0.99,2005-08-21 07:44:32,4820
14883,177,2,0.99,2005-08-22 03:55:02,4822
1458,178,2,6.99,2005-06-15 20:24:05,4824
1568,178,2,2.99,2005-06-16 03:14:01,4825
2898,178,1,9.99,2005-06-20 02:38:06,4830
5094,178,1,10.99,2005-07-09 05:59:47,4834
5984,178,1,2.99,2005-07-11 00:44:36,4835
6554,178,1,5.99,2005-07-12 05:07:26,4837
7959,178,1,4.99,2005-07-28 13:43:20,4840
8069,178,2,0.99,2005-07-28 17:23:46,4841
9879,178,2,4.99,2005-07-31 13:45:32,4847
12727,178,2,2.99,2005-08-18 21:45:15,4855
1286,179,2,7.99,2005-06-15 08:41:13,4865
3844,179,1,0.99,2005-07-06 16:37:58,4868
7028,179,1,6.99,2005-07-27 02:54:25,4873
7054,179,1,4.99,2005-07-27 03:43:28,4874
8573,179,1,2.99,2005-07-29 11:51:25,4876
9491,179,2,4.99,2005-07-30 23:45:23,4878
9893,179,2,0.99,2005-07-31 14:07:21,4879
10156,179,1,4.99,2005-07-31 22:36:00,4880
2700,180,2,2.99,2005-06-19 13:31:52,4892
5860,180,1,3.99,2005-07-10 18:08:49,4898
9995,180,2,3.99,2005-07-31 17:30:47,4903
10576,180,1,5.99,2005-08-01 13:46:02,4904
12313,180,1,8.99,2005-08-18 06:07:31,4906
13842,180,2,4.99,2005-08-20 14:29:37,4908
14851,180,1,2.99,2005-08-22 02:20:44,4911
12901,180,1,4.99,2006-02-14 15:16:03,4913
1638,181,1,2.99,2005-06-16 08:32:36,4915
3469,181,2,4.99,2005-06-21 22:48:59,4918
9844,181,1,4.99,2005-07-31 12:26:31,4930
10748,181,1,4.99,2005-08-01 20:01:24,4934
10773,181,1,6.99,2005-08-01 20:53:45,4935
12678,181,1,2.99,2005-08-18 19:41:27,4939
13405,181,2,4.99,2005-08-19 22:20:49,4942
13415,181,2,2.99,2005-08-19 22:48:09,4943
161,182,2,0.99,2005-05-26 01:51:48,4948
425,182,2,3.99,2005-05-27 15:51:30,4949
1542,182,2,3.99,2005-06-16 01:20:05,4950
4349,182,1,0.99,2005-07-07 19:02:37,4957
4784,182,2,0.99,2005-07-08 16:09:56,4960
11785,182,2,3.99,2005-08-17 10:54:46,4967
12573,182,1,4.99,2005-08-18 15:32:57,4968
15043,182,1,1.99,2005-08-22 09:49:32,4973
382,183,1,0.99,2005-05-27 10:12:00,4974
3381,183,1,5.99,2005-06-21 14:02:59,4978
4157,183,2,2.99,2005-07-07 09:04:26,4981
6472,183,1,4.99,2005-07-12 01:33:25,4984
9672,183,2,5.99,2005-07-31 06:34:06,4987
9818,183,1,4.99,2005-07-31 11:34:32,4988
9931,183,2,2.99,2005-07-31 15:18:19,4989
11386,183,2,2.99,2005-08-02 18:24:03,4991
567,184,1,1.99,2005-05-28 09:56:20,4999
1976,184,2,2.99,2005-06-17 09:38:08,5000
4314,184,1,0.99,2005-07-07 17:38:31,5002
4882,184,2,6.99,2005-07-08 19:42:03,5003
12532,184,1,2.99,2005-08-18 13:57:58,5013
13262,184,1,5.99,2005-08-19 17:20:15,5015
3325,185,1,4.99,2005-06-21 08:51:44,5025
6106,185,2,2.99,2005-07-11 07:05:06,5029
6965,185,1,2.99,2005-07-27 00:15:18,5031
7066,185,1,4.99,2005-07-27 03:53:52,5032
8200,185,1,2.99,2005-07-28 23:10:46,5033
11355,185,2,0.99,2005-08-02 17:37:43,5038
12674,185,1,5.99,2005-08-18 19:24:56,5040
2132,186,2,4.99,2005-06-17 21:05:06,5048
3039,186,1,4.99,2005-06-20 12:32:30,5050
8872,186,2,0.99,2005-07-30 00:13:54,5055
9303,186,2,2.99,2005-07-30 16:35:59,5056
10104,186,1,1.99,2005-07-31 20:49:14,5058
11982,186,1,0.99,2005-08-17 18:13:07,5060
15001,186,2,0.99,2005-08-22 08:00:49,5070
15596,186,1,0.99,2005-08-23 06:19:51,5072
14216,186,1,2.99,2006-02-14 15:16:03,5073
252,187,1,7.99,2005-05-26 14:39:53,5074
1592,187,2,0.99,2005-06-16 05:14:37,5077
3402,187,1,2.99,2005-06-21 15:54:37,5081
6057,187,1,3.99,2005-07-11 04:03:40,5087
7289,187,2,4.99,2005-07-27 12:26:51,5089
7967,187,2,7.99,2005-07-28 13:56:51,5091
11843,187,1,2.99,2005-08-17 13:14:50,5093
3848,188,2,3.99,2005-07-06 16:47:32,5106
4150,188,2,2.99,2005-07-07 08:43:22,5107
5356,188,2,2.99,2005-07-09 18:08:28,5108
6555,188,2,4.99,2005-07-12 05:08:16,5110
10453,188,2,5.99,2005-08-01 09:13:27,5114
10494,188,1,0.99,2005-08-01 10:45:21,5115
10719,188,2,4.99,2005-08-01 19:00:28,5116
14503,188,1,2.99,2006-02-14 15:16:03,5126
1541,189,1,0.99,2005-06-16 01:15:59,5128
1834,189,1,0.99,2005-06-16 22:49:08,5129
3763,189,1,0.99,2005-07-06 12:56:31,5133
7675,189,1,4.99,2005-07-28 02:55:20,5138
1319,190,1,2.99,2005-06-15 10:39:05,5151
2057,190,1,4.99,2005-06-17 15:31:58,5153
4005,190,2,5.99,2005-07-07 00:22:26,5156
7175,190,1,4.99,2005-07-27 08:03:22,5159
1134,191,1,2.99,2005-05-31 19:14:15,5176
2051,191,1,4.99,2005-06-17 15:10:16,5182
5924,191,1,5.99,2005-07-10 21:41:23,5186
7450,191,1,3.99,2005-07-27 18:18:35,5188
895,192,1,1.99,2005-05-30 08:50:43,5196
4469,192,1,4.99,2005-07-08 00:18:32,5199
6223,192,2,0.99,2005-07-11 13:27:09,5201
10238,192,2,0.99,2005-08-01 02:08:05,5208
11385,192,1,4.99,2005-08-02 18:23:11,5210
14404,192,1,4.99,2005-08-21 10:43:04,5215
11611,192,1,4.99,2006-02-14 15:16:03,5218
3297,193,1,8.99,2005-06-21 07:08:19,5226
8211,193,1,2.99,2005-07-28 23:34:22,5228
8379,193,1,4.99,2005-07-29 05:29:40,5229
9079,193,1,2.99,2005-07-30 08:02:00,5231
9575,193,1,4.99,2005-07-31 02:51:53,5232
12384,193,2,0.99,2005-08-18 08:36:58,5234
14679,193,1,2.99,2005-08-21 20:14:58,5238
14927,193,1,4.99,2005-08-22 05:31:53,5239
15344,193,2,6.99,2005-08-22 21:01:48,5241
334,194,2,4.99,2005-05-27 03:03:07,5244
2347,194,1,2.99,2005-06-18 12:12:29,5248
4231,194,2,7.99,2005-07-07 12:48:19,5251
5146,194,2,2.99,2005-07-09 08:14:58,5252
5291,194,1,2.99,2005-07-09 15:15:02,5253
13616,194,2,7.99,2005-08-20 06:30:33,5259
4234,195,1,6.99,2005-07-07 13:01:35,5262
5228,195,1,4.99,2005-07-09 12:26:01,5264
8280,195,2,4.99,2005-07-29 01:45:51,5268
9870,195,1,5.99,2005-07-31 13:22:51,5271
11787,195,2,2.99,2005-08-17 10:59:00,5275
12099,195,2,0.99,2005-08-17 22:38:54,5276
12941,195,2,0.99,2005-08-19 05:39:26,5277
14751,195,2,7.99,2005-08-21 23:11:23,5279
178,196,2,5.99,2005-05-26 04:21:46,5282
1348,196,1,2.99,2005-06-15 12:45:30,5286
4879,196,1,2.99,2005-07-08 19:34:55,5293
5143,196,2,4.99,2005-07-09 08:07:07,5295
5353,196,2,3.99,2005-07-09 18:04:29,5296
9721,196,1,6.99,2005-07-31 08:28:46,5304
10191,196,1,4.99,2005-08-01 00:28:38,5307
13799,196,1,8.99,2005-08-20 12:36:42,5312
14410,196,2,5.99,2005-08-21 10:54:49,5313
14698,196,1,5.99,2005-08-21 20:49:58,5314
94,197,2,2.99,2005-05-25 16:03:42,5316
649,197,2,1.99,2005-05-28 19:35:45,5319
903,197,1,3.99,2005-05-30 10:11:29,5322
1363,197,1,0.99,2005-06-15 14:05:11,5325
1503,197,1,2.99,2005-06-15 22:07:09,5326
5344,197,2,0.99,2005-07-09 17:27:05,5335
10460,197,2,3.99,2005-08-01 09:31:00,5340
10739,197,2,4.99,2005-08-01 19:46:11,5342
11643,197,1,1.99,2005-08-17 04:49:35,5348
12799,197,1,0.99,2005-08-19 00:27:01,5349
13913,197,2,3.99,2005-08-20 16:37:35,5350
14951,197,2,4.99,2005-08-22 06:19:37,5352
357,198,1,0.99,2005-05-27 06:37:15,5356
7287,198,1,0.99,2005-07-27 12:24:12,5369
7441,198,1,5.99,2005-07-27 17:46:53,5370
10112,198,1,4.99,2005-07-31 21:08:56,5375
10147,198,1,2.99,2005-07-31 22:18:43,5376
10679,198,1,0.99,2005-08-01 17:27:58,5377
11836,198,1,4.99,2005-08-17 13:03:36,5381
11949,198,2,2.99,2005-08-17 17:12:26,5382
15433,198,1,4.99,2005-08-23 00:27:18,5392
3299,199,1,0.99,2005-06-21 07:23:34,5396
5398,199,2,2.99,2005-07-09 19:44:58,5400
5680,199,2,5.99,2005-07-10 08:47:36,5401
9959,199,1,4.99,2005-07-31 16:04:22,5408
11454,199,1,2.99,2005-08-02 21:04:39,5412
15412,199,2,0.99,2005-08-22 23:37:11,5415
1899,200,2,6.99,2005-06-17 04:29:15,5421
8368,200,2,3.99,2005-07-29 05:15:41,5433
15961,200,1,6.99,2005-08-23 19:35:42,5443
2047,201,1,1.99,2005-06-17 14:40:58,5448
3106,201,1,4.99,2005-06-20 17:18:06,5451
10865,201,2,3.99,2005-08-02 00:22:46,5459
13671,201,2,3.99,2005-08-20 08:27:03,5464
15974,201,2,5.99,2005-08-23 20:06:04,5469
7613,202,1,2.99,2005-07-28 00:13:58,5479
8779,202,1,2.99,2005-07-29 20:15:00,5481
11924,202,2,4.99,2005-08-17 16:22:05,5489
2939,203,2,7.99,2005-06-20 05:18:16,5499
3406,203,2,2.99,2005-06-21 16:00:18,5500
4136,203,2,2.99,2005-07-07 08:15:52,5501
11712,203,1,2.99,2005-08-17 07:32:51,5510
14505,203,2,5.99,2005-08-21 14:26:28,5513
857,204,2,4.99,2005-05-30 02:01:23,5518
1894,204,2,7.99,2005-06-17 04:18:48,5523
4979,204,1,4.99,2005-07-09 00:24:34,5527
6004,204,2,4.99,2005-07-11 01:34:25,5530
6225,204,2,2.99,2005-07-11 13:45:14,5531
6631,204,2,0.99,2005-07-12 09:31:43,5532
9906,204,2,4.99,2005-07-31 14:38:12,5538
13084,204,1,0.99,2005-08-19 10:27:25,5544
13416,204,1,4.99,2005-08-19 22:48:48,5545
13899,204,2,2.99,2005-08-20 16:05:11,5546
3601,205,1,7.99,2005-07-06 05:20:25,5555
4230,205,2,3.99,2005-07-07 12:46:47,5556
14338,205,1,0.99,2005-08-21 08:36:03,5564
1872,206,2,0.99,2005-06-17 02:27:03,5569
3012,206,2,4.99,2005-06-20 10:43:13,5571
4068,206,2,4.99,2005-07-07 04:34:38,5575
7541,206,2,4.99,2005-07-27 21:40:05,5581
11022,206,1,2.99,2005-08-02 05:35:03,5586
11634,206,2,2.99,2005-08-17 04:31:49,5587
15709,206,1,4.99,2005-08-23 10:36:00,5595
44,207,1,0.99,2005-05-25 05:53:23,5597
5259,207,1,4.99,2005-07-09 14:02:50,5610
10300,207,2,0.99,2005-08-01 04:08:11,5619
11260,207,2,0.99,2005-08-02 13:52:19,5621
13912,207,2,9.99,2005-08-20 16:32:10,5627
15625,207,1,1.99,2005-08-23 07:25:29,5629
3811,208,2,2.99,2005-07-06 15:20:37,5636
9838,208,1,4.99,2005-07-31 12:18:49,5648
10762,208,2,4.99,2005-08-01 20:28:39,5649
10784,208,2,5.99,2005-08-01 21:24:28,5650
13719,208,1,5.98,2006-02-14 15:16:03,5654
471,209,1,0.99,2005-05-27 21:32:42,5657
1143,209,2,2.99,2005-05-31 19:53:03,5658
1657,209,1,4.99,2005-06-16 10:06:49,5660
3504,209,2,2.99,2005-07-06 00:18:29,5663
4810,209,2,4.99,2005-07-08 17:04:06,5666
7505,209,1,4.99,2005-07-27 20:28:03,5673
8067,209,1,4.99,2005-07-28 17:20:17,5675
8759,209,2,8.99,2005-07-29 19:22:37,5676
8816,209,2,2.99,2005-07-29 21:53:00,5677
9054,209,2,6.99,2005-07-30 07:11:44,5678
10646,209,1,4.99,2005-08-01 15:57:55,5681
13796,209,1,8.99,2005-08-20 12:32:32,5684
15254,209,1,2.99,2005-08-22 18:13:07,5686
4270,210,2,0.99,2005-07-07 14:38:41,5693
4334,210,1,0.99,2005-07-07 18:32:04,5695
4871,210,1,6.99,2005-07-08 19:19:52,5698
5957,210,2,0.99,2005-07-10 23:24:02,5701
6227,210,2,4.99,2005-07-11 13:56:46,5702
7909,210,2,0.99,2005-07-28 11:38:08,5705
8678,210,2,3.99,2005-07-29 16:04:00,5707
12410,210,2,8.99,2005-08-18 09:45:33,5710
3937,211,2,8.99,2005-07-06 21:15:38,5722
4441,211,2,5.99,2005-07-07 23:04:23,5724
4479,211,2,2.99,2005-07-08 00:52:35,5725
4857,211,1,2.99,2005-07-08 18:52:07,5726
5699,211,2,3.99,2005-07-10 09:48:04,5728
6628,211,1,4.99,2005-07-12 09:18:08,5731
7484,211,2,0.99,2005-07-27 19:28:17,5733
9111,211,1,3.99,2005-07-30 09:05:44,5736
12311,211,2,0.99,2005-08-18 06:07:00,5742
12570,211,2,5.99,2005-08-18 15:23:31,5744
12746,211,2,4.99,2006-02-14 15:16:03,5752
1356,212,1,0.99,2005-06-15 13:17:01,5753
1379,212,2,0.99,2005-06-15 15:05:10,5754
2739,212,2,9.99,2005-06-19 15:58:38,5756
12467,212,2,0.99,2005-08-18 11:40:09,5767
14563,212,1,2.99,2005-08-21 16:23:53,5769
15872,212,1,4.99,2005-08-23 16:27:24,5771
1489,213,1,0.99,2005-06-15 21:41:38,5774
2509,213,1,0.99,2005-06-18 23:44:08,5777
3252,213,1,2.99,2005-06-21 03:25:26,5781
3313,213,1,2.99,2005-06-21 08:11:18,5782
4236,213,2,4.99,2005-07-07 13:12:07,5784
5159,213,2,4.99,2005-07-09 08:55:52,5786
8542,213,2,4.99,2005-07-29 11:01:50,5791
13354,213,1,4.99,2005-08-19 20:55:23,5797
1076,214,1,2.99,2005-05-31 10:14:31,5803
7826,214,2,5.99,2005-07-28 08:35:51,5815
13138,214,2,2.99,2005-08-19 12:30:01,5822
13350,214,2,9.99,2005-08-19 20:44:00,5823
13409,214,1,2.99,2005-08-19 22:36:26,5824
13565,214,1,0.99,2005-08-20 04:38:52,5825
13864,214,1,4.99,2005-08-20 14:59:55,5827
1080,215,2,4.99,2005-05-31 10:55:26,5833
2918,215,2,2.99,2005-06-20 04:09:04,5838
3143,215,1,2.99,2005-06-20 20:01:52,5839
4940,215,2,8.99,2005-07-08 22:36:06,5840
9518,215,1,0.99,2005-07-31 00:43:26,5845
11729,215,1,2.99,2005-08-17 08:14:41,5847
13085,215,2,0.99,2005-08-19 10:28:22,5850
997,216,1,4.99,2005-05-31 00:08:25,5858
1461,216,2,6.99,2005-06-15 20:32:08,5859
3432,216,1,2.99,2005-06-21 19:02:03,5863
8859,216,2,8.99,2005-07-29 23:44:43,5868
14638,216,2,2.99,2005-08-21 19:01:36,5874
14726,216,2,4.99,2005-08-21 22:08:52,5875
15192,216,1,4.99,2005-08-22 16:06:23,5876
15934,216,2,4.99,2005-08-23 18:40:41,5878
11676,216,1,0.0,2006-02-14 15:16:03,5880
828,217,2,2.99,2005-05-29 22:14:55,5881
2076,217,1,6.99,2005-06-17 16:43:47,5884
6570,217,2,4.99,2005-07-12 05:50:31,5888
11958,217,1,4.99,2005-08-17 17:23:20,5899
12871,217,1,4.99,2005-08-19 02:55:36,5901
2262,218,1,0.99,2005-06-18 05:49:46,5905
9018,218,2,6.99,2005-07-30 05:28:40,5912
12481,218,2,2.99,2005-08-18 12:31:34,5916
15575,218,2,0.99,2005-08-23 05:30:19,5921
2417,219,2,3.99,2005-06-18 17:12:01,5923
4910,219,2,7.99,2005-07-08 21:13:56,5926
5739,219,2,7.99,2005-07-10 11:51:50,5930
6501,219,2,1.99,2005-07-12 03:11:55,5933
7335,219,2,2.99,2005-07-27 14:06:50,5934
8652,219,1,6.99,2005-07-29 15:02:54,5938
14029,219,2,0.99,2005-08-20 21:23:11,5943
14688,219,1,4.99,2005-08-21 20:32:37,5945
1832,220,1,0.99,2005-06-16 22:35:20,5950
4918,220,2,2.99,2005-07-08 21:37:31,5951
5847,220,2,2.99,2005-07-10 17:27:42,5953
8398,220,1,4.99,2005-07-29 06:12:40,5959
10948,220,1,4.99,2005-08-02 03:23:23,5964
11622,220,1,4.99,2005-08-17 04:15:46,5967
13281,220,1,2.99,2005-08-19 18:07:47,5972
15706,220,2,4.99,2005-08-23 10:32:52,5974
226,221,2,4.99,2005-05-26 10:44:04,5975
4293,221,1,4.99,2005-07-07 15:53:47,5981
5058,221,1,5.99,2005-07-09 04:20:35,5984
7531,221,2,8.99,2005-07-27 21:19:34,5988
9320,221,1,6.99,2005-07-30 17:16:39,5990
9453,221,1,7.99,2005-07-30 22:20:04,5991
9853,221,2,0.99,2005-07-31 12:58:20,5992
11693,221,1,4.99,2005-08-17 06:56:56,5994
12620,221,2,3.99,2005-08-18 17:26:38,5997
13434,221,2,2.99,2005-08-19 23:34:26,5998
14371,221,2,0.99,2005-08-21 09:37:16,6000
416,222,2,0.99,2005-05-27 15:02:10,6005
5592,222,2,6.99,2005-07-10 04:26:13,6012
7786,222,2,0.99,2005-07-28 07:18:26,6016
12179,222,2,2.99,2005-08-18 01:21:21,6021
3705,223,1,0.99,2005-07-06 10:17:59,6028
8362,223,2,3.99,2005-07-29 05:09:11,6032
12927,223,1,5.99,2005-08-19 05:02:46,6035
14496,223,2,4.99,2005-08-21 14:07:35,6037
15257,223,1,7.99,2005-08-22 18:21:04,6038
15546,223,2,5.99,2005-08-23 04:20:38,6039
2277,224,1,2.99,2005-06-18 06:35:03,6042
12492,224,1,4.99,2005-08-18 12:49:04,6054
12969,224,1,2.99,2005-08-19 06:38:59,6055
14099,224,2,0.99,2005-08-21 00:31:03,6057
14468,224,2,5.99,2005-08-21 13:07:10,6059
4955,225,2,2.99,2005-07-08 23:16:21,6069
6159,225,1,2.99,2005-07-11 09:55:34,6071
7347,225,2,4.99,2005-07-27 14:31:24,6076
8110,225,2,4.99,2005-07-28 19:07:45,6079
11333,225,2,1.99,2005-08-02 16:53:00,6084
11384,225,2,0.99,2005-08-02 18:23:01,6085
11395,225,2,5.99,2005-08-02 18:47:44,6086
3466,226,1,4.99,2005-06-21 22:13:33,6090
4324,226,1,4.99,2005-07-07 17:57:56,6092
5419,226,1,2.99,2005-07-09 20:47:36,6094
7329,226,1,3.99,2005-07-27 13:55:34,6097
12172,226,1,1.99,2005-08-18 01:07:00,6100
14934,226,2,4.99,2005-08-22 05:47:15,6105
15472,226,2,2.99,2005-08-23 01:39:05,6106
8417,227,2,4.99,2005-07-29 06:53:36,6125
8936,227,1,2.99,2005-07-30 02:47:13,6126
11892,227,2,0.99,2005-08-17 15:13:21,6129
15406,227,2,0.99,2005-08-22 23:21:22,6131
3538,228,2,0.99,2005-07-06 01:37:07,6140
3710,228,2,8.99,2005-07-06 10:28:53,6141
4636,228,1,4.99,2005-07-08 08:44:32,6145
5151,228,1,2.99,2005-07-09 08:31:03,6147
5320,228,1,4.99,2005-07-09 16:23:32,6148
6948,228,1,2.99,2005-07-26 23:43:49,6151
7601,228,1,0.99,2005-07-27 23:48:15,6153
12952,228,2,2.99,2005-08-19 06:00:52,6157
2200,229,1,4.99,2005-06-18 01:59:16,6161
4515,229,1,4.99,2005-07-08 02:42:03,6167
4694,229,2,0.99,2005-07-08 11:07:37,6168
13306,229,2,0.99,2005-08-19 18:57:29,6180
1078,230,1,4.99,2005-05-31 10:28:33,6187
1744,230,1,4.99,2005-06-16 16:39:58,6189
2450,230,2,8.99,2005-06-18 19:25:47,6191
5045,230,1,4.99,2005-07-09 03:33:32,6196
8653,230,2,0.99,2005-07-29 15:04:23,6204
12079,230,1,1.99,2005-08-17 22:04:17,6213
12542,230,2,0.99,2005-08-18 14:21:11,6215
14073,230,1,5.99,2005-08-20 23:12:57,6217
479,231,1,6.99,2005-05-27 22:39:10,6220
5096,231,1,2.99,2005-07-09 06:08:23,6227
5560,231,1,5.99,2005-07-10 03:13:24,6228
11581,231,1,5.99,2005-08-17 02:03:02,6236
12230,231,2,8.99,2005-08-18 03:11:04,6238
12231,231,1,3.99,2005-08-18 03:11:44,6239
13983,231,2,6.99,2005-08-20 19:08:32,6240
14026,231,1,0.99,2005-08-20 21:21:08,6241
14478,231,1,4.99,2005-08-21 13:33:28,6242
1619,232,2,0.99,2005-06-16 07:14:13,6247
6309,232,1,2.99,2005-07-11 18:13:24,6250
7123,232,1,5.99,2005-07-27 06:08:48,6251
8401,232,2,4.99,2005-07-29 06:25:08,6257
8655,232,2,4.99,2005-07-29 15:04:42,6258
9330,232,2,10.99,2005-07-30 17:44:24,6260
10539,232,1,6.99,2005-08-01 12:23:00,6263
12853,232,2,2.99,2005-08-19 02:15:32,6265
1992,233,2,2.99,2005-06-17 10:58:53,6270
2244,233,2,2.99,2005-06-18 04:46:33,6271
2443,233,2,4.99,2005-06-18 18:52:30,6273
5267,233,2,5.99,2005-07-09 14:21:10,6277
5846,233,1,2.99,2005-07-10 17:25:24,6278
8530,233,2,2.99,2005-07-29 10:26:14,6284
3968,235,1,4.99,2005-07-06 22:47:09,6325
4592,235,2,2.99,2005-07-08 06:31:28,6326
5790,235,1,4.99,2005-07-10 14:15:21,6327
6466,235,2,4.99,2005-07-12 01:21:03,6330
8446,235,2,6.99,2005-07-29 07:38:10,6332
12502,235,1,4.99,2005-08-18 13:16:31,6339
2139,236,2,8.99,2005-06-17 21:29:34,6349
3460,236,2,2.99,2005-06-21 21:46:56,6354
3857,236,2,4.99,2005-07-06 17:07:54,6356
