assay_tax_id,assay_tissue,cell_id,variant_id,assay_subcellular_fraction,assay_cell_type,chembl_id,assay_organism,assay_test_type,confidence_score,doc_id,assay_category,description,relationship_type,bao_format,src_assay_id,curated_by,tid,assay_id,assay_strain,src_id,tissue_id,assay_type
9606.0,,646.0,,,A549,CHEMBL619750,Homo sapiens,,1,4369,,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-7 M compound concentration in standard MTT assay; ND means No data,N,BAO_0000219,,Intermediate,80682,5943,,1,,F
9606.0,,646.0,,,A549,CHEMBL624014,Homo sapiens,,1,4369,,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-8 M compound concentration in standard MTT assay,N,BAO_0000219,,Intermediate,80682,5944,,1,,F
9606.0,,646.0,,,A549,CHEMBL624015,Homo sapiens,,1,4369,,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-8 M compound concentration in standard MTT assay; ND means No data,N,BAO_0000219,,Intermediate,80682,5945,,1,,F
9606.0,,646.0,,,A549,CHEMBL885344,Homo sapiens,,1,4787,,In vitro effective concentration required to reduce the number of human lung carcinoma (A-549) after 3-day incubation,N,BAO_0000219,,Expert,80682,5946,,1,,F
9606.0,,646.0,,,A549,CHEMBL623224,Homo sapiens,,1,4787,,In vitro effective concentration required to reduce the number of human lung carcinoma cells (A-549) after 3-day incubation,N,BAO_0000219,,Intermediate,80682,5947,,1,,F
9606.0,,646.0,,,A549,CHEMBL623225,Homo sapiens,,1,6513,,Cytotoxic activity against A-549 cell line,N,BAO_0000219,,Intermediate,80682,5948,,1,,F
9606.0,,646.0,,,A549,CHEMBL622698,Homo sapiens,,1,6690,,Antitumor cytotoxicity was determined against the A-549(human lung carcinoma) cell line; Range: 0.01 to 0.03,N,BAO_0000219,,Intermediate,80682,5949,,1,,F
9606.0,,646.0,,,A549,CHEMBL622699,Homo sapiens,,1,6690,,Antitumor cytotoxicity was determined against the A-549(human lung carcinoma) cell line; Range: 10.4 to 118.1,N,BAO_0000219,,Intermediate,80682,5950,,1,,F
9606.0,,646.0,,,A549,CHEMBL622700,Homo sapiens,,1,12263,,"Cytotoxicity in vitro expressed as 50% reduction in cell number after a 3-day incubation, in human lung carcinoma A-549 cell line",N,BAO_0000219,,Expert,80682,5951,,1,,F
9606.0,,646.0,,,A549,CHEMBL622701,Homo sapiens,,1,1054,,Compound was tested for cytotoxic activity against human lung carcinoma (A-549),N,BAO_0000219,,Intermediate,80682,5952,,1,,F
9606.0,,646.0,,,A549,CHEMBL622702,Homo sapiens,,1,1359,,Compound was tested for its cytotoxic activity in MTT assay against A-549 cell line (human lung carcinoma),N,BAO_0000219,,Intermediate,80682,5953,,1,,F
9606.0,,646.0,,,A549,CHEMBL622703,Homo sapiens,,1,3547,,Cytotoxic activity against human lung carcinoma (A-549) cell line,N,BAO_0000219,,Intermediate,80682,5954,,1,,F
9606.0,,646.0,,,A549,CHEMBL622704,Homo sapiens,,1,5771,,Cytotoxic activity towards A-549 cells,N,BAO_0000219,,Expert,80682,5955,,1,,F
9606.0,,646.0,,,A549,CHEMBL622705,Homo sapiens,,1,14425,,"In vitro percent inhibition of A549, lung carcinoma.",N,BAO_0000219,,Intermediate,80682,5956,,1,,F
9606.0,,646.0,,,A549,CHEMBL622706,Homo sapiens,,1,14425,,"In vitro percent inhibition of A549, lung carcinoma",N,BAO_0000219,,Intermediate,80682,5957,,1,,F
9606.0,,646.0,,,A549,CHEMBL622707,Homo sapiens,,1,14425,,"In vitro percent inhibition of A549, lung carcinoma.",N,BAO_0000219,,Intermediate,80682,5958,,1,,F
9606.0,,646.0,,,A549,CHEMBL622708,Homo sapiens,,1,14425,,"In vitro percent inhibition of A549, lung carcinoma.; Range 18-23",N,BAO_0000219,,Intermediate,80682,5959,,1,,F
9606.0,,646.0,,,A549,CHEMBL622709,Homo sapiens,,1,5280,,Percentage inhibition against parental and drug resistant lung human tumor cell line A549 at 10 uM,N,BAO_0000219,,Intermediate,80682,5960,,1,,F
9606.0,,646.0,,,A549,CHEMBL622710,Homo sapiens,,1,15176,,Growth inhibition of the A549/ATCC non-small cell lung cancer cell line for 2-day in vitro assay.,N,BAO_0000219,,Intermediate,80682,5961,,1,,F
9606.0,,646.0,,,A549,CHEMBL622711,Homo sapiens,,1,15300,,In vitro antitumor activity against Non-small cell lung cancer A549/ATCC cell lines by 6-day assay,N,BAO_0000219,,Intermediate,80682,5962,,1,,F
9606.0,,646.0,,,A549,CHEMBL622712,Homo sapiens,,1,17824,,"Antitumor activity against A549 non small cell carcinoma at dose range of 1.56-6.25 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",N,BAO_0000218,,Intermediate,80682,5963,,1,,F
9606.0,,646.0,,,A549,CHEMBL622713,Homo sapiens,,1,17824,,"Antitumor activity against A549 non small cell carcinoma at dose range of 25-100 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",N,BAO_0000218,,Intermediate,80682,5964,,1,,F
9606.0,,646.0,,,A549,CHEMBL622714,Homo sapiens,,1,17824,,"Antitumor activity against A549 non small cell carcinoma at dose range of 3.12-12.5 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",N,BAO_0000218,,Intermediate,80682,5965,,1,,F
9606.0,,646.0,,,A549,CHEMBL622715,Homo sapiens,,1,17824,,"Antitumor activity against A549 non small cell carcinoma at dose range of 6.25-25 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",N,BAO_0000218,,Intermediate,80682,5966,,1,,F
9606.0,,646.0,,,A549,CHEMBL622716,Homo sapiens,,1,17824,,"Antitumor activity against A549 non small cell carcinoma at dose range of 70-100 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",N,BAO_0000218,,Intermediate,80682,5967,,1,,F
9606.0,,646.0,,,A549,CHEMBL622717,Homo sapiens,,1,17824,,"Antitumor activity against A549 non small cell carcinoma on day 14, 21, 28; activity expressed as maximum tolerated dose; NT = Not tested",N,BAO_0000219,,Intermediate,80682,5968,,1,,F
9606.0,,646.0,,,A549,CHEMBL622718,Homo sapiens,,1,17528,,Optimal dose required to inhibit human non small cell lung A549 tumor growth after subcutaneous transplantation on athymic mice at 10 mg/kg (treatment schedule: q7dX3),N,BAO_0000218,,Intermediate,80682,5969,,1,,F
9606.0,,646.0,,,A549,CHEMBL622719,Homo sapiens,,1,6870,,Cytotoxic potentiation factor of temoxolomide in human A549 tumor cell line at 0.4 uM concentration,N,BAO_0000219,,Expert,80682,5970,,1,,F
9606.0,,646.0,,,A549,CHEMBL622720,Homo sapiens,,1,6870,,Compound was evaluated for cytotoxic potentiation factor of temoxolomide in human A549 tumor cell line at 0.4 uM concentration; ND - not determined,N,BAO_0000219,,Intermediate,80682,5971,,1,,F
9606.0,,646.0,,,A549,CHEMBL622721,Homo sapiens,,1,6870,,Compound was evaluated for cytotoxic potentiation factor of topotecan in human A549 tumor cell line at 0.4 uM concentration,N,BAO_0000219,,Intermediate,80682,5972,,1,,F
9606.0,,646.0,,,A549,CHEMBL622722,Homo sapiens,,1,6870,,Compound was evaluated for cytotoxic potentiation factor of topotecan in human A549 tumor cell line at 0.4 uM concentration; ND - not determined,N,BAO_0000219,,Intermediate,80682,5973,,1,,F
9606.0,,646.0,,,A549,CHEMBL876030,Homo sapiens,,1,16726,,Cytotoxicity potentiation of Topotecan in human lung carcinoma A549 cells by the compound as potentiation factor at 50% growth inhibition,N,BAO_0000219,,Intermediate,80682,5974,,1,,F
9606.0,,646.0,,,A549,CHEMBL620206,Homo sapiens,,1,6170,,"Concentration required for 50% inhibition of proliferation of lung cancer cell line, A549 with respect to paclitaxel was tested in vitro after 72 hr of incubation",N,BAO_0000219,,Intermediate,80682,5975,,1,,F
9606.0,,646.0,,,A549,CHEMBL620207,Homo sapiens,,1,6583,,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-4 mol/L,N,BAO_0000219,,Expert,80682,5976,,1,,F
9606.0,,646.0,,,A549,CHEMBL620208,Homo sapiens,,1,6583,,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-5 mol/L,N,BAO_0000219,,Expert,80682,5977,,1,,F
9606.0,,646.0,,,A549,CHEMBL620209,Homo sapiens,,1,6583,,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-6 mol/L,N,BAO_0000219,,Expert,80682,5978,,1,,F
9606.0,,646.0,,,A549,CHEMBL620210,Homo sapiens,,1,6583,,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-7 mol/L,N,BAO_0000219,,Expert,80682,5979,,1,,F
9606.0,,646.0,,,A549,CHEMBL621639,Homo sapiens,,1,6583,,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-8 mol/L,N,BAO_0000219,,Expert,80682,5980,,1,,F
9606.0,,646.0,,,A549,CHEMBL621640,Homo sapiens,,1,17321,,Tested for cytotoxicity against human lung adenocarcinoma A549 cell line,N,BAO_0000219,,Intermediate,80682,5981,,1,,F
9606.0,,646.0,,,A549,CHEMBL621641,Homo sapiens,,1,17528,,Percentage tumor growth inhibition was calculated in respect to controls one week after the end of the treatment,N,BAO_0000219,,Expert,80682,5982,,1,,F
9606.0,,646.0,,,A549,CHEMBL621642,Homo sapiens,,1,12888,,Cytotoxic effect on non-small-cell lung cancer cell line A549/ATCC,N,BAO_0000219,,Expert,80682,5983,,1,,F
9606.0,,646.0,,,A549,CHEMBL621643,Homo sapiens,,1,4312,,Cytotoxicity of compound in synergy in 94% BCNU (10 uM) against A549 cell line,N,BAO_0000219,,Intermediate,80682,5984,,1,,F
9606.0,,646.0,,,A549,CHEMBL621644,Homo sapiens,,1,4312,,Cytotoxicity of compound in synergy in BCNU (10 uM) against A549 cell line,N,BAO_0000219,,Intermediate,80682,5985,,1,,F
9606.0,,646.0,,,A549,CHEMBL621645,Homo sapiens,,1,4312,,Cytotoxicity of compound in synergy in BCNU (10 uM) against A549 cell line; No data,N,BAO_0000219,,Intermediate,80682,5986,,1,,F
10090.0,,646.0,,,A549,CHEMBL621646,Mus musculus,,1,17737,,In vitro antiproliferative activity against A549 cell line,N,BAO_0000219,,Intermediate,80682,5987,,1,,F
,,646.0,,,A549,CHEMBL621647,,,1,6630,,Synergism with indomethacin in A549 cells,N,BAO_0000219,,Intermediate,80682,5988,,1,,F
,,646.0,,,A549,CHEMBL621648,,,1,6630,,Synergism with tolmetin in A549 cells,N,BAO_0000219,,Intermediate,80682,5989,,1,,F
,,646.0,,,A549,CHEMBL621649,,,1,6630,,Synergism with sulindac in A549 cells,N,BAO_0000219,,Intermediate,80682,5990,,1,,F
,,646.0,,,A549,CHEMBL621650,,,1,6630,,Antagonism of indomethacin in A549 cells,N,BAO_0000219,,Intermediate,80682,5991,,1,,F
,,646.0,,,A549,CHEMBL621651,,,1,6630,,Antagonism of sulindac in A549 cells,N,BAO_0000219,,Intermediate,80682,5992,,1,,F
,,646.0,,,A549,CHEMBL621652,,,1,6630,,Antagonism of tolmetin in A549 cells,N,BAO_0000219,,Intermediate,80682,5993,,1,,F
,,646.0,,,A549,CHEMBL621653,,,1,6630,,Synergism with indomethacin in A549 cells,N,BAO_0000219,,Intermediate,80682,5994,,1,,F
,,646.0,,,A549,CHEMBL621654,,,1,6630,,Synergism with sulindac in A549 cells,N,BAO_0000219,,Intermediate,80682,5995,,1,,F
,,646.0,,,A549,CHEMBL621655,,,1,6630,,Drug interaction towards A549 cell line was determined in terms of combination index in presence of Tolmetin; Not available,N,BAO_0000219,,Intermediate,80682,5996,,1,,F
9615.0,,,,,,CHEMBL621656,Canis lupus familiaris,In vivo,1,16907,,Cmax value after 30 mg/kg po dose in Dogs,N,BAO_0000218,,Intermediate,50588,5997,,1,,A
9615.0,,,,,,CHEMBL621657,Canis lupus familiaris,In vivo,1,5944,,Cmax value determined in dog at a dose of 0 mg/kg by oral administration along with indavir (10 mg/kg),N,BAO_0000218,,Intermediate,50588,5998,,1,,A
9615.0,,,,,,CHEMBL621658,Canis lupus familiaris,In vivo,1,5944,,Cmax value determined in dog at a dose of 10 mg/kg by oral administration,N,BAO_0000218,,Intermediate,50588,5999,,1,,A
9615.0,,,,,,CHEMBL621659,Canis lupus familiaris,In vivo,1,5944,,Cmax value determined in dog at a dose of 10 mg/kg by oral administration along with indavir (10 mg/kg),N,BAO_0000218,,Intermediate,50588,6000,,1,,A
9615.0,,,,,,CHEMBL621660,Canis lupus familiaris,In vivo,1,5944,,Cmax value determined in dog at a dose of 5 mg/kg by oral administration,N,BAO_0000218,,Intermediate,50588,6001,,1,,A
9615.0,,,,,,CHEMBL621661,Canis lupus familiaris,In vivo,1,2959,,Cmax value after administration of 4 mg/Kg oral dose in dog,N,BAO_0000218,,Intermediate,50588,6002,,1,,A
9615.0,,,,,,CHEMBL621662,Canis lupus familiaris,In vivo,1,6241,,Cmax value in dog,N,BAO_0000218,,Intermediate,50588,6003,,1,,A
9615.0,,,,,,CHEMBL621663,Canis lupus familiaris,In vivo,1,6241,,Cmax value in dogs after oral administration at 1 mg/kg,N,BAO_0000218,,Intermediate,50588,6004,,1,,A
9615.0,,,,,,CHEMBL621664,Canis lupus familiaris,In vivo,1,2652,,Bioavailability as Cmax in dogs at 5 mg/kg oral dose,N,BAO_0000218,,Intermediate,50588,6005,,1,,A
9615.0,Plasma,,,,,CHEMBL621665,Canis lupus familiaris,In vivo,1,1806,,Compound was evaluated for maximum observed plasma concentration at dose 27.5 mg/kg DMP323 equiv in dogs,N,BAO_0000218,,Intermediate,50588,6006,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL621666,Canis lupus familiaris,In vivo,1,1806,,Compound was evaluated for maximum observed plasma concentration at dose 7.7 mg/kg DMP323 equiv in dogs,N,BAO_0000218,,Intermediate,50588,6007,,1,1969.0,A
9615.0,,,,,,CHEMBL621667,Canis lupus familiaris,In vivo,1,1021,,Concentration maxima after oral dosing in dogs,N,BAO_0000218,,Intermediate,50588,6008,,1,,A
9615.0,,,,,,CHEMBL876738,Canis lupus familiaris,In vivo,1,1021,,Concentration maxima after oral dosing in dogs; not available,N,BAO_0000218,,Intermediate,50588,6009,,1,,A
9615.0,,,,,,CHEMBL621668,Canis lupus familiaris,In vivo,1,1021,,Concentration maxima after oral dosing in dogs; not available,N,BAO_0000218,,Intermediate,50588,6010,,1,,A
9615.0,,,,,,CHEMBL621669,Canis lupus familiaris,In vivo,1,5444,,In vivo maximal concentration was calculated at 0.4 mg/kg in dog; Not absorbed,N,BAO_0000218,,Intermediate,50588,6011,,1,,A
9615.0,,,,,,CHEMBL621670,Canis lupus familiaris,In vivo,1,5444,,In vivo maximal concentration was calculated at 0.6 mg/kg in dog; Not absorbed,N,BAO_0000218,,Intermediate,50588,6012,,1,,A
9615.0,,,,,,CHEMBL621671,Canis lupus familiaris,In vivo,1,5444,,In vivo maximal concentration was calculated at 1 mg/kg in dog,N,BAO_0000218,,Intermediate,50588,6013,,1,,A
9615.0,,,,,,CHEMBL622360,Canis lupus familiaris,In vivo,1,5444,,In vivo maximal concentration was calculated at 1 mg/kg in dog; Not absorbed,N,BAO_0000218,,Intermediate,50588,6014,,1,,A
9615.0,,,,,,CHEMBL622361,Canis lupus familiaris,In vivo,1,5444,,In vivo maximal concentration was calculated at 1 mg/kg in dog; Poor absorption,N,BAO_0000218,,Intermediate,50588,6015,,1,,A
9615.0,Plasma,,,,,CHEMBL622362,Canis lupus familiaris,In vivo,1,5130,,Cmax in dog plasma after oral dose (1 mg/kg),N,BAO_0000218,,Intermediate,50588,6016,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL622363,Canis lupus familiaris,In vivo,1,3249,,Maximal concentration (Cmax) in dog plasma at a dose of 5 mg/kg,N,BAO_0000218,,Intermediate,50588,6017,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL622364,Canis lupus familiaris,In vivo,1,5473,,Maximal plasma concentration at a dose of 1 mg/kg,N,BAO_0000218,,Intermediate,50588,6018,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL622365,Canis lupus familiaris,In vivo,1,5474,,Maximal plasma concentration at a dose of 1 mg/kg (oral),N,BAO_0000218,,Intermediate,50588,6019,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL622533,Canis lupus familiaris,In vivo,1,4657,,Maximal plasma concentration required for pharmacokinetic data in dogs at dose of 1 mg/kg perorally,N,BAO_0000218,,Intermediate,50588,6020,,1,1969.0,A
9615.0,,,,,,CHEMBL622534,Canis lupus familiaris,In vivo,1,3031,,Maximum concentration of compound in dog was evaluated.,N,BAO_0000218,,Intermediate,50588,6021,,1,,A
9615.0,,,,,,CHEMBL622535,Canis lupus familiaris,In vivo,1,4527,,Maximum concentration by oral administration at a dose of 10 uM/kg in dog was determined,N,BAO_0000218,,Intermediate,50588,6022,,1,,A
9615.0,,,,,,CHEMBL876739,Canis lupus familiaris,In vivo,1,4186,,Maximum concentration in dog after administration of 20 mg/kg dose through peroral route,N,BAO_0000218,,Intermediate,50588,6023,,1,,A
9615.0,,,,,,CHEMBL622536,Canis lupus familiaris,In vivo,1,5007,,Maximum concentration in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),N,BAO_0000218,,Intermediate,50588,6024,,1,,A
9615.0,Plasma,,,,,CHEMBL622537,Canis lupus familiaris,In vivo,1,3132,,Maximum concentration obtained in dog plasma was determined,N,BAO_0000218,,Intermediate,50588,6025,,1,1969.0,A
9615.0,,,,,,CHEMBL622538,Canis lupus familiaris,In vivo,1,5006,,Maximum concentration was determined,N,BAO_0000218,,Intermediate,50588,6026,,1,,A
9615.0,,,,,,CHEMBL627867,Canis lupus familiaris,In vivo,1,4727,,Maximum concentration at the dose of 2 mg/kg in dog,N,BAO_0000218,,Intermediate,50588,6027,,1,,A
9615.0,,,,,,CHEMBL627868,Canis lupus familiaris,In vivo,1,1916,,Maximum concentration was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,N,BAO_0000218,,Intermediate,50588,6028,,1,,A
9615.0,Plasma,,,,,CHEMBL627869,Canis lupus familiaris,In vivo,1,1918,,Maximum concentration was evaluated in dog plasma,N,BAO_0000218,,Intermediate,50588,6029,,1,1969.0,A
9615.0,,,,,,CHEMBL627870,Canis lupus familiaris,In vivo,1,3045,,Maximum concentration was evaluated after 75 min after administration in dog,N,BAO_0000218,,Intermediate,50588,6030,,1,,A
9615.0,Plasma,,,,,CHEMBL627871,Canis lupus familiaris,In vivo,1,9579,,Maximum plasma concentration determined in dog after oral administration of 17b,N,BAO_0000218,,Intermediate,50588,6031,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL627872,Canis lupus familiaris,In vivo,1,9579,,Maximum plasma concentration determined in dog after oral administration of 2b,N,BAO_0000218,,Intermediate,50588,6032,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL627873,Canis lupus familiaris,In vivo,1,933,,Maximum plasma concentration in dog,N,BAO_0000218,,Intermediate,50588,6033,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL627874,Canis lupus familiaris,In vivo,1,17839,,Maximum plasma concentration of compound in dog following p.o. administration of 0.5 mg/kg,N,BAO_0000218,,Intermediate,50588,6034,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL627875,Canis lupus familiaris,In vivo,1,17839,,Maximum plasma concentration of compound in dog following p.o. administration of 0.9 mg/kg,N,BAO_0000218,,Intermediate,50588,6035,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL627876,Canis lupus familiaris,In vivo,1,17839,,Maximum plasma concentration of compound in dog following p.o. administration of 0.95 mg/kg,N,BAO_0000218,,Intermediate,50588,6036,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL627877,Canis lupus familiaris,In vivo,1,17839,,Maximum plasma concentration of compound in dog following p.o. administration of 1 mg/kg,N,BAO_0000218,,Intermediate,50588,6037,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL627878,Canis lupus familiaris,In vivo,1,6348,,Maximum plasma concentration of compound was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,N,BAO_0000218,,Intermediate,50588,6038,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL627879,Canis lupus familiaris,In vivo,1,16367,,Maximum plasma concentration after oral administration to dogs at a dose of 10 mg/kg,N,BAO_0000218,,Intermediate,50588,6039,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL875355,Canis lupus familiaris,In vivo,1,1337,,Maximum plasma concentration in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,N,BAO_0000218,,Intermediate,50588,6040,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL627880,Canis lupus familiaris,In vivo,1,1337,,Maximum plasma concentration in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,N,BAO_0000218,,Intermediate,50588,6041,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL627881,Canis lupus familiaris,In vivo,1,5199,,Maximum plasma concentration at a 1 mg/kg oral dose in male and female Beagle dogs.,N,BAO_0000218,,Intermediate,50588,6042,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL627882,Canis lupus familiaris,In vivo,1,17650,,Maximum plasma concentration was measured in dogs after an oral dose of 10 uM/kg,N,BAO_0000218,,Intermediate,50588,6043,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL627883,Canis lupus familiaris,In vivo,1,6679,,Maximum plasma concentration reached by compound was determined after 2 mg/kg (p.o.) administration,N,BAO_0000218,,Intermediate,50588,6044,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL628526,Canis lupus familiaris,In vivo,1,5356,,Maximum plasma concentration was determined as in dogs at 1 mg/kg oral dosing Cmax; 0.05-0.2 ug/mL,N,BAO_0000218,,Intermediate,50588,6045,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL628527,Canis lupus familiaris,In vivo,1,5356,,Maximum plasma concentration was determined in dogs at 1 mg/kg oral dosing; 0.05-0.2 ug/mL,N,BAO_0000218,,Intermediate,50588,6046,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL628528,Canis lupus familiaris,In vivo,1,6227,,Maximum plasma concentration (Cmax) in dog (in vivo) at a dose of 1 mg/kg,N,BAO_0000218,,Intermediate,50588,6047,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL628529,Canis lupus familiaris,In vivo,1,6227,,Maximum plasma concentration (Cmax) in dog at a dose of 0.5 mg/kg,N,BAO_0000218,,Intermediate,50588,6048,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL628530,Canis lupus familiaris,In vivo,1,6227,,Maximum plasma concentration (Cmax) in dog at a dose of 0.7 mg/kg,N,BAO_0000218,,Intermediate,50588,6049,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL625243,Canis lupus familiaris,In vivo,1,6227,,Maximum plasma concentration (Cmax) in dog at a dose of 1 mg/kg,N,BAO_0000218,,Intermediate,50588,6050,,1,1969.0,A
9615.0,Plasma,,,,,CHEMBL625244,Canis lupus familiaris,In vivo,1,3598,,Maximum plasma drug concentration of compound determined in dog after iv administration at a dose of 10 mg/kg,N,BAO_0000218,,Expert,50588,6051,,1,1969.0,A
9615.0,,,,,,CHEMBL625245,Canis lupus familiaris,In vivo,1,4368,,Maximum concentration by intravenous administration of 1.2 mg/kg in dog,N,BAO_0000218,,Intermediate,50588,6052,,1,,A
9615.0,,,,,,CHEMBL625246,Canis lupus familiaris,In vivo,1,6265,,Pharmacokinetic (PK) property (Cmax) was determined in dog at the single dose of 1 mg/kg,N,BAO_0000218,,Intermediate,50588,6053,,1,,A
10090.0,Stomach,,,,,CHEMBL625247,Mus musculus,In vivo,1,7767,,Biodistribution in stomach was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,N,BAO_0000218,,Intermediate,50594,6054,,1,945.0,A
10090.0,Urine,,,,,CHEMBL625248,Mus musculus,In vivo,1,7767,,Biodistribution in urine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,N,BAO_0000218,,Intermediate,50594,6055,,1,1088.0,A
10090.0,Urine,,,,,CHEMBL625249,Mus musculus,In vivo,1,7767,,Biodistribution in urine was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram; ND- No data,N,BAO_0000218,,Intermediate,50594,6056,,1,1088.0,A
10090.0,Urine,,,,,CHEMBL625250,Mus musculus,In vivo,1,7767,,Biodistribution in urine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram; ND- No data,N,BAO_0000218,,Intermediate,50594,6057,,1,1088.0,A
10090.0,,,,,,CHEMBL625251,Mus musculus,,1,17811,,Compound (0.09% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 120 min; No increase,N,BAO_0000218,,Intermediate,50594,6058,,1,,A
10090.0,,,,,,CHEMBL875356,Mus musculus,,1,17811,,Compound (0.31% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 30 min; Low increase,N,BAO_0000218,,Intermediate,50594,6059,,1,,A
10090.0,,,,,,CHEMBL625252,Mus musculus,,1,17827,,Compound (i.v.) was tested for maximum activity in mice (Radiolabeled compound),N,BAO_0000218,,Intermediate,50594,6060,,1,,A
10090.0,Blood,,,,,CHEMBL625253,Mus musculus,,1,17827,,Compound was evaluated for elimination rate constants in vivo in whole blood of normal mice (Radiolabeled compound),N,BAO_0000218,,Intermediate,50594,6061,,1,178.0,A
10090.0,,,,,,CHEMBL625254,Mus musculus,,1,17827,,Compound was evaluated for rate of bone uptake after administration of radiolabeled in mice (Radiolabeled compound),N,BAO_0000218,,Intermediate,50594,6062,,1,,A
10090.0,,,,,,CHEMBL625255,Mus musculus,,1,17827,,Compound was evaluated for rate of bone uptake in mice (Radiolabeled compound),N,BAO_0000218,,Intermediate,50594,6063,,1,,A
10090.0,,,,,,CHEMBL625256,Mus musculus,,1,17827,,Compound was evaluated for rate of bone uptake in mice; NA - not active (Radiolabeled compound),N,BAO_0000218,,Intermediate,50594,6064,,1,,A
10090.0,Blood,,,,,CHEMBL625257,Mus musculus,,1,17827,,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice (Radiolabeled compound),N,BAO_0000218,,Intermediate,50594,6065,,1,178.0,A
10090.0,Blood,,,,,CHEMBL625258,Mus musculus,,1,17827,,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice; NA = not active (Radiolabeled compound),N,BAO_0000218,,Intermediate,50594,6066,,1,178.0,A
10090.0,,,,,,CHEMBL625259,Mus musculus,,1,17827,,Compound was evaluated for washout rate in mice (Radiolabeled compound),N,BAO_0000218,,Intermediate,50594,6067,,1,,A
10090.0,,,,,,CHEMBL625260,Mus musculus,,1,17827,,Compound was evaluated for washout rate in mice after radiolabeled ligand injected,N,BAO_0000218,,Intermediate,50594,6068,,1,,A
10090.0,,,,,,CHEMBL625261,Mus musculus,,1,17827,,"Maximum activity (i.v.) after in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)",N,BAO_0000218,,Intermediate,50594,6069,,1,,A
10090.0,,,,,,CHEMBL625262,Mus musculus,,1,17827,,"Maximum activity in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)",N,BAO_0000218,,Intermediate,50594,6070,,1,,A
10090.0,,,,,,CHEMBL622639,Mus musculus,,1,17827,,"Residual activity in mice at 120 minutes, expressed as [(ID%-kg)/g] (Radiolabeled compound)",N,BAO_0000218,,Intermediate,50594,6071,,1,,A
10090.0,,,,,,CHEMBL622640,Mus musculus,,1,17257,,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice,N,BAO_0000218,,Intermediate,50594,6072,,1,,A
10090.0,,,,,,CHEMBL622812,Mus musculus,,1,17257,,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice; Not detected.,N,BAO_0000218,,Intermediate,50594,6073,,1,,A
