cell_id,assay_tissue,assay_organism,curated_by,src_id,tid,assay_type,relationship_type,assay_test_type,variant_id,tissue_id,confidence_score,chembl_id,assay_category,assay_tax_id,assay_id,src_assay_id,description,assay_subcellular_fraction,doc_id,assay_strain,assay_cell_type,bao_format
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL621606,,,7600,,Area under curve after oral dose of 23.4 mg/kg,,11954,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL621607,,,7601,,Area under curve after oral dose of 3 mg/kg,,11954,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL621608,,,7602,,Area under curve after oral dose of 3.87 mg/kg,,11954,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL621609,,,7603,,Area under curve was determined,,5237,,,BAO_0000019
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL621610,,,7604,,Area under curve at a dose of 10 mg/kg,,4026,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL621611,,10116.0,7605,,Area under curve was determined; ND=No data,,5237,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL621612,,10116.0,7606,,Area under curve was evaluated in rat brain when administered intraperitoneally at a dose of 10 mg/kg for 4 or 6 hours,,14793,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL622308,,10116.0,7607,,Area under curve was evaluated in rat brain when administered intraperitoneally at a dose of 10 mg/kg for infinite hours,,14793,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL622309,,10116.0,7608,,Area under curve was evaluated in rat brain when administered intravenously at a dose of 10 mg/kg for 4 or 6 hours,,14793,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL622310,,10116.0,7609,,Area under curve was evaluated in rat brain when administered intravenously at a dose of 10 mg/kg for infinite hours,,14793,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL622311,,10116.0,7610,,Area under curve was evaluated in rat brain when administered perorally at a dose of 100 mg/kg for 4 or 6 hours,,14793,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL622312,,10116.0,7611,,Area under curve was evaluated in rat brain when administered perorally at a dose of 100 mg/kg for infinite hours; Not calculated,,14793,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL622931,,10116.0,7612,,Area under curve was evaluated in rat brain when administered perorally at a dose of 10 mg/kg for 4 or 6 hours,,14793,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL622932,,10116.0,7613,,Area under curve was evaluated in rat brain when administered perorally at a dose of 10 mg/kg for infinite hours; Not calculated,,14793,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL622736,,10116.0,7614,,Area under curve was evaluated in rat plasma when administered intraperitoneally at a dose of 10 mg/kg for 4 or 6 hours,,14793,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL622737,,10116.0,7615,,Area under curve was evaluated in rat plasma when administered intraperitoneally at a dose of 10 mg/kg for infinite hours,,14793,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL622738,,10116.0,7616,,Area under curve was evaluated in rat plasma when administered intravenously at a dose of 10 mg/kg for 4 or 6 hours,,14793,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL622739,,10116.0,7617,,Area under curve was evaluated in rat plasma when administered intravenously at a dose of 10 mg/kg for infinite hours,,14793,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL622740,,10116.0,7618,,Area under curve was evaluated in rat plasma when administered perorally at a dose of 100 mg/kg for 4 or 6 hours,,14793,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL622741,,10116.0,7619,,Area under curve was evaluated in rat plasma when administered perorally at a dose of 100 mg/kg for infinite hours,,14793,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL622742,,10116.0,7620,,Area under curve was evaluated in rat plasma when administered perorally at a dose of 10 mg/kg for 4 or 6 hours,,14793,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL622743,,10116.0,7621,,Area under curve was evaluated in rat plasma when administered perorally at a dose of 10 mg/kg for infinite hours,,14793,,,BAO_0000218
,Plasma,Mus musculus,Intermediate,1,50594,A,N,,,1969.0,1,CHEMBL622744,,10090.0,7622,,AUC in mice,,11637,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL624134,,,7623,,Area under curve was measured from the graph obtained from concentration Vs time,,11149,,,BAO_0000019
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL624135,,,7624,,Area under curve value of compound per hour after oral administration,,10016,,,BAO_0000019
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624136,,10116.0,7625,,Area under curve was determined after oral administration in rats,,17796,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624137,,10116.0,7626,,Area under curve was determined after oral administration in rats; No data,,17796,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624320,,10116.0,7627,,Area under curve was determined after oral administration in rats;No data,,17796,,,BAO_0000218
,,Canis lupus familiaris,Intermediate,1,50588,A,N,,,,1,CHEMBL624321,,9615.0,7628,,Area under curve was determined by HPLC at a dosage of 2.27 mg/kg administered intravenously by bolus method in dog,,12923,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624322,,10116.0,7629,,Area under curve was determined for the compound after iv dose of 4.74 mg/kg in rats,,15372,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624323,,10116.0,7630,,Area under curve was determined for the compound after iv dose of 5.06 in rats,,15372,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624324,,10116.0,7631,,Area under curve was determined for the compound after iv dose of 5.10 mg/kg in rats,,15372,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624325,,10116.0,7632,,Area under curve was determined for the compound after po dose of 5.01 mg/kg in rats,,15372,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624326,,10116.0,7633,,Area under curve was determined for the compound after po dose of 5.03 mg/kg in rats,,15372,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624327,,10116.0,7634,,Area under curve was determined for the compound after po dose of 5.22 mg/kg in rats,,15372,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624328,,10116.0,7635,,Area under curve was determined for the compound after po dose of 5.46 mg/kg in rats,,15372,,,BAO_0000218
,,Canis lupus familiaris,Intermediate,1,50588,A,N,,,,1,CHEMBL627848,,9615.0,7636,,Area under curve was determined in Dogs after peroral administration,,14169,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL627849,,10116.0,7637,,Area under curve was determined in Rats after peroral administration,,14169,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL627850,,10116.0,7638,,Area under curve was determined in carotid blood of rat when administered intradermally,,14258,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL627851,,10116.0,7639,,Area under curve was determined in portal blood of rat when administered intradermally,,14258,,,BAO_0000218
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL627852,,10090.0,7640,,Area under curve was determined using 0.4% Methyl cellulose (MC) as vehicle. Compound was administered intravenously to nude mice at a dose of 25 mg/kg,,15011,,,BAO_0000218
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL627853,,10090.0,7641,,Area under curve was determined using 0.4% Methyl cellulose (MC) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg,,15011,,,BAO_0000218
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL627854,,10090.0,7642,,Area under curve was determined using 0.4% Methyl cellulose (MC) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg (micronized sample),,15011,,,BAO_0000218
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL627855,,10090.0,7643,,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered intravenously to nude mice at a dose of 25 mg/kg,,15011,,,BAO_0000218
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL627856,,10090.0,7644,,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered intravenously to nude mice at a dose of 25 mg/kg (run time 7 hr),,15011,,,BAO_0000218
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL875339,,10090.0,7645,,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg,,15011,,,BAO_0000218
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL627857,,10090.0,7646,,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg (Run time = 7 hr),,15011,,,BAO_0000218
,Spleen,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,2106.0,1,CHEMBL627858,,10116.0,7647,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat spleen 65 mins after i.v. administration,,11195,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,,,178.0,1,CHEMBL627859,,10116.0,7648,,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in blood; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Brain,Rattus norvegicus,Intermediate,1,50597,A,N,,,955.0,1,CHEMBL627860,,10116.0,7649,,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in brain; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Heart,Rattus norvegicus,Intermediate,1,50597,A,N,,,948.0,1,CHEMBL627019,,10116.0,7650,,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in heart; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL627020,,10116.0,7651,,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in liver; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL627021,,10116.0,7652,,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in lung; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Muscle tissue,Rattus norvegicus,Intermediate,1,50597,A,N,,,2385.0,1,CHEMBL627022,,10116.0,7653,,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in muscle; Expressed as percent dose/organ,,10130,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL627023,,10116.0,7654,,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in skin; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Spleen,Rattus norvegicus,Intermediate,1,50597,A,N,,,2106.0,1,CHEMBL627024,,10116.0,7655,,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in spleen; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL627025,,10116.0,7656,,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in thyroid; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Kidney,Rattus norvegicus,Intermediate,1,50597,A,N,,,2113.0,1,CHEMBL627026,,10116.0,7657,,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in kidney; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,,,178.0,1,CHEMBL627027,,10116.0,7658,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in blood; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Brain,Rattus norvegicus,Intermediate,1,50597,A,N,,,955.0,1,CHEMBL627028,,10116.0,7659,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in brain; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Heart,Rattus norvegicus,Intermediate,1,50597,A,N,,,948.0,1,CHEMBL627029,,10116.0,7660,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in heart; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Kidney,Rattus norvegicus,Intermediate,1,50597,A,N,,,2113.0,1,CHEMBL627030,,10116.0,7661,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in kidney; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL627031,,10116.0,7662,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in liver; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL627032,,10116.0,7663,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Muscle tissue,Rattus norvegicus,Intermediate,1,50597,A,N,,,2385.0,1,CHEMBL627033,,10116.0,7664,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,,10130,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL627034,,10116.0,7665,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Spleen,Rattus norvegicus,Intermediate,1,50597,A,N,,,2106.0,1,CHEMBL627035,,10116.0,7666,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL627036,,10116.0,7667,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,,,178.0,1,CHEMBL875340,,10116.0,7668,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Heart,Rattus norvegicus,Intermediate,1,50597,A,N,,,948.0,1,CHEMBL627037,,10116.0,7669,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Kidney,Rattus norvegicus,Intermediate,1,50597,A,N,,,2113.0,1,CHEMBL627038,,10116.0,7670,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL627039,,10116.0,7671,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Muscle tissue,Rattus norvegicus,Intermediate,1,50597,A,N,,,2385.0,1,CHEMBL627040,,10116.0,7672,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Spleen,Rattus norvegicus,Intermediate,1,50597,A,N,,,2106.0,1,CHEMBL624663,,10116.0,7673,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL625963,,10116.0,7674,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Brain,Rattus norvegicus,Intermediate,1,50597,A,N,,,955.0,1,CHEMBL876799,,10116.0,7675,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,,10130,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626133,,10116.0,7676,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,,10130,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL626134,,10116.0,7677,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,,10130,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL626135,,10116.0,7678,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,6295,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL626136,,10116.0,7679,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,6296,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL626137,,10116.0,7680,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,,6296,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL626138,,10116.0,7681,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,6295,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL626139,,10116.0,7682,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,6296,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL626140,,10116.0,7683,,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,,17260,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL626141,,10116.0,7684,,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,,17260,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL626142,,10116.0,7685,,C24h in rat p.o. at 20 mg/kg concentration,,17686,,,BAO_0000218
,Muscle tissue,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,2385.0,1,CHEMBL627930,,10116.0,7686,,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,9866,,,BAO_0000218
,Muscle tissue,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,2385.0,1,CHEMBL627931,,10116.0,7687,,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,,9866,,,BAO_0000218
,Muscle tissue,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,2385.0,1,CHEMBL627932,,10116.0,7688,,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,,9866,,,BAO_0000218
,Spleen,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,2106.0,1,CHEMBL627933,,10116.0,7689,,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,9866,,,BAO_0000218
,Spleen,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,2106.0,1,CHEMBL627934,,10116.0,7690,,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,,9866,,,BAO_0000218
,Spleen,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,2106.0,1,CHEMBL627935,,10116.0,7691,,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627936,,10116.0,7692,,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627937,,10116.0,7693,,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627938,,10116.0,7694,,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627939,,10116.0,7695,,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627940,,10116.0,7696,,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627941,,10116.0,7697,,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL876800,,10116.0,7698,,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627942,,10116.0,7699,,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627943,,10116.0,7700,,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627944,,10116.0,7701,,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627945,,10116.0,7702,,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL628584,,10116.0,7703,,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL628585,,10116.0,7704,,Biodistribution in rat blood in the presence of GdDTPA at 15 min,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL628586,,10116.0,7705,,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL628587,,10116.0,7706,,Biodistribution in rat blood in the presence of GdDTPA at 30 min,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL628588,,10116.0,7707,,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL628589,,10116.0,7708,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL625304,,10116.0,7709,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL625305,,10116.0,7710,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL625306,,10116.0,7711,,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL625307,,10116.0,7712,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL625308,,10116.0,7713,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627740,,10116.0,7714,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627741,,10116.0,7715,,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627742,,10116.0,7716,,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627743,,10116.0,7717,,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,,9866,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,178.0,1,CHEMBL627744,,10116.0,7718,,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL627745,,10116.0,7719,,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL627746,,10116.0,7720,,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL627747,,10116.0,7721,,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL876810,,10116.0,7722,,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL627748,,10116.0,7723,,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL627749,,10116.0,7724,,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL627750,,10116.0,7725,,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618728,,10116.0,7726,,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,,9866,,,BAO_0000218
