amount,inventory_id,rental_id,rental_date,rstaff_id,payment_date,return_date,customer_id,pstaff_id,payment_id
10.99,103,135,2005-05-25 21:58:58,1,2005-05-25 21:58:58,2005-06-03 17:50:58,304,1,8243
0.99,3698,415,2005-05-27 14:51:45,2,2005-05-27 14:51:45,2005-05-28 19:07:45,304,1,8244
2.99,1054,937,2005-05-30 14:47:31,2,2005-05-30 14:47:31,2005-06-05 09:53:31,304,2,8245
6.99,4005,1414,2005-06-15 17:26:32,1,2005-06-15 17:26:32,2005-06-22 22:30:32,304,1,8246
4.99,1467,1525,2005-06-16 00:26:07,2,2005-06-16 00:26:07,2005-06-19 22:37:07,304,2,8247
3.99,1514,2039,2005-06-17 14:03:43,1,2005-06-17 14:03:43,2005-06-24 09:21:43,304,1,8248
4.99,2787,2902,2005-06-20 02:45:35,1,2005-06-20 02:45:35,2005-06-26 07:51:35,304,2,8249
6.99,3320,4466,2005-07-08 00:12:53,2,2005-07-08 00:12:53,2005-07-17 03:49:53,304,1,8250
8.99,3281,4812,2005-07-08 17:07:11,2,2005-07-08 17:07:11,2005-07-17 21:03:11,304,2,8251
2.99,4292,5411,2005-07-09 20:23:38,2,2005-07-09 20:23:38,2005-07-16 01:17:38,304,1,8252
4.99,3480,5712,2005-07-10 10:40:32,1,2005-07-10 10:40:32,2005-07-12 11:45:32,304,1,8253
3.99,1768,5749,2005-07-10 12:20:36,1,2005-07-10 12:20:36,2005-07-19 10:39:36,304,2,8254
0.99,3958,5795,2005-07-10 14:36:29,1,2005-07-10 14:36:29,2005-07-14 13:26:29,304,2,8255
0.99,3798,6107,2005-07-11 07:07:09,2,2005-07-11 07:07:09,2005-07-14 07:32:09,304,2,8256
4.99,315,6737,2005-07-12 14:16:52,1,2005-07-12 14:16:52,2005-07-18 19:48:52,304,1,8257
4.99,2635,7551,2005-07-27 21:59:15,2,2005-07-27 21:59:15,2005-07-31 19:54:15,304,2,8258
4.99,4162,8055,2005-07-28 17:02:32,2,2005-07-28 17:02:32,2005-07-31 22:05:32,304,2,8259
0.99,4491,9930,2005-07-31 15:18:03,2,2005-07-31 15:18:03,2005-08-01 12:36:03,304,1,8260
6.99,4242,9992,2005-07-31 17:29:48,2,2005-07-31 17:29:48,2005-08-09 13:02:48,304,1,8261
0.99,2712,10631,2005-08-01 15:35:14,1,2005-08-01 15:35:14,2005-08-03 10:48:14,304,1,8262
4.99,2580,11983,2005-08-17 18:13:55,2,2005-08-17 18:13:55,2005-08-23 18:27:55,304,2,8263
5.99,2826,12540,2005-08-18 14:17:30,2,2005-08-18 14:17:30,2005-08-26 15:33:30,304,1,8264
3.99,4400,13911,2005-08-20 16:31:33,2,2005-08-20 16:31:33,2005-08-28 19:26:33,304,2,8265
0.99,2668,14023,2005-08-20 21:10:32,1,2005-08-20 21:10:32,2005-08-23 20:57:32,304,1,8266
4.99,3700,14899,2005-08-22 04:26:38,2,2005-08-22 04:26:38,2005-08-31 08:36:38,304,1,8267
4.99,1567,14945,2005-08-22 06:05:38,1,2005-08-22 06:05:38,2005-08-29 12:01:38,304,1,8268
2.99,3207,69,2005-05-25 10:10:14,2,2005-05-25 10:10:14,2005-05-27 14:02:14,305,2,8269
4.99,161,1574,2005-06-16 03:39:56,2,2005-06-16 03:39:56,2005-06-22 05:40:56,305,1,8270
0.99,4567,1884,2005-06-17 03:19:20,1,2005-06-17 03:19:20,2005-06-21 00:19:20,305,2,8271
11.99,4343,2166,2005-06-17 23:51:21,2,2005-06-17 23:51:21,2005-06-27 01:06:21,305,1,8272
0.99,2709,3387,2005-06-21 14:21:49,2,2005-06-21 14:21:49,2005-06-24 16:46:49,305,1,8273
4.99,4575,4260,2005-07-07 14:22:45,2,2005-07-07 14:22:45,2005-07-08 15:10:45,305,2,8274
2.99,2240,4638,2005-07-08 08:57:20,2,2005-07-08 08:57:20,2005-07-10 05:08:20,305,1,8275
0.99,2711,5041,2005-07-09 03:18:51,1,2005-07-09 03:18:51,2005-07-13 03:08:51,305,2,8276
2.99,1884,5052,2005-07-09 03:59:43,1,2005-07-09 03:59:43,2005-07-12 05:48:43,305,1,8277
4.99,3341,5582,2005-07-10 04:08:25,1,2005-07-10 04:08:25,2005-07-13 06:04:25,305,2,8278
8.99,41,5745,2005-07-10 12:10:11,1,2005-07-10 12:10:11,2005-07-19 06:56:11,305,1,8279
7.99,3225,6134,2005-07-11 08:28:19,2,2005-07-11 08:28:19,2005-07-18 09:20:19,305,1,8280
0.99,4062,6619,2005-07-12 08:50:48,1,2005-07-12 08:50:48,2005-07-14 11:54:48,305,2,8281
4.99,1835,8865,2005-07-29 23:54:54,2,2005-07-29 23:54:54,2005-07-31 05:10:54,305,2,8282
4.99,275,9119,2005-07-30 09:25:56,1,2005-07-30 09:25:56,2005-08-03 03:36:56,305,2,8283
4.99,1325,10426,2005-08-01 08:26:08,1,2005-08-01 08:26:08,2005-08-09 04:09:08,305,2,8284
4.99,913,10929,2005-08-02 02:35:44,1,2005-08-02 02:35:44,2005-08-05 03:52:44,305,2,8285
2.99,3699,10981,2005-08-02 04:17:53,2,2005-08-02 04:17:53,2005-08-09 03:45:53,305,1,8286
5.99,3776,11035,2005-08-02 05:55:39,2,2005-08-02 05:55:39,2005-08-08 06:46:39,305,2,8287
3.99,1136,11809,2005-08-17 11:51:39,1,2005-08-17 11:51:39,2005-08-24 17:14:39,305,2,8288
3.99,1618,12592,2005-08-18 16:17:50,1,2005-08-18 16:17:50,2005-08-25 20:20:50,305,2,8289
0.99,286,12846,2005-08-19 02:03:26,2,2005-08-19 02:03:26,2005-08-25 07:39:26,305,2,8290
4.99,577,13782,2005-08-20 12:09:26,2,2005-08-20 12:09:26,2005-08-23 08:31:26,305,1,8291
2.99,1826,15417,2005-08-22 23:54:04,1,2005-08-22 23:54:04,2005-08-26 22:25:04,305,2,8292
6.99,3367,15612,2005-08-23 06:59:07,2,2005-08-23 06:59:07,2005-09-01 11:26:07,305,1,8293
3.99,1815,375,2005-05-27 08:49:21,1,2005-05-27 08:49:21,2005-06-04 14:11:21,306,2,8294
6.99,697,672,2005-05-28 22:05:29,2,2005-05-28 22:05:29,2005-06-06 02:10:29,306,2,8295
0.99,2685,1172,2005-06-14 23:54:34,1,2005-06-14 23:54:34,2005-06-16 02:26:34,306,2,8296
6.99,1453,2836,2005-06-19 21:58:21,2,2005-06-19 21:58:21,2005-06-27 00:41:21,306,2,8297
6.99,3826,3814,2005-07-06 15:23:56,2,2005-07-06 15:23:56,2005-07-13 20:51:56,306,1,8298
5.99,2867,4484,2005-07-08 01:05:57,2,2005-07-08 01:05:57,2005-07-16 00:41:57,306,2,8299
1.99,2280,4596,2005-07-08 06:41:25,1,2005-07-08 06:41:25,2005-07-14 01:36:25,306,2,8300
2.99,3450,5581,2005-07-10 04:06:06,2,2005-07-10 04:06:06,2005-07-15 08:31:06,306,2,8301
2.99,719,6868,2005-07-12 20:10:17,2,2005-07-12 20:10:17,2005-07-15 22:34:17,306,2,8302
4.99,2910,6953,2005-07-26 23:52:47,1,2005-07-26 23:52:47,2005-07-30 23:07:47,306,1,8303
6.99,632,7225,2005-07-27 09:47:12,2,2005-07-27 09:47:12,2005-08-03 13:19:12,306,1,8304
4.99,1147,7232,2005-07-27 10:04:19,2,2005-07-27 10:04:19,2005-07-28 09:43:19,306,1,8305
2.99,1604,7701,2005-07-28 03:54:28,2,2005-07-28 03:54:28,2005-08-01 08:39:28,306,2,8306
0.99,3718,8620,2005-07-29 13:51:20,1,2005-07-29 13:51:20,2005-08-02 13:05:20,306,2,8307
0.99,2215,8702,2005-07-29 17:04:37,2,2005-07-29 17:04:37,2005-08-05 15:30:37,306,1,8308
4.99,755,9242,2005-07-30 14:03:58,2,2005-07-30 14:03:58,2005-08-02 18:09:58,306,2,8309
4.99,1298,9395,2005-07-30 20:07:06,1,2005-07-30 20:07:06,2005-08-08 21:21:06,306,2,8310
0.99,4174,9774,2005-07-31 09:57:51,2,2005-07-31 09:57:51,2005-08-02 09:08:51,306,1,8311
6.99,1099,10202,2005-08-01 00:43:18,1,2005-08-01 00:43:18,2005-08-08 23:26:18,306,1,8312
5.99,2529,10893,2005-08-02 01:12:13,2,2005-08-02 01:12:13,2005-08-11 05:53:13,306,2,8313
4.99,2954,11142,2005-08-02 09:30:11,1,2005-08-02 09:30:11,2005-08-05 06:52:11,306,2,8314
0.99,2727,11440,2005-08-02 20:24:02,2,2005-08-02 20:24:02,2005-08-07 16:42:02,306,1,8315
6.99,582,11674,2005-08-17 05:56:27,2,2005-08-17 05:56:27,2005-08-24 08:50:27,306,2,8316
0.99,2400,11776,2005-08-17 10:27:19,2,2005-08-17 10:27:19,2005-08-20 14:02:19,306,2,8317
7.99,1876,12225,2005-08-18 03:00:11,1,2005-08-18 03:00:11,2005-08-24 05:01:11,306,1,8318
2.99,2929,12989,2005-08-19 07:19:04,1,2005-08-19 07:19:04,2005-08-21 10:58:04,306,1,8319
4.99,666,13686,2005-08-20 08:57:28,2,2005-08-20 08:57:28,2005-08-24 07:21:28,306,1,8320
5.99,3861,13725,2005-08-20 10:08:27,2,2005-08-20 10:08:27,2005-08-28 06:52:27,306,2,8321
0.99,1683,13873,2005-08-20 15:11:11,2,2005-08-20 15:11:11,2005-08-22 20:13:11,306,1,8322
4.99,3341,13996,2005-08-20 19:45:43,2,2005-08-20 19:45:43,2005-08-22 16:47:43,306,1,8323
2.99,4539,15457,2005-08-23 01:07:37,1,2005-08-23 01:07:37,2005-08-26 19:46:37,306,1,8324
7.99,2186,15868,2005-08-23 16:19:14,2,2005-08-23 16:19:14,2005-08-29 16:14:14,306,2,8325
4.99,3516,413,2005-05-27 14:45:37,1,2005-05-27 14:45:37,2005-06-03 11:11:37,307,2,8326
4.99,4209,535,2005-05-28 06:16:32,1,2005-05-28 06:16:32,2005-05-31 02:48:32,307,1,8327
1.99,280,614,2005-05-28 15:33:28,2,2005-05-28 15:33:28,2005-06-04 12:27:28,307,1,8328
6.99,1520,970,2005-05-30 19:50:28,1,2005-05-30 19:50:28,2005-06-09 01:19:28,307,1,8329
2.99,2665,2152,2005-06-17 22:53:27,1,2005-06-17 22:53:27,2005-06-23 19:19:27,307,2,8330
0.99,3796,2167,2005-06-17 23:51:28,2,2005-06-17 23:51:28,2005-06-21 00:43:28,307,1,8331
4.99,3371,2787,2005-06-19 18:47:00,2,2005-06-19 18:47:00,2005-06-22 20:22:00,307,1,8332
2.99,1391,2881,2005-06-20 01:26:18,1,2005-06-20 01:26:18,2005-06-26 23:42:18,307,1,8333
5.99,1101,3057,2005-06-20 13:22:48,2,2005-06-20 13:22:48,2005-06-26 17:22:48,307,2,8334
4.99,287,3209,2005-06-21 00:51:06,2,2005-06-21 00:51:06,2005-06-22 21:49:06,307,1,8335
6.99,379,3962,2005-07-06 22:13:45,2,2005-07-06 22:13:45,2005-07-15 00:22:45,307,1,8336
4.99,2096,3985,2005-07-06 23:24:03,2,2005-07-06 23:24:03,2005-07-10 00:20:03,307,1,8337
2.99,4114,4522,2005-07-08 03:03:12,1,2005-07-08 03:03:12,2005-07-10 04:49:12,307,1,8338
4.99,1157,4868,2005-07-08 19:13:50,2,2005-07-08 19:13:50,2005-07-14 20:59:50,307,1,8339
3.99,3288,5871,2005-07-10 18:46:08,1,2005-07-10 18:46:08,2005-07-16 17:32:08,307,1,8340
6.99,2439,6125,2005-07-11 08:03:35,1,2005-07-11 08:03:35,2005-07-18 12:46:35,307,2,8341
0.99,480,6256,2005-07-11 15:19:22,1,2005-07-11 15:19:22,2005-07-13 12:43:22,307,1,8342
10.99,319,6991,2005-07-27 01:03:06,2,2005-07-27 01:03:06,2005-08-05 04:18:06,307,1,8343
2.99,3417,7536,2005-07-27 21:34:09,1,2005-07-27 21:34:09,2005-08-02 03:26:09,307,1,8344
3.99,409,7760,2005-07-28 06:29:45,1,2005-07-28 06:29:45,2005-08-03 01:36:45,307,1,8345
0.99,2652,7929,2005-07-28 12:16:40,2,2005-07-28 12:16:40,2005-07-31 13:09:40,307,1,8346
6.99,556,8647,2005-07-29 14:52:59,2,2005-07-29 14:52:59,2005-08-06 11:09:59,307,1,8347
4.99,4193,10135,2005-07-31 21:57:32,1,2005-07-31 21:57:32,2005-08-05 22:23:32,307,1,8348
0.99,4351,10374,2005-08-01 06:25:27,2,2005-08-01 06:25:27,2005-08-07 05:44:27,307,1,8349
2.99,446,10745,2005-08-01 19:57:06,1,2005-08-01 19:57:06,2005-08-07 18:04:06,307,1,8350
7.99,268,11491,2005-08-02 22:44:50,2,2005-08-02 22:44:50,2005-08-11 01:55:50,307,1,8351
4.99,1507,12391,2005-08-18 08:52:53,2,2005-08-18 08:52:53,2005-08-22 12:15:53,307,2,8352
6.99,4136,13365,2005-08-19 21:12:37,2,2005-08-19 21:12:37,2005-08-25 19:56:37,307,2,8353
0.99,1244,14231,2005-08-21 05:04:34,1,2005-08-21 05:04:34,2005-08-23 04:58:34,307,1,8354
4.99,3940,15515,2005-08-23 03:03:53,2,2005-08-23 03:03:53,2005-08-25 08:27:53,307,2,8355
3.99,4231,589,2005-05-28 12:27:50,2,2005-05-28 12:27:50,2005-06-03 07:15:50,308,2,8356
0.99,2582,2037,2005-06-17 13:54:20,2,2005-06-17 13:54:20,2005-06-20 14:49:20,308,1,8357
0.99,2205,2094,2005-06-17 18:18:56,1,2005-06-17 18:18:56,2005-06-18 19:36:56,308,1,8358
4.99,802,2168,2005-06-17 23:53:24,1,2005-06-17 23:53:24,2005-06-20 01:11:24,308,2,8359
7.99,2575,2346,2005-06-18 12:08:16,1,2005-06-18 12:08:16,2005-06-27 15:02:16,308,1,8360
4.99,1642,2448,2005-06-18 19:13:45,1,2005-06-18 19:13:45,2005-06-27 14:43:45,308,2,8361
3.99,2790,4002,2005-07-07 00:08:18,2,2005-07-07 00:08:18,2005-07-14 01:29:18,308,1,8362
8.99,511,4285,2005-07-07 15:34:35,2,2005-07-07 15:34:35,2005-07-15 09:43:35,308,1,8363
2.99,1629,5946,2005-07-10 22:57:29,1,2005-07-10 22:57:29,2005-07-12 00:08:29,308,1,8364
0.99,4353,8869,2005-07-30 00:06:32,2,2005-07-30 00:06:32,2005-07-31 20:49:32,308,2,8365
2.99,3461,9479,2005-07-30 23:22:09,2,2005-07-30 23:22:09,2005-07-31 22:26:09,308,1,8366
7.99,1459,9746,2005-07-31 09:16:48,2,2005-07-31 09:16:48,2005-08-07 06:36:48,308,1,8367
2.99,3660,10571,2005-08-01 13:25:30,2,2005-08-01 13:25:30,2005-08-02 16:43:30,308,1,8368
0.99,1731,10797,2005-08-01 22:02:51,1,2005-08-01 22:02:51,2005-08-03 23:07:51,308,2,8369
4.99,983,10819,2005-08-01 22:52:57,1,2005-08-01 22:52:57,2005-08-06 00:08:57,308,1,8370
2.99,4311,11765,2005-08-17 09:55:28,2,2005-08-17 09:55:28,2005-08-19 15:53:28,308,1,8371
4.99,1282,11972,2005-08-17 17:55:46,2,2005-08-17 17:55:46,2005-08-22 15:31:46,308,1,8372
3.99,2931,12567,2005-08-18 15:14:36,1,2005-08-18 15:14:36,2005-08-26 18:56:36,308,2,8373
6.99,2624,12590,2005-08-18 16:11:35,1,2005-08-18 16:11:35,2005-08-23 10:35:35,308,1,8374
6.99,1207,12838,2005-08-19 01:51:50,1,2005-08-19 01:51:50,2005-08-27 23:12:50,308,2,8375
2.99,3058,13843,2005-08-20 14:30:01,2,2005-08-20 14:30:01,2005-08-27 10:06:01,308,1,8376
2.99,1395,14946,2005-08-22 06:07:10,1,2005-08-22 06:07:10,2005-08-28 05:25:10,308,2,8377
4.99,4408,15243,2005-08-22 17:48:28,1,2005-08-22 17:48:28,2005-08-31 13:22:28,308,1,8378
4.99,3521,15493,2005-08-23 02:20:53,1,2005-08-23 02:20:53,2005-08-25 23:02:53,308,2,8379
2.99,4553,15820,2005-08-23 15:03:13,1,2005-08-23 15:03:13,2005-08-25 20:12:13,308,2,8380
6.99,2291,218,2005-05-26 09:27:09,2,2005-05-26 09:27:09,2005-06-04 11:53:09,309,2,8381
0.99,3407,723,2005-05-29 05:34:44,1,2005-05-29 05:34:44,2005-05-30 05:50:44,309,2,8382
4.99,1259,1837,2005-06-16 23:16:15,1,2005-06-16 23:16:15,2005-06-21 21:54:15,309,1,8383
9.99,3340,2560,2005-06-19 03:12:42,1,2005-06-19 03:12:42,2005-06-28 02:28:42,309,2,8384
3.99,1923,2644,2005-06-19 09:42:30,2,2005-06-19 09:42:30,2005-06-27 07:23:30,309,2,8385
6.99,4281,2688,2005-06-19 12:50:56,2,2005-06-19 12:50:56,2005-06-28 17:58:56,309,2,8386
4.99,3166,3837,2005-07-06 16:27:43,1,2005-07-06 16:27:43,2005-07-07 18:02:43,309,2,8387
7.99,1755,3896,2005-07-06 19:09:15,2,2005-07-06 19:09:15,2005-07-16 00:52:15,309,2,8388
4.99,1158,4172,2005-07-07 09:49:09,2,2005-07-07 09:49:09,2005-07-11 15:14:09,309,2,8389
4.99,4160,4540,2005-07-08 04:03:28,2,2005-07-08 04:03:28,2005-07-13 03:31:28,309,1,8390
8.99,625,5305,2005-07-09 15:55:36,1,2005-07-09 15:55:36,2005-07-18 15:59:36,309,2,8391
4.99,1777,5980,2005-07-11 00:18:21,1,2005-07-11 00:18:21,2005-07-14 21:26:21,309,1,8392
4.99,3076,6480,2005-07-12 01:49:29,1,2005-07-12 01:49:29,2005-07-17 01:00:29,309,2,8393
5.99,802,7214,2005-07-27 09:23:33,2,2005-07-27 09:23:33,2005-08-03 13:14:33,309,2,8394
4.99,3828,7722,2005-07-28 04:44:58,1,2005-07-28 04:44:58,2005-07-30 01:29:58,309,2,8395
5.99,4201,7846,2005-07-28 09:21:18,2,2005-07-28 09:21:18,2005-08-06 07:10:18,309,1,8396
4.99,4208,8341,2005-07-29 04:42:01,1,2005-07-29 04:42:01,2005-08-04 00:58:01,309,1,8397
2.99,1052,8501,2005-07-29 09:12:51,2,2005-07-29 09:12:51,2005-07-30 11:19:51,309,1,8398
2.99,4004,8681,2005-07-29 16:12:01,2,2005-07-29 16:12:01,2005-08-01 18:14:01,309,1,8399
2.99,4460,8917,2005-07-30 01:47:02,2,2005-07-30 01:47:02,2005-08-05 21:10:02,309,1,8400
2.99,2075,9945,2005-07-31 15:47:51,1,2005-07-31 15:47:51,2005-08-02 19:06:51,309,2,8401
0.99,3258,9949,2005-07-31 15:50:10,2,2005-07-31 15:50:10,2005-08-01 17:53:10,309,1,8402
2.99,1500,10458,2005-08-01 09:19:48,1,2005-08-01 09:19:48,2005-08-02 10:16:48,309,1,8403
0.99,3133,10728,2005-08-01 19:15:09,1,2005-08-01 19:15:09,2005-08-04 19:35:09,309,1,8404
2.99,4549,10818,2005-08-01 22:52:45,1,2005-08-01 22:52:45,2005-08-06 04:07:45,309,1,8405
6.99,2225,11964,2005-08-17 17:37:03,2,2005-08-17 17:37:03,2005-08-25 11:55:03,309,2,8406
5.99,1242,13021,2005-08-19 08:08:04,2,2005-08-19 08:08:04,2005-08-26 12:04:04,309,2,8407
0.99,1324,13502,2005-08-20 01:58:15,1,2005-08-20 01:58:15,2005-08-21 20:21:15,309,2,8408
4.99,1508,13909,2005-08-20 16:26:36,2,2005-08-20 16:26:36,2005-08-21 20:59:36,309,2,8409
5.99,3840,14846,2005-08-22 02:13:48,1,2005-08-22 02:13:48,2005-08-30 05:39:48,309,2,8410
4.99,2601,15422,2005-08-22 23:58:09,2,2005-08-22 23:58:09,2005-08-30 19:03:09,309,2,8411
0.99,4281,104,2005-05-25 17:46:33,1,2005-05-25 17:46:33,2005-05-27 15:20:33,310,2,8412
4.99,987,1162,2005-06-14 23:09:38,1,2005-06-14 23:09:38,2005-06-23 22:00:38,310,2,8413
2.99,448,1333,2005-06-15 11:37:08,2,2005-06-15 11:37:08,2005-06-16 10:13:08,310,2,8414
3.99,3749,1918,2005-06-17 05:40:14,2,2005-06-17 05:40:14,2005-06-21 08:53:14,310,2,8415
6.99,506,2088,2005-06-17 17:35:30,2,2005-06-17 17:35:30,2005-06-23 20:13:30,310,2,8416
5.99,4078,2480,2005-06-18 21:04:09,1,2005-06-18 21:04:09,2005-06-22 16:24:09,310,1,8417
2.99,2465,2618,2005-06-19 08:03:01,2,2005-06-19 08:03:01,2005-06-24 03:23:01,310,1,8418
10.99,553,3830,2005-07-06 16:01:16,2,2005-07-06 16:01:16,2005-07-15 19:35:16,310,2,8419
0.99,3130,4072,2005-07-07 04:48:02,2,2005-07-07 04:48:02,2005-07-12 10:32:02,310,1,8420
5.99,552,5621,2005-07-10 05:34:10,1,2005-07-10 05:34:10,2005-07-14 02:49:10,310,1,8421
0.99,1842,5836,2005-07-10 16:49:02,2,2005-07-10 16:49:02,2005-07-11 22:35:02,310,2,8422
5.99,797,7648,2005-07-28 01:35:33,2,2005-07-28 01:35:33,2005-08-04 06:21:33,310,1,8423
5.99,1069,8637,2005-07-29 14:30:11,1,2005-07-29 14:30:11,2005-08-04 14:00:11,310,2,8424
7.99,4413,8981,2005-07-30 04:25:30,1,2005-07-30 04:25:30,2005-08-06 02:37:30,310,1,8425
2.99,2547,9536,2005-07-31 01:19:02,1,2005-07-31 01:19:02,2005-08-02 19:38:02,310,1,8426
2.99,2500,11137,2005-08-02 09:25:31,1,2005-08-02 09:25:31,2005-08-08 08:10:31,310,2,8427
4.99,36,12500,2005-08-18 13:05:51,2,2005-08-18 13:05:51,2005-08-19 14:54:51,310,2,8428
7.99,3011,12710,2005-08-18 21:02:50,2,2005-08-18 21:02:50,2005-08-26 15:07:50,310,2,8429
4.99,1531,12929,2005-08-19 05:05:23,1,2005-08-19 05:05:23,2005-08-25 04:37:23,310,1,8430
5.99,3422,14972,2005-08-22 06:53:21,1,2005-08-22 06:53:21,2005-08-29 02:25:21,310,1,8431
5.99,656,274,2005-05-26 16:48:51,1,2005-05-26 16:48:51,2005-06-03 18:17:51,311,2,8432
6.99,2964,544,2005-05-28 07:03:00,1,2005-05-28 07:03:00,2005-06-06 06:23:00,311,2,8433
2.99,4389,952,2005-05-30 16:28:07,2,2005-05-30 16:28:07,2005-06-02 16:12:07,311,1,8434
3.99,4171,990,2005-05-30 23:25:14,2,2005-05-30 23:25:14,2005-06-06 18:41:14,311,2,8435
6.99,1496,1128,2005-05-31 17:49:26,2,2005-05-31 17:49:26,2005-06-05 19:51:26,311,2,8436
4.99,1774,1622,2005-06-16 07:33:18,1,2005-06-16 07:33:18,2005-06-21 07:23:18,311,1,8437
0.99,811,1955,2005-06-17 08:40:22,1,2005-06-17 08:40:22,2005-06-19 10:47:22,311,2,8438
6.99,4243,2967,2005-06-20 07:40:35,2,2005-06-20 07:40:35,2005-06-29 05:50:35,311,2,8439
3.99,2756,4836,2005-07-08 18:09:08,1,2005-07-08 18:09:08,2005-07-15 20:19:08,311,2,8440
5.99,279,5224,2005-07-09 12:07:27,1,2005-07-09 12:07:27,2005-07-17 08:59:27,311,2,8441
4.99,3683,6419,2005-07-11 23:36:38,1,2005-07-11 23:36:38,2005-07-13 03:23:38,311,2,8442
6.99,3181,8167,2005-07-28 21:25:45,1,2005-07-28 21:25:45,2005-08-04 18:04:45,311,2,8443
2.99,4141,8473,2005-07-29 08:36:53,1,2005-07-29 08:36:53,2005-07-31 12:14:53,311,1,8444
6.99,1013,9503,2005-07-31 00:02:38,1,2005-07-31 00:02:38,2005-08-06 06:01:38,311,1,8445
8.99,1429,9882,2005-07-31 13:53:33,1,2005-07-31 13:53:33,2005-08-09 15:55:33,311,2,8446
4.99,4483,10134,2005-07-31 21:56:10,1,2005-07-31 21:56:10,2005-08-06 21:20:10,311,1,8447
4.99,2254,10448,2005-08-01 09:09:31,2,2005-08-01 09:09:31,2005-08-02 09:55:31,311,2,8448
2.99,1661,12997,2005-08-19 07:31:46,2,2005-08-19 07:31:46,2005-08-24 09:20:46,311,1,8449
0.99,2563,13310,2005-08-19 19:05:16,1,2005-08-19 19:05:16,2005-08-23 22:47:16,311,2,8450
1.99,546,13423,2005-08-19 23:07:42,1,2005-08-19 23:07:42,2005-08-26 20:45:42,311,2,8451
4.99,3568,14517,2005-08-21 14:57:03,2,2005-08-21 14:57:03,2005-08-24 13:52:03,311,2,8452
9.99,215,15826,2005-08-23 15:15:02,2,2005-08-23 15:15:02,2005-08-31 20:39:02,311,2,8453
8.99,277,16020,2005-08-23 21:34:33,1,2005-08-23 21:34:33,2005-09-01 18:17:33,311,1,8454
4.99,1131,229,2005-05-26 11:19:20,2,2005-05-26 11:19:20,2005-05-31 11:56:20,312,2,8455
0.99,3332,530,2005-05-28 05:13:01,2,2005-05-28 05:13:01,2005-06-01 10:21:01,312,1,8456
4.99,3913,1049,2005-05-31 06:57:04,2,2005-05-31 06:57:04,2005-06-02 11:32:04,312,2,8457
6.99,268,1079,2005-05-31 10:48:17,1,2005-05-31 10:48:17,2005-06-08 12:30:17,312,2,8458
0.99,1208,1419,2005-06-15 17:54:50,2,2005-06-15 17:54:50,2005-06-17 19:44:50,312,2,8459
3.99,883,3457,2005-06-21 21:42:33,2,2005-06-21 21:42:33,2005-06-30 19:54:33,312,2,8460
2.99,4504,3766,2005-07-06 13:04:35,1,2005-07-06 13:04:35,2005-07-07 15:46:35,312,1,8461
1.99,2651,3792,2005-07-06 14:26:38,1,2005-07-06 14:26:38,2005-07-11 16:34:38,312,1,8462
3.99,674,4647,2005-07-08 09:27:36,2,2005-07-08 09:27:36,2005-07-16 14:56:36,312,1,8463
5.99,4224,5031,2005-07-09 02:36:37,2,2005-07-09 02:36:37,2005-07-14 03:09:37,312,1,8464
2.99,1749,6751,2005-07-12 14:50:34,2,2005-07-12 14:50:34,2005-07-15 19:39:34,312,2,8465
2.99,2481,6866,2005-07-12 20:03:44,1,2005-07-12 20:03:44,2005-07-15 01:55:44,312,1,8466
4.99,3188,8137,2005-07-28 20:07:18,1,2005-07-28 20:07:18,2005-08-03 17:41:18,312,1,8467
6.99,743,8412,2005-07-29 06:44:50,1,2005-07-29 06:44:50,2005-08-06 05:04:50,312,1,8468
4.99,2416,8721,2005-07-29 17:56:21,2,2005-07-29 17:56:21,2005-08-02 21:30:21,312,1,8469
6.99,4309,9016,2005-07-30 05:26:13,2,2005-07-30 05:26:13,2005-08-04 00:25:13,312,1,8470
3.99,576,9154,2005-07-30 10:59:54,1,2005-07-30 10:59:54,2005-08-05 16:47:54,312,1,8471
2.99,852,10858,2005-08-02 00:08:39,2,2005-08-02 00:08:39,2005-08-05 00:58:39,312,2,8472
0.99,4139,11248,2005-08-02 13:35:34,1,2005-08-02 13:35:34,2005-08-03 10:37:34,312,2,8473
5.99,2500,11879,2005-08-17 14:25:09,1,2005-08-17 14:25:09,2005-08-26 09:19:09,312,2,8474
2.99,1342,12186,2005-08-18 01:43:36,1,2005-08-18 01:43:36,2005-08-23 07:13:36,312,1,8475
0.99,3638,12945,2005-08-19 05:51:46,2,2005-08-19 05:51:46,2005-08-23 11:22:46,312,1,8476
2.99,1992,14362,2005-08-21 09:19:49,1,2005-08-21 09:19:49,2005-08-26 11:06:49,312,2,8477
3.99,4536,14504,2005-08-21 14:23:01,1,2005-08-21 14:23:01,2005-08-27 13:56:01,312,1,8478
4.99,4489,15100,2005-08-22 11:55:03,1,2005-08-22 11:55:03,2005-08-25 14:55:03,312,1,8479
6.99,2028,15882,2005-08-23 16:44:31,2,2005-08-23 16:44:31,2005-09-01 15:44:31,312,1,8480
4.99,3677,669,2005-05-28 22:03:25,1,2005-05-28 22:03:25,2005-06-03 03:39:25,313,2,8481
2.99,4191,712,2005-05-29 04:02:24,2,2005-05-29 04:02:24,2005-05-30 03:09:24,313,2,8482
0.99,88,781,2005-05-29 14:23:58,1,2005-05-29 14:23:58,2005-05-30 17:44:58,313,2,8483
