bao_format,curated_by,assay_test_type,cell_id,src_id,assay_category,assay_tissue,assay_cell_type,tissue_id,chembl_id,variant_id,assay_id,description,assay_tax_id,tid,assay_subcellular_fraction,assay_organism,confidence_score,doc_id,assay_strain,src_assay_id,relationship_type,assay_type
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617490,,2849,Ability to displace [3H]mesulergine (0.5 nM) from SR-3T3 cells of rat 5-hydroxytryptamine 2C receptor; NT denotes not tested,,12689,,,8,17211,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617491,,2850,Ability to displace [3H]mesulergine (0.5 nM) from SR-3T3 cells of rat 5-hydroxytryptamine 2C receptor; NT=not tested,,12689,,,8,17211,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617492,,2851,Affinity pKi for 5-hydroxytryptamine 2C receptor was measured in rat cortex homogenates.,,12689,,,8,14025,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617493,,2852,Binding affinity against 5-hydroxytryptamine 2C receptor in rat cortex homogenates.,,12689,,,8,14998,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617494,,2853,Binding affinity of compound towards serotonin 5-hydroxytryptamine 2C receptor was determined,,12689,,,8,4342,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL617495,,2854,Displacement of [3H]mesulergine from rat 5-HT2C receptor expressed in HEK293,10116.0,12689,,Rattus norvegicus,9,13735,,,D,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617496,,2855,Binding affinity was determined against cloned human 5-hydroxytryptamine 2C receptor using [3H]5-HT as radioligand,,12689,,,8,13181,,,H,B
BAO_0000219,Autocuration,,485.0,1,,,CHO-K1,,CHEMBL617497,,2856,Compound was evaluated for displacement of [3H]mesulergine from cloned rat 5-hydroxytryptamine 2C receptor in transfected CHO-K1 cells.,,12689,,,8,1883,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617498,,2857,The compound was tested for the binding affinity against 5-hydroxytryptamine 2C receptor using [3H]mesulergine as radioligand,,12689,,,8,15194,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617499,,2858,The compound was tested for the binding affinity against 5-hydroxytryptamine 2C receptor using [3H]Mesulergine as radioligand.,,12689,,,8,15194,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617500,,2859,Compound tested for relative response using 0.1 uM 5-HT as agonist against 5-hydroxytryptamine 2C receptor,,12689,,,8,14579,,,H,F
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617501,,2860,Compound was tested for binding affinity against 5-hydroxytryptamine 2C receptor,,108,,,8,4639,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL617502,,2861,Binding affinity towards 5-hydroxytryptamine 2C receptor,,108,,,8,4820,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617503,,2862,Binding ability of compound at cloned human 5-hydroxytryptamine 2B receptor using [3H]rauwolscine as radioligand; Not Tested,,227,,,8,14442,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617504,,2863,Binding activity against cloned human 5-hydroxytryptamine 2B receptor using [3H]5-HT as the radioligand.,,227,,,8,14755,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617406,,2864,Binding affinity against the cloned human 5-hydroxytryptamine 2B receptor using [3H]5-HT as the radioligand,,227,,,8,14744,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL617407,,2865,Affinity for human 5-hydroxytryptamine 2B receptor expressed in mammalian cell line,9606.0,227,,Homo sapiens,9,6857,,,D,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617408,,2866,Binding affinity towards human 5-hydroxytryptamine 2B receptor using [3H]5-HT as radioligand,,227,,,8,16209,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617409,,2867,Compound was tested for the displacement of [3H]5-HT from clone human 5-hydroxytryptamine 2B receptor,,227,,,8,15363,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617410,,2868,Compound was tested for the displacement of [3H]5-HT from clone human 5-hydroxytryptamine 2B receptor,,227,,,8,15363,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617411,,2869,Compound was tested for the displacement of [3H]5-HT from cloned human 5-hydroxytryptamine 2B receptor,,227,,,8,15363,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617412,,2870,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 2B receptor,,227,,,8,17085,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL617774,,2871,Inhibitory constant against cloned human 5-hydroxytryptamine 2B receptor using with [125I]- DOI radioligand,9606.0,227,,Homo sapiens,9,17200,,,D,B
BAO_0000219,Expert,,722.0,1,,,HEK293,,CHEMBL617775,,2872,Displacement of [3H]5-HT from human 5-hydroxytryptamine 2B receptor expressed in HEK293 cells; ND = no data,9606.0,227,,Homo sapiens,9,15851,,,D,B
BAO_0000219,Expert,,722.0,1,,,HEK293,,CHEMBL617776,,2873,Displacement of [3H]ketanserin from human 5-hydroxytryptamine 2B receptor expressed in HEK293 cells; ND = no data,9606.0,227,,Homo sapiens,9,15851,,,D,B
BAO_0000219,Expert,,449.0,1,,,CHO,,CHEMBL617777,,2874,Relative efficacy against human 5-hydroxytryptamine 2B receptor expressed in CHO cells using fluorometric imaging plate reader relative to 10 uM 5-HT,9606.0,227,,Homo sapiens,9,6857,,,D,F
BAO_0000219,Expert,,449.0,1,,,CHO,,CHEMBL617778,,2875,Rleative efficacy against human 5-hydroxytryptamine 2B receptor expressed in CHO cells using fluorometric imaging plate reader relative to 10 uM 5-HT,9606.0,227,,Homo sapiens,9,6857,,,D,F
BAO_0000219,Autocuration,,722.0,1,,,HEK293,,CHEMBL617779,,2876,"Binding affinities towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells, using [3H]5-HT as radioligand",,227,,,8,15779,,,H,B
BAO_0000219,Expert,,722.0,1,,,HEK293,,CHEMBL617780,,2877,Binding affinities towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells using [3H]5-HT as radioligand.,,227,,,8,15851,,,H,B
BAO_0000219,Autocuration,,722.0,1,,,HEK293,,CHEMBL617781,,2878,"Binding affinities towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells, using [3H]5-HT as radioligand; no data",,227,,,8,15779,,,H,B
BAO_0000219,Expert,,722.0,1,,,HEK293,,CHEMBL617782,,2879,Displacement of [3H]5-HT from 5-hydroxytryptamine 2B receptor expressed in HEK 293 cells,9606.0,227,,Homo sapiens,9,14157,,,D,B
BAO_0000219,Expert,,722.0,1,,,HEK293,,CHEMBL617783,,2880,Binding affinity to human cloned 5-HT2B receptor in HEK 293 cells using [3H]- -5-HT as radioligand,9606.0,227,,Homo sapiens,9,4540,,,D,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617784,,2881,Binding affinity towards cloned human 5-hydroxytryptamine 2B receptor was determined,,227,,,8,6166,,,H,B
BAO_0000219,Autocuration,,722.0,1,,,HEK293,,CHEMBL617785,,2882,Binding affinity towards 5-hydroxytryptamine 2B receptor (human cloned receptor) in HEK 293 cells using [3H]5-HT as radioligand.,,227,,,8,15779,,,H,B
BAO_0000219,Expert,,722.0,1,,,HEK293,,CHEMBL857984,,2883,Binding affinity towards cloned human 5-hydroxytryptamine 2B receptor expressed in HEK 293 cells using [3H]5-HT as radioligand,,227,,,8,14391,,,H,B
BAO_0000219,Expert,,722.0,1,,,HEK293,,CHEMBL617786,,2884,Binding affinity towards human cloned 5-HT2B receptor of HEK293 cells by displacement of [3H]5-HT,,227,,,8,3832,,,H,B
BAO_0000219,Expert,,722.0,1,,,HEK293,,CHEMBL617787,,2885,In vitro binding affinity at human cloned 5-hydroxytryptamine 2B receptor of HEK293 cells by [3H]5-HT displacement.,,227,,,8,3833,,,H,B
BAO_0000219,Expert,,722.0,1,,,HEK293,,CHEMBL617788,,2886,Displacement of [3H]5-HT from human 5-hydroxytryptamine 2B receptor expressed in HEK293 cells,9606.0,227,,Homo sapiens,9,15851,,,D,B
BAO_0000219,Expert,,722.0,1,,,HEK293,,CHEMBL617789,,2887,Displacement of [3H]5-HT from human 5-hydroxytryptamine 2B receptor expressed in HEK293 cells; compound is insoluble,9606.0,227,,Homo sapiens,9,15851,,,D,B
BAO_0000219,Autocuration,,722.0,1,,,HEK293,,CHEMBL617790,,2888,Compound was evaluated for binding affinity against human cloned 5-HT2B receptor in HEK 293 cells using [3H]5-HT as the radioligand,,227,,,8,4199,,,H,B
BAO_0000219,Expert,,485.0,1,,,CHO-K1,,CHEMBL617791,,2889,Displacement of [3H]-5-5HT from human cloned 5-hydroxytryptamine 2B receptor expressed in CHO-K1 cells,,227,,,8,1883,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL617608,,2890,Binding affinity against 5-hydroxytryptamine 2B receptor,,227,,,8,4321,,,H,B
BAO_0000219,Autocuration,,722.0,1,,,HEK293,,CHEMBL617609,,2891,Compound was tested for its binding affinity against cloned human 5-hydroxytryptamine 2B receptor in HEK 293 cells using [3H]5-HT,,227,,,8,15146,,,H,B
BAO_0000219,Autocuration,,722.0,1,,,HEK293,,CHEMBL617610,,2892,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 2B receptor in HEK 293 using [3H]ketanserin as a radioligand,,227,,,8,5213,,,H,B
BAO_0000219,Autocuration,,722.0,1,,,HEK293,,CHEMBL617611,,2893,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 2B receptors in HEK293 cells using [3H]5-HT.,,227,,,8,14818,,,H,B
BAO_0000219,Autocuration,,722.0,1,,,HEK293,,CHEMBL617612,,2894,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells, using [3H]5-HT as radioligand",,227,,,8,4829,,,H,B
BAO_0000219,Autocuration,,722.0,1,,,HEK293,,CHEMBL617613,,2895,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells, using [3H]5-HT as radioligand",,227,,,8,4829,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617614,,2896,The dissociation equilibrium constant (pKB=-log KB) of compound was determined against the vascular 5-hydroxytryptamine 2B receptor in the endothelium intact rabbit jugular vein.,9986.0,227,,Oryctolagus cuniculus,8,14025,,,H,B
BAO_0000019,Expert,,,1,,Stomach,,945.0,CHEMBL617615,,2897,Binding affinity analysed for 5-HT 2B receptor in rat stomach fundus,,12688,,,8,13463,,,H,B
BAO_0000357,Expert,,,1,,Stomach,,945.0,CHEMBL858114,,2898,Affinity against 5-hydroxytryptamine 2B receptor in the isolated rat stomach fundus,,12688,,,8,7259,,,H,B
BAO_0000357,Autocuration,,,1,,Stomach,,945.0,CHEMBL617616,,2899,Affinity against serotonergic receptor in the isolated rat stomach fundus,,12688,,,8,7259,,,H,B
BAO_0000019,Expert,,,1,,Stomach,,945.0,CHEMBL617617,,2900,Antagonistic activity against 5-hydroxytryptamine 2B receptor obtained from rat stomach fundus preparation,10116.0,12688,,Rattus norvegicus,9,7185,,,D,F
BAO_0000019,Expert,,,1,,,,,CHEMBL875914,,2901,Antagonistic against 5-hydroxytryptamine 2B receptor,10116.0,12688,,Rattus norvegicus,9,7185,,,D,F
BAO_0000019,Autocuration,,,1,,Stomach,,945.0,CHEMBL617618,,2902,Antagonistic affinity measured as pA2 value on 5-hydroxytryptamine 2B receptor of the rat stomach fundus,,12688,,,8,13267,,,H,F
BAO_0000357,Expert,,,1,,Stomach,,945.0,CHEMBL617619,,2903,Inhibition of 5-HT binding to 5-HT2B receptor of Rat stomach fundus,10116.0,12688,,Rattus norvegicus,9,13735,,,D,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617620,,2904,Compound was evaluated for antagonism against serotonin (5-hydroxytryptamine 2B receptor ) receptor,,12688,,,8,15738,,,H,F
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617621,,2905,Compound was evaluated for antagonism against serotonin (5-hydroxytryptamine 2B receptor ) receptor; No data,,12688,,,8,15738,,,H,F
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617622,,2906,Compound was evaluated for antagonism against serotonin (5-hydroxytryptamine 2B) receptor,,12688,,,8,15738,,,H,F
BAO_0000357,Expert,,,1,,Stomach,,945.0,CHEMBL617623,,2907,Inhibitory potency against rat stomach fundus 5-hydroxytryptamine 2B receptor,10116.0,12688,,Rattus norvegicus,9,12936,,,D,B
BAO_0000357,Expert,,,1,,Stomach,,945.0,CHEMBL617624,,2908,Inhibitory potency against rat stomach fundus 5-hydroxytryptamine 2B receptor,10116.0,12688,,Rattus norvegicus,9,12936,,,D,B
BAO_0000357,Expert,,,1,,Stomach,,945.0,CHEMBL617625,,2909,Inhibitory potency against rat stomach fundus 5-hydroxytryptamine 2B receptor,10116.0,12688,,Rattus norvegicus,9,12936,,,D,B
BAO_0000357,Expert,,,1,,Stomach,,945.0,CHEMBL617626,,2910,Inhibitory potency against rat stomach fundus 5-hydroxytryptamine 2B receptor,10116.0,12688,,Rattus norvegicus,9,12936,,,D,B
BAO_0000019,Autocuration,,,1,,Stomach,,945.0,CHEMBL617627,,2911,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2B receptor of Rat stomach fundus,,12688,,,8,16404,,,H,F
BAO_0000019,Expert,,,1,,Stomach,,945.0,CHEMBL617628,,2912,Negative log concentration of antagonist was determined on 5-hydroxytryptamine 2B receptor of Rat stomach fundus,,12688,,,8,16404,,,H,F
BAO_0000019,Autocuration,,,1,,Stomach,,945.0,CHEMBL617629,,2913,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2B receptor of Rat stomach fundus; ND is No Data.,,12688,,,8,16404,,,H,F
BAO_0000019,Autocuration,,,1,,Stomach,,945.0,CHEMBL858115,,2914,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2B receptor of Rat stomach fundus; ND is not determined.,,12688,,,8,16404,,,H,F
BAO_0000019,Expert,,,1,,Stomach,,945.0,CHEMBL617630,,2915,Antagonistic activity on 5-hydroxytryptamine 2B receptor of Rat stomach fundus;ND is not determined,10116.0,12688,,Rattus norvegicus,9,16404,,,D,F
BAO_0000019,Autocuration,,,1,,Thoracic aorta,,1515.0,CHEMBL617631,,2916,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2B receptor of Rat thoracic aorta; ND is not determined,,12688,,,8,16404,,,H,F
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617632,,2917,The binding affinity of compound to 5-HT receptor of rat fundus was expressed as pA2 value; Unable to determine valid PA2 value due to slope of Schild plot,,12688,,,8,7483,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL617633,,2918,The binding affinity to 5-hydroxytryptamine 2B receptor of rat fundus,,12688,,,8,7483,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617634,,2919,The binding affinity of compound to 5-hydroxytryptamine 2B receptor of rat fundus was expressed as pA2 value; Unable to determine valid PA2 value due to slope of Schild plot,,12688,,,8,7483,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617635,,2920,The binding affinity of compound to 5-hydroxytryptamine 2B receptor of rat fundus; Unable to determine valid PA2 value due to slope of Schild plot,,12688,,,8,7483,,,H,B
BAO_0000019,Autocuration,,,1,,Stomach,,945.0,CHEMBL617637,,2922,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2B receptor of Rat stomach fundus,10116.0,12688,,Rattus norvegicus,9,16404,,,D,F
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617638,,2923,Binding affinity against 5-hydroxytryptamine 1A receptor,,227,,,8,6347,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617639,,2924,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 2B receptor was determined,,227,,,8,4373,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617640,,2925,Binding affinity for 5-hydroxytryptamine 2B receptor was determined,,227,,,8,4373,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617641,,2926,Evaluated for the binding affinity to 5-HT 2B receptor,,227,,,8,4687,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617642,,2927,Ability to displace [3H]5-HT from 5-hydroxytryptamine 2B receptor,,227,,,8,16946,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617643,,2928,Binding affinities against 5-hydroxytryptamine 2B receptor,,227,,,8,16633,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617644,,2929,Binding affinities towards 5-hydroxytryptamine 2B receptor,,227,,,8,16633,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617645,,2930,Binding affinity towards 5-hydroxytryptamine 2B receptor using [125I]DOI as radioligand,,227,,,8,16633,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL617646,,2931,In vitro ability to displace [3H]mesulergine binding from 5-hydroxytryptamine 2C receptor from bovine choroid plexus.,,108,,,8,15026,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617647,,2932,In vitro affinity against serotonin (5-hydroxytryptamine 2C) receptor,9913.0,108,,Bos taurus,8,15738,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617648,,2933,In vitro affinity against serotonin (5-hydroxytryptamine 2C) receptor at a concentration of 10E-6 M,9913.0,108,,Bos taurus,8,15738,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617875,,2934,In vitro affinity against serotonin (5-hydroxytryptamine 2C) receptor at a concentration of 10e-6 M,9913.0,108,,Bos taurus,8,15738,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617876,,2935,In vitro affinity against serotonin (5-hydroxytryptamine 2C) receptor at concentration of 10e-6 M,9913.0,108,,Bos taurus,8,15738,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL617877,,2936,Inhibitory constant was determined on 5-hydroxytryptamine 2C receptor of Bovine choroid plexus,9913.0,108,,Bos taurus,8,16404,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL617878,,2937,In vitro ability to displace [3H]mesulergine binding from 5-hydroxytryptamine 2C receptor from bovine choroid plexus.,9913.0,108,,Bos taurus,8,15026,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617879,,2938,In vitro affinity against serotonin (5-hydroxytryptamine 2C) receptor,9913.0,108,,Bos taurus,8,15738,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617880,,2939,Binding affinity against guinea pig cortex 5-HT2C receptor in the presence of [3H]mesulergine,10141.0,108,,Cavia porcellus,8,16312,,,H,B
BAO_0000357,Intermediate,,,1,,Striatum,,2435.0,CHEMBL617881,,2940,Binding affinity towards 5-HT4 receptor by the displacement of [3H]GR-113808 in guinea-pig striatum,10141.0,20033,,Cavia porcellus,9,5486,,,D,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL857073,,2941,Binding affinity against 5-HT1A receptor,,51,,,8,5254,,,H,B
BAO_0000219,Expert,,449.0,1,,,CHO,,CHEMBL617882,,2942,Agonistic activity for 5-HT2c (5-HT2C) by measuring [3H]inositol monophosphate fromation in CHO cells in which the human 5-HT2C receptor subtype was stably expressed,,108,,,8,3857,,,H,F
BAO_0000219,Expert,,449.0,1,,,CHO,,CHEMBL617883,,2943,Functional activity against human 5-hydroxytryptamine 2C receptor expressed in CHO cells using fluorometric imaging plate reader,9606.0,108,,Homo sapiens,9,6857,,,D,F
BAO_0000219,Autocuration,,,1,,,,,CHEMBL617884,,2944,Functional agonist activity of compound was determined by fluorescence-based assay measuring intracellular calcium mobilization for 5-HT2c receptor cell line,,108,,,8,4176,,,H,F
BAO_0000219,Autocuration,,449.0,1,,,CHO,,CHEMBL617885,,2945,Agonistic binding efficacy against human 5-hydroxytryptamine 2C receptor in CHO cells using [125I]- DOI radioligand,,108,,,8,6347,,,H,B
BAO_0000219,Autocuration,,449.0,1,,,CHO,,CHEMBL617886,,2946,"Agonistic binding affinity against human 5-hydroxytryptamine 2C receptor in CHO cells using [125I]- DOI radioligand, expressed as Emax",,108,,,8,6347,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL617887,,2947,Inhibition of human 5-hydroxytryptamine 2C receptor,9606.0,108,,Homo sapiens,9,16146,,,D,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617888,,2948,In vitro binding affinity against human 5-hydroxytryptamine 2C receptor at a concentration of 100 (nM),,108,,,8,3805,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617889,,2949,Inhibitory activity using [3H]mesulergine as radioligand with receptor membranes isolated from a CHO-k cell line expressing the human 5-hydroxytryptamine 2C receptor at a concentration of 1 uM,,108,,,8,3857,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617890,,2950,Intrinsic efficacy against 5-hydroxytryptamine 2C receptor,,108,,,8,5635,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617891,,2951,Intrinsic efficacy against 5-hydroxytryptamine 2C receptor Intrinsic efficacy against 5-hydroxytryptamine 2C receptor; Intrinsic efficacy (%) not determined,,108,,,8,5635,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617892,,2952,Intrinsic efficacy against 5-hydroxytryptamine 2C receptor; Intrinsic efficacy (%) not determined,,108,,,8,5635,,,H,B
BAO_0000219,Expert,,449.0,1,,,CHO,,CHEMBL617893,,2953,Displacement of [H]-mesulergine from CHO cells expressing human 5-hydroxytryptamine 2C receptor.,,108,,,8,4012,,,H,B
BAO_0000219,Expert,,449.0,1,,,CHO,,CHEMBL617894,,2954,Ability to displace [3H]- mesulergine from human cloned 5-hydroxytryptamine 2C receptor expressed in CHO cells,,108,,,8,6366,,,H,B
BAO_0000219,Expert,,449.0,1,,,CHO,,CHEMBL617895,,2955,Ability to displace [3H]mesulergine binding to human 5-hydroxytryptamine 2C receptor stably expressed in CHO cells,,108,,,8,15949,,,H,B
BAO_0000219,Autocuration,,449.0,1,,,CHO,,CHEMBL617896,,2956,Ability to displace [3H]mesulergine (0.5 nM) from CHO cells of human 5-hydroxytryptamine 2C receptor,,108,,,8,17211,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL617897,,2957,Affinity towards human 5-hydroxytryptamine 2C serotonin receptor,9606.0,108,,Homo sapiens,9,6491,,,D,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617898,,2958,Agonist activity at cloned human 5-hydroxytryptamine 2C receptor using [125I]DOI radioligand,,108,,,8,14093,,,H,F
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617899,,2959,Agonistic activity at cloned human 5-hydroxytryptamine 2C receptor using [125I]DOI as radioligand,,108,,,8,13481,,,H,F
BAO_0000219,Expert,,449.0,1,,,CHO,,CHEMBL617900,,2960,Agonistic binding affinity against human 5-hydroxytryptamine 2C receptor in CHO cells using [125I]- DOI ,10116.0,108,,Rattus norvegicus,8,6347,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617901,,2961,Antagonist activity at cloned human 5-hydroxytryptamine 2C receptor using [3H]mesulergine radioligand,,108,,,8,14093,,,H,F
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617902,,2962,Antagonist activity at cloned human 5-hydroxytryptamine 2C receptor using [3H]mesulergine radioligand; Not tested,,108,,,8,14093,,,H,F
BAO_0000019,Autocuration,,,1,,,,,CHEMBL617903,,2963,Antagonistic activity at cloned human 5-hydroxytryptamine 2C receptor using [3H]mesulergine as radioligand,,108,,,8,13481,,,H,F
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617904,,2964,Binding ability of compound at cloned human 5-hydroxytryptamine 2C receptor using [125 I]DOI as radioligand,,108,,,8,14442,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617905,,2965,Binding ability of compound at cloned human 5-hydroxytryptamine 2C receptor using [3H]- mesulergine as radioligand,,108,,,8,14442,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617906,,2966,Binding ability of compound at cloned human 5-hydroxytryptamine 2C receptor using [3H]- mesulergine as radioligand;not tested,,108,,,8,14442,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617907,,2967,Binding activity against cloned human 5-hydroxytryptamine 2C receptor using [125I]DOI as the radioligand.,,108,,,8,14755,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL617908,,2968,Binding affinity against the cloned human 5-hydroxytryptamine 2C receptor using [125I]DOI as the radioligand,,108,,,8,14744,,,H,B
BAO_0000219,Expert,,449.0,1,,,CHO,,CHEMBL620617,,2969,Binding affinity for displacement of [3H]mesulergine to human 5-hydroxytryptamine 2C receptor stably expressed in CHO cells,,108,,,8,16659,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL620618,,2970,Affinity for human 5-hydroxytryptamine 2C receptor expressed in mammalian cell line,9606.0,108,,Homo sapiens,9,6857,,,D,B
BAO_0000357,Expert,,,1,,,,,CHEMBL620619,,2971,Binding affinity against 5-hydroxytryptamine 2C receptor using [125I]DOI radioligand.,,108,,,8,5635,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL620620,,2972,Binding affinity to cloned human 5-hydroxytryptamine 2C receptor,9606.0,108,,Homo sapiens,9,4234,,,D,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL620621,,2973,Binding affinity towards human 5-HT2C receptor was determined using [125I]- DOI as radioligand,,108,,,8,16209,,,H,B
BAO_0000249,Autocuration,,,1,,,,,CHEMBL872920,,2974,Binding affinity for 5-HT3 receptor by displacement of [3H]-LY 278584 in rat cerebral cortex membranes,10116.0,104698,Membranes,Rattus norvegicus,7,5778,,,D,B
BAO_0000223,Autocuration,,,1,,,,,CHEMBL620622,,2975,Binding affinity towards rat 5-hydroxytryptamine 3 receptor was evaluated,,104698,,,6,5094,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL620623,,2976,Binding affinity against 5-hydroxytryptamine 3 receptor using [3H]BRL-43694 in rat posterior cortex,10116.0,104698,,Rattus norvegicus,7,809,,,D,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL620624,,2977,Binding affinity against 5-hydroxytryptamine 3 receptor using [3H]BRL-43694 as radioligand in rat posterior cortex,,104698,,,6,1578,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL620625,,2978,Binding affinity against 5-hydroxytryptamine 3 receptor using [3H]BRL-43694 as radioligand in rat posterior cortex; Not tested,,104698,,,6,809,,,H,B
BAO_0000219,Autocuration,,,1,,,,,CHEMBL620626,,2979,Binding affinity was measured on 5-hydroxytryptamine 3 receptor in NG-108 cells labeled with [3H]GR-65630,,104698,,,6,12469,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL621307,,2980,Binding affinity was measured on 5-hydroxytryptamine 3 receptor using [3H]-BRL 43694 as radioligand in rat posterior cortex,,104698,,,6,14290,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL621308,,2981,Binding affinity was measured on 5-hydroxytryptamine 3 receptor using [3H]-BRL 43694 as radioligand in rat posterior cortex.,,104698,,,6,14290,,,H,B
BAO_0000223,Autocuration,,,1,,,,,CHEMBL621309,,2982,Binding affinity for central 5-hydroxytryptamine 3 receptor was determined by displacement of [3H]-5-HT,,104698,,,6,10609,,,H,B
BAO_0000223,Autocuration,,,1,,,,,CHEMBL621310,,2983,Binding affinity for central 5-hydroxytryptamine 3 receptor was determined by displacement of [3H]GR-65630,,104698,,,6,10609,,,H,B
BAO_0000223,Autocuration,,,1,,,,,CHEMBL621311,,2984,Binding affinity for central 5-hydroxytryptamine 3 receptor was determined by displacement of [3H]-ketanserin,,104698,,,6,10609,,,H,B
