miller2_FiYe,miller2_OrgCl,miller2_OrganT,miller2_TrDev,miller2_Biodiv,miller2_ContiID,miller2_FCeID,miller2_OrgaSu,miller2_KnowFoDev,miller2_BilaAiMar,miller2_IndIss,miller2_AmoSp,miller2_ICTAATFDev,miller2_SeN,miller2_ContiNa,miller2_OrgID,miller2_ClimChaMiti,miller2_ChiIss,miller2_CoRePe,miller2_SecPer,miller2_MaxCIDAContr,miller2_IRTCPe,miller2_CliChAdap,miller2_CouReNa,miller2_UrIs,miller2_ProPr,miller2_PBATy,miller2_EnviSustain,miller2_Dese,miller2_PartDeveAGoGove,miller2_YoIs,miller2_DisIss,miller2_GenEqu,miller2_OrganiN,miller2_PrBroCoID,miller2_CounRegID,miller2_SecID,miller2_SecN
2009/2010,Civil Society,Canadian Non-Profit Making,1,0,2,6108,NGO,0,1,0,15635.53696,0,Education,Africa,1000470,0,1,0.221,0.102,2800000.0,0.0,0,Senegal,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,0,Fondation Paul G�rin-Lajoie,SN,SN,11110,Education policy and administrative management
2009/2010,Civil Society,Canadian Non-Profit Making,1,0,2,6108,NGO,0,1,0,15482.24738,0,Education,Africa,1000470,0,1,0.221,0.10099999999999999,2800000.0,0.0,0,Senegal,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,0,Fondation Paul G�rin-Lajoie,SN,SN,11130,Teacher training
2009/2010,Civil Society,Canadian Non-Profit Making,1,0,2,6108,NGO,0,1,0,38782.263230000004,0,Education,Africa,1000470,0,1,0.221,0.253,2800000.0,0.0,0,Senegal,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,0,Fondation Paul G�rin-Lajoie,SN,SN,11220,Primary education
2009/2010,Civil Society,Canadian Non-Profit Making,1,0,2,6108,NGO,0,1,0,34336.86547,0,Education,Africa,1000470,0,1,0.221,0.22399999999999998,2800000.0,0.0,0,Senegal,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,0,Fondation Paul G�rin-Lajoie,SN,SN,11230,Basic life skills for youth and adults
2009/2010,Civil Society,Canadian Non-Profit Making,1,0,2,6108,NGO,0,1,0,33723.707160000005,0,Education,Africa,1000470,0,1,0.221,0.22,2800000.0,0.0,0,Senegal,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,0,Fondation Paul G�rin-Lajoie,SN,SN,11330,Vocational training
2009/2010,Civil Society,Canadian Non-Profit Making,1,0,2,6108,NGO,0,1,0,15328.9578,0,Education,Africa,1000470,0,1,0.221,0.1,2800000.0,0.0,0,Senegal,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,0,Fondation Paul G�rin-Lajoie,SN,SN,99820,Promotion of development awareness
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Africa,1008946,0,0,0.05,0.5,4926975.0,0.0,0,"Congo, Dem Rep.",0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,CD,CD,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Africa,1008946,0,0,0.05,0.5,4926975.0,0.0,0,"Congo, Dem Rep.",0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,CD,CD,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,America,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Colombia,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,CO,CO,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,America,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Colombia,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,CO,CO,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,America,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Cuba,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,CU,CU,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,America,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Cuba,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,CU,CU,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,America,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Ecuador,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,EC,EC,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,America,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Ecuador,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,EC,EC,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,4,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Oceania,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Rep Fiji Island,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,FJ,FJ,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,4,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Oceania,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Rep Fiji Island,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,FJ,FJ,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Africa,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Ghana,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,GH,GH,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Africa,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Ghana,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,GH,GH,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,America,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Guatemala,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,GT,GT,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,America,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Guatemala,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,GT,GT,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Asia,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Indonesia,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,ID,ID,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Asia,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Indonesia,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,ID,ID,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Asia,1008946,0,0,0.05,0.5,4926975.0,0.0,0,India,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,IN,IN,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Asia,1008946,0,0,0.05,0.5,4926975.0,0.0,0,India,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,IN,IN,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Africa,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Kenya,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,KE,KE,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Africa,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Kenya,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,KE,KE,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Asia,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Lebanon,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,LB,LB,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Asia,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Lebanon,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,LB,LB,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,America,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Mexico,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,MX,MX,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,America,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Mexico,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,MX,MX,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Asia,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Philippines,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,PH,PH,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Asia,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Philippines,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,PH,PH,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,59061.55,0,Governance & Human Rights,Asia,1008946,0,0,0.1,0.5,4926975.0,0.0,0,West Bank Gaza,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,PS,PS,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,59061.55,0,Governance & Human Rights,Asia,1008946,0,0,0.1,0.5,4926975.0,0.0,0,West Bank Gaza,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,PS,PS,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Africa,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Sudan,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,SD,SD,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Africa,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Sudan,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,SD,SD,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Asia,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Thailand,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,TH,TH,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Asia,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Thailand,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,TH,TH,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Asia,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Timor-Leste,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,TL,TL,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Asia,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Timor-Leste,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,TL,TL,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Africa,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Uganda,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,UG,UG,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Africa,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Uganda,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,UG,UG,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Africa,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Zimbabwe,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,ZW,ZW,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6218,CONSULTING SERVICES,0,1,0,29530.775,0,Governance & Human Rights,Africa,1008946,0,0,0.05,0.5,4926975.0,0.0,0,Zimbabwe,0,Uncoded: Pre-APP,Not PBA,1,0,1,0,0,2,KAIROS: Canadian Ecumenical Justice Initiatives,ZW,ZW,15160,Human rights
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6216,NGO,0,1,0,153.9,0,Environment Sustainability,America,1001213,0,0,0.09,0.02,2307489.04,0.0,0,Canada,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,CA,CA,13040,STD control including HIV/AIDS
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6216,NGO,0,1,0,230.85,0,Environment Sustainability,America,1001213,0,0,0.09,0.03,2307489.04,0.0,0,Canada,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,CA,CA,16064,Social mitigation of HIV/AIDS
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6216,NGO,0,1,0,1846.8,0,Environment Sustainability,America,1001213,0,0,0.09,0.24,2307489.04,0.0,0,Canada,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,CA,CA,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6216,NGO,0,1,0,4770.9,0,Environment Sustainability,America,1001213,0,0,0.09,0.62,2307489.04,0.0,0,Canada,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,CA,CA,31120,Agricultural development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6216,NGO,0,1,0,692.55,0,Environment Sustainability,America,1001213,0,0,0.09,0.09,2307489.04,0.0,0,Canada,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,CA,CA,99820,Promotion of development awareness
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,389.025,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.02,2307489.04,0.0,0,Ethiopia,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,ET,ET,13040,STD control including HIV/AIDS
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,583.5375,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.03,2307489.04,0.0,0,Ethiopia,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,ET,ET,16064,Social mitigation of HIV/AIDS
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,4668.3,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.24,2307489.04,0.0,0,Ethiopia,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,ET,ET,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,12059.775,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.62,2307489.04,0.0,0,Ethiopia,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,ET,ET,31120,Agricultural development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,1750.6125,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.09,2307489.04,0.0,0,Ethiopia,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,ET,ET,99820,Promotion of development awareness
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,389.025,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.02,2307489.04,0.0,0,Malawi,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,MW,MW,13040,STD control including HIV/AIDS
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,583.5375,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.03,2307489.04,0.0,0,Malawi,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,MW,MW,16064,Social mitigation of HIV/AIDS
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,4668.3,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.24,2307489.04,0.0,0,Malawi,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,MW,MW,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,12059.775,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.62,2307489.04,0.0,0,Malawi,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,MW,MW,31120,Agricultural development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,1750.6125,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.09,2307489.04,0.0,0,Malawi,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,MW,MW,99820,Promotion of development awareness
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,389.025,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.02,2307489.04,0.0,0,"Tanzania,Un Rep",0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,TZ,TZ,13040,STD control including HIV/AIDS
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,583.5375,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.03,2307489.04,0.0,0,"Tanzania,Un Rep",0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,TZ,TZ,16064,Social mitigation of HIV/AIDS
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,4668.3,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.24,2307489.04,0.0,0,"Tanzania,Un Rep",0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,TZ,TZ,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,12059.775,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.62,2307489.04,0.0,0,"Tanzania,Un Rep",0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,TZ,TZ,31120,Agricultural development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,1750.6125,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.09,2307489.04,0.0,0,"Tanzania,Un Rep",0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,TZ,TZ,99820,Promotion of development awareness
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,389.025,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.02,2307489.04,0.0,0,Uganda,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,UG,UG,13040,STD control including HIV/AIDS
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,583.5375,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.03,2307489.04,0.0,0,Uganda,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,UG,UG,16064,Social mitigation of HIV/AIDS
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,4668.3,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.24,2307489.04,0.0,0,Uganda,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,UG,UG,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,12059.775,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.62,2307489.04,0.0,0,Uganda,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,UG,UG,31120,Agricultural development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,1750.6125,0,Environment Sustainability,Africa,1001213,0,0,0.2275,0.09,2307489.04,0.0,0,Uganda,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Canadian Physicians for Aid & Relief,UG,UG,99820,Promotion of development awareness
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6108,NGO,0,1,0,7400.0,0,Education,America,1001341,0,0,1.0,1.0,74000.0,0.0,0,Haiti,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,0,Fondation Crudem,HT,HT,11130,Teacher training
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,5000.0,0,Environment Sustainability,Africa,1012989,0,0,1.0,0.5,200000.0,0.0,0,Benin,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,0,Global Aid Network,BJ,BJ,14031,Basic drinking water supply
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6216,NGO,0,1,0,5000.0,0,Environment Sustainability,Africa,1012989,0,0,1.0,0.5,200000.0,0.0,0,Benin,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,0,Global Aid Network,BJ,BJ,14032,Basic sanitation
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,132719.49599999998,0,Sustainable Economic Growth,America,1000282,0,0,0.13,0.4,15368359.84,0.0,0,Bolivia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,BO,BO,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,99539.62199999999,0,Sustainable Economic Growth,America,1000282,0,0,0.13,0.3,15368359.84,0.0,0,Bolivia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,BO,BO,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,99539.62199999999,0,Sustainable Economic Growth,America,1000282,0,0,0.13,0.3,15368359.84,0.0,0,Bolivia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,BO,BO,31194,Agricultural co-operatives
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,20418.384,0,Sustainable Economic Growth,Africa,1000282,0,0,0.02,0.4,15368359.84,0.0,0,C�te d'Ivoire,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,CI,CI,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,15313.788,0,Sustainable Economic Growth,Africa,1000282,0,0,0.02,0.3,15368359.84,0.0,0,C�te d'Ivoire,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,CI,CI,24040,Informal/semi-formal financial intermediaries
