assays_ASI,assays_SRASSI,assays_Descri,assays_ASSCA,assays_BAFO,assays_CHEI,assays_DOI,assays_ASSTI,assays_CURB,assays_SRI,assays_CI,assays_ASSUBCEFR,assays_Ti,assays_RELATY,assays_CONFSCO,assays_TISI,assays_VARII
10669,,Area under curve gives the effective duration for the angiotensin II antagonist effect.,,BAO_0000019,CHEMBL626164,12978,,Autocuration,1,,,22224,U,0,,
10670,,Area under curve measured as conc vs time after intravenous administration to mice.,,BAO_0000218,CHEMBL626165,11355,10090.0,Intermediate,1,,,50594,N,1,,
10671,,Area under curve measured as conc vs time after peroral administration to mice.,,BAO_0000218,CHEMBL626166,11355,10090.0,Intermediate,1,,,50594,N,1,,
10672,,Area under curve of acid 2a was determined by HPLC at a dosage of 2.27 mg/kg administered intravenously by bolus method in dog,,BAO_0000218,CHEMBL626167,12923,9615.0,Intermediate,1,,,50588,N,1,,
10673,,Area under curve of acid 2a was determined by HPLC at a dosage of 5.45 mg/kg administered intragastrically by capsule method in dog,,BAO_0000218,CHEMBL626168,12923,9615.0,Intermediate,1,,,50588,N,1,,
10674,,Area under curve of acid 2a was determined by HPLC at a dosage of 5.45 mg/kg administered intragastrically by gavage method in dog,,BAO_0000218,CHEMBL877463,12923,9615.0,Intermediate,1,,,50588,N,1,,
10675,,Area under curve of acid 2a was determined by HPLC at a dosage of 54.5 mg/kg administered intragastrically by capsule method in dog,,BAO_0000218,CHEMBL626169,12923,9615.0,Intermediate,1,,,50588,N,1,,
10676,,Biodistribution of radiolabeled compound in rat heart after 24 hr activity expressed as %ID/Organ,,BAO_0000218,CHEMBL626170,17738,10116.0,Intermediate,1,,,50597,N,1,948.0,
10677,,Biodistribution of radiolabeled compound in rat heart after 2 hr activity expressed as %ID/Organ,,BAO_0000218,CHEMBL626171,17738,10116.0,Intermediate,1,,,50597,N,1,948.0,
10678,,Biodistribution of radiolabeled compound in rat heart after 30 min activity expressed as %ID/Organ,,BAO_0000218,CHEMBL626172,17738,10116.0,Intermediate,1,,,50597,N,1,948.0,
10679,,Biodistribution of radiolabeled compound in rat heart after 5 min activity expressed as %ID/Organ,,BAO_0000218,CHEMBL626173,17738,10116.0,Intermediate,1,,,50597,N,1,948.0,
10680,,Biodistribution of radiolabeled compound in rat kidney after 24 hr postinjection activity expressed as %ID/Organ,,BAO_0000218,CHEMBL626174,17738,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10681,,Biodistribution of radiolabeled compound in rat kidney after 24 hr activity expressed as %ID/Organ,,BAO_0000218,CHEMBL626175,17738,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10682,,Biodistribution of radiolabeled compound in rat kidney after 2 hr activity expressed as %ID/Organ,,BAO_0000218,CHEMBL626176,17738,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10683,,Biodistribution of radiolabeled compound in rat kidney after 30 min activity expressed as %ID/Organ,,BAO_0000218,CHEMBL626177,17738,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10684,,Biodistribution of radiolabeled compound in rat kidney after 5 min activity expressed as %ID/Organ,,BAO_0000218,CHEMBL622499,17738,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10685,,Biodistribution of radiolabeled compound in rat liver after 24 hr postinjection activity expressed as %ID/Organ,,BAO_0000218,CHEMBL622500,17738,10116.0,Intermediate,1,,,50597,N,1,2107.0,
10686,,Biodistribution of radiolabeled compound in rat liver after 24 hr activity expressed as %ID/Organ,,BAO_0000218,CHEMBL622501,17738,10116.0,Intermediate,1,,,50597,N,1,2107.0,
10687,,Biodistribution of radiolabeled compound in rat liver after 2 hr activity expressed as %ID/Organ,,BAO_0000218,CHEMBL622502,17738,10116.0,Intermediate,1,,,50597,N,1,2107.0,
10688,,Biodistribution of radiolabeled compound in rat liver after 30 min activity expressed as %ID/Organ,,BAO_0000218,CHEMBL622503,17738,10116.0,Intermediate,1,,,50597,N,1,2107.0,
10689,,Biodistribution of radiolabeled compound in rat liver after 5 min activity expressed as %ID/Organ,,BAO_0000218,CHEMBL877614,17738,10116.0,Intermediate,1,,,50597,N,1,2107.0,
10690,,Biodistribution of radiolabeled compound in rat lung after 24 hr activity expressed as %ID/Organ,,BAO_0000218,CHEMBL624839,17738,10116.0,Intermediate,1,,,50597,N,1,2048.0,
10691,,Biodistribution of radiolabeled compound in rat lung after 2 hr activity expressed as %ID/Organ,,BAO_0000218,CHEMBL624840,17738,10116.0,Intermediate,1,,,50597,N,1,2048.0,
10692,,Biodistribution of radiolabeled compound in rat lung after 30 min activity expressed as %ID/Organ,,BAO_0000218,CHEMBL624841,17738,10116.0,Intermediate,1,,,50597,N,1,2048.0,
10693,,Biodistribution of radiolabeled compound in rat lung after 5 min activity expressed as %ID/Organ,,BAO_0000218,CHEMBL624842,17738,10116.0,Intermediate,1,,,50597,N,1,2048.0,
10694,,Biodistribution of radiolabeled compound in rat muscle after 24 hr activity expressed as %ID/Organ,,BAO_0000218,CHEMBL624843,17738,10116.0,Intermediate,1,,,50597,N,1,2385.0,
10695,,Biodistribution of radiolabeled compound in rat muscle after 2 hr activity expressed as %ID/Organ,,BAO_0000218,CHEMBL624844,17738,10116.0,Intermediate,1,,,50597,N,1,2385.0,
10696,,Biodistribution of radiolabeled compound in rat muscle after 30 min activity expressed as %ID/Organ,,BAO_0000218,CHEMBL624845,17738,10116.0,Intermediate,1,,,50597,N,1,2385.0,
10697,,Biodistribution of radiolabeled compound in rat muscle after 5 min activity expressed as %ID/Organ,,BAO_0000218,CHEMBL621904,17738,10116.0,Intermediate,1,,,50597,N,1,2385.0,
10698,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat blood 15 mins after i.v. administration,,BAO_0000218,CHEMBL621905,11195,10116.0,Intermediate,1,,,50597,N,1,178.0,
10699,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat blood 2 mins after i.v. administration,,BAO_0000218,CHEMBL874382,11195,10116.0,Intermediate,1,,,50597,N,1,178.0,
10700,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat blood 65 mins after i.v. administration,,BAO_0000218,CHEMBL621906,11195,10116.0,Intermediate,1,,,50597,N,1,178.0,
10701,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat brain 15 mins after i.v. administration,,BAO_0000218,CHEMBL621907,11195,10116.0,Intermediate,1,,,50597,N,1,955.0,
10702,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat brain 2 mins after i.v. administration,,BAO_0000218,CHEMBL622096,11195,10116.0,Intermediate,1,,,50597,N,1,955.0,
10703,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat brain 65 mins after i.v. administration,,BAO_0000218,CHEMBL622097,11195,10116.0,Intermediate,1,,,50597,N,1,955.0,
10704,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat heart 15 mins after i.v. administration,,BAO_0000218,CHEMBL622098,11195,10116.0,Intermediate,1,,,50597,N,1,948.0,
10705,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat heart 2 mins after i.v. administration,,BAO_0000218,CHEMBL622099,11195,10116.0,Intermediate,1,,,50597,N,1,948.0,
10706,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat heart 65 mins after i.v. administration,,BAO_0000218,CHEMBL622100,11195,10116.0,Intermediate,1,,,50597,N,1,948.0,
10707,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat kidney 15 mins after i.v. administration,,BAO_0000218,CHEMBL622101,11195,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10708,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat kidney 2 mins after i.v. administration,,BAO_0000218,CHEMBL622102,11195,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10709,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat kidney 65 mins after i.v. administration,,BAO_0000218,CHEMBL622103,11195,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10710,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat liver 15 mins after i.v. administration,,BAO_0000218,CHEMBL622104,11195,10116.0,Intermediate,1,,,50597,N,1,2107.0,
10711,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat liver 2 mins after i.v. administration,,BAO_0000218,CHEMBL622105,11195,10116.0,Intermediate,1,,,50597,N,1,2107.0,
10712,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat liver 65 mins after i.v. administration,,BAO_0000218,CHEMBL622106,11195,10116.0,Intermediate,1,,,50597,N,1,2107.0,
10713,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat lung 15 mins after i.v. administration,,BAO_0000218,CHEMBL622107,11195,10116.0,Intermediate,1,,,50597,N,1,2048.0,
10714,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat lung 2 mins after i.v. administration,,BAO_0000218,CHEMBL622108,11195,10116.0,Intermediate,1,,,50597,N,1,2048.0,
10715,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat lung 65 mins after i.v. administration,,BAO_0000218,CHEMBL622109,11195,10116.0,Intermediate,1,,,50597,N,1,2048.0,
10716,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat muscle 15 mins after i.v. administration,,BAO_0000218,CHEMBL622110,11195,10116.0,Intermediate,1,,,50597,N,1,2385.0,
10717,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat muscle 2 mins after i.v. administration,,BAO_0000218,CHEMBL622111,11195,10116.0,Intermediate,1,,,50597,N,1,2385.0,
10718,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat muscle 65 mins after i.v. administration,,BAO_0000218,CHEMBL874383,11195,10116.0,Intermediate,1,,,50597,N,1,2385.0,
10719,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat skin 15 mins after i.v. administration,,BAO_0000218,CHEMBL622112,11195,10116.0,Intermediate,1,,,50597,N,1,14.0,
10720,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat skin 2 mins after i.v. administration,,BAO_0000218,CHEMBL622113,11195,10116.0,Intermediate,1,,,50597,N,1,14.0,
10721,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat skin 65 mins after i.v. administration,,BAO_0000218,CHEMBL622114,11195,10116.0,Intermediate,1,,,50597,N,1,14.0,
10722,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat spleen 15 mins after i.v. administration,,BAO_0000218,CHEMBL622115,11195,10116.0,Intermediate,1,,,50597,N,1,2106.0,
10723,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat spleen 2 mins after i.v. administration,,BAO_0000218,CHEMBL622116,11195,10116.0,Intermediate,1,,,50597,N,1,2106.0,
10724,,Oral bioavailability in rat,,BAO_0000218,CHEMBL622117,6193,10116.0,Intermediate,1,,,50597,N,1,,
10725,,Oral bioavailability in rat,,BAO_0000218,CHEMBL622118,6803,10116.0,Intermediate,1,,,50597,N,1,,
10726,,Oral bioavailability in rats at 6 mg/kg,,BAO_0000218,CHEMBL622119,6647,10116.0,Intermediate,1,,,50597,N,1,,
10727,,Oral bioavailability in rat (dose 6 mg/kg),,BAO_0000218,CHEMBL622120,6647,10116.0,Intermediate,1,,,50597,N,1,,
10728,,Oral bioavailability in rats at 6 mg/kg dose; Not tested,,BAO_0000218,CHEMBL622121,6647,10116.0,Intermediate,1,,,50597,N,1,,
10729,,Oral bioavailability in rat,,BAO_0000218,CHEMBL622122,6640,10116.0,Intermediate,1,,,50597,N,1,,
10730,,Oral bioavailability in rat,,BAO_0000218,CHEMBL622123,6641,10116.0,Intermediate,1,,,50597,N,1,,
10731,,Oral bioavailability in rat,,BAO_0000218,CHEMBL622124,6641,10116.0,Intermediate,1,,,50597,N,1,,
10732,,Bioavailability in rat,,BAO_0000218,CHEMBL622125,6642,10116.0,Intermediate,1,,,50597,N,1,,
10733,,Oral bioavailability,,BAO_0000218,CHEMBL622126,5472,10116.0,Intermediate,1,,,50597,N,1,,
10734,,Oral bioavailability in rat (Sprague-Dawley) (dose 2 mg/kg),,BAO_0000218,CHEMBL620455,6141,10116.0,Intermediate,1,,,50597,N,1,,
10735,,Oral bioavailability in rat,,BAO_0000218,CHEMBL620456,4390,10116.0,Intermediate,1,,,50597,N,1,,
10736,,Oral bioavailability in rat,,BAO_0000218,CHEMBL620457,5472,10116.0,Intermediate,1,,,50597,N,1,,
10737,,Oral bioavailability was evaluated; Not tested,,BAO_0000218,CHEMBL620458,5472,10116.0,Intermediate,1,,,50597,N,1,,
10738,,Oral bioavailability,,BAO_0000218,CHEMBL620459,5438,10116.0,Intermediate,1,,,50597,N,1,,
10739,,Oral bioavailability in rat by oral dosing,,BAO_0000218,CHEMBL620460,4883,10116.0,Intermediate,1,,,50597,N,1,,
10740,,Oral bioavailability in rat (dose 10 mg/kg p.o.),,BAO_0000218,CHEMBL620461,1908,10116.0,Intermediate,1,,,50597,N,1,,
10741,,Oral bioavailability in rat (Sprague-Dawley),,BAO_0000218,CHEMBL620462,4853,10116.0,Intermediate,1,,,50597,N,1,,
10742,,Oral bioavailability in rat (Sprague-Dawley) (dose 1 mg/kg i.v.),,BAO_0000218,CHEMBL620463,4853,10116.0,Intermediate,1,,,50597,N,1,,
10743,,Oral bioavailability in rat (Sprague-Dawley) (dose 1 mg/kg i.v.),,BAO_0000218,CHEMBL620464,4853,10116.0,Intermediate,1,,,50597,N,1,,
10744,,Oral bioavailability in rat (Sprague-Dawley) (dose 2 mg/kg),,BAO_0000218,CHEMBL620465,4853,10116.0,Intermediate,1,,,50597,N,1,,
10745,,Oral bioavailability in rat (Sprague-Dawley) (dose 2 mg/kg p.o.),,BAO_0000218,CHEMBL620466,4853,10116.0,Intermediate,1,,,50597,N,1,,
10746,,Oral bioavailability was calculated in Spragun Dawley rat at oral dosage of 1 mg/kg,,BAO_0000218,CHEMBL620467,4853,10116.0,Intermediate,1,,,50597,N,1,,
10747,,Oral bioavailability was calculated in Spragun Dawley rat at oral dosage of 2 mg/kg,,BAO_0000218,CHEMBL620468,4853,10116.0,Intermediate,1,,,50597,N,1,,
10748,,Oral bioavailability was calculated in rats using an average of the intravenous AUC at peroral dose of 5 mgkg in solution form,,BAO_0000218,CHEMBL620469,12873,10116.0,Intermediate,1,,,50597,N,1,,
10749,,Oral bioavailability was calculated in rats using an average of the intravenous AUC at peroral dose of 5 mgkg in suspension form,,BAO_0000218,CHEMBL620470,12873,10116.0,Intermediate,1,,,50597,N,1,,
10750,,Oral bioavailability in rat,,BAO_0000218,CHEMBL620471,3169,10116.0,Intermediate,1,,,50597,N,1,,
10751,,Oral bioavailability in rat,,BAO_0000218,CHEMBL620472,6305,10116.0,Intermediate,1,,,50597,N,1,,
10752,,Oral bioavailability of compound at 5 mg/kg after po administration was determined in rat,,BAO_0000218,CHEMBL620473,4762,10116.0,Intermediate,1,,,50597,N,1,,
10753,,Oral bioavailability in rat,,BAO_0000218,CHEMBL620474,17847,10116.0,Intermediate,1,,,50597,N,1,,
10754,,Oral bioavailability in rat (Sprague-Dawley) (fasted male) (dose 10 mg/kg),,BAO_0000218,CHEMBL620475,6211,10116.0,Intermediate,1,,,50597,N,1,,
10755,,Oral bioavailability in rat,,BAO_0000218,CHEMBL620476,6011,10116.0,Intermediate,1,,,50597,N,1,,
10756,,Oral bioavailability in rat,,BAO_0000218,CHEMBL620477,6317,10116.0,Intermediate,1,,,50597,N,1,,
10757,,Oral bioavailability in rat after oral administration at 10.5 mg/kg dose,,BAO_0000218,CHEMBL620478,6644,10116.0,Intermediate,1,,,50597,N,1,,
10758,,Oral bioavailability in rat after oral administration at 11.2 mg/kg dose,,BAO_0000218,CHEMBL618768,6644,10116.0,Intermediate,1,,,50597,N,1,,
10759,,Oral bioavailability in rat after oral administration at 13 mg/kg dose,,BAO_0000218,CHEMBL618769,6644,10116.0,Intermediate,1,,,50597,N,1,,
10760,,Oral bioavailability in rat after oral administration at 9.7 mg/kg dose,,BAO_0000218,CHEMBL618770,6644,10116.0,Intermediate,1,,,50597,N,1,,
10761,,Oral bioavailability (dose 20 mg/kg p.o.),,BAO_0000218,CHEMBL618771,6113,10116.0,Intermediate,1,,,50597,N,1,,
10762,,Oral bioavailability was determined in rat after oral administration at a concentration 1 mg/kg,,BAO_0000218,CHEMBL618772,5937,10116.0,Intermediate,1,,,50597,N,1,,
10763,,Oral bioavailability in rat at 10 mg/kg of the compound,,BAO_0000218,CHEMBL618773,5711,10116.0,Intermediate,1,,,50597,N,1,,
10764,,Bioavailability in rat at a concentration of 15 mg/kg perorally in rat along with 100 mg/kg 11,,BAO_0000218,CHEMBL875842,17717,10116.0,Intermediate,1,,,50597,N,1,,
10765,,Bioavailability in rat (dose 3 mg/kg i.v.),,BAO_0000218,CHEMBL618774,17717,10116.0,Intermediate,1,,,50597,N,1,,
10766,,Bioavailability in rat at a concentration of 60 mg/kg perorally in rat along with 100 mg/kg 11,,BAO_0000218,CHEMBL618775,17717,10116.0,Intermediate,1,,,50597,N,1,,
10767,,Oral bioavailability in rat (dose 60 mg/kg p.o.),,BAO_0000218,CHEMBL618776,17717,10116.0,Intermediate,1,,,50597,N,1,,
10768,,Percent bioavailability (F) in rats after iv administration,,BAO_0000218,CHEMBL618777,4722,10116.0,Intermediate,1,,,50597,N,1,,
10769,,Percent bioavailability (F) in rats after oral dose of 10 mg/kg,,BAO_0000218,CHEMBL618778,4722,10116.0,Intermediate,1,,,50597,N,1,,
10770,,Bioavailability in rat (dose 5 uM/kg p.o.),,BAO_0000218,CHEMBL618779,4353,10116.0,Intermediate,1,,,50597,N,1,,
10771,,Oral bioavailability,,BAO_0000218,CHEMBL618780,15662,10116.0,Intermediate,1,,,50597,N,1,,
10772,,Bioavailability in rat (dose 2 mg/kg p.o.),,BAO_0000218,CHEMBL618781,4756,10116.0,Intermediate,1,,,50597,N,1,,
10773,,Percent bioavailability at the dose of 5 mg/Kg administered perorally in rats,,BAO_0000218,CHEMBL618782,4756,10116.0,Intermediate,1,,,50597,N,1,,
10774,,Oral bioavailability in rat (dose 20 mg/kg),,BAO_0000218,CHEMBL618783,3436,10116.0,Intermediate,1,,,50597,N,1,,
10775,,Oral bioavailability in rat,,BAO_0000218,CHEMBL618784,17800,10116.0,Intermediate,1,,,50597,N,1,,
10776,,Percent oral bioavailability evaluated in rat,,BAO_0000218,CHEMBL618785,15762,10116.0,Intermediate,1,,,50597,N,1,,
10777,,Oral bioavailability in rat,,BAO_0000218,CHEMBL618786,5089,10116.0,Intermediate,1,,,50597,N,1,,
10778,,Percent oral bioavailability in rat; Not determined,,BAO_0000218,CHEMBL618787,5089,10116.0,Intermediate,1,,,50597,N,1,,
10779,,Oral bioavailability in rat,,BAO_0000218,CHEMBL618788,3185,10116.0,Intermediate,1,,,50597,N,1,,
10780,,Bioavailability in rat,,BAO_0000218,CHEMBL618789,5145,10116.0,Intermediate,1,,,50597,N,1,,
10781,,Pharmacokinetic property (oral bioavailability) in rat (dose given as a solution),,BAO_0000218,CHEMBL618790,3457,10116.0,Intermediate,1,,,50597,N,1,,
10782,,Pharmacokinetic property (oral bioavailability) in rat (dose given as a suspension),,BAO_0000218,CHEMBL618791,3457,10116.0,Intermediate,1,,,50597,N,1,,
10783,,Pharmacokinetic property (F) was measured in rat at the dose of 0.32 mg/kg,,BAO_0000218,CHEMBL875843,5983,10116.0,Intermediate,1,,,50597,N,1,,
10784,,Oral bioavailability in rat (dose 20 mg/kg p.o.),,BAO_0000218,CHEMBL618792,5739,10116.0,Intermediate,1,,,50597,N,1,,
10785,,Cmax at a dose of 30 mg/kg in rat,,BAO_0000218,CHEMBL623395,3579,10116.0,Intermediate,1,,,50597,N,1,,
10786,,Cmax in monkeys at a dose of 1 mg/kg,,BAO_0000218,CHEMBL623396,17788,314293.0,Autocuration,1,,,22224,U,0,,
10787,,Cmax in rat,,BAO_0000218,CHEMBL623397,14956,10116.0,Intermediate,1,,,50597,N,1,,
10788,,Cmax in rats at a dose of 1 mg/kg,,BAO_0000218,CHEMBL623398,17788,10116.0,Intermediate,1,,,50597,N,1,,
10789,,Cmax was measured in mice after an oral dose of 50 mg/kg.,,BAO_0000218,CHEMBL623399,9750,10090.0,Intermediate,1,,,50594,N,1,,
10790,,"Cmax value at a dose of 12.7 uM/kg, po",,BAO_0000218,CHEMBL623400,12767,,Autocuration,1,,,22224,U,0,,
10791,,"Cmax value at a dose of 6.3 uM/kg, iv",,BAO_0000218,CHEMBL623401,12767,,Autocuration,1,,,22224,U,0,,
10792,,"Cmax value at a dose of 7.1 uM/kg, iv",,BAO_0000218,CHEMBL623402,12767,,Autocuration,1,,,22224,U,0,,
10793,,Cmax value of compound was determined after 1 hr,,BAO_0000218,CHEMBL623403,12703,,Autocuration,1,,,22224,U,0,,
10794,,Cmax value of the compound,,BAO_0000218,CHEMBL623404,15778,,Autocuration,1,,,22224,U,0,,
10795,,Cmax value administered intraintestinal in rats.,,BAO_0000218,CHEMBL625997,12818,10116.0,Intermediate,1,,,50597,N,1,,
10796,,Cmax value administered perorally was determined in rat; Not determined,,BAO_0000218,CHEMBL625998,14964,10116.0,Intermediate,1,,,50597,N,1,,
10797,,Cmax value at the dose of 2.3 mg/kg,,BAO_0000218,CHEMBL625999,15808,,Autocuration,1,,,22224,U,0,,
10798,,Cmax value at the dose of 5 mg/kg,,BAO_0000218,CHEMBL626000,15808,,Autocuration,1,,,22224,U,0,,
10799,,Cmax value in the period of 8 hr after dosing. ,,BAO_0000218,CHEMBL626001,15778,,Autocuration,1,,,22224,U,0,,
10800,,Cmax value at a oral dose of 20 mg/kg; Not tested,,BAO_0000218,CHEMBL626002,3715,,Autocuration,1,,,22224,U,0,,
10801,,Cmax value at a oral dose of 20 mg/kg,,BAO_0000218,CHEMBL626003,3715,,Autocuration,1,,,22224,U,0,,
10802,,Cmax value was determined between 15 and 30 minutes post administration in fisher rats; value ranges from 200-500,,BAO_0000218,CHEMBL626004,1446,10116.0,Intermediate,1,,,50597,N,1,,
10803,,Cmax(ng /mL)values after oral administration of 10 mg/kg in guinea pig.,,BAO_0000218,CHEMBL626005,15240,10141.0,Intermediate,1,,,50512,N,1,,
10804,,Cmax(ng /mL)values after oral administration of 10 mg/kg in rat.,,BAO_0000218,CHEMBL626006,15240,10116.0,Intermediate,1,,,50597,N,1,,
10805,,Compound at a dose of 10 mg/kg was orally administered to rats and maximum plasma concentration was reported,,BAO_0000218,CHEMBL626007,14810,10116.0,Intermediate,1,,,50597,N,1,1969.0,
10806,,Compound was evaluated for maximum plasma concentration by administering orally at 25 mg/kg in mice,,BAO_0000218,CHEMBL626008,14239,10090.0,Intermediate,1,,,50594,N,1,1969.0,
10807,,Compound was evaluated for maximum plasma concentration levels in dogs for the orally delivered compound in 0.05 M citric acid,,BAO_0000218,CHEMBL626009,12555,9615.0,Intermediate,1,,,50588,N,1,2107.0,
10808,,Compound was evaluated in vivo for its concentration after a peroral administration 40 mg/kg in dogs.,,BAO_0000218,CHEMBL626010,10754,9615.0,Intermediate,1,,,50588,N,1,,
10809,,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after a intramuscular administration 40 mg/kg in mice,,BAO_0000218,CHEMBL626011,10754,10090.0,Intermediate,1,,,50594,N,1,178.0,
10810,,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after a peroral administration 40 mg/kg in mice,,BAO_0000218,CHEMBL626012,10754,10090.0,Intermediate,1,,,50594,N,1,178.0,
10811,,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after a peroral administration of 40 mg/kg in mice,,BAO_0000218,CHEMBL626013,10754,10090.0,Intermediate,1,,,50594,N,1,178.0,
10812,,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after an intramuscular administration of 40 mg/kg in mice,,BAO_0000218,CHEMBL626014,10754,10090.0,Intermediate,1,,,50594,N,1,178.0,
10813,,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after an intramuscular administration of 40 mg/kg in mice.,,BAO_0000218,CHEMBL877496,10754,10090.0,Intermediate,1,,,50594,N,1,178.0,
10814,,Compound was tested Growth Hormone(GH) release after 0.5 mg/kg administration (Po) in Beagle dogs,,BAO_0000218,CHEMBL626015,14600,9615.0,Intermediate,1,,,50588,N,1,,
10815,,Compound was tested Growth Hormone(GH) release after 10 mg/kg administration (Po) in Beagle dogs,,BAO_0000218,CHEMBL626016,14600,9615.0,Intermediate,1,,,50588,N,1,,
10816,,Compound was tested Growth Hormone(GH) release after 2.5 mg/kg administration (Po) in Beagle dogs,,BAO_0000218,CHEMBL626017,14600,9615.0,Intermediate,1,,,50588,N,1,,
10817,,Bioavailability as maximal plasma concentration in dogs,,BAO_0000218,CHEMBL626018,13543,9615.0,Intermediate,1,,,50588,N,1,1969.0,
10818,,Bioavailability as maximal plasma concentration in dogs,,BAO_0000218,CHEMBL626692,13543,9615.0,Intermediate,1,,,50588,N,1,1969.0,
10819,,Bioavailability as maximal plasma concentration in rats,,BAO_0000218,CHEMBL626693,13543,10116.0,Intermediate,1,,,50597,N,1,1969.0,
10820,,Bioavailability as maximal plasma concentration in rats,,BAO_0000218,CHEMBL626694,13543,10116.0,Autocuration,1,,,22224,U,0,1969.0,
10821,,Compound was tested for maximum blood concentration after 0.5 mg/kg administration (Po) in Beagle dogs; nM/L maximum blood concentration,,BAO_0000218,CHEMBL626695,14600,9615.0,Intermediate,1,,,50588,N,1,178.0,
10822,,Compound was tested for maximum blood concentration after 10 mg/kg administration (Po) in Beagle dogs; nM/L maximum blood concentration,,BAO_0000218,CHEMBL626696,14600,9615.0,Intermediate,1,,,50588,N,1,178.0,
10823,,Compound was tested for maximum blood concentration after 2.5 mg/kg administration (Po) in Beagle dogs; nM/L maximum blood concentration,,BAO_0000218,CHEMBL626697,14600,9615.0,Intermediate,1,,,50588,N,1,178.0,
10824,,Compound was tested for maximum concentration in blood after 0.5 mg/kg administration (Po) in Beagle dogs; nd = Not Detectable,,BAO_0000218,CHEMBL626859,14600,9615.0,Intermediate,1,,,50588,N,1,178.0,
10825,,Compound was tested for maximum concentration in blood after 10 mg/kg administration (Po) in Beagle dogs; nM/L maximum blood concentration,,BAO_0000218,CHEMBL626860,14600,9615.0,Intermediate,1,,,50588,N,1,178.0,
10826,,Compound was tested for maximum concentration in blood after 2.5 mg/kg administration (Po) in Beagle dogs; nM/L maximum blood concentration,,BAO_0000218,CHEMBL626861,14600,9615.0,Intermediate,1,,,50588,N,1,178.0,
10827,,Compound was tested for maximum observed concentration in three male Wistar rats at a single 5 mg/kg oral gavage dose,,BAO_0000218,CHEMBL626296,14681,10116.0,Intermediate,1,,,50597,N,1,,
10828,,Compound was tested for the max. conc. when administered perorally(po) 30 mg/kg,,BAO_0000218,CHEMBL626297,15905,,Autocuration,1,,,22224,U,0,,
10829,,Compound was tested for the max. plasma conc. when administered intraperitoneally (ip) 30 mg/kg.,,BAO_0000218,CHEMBL626298,15905,,Autocuration,1,,,22224,U,0,1969.0,
10830,,"Drug plasma level in rat was determined on the last day of dosing at 1,2,4.8 and 24 hr and ED50 was evaluated",,BAO_0000218,CHEMBL626299,13304,10116.0,Intermediate,1,,,50597,N,1,1969.0,
10831,,Effect of ip administration of compound on plasma concentration of allo-pregnanolone (AP) in rats after 30 min.,,BAO_0000218,CHEMBL626300,15137,10116.0,Intermediate,1,,,50597,N,1,1969.0,
10832,,Effect of ip administration of compound on plasma concentration of allotetrahydrodeoxy corticosterone(THDOC) in rats after 30 min.,,BAO_0000218,CHEMBL626301,15137,10116.0,Intermediate,1,,,50597,N,1,1969.0,
10833,,Effect of ip administration of compound on plasma concentration of corticosterone (CTS) in rats after 30 min.,,BAO_0000218,CHEMBL626962,15137,10116.0,Intermediate,1,,,50597,N,1,1969.0,
10834,,Effect of ip administration of compound on plasma concentration of pregnenolone (PRE) in rats after 30 min.,,BAO_0000218,CHEMBL626963,15137,10116.0,Intermediate,1,,,50597,N,1,1969.0,
