assays_ASSI,assays_CI,assays_CURAB,assays_TII,assays_ASSSUBCEFRAC,assays_ASSTY,assays_SASSI,assays_ASSTI,assays_ASORG,assays_VARI,assays_CONFSCO,assays_DOI,assays_SRI,assays_BFO,assays_CHI,assays_ASST,assays_ASTI,assays_ASCET,assays_T,assays_RELATITY
11361,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,13249,1,BAO_0000218,CHEMBL627770,,Plasma,,50588,N
11362,,Intermediate,,,A,,9541.0,Macaca fascicularis,,1,13622,1,BAO_0000218,CHEMBL627771,,,,100710,N
11363,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,13622,1,BAO_0000218,CHEMBL627772,,,,50597,N
11364,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,13622,1,BAO_0000218,CHEMBL627773,,,,50597,N
11365,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,13494,1,BAO_0000218,CHEMBL621922,,Plasma,,50597,N
11366,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,12170,1,BAO_0000218,CHEMBL621923,,Plasma,,50597,N
11367,,Autocuration,1969.0,,A,,,,,0,12170,1,BAO_0000218,CHEMBL621924,,Plasma,,22224,U
11368,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,17025,1,BAO_0000218,CHEMBL621925,,Plasma,,50588,N
11369,,Autocuration,1969.0,,A,,314293.0,Simiiformes,,0,17025,1,BAO_0000218,CHEMBL621926,,Plasma,,22224,U
11370,,Intermediate,1969.0,,A,,9986.0,Oryctolagus cuniculus,,1,17025,1,BAO_0000218,CHEMBL621927,,Plasma,,50592,N
11371,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,17025,1,BAO_0000218,CHEMBL621928,,Plasma,,50597,N
11372,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,14187,1,BAO_0000218,CHEMBL621929,,Plasma,,50597,N
11373,,Intermediate,1969.0,,A,,10090.0,Mus musculus,,1,14816,1,BAO_0000218,CHEMBL621930,,Plasma,,50594,N
11374,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,17820,1,BAO_0000218,CHEMBL621931,,Plasma,,50597,N
11375,,Autocuration,1969.0,,A,,,,,0,14380,1,BAO_0000218,CHEMBL621932,,Plasma,,22224,U
11376,,Autocuration,1969.0,,A,,,,,0,14380,1,BAO_0000218,CHEMBL621933,,Plasma,,22224,U
11377,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,14691,1,BAO_0000218,CHEMBL621934,,Plasma,,50588,N
11378,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,14691,1,BAO_0000218,CHEMBL621935,,Plasma,,50588,N
11379,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,13375,1,BAO_0000218,CHEMBL621936,,Plasma,,50597,N
11380,,Autocuration,1969.0,,A,,,,,0,6236,1,BAO_0000218,CHEMBL621937,,Plasma,,22224,U
11381,,Autocuration,1969.0,,A,,,,,0,14380,1,BAO_0000218,CHEMBL621938,,Plasma,,22224,U
11382,,Autocuration,1969.0,,A,,,,,0,14380,1,BAO_0000218,CHEMBL621939,,Plasma,,22224,U
11383,,Autocuration,1969.0,,A,,,,,0,14380,1,BAO_0000218,CHEMBL621940,,Plasma,,22224,U
11384,,Autocuration,1969.0,,A,,,,,0,14380,1,BAO_0000218,CHEMBL621941,,Plasma,,22224,U
11385,,Autocuration,1969.0,,A,,,,,0,14380,1,BAO_0000218,CHEMBL621942,,Plasma,,22224,U
11386,,Autocuration,1969.0,,A,,,,,0,14380,1,BAO_0000218,CHEMBL626178,,Plasma,,22224,U
11387,,Autocuration,1969.0,,A,,,,,0,14380,1,BAO_0000218,CHEMBL626179,,Plasma,,22224,U
11388,,Autocuration,1969.0,,A,,,,,0,14380,1,BAO_0000218,CHEMBL626180,,Plasma,,22224,U
11389,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,13622,1,BAO_0000218,CHEMBL626181,,Plasma,,50597,N
11390,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,15372,1,BAO_0000218,CHEMBL626182,,,,50597,N
11391,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,15372,1,BAO_0000218,CHEMBL626183,,,,50597,N
11392,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,15372,1,BAO_0000218,CHEMBL626184,,,,50597,N
11393,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,15372,1,BAO_0000218,CHEMBL626185,,,,50597,N
11394,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,14925,1,BAO_0000218,CHEMBL626186,,Plasma,,50588,N
11395,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,14925,1,BAO_0000218,CHEMBL877589,,Plasma,,50588,N
11396,,Autocuration,,,A,,,,,0,11883,1,BAO_0000218,CHEMBL626187,,,,22224,U
11397,,Autocuration,,,A,,,,,0,11883,1,BAO_0000218,CHEMBL626188,,,,22224,U
11398,,Autocuration,,,A,,,,,0,13391,1,BAO_0000218,CHEMBL626189,,,,22224,U
11399,,Autocuration,178.0,,A,,,,,0,13391,1,BAO_0000218,CHEMBL626855,,Blood,,22224,U
11400,,Autocuration,178.0,,A,,,,,0,13391,1,BAO_0000218,CHEMBL623781,,Blood,,22224,U
11401,,Autocuration,178.0,,A,,,,,0,13391,1,BAO_0000218,CHEMBL623782,,Blood,,22224,U
11402,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,16360,1,BAO_0000218,CHEMBL623783,,Plasma,,50597,N
11403,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,3673,1,BAO_0000218,CHEMBL623784,,Plasma,,50588,N
11404,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,14431,1,BAO_0000218,CHEMBL623785,,Plasma,,50588,N
11405,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,14431,1,BAO_0000218,CHEMBL623786,,Plasma,,50597,N
11406,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14964,1,BAO_0000218,CHEMBL623787,,,,50597,N
11407,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14964,1,BAO_0000218,CHEMBL623788,,,,50597,N
11408,,Intermediate,1969.0,,A,,10090.0,Mus musculus,,1,14209,1,BAO_0000218,CHEMBL623789,,Plasma,,50594,N
11409,,Intermediate,178.0,,A,,10090.0,Mus musculus,,1,11355,1,BAO_0000218,CHEMBL623790,,Blood,,50594,N
11410,,Intermediate,178.0,,A,,10090.0,Mus musculus,,1,11355,1,BAO_0000218,CHEMBL623791,,Blood,,50594,N
11411,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,11966,1,BAO_0000218,CHEMBL623792,,Plasma,,50597,N
11412,,Autocuration,1969.0,,A,,314293.0,Simiiformes,,0,8918,1,BAO_0000218,CHEMBL623793,,Plasma,,22224,U
11413,,Intermediate,1969.0,,A,,10090.0,Mus musculus,,1,8918,1,BAO_0000218,CHEMBL623794,,Plasma,,50594,N
11414,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,8918,1,BAO_0000218,CHEMBL623795,,Plasma,,50597,N
11415,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623796,,,,50597,N
11416,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623797,,,,50597,N
11417,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623798,,,,50597,N
11418,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623799,,,,50597,N
11419,,Intermediate,160.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624490,,Intestine,,50597,N
11420,,Intermediate,160.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624491,,Intestine,,50597,N
11421,,Intermediate,160.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624492,,Intestine,,50597,N
11422,,Intermediate,160.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624493,,Intestine,,50597,N
11423,,Intermediate,160.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL877595,,Intestine,,50597,N
11424,,Intermediate,160.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624494,,Intestine,,50597,N
11425,,Intermediate,160.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624495,,Intestine,,50597,N
11426,,Intermediate,160.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624681,,Intestine,,50597,N
11427,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624682,,,,50597,N
11428,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624683,,,,50597,N
11429,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624684,,,,50597,N
11430,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624685,,,,50597,N
11431,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624686,,,,50597,N
11432,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624687,,,,50597,N
11433,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624688,,,,50597,N
11434,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL627161,,,,50597,N
11435,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL622127,,,,50597,N
11436,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL622128,,,,50597,N
11437,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL874384,,,,50597,N
11438,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624898,,,,50597,N
11439,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624899,,,,50597,N
11440,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624900,,,,50597,N
11441,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624901,,,,50597,N
11442,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624902,,,,50597,N
11443,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624903,,,,50597,N
11444,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624904,,,,50597,N
11445,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624905,,,,50597,N
11446,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624906,,,,50597,N
11447,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624907,,,,50597,N
11448,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624908,,,,50597,N
11449,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624909,,,,50597,N
11450,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624910,,,,50597,N
11451,,Intermediate,2385.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624911,,Muscle tissue,,50597,N
11452,,Intermediate,2385.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL874388,,Muscle tissue,,50597,N
11453,,Intermediate,2385.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL624912,,Muscle tissue,,50597,N
11454,,Intermediate,2385.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL622930,,Muscle tissue,,50597,N
11455,,Intermediate,2385.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623121,,Muscle tissue,,50597,N
11456,,Intermediate,2385.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623122,,Muscle tissue,,50597,N
11457,,Intermediate,2385.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623123,,Muscle tissue,,50597,N
11458,,Intermediate,2385.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623124,,Muscle tissue,,50597,N
11459,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623125,,,,50597,N
11460,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623126,,,,50597,N
11461,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623127,,,,50597,N
11462,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623128,,,,50597,N
11463,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623129,,,,50597,N
11464,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623130,,,,50597,N
11465,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623131,,,,50597,N
11466,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL623132,,,,50597,N
11467,,Intermediate,2107.0,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL623133,,Liver,,50597,N
11468,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL623134,,,,50597,N
11469,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL874389,,,,50597,N
11470,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL623135,,,,50597,N
11471,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL623136,,,,50597,N
11472,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL623137,,,,50597,N
11473,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL623138,,,,50597,N
11474,,Intermediate,2113.0,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL623139,,Kidney,,50597,N
11475,,Intermediate,2113.0,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL623140,,Kidney,,50597,N
11476,,Intermediate,2107.0,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL623141,,Liver,,50597,N
11477,,Intermediate,2107.0,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL623142,,Liver,,50597,N
11478,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL623143,,,,50597,N
11479,,Intermediate,1088.0,,A,,10090.0,Mus musculus,,1,14571,1,BAO_0000218,CHEMBL623144,,Urine,,50594,N
11480,,Intermediate,1088.0,,A,,10116.0,Rattus norvegicus,,1,14571,1,BAO_0000218,CHEMBL623405,,Urine,,50597,N
11481,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624074,,,,50597,N
11482,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624075,,,,50597,N
11483,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624076,,,,50597,N
11484,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624077,,,,50597,N
11485,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624078,,,,50597,N
11486,,Intermediate,2113.0,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624079,,Kidney,,50597,N
11487,,Intermediate,2113.0,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624261,,Kidney,,50597,N
11488,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624262,,,,50597,N
11489,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624263,,,,50597,N
11490,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624264,,,,50597,N
11491,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624265,,,,50597,N
11492,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624266,,,,50597,N
11493,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624267,,,,50597,N
11494,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624268,,,,50597,N
11495,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL875227,,,,50597,N
11496,,Intermediate,2113.0,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624269,,Kidney,,50597,N
11497,,Intermediate,2113.0,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624270,,Kidney,,50597,N
11498,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624271,,,,50597,N
11499,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624272,,,,50597,N
11500,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8319,1,BAO_0000218,CHEMBL624273,,,,50597,N
11501,,Intermediate,1088.0,,A,,10116.0,Rattus norvegicus,,1,12064,1,BAO_0000218,CHEMBL624274,,Urine,,50597,N
11502,,Intermediate,1088.0,,A,,10116.0,Rattus norvegicus,,1,12064,1,BAO_0000218,CHEMBL624275,,Urine,,50597,N
11503,,Intermediate,1088.0,,A,,10116.0,Rattus norvegicus,,1,12064,1,BAO_0000218,CHEMBL624276,,Urine,,50597,N
11504,,Intermediate,1088.0,,A,,10116.0,Rattus norvegicus,,1,12038,1,BAO_0000218,CHEMBL624277,,Urine,,50597,N
11505,,Autocuration,,,A,,,,,0,14314,1,BAO_0000019,CHEMBL624278,,,,22224,U
11506,,Autocuration,,,A,,,,,0,14314,1,BAO_0000019,CHEMBL624279,,,,22224,U
11507,,Intermediate,1988.0,,A,,10116.0,Rattus norvegicus,,1,11488,1,BAO_0000218,CHEMBL624280,,Feces,,50597,N
11508,,Intermediate,1988.0,,A,,10116.0,Rattus norvegicus,,1,11488,1,BAO_0000218,CHEMBL624281,,Feces,,50597,N
11509,,Intermediate,1988.0,,A,,10116.0,Rattus norvegicus,,1,11488,1,BAO_0000218,CHEMBL622933,,Feces,,50597,N
11510,,Intermediate,1988.0,,A,,10116.0,Rattus norvegicus,,1,11488,1,BAO_0000218,CHEMBL622934,,Feces,,50597,N
11511,,Intermediate,2107.0,,A,,10116.0,Rattus norvegicus,,1,8829,1,BAO_0000218,CHEMBL622935,,Liver,,50597,N
11512,,Intermediate,2107.0,,A,,10116.0,Rattus norvegicus,,1,8829,1,BAO_0000218,CHEMBL622936,,Liver,,50597,N
11513,,Intermediate,2107.0,,A,,10116.0,Rattus norvegicus,,1,8829,1,BAO_0000218,CHEMBL875228,,Liver,,50597,N
11514,,Intermediate,2048.0,,A,,10116.0,Rattus norvegicus,,1,8829,1,BAO_0000218,CHEMBL622937,,Lung,,50597,N
11515,,Intermediate,2048.0,,A,,10116.0,Rattus norvegicus,,1,8829,1,BAO_0000218,CHEMBL622938,,Lung,,50597,N
11516,,Intermediate,2048.0,,A,,10116.0,Rattus norvegicus,,1,8829,1,BAO_0000218,CHEMBL619736,,Lung,,50597,N
11517,,Intermediate,2048.0,,A,,10116.0,Rattus norvegicus,,1,8829,1,BAO_0000218,CHEMBL625117,,Lung,,50597,N
11518,,Intermediate,2048.0,,A,,10116.0,Rattus norvegicus,,1,8829,1,BAO_0000218,CHEMBL625118,,Lung,,50597,N
11519,,Intermediate,2048.0,,A,,10116.0,Rattus norvegicus,,1,8829,1,BAO_0000218,CHEMBL625119,,Lung,,50597,N
11520,,Intermediate,2037.0,,A,,10116.0,Rattus norvegicus,,1,14972,1,BAO_0000218,CHEMBL625120,,Cerebellum,,50597,N
11521,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14972,1,BAO_0000218,CHEMBL625121,,,,50597,N
11522,,Intermediate,10000006.0,,A,,10116.0,Rattus norvegicus,,1,14972,1,BAO_0000218,CHEMBL625122,,Thalamus,,50597,N
11523,,Intermediate,178.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL622204,,Blood,,50597,N
11524,,Intermediate,178.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL877503,,Blood,,50597,N
11525,,Intermediate,178.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL627127,,Blood,,50597,N
11526,,Autocuration,10000000.0,,A,,,,,0,14608,1,BAO_0000218,CHEMBL627128,,Hippocampus,,22224,U
11527,,Autocuration,10000000.0,,A,,,,,0,14608,1,BAO_0000218,CHEMBL627129,,Hippocampus,,22224,U
11528,,Autocuration,10000000.0,,A,,,,,0,14608,1,BAO_0000218,CHEMBL627130,,Hippocampus,,22224,U
11529,,Intermediate,955.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL627131,,Brain,,50597,N
11530,,Intermediate,955.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL627132,,Brain,,50597,N
11531,,Intermediate,955.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL627133,,Brain,,50597,N
11532,,Intermediate,2037.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL627134,,Cerebellum,,50597,N
11533,,Intermediate,2037.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL627135,,Cerebellum,,50597,N
11534,,Intermediate,2037.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL627136,,Cerebellum,,50597,N
11535,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL628435,,,,50597,N
11536,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL628436,,,,50597,N
11537,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL628437,,,,50597,N
11538,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL628438,,Heart,,50597,N
11539,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL628439,,Heart,,50597,N
11540,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL628440,,Heart,,50597,N
11541,,Intermediate,10000000.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL628441,,Hippocampus,,50597,N
11542,,Intermediate,10000000.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL628442,,Hippocampus,,50597,N
11543,,Intermediate,10000000.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL628443,,Hippocampus,,50597,N
11544,,Intermediate,2113.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL628444,,Kidney,,50597,N
11545,,Intermediate,2113.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL628445,,Kidney,,50597,N
11546,,Intermediate,2113.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL877504,,Kidney,,50597,N
11547,,Intermediate,2107.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL628446,,Liver,,50597,N
11548,,Intermediate,2107.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL626874,,Liver,,50597,N
11549,,Intermediate,2107.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL626875,,Liver,,50597,N
11550,,Intermediate,2048.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL626876,,Lung,,50597,N
11551,,Intermediate,2048.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL626877,,Lung,,50597,N
11552,,Intermediate,2048.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL626878,,Lung,,50597,N
11553,,Intermediate,2385.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL626879,,Muscle tissue,,50597,N
11554,,Autocuration,1969.0,,A,,314293.0,Simiiformes,,0,8918,1,BAO_0000218,CHEMBL626880,,Plasma,,22224,U
11555,,Intermediate,1969.0,,A,,10090.0,Mus musculus,,1,8918,1,BAO_0000218,CHEMBL626881,,Plasma,,50594,N
11556,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,8918,1,BAO_0000218,CHEMBL626882,,Plasma,,50597,N
11557,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,14470,1,BAO_0000218,CHEMBL626883,,Plasma,,50588,N
11558,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14393,1,BAO_0000218,CHEMBL626884,,,,50597,N
11559,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14886,1,BAO_0000218,CHEMBL626885,,,,50597,N
11560,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14886,1,BAO_0000218,CHEMBL626886,,,,50597,N
11561,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14886,1,BAO_0000218,CHEMBL626887,,,,50597,N
11562,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14393,1,BAO_0000218,CHEMBL626888,,,,50597,N
11563,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,13465,1,BAO_0000218,CHEMBL626889,,,,50588,N
11564,,Autocuration,,,A,,314293.0,Simiiformes,,0,13465,1,BAO_0000218,CHEMBL626761,,,,22224,U
11565,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,13465,1,BAO_0000218,CHEMBL626762,,,,50588,N
11566,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,13465,1,BAO_0000218,CHEMBL626763,,,,50588,N
11567,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,13465,1,BAO_0000218,CHEMBL626764,,,,50597,N
11568,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,13465,1,BAO_0000218,CHEMBL626765,,,,50597,N
11569,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,13465,1,BAO_0000218,CHEMBL626766,,,,50588,N
