variant_id,doc_id,confidence_score,bao_format,description,tid,assay_test_type,assay_tissue,chembl_id,curated_by,assay_tax_id,assay_subcellular_fraction,relationship_type,assay_category,assay_type,assay_id,assay_strain,cell_id,assay_organism,src_id,src_assay_id,tissue_id,assay_cell_type
,17130,1,BAO_0000219,Cytotoxic activity of compound against A-549 cell lines at concentration of 10(ug/ml),80682,,,CHEMBL619525,Intermediate,9606.0,,N,,F,6149,,646.0,Homo sapiens,1,,,A549
,6630,1,BAO_0000219,Drug interaction towards A549 cell line was determined in terms of combination index in presence of Tometin; Not available,80682,,,CHEMBL619526,Intermediate,,,N,,F,6150,,646.0,,1,,,A549
,16726,1,BAO_0000219,Influence of PARP-1 cellular activity in human lung carcinoma A549 cells on %ADP Polymer formation at a concentration of 25 uM of the compound,80682,,,CHEMBL619527,Intermediate,9606.0,,N,,F,6151,,646.0,Homo sapiens,1,,,A549
,17846,1,BAO_0000219,Cytotoxicity against A549 cells; No cytotoxicity,80682,,,CHEMBL619528,Intermediate,9606.0,,N,,F,6152,,646.0,Homo sapiens,1,,,A549
,3415,1,BAO_0000219,Cytotoxicity against human lung carcinoma (A549) cell lines,80682,,,CHEMBL619529,Expert,9606.0,,N,,F,6153,,646.0,Homo sapiens,1,,,A549
,3415,1,BAO_0000219,Cytotoxicity against human lung carcinoma (A549) cell lines; Not active,80682,,,CHEMBL619530,Expert,9606.0,,N,,F,6154,,646.0,Homo sapiens,1,,,A549
,5609,1,BAO_0000219,In vitro anticancer activity against human lung (A549) cell line,80682,,,CHEMBL876490,Intermediate,9606.0,,N,,F,6155,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Percent growth inhibition at 200 uM PARP inhibitor in A549 cells,80682,,,CHEMBL619531,Intermediate,9606.0,,N,,F,6156,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 0..006 uM compound concentration in A549 cells,80682,,,CHEMBL619532,Intermediate,9606.0,,N,,F,6157,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 0..03 uM compound concentration in A549 cells,80682,,,CHEMBL619533,Intermediate,9606.0,,N,,F,6158,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 0..15 uM compound concentration in A549 cells,80682,,,CHEMBL619534,Intermediate,9606.0,,N,,F,6159,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 0..4 uM compound concentration in A549 cells,80682,,,CHEMBL620164,Intermediate,9606.0,,N,,F,6160,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 11 uM compound concentration in A549 cells,80682,,,CHEMBL620165,Intermediate,9606.0,,N,,F,6161,,646.0,Homo sapiens,1,,,A549
,16295,1,BAO_0000219,Inhibition of A549 human lung tumor cell proliferation,80682,,,CHEMBL620166,Expert,9606.0,,N,,F,6162,,646.0,Homo sapiens,1,,,A549
,16825,1,BAO_0000219,"Concentration required to inhibit the lung A549 cell growth by 50%,P53 status of cell line used was wild-type. ",80682,,,CHEMBL620167,Intermediate,9606.0,,N,,F,6163,,646.0,Homo sapiens,1,,,A549
,3439,1,BAO_0000219,In vitro cytotoxicity against human tumor cell line A549,80682,,,CHEMBL620168,Expert,9606.0,,N,,F,6164,,646.0,Homo sapiens,1,,,A549
,10870,1,BAO_0000219,In vitro growth inhibitory activity against A549 human nonsmall cell lung carcinoma cells. ,80682,,,CHEMBL620338,Intermediate,9606.0,,N,,F,6165,,646.0,Homo sapiens,1,,,A549
,4845,1,BAO_0000219,Inhibitory concentration of compound against proliferation of lung carcinoma A549 cell line,80682,,,CHEMBL620339,Intermediate,9606.0,,N,,F,6166,,646.0,Homo sapiens,1,,,A549
,5822,1,BAO_0000219,Inhibitory concentration (resynthesized pure material) against TNF-alpha induced apoptosis of A549 cells,80682,,,CHEMBL620340,Intermediate,9606.0,,N,,F,6167,,646.0,Homo sapiens,1,,,A549
,5822,1,BAO_0000219,Inhibitory concentration (solid phase) against TNF-alpha induced apoptosis of A549 cells,80682,,,CHEMBL620341,Intermediate,9606.0,,N,,F,6168,,646.0,Homo sapiens,1,,,A549
,5822,1,BAO_0000219,Inhibitory concentration (solid phase) against TNF-alpha induced apoptosis of A549 cells: Not tested,80682,,,CHEMBL876491,Intermediate,9606.0,,N,,F,6169,,646.0,Homo sapiens,1,,,A549
,16381,1,BAO_0000219,% inhibition against A549 cells (lung cancer) at 0.04 ug/mL,80682,,,CHEMBL620342,Intermediate,9606.0,,N,,F,6170,,646.0,Homo sapiens,1,,,A549
,16381,1,BAO_0000219,% inhibition against A549 cells (lung cancer) at 0.4 ug/mL,80682,,,CHEMBL620343,Intermediate,9606.0,,N,,F,6171,,646.0,Homo sapiens,1,,,A549
,16381,1,BAO_0000219,% inhibition against A549 cells (lung cancer) at 4 ug/mL,80682,,,CHEMBL620344,Intermediate,9606.0,,N,,F,6172,,646.0,Homo sapiens,1,,,A549
,5609,1,BAO_0000219,In vitro anticancer activity against human lung (A549) cell line,80682,,,CHEMBL620345,Intermediate,9606.0,,N,,F,6173,,646.0,Homo sapiens,1,,,A549
,4644,1,BAO_0000219,Inhibition of proliferation of A549 cells at concentration of 0.1 uM was determined,80682,,,CHEMBL620346,Intermediate,9606.0,,N,,F,6174,,646.0,Homo sapiens,1,,,A549
,4644,1,BAO_0000219,Inhibition of proliferation of A549 cells at concentration of 100 uM was determined,80682,,,CHEMBL620347,Intermediate,9606.0,,N,,F,6175,,646.0,Homo sapiens,1,,,A549
,4644,1,BAO_0000219,Inhibition of proliferation of A549 cells at concentration of 10 uM was determined,80682,,,CHEMBL620348,Intermediate,9606.0,,N,,F,6176,,646.0,Homo sapiens,1,,,A549
,4644,1,BAO_0000219,Inhibition of proliferation of A549 cells at concentration of 1 uM was determined,80682,,,CHEMBL620349,Intermediate,9606.0,,N,,F,6177,,646.0,Homo sapiens,1,,,A549
,5822,1,BAO_0000219,Inhibitory concentration (resynthesized pure material) against TNF-alpha induced apoptosis of A549 cells at 20 uM,80682,,,CHEMBL618667,Intermediate,9606.0,,N,,F,6178,,646.0,Homo sapiens,1,,,A549
,3415,1,BAO_0000219,Percentage inhibition of human lung carcinoma (A549) cell lines,80682,,,CHEMBL618668,Expert,9606.0,,N,,F,6179,,646.0,Homo sapiens,1,,,A549
,16726,1,BAO_0000219,Influence of PARP-1 cellular activity on NAD+ levels at a concentration of 25 uM of the compound,80682,,,CHEMBL876031,Intermediate,9606.0,,N,,F,6180,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,"Concentration that gives 50% growth inhibition in A549 cells, activity expressed as PF50 (TM); ND denotes not determined",80682,,,CHEMBL618759,Intermediate,9606.0,,N,,F,6181,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Concentration that gives 50% growth inhibition (temozolomide alone/ (temozolomide + 0.4 uM of compound)) in A549 cells; ND denotes not determined,80682,,,CHEMBL618760,Intermediate,9606.0,,N,,F,6182,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Concentration that gives 50% growth inhibition (topotecan alone/ (topotecan + 0.4 uM of compound)) in A549 cells; ND denotes not determined,80682,,,CHEMBL619000,Intermediate,9606.0,,N,,F,6183,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,"Concentration that gives 50% growth inhibition in A549 cells, activity expressed as PF50 (TM)",80682,,,CHEMBL619001,Intermediate,9606.0,,N,,F,6184,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,"Concentration that gives 50% growth inhibition in A549 cells, activity expressed as PF50 (TP) at 0.006 uM",80682,,,CHEMBL619002,Intermediate,9606.0,,N,,F,6185,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,"Concentration that gives 50% growth inhibition in A549 cells, activity expressed as PF50 (TP) at 0.03 uM",80682,,,CHEMBL619003,Intermediate,9606.0,,N,,F,6186,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,"Concentration that gives 50% growth inhibition in A549 cells, activity expressed as PF50 (TP) at 0.15 uM",80682,,,CHEMBL619597,Intermediate,9606.0,,N,,F,6187,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,"Concentration that gives 50% growth inhibition in A549 cells, activity expressed as PF50 (TP) at 0.4 uM",80682,,,CHEMBL619598,Intermediate,9606.0,,N,,F,6188,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Concentration that gives 50% growth inhibition (temozolomide alone/ (temozolomide + 0.4 uM of compound)) in A549 cells,80682,,,CHEMBL619599,Intermediate,9606.0,,N,,F,6189,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Concentration that gives 50% growth inhibition (topotecan alone/ (topotecan + 0.4 uM of compound)) in A549 cells,80682,,,CHEMBL619600,Intermediate,9606.0,,N,,F,6190,,646.0,Homo sapiens,1,,,A549
,16726,1,BAO_0000219,Cytotoxicity potentiation of Topotecan in human lung carcinoma A549 cells by the compound as potentiation factor at 50% growth inhibition,80682,,,CHEMBL619601,Intermediate,9606.0,,N,,F,6191,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Effect on NAD+ depletion (% remaining versus vehicle control) in presence of MNNG (25 uM) at 0.006 uM compound concentration in A549 cells,80682,,,CHEMBL619602,Intermediate,9606.0,,N,,F,6192,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Effect on NAD+ depletion (% remaining versus vehicle control) in presence of MNNG (25 uM) at 0.03 uM compound concentration in A549 cells,80682,,,CHEMBL619603,Intermediate,9606.0,,N,,F,6193,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Effect on NAD+ depletion (% remaining versus vehicle control) in presence of MNNG (25 uM) at 0.15 uM compound concentration in A549 cells,80682,,,CHEMBL619604,Intermediate,9606.0,,N,,F,6194,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Effect on NAD+ depletion (% remaining versus vehicle control) in presence of MNNG (25 uM) at 0.4 uM compound concentration in A549 cells,80682,,,CHEMBL619605,Intermediate,9606.0,,N,,F,6195,,646.0,Homo sapiens,1,,,A549
,6084,1,BAO_0000218,Pharmacokinetic activity (Cmax) (10 mg/kg) was determined in dog,50588,In vivo,,CHEMBL619606,Intermediate,9615.0,,N,,A,6196,,,Canis lupus familiaris,1,,,
,6084,1,BAO_0000218,Pharmacokinetic activity (Cmax) in dog,50588,In vivo,,CHEMBL876032,Intermediate,9615.0,,N,,A,6197,,,Canis lupus familiaris,1,,,
,4809,1,BAO_0000218,Pharmacokinetic parameter Cmax was determined in Beagle dogs after (iv) administration of a dose of 28 (uM/kg),50588,In vivo,,CHEMBL619607,Intermediate,9615.0,,N,,A,6198,,,Canis lupus familiaris,1,,,
,5983,1,BAO_0000218,Pharmacokinetic property (Cmax) was measured in dog at the dose of 0.032 mg/kg,50588,In vivo,,CHEMBL619608,Intermediate,9615.0,,N,,A,6199,,,Canis lupus familiaris,1,,,
,6251,1,BAO_0000218,Plasma clearance rate by iv administration in dog at a dose of 6 mg/kg,50588,In vivo,,CHEMBL619609,Intermediate,9615.0,,N,,A,6200,,,Canis lupus familiaris,1,,,
,5932,1,BAO_0000218,Cmax in dog plasma after 30mg/kg oral dose,50588,In vivo,Plasma,CHEMBL619610,Intermediate,9615.0,,N,,A,6201,,,Canis lupus familiaris,1,,1969.0,
,4273,1,BAO_0000218,Tested for the peak blood level in dog,50588,In vivo,Blood,CHEMBL619611,Intermediate,9615.0,,N,,A,6202,,,Canis lupus familiaris,1,,178.0,
,5313,1,BAO_0000218,"Tested for the pharmacokinetic data, maximum concentration (Cmax) in dog",50588,In vivo,,CHEMBL619612,Intermediate,9615.0,,N,,A,6203,,,Canis lupus familiaris,1,,,
,5313,1,BAO_0000218,"Tested for the pharmacokinetic data, maximum concentration (Cmax) in dog at dosage of 10 mpk",50588,In vivo,,CHEMBL619613,Intermediate,9615.0,,N,,A,6204,,,Canis lupus familiaris,1,,,
,6221,1,BAO_0000218,The peak blood concentration after 5 hr administration (2.5 mg/kg) in dog was determined,50588,In vivo,Blood,CHEMBL619614,Intermediate,9615.0,,N,,A,6205,,,Canis lupus familiaris,1,,178.0,
,4709,1,BAO_0000218,Concentration in the plasma after intravenous administration of 1 mg/kg in dog,50588,,,CHEMBL619615,Intermediate,9615.0,,N,,A,6206,,,Canis lupus familiaris,1,,,
,167,1,BAO_0000218,Compound was evaluated for Plasma levels upon oral administration at 30 mg/kg in Dog at maximum of 0.3 hours,50588,,,CHEMBL619616,Intermediate,9615.0,,N,,A,6207,,,Canis lupus familiaris,1,,,
,6241,1,BAO_0000218,Final plasma concentration in dogs after oral administration at 1 mg/kg,50588,,Plasma,CHEMBL619617,Intermediate,9615.0,,N,,A,6208,,,Canis lupus familiaris,1,,1969.0,
,344,1,BAO_0000218,Plasma concentration in dogs when measured 1 and 5 hours following initiation of reperfusion at 300 min,50588,,,CHEMBL619618,Intermediate,9615.0,,N,,A,6209,,,Canis lupus familiaris,1,,,
,344,1,BAO_0000218,Plasma concentration in dogs when measured 1 and 5 hours following initiation of reperfusion at 30 min,50588,,,CHEMBL876033,Intermediate,9615.0,,N,,A,6210,,,Canis lupus familiaris,1,,,
,344,1,BAO_0000218,Plasma concentration in dogs when measured 1 and 5 hours following initiation of reperfusion at 60 min,50588,,,CHEMBL619619,Intermediate,9615.0,,N,,A,6211,,,Canis lupus familiaris,1,,,
,2189,1,BAO_0000218,Percent of radioactive dose in urine and faeces excreted in 0-24 hr by dogs,50588,,,CHEMBL619620,Intermediate,9615.0,,N,,A,6212,,,Canis lupus familiaris,1,,,
,2189,1,BAO_0000218,Percent of radioactive dose in urine and feces excreted by 0-24 hr in dogs,50588,,Urine,CHEMBL619621,Intermediate,9615.0,,N,,A,6213,,,Canis lupus familiaris,1,,1088.0,
,2189,1,BAO_0000218,Percent of radioactive dose in urine and feces excreted by 0-24 hr in dogs; NA is <10% inhibition at 1 uM for binding data,50588,,Urine,CHEMBL619622,Intermediate,9615.0,,N,,A,6214,,,Canis lupus familiaris,1,,1088.0,
,2189,1,BAO_0000218,Percent of radioactive dose in urine and feces excreted in 0-24 hr by dogs; NA is <10% inhibition at 1 uM for binding data,50588,,Urine,CHEMBL618874,Intermediate,9615.0,,N,,A,6215,,,Canis lupus familiaris,1,,1088.0,
,4257,1,BAO_0000218,Absolute bioavailability was evaluated in dog,50588,In vivo,,CHEMBL618875,Intermediate,9615.0,,N,,A,6216,,,Canis lupus familiaris,1,,,
,6221,1,BAO_0000218,Bioavailability after oral administration (2.5 mg/kg) in dog was determined,50588,In vivo,,CHEMBL618876,Intermediate,9615.0,,N,,A,6217,,,Canis lupus familiaris,1,,,
,6215,1,BAO_0000218,Bioavailability after peroral administration (1 mg/kg) was determined in dog,50588,In vivo,,CHEMBL618877,Intermediate,9615.0,,N,,A,6218,,,Canis lupus familiaris,1,,,
,17267,1,BAO_0000218,Bioavailability in dog,50588,In vivo,,CHEMBL618878,Intermediate,9615.0,,N,,A,6219,,,Canis lupus familiaris,1,,,
,6621,1,BAO_0000218,Bioavailability in dog,50588,In vivo,,CHEMBL618879,Intermediate,9615.0,,N,,A,6220,,,Canis lupus familiaris,1,,,
,3854,1,BAO_0000218,Bioavailability after intravenous administration in dogs,50588,In vivo,,CHEMBL618880,Intermediate,9615.0,,N,,A,6221,,,Canis lupus familiaris,1,,,
,3854,1,BAO_0000218,Bioavailability after peroral administration in dogs,50588,In vivo,,CHEMBL618881,Intermediate,9615.0,,N,,A,6222,,,Canis lupus familiaris,1,,,
,5007,1,BAO_0000218,Bioavailability in dog (dose 5 mg/kg p.o. and 2 mg/kg i.v.),50588,In vivo,,CHEMBL618882,Intermediate,9615.0,,N,,A,6223,,,Canis lupus familiaris,1,,,
,4333,1,BAO_0000218,Bioavailability in dog (Beagle) (male) (dose 3 mg/kg i.v. and 10 mg/kg p.o.) measured from 1 to 24 hr,50588,In vivo,,CHEMBL624226,Intermediate,9615.0,,N,,A,6224,,,Canis lupus familiaris,1,,,
,4333,1,BAO_0000218,Bioavailability in plasma of male Beagle dogs treated with 3 mg/kg (i.v.) and 10 mg/kg (p.o.) measured from 1 to 24 hr; ND indicates not determined,50588,In vivo,Plasma,CHEMBL624227,Intermediate,9615.0,,N,,A,6225,,,Canis lupus familiaris,1,,1969.0,
,5006,1,BAO_0000218,Bioavailability,50588,In vivo,,CHEMBL624228,Intermediate,9615.0,,N,,A,6226,,,Canis lupus familiaris,1,,,
,5199,1,BAO_0000218,Bioavailability,50588,In vivo,,CHEMBL624229,Intermediate,9615.0,,N,,A,6227,,,Canis lupus familiaris,1,,,
,4368,1,BAO_0000218,Bioavailability by intravenous administration of 1.2 mg/kg in dog,50588,In vivo,,CHEMBL624230,Intermediate,9615.0,,N,,A,6228,,,Canis lupus familiaris,1,,,
,3771,1,BAO_0000218,Bioavailability in dog,50588,In vivo,,CHEMBL624231,Intermediate,9615.0,,N,,A,6229,,,Canis lupus familiaris,1,,,
,4953,1,BAO_0000218,Bioavailability in dog,50588,In vivo,,CHEMBL624232,Intermediate,9615.0,,N,,A,6230,,,Canis lupus familiaris,1,,,
,5064,1,BAO_0000218,Bioavailability in dog,50588,In vivo,,CHEMBL625127,Intermediate,9615.0,,N,,A,6231,,,Canis lupus familiaris,1,,,
,17657,1,BAO_0000218,Bioavailability in dog,50588,In vivo,,CHEMBL625128,Intermediate,9615.0,,N,,A,6232,,,Canis lupus familiaris,1,,,
,17796,1,BAO_0000218,Bioavailability in dog,50588,In vivo,,CHEMBL621675,Intermediate,9615.0,,N,,A,6233,,,Canis lupus familiaris,1,,,
,17853,1,BAO_0000218,Bioavailability in dog (p.o.) at 2.0 mpk,50588,In vivo,,CHEMBL621676,Intermediate,9615.0,,N,,A,6234,,,Canis lupus familiaris,1,,,
,4521,1,BAO_0000218,Bioavailability in dog (dose 2 mg/kg p.o. and 0.5 mg/kg i.v.),50588,In vivo,,CHEMBL621677,Intermediate,9615.0,,N,,A,6235,,,Canis lupus familiaris,1,,,
,4521,1,BAO_0000218,Bioavailability in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration; ND is not determined,50588,In vivo,,CHEMBL621678,Intermediate,9615.0,,N,,A,6236,,,Canis lupus familiaris,1,,,
,5006,1,BAO_0000218,Bioavailability in dog,50588,In vivo,,CHEMBL621679,Intermediate,9615.0,,N,,A,6237,,,Canis lupus familiaris,1,,,
,16365,1,BAO_0000218,Bioavailability was evaluated after oral administration in dog,50588,In vivo,,CHEMBL621680,Intermediate,9615.0,,N,,A,6238,,,Canis lupus familiaris,1,,,
,1916,1,BAO_0000218,Bioavailability was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,50588,In vivo,,CHEMBL621681,Intermediate,9615.0,,N,,A,6239,,,Canis lupus familiaris,1,,,
,1918,1,BAO_0000218,Bioavailability was evaluated in dog,50588,In vivo,,CHEMBL876740,Intermediate,9615.0,,N,,A,6240,,,Canis lupus familiaris,1,,,
,4239,1,BAO_0000218,Bioavailability in dog,50588,In vivo,,CHEMBL621682,Intermediate,9615.0,,N,,A,6241,,,Canis lupus familiaris,1,,,
,6505,1,BAO_0000218,Bioavailability in dog,50588,In vivo,,CHEMBL621683,Intermediate,9615.0,,N,,A,6242,,,Canis lupus familiaris,1,,,
,5334,1,BAO_0000218,Bioavailability was reported after intravenous administration at a dose of 1 mg/kg in Beagle dog (male),50588,In vivo,,CHEMBL621684,Intermediate,9615.0,,N,,A,6243,,,Canis lupus familiaris,1,,,
,5334,1,BAO_0000218,Bioavailability was reported after oral administration at a dose of 2 mg/kg in Beagle dog (male),50588,In vivo,,CHEMBL621685,Intermediate,9615.0,,N,,A,6244,,,Canis lupus familiaris,1,,,
,4809,1,BAO_0000218,Bioavailability was determined in Beagle dogs after (iv) administration of a dose of 28 (uM/kg),50588,In vivo,,CHEMBL621686,Intermediate,9615.0,,N,,A,6245,,,Canis lupus familiaris,1,,,
,6348,1,BAO_0000218,Bioavailability was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,50588,In vivo,,CHEMBL621687,Intermediate,9615.0,,N,,A,6246,,,Canis lupus familiaris,1,,,
,6005,1,BAO_0000218,Bioavailability was evaluated in dog after peroral administration at a dose of 1 mg/kg,50588,In vivo,,CHEMBL621688,Intermediate,9615.0,,N,,A,6247,,,Canis lupus familiaris,1,,,
,17804,1,BAO_0000218,Bioavailability of compound in dog was determined after peroral administration,50588,In vivo,,CHEMBL621689,Intermediate,9615.0,,N,,A,6248,,,Canis lupus familiaris,1,,,
,3184,1,BAO_0000218,Oral bioavailability in dog,50588,In vivo,,CHEMBL621690,Intermediate,9615.0,,N,,A,6249,,,Canis lupus familiaris,1,,,
,1806,1,BAO_0000218,Compound was evaluated for oral bioavailability at different dose 27.5 mg/kg DMP323 equiv in dogs,50588,In vivo,,CHEMBL621691,Intermediate,9615.0,,N,,A,6250,,,Canis lupus familiaris,1,,,
,1806,1,BAO_0000218,Compound was evaluated for oral bioavailability at different dose 7.7 mg/kg DMP323 equiv in dogs,50588,In vivo,,CHEMBL875941,Intermediate,9615.0,,N,,A,6251,,,Canis lupus familiaris,1,,,
,1806,1,BAO_0000218,Compound was evaluated for oral bioavailability in dogs; 37-38 %,50588,In vivo,,CHEMBL621692,Intermediate,9615.0,,N,,A,6252,,,Canis lupus familiaris,1,,,
,4839,1,BAO_0000218,Bioavailability in dog,50588,In vivo,,CHEMBL621693,Intermediate,9615.0,,N,,A,6253,,,Canis lupus familiaris,1,,,
,5017,1,BAO_0000218,Oral bioavailability in dog (1 mg/kg p.o. and 0.2 mg/kg i.v.),50588,In vivo,,CHEMBL621694,Intermediate,9615.0,,N,,A,6254,,,Canis lupus familiaris,1,,,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice heart was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Heart,CHEMBL621695,Intermediate,10090.0,,N,,A,6255,,,Mus musculus,1,,948.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice heart was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Heart,CHEMBL621696,Intermediate,10090.0,,N,,A,6256,,,Mus musculus,1,,948.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice kidneys was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Kidney,CHEMBL621697,Intermediate,10090.0,,N,,A,6257,,,Mus musculus,1,,2113.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice kidneys was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Kidney,CHEMBL621698,Intermediate,10090.0,,N,,A,6258,,,Mus musculus,1,,2113.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice kidneys was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Kidney,CHEMBL623420,Intermediate,10090.0,,N,,A,6259,,,Mus musculus,1,,2113.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice kidneys was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Kidney,CHEMBL623421,Intermediate,10090.0,,N,,A,6260,,,Mus musculus,1,,2113.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice kidneys was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Kidney,CHEMBL623422,Intermediate,10090.0,,N,,A,6261,,,Mus musculus,1,,2113.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice kidneys was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Kidney,CHEMBL623423,Intermediate,10090.0,,N,,A,6262,,,Mus musculus,1,,2113.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice liver was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Liver,CHEMBL623424,Intermediate,10090.0,,N,,A,6263,,,Mus musculus,1,,2107.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice liver was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Liver,CHEMBL623425,Intermediate,10090.0,,N,,A,6264,,,Mus musculus,1,,2107.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice liver was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Liver,CHEMBL623426,Intermediate,10090.0,,N,,A,6265,,,Mus musculus,1,,2107.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice liver was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Liver,CHEMBL623427,Intermediate,10090.0,,N,,A,6266,,,Mus musculus,1,,2107.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice liver was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Liver,CHEMBL623428,Intermediate,10090.0,,N,,A,6267,,,Mus musculus,1,,2107.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice liver was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Liver,CHEMBL875947,Intermediate,10090.0,,N,,A,6268,,,Mus musculus,1,,2107.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice lungs was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Lung,CHEMBL623429,Intermediate,10090.0,,N,,A,6269,,,Mus musculus,1,,2048.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice lungs was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Lung,CHEMBL623430,Intermediate,10090.0,,N,,A,6270,,,Mus musculus,1,,2048.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice lungs was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Lung,CHEMBL622588,Intermediate,10090.0,,N,,A,6271,,,Mus musculus,1,,2048.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice lungs was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Lung,CHEMBL622589,Intermediate,10090.0,,N,,A,6272,,,Mus musculus,1,,2048.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice lungs was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Lung,CHEMBL622751,Intermediate,10090.0,,N,,A,6273,,,Mus musculus,1,,2048.0,
,846,1,BAO_0000218,Biodistribution of [123I]- labeled compound in mice lungs was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,50594,In vivo,Lung,CHEMBL622752,Intermediate,10090.0,,N,,A,6274,,,Mus musculus,1,,2048.0,
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice blood bearing S180 tumor cell line for 1 hour,50594,,,CHEMBL622753,Intermediate,10090.0,,N,,A,6275,,42.0,Mus musculus,1,,,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice blood bearing S180 tumor cell line for 2 hours,50594,,,CHEMBL622647,Intermediate,10090.0,,N,,A,6276,,42.0,Mus musculus,1,,,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice blood bearing S180 tumor cell line for 30 minutes,50594,,,CHEMBL875163,Intermediate,10090.0,,N,,A,6277,,42.0,Mus musculus,1,,,CCRF S-180
