data_noleggio,cliente_id,data_pagamento,data_restituzione,ppersonale_id,ammontare,npersonale_id,pagamento_id,inventario_id,noleggio_id
2005-08-01 03:42:40,340,2005-08-01 03:42:40,2005-08-01 23:36:40,1,2.99,2,9201,2562,10292
2005-08-01 16:50:57,151,2005-08-01 16:50:57,2005-08-03 17:19:57,1,2.99,1,4127,2857,10662
2005-06-15 22:57:34,410,2005-06-15 22:57:34,2005-06-19 20:27:34,1,2.99,1,11085,2937,1514
2005-08-01 16:08:52,270,2005-08-01 16:08:52,2005-08-05 20:17:52,2,4.99,1,7319,691,10648
2005-07-08 18:44:44,487,2005-07-08 18:44:44,2005-07-13 13:37:44,2,2.99,1,13142,3644,4854
2005-07-29 19:55:34,592,2005-07-29 19:55:34,2005-07-30 14:11:34,2,0.99,1,15860,131,8773
2005-08-19 21:39:35,252,2005-08-19 21:39:35,2005-08-22 22:38:35,1,4.99,2,6806,4323,13385
2005-07-11 12:18:07,559,2005-07-11 12:18:07,2005-07-12 12:11:07,1,4.99,2,14971,4530,6201
2005-07-08 03:26:20,104,2005-07-08 03:26:20,2005-07-16 05:04:20,1,7.99,1,2809,1361,4529
2005-08-01 11:37:34,105,2005-08-01 11:37:34,2005-08-02 17:15:34,1,4.99,2,2841,4057,10513
2005-06-21 11:29:49,529,2005-06-21 11:29:49,2005-06-25 07:39:49,2,0.99,2,14233,1083,3354
2005-08-22 21:59:51,273,2005-08-22 21:59:51,2005-08-23 17:01:51,2,2.99,1,7400,3876,15372
2005-08-17 23:20:40,69,2005-08-17 23:20:40,2005-08-22 21:30:40,1,2.99,2,1884,3423,12121
2005-07-10 18:31:05,126,2005-07-10 18:31:05,2005-07-12 18:29:05,1,0.99,2,3396,1382,5865
2005-07-28 04:59:48,155,2005-07-28 04:59:48,2005-08-04 04:35:48,2,5.99,2,4224,3118,7730
2005-08-21 15:01:32,200,2005-08-21 15:01:32,2005-08-28 19:12:32,2,6.99,1,5440,1538,14521
2005-07-10 21:30:22,74,2005-07-10 21:30:22,2005-07-12 18:54:22,2,4.99,2,2002,2910,5917
2005-07-31 16:51:11,503,2005-07-31 16:51:11,2005-08-05 16:04:11,1,4.99,1,13561,430,9974
2005-07-09 14:55:07,71,2005-07-09 14:55:07,2005-07-13 15:24:07,2,1.99,2,1916,1966,5281
2005-08-01 05:50:07,517,2005-08-01 05:50:07,2005-08-03 08:18:07,2,4.99,1,13932,3039,10358
2005-07-30 10:51:27,595,2005-07-30 10:51:27,2005-07-31 06:38:27,1,2.99,2,15941,3607,9152
2005-07-30 06:23:35,514,2005-07-30 06:23:35,2005-08-06 11:10:35,1,3.99,1,13848,217,9038
2005-08-18 10:01:50,477,2005-08-18 10:01:50,2005-08-22 08:14:50,2,4.99,1,12902,452,12420
2005-06-17 04:51:43,39,2005-06-17 04:51:43,2005-06-24 09:35:43,1,4.99,1,1069,1043,1905
2005-08-22 19:36:21,186,2005-08-22 19:36:21,2005-08-31 00:07:21,2,3.99,2,5071,2164,15295
2005-07-29 05:08:00,62,2005-07-29 05:08:00,2005-08-02 00:40:00,2,4.99,1,1698,4135,8360
2005-06-15 23:58:53,149,2005-06-15 23:58:53,2005-06-18 03:10:53,2,2.99,1,4059,4299,1521
2005-07-07 03:39:22,377,2005-07-07 03:39:22,2005-07-09 22:32:22,2,0.99,1,10209,2889,4053
2005-08-01 02:46:13,459,2005-08-01 02:46:13,2005-08-03 05:54:13,2,4.99,1,12404,4558,10255
2005-07-09 09:18:43,437,2005-07-09 09:18:43,2005-07-14 12:59:43,1,1.99,2,11782,2485,5167
2005-07-11 14:45:04,245,2005-07-11 14:45:04,2005-07-12 18:34:04,2,2.99,2,6634,670,6242
2005-06-17 16:03:46,266,2005-06-17 16:03:46,2005-06-22 16:41:46,2,4.99,2,7184,844,2065
2005-07-30 14:29:29,19,2005-07-30 14:29:29,2005-08-05 16:59:29,1,0.99,1,502,4021,9256
2005-05-28 18:52:11,240,2005-05-28 18:52:11,2005-05-31 15:15:11,1,4.99,2,6476,3105,643
2005-06-18 11:00:05,124,2005-06-18 11:00:05,2005-06-25 06:02:05,2,1.99,2,3340,3888,2336
2005-07-12 20:13:45,13,2005-07-12 20:13:45,2005-07-16 22:09:45,1,0.99,2,338,3102,6870
2005-06-19 17:46:35,596,2005-06-19 17:46:35,2005-06-24 22:42:35,1,1.99,1,15963,4052,2767
2005-07-06 07:29:17,145,2005-07-06 07:29:17,2005-07-13 08:32:17,1,5.99,1,3924,3762,3647
2005-05-28 18:45:47,396,2005-05-28 18:45:47,2005-06-04 15:24:47,2,5.99,1,10713,3548,641
2005-07-29 05:52:26,32,2005-07-29 05:52:26,2005-08-04 08:12:26,2,5.99,2,897,581,8390
2005-07-06 11:50:57,546,2005-07-06 11:50:57,2005-07-09 08:07:57,1,4.99,1,14666,578,3738
2005-08-17 22:31:04,130,2005-08-17 22:31:04,2005-08-23 22:45:04,1,2.99,1,3523,1050,12094
2005-08-21 22:12:45,275,2005-08-21 22:12:45,2005-08-25 00:46:45,2,4.99,1,7464,650,14727
2005-08-18 18:11:39,172,2005-08-18 18:11:39,2005-08-25 21:54:39,2,8.99,2,4680,2849,12638
2005-07-31 19:39:38,58,2005-07-31 19:39:38,2005-08-05 22:49:38,1,4.99,1,1607,4000,10068
2005-07-27 07:24:00,158,2005-07-27 07:24:00,2005-08-05 11:13:00,2,2.99,1,4303,1220,7159
2005-06-21 00:37:50,336,2005-06-21 00:37:50,2005-06-22 23:46:50,2,4.99,1,9073,2848,3204
2005-07-31 01:43:34,369,2005-07-31 01:43:34,2005-08-01 06:49:34,2,0.99,1,9990,956,9543
2005-07-31 18:06:06,513,2005-07-31 18:06:06,2005-08-09 16:47:06,1,3.99,2,13823,2554,10012
2005-05-25 01:48:41,185,2005-05-25 01:48:41,2005-05-27 02:20:41,2,2.99,2,5020,3517,20
2005-06-21 15:54:37,187,2005-06-21 15:54:37,2005-06-30 13:43:37,1,2.99,1,5081,596,3402
2005-08-02 14:57:58,417,2005-08-02 14:57:58,2005-08-11 09:04:58,1,6.99,2,11283,491,11291
2005-07-11 02:05:32,596,2005-07-11 02:05:32,2005-07-14 22:50:32,1,0.99,1,15966,4088,6017
2005-08-17 15:29:12,84,2005-08-17 15:29:12,2005-08-24 17:41:12,2,0.99,1,2295,3179,11899
2005-07-28 20:07:18,312,2005-07-28 20:07:18,2005-08-03 17:41:18,1,4.99,1,8467,3188,8137
2005-06-17 20:58:32,249,2005-06-17 20:58:32,2005-06-23 22:22:32,2,1.99,1,6721,1930,2129
2005-07-10 14:33:00,268,2005-07-10 14:33:00,2005-07-13 19:27:00,2,2.99,1,7257,2927,5793
2005-08-02 00:27:12,33,2005-08-02 00:27:12,2005-08-02 20:00:12,1,4.99,2,919,1509,10870
2005-08-21 11:26:06,163,2005-08-21 11:26:06,2005-08-27 10:39:06,2,5.99,1,4446,2353,14427
2005-06-19 04:20:13,5,2005-06-19 04:20:13,2005-06-25 07:00:13,2,2.99,1,114,1105,2570
2005-08-01 06:39:55,179,2005-08-01 06:39:55,2005-08-06 02:16:55,1,4.99,1,4881,778,10385
2005-07-06 06:27:15,102,2005-07-06 06:27:15,2005-07-12 10:36:15,2,1.99,1,2742,2448,3630
2005-07-12 03:47:44,73,2005-07-12 03:47:44,2005-07-20 00:11:44,1,9.99,1,1977,3562,6514
2005-07-06 02:34:09,239,2005-07-06 02:34:09,2005-07-12 05:31:09,1,5.99,1,6452,1099,3552
2005-08-17 17:40:04,283,2005-08-17 17:40:04,2005-08-20 15:45:04,2,0.99,1,7676,3702,11966
2005-06-18 06:20:54,431,2005-06-18 06:20:54,2005-06-25 04:51:54,1,3.99,2,11623,3088,2269
2005-07-27 09:01:23,492,2005-07-27 09:01:23,2005-08-04 14:14:23,2,2.99,1,13271,1685,7203
2005-07-27 01:14:02,342,2005-07-27 01:14:02,2005-07-29 01:12:02,2,0.99,2,9246,2130,6997
2005-07-28 09:03:02,482,2005-07-28 09:03:02,2005-08-06 06:15:02,2,6.99,1,13022,2899,7840
2005-07-08 01:42:45,349,2005-07-08 01:42:45,2005-07-16 22:29:45,2,5.99,2,9441,1655,4494
2005-06-17 11:30:08,111,2005-06-17 11:30:08,2005-06-23 08:36:08,2,1.99,1,2976,3704,1999
2005-08-21 13:43:59,275,2005-08-21 13:43:59,2005-08-28 16:38:59,2,5.99,2,7463,37,14483
2005-07-28 00:18:40,340,2005-07-28 00:18:40,2005-08-01 01:17:40,2,2.99,1,9195,2904,7617
2005-06-18 01:47:07,240,2005-06-18 01:47:07,2005-06-26 03:18:07,2,3.99,2,6477,1925,2196
2005-07-29 16:01:13,315,2005-07-29 16:01:13,2005-08-07 19:21:13,2,6.99,2,8546,513,8677
2005-07-08 22:20:56,230,2005-07-08 22:20:56,2005-07-12 01:01:56,1,0.99,2,6195,2708,4935
2005-08-02 19:57:13,241,2005-08-02 19:57:13,2005-08-06 00:54:13,1,1.99,2,6524,3431,11423
2005-08-18 17:40:25,520,2005-08-18 17:40:25,2005-08-25 13:39:25,1,5.99,1,14009,3210,12628
2005-06-19 17:01:14,243,2005-06-19 17:01:14,2005-06-28 11:38:14,2,5.99,1,6569,3814,2757
2005-06-19 10:43:42,156,2005-06-19 10:43:42,2005-06-24 16:23:42,1,4.99,1,4240,3281,2658
2005-06-15 11:23:27,295,2005-06-15 11:23:27,2005-06-19 12:42:27,1,2.99,2,7981,3665,1328
2005-06-20 16:37:01,498,2005-06-20 16:37:01,2005-06-22 22:24:01,1,0.99,1,13412,3409,3098
2005-08-22 21:42:17,327,2005-08-22 21:42:17,2005-09-01 03:14:17,2,3.99,2,8846,3382,15365
2005-08-22 23:43:54,532,2005-08-22 23:43:54,2005-08-30 18:26:54,2,1.99,1,14336,718,15414
2005-06-21 13:54:58,566,2005-06-21 13:54:58,2005-06-23 13:43:58,1,4.99,2,15160,2022,3379
2005-07-29 05:29:40,193,2005-07-29 05:29:40,2005-08-06 05:56:40,1,4.99,2,5229,3907,8379
2005-06-20 15:42:40,377,2005-06-20 15:42:40,2005-06-25 19:21:40,2,0.99,1,10205,4437,3086
2005-06-17 23:51:10,471,2005-06-17 23:51:10,2005-06-21 23:54:10,2,2.99,1,12725,2392,2165
2005-07-10 12:08:33,437,2005-07-10 12:08:33,2005-07-14 12:34:33,2,2.99,2,11783,1372,5744
2005-08-18 20:09:19,273,2005-08-18 20:09:19,2005-08-21 00:14:19,1,0.99,1,7394,2781,12692
2005-06-17 20:54:36,263,2005-06-17 20:54:36,2005-06-27 02:16:36,2,8.99,1,7100,4276,2126
2006-02-14 15:16:03,152,2006-02-14 15:16:03,,2,4.99,1,4156,3680,11848
2005-06-21 19:31:40,556,2005-06-21 19:31:40,2005-06-30 19:08:40,2,6.99,1,14897,1757,3438
2005-08-19 22:43:38,21,2005-08-19 22:43:38,2005-08-26 18:29:38,1,4.99,2,570,4425,13411
2005-05-26 06:59:21,546,2005-05-26 06:59:21,2005-06-03 05:04:21,1,5.99,2,14660,4212,197
2005-07-29 11:32:13,255,2005-07-29 11:32:13,2005-07-30 08:23:13,1,0.99,2,6880,3595,8562
2005-07-09 08:53:09,272,2005-07-09 08:53:09,2005-07-10 11:05:09,2,2.99,1,7355,2825,5158
2005-07-12 18:03:50,54,2005-07-12 18:03:50,2005-07-16 16:30:50,1,0.99,1,1497,135,6813
2005-07-31 15:19:48,264,2005-07-31 15:19:48,2005-08-05 21:09:48,1,5.99,1,7142,1691,9932
2005-06-16 03:31:39,371,2005-06-16 03:31:39,2005-06-25 04:04:39,1,6.99,1,10027,4536,1573
2005-08-18 23:07:01,472,2005-08-18 23:07:01,2005-08-21 18:45:01,2,4.99,1,12771,393,12763
2005-08-02 19:35:19,297,2005-08-02 19:35:19,2005-08-05 21:33:19,2,0.99,2,8069,1115,11413
2005-08-20 05:50:52,585,2005-08-20 05:50:52,2005-08-27 05:28:52,2,3.99,2,15685,261,13593
2005-08-18 11:58:48,297,2005-08-18 11:58:48,2005-08-27 16:37:48,1,10.99,2,8073,4458,12472
2005-07-08 06:04:23,199,2005-07-08 06:04:23,2005-07-15 05:42:23,2,8.99,2,5398,3512,4580
2005-07-27 15:06:05,286,2005-07-27 15:06:05,2005-07-31 14:10:05,1,0.99,2,7747,2265,7368
2005-08-19 20:25:24,55,2005-08-19 20:25:24,2005-08-27 20:38:24,1,6.99,1,1532,47,13345
2005-06-20 09:30:22,380,2005-06-20 09:30:22,2005-06-24 06:31:22,2,1.99,2,10277,1288,2998
2005-08-18 13:16:46,379,2005-08-18 13:16:46,2005-08-19 10:24:46,1,4.99,2,10260,3548,12503
2005-08-20 14:25:18,203,2005-08-20 14:25:18,2005-08-29 15:49:18,2,4.99,1,5512,3277,13841
2005-07-29 03:56:05,98,2005-07-29 03:56:05,2005-08-02 01:41:05,1,5.99,1,2651,1467,8324
2005-07-28 14:56:41,353,2005-07-28 14:56:41,2005-08-01 17:01:41,2,3.99,2,9540,2926,7993
2005-07-08 14:20:01,108,2005-07-08 14:20:01,2005-07-11 11:50:01,1,0.99,1,2914,3177,4754
2005-08-17 22:58:35,509,2005-08-17 22:58:35,2005-08-25 19:44:35,2,4.99,2,13727,1423,12109
2005-05-27 13:57:38,44,2005-05-27 13:57:38,2005-05-31 18:23:38,1,2.99,1,1205,1077,407
2005-06-20 10:10:29,133,2005-06-20 10:10:29,2005-06-22 07:26:29,1,0.99,2,3590,1677,3006
2005-08-19 19:35:33,172,2005-08-19 19:35:33,2005-08-24 20:09:33,2,4.99,2,4682,4522,13320
2005-07-10 06:31:24,2,2005-07-10 06:31:24,2005-07-13 02:36:24,1,2.99,1,35,4116,5636
2005-08-02 14:18:22,93,2005-08-02 14:18:22,2005-08-07 09:35:22,2,5.99,2,2543,4323,11271
2005-07-09 08:17:41,326,2005-07-09 08:17:41,2005-07-18 09:45:41,1,5.99,2,8810,2270,5147
2005-08-23 08:29:53,353,2005-08-23 08:29:53,2005-08-25 07:23:53,2,0.99,2,9549,2447,15650
2005-08-01 15:33:03,472,2005-08-01 15:33:03,2005-08-02 21:26:03,1,0.99,1,12769,2026,10627
2005-07-28 02:49:41,542,2005-07-28 02:49:41,2005-08-04 02:38:41,2,8.99,1,14586,573,7672
2005-07-10 20:13:19,164,2005-07-10 20:13:19,2005-07-17 17:51:19,1,3.99,1,4456,2272,5895
2005-07-08 08:00:20,179,2005-07-08 08:00:20,2005-07-14 05:59:20,1,2.99,1,4869,3691,4618
2005-08-22 01:37:19,590,2005-08-22 01:37:19,2005-08-27 20:10:19,1,2.99,1,15815,637,14830
2005-07-31 09:34:03,393,2005-07-31 09:34:03,2005-08-08 05:30:03,2,7.99,1,10659,126,9763
2005-06-15 18:53:14,26,2005-06-15 18:53:14,2005-06-24 15:28:14,1,5.99,1,687,2921,1440
2005-06-18 21:26:56,15,2005-06-18 21:26:56,2005-06-22 23:42:56,1,2.99,1,386,268,2486
2005-08-23 20:27:34,203,2005-08-23 20:27:34,2005-08-28 16:48:34,2,2.99,2,5515,2078,15991
2005-07-29 10:16:19,363,2005-07-29 10:16:19,2005-08-06 14:58:19,2,3.99,1,9822,3636,8522
2005-07-29 15:39:38,591,2005-07-29 15:39:38,2005-08-06 17:12:38,2,5.99,1,15832,3669,8666
2005-05-31 16:07:09,109,2005-05-31 16:07:09,2005-06-04 18:51:09,1,2.99,1,2939,2140,1115
2005-08-22 04:31:50,51,2005-08-22 04:31:50,2005-08-25 22:53:50,1,4.99,2,1424,1795,14903
2005-05-31 03:46:19,55,2005-05-31 03:46:19,2005-06-09 03:50:19,1,9.99,1,1514,2718,1027
2005-08-19 10:10:26,201,2005-08-19 10:10:26,2005-08-22 05:41:26,2,4.99,1,5462,1226,13076
2005-07-30 05:19:27,297,2005-07-30 05:19:27,2005-08-01 01:10:27,2,2.99,2,8064,311,9014
2005-08-18 15:12:17,211,2005-08-18 15:12:17,2005-08-19 12:26:17,2,4.99,2,5743,1284,12565
2005-07-27 09:00:20,560,2005-07-27 09:00:20,2005-08-04 03:09:20,2,4.99,1,15001,109,7202
2005-07-10 04:08:48,391,2005-07-10 04:08:48,2005-07-19 07:59:48,2,7.99,1,10601,1242,5583
2005-06-18 20:20:05,177,2005-06-18 20:20:05,2005-06-20 17:01:05,2,2.99,1,4804,4387,2467
2005-06-21 05:07:31,86,2005-06-21 05:07:31,2005-06-22 07:45:31,2,4.99,2,2332,1578,3270
2005-07-09 16:10:25,14,2005-07-09 16:10:25,2005-07-18 17:10:25,2,7.99,2,367,2693,5317
2005-07-09 19:11:11,332,2005-07-09 19:11:11,2005-07-13 17:10:11,2,2.99,2,8965,3033,5381
2005-08-01 14:00:59,583,2005-08-01 14:00:59,2005-08-06 10:00:59,2,2.99,2,15632,3306,10586
2005-08-20 12:25:32,557,2005-08-20 12:25:32,2005-08-23 06:38:32,2,2.99,2,14930,2148,13794
2005-05-26 00:28:05,319,2005-05-26 00:28:05,2005-06-02 21:30:05,1,3.99,2,8624,1084,149
2005-05-26 21:13:46,387,2005-05-26 21:13:46,2005-06-03 15:49:46,2,4.99,2,10473,2921,302
2005-06-20 02:34:23,107,2005-06-20 02:34:23,2005-06-25 05:29:23,2,3.99,1,2878,3464,2897
2005-07-08 09:20:09,400,2005-07-08 09:20:09,2005-07-09 06:07:09,1,2.99,2,10814,687,4645
2005-08-02 06:07:54,402,2005-08-02 06:07:54,2005-08-08 00:37:54,2,0.99,1,10872,2214,11045
2005-07-29 09:22:52,346,2005-07-29 09:22:52,2005-08-06 05:23:52,1,6.99,1,9350,1454,8505
2005-08-01 08:10:36,427,2005-08-01 08:10:36,2005-08-02 03:42:36,1,4.99,2,11549,3675,10417
2005-07-31 23:17:57,89,2005-07-31 23:17:57,2005-08-05 19:43:57,2,4.99,1,2433,1405,10164
2005-06-15 20:52:36,580,2005-06-15 20:52:36,2005-06-21 19:55:36,1,0.99,1,15535,2451,1469
2005-08-17 08:48:31,27,2005-08-17 08:48:31,2005-08-24 07:47:31,2,6.99,2,744,2441,11740
2005-07-28 16:23:01,14,2005-07-28 16:23:01,2005-08-05 10:52:01,1,6.99,1,370,1503,8035
2005-06-17 15:26:37,295,2005-06-17 15:26:37,2005-06-26 14:22:37,1,2.99,1,7983,1588,2054
2005-07-29 22:32:54,547,2005-07-29 22:32:54,2005-07-30 20:41:54,1,2.99,1,14699,1608,8828
2005-08-19 21:38:41,436,2005-08-19 21:38:41,2005-08-28 15:49:41,2,7.99,1,11767,3720,13382
2005-08-21 09:06:29,527,2005-08-21 09:06:29,2005-08-28 13:36:29,1,6.99,1,14201,1224,14352
2005-05-29 13:19:43,575,2005-05-29 13:19:43,2005-06-01 18:51:43,1,4.99,1,15398,1188,774
2005-08-01 20:22:51,373,2005-08-01 20:22:51,2005-08-10 16:11:51,1,5.99,1,10108,191,10758
2005-08-01 03:26:44,247,2005-08-01 03:26:44,2005-08-07 22:35:44,1,1.99,2,6688,3794,10279
2005-08-02 14:42:45,8,2005-08-02 14:42:45,2005-08-04 11:55:45,2,2.99,2,225,172,11284
2005-06-18 02:11:38,426,2005-06-18 02:11:38,2005-06-24 00:28:38,1,2.99,1,11509,1137,2204
2005-07-31 14:11:57,538,2005-07-31 14:11:57,2005-08-02 12:20:57,2,4.99,1,14496,3945,9897
2005-06-15 01:59:51,516,2005-06-15 01:59:51,2005-06-21 21:33:51,1,1.99,1,13891,3329,1200
2005-07-08 09:53:28,425,2005-07-08 09:53:28,2005-07-14 14:56:28,1,2.99,2,11486,4389,4659
2005-07-07 13:41:58,581,2005-07-07 13:41:58,2005-07-09 15:32:58,2,2.99,2,15567,592,4244
2005-06-18 20:32:40,70,2005-06-18 20:32:40,2005-06-20 00:40:40,1,4.99,2,1893,4556,2472
2005-08-21 23:34:00,116,2005-08-21 23:34:00,2005-08-31 03:58:00,2,11.99,2,3146,1480,14763
2005-07-28 07:52:13,449,2005-07-28 07:52:13,2005-08-03 13:35:13,2,3.99,1,12125,3438,7803
2005-08-17 15:15:07,236,2005-08-17 15:15:07,2005-08-18 11:00:07,1,4.99,2,6378,2156,11895
2005-07-11 07:01:35,389,2005-07-11 07:01:35,2005-07-17 02:29:35,2,2.99,1,10537,3531,6104
2005-07-08 01:09:09,197,2005-07-08 01:09:09,2005-07-16 23:40:09,1,8.99,1,5332,837,4486
2005-06-15 03:35:16,403,2005-06-15 03:35:16,2005-06-18 03:11:16,2,4.99,1,10878,2124,1221
2005-06-20 19:55:47,398,2005-06-20 19:55:47,2005-06-30 00:31:47,2,9.99,1,10772,1806,3141
2005-08-01 04:52:12,258,2005-08-01 04:52:12,2005-08-08 09:31:12,1,5.99,1,6971,2749,10325
2005-07-30 05:26:20,319,2005-07-30 05:26:20,2005-08-04 10:00:20,2,4.99,2,8642,3325,9017
2005-07-08 06:38:12,528,2005-07-08 06:38:12,2005-07-16 10:48:12,1,5.99,2,14215,2897,4593
2005-07-12 08:19:41,133,2005-07-12 08:19:41,2005-07-19 08:19:41,1,3.99,2,3598,3332,6609
2005-07-07 23:45:21,421,2005-07-07 23:45:21,2005-07-13 23:03:21,2,5.99,2,11379,3395,4456
2005-08-01 10:56:48,355,2005-08-01 10:56:48,2005-08-03 15:46:48,1,0.99,2,9601,2672,10498
2005-07-06 20:41:44,428,2005-07-06 20:41:44,2005-07-15 21:05:44,1,5.99,2,11564,2653,3925
2005-08-22 03:23:24,204,2005-08-22 03:23:24,2005-08-23 22:23:24,1,0.99,2,5548,3411,14871
2005-08-21 20:01:34,300,2005-08-21 20:01:34,2005-08-27 18:33:34,1,7.99,1,8162,572,14674
2005-08-19 04:51:47,519,2005-08-19 04:51:47,2005-08-26 07:50:47,2,2.99,1,13984,3807,12924
2005-06-21 07:04:53,284,2005-06-21 07:04:53,2005-06-25 08:36:53,2,0.99,1,7685,2453,3296
2005-07-29 14:05:12,226,2005-07-29 14:05:12,2005-08-05 16:53:12,1,2.99,2,6099,4235,8627
2005-06-21 16:58:50,226,2005-06-21 16:58:50,2005-06-24 17:26:50,2,2.99,1,6089,2929,3414
2005-06-21 07:03:23,439,2005-06-21 07:03:23,2005-06-30 02:22:23,1,6.99,2,11837,2390,3294
2005-07-28 07:16:11,460,2005-07-28 07:16:11,2005-08-02 03:43:11,1,3.99,1,12426,4277,7785
2005-08-02 14:20:55,541,2005-08-02 14:20:55,2005-08-07 12:57:55,2,0.99,1,14565,3383,11273
2005-07-29 20:39:49,533,2005-07-29 20:39:49,2005-08-03 18:08:49,2,1.99,1,14359,2404,8786
2005-08-19 19:56:55,373,2005-08-19 19:56:55,2005-08-25 01:19:55,1,3.99,2,10118,3136,13329
2005-06-16 13:04:42,407,2005-06-16 13:04:42,2005-06-21 15:54:42,1,2.99,1,11006,1474,1698
2005-07-29 12:18:40,108,2005-07-29 12:18:40,2005-08-03 14:01:40,2,4.99,1,2920,1941,8587
2005-08-02 17:35:10,569,2005-08-02 17:35:10,2005-08-09 12:07:10,1,6.99,2,15248,1887,11354
2005-07-06 09:03:13,559,2005-07-06 09:03:13,2005-07-13 08:43:13,1,5.99,1,14967,3686,3674
2005-06-18 10:59:36,446,2005-06-18 10:59:36,2005-06-26 06:42:36,2,3.99,2,12029,3968,2335
2005-07-10 03:54:38,163,2005-07-10 03:54:38,2005-07-19 07:20:38,1,10.99,2,4431,2307,5574
2006-02-14 15:16:03,327,2006-02-14 15:16:03,,1,2.99,2,8851,3192,15297
2005-08-02 08:17:38,287,2005-08-02 08:17:38,2005-08-03 07:54:38,2,4.99,1,7781,2307,11106
2005-05-26 01:27:11,354,2005-05-26 01:27:11,2005-06-03 00:30:11,2,1.99,2,9552,2395,158
2005-08-23 09:06:17,334,2005-08-23 09:06:17,2005-08-30 08:10:17,1,3.99,2,9042,1542,15669
2005-08-18 09:47:57,181,2005-08-18 09:47:57,2005-08-21 05:54:57,1,0.99,2,4938,1234,12411
2005-07-27 21:38:04,361,2005-07-27 21:38:04,2005-08-02 03:14:04,1,2.99,1,9754,2486,7538
2005-07-10 04:43:14,240,2005-07-10 04:43:14,2005-07-11 22:58:14,1,0.99,2,6482,1662,5596
2005-08-01 07:08:46,284,2005-08-01 07:08:46,2005-08-08 03:47:46,1,7.99,1,7698,2982,10396
2005-07-11 05:54:42,285,2005-07-11 05:54:42,2005-07-18 08:19:42,1,4.99,2,7716,2684,6094
2005-07-28 12:15:51,473,2005-07-28 12:15:51,2005-08-05 06:34:51,2,7.99,1,12796,912,7928
2005-05-30 06:54:51,393,2005-05-30 06:54:51,2005-06-01 06:04:51,2,0.99,2,10642,4356,886
2005-05-26 14:35:40,204,2005-05-26 14:35:40,2005-05-29 17:17:40,2,0.99,1,5516,4352,251
2005-08-19 11:44:59,240,2005-08-19 11:44:59,2005-08-20 12:30:59,2,4.99,2,6496,1401,13119
2005-08-17 12:20:01,38,2005-08-17 12:20:01,2005-08-19 18:06:01,1,4.99,1,1060,2297,11817
2005-07-08 11:57:28,286,2005-07-08 11:57:28,2005-07-10 17:47:28,1,4.99,1,7741,52,4707
2005-07-27 07:20:28,423,2005-07-27 07:20:28,2005-08-02 07:19:28,1,4.99,1,11435,1353,7157
2005-07-08 09:48:01,404,2005-07-08 09:48:01,2005-07-17 05:18:01,1,4.99,1,10919,2511,4653
2005-06-17 10:58:53,233,2005-06-17 10:58:53,2005-06-19 08:42:53,2,2.99,2,6270,636,1992
2005-07-27 14:47:35,397,2005-07-27 14:47:35,2005-07-28 18:10:35,2,2.99,2,10751,309,7356
2005-07-27 23:24:24,73,2005-07-27 23:24:24,2005-07-28 19:53:24,1,4.99,2,1979,2152,7590
2005-05-29 21:36:00,480,2005-05-29 21:36:00,2005-06-07 17:24:00,2,9.99,1,12959,2634,822
2005-06-20 17:18:06,201,2005-06-20 17:18:06,2005-06-24 14:50:06,1,4.99,2,5451,2637,3106
2005-08-20 18:43:34,418,2005-08-20 18:43:34,2005-08-22 15:17:34,1,0.99,2,11319,1942,13970
2005-08-22 03:47:39,425,2005-08-22 03:47:39,2005-08-26 05:58:39,2,4.99,2,11502,210,14881
2005-08-18 01:07:00,226,2005-08-18 01:07:00,2005-08-22 21:01:00,1,1.99,2,6100,1162,12172
2005-08-23 16:50:43,565,2005-08-23 16:50:43,2005-08-29 20:19:43,1,2.99,1,15154,2116,15885
2006-02-14 15:16:03,264,2006-02-14 15:16:03,,2,2.99,1,7151,1489,14243
2005-05-25 04:36:26,88,2005-05-25 04:36:26,2005-05-29 00:31:26,2,2.99,1,2388,1308,36
2005-05-26 06:55:58,184,2005-05-26 06:55:58,2005-05-27 10:54:58,1,2.99,1,4997,190,196
2005-07-28 00:58:04,516,2005-07-28 00:58:04,2005-08-03 19:16:04,1,4.99,1,13899,1240,7628
2005-08-01 02:18:46,132,2005-08-01 02:18:46,2005-08-06 21:45:46,2,4.99,1,3578,2236,10243
2005-07-29 22:44:35,237,2005-07-29 22:44:35,2005-08-05 23:28:35,1,3.99,1,6402,2653,8835
2005-08-20 20:55:32,230,2005-08-20 20:55:32,2005-08-23 16:12:32,2,0.99,1,6216,920,14017
2005-08-23 11:02:00,408,2005-08-23 11:02:00,2005-08-28 14:46:00,2,1.99,1,11060,2812,15716
2005-07-27 23:28:47,436,2005-07-27 23:28:47,2005-08-02 19:51:47,1,4.99,1,11753,1158,7593
2005-05-27 15:31:55,150,2005-05-27 15:31:55,2005-06-01 11:47:55,1,3.99,2,4084,1152,422
2005-08-17 17:45:00,521,2005-08-17 17:45:00,2005-08-22 13:03:00,1,3.99,1,14033,1151,11967
2005-08-01 07:37:05,391,2005-08-01 07:37:05,2005-08-02 06:11:05,2,2.99,1,10610,2614,10406
2005-08-21 02:43:15,128,2005-08-21 02:43:15,2005-08-24 02:47:15,2,0.99,1,3466,4471,14157
2005-07-09 03:12:52,10,2005-07-09 03:12:52,2005-07-17 22:27:52,1,7.99,2,263,3086,5038
