miller2_FiY,miller2_ProjNu,miller2_OrganiT,miller2_MaxiCIDACont,miller2_ParticiDeveloAnGGov,miller2_ICTAAToFoDeve,miller2_ReProg,miller2_OrganiS,miller2_GenEq,miller2_CounReID,miller2_SecPe,miller2_OrgCla,miller2_IndiIs,miller2_ContID,miller2_DisabIs,miller2_IRTCPe,miller2_BraID,miller2_FSTCPe,miller2_OrgaID,miller2_ClimChMiti,miller2_Desert,miller2_YoIss,miller2_AmSp,miller2_CounRegN,miller2_OrgNa,miller2_ClChaAda,miller2_FuCeN,miller2_KnowFDevel,miller2_CFLI,miller2_DiN,miller2_DiID,miller2_TraDevelo,miller2_UntAmProBud,miller2_ProjBrowCoID,miller2_ChiIs,miller2_PBATy,miller2_EnviSust,miller2_Biod,miller2_UrbIs,miller2_ContiN,miller2_CoRePerc,miller2_SeID,miller2_SecN
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,IN,0.3,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,26222.4,India,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,IN,0,Not PBA,1,2,0,Asia,0.04,12240,Basic nutrition
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,IN,0.2,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,17481.6,India,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,IN,0,Not PBA,1,2,0,Asia,0.04,15150,Democratic participation and civil society
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,IN,0.05,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,4370.4,India,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,IN,0,Not PBA,1,2,0,Asia,0.04,31193,Agricultural financial services
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,IN,0.3,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,26222.4,India,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,IN,0,Not PBA,1,2,0,Asia,0.04,41081,Environmental education/training
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,ML,0.15,Civil Society,0,2,0,0.0,B6100,0.89,1000974,0,0,1,88500.6,Mali,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,ML,0,Not PBA,1,2,0,Africa,0.27,11230,Basic life skills for youth and adults
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,ML,0.3,Civil Society,0,2,0,0.0,B6100,0.89,1000974,0,0,1,177001.2,Mali,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,ML,0,Not PBA,1,2,0,Africa,0.27,12240,Basic nutrition
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,ML,0.2,Civil Society,0,2,0,0.0,B6100,0.89,1000974,0,0,1,118000.8,Mali,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,ML,0,Not PBA,1,2,0,Africa,0.27,15150,Democratic participation and civil society
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,ML,0.05,Civil Society,0,2,0,0.0,B6100,0.89,1000974,0,0,1,29500.2,Mali,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,ML,0,Not PBA,1,2,0,Africa,0.27,31193,Agricultural financial services
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,ML,0.3,Civil Society,0,2,0,0.0,B6100,0.89,1000974,0,0,1,177001.2,Mali,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,ML,0,Not PBA,1,2,0,Africa,0.27,41081,Environmental education/training
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,NP,0.15,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,65556.0,Nepal,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,NP,0,Not PBA,1,2,0,Asia,0.2,11230,Basic life skills for youth and adults
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,NP,0.3,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,131112.0,Nepal,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,NP,0,Not PBA,1,2,0,Asia,0.2,12240,Basic nutrition
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,NP,0.2,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,87408.0,Nepal,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,NP,0,Not PBA,1,2,0,Asia,0.2,15150,Democratic participation and civil society
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,NP,0.05,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,21852.0,Nepal,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,NP,0,Not PBA,1,2,0,Asia,0.2,31193,Agricultural financial services
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,NP,0.3,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,131112.0,Nepal,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,NP,0,Not PBA,1,2,0,Asia,0.2,41081,Environmental education/training
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,TL,0.15,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,36055.8,Timor-Leste,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,TL,0,Not PBA,1,2,0,Asia,0.11,11230,Basic life skills for youth and adults
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,TL,0.3,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,72111.6,Timor-Leste,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,TL,0,Not PBA,1,2,0,Asia,0.11,12240,Basic nutrition
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,TL,0.2,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,48074.4,Timor-Leste,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,TL,0,Not PBA,1,2,0,Asia,0.11,15150,Democratic participation and civil society
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,TL,0.05,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,12018.6,Timor-Leste,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,TL,0,Not PBA,1,2,0,Asia,0.11,31193,Agricultural financial services
2009/2010,S063931PRG,Canadian Non-Profit Making,6019667.0,1,0,0,NGO,2,TL,0.3,Civil Society,0,3,0,0.0,B6100,0.89,1000974,0,0,1,72111.6,Timor-Leste,USC Canada,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,6019667.0,TL,0,Not PBA,1,2,0,Asia,0.11,41081,Environmental education/training
2009/2010,S063933PRG,Canadian Non-Profit Making,1365430.0,0,0,0,NGO,2,GH,0.25,Civil Society,0,2,0,0.0,B6100,0.87,1001602,0,0,1,41113.26,Ghana,Youth Challenge International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,1365430.0,GH,0,Not PBA,0,0,0,Africa,0.36,13040,STD control including HIV/AIDS
2009/2010,S063933PRG,Canadian Non-Profit Making,1365430.0,0,0,0,NGO,2,GH,0.37,Civil Society,0,2,0,0.0,B6100,0.87,1001602,0,0,1,60847.6248,Ghana,Youth Challenge International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,1365430.0,GH,0,Not PBA,0,0,0,Africa,0.36,15150,Democratic participation and civil society
2009/2010,S063933PRG,Canadian Non-Profit Making,1365430.0,0,0,0,NGO,2,GH,0.25,Civil Society,0,2,0,0.0,B6100,0.87,1001602,0,0,1,41113.26,Ghana,Youth Challenge International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,1365430.0,GH,0,Not PBA,0,0,0,Africa,0.36,16020,Employment policy and administrative management
2009/2010,S063933PRG,Canadian Non-Profit Making,1365430.0,0,0,0,NGO,2,GH,0.13,Civil Society,0,2,0,0.0,B6100,0.87,1001602,0,0,1,21378.8952,Ghana,Youth Challenge International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,1365430.0,GH,0,Not PBA,0,0,0,Africa,0.36,43010,Multisector aid
2009/2010,S063933PRG,Canadian Non-Profit Making,1365430.0,0,0,0,NGO,2,KE,0.25,Civil Society,0,2,0,0.0,B6100,0.87,1001602,0,0,1,31976.98,Kenya,Youth Challenge International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,1365430.0,KE,0,Not PBA,0,0,0,Africa,0.28,13040,STD control including HIV/AIDS
2009/2010,S063933PRG,Canadian Non-Profit Making,1365430.0,0,0,0,NGO,2,KE,0.37,Civil Society,0,2,0,0.0,B6100,0.87,1001602,0,0,1,47325.9304,Kenya,Youth Challenge International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,1365430.0,KE,0,Not PBA,0,0,0,Africa,0.28,15150,Democratic participation and civil society
2009/2010,S063933PRG,Canadian Non-Profit Making,1365430.0,0,0,0,NGO,2,KE,0.25,Civil Society,0,2,0,0.0,B6100,0.87,1001602,0,0,1,31976.98,Kenya,Youth Challenge International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,1365430.0,KE,0,Not PBA,0,0,0,Africa,0.28,16020,Employment policy and administrative management
2009/2010,S063933PRG,Canadian Non-Profit Making,1365430.0,0,0,0,NGO,2,KE,0.13,Civil Society,0,2,0,0.0,B6100,0.87,1001602,0,0,1,16628.0296,Kenya,Youth Challenge International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,1365430.0,KE,0,Not PBA,0,0,0,Africa,0.28,43010,Multisector aid
2009/2010,S063933PRG,Canadian Non-Profit Making,1365430.0,0,0,0,NGO,2,TZ,0.25,Civil Society,0,2,0,0.0,B6100,0.87,1001602,0,0,1,41113.26,"Tanzania,Un Rep",Youth Challenge International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,1365430.0,TZ,0,Not PBA,0,0,0,Africa,0.36,13040,STD control including HIV/AIDS
2009/2010,S063933PRG,Canadian Non-Profit Making,1365430.0,0,0,0,NGO,2,TZ,0.37,Civil Society,0,2,0,0.0,B6100,0.87,1001602,0,0,1,60847.6248,"Tanzania,Un Rep",Youth Challenge International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,1365430.0,TZ,0,Not PBA,0,0,0,Africa,0.36,15150,Democratic participation and civil society
2009/2010,S063933PRG,Canadian Non-Profit Making,1365430.0,0,0,0,NGO,2,TZ,0.25,Civil Society,0,2,0,0.0,B6100,0.87,1001602,0,0,1,41113.26,"Tanzania,Un Rep",Youth Challenge International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,1365430.0,TZ,0,Not PBA,0,0,0,Africa,0.36,16020,Employment policy and administrative management
2009/2010,S063933PRG,Canadian Non-Profit Making,1365430.0,0,0,0,NGO,2,TZ,0.13,Civil Society,0,2,0,0.0,B6100,0.87,1001602,0,0,1,21378.8952,"Tanzania,Un Rep",Youth Challenge International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,1365430.0,TZ,0,Not PBA,0,0,0,Africa,0.36,43010,Multisector aid
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,DO,0.05,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,2670.9040000000005,Dominican Rep.,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,DO,0,Not PBA,0,0,0,America,0.08,11220,Primary education
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,DO,0.4,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,21367.232000000004,Dominican Rep.,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,DO,0,Not PBA,0,0,0,America,0.08,12220,Basic health care
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,DO,0.4,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,21367.232000000004,Dominican Rep.,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,DO,0,Not PBA,0,0,0,America,0.08,15110,Public sector policy and administrative management
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,DO,0.075,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,4006.3559999999998,Dominican Rep.,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,DO,0,Not PBA,0,0,0,America,0.08,41081,Environmental education/training
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,DO,0.075,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,4006.3559999999998,Dominican Rep.,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,DO,0,Not PBA,0,0,0,America,0.08,43040,Rural development
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,HT,0.05,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,2003.1779999999999,Haiti,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,HT,0,Not PBA,0,0,0,America,0.06,11220,Primary education
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,HT,0.4,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,16025.423999999999,Haiti,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,HT,0,Not PBA,0,0,0,America,0.06,12220,Basic health care
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,HT,0.4,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,16025.423999999999,Haiti,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,HT,0,Not PBA,0,0,0,America,0.06,15110,Public sector policy and administrative management
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,HT,0.075,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,3004.7670000000003,Haiti,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,HT,0,Not PBA,0,0,0,America,0.06,41081,Environmental education/training
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,HT,0.075,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,3004.7670000000003,Haiti,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,HT,0,Not PBA,0,0,0,America,0.06,43040,Rural development
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,ML,0.05,Civil Society,0,2,0,0.0,B6100,1.0,1002286,0,0,0,11351.341999999999,Mali,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,ML,0,Not PBA,0,0,0,Africa,0.34,11220,Primary education
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,ML,0.4,Civil Society,0,2,0,0.0,B6100,1.0,1002286,0,0,0,90810.73599999999,Mali,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,ML,0,Not PBA,0,0,0,Africa,0.34,12220,Basic health care
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,ML,0.4,Civil Society,0,2,0,0.0,B6100,1.0,1002286,0,0,0,90810.73599999999,Mali,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,ML,0,Not PBA,0,0,0,Africa,0.34,15110,Public sector policy and administrative management
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,ML,0.075,Civil Society,0,2,0,0.0,B6100,1.0,1002286,0,0,0,17027.013,Mali,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,ML,0,Not PBA,0,0,0,Africa,0.34,41081,Environmental education/training
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,ML,0.075,Civil Society,0,2,0,0.0,B6100,1.0,1002286,0,0,0,17027.013,Mali,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,ML,0,Not PBA,0,0,0,Africa,0.34,43040,Rural development
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,NI,0.05,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,4006.3559999999998,Nicaragua,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,NI,0,Not PBA,0,0,0,America,0.12,11220,Primary education
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,NI,0.4,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,32050.847999999998,Nicaragua,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,NI,0,Not PBA,0,0,0,America,0.12,12220,Basic health care
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,NI,0.4,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,32050.847999999998,Nicaragua,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,NI,0,Not PBA,0,0,0,America,0.12,15110,Public sector policy and administrative management
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,NI,0.075,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,6009.534000000001,Nicaragua,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,NI,0,Not PBA,0,0,0,America,0.12,41081,Environmental education/training
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,NI,0.075,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,6009.534000000001,Nicaragua,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,NI,0,Not PBA,0,0,0,America,0.12,43040,Rural development
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,PE,0.05,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,13354.52,Peru,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,PE,0,Not PBA,0,0,0,America,0.4,11220,Primary education
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,PE,0.4,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,106836.16,Peru,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,PE,0,Not PBA,0,0,0,America,0.4,12220,Basic health care
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,PE,0.4,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,106836.16,Peru,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,PE,0,Not PBA,0,0,0,America,0.4,15110,Public sector policy and administrative management
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,PE,0.075,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,20031.78,Peru,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,PE,0,Not PBA,0,0,0,America,0.4,41081,Environmental education/training
2009/2010,S063934PRG,Canadian Non-Profit Making,3387336.0,1,0,0,NGO,2,PE,0.075,Civil Society,0,1,0,0.0,B6100,1.0,1002286,0,0,0,20031.78,Peru,Carrefour de Solidarit� Internationale,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,3387336.0,PE,0,Not PBA,0,0,0,America,0.4,43040,Rural development
2009/2010,S063936002,Canadian Non-Profit Making,36068.0,1,0,0,NGO,2,BO,0.35,Civil Society,0,1,0,0.0,B6100,0.9,1001907,0,0,0,5680.71,Bolivia,Change for Children Association,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,36068.0,BO,0,Not PBA,0,0,0,America,0.45,11230,Basic life skills for youth and adults
2009/2010,S063936002,Canadian Non-Profit Making,36068.0,1,0,0,NGO,2,BO,0.25,Civil Society,0,1,0,0.0,B6100,0.9,1001907,0,0,0,4057.65,Bolivia,Change for Children Association,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,36068.0,BO,0,Not PBA,0,0,0,America,0.45,11330,Vocational training
2009/2010,S063936002,Canadian Non-Profit Making,36068.0,1,0,0,NGO,2,BO,0.3,Civil Society,0,1,0,0.0,B6100,0.9,1001907,0,0,0,4869.18,Bolivia,Change for Children Association,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,36068.0,BO,0,Not PBA,0,0,0,America,0.45,15110,Public sector policy and administrative management
2009/2010,S063936002,Canadian Non-Profit Making,36068.0,1,0,0,NGO,2,BO,0.1,Civil Society,0,1,0,0.0,B6100,0.9,1001907,0,0,0,1623.06,Bolivia,Change for Children Association,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,36068.0,BO,0,Not PBA,0,0,0,America,0.45,99820,Promotion of development awareness
2009/2010,S063936002,Canadian Non-Profit Making,36068.0,1,0,0,NGO,2,CA,0.35,Civil Society,0,1,0,0.0,B6100,0.9,1001907,0,0,0,1262.38,Canada,Change for Children Association,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,36068.0,CA,0,Not PBA,0,0,0,America,0.1,11230,Basic life skills for youth and adults
2009/2010,S063936002,Canadian Non-Profit Making,36068.0,1,0,0,NGO,2,CA,0.25,Civil Society,0,1,0,0.0,B6100,0.9,1001907,0,0,0,901.7,Canada,Change for Children Association,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,36068.0,CA,0,Not PBA,0,0,0,America,0.1,11330,Vocational training
2009/2010,S063936002,Canadian Non-Profit Making,36068.0,1,0,0,NGO,2,CA,0.3,Civil Society,0,1,0,0.0,B6100,0.9,1001907,0,0,0,1082.04,Canada,Change for Children Association,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,36068.0,CA,0,Not PBA,0,0,0,America,0.1,15110,Public sector policy and administrative management
2009/2010,S063936002,Canadian Non-Profit Making,36068.0,1,0,0,NGO,2,CA,0.1,Civil Society,0,1,0,0.0,B6100,0.9,1001907,0,0,0,360.68,Canada,Change for Children Association,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,36068.0,CA,0,Not PBA,0,0,0,America,0.1,99820,Promotion of development awareness
2009/2010,S063936002,Canadian Non-Profit Making,36068.0,1,0,0,NGO,2,NI,0.35,Civil Society,0,1,0,0.0,B6100,0.9,1001907,0,0,0,5680.71,Nicaragua,Change for Children Association,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,36068.0,NI,0,Not PBA,0,0,0,America,0.45,11230,Basic life skills for youth and adults
2009/2010,S063936002,Canadian Non-Profit Making,36068.0,1,0,0,NGO,2,NI,0.25,Civil Society,0,1,0,0.0,B6100,0.9,1001907,0,0,0,4057.65,Nicaragua,Change for Children Association,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,36068.0,NI,0,Not PBA,0,0,0,America,0.45,11330,Vocational training
2009/2010,S063936002,Canadian Non-Profit Making,36068.0,1,0,0,NGO,2,NI,0.3,Civil Society,0,1,0,0.0,B6100,0.9,1001907,0,0,0,4869.18,Nicaragua,Change for Children Association,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,36068.0,NI,0,Not PBA,0,0,0,America,0.45,15110,Public sector policy and administrative management
2009/2010,S063936002,Canadian Non-Profit Making,36068.0,1,0,0,NGO,2,NI,0.1,Civil Society,0,1,0,0.0,B6100,0.9,1001907,0,0,0,1623.06,Nicaragua,Change for Children Association,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,36068.0,NI,0,Not PBA,0,0,0,America,0.45,99820,Promotion of development awareness
2009/2010,S063938002,Canadian Non-Profit Making,48180.0,1,0,0,NGO,2,GH,0.1,Civil Society,0,2,0,0.0,B6100,1.0,1001986,0,0,0,4818.0,Ghana,Ghana Rural Integrated Development,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,48180.0,GH,0,Not PBA,1,0,0,Africa,1.0,11220,Primary education
2009/2010,S063938002,Canadian Non-Profit Making,48180.0,1,0,0,NGO,2,GH,0.35,Civil Society,0,2,0,0.0,B6100,1.0,1001986,0,0,0,16863.0,Ghana,Ghana Rural Integrated Development,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,48180.0,GH,0,Not PBA,1,0,0,Africa,1.0,12240,Basic nutrition
2009/2010,S063938002,Canadian Non-Profit Making,48180.0,1,0,0,NGO,2,GH,0.1,Civil Society,0,2,0,0.0,B6100,1.0,1001986,0,0,0,4818.0,Ghana,Ghana Rural Integrated Development,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,48180.0,GH,0,Not PBA,1,0,0,Africa,1.0,13030,Family planning
2009/2010,S063938002,Canadian Non-Profit Making,48180.0,1,0,0,NGO,2,GH,0.15,Civil Society,0,2,0,0.0,B6100,1.0,1001986,0,0,0,7227.0,Ghana,Ghana Rural Integrated Development,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,48180.0,GH,0,Not PBA,1,0,0,Africa,1.0,14031,Basic drinking water supply
