assay_test_type,bao_format,assay_tissue,assay_category,assay_id,src_id,src_assay_id,assay_subcellular_fraction,description,tid,assay_type,cell_id,chembl_id,assay_cell_type,doc_id,assay_tax_id,curated_by,assay_strain,variant_id,confidence_score,relationship_type,assay_organism,tissue_id
,BAO_0000219,,,6299,1,,,In vitro rate of inhibition of A-549 tumor cell growth at 10E-5 mol/L,80682,F,646.0,CHEMBL624638,A549,6663,9606.0,Expert,,,1,N,Homo sapiens,
,BAO_0000219,,,6300,1,,,In vitro rate of inhibition of A-549 tumor cell growth at 10E-6 mol/L,80682,F,646.0,CHEMBL874366,A549,6663,9606.0,Expert,,,1,N,Homo sapiens,
,BAO_0000219,,,6301,1,,,In vitro rate of inhibition of A-549 tumor cell growth at 10E-7 mol/L,80682,F,646.0,CHEMBL624639,A549,6663,9606.0,Expert,,,1,N,Homo sapiens,
,BAO_0000219,,,6302,1,,,In vitro rate of inhibition of A-549 tumor cell growth at 10E-8 mol/L,80682,F,646.0,CHEMBL624640,A549,6663,9606.0,Expert,,,1,N,Homo sapiens,
,BAO_0000219,,,6303,1,,,Rate of inhibition of A-549 tumor cell growth at a concentration of 0.0625 uM,80682,F,646.0,CHEMBL624641,A549,6663,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6304,1,,,Rate of inhibition of A-549 tumor cell growth at a concentration of 0.125 uM,80682,F,646.0,CHEMBL624642,A549,6663,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6305,1,,,Rate of inhibition of A-549 tumor cell growth at a concentration of 0.25 uM,80682,F,646.0,CHEMBL624643,A549,6663,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6306,1,,,Rate of inhibition of A-549 tumor cell growth at a concentration of 0.5 uM,80682,F,646.0,CHEMBL624644,A549,6663,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6307,1,,,Rate of inhibition of A-549 tumor cell growth at a concentration of 1 uM,80682,F,646.0,CHEMBL624645,A549,6663,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6308,1,,,The compound was evaluated for its cytotoxic potency against A-549 cell line,80682,F,646.0,CHEMBL619445,A549,3983,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6309,1,,,Cytotoxic concentration required to inhibit 50% cell growth in A-549 lung carcinoma cell lines,80682,F,646.0,CHEMBL839886,A549,11141,9606.0,Expert,,,1,N,Homo sapiens,
,BAO_0000219,,,6310,1,,,Cytotoxic activity of compound against A-549 tumor cell line.,80682,F,646.0,CHEMBL619446,A549,5076,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6311,1,,,In vitro cytotoxicity against Lung A-549 human tumors following a 6 day exposure.,80682,F,646.0,CHEMBL619447,A549,3311,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6312,1,,,In vitro cytotoxicity against Lung A-549 human tumors following a 2 day exposure.,80682,F,646.0,CHEMBL619448,A549,3311,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6313,1,,,In vitro cytotoxicity against Lung A-549 human tumors following a 2 day exposure; ND is no data,80682,F,646.0,CHEMBL619449,A549,3311,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6314,1,,,Cytotoxic activity of compound against A-549 tumor cell line at conc. of 20 ug/mL,80682,F,646.0,CHEMBL619450,A549,5076,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6315,1,,,Compound was tested for cytotoxic activity against A-549 human lung carcinoma (ATCC:CCL-185),80682,F,646.0,CHEMBL619451,A549,4150,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6316,1,,,In vitro inhibitory concentration against cell culture of A-549 human lung carcinoma,80682,F,646.0,CHEMBL619452,A549,2150,9606.0,Expert,,,1,N,Homo sapiens,
,BAO_0000219,,,6317,1,,,Concentration for in vitro cytotoxicity against A-549 human lung tumor cells,80682,F,646.0,CHEMBL619453,A549,4644,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6318,1,,,Dose required for in vitro cytotoxic activity against A-549 lung carcinoma cells at concentration of 10 ug/ml; NA is no cytotoxicity,80682,F,646.0,CHEMBL874367,A549,263,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6319,1,,,Cytotoxic concentration against A-549 tumor cells.,80682,F,646.0,CHEMBL619454,A549,11333,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6320,1,,,Cytotoxic concentration against A-549 tumor cells; Inactive at 10 ug/mL.,80682,F,646.0,CHEMBL619455,A549,11333,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6321,1,,,"Cytotoxicity against NCI tumor panel, A-549/ATCC non small-cell lung cancer cell line",80682,F,646.0,CHEMBL619456,A549,15895,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000218,,,6322,1,,,Minimum inhibitory concentration (lowest peptide concentration) required to prevent visible bacterial growth after 18 hr of incubation at 37 C in Mueller-Hinton broth against Acinetobacter baumannii 118A,50191,F,,CHEMBL619457,,16677,470.0,Expert,,,1,N,Acinetobacter baumannii,
,BAO_0000218,,,6323,1,,,Activity against Acinetobacter calcoaceticus (AC54),50192,F,,CHEMBL619458,,10624,471.0,Intermediate,,,1,N,Acinetobacter calcoaceticus,
,BAO_0000218,,,6324,1,,,In vitro antifungal activity against Aspergillus flavus CM74,50274,F,,CHEMBL619459,,16717,5059.0,Expert,,,1,N,Aspergillus flavus,
,BAO_0000218,,,6325,1,,,In vitro antifungal activity against Aspergillus flavus CM74,50274,F,,CHEMBL619460,,16717,5059.0,Expert,,,1,N,Aspergillus flavus,
,BAO_0000218,,,6326,1,,,Inhibitory activity tested against Aspergillus fumigatus at 256 ug/mL concentration,50416,F,,CHEMBL619461,,5513,746128.0,Intermediate,,,1,N,Aspergillus fumigatus,
,BAO_0000218,,,6327,1,,,In vitro minimum fungicidal concentration required to inhibit Aspergillus fumigatus(MFC),50416,F,,CHEMBL619462,,15962,746128.0,Intermediate,,,1,N,Aspergillus fumigatus,
,BAO_0000218,,,6328,1,,,Antimicrobial activity against Aspergillus fumigatus (MIC),50416,F,,CHEMBL620388,,15962,746128.0,Intermediate,,,1,N,Aspergillus fumigatus,
,BAO_0000218,,,6329,1,,,Antimicrobial activity against Aspergillus fumigatus (MIC),50416,F,,CHEMBL620389,,15962,746128.0,Intermediate,,,1,N,Aspergillus fumigatus,
,BAO_0000218,,,6330,1,,,In vitro antimicrobial activity against Aspergillus fumigatus (MIC),50416,F,,CHEMBL620390,,15962,746128.0,Intermediate,,,1,N,Aspergillus fumigatus,
,BAO_0000218,,,6331,1,,,In vitro antifungal activity against Aspergillus fumigatus 48238E,50416,F,,CHEMBL620391,,16717,746128.0,Expert,,,1,N,Aspergillus fumigatus,
,BAO_0000218,,,6332,1,,,In vitro antifungal activity against Aspergillus fumigatus 48238E,50416,F,,CHEMBL621073,,16717,746128.0,Expert,,,1,N,Aspergillus fumigatus,
,BAO_0000218,,,6333,1,,,Compound is evaluated for plaque-bactericidal index (PBI) against Actinomyces naeslundii 631,50296,F,,CHEMBL621074,,8117,1655.0,Intermediate,,,1,N,Actinomyces naeslundii,
,BAO_0000218,,,6334,1,,,Compound is evaluated for plaque-bactericidal index (PBI) against Actinomyces viscosus M-100,50366,F,,CHEMBL621075,,8117,1656.0,Intermediate,,,1,N,Actinomyces viscosus,
,BAO_0000218,,,6335,1,,,Tested in vivo for Acanthocheilonema viteae at 200 mg/kg X 5 days(perorally),50535,F,,CHEMBL619554,,15472,6277.0,Intermediate,,,1,N,Acanthocheilonema viteae,
,BAO_0000218,,,6336,1,,,Tested in vivo for Acanthocheilonema viteae at 200 mg/kg X 5 days(perorally),50535,F,,CHEMBL619555,,15472,6277.0,Intermediate,,,1,N,Acanthocheilonema viteae,
,BAO_0000218,,,6337,1,,,Antibacterial activity determined as minimal inhibitory concentration (MIC) against Actinobacillus actinomycetecommitans ATCC 29527,50169,F,,CHEMBL619556,,16443,714.0,Intermediate,,,1,N,Aggregatibacter actinomycetemcomitans,
,BAO_0000218,,,6338,1,,,Antibacterial activity determined as minimal inhibitory concentration (MIC) against Actinobacillus actinomycetecommitans ATCC 29527; value ranges from 1-2,50169,F,,CHEMBL619557,,16443,714.0,Intermediate,,,1,N,Aggregatibacter actinomycetemcomitans,
,BAO_0000218,,,6339,1,,,Antibacterial activity determined as minimal inhibitory concentration (MIC) against Actinobacillus actinomycetecommitans ATCC 29527; value ranges from 1-2; ND is Not Determined,50169,F,,CHEMBL619558,,16443,714.0,Intermediate,,,1,N,Aggregatibacter actinomycetemcomitans,
,BAO_0000219,,,6340,1,,,Effect on NAD+ depletion (% remaining versus vehicle control) in presence of MNNG (25 uM) at 11 uM compound concentration in A549 cells,80682,F,646.0,CHEMBL619559,A549,17206,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6341,1,,,Percent ADP-ribose polymer formation at 25 uM compound concentration in A549 cells,80682,F,646.0,CHEMBL619560,A549,17206,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6342,1,,,% inhibition against A549 cells (lung cancer) at 0.04 ug/mL,80682,F,646.0,CHEMBL619561,A549,16381,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6343,1,,,% inhibition against A549 cells (lung cancer) at 0.4 ug/mL,80682,F,646.0,CHEMBL619562,A549,16381,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6344,1,,,% inhibition against A549 cells (lung cancer) at 4 ug/mL,80682,F,646.0,CHEMBL619563,A549,16381,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6345,1,,,GI values against A549 cells (lung cancer),80682,F,646.0,CHEMBL857457,A549,16381,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6346,1,,,Effect on NAD+ depletion (% remaining versus vehicle control) 25 uM compound concentration in A549 cells,80682,F,646.0,CHEMBL619564,A549,17206,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6347,1,,,Inhibitory activity against A549 human adenocarcinoma,80682,F,646.0,CHEMBL619565,A549,16325,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000218,,,6348,1,,,Evaluated for the antineoplastic activity against A549 lung (nonsmall cell) tumor xenograft in nude mice after administering 3 injections (intra peritoneally) at a dose of 200 mg/kg,80682,F,646.0,CHEMBL619566,A549,10708,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000218,,,6349,1,,,Evaluated for the antineoplastic activity against A549 lung (nonsmall cell) tumor xenograft in nude mice after administering 3 injections (intra peritoneally) at a dose of 100 mg/kg,80682,F,646.0,CHEMBL619567,A549,10708,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6350,1,,,Inhibitory activity against A549 lung adenocarcinoma cell line,80682,F,646.0,CHEMBL619568,A549,17376,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6351,1,,,Inhibitory activity against A549 lung adenocarcinoma cell line; not determined,80682,F,646.0,CHEMBL619569,A549,17376,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6352,1,,,Cytotoxicity against human A549 lung cells,80682,F,646.0,CHEMBL619570,A549,17488,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000218,,,6353,1,,,In vivo percent inhibitory activity of intraperitoneally administered compound (50 mg/kg/day) against mice infected with A549 tumor,80682,F,646.0,CHEMBL619571,A549,17404,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6354,1,,,Growth inhibition of A549 (human lung carcinoma) cell line.,80682,F,646.0,CHEMBL619572,A549,10958,9606.0,Expert,,,1,N,Homo sapiens,
,BAO_0000219,,,6355,1,,,Effective dose required for inhibitory activity against A549 human tumor cell line.,80682,F,646.0,CHEMBL619573,A549,17099,9606.0,Expert,,,1,N,Homo sapiens,
,BAO_0000219,,,6356,1,,,Effective dose required for inhibitory activity against A549 human tumor cell line; Not active,80682,F,646.0,CHEMBL619574,A549,17099,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6357,1,,,Cytotoxicity was evaluated against A549 tumor cell lines; Inactive,80682,F,646.0,CHEMBL619575,A549,4096,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6358,1,,,Cytotoxicity evaluated against A549 tumor cell lines; significant activity,80682,F,646.0,CHEMBL619576,A549,4096,9606.0,Expert,,,1,N,Homo sapiens,
,BAO_0000219,,,6359,1,,,Cytotoxicity was evaluated against A549 tumor cell lines; Slightly active,80682,F,646.0,CHEMBL619577,A549,4096,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6360,1,,,In vitro inhibitory activity against A549 tumor cell culture,80682,F,646.0,CHEMBL619578,A549,2525,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6361,1,,,In vitro inhibitory activity against A549 tumor cell culture; IA= Inactive,80682,F,646.0,CHEMBL884009,A549,2525,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6362,1,,,Activity against human lung cancer with mutated beta-tubulin (A549-T2415),80682,F,646.0,CHEMBL619579,A549,5302,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6363,1,,,Growth inhibitory activity was determined against A549/ATCC cancer cell line of non-small cell lung cancer,80682,F,646.0,CHEMBL619580,A549,16325,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6364,1,,,Inhibition of growth of A549/ATCC nonsmall cell lung cancer cell line,80682,F,646.0,CHEMBL619581,A549,16939,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6365,1,,,In vitro antitumor activity against NSCL A549/ATCC tumor cell lines,80682,F,646.0,CHEMBL619582,A549,17229,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6366,1,,,Cytotoxicity evaluation against A549/ATCC non-small-cell lung cancer cells,80682,F,646.0,CHEMBL619583,A549,17380,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6367,1,,,Cytotoxicity evaluation against A549/ATCC non-small-cell lung cancer cells; No data,80682,F,646.0,CHEMBL876502,A549,17380,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6368,1,,,In vitro cytotoxicity against human Non-small cell lung cancer A549/ATCC cell line.,80682,F,646.0,CHEMBL619584,A549,1903,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6369,1,,,In vitro growth inhibition of compound was determined against A549/ATCC cell lines of non-small cell lung cancer,80682,F,646.0,CHEMBL619585,A549,3838,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6370,1,,,Inhibition of the growth of non-small-cell lung cancer (A549/ATCC) cell line,80682,F,646.0,CHEMBL619586,A549,14696,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6371,1,,,In vitro growth inhibition of compound was determined against A549/ATCC cell lines of non-small cell lung cancer,80682,F,646.0,CHEMBL619587,A549,3838,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6372,1,,,Tested for in vitro cytotoxicity against non-small cell lung cancer cell line A549/ATCC,80682,F,646.0,CHEMBL619588,A549,1522,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6373,1,,,Tested in vitro for cytotoxicity in A549/ATCC cell lines,80682,F,646.0,CHEMBL619589,A549,12400,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6374,1,,,inhibition of the growth of non-small-cell lung cancer (A549/ATCC) cell line,80682,F,646.0,CHEMBL619590,A549,14696,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6375,1,,,Compound was evaluated for in vitro activity against A549/ATCC lung cancer cell lines (Human tumor cells ),80682,F,646.0,CHEMBL619591,A549,14769,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6376,1,,,Inhibition of the growth of non-small-cell lung cancer (A549/ATCC) cell line at 0.01 uM,80682,F,646.0,CHEMBL619592,A549,14696,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6377,1,,,Compound was evaluated for cytotoxic activity against non-small lung cancer A549/ATCC cell lines.,80682,F,646.0,CHEMBL619593,A549,1888,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6378,1,,,Tested for cytotoxic activity against non-small cell lung cancer A549/ATCC cell line,80682,F,646.0,CHEMBL620217,A549,12016,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6379,1,,,Compound tested for growth inhibition of non-small cell lung cancer cell line A549/ATCC,80682,F,646.0,CHEMBL620218,A549,6058,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6380,1,,,Compound was tested for 50% growth inhibition against human non-small cell lung cancer A549/ATCC cell line,80682,F,646.0,CHEMBL620219,A549,17708,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6381,1,,,Antitumor activity against A549/ATCC cell line,80682,F,646.0,CHEMBL620220,A549,12301,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6382,1,,,Tested for cytotoxicity against A549/ATCC cell lines in non-small-cell lung cancer,80682,F,646.0,CHEMBL625141,A549,11970,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6383,1,,,In vitro cytotoxicity against A549/ATCC cell line.,80682,F,646.0,CHEMBL625142,A549,11818,9606.0,Expert,,,1,N,Homo sapiens,
,BAO_0000219,,,6384,1,,,Tested in vitro for cytotoxicity in A549/ATCC cell line of Non-Small Cell Lung Cancer,80682,F,646.0,CHEMBL625143,A549,12400,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6385,1,,,In vitro inhibition of Non-Small Cell Lung Cancer A549/ATCC cell lines,80682,F,646.0,CHEMBL625144,A549,3381,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6386,1,,,Concentration of compound that cause 50% cytotoxicity of A549/ATCC non small cell lung cancer cell line,80682,F,646.0,CHEMBL622474,A549,17376,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6387,1,,,Evaluated for the inhibitory concentration required to cause growth inhibition of A549Rem- cell line of lung using the MTT Cytotoxicity Assay,80682,F,646.0,CHEMBL884104,A549,10708,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,6388,1,,,Cytotoxicity was evaluated against A649 human mammary carcinoma cells,22226,F,,CHEMBL622475,,2964,9606.0,Autocuration,,,0,U,Homo sapiens,
In vivo,BAO_0000218,,,6389,1,,,Compound was tested for oral bioavailability in dogs,22224,A,,CHEMBL622476,,5005,9615.0,Intermediate,,,0,U,Canis lupus familiaris,
In vivo,BAO_0000218,,,6390,1,,,Compound was tested for orally bioavailable in dogs with a half life of 0.7 hr,50588,A,,CHEMBL875831,,6229,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6391,1,,,Compound was tested for orally bioavailable in dogs with a half life of 1.2h,50588,A,,CHEMBL622477,,6229,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6392,1,,,Oral bioavailability in dog,50588,A,,CHEMBL622478,,5374,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6393,1,,,Compound was tested for the oral bioavailability in dog; No availability,50588,A,,CHEMBL623172,,5374,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6394,1,,,Oral bioavailability in dog (dose 5 mg/kg),50588,A,,CHEMBL623173,,6265,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6395,1,,,Oral bioavailability (F%) of compound was determined after intravenous administration in average of two dogs at a dose of 1 mg/kg; ND=not determined,50588,A,,CHEMBL623174,,5654,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6396,1,,,Oral bioavailability (F%) of compound was determined after intravenous administration in average of two dogs at a dose of 1 mg/kg; ND=not determined,50588,A,,CHEMBL623175,,5654,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6397,1,,,Oral bioavailability in Beagle dogs after Per oral administration at dose of 50(mg/kg),50588,A,,CHEMBL623340,,16456,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6398,1,,,Oral bioavailability in dog (dose 5 mg/kg),50588,A,,CHEMBL623341,,5302,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6399,1,,,Oral bioavailability in dog (p.o. dosing of 0.05 M citric acid/0.05 M hydrochloric acid solution),50588,A,,CHEMBL623342,,3624,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6400,1,,,Oral bioavailability of active FTIs in dogs,50588,A,,CHEMBL623343,,16452,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6401,1,,,Oral bioavailability in dog (dose 5 mg/kg p.o. and 2 mg/kg i.v.),50588,A,,CHEMBL623344,,5802,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6402,1,,,Oral bioavailability of compound determined in dog after iv administration at a dose of 10 mg/kg,50588,A,,CHEMBL623345,,3598,9615.0,Expert,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6403,1,,,Oral bioavailability in dog,50588,A,,CHEMBL875832,,17839,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6404,1,,,Oral bioavailability in dog,50588,A,,CHEMBL623346,,6762,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6405,1,,,Oral bioavailability in dog,50588,A,,CHEMBL623347,,6821,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6406,1,,,Oral bioavailability of compound was determined in dog; Not tested,50588,A,,CHEMBL623348,,6821,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6407,1,,,Oral bioavailability in dog,50588,A,,CHEMBL623349,,5210,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6408,1,,,Oral bioavailability (10 mg/kg) was determined in dog,50588,A,,CHEMBL623350,,6227,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6409,1,,,Oral bioavailability,50588,A,,CHEMBL623351,,761,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6410,1,,,Oral bioavailability in dog (dosed as neat powder in hard gelatin capsule),50588,A,,CHEMBL623352,,761,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6411,1,,,Oral bioavailability administered in solution in rats,50588,A,,CHEMBL623353,,761,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6412,1,,,Oral bioavailability after 30 mg/kg po dose in Dogs,50588,A,,CHEMBL875833,,16907,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6413,1,,,Oral bioavailability at a dose of 1 mg/kg in dogs,50588,A,,CHEMBL623354,,5474,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6414,1,,,Oral bioavailability in dog (dose 1 mg/kg p.o.),50588,A,,CHEMBL623355,,6535,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6415,1,,,Oral bioavailability in Dog; ND = not determined,50588,A,,CHEMBL623356,,6535,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6416,1,,,Oral bioavailability in dog,50588,A,,CHEMBL623357,,3352,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6417,1,,,Oral bioavailability in dog,50588,A,,CHEMBL623358,,6168,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6418,1,,,Oral bioavailability in dog,50588,A,,CHEMBL623359,,5988,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6419,1,,,Oral bioavailability in dog,50588,A,,CHEMBL623360,,4942,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6420,1,,,Oral bioavailability in dogs; No data,50588,A,,CHEMBL623361,,4942,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6421,1,,,Oral bioavailability measured in dogs,50588,A,,CHEMBL623362,,14541,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6422,1,,,Oral bioavailability in dog,50588,A,,CHEMBL623363,,4449,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6423,1,,,Oral bioavailability was calculated in dog,50588,A,,CHEMBL623364,,6057,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6424,1,,,Oral bioavailability after 0.3 mg/kg po administration in dog,50588,A,,CHEMBL875834,,5600,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6425,1,,,Oral bioavailability in dog (i.v. dosing),50588,A,,CHEMBL623365,,5542,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6426,1,,,Oral bioavailability in dog,50588,A,,CHEMBL623366,,5542,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6427,1,,,Oral bioavailability in Beagle dog at a dose of 2 mg/kg by po administration,50588,A,,CHEMBL623367,,5546,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6428,1,,,Oral bioavailability in Beagle dogs,50588,A,,CHEMBL623368,,4514,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6429,1,,,Oral bioavailability in dog,50588,A,,CHEMBL623369,,3624,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6430,1,,,Oral bioavailability in dog,50588,A,,CHEMBL623370,,3854,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6431,1,,,Oral bioavailability in dog,50588,A,,CHEMBL623371,,5836,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6432,1,,,Oral bioavailability in dog,50588,A,,CHEMBL623372,,5940,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6433,1,,,Oral bioavailability in dog,50588,A,,CHEMBL621351,,6168,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6434,1,,,Oral bioavailability in dog,50588,A,,CHEMBL621352,,6227,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6435,1,,,Oral bioavailability in dog,50588,A,,CHEMBL621353,,6251,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6436,1,,,Oral bioavailability in dog,50588,A,,CHEMBL621354,,6448,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6437,1,,,Oral bioavailability in dog,50588,A,,CHEMBL621355,,6647,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6438,1,,,Oral bioavailability in dog,50588,A,,CHEMBL621356,,5940,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
