assays_assay_id,assays_assay_organism,assays_chembl_id,assays_curated_by,assays_assay_tissue,assays_description,assays_assay_category,assays_relationship_type,assays_assay_tax_id,assays_doc_id,assays_tid,assays_src_id,assays_src_assay_id,assays_cell_id,assays_bao_format,assays_tissue_id,assays_variant_id
11517,Rattus norvegicus,CHEMBL625117,Intermediate,Lung,Biodistribution in Rat lung after 30 minutes of iv administration; per g of tissue,,N,10116.0,8829,50597,1,,,BAO_0000218,2048.0,
11518,Rattus norvegicus,CHEMBL625118,Intermediate,Lung,Biodistribution in Rat lung after 5 minutes of iv administration,,N,10116.0,8829,50597,1,,,BAO_0000218,2048.0,
11519,Rattus norvegicus,CHEMBL625119,Intermediate,Lung,Biodistribution in Rat lung after 5 minutes of iv administration; per g of tissue,,N,10116.0,8829,50597,1,,,BAO_0000218,2048.0,
11520,Rattus norvegicus,CHEMBL625120,Intermediate,Cerebellum,"Biodistribution in rat cerebellum, expressed as percent I.D./g tissue",,N,10116.0,14972,50597,1,,,BAO_0000218,2037.0,
11521,Rattus norvegicus,CHEMBL625121,Intermediate,,"Biodistribution in rat superior coliculus, expressed as percent I.D./g tissue",,N,10116.0,14972,50597,1,,,BAO_0000218,,
11522,Rattus norvegicus,CHEMBL625122,Intermediate,Thalamus,"Biodistribution in rat thalamus, expressed as percent I.D./g tissue",,N,10116.0,14972,50597,1,,,BAO_0000218,10000006.0,
11523,Rattus norvegicus,CHEMBL622204,Intermediate,Blood,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10116.0,14608,50597,1,,,BAO_0000218,178.0,
11524,Rattus norvegicus,CHEMBL877503,Intermediate,Blood,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,178.0,
11525,Rattus norvegicus,CHEMBL627127,Intermediate,Blood,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,178.0,
11526,,CHEMBL627128,Autocuration,Hippocampus,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 2 min,,U,,14608,22224,1,,,BAO_0000218,10000000.0,
11527,,CHEMBL627129,Autocuration,Hippocampus,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 30 min,,U,,14608,22224,1,,,BAO_0000218,10000000.0,
11528,,CHEMBL627130,Autocuration,Hippocampus,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 60 min,,U,,14608,22224,1,,,BAO_0000218,10000000.0,
11529,Rattus norvegicus,CHEMBL627131,Intermediate,Brain,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10116.0,14608,50597,1,,,BAO_0000218,955.0,
11530,Rattus norvegicus,CHEMBL627132,Intermediate,Brain,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,955.0,
11531,Rattus norvegicus,CHEMBL627133,Intermediate,Brain,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,955.0,
11532,Rattus norvegicus,CHEMBL627134,Intermediate,Cerebellum,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2037.0,
11533,Rattus norvegicus,CHEMBL627135,Intermediate,Cerebellum,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2037.0,
11534,Rattus norvegicus,CHEMBL627136,Intermediate,Cerebellum,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2037.0,
11535,Rattus norvegicus,CHEMBL628435,Intermediate,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10116.0,14608,50597,1,,,BAO_0000218,,
11536,Rattus norvegicus,CHEMBL628436,Intermediate,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,,
11537,Rattus norvegicus,CHEMBL628437,Intermediate,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,,
11538,Rattus norvegicus,CHEMBL628438,Intermediate,Heart,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10116.0,14608,50597,1,,,BAO_0000218,948.0,
11539,Rattus norvegicus,CHEMBL628439,Intermediate,Heart,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,948.0,
11540,Rattus norvegicus,CHEMBL628440,Intermediate,Heart,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,948.0,
11541,Rattus norvegicus,CHEMBL628441,Intermediate,Hippocampus,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10116.0,14608,50597,1,,,BAO_0000218,10000000.0,
11542,Rattus norvegicus,CHEMBL628442,Intermediate,Hippocampus,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,10000000.0,
11543,Rattus norvegicus,CHEMBL628443,Intermediate,Hippocampus,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,10000000.0,
11544,Rattus norvegicus,CHEMBL628444,Intermediate,Kidney,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2113.0,
11545,Rattus norvegicus,CHEMBL628445,Intermediate,Kidney,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2113.0,
11546,Rattus norvegicus,CHEMBL877504,Intermediate,Kidney,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2113.0,
11547,Rattus norvegicus,CHEMBL628446,Intermediate,Liver,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2107.0,
11548,Rattus norvegicus,CHEMBL626874,Intermediate,Liver,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2107.0,
11549,Rattus norvegicus,CHEMBL626875,Intermediate,Liver,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2107.0,
11550,Rattus norvegicus,CHEMBL626876,Intermediate,Lung,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2048.0,
11551,Rattus norvegicus,CHEMBL626877,Intermediate,Lung,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2048.0,
11552,Rattus norvegicus,CHEMBL626878,Intermediate,Lung,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2048.0,
11553,Rattus norvegicus,CHEMBL626879,Intermediate,Muscle tissue,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2385.0,
11554,Simiiformes,CHEMBL626880,Autocuration,Plasma,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of monkey after oral administration of 0.05 mmol/kg,,U,314293.0,8918,22224,1,,,BAO_0000218,1969.0,
11555,Mus musculus,CHEMBL626881,Intermediate,Plasma,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of mouse after oral administration of 0.05 mmol/kg,,N,10090.0,8918,50594,1,,,BAO_0000218,1969.0,
11556,Rattus norvegicus,CHEMBL626882,Intermediate,Plasma,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of rat after oral administration of 0.05 mmol/kg,,N,10116.0,8918,50597,1,,,BAO_0000218,1969.0,
11557,Canis lupus familiaris,CHEMBL626883,Intermediate,Plasma,Peak plasma concentration was measured in dogs,,N,9615.0,14470,50588,1,,,BAO_0000218,1969.0,
11558,Rattus norvegicus,CHEMBL626884,Intermediate,,Pharmacokinetic Parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,,N,10116.0,14393,50597,1,,,BAO_0000218,,
11559,Rattus norvegicus,CHEMBL626885,Intermediate,,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given intravenously at dose 15 mg/kg,,N,10116.0,14886,50597,1,,,BAO_0000218,,
11560,Rattus norvegicus,CHEMBL626886,Intermediate,,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 30 mg/kg,,N,10116.0,14886,50597,1,,,BAO_0000218,,
11561,Rattus norvegicus,CHEMBL626887,Intermediate,,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 80 mg/kg,,N,10116.0,14886,50597,1,,,BAO_0000218,,
11562,Rattus norvegicus,CHEMBL626888,Intermediate,,Pharmacokinetic parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,,N,10116.0,14393,50597,1,,,BAO_0000218,,
11563,Canis lupus familiaris,CHEMBL626889,Intermediate,,Pharmacokinetic parameter Cmax determined after intravenous administration of 15 mg/kg to dog,,N,9615.0,13465,50588,1,,,BAO_0000218,,
11564,Simiiformes,CHEMBL626761,Autocuration,,Pharmacokinetic parameter Cmax determined after intravenous administration of 25 mg/kg to monkey,,U,314293.0,13465,22224,1,,,BAO_0000218,,
11565,Canis lupus familiaris,CHEMBL626762,Intermediate,,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg abd antacid (CaCO3 dosed orally 10 min prior to and 60 min postdosing) to dog,,N,9615.0,13465,50588,1,,,BAO_0000218,,
11566,Canis lupus familiaris,CHEMBL626763,Intermediate,,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg to dog,,N,9615.0,13465,50588,1,,,BAO_0000218,,
11567,Rattus norvegicus,CHEMBL626764,Intermediate,,Pharmacokinetic parameter Cmax determined after intravenous administration of 50 mg/kg to rat,,N,10116.0,13465,50597,1,,,BAO_0000218,,
11568,Rattus norvegicus,CHEMBL626765,Intermediate,,Pharmacokinetic parameter Cmax determined after intravenous administration of 60 mg/kg to rat,,N,10116.0,13465,50597,1,,,BAO_0000218,,
11569,Canis lupus familiaris,CHEMBL626766,Intermediate,,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to dog,,N,9615.0,13465,50588,1,,,BAO_0000218,,
11570,Rattus norvegicus,CHEMBL626767,Intermediate,,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat,,N,10116.0,13465,50597,1,,,BAO_0000218,,
11571,Rattus norvegicus,CHEMBL626768,Intermediate,,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat; No levels,,N,10116.0,13465,50597,1,,,BAO_0000218,,
11572,Canis lupus familiaris,CHEMBL626769,Intermediate,,Pharmacokinetic parameter Cmax determined after peroral administration of 15 mg/kg to dog,,N,9615.0,13465,50588,1,,,BAO_0000218,,
11573,Canis lupus familiaris,CHEMBL874463,Intermediate,,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to dog,,N,9615.0,13465,50588,1,,,BAO_0000218,,
11574,Simiiformes,CHEMBL626770,Autocuration,,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey,,U,314293.0,13465,22224,1,,,BAO_0000218,,
11575,Simiiformes,CHEMBL626771,Autocuration,,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey; No levels,,U,314293.0,13465,22224,1,,,BAO_0000218,,
11576,Rattus norvegicus,CHEMBL626772,Intermediate,,Pharmacokinetic parameter Cmax determined after peroral administration of 50 mg/kg to rat,,N,10116.0,13465,50597,1,,,BAO_0000218,,
11577,Macaca fascicularis,CHEMBL626773,Intermediate,,Pharmacokinetic parameter Cmax for the compound was evaluated in nude cynomolgus monkeys after oral administration. ,,N,9541.0,14731,100710,1,,,BAO_0000218,,
11578,Mus musculus,CHEMBL626774,Intermediate,,Pharmacokinetic parameter Cmax for the compound was evaluated in nude mice after oral administration. ,,N,10090.0,14731,50594,1,,,BAO_0000218,,
11579,Canis lupus familiaris,CHEMBL626775,Intermediate,,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 375 mg/kg,,N,9615.0,13376,50588,1,,,BAO_0000218,,
11580,Canis lupus familiaris,CHEMBL626776,Intermediate,,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 500 mg/kg,,N,9615.0,13376,50588,1,,,BAO_0000218,,
11581,Rattus norvegicus,CHEMBL626777,Intermediate,,Maximum concentration (Cmax) in rat when administered orally,,N,10116.0,14443,50597,1,,,BAO_0000218,,
11582,Simiiformes,CHEMBL626778,Autocuration,Plasma,Maximal concentration in monkey plasma after 25 mg/kg oral dose,,U,314293.0,13465,22224,1,,,BAO_0000218,1969.0,
11583,Rattus norvegicus,CHEMBL626779,Autocuration,,"Mean Cmax in rats after 5 mg/kg oral dose, range (0.17-0.20)",,U,10116.0,16359,22224,1,,,BAO_0000218,,
11584,Rattus norvegicus,CHEMBL626780,Autocuration,,"Mean Cmax in rats after 5 mg/kg oral dose, range (0.4-0.8)",,U,10116.0,16359,22224,1,,,BAO_0000218,,
11585,,CHEMBL626781,Autocuration,Plasma,Cmax in rat plasma after single 5 mg/kg oral cassette gavage dose,,U,,15618,22224,1,,,BAO_0000218,1969.0,
11586,Rattus norvegicus,CHEMBL632164,Intermediate,,Pharmacokinetic profile Cmax was evaluated in rats,,N,10116.0,14554,50597,1,,,BAO_0000218,,
11587,Canis lupus familiaris,CHEMBL632165,Intermediate,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration in dog (25 mg/kg),,N,9615.0,11537,50588,1,,,BAO_0000218,,
11588,Mus musculus,CHEMBL632166,Intermediate,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration in mice (50 mg/kg),,N,10090.0,11537,50594,1,,,BAO_0000218,,
11589,Canis lupus familiaris,CHEMBL632167,Intermediate,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration to dog (25 mg/kg),,N,9615.0,11537,50588,1,,,BAO_0000218,,
11590,Mus musculus,CHEMBL632168,Intermediate,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration to mice (50 mg/kg),,N,10090.0,11537,50594,1,,,BAO_0000218,,
11591,Rattus norvegicus,CHEMBL632169,Autocuration,Plasma,Cmax in rat plasma,,U,10116.0,2021,22224,1,,,BAO_0000218,1969.0,
11592,Canis lupus familiaris,CHEMBL632170,Intermediate,Plasma,Cmax in dog plasma after 30mg/kg oral dose,,N,9615.0,5932,50588,1,,,BAO_0000218,1969.0,
11593,Rattus norvegicus,CHEMBL632171,Intermediate,Plasma,Cmax in rat plasma after 30mg/kg oral dose,,N,10116.0,5932,50597,1,,,BAO_0000218,1969.0,
11594,Rattus norvegicus,CHEMBL632172,Intermediate,Plasma,Plasma level in rats at 30 mg/kg,,N,10116.0,17320,50597,1,,,BAO_0000218,1969.0,
11595,Mus musculus,CHEMBL632173,Intermediate,Plasma,Tested for maximum plasma concentration in mice,,N,10090.0,15831,50594,1,,,BAO_0000218,1969.0,
11596,Rattus norvegicus,CHEMBL632174,Intermediate,,"The Cmax value in female wistar rat at 100 mg/kg, p.o. dose",,N,10116.0,15078,50597,1,,,BAO_0000218,,
11597,Rattus norvegicus,CHEMBL632175,Intermediate,,The Cmax values in female wistar rats.,,N,10116.0,14941,50597,1,,,BAO_0000218,,
11598,Canis lupus familiaris,CHEMBL632176,Intermediate,Plasma,The Peak plasma concentration was measured in dogs after oral administration of 1 mg/kg dose,,N,9615.0,15343,50588,1,,,BAO_0000218,1969.0,
11599,Rattus norvegicus,CHEMBL632177,Intermediate,Plasma,The Peak plasma concentration was measured in rats after oral administration of 1 mg/kg dose,,N,10116.0,15343,50597,1,,,BAO_0000218,1969.0,
11600,Rattus norvegicus,CHEMBL632178,Intermediate,Plasma,The compound tested for maximum observed plasma concentration in rats and is expressed in microgram/mL.,,N,10116.0,14856,50597,1,,,BAO_0000218,1969.0,
11601,Rattus norvegicus,CHEMBL632179,Intermediate,,The compound was tested for Cmax value pharmacokinetic parameter in the male Sprague-Dawley rat.,,N,10116.0,13129,50597,1,,,BAO_0000218,,
11602,Rattus norvegicus,CHEMBL632180,Intermediate,Blood,The compound was tested for maximum blood level reached in rats at 15.9 uM/kg after peroral administration.,,N,10116.0,13098,50597,1,,,BAO_0000218,178.0,
11603,Rattus norvegicus,CHEMBL632181,Intermediate,Blood,The compound was tested for maximum blood level reached in rats at 15.9 uM/Kg after intravenous administration.,,N,10116.0,13098,50597,1,,,BAO_0000218,178.0,
11604,Rattus norvegicus,CHEMBL632182,Intermediate,Blood,The compound was tested for maximum blood level reached in rats at 15.9 uM/Kg after peroral administration.,,N,10116.0,13098,50597,1,,,BAO_0000218,178.0,
11605,Mus musculus,CHEMBL632183,Autocuration,Blood,The maximum concentration observed (Cmax) in the blood sample at indicated time point (tmax) at a dose 50 mg/Kg administered orally in mice.,,U,10090.0,15478,22224,1,,,BAO_0000218,178.0,
11606,Canis lupus familiaris,CHEMBL632184,Intermediate,,The maximum concentration of the compound was measured in dog at dose 5 mg/kg after peroral administration.,,N,9615.0,15341,50588,1,,,BAO_0000218,,
11607,Rattus norvegicus,CHEMBL874470,Intermediate,,The maximum concentration of the compound was measured in rat at dose 1 mg/kg after peroral administration.,,N,10116.0,15341,50597,1,,,BAO_0000218,,
11608,Rattus norvegicus,CHEMBL631302,Intermediate,,"Distribution in rat skin 15 min after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,,
11609,Rattus norvegicus,CHEMBL631303,Intermediate,,"Distribution in rat skin 1 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,,
11610,Rattus norvegicus,CHEMBL631304,Intermediate,,"Distribution in rat skin 2 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,,
11611,Rattus norvegicus,CHEMBL631305,Intermediate,,"Distribution in rat skin 30 min after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,,
11612,Rattus norvegicus,CHEMBL631306,Intermediate,,"Distribution in rat skin 4 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,,
11613,Rattus norvegicus,CHEMBL631307,Intermediate,,"Distribution in rat skin 5 min after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,,
11614,Rattus norvegicus,CHEMBL631308,Intermediate,,"Distribution in rat skin 6 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,,
11615,Rattus norvegicus,CHEMBL625557,Intermediate,,"Distribution in rat skin 8 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,,
11616,Rattus norvegicus,CHEMBL625558,Intermediate,Spleen,"Distribution in rat spleen 15 min after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,2106.0,
11617,Rattus norvegicus,CHEMBL625559,Intermediate,Spleen,"Distribution in rat spleen 1 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,2106.0,
11618,Rattus norvegicus,CHEMBL625560,Intermediate,Spleen,"Distribution in rat spleen 2 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,2106.0,
11619,Rattus norvegicus,CHEMBL625561,Intermediate,Spleen,"Distribution in rat spleen 30 min after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,2106.0,
11620,Rattus norvegicus,CHEMBL625562,Intermediate,Spleen,"Distribution in rat spleen 4 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,2106.0,
11621,Rattus norvegicus,CHEMBL875320,Intermediate,Spleen,"Distribution in rat spleen 5 min after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,2106.0,
11622,Rattus norvegicus,CHEMBL625563,Intermediate,Spleen,"Distribution in rat spleen 6 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,2106.0,
11623,Rattus norvegicus,CHEMBL625564,Intermediate,Spleen,"Distribution in rat spleen 8 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,2106.0,
11624,Rattus norvegicus,CHEMBL625565,Intermediate,Uterus,"Distribution in rat uterus 15 min after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,995.0,
11625,Rattus norvegicus,CHEMBL625566,Intermediate,Uterus,"Distribution in rat uterus 1 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,995.0,
11626,Rattus norvegicus,CHEMBL625567,Intermediate,Uterus,"Distribution in rat uterus 2 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,995.0,
11627,Rattus norvegicus,CHEMBL625568,Intermediate,Uterus,"Distribution in rat uterus 30 min after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,995.0,
11628,Rattus norvegicus,CHEMBL628217,Intermediate,Uterus,"Distribution in rat uterus 4 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,995.0,
11629,Rattus norvegicus,CHEMBL628218,Intermediate,Uterus,"Distribution in rat uterus 5 min after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,995.0,
11630,Rattus norvegicus,CHEMBL628219,Intermediate,Uterus,"Distribution in rat uterus 6 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,995.0,
11631,Rattus norvegicus,CHEMBL628220,Intermediate,Uterus,"Distribution in rat uterus 8 hr after intravenous administration, injected dose/gm",,N,10116.0,8684,50597,1,,,BAO_0000218,995.0,
11632,,CHEMBL628221,Autocuration,,Distribution in the blood after 120 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11633,,CHEMBL628222,Autocuration,,Distribution in the blood after 15 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11634,,CHEMBL628223,Autocuration,,Distribution in the blood after 30 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11635,,CHEMBL628224,Autocuration,,Distribution in the blood after 5 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11636,,CHEMBL628225,Autocuration,,Distribution in the blood after 60 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11637,,CHEMBL628226,Autocuration,,Distribution in the blood after 90 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11638,,CHEMBL628227,Autocuration,,Distribution in the bone after 120 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11639,,CHEMBL875481,Autocuration,,Distribution in the bone after 15 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11640,,CHEMBL628228,Autocuration,,Distribution in the bone after 30 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11641,,CHEMBL628229,Autocuration,,Distribution in the bone after 5 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11642,,CHEMBL628230,Autocuration,,Distribution in the bone after 60 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11643,,CHEMBL628231,Autocuration,,Distribution in the bone after 90 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11644,,CHEMBL628232,Autocuration,,Distribution in the heart after 120 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11645,,CHEMBL628233,Autocuration,,Distribution in the heart after 15 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11646,,CHEMBL628234,Autocuration,,Distribution in the heart after 30 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11647,,CHEMBL628235,Autocuration,,Distribution in the heart after 5 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11648,,CHEMBL628236,Autocuration,,Distribution in the heart after 60 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11649,,CHEMBL628237,Autocuration,,Distribution in the heart after 90 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11650,,CHEMBL628238,Autocuration,,Distribution in the kidneys after 120 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11651,,CHEMBL628239,Autocuration,,Distribution in the kidneys after 15 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11652,,CHEMBL628240,Autocuration,,Distribution in the kidneys after 30 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11653,,CHEMBL628241,Autocuration,,Distribution in the kidneys after 5 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11654,,CHEMBL628242,Autocuration,,Distribution in the kidneys after 60 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11655,,CHEMBL875482,Autocuration,,Distribution in the kidneys after 90 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11656,,CHEMBL628243,Autocuration,,Distribution in the liver after 120 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11657,,CHEMBL628244,Autocuration,,Distribution in the liver after 15 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11658,,CHEMBL628245,Autocuration,,Distribution in the liver after 30 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11659,,CHEMBL628246,Autocuration,,Distribution in the liver after 5 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11660,,CHEMBL628247,Autocuration,,Distribution in the liver after 60 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11661,,CHEMBL628248,Autocuration,,Distribution in the liver after 90 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11662,,CHEMBL628249,Autocuration,,Distribution in the lung after 120 min of intravenous administration,,U,,8926,22224,1,,,BAO_0000019,,
11663,Mus musculus,CHEMBL625452,Intermediate,,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, as HCl salt in solution, iv and the total drug exposure was determined. (0-24hr)",,N,10090.0,14839,50594,1,,,BAO_0000218,,
11664,Mus musculus,CHEMBL625453,Intermediate,,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, as HCl salt in solution, perorally and the total drug exposure was determined (0-24hr)",,N,10090.0,14839,50594,1,,,BAO_0000218,,
11665,Mus musculus,CHEMBL625454,Intermediate,,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, micronized free base in 20% HPbetaCD, iv and the total drug exposure was determined. (0-24hr)",,N,10090.0,14839,50594,1,,,BAO_0000218,,
11666,Mus musculus,CHEMBL623844,Intermediate,,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, micronized free base in 20% HPbetaCD, perorally and the total drug exposure was determined (0-24hr)",,N,10090.0,14839,50594,1,,,BAO_0000218,,
