assay_id,assay_tissue,variant_id,src_assay_id,assay_cell_type,chembl_id,assay_type,bao_format,assay_strain,assay_category,confidence_score,doc_id,description,assay_test_type,assay_organism,assay_tax_id,assay_subcellular_fraction
4519,,,,,CHEMBL618185,A,BAO_0000218,,,1,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,In vivo,Mus musculus,10090.0,
4520,,,,,CHEMBL618186,A,BAO_0000218,,,1,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,In vivo,Mus musculus,10090.0,
4521,,,,,CHEMBL618187,A,BAO_0000218,,,1,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,In vivo,Mus musculus,10090.0,
4522,,,,,CHEMBL618188,A,BAO_0000218,,,1,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hr,In vivo,Mus musculus,10090.0,
4523,,,,,CHEMBL875409,A,BAO_0000218,,,1,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,In vivo,Mus musculus,10090.0,
4524,,,,,CHEMBL618189,A,BAO_0000218,,,1,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,In vivo,Mus musculus,10090.0,
4525,Blood,,,,CHEMBL618190,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in blood of female BALB/C mice for 0.5 hours,In vivo,Mus musculus,10090.0,
4526,Blood,,,,CHEMBL618191,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in blood of female BALB/C mice for 2.5 hours,In vivo,Mus musculus,10090.0,
4527,Blood,,,,CHEMBL618192,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in blood of female BALB/C mice for 5 hours,In vivo,Mus musculus,10090.0,
4528,Bone,,,,CHEMBL618193,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in bone of female BALB/C mice for 0.5 hours,In vivo,Mus musculus,10090.0,
4529,Bone,,,,CHEMBL618194,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in bone of female BALB/C mice for 2.5 hours,In vivo,Mus musculus,10090.0,
4530,Bone,,,,CHEMBL618195,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in bone of female BALB/C mice for 5 hours,In vivo,Mus musculus,10090.0,
4531,Brain,,,,CHEMBL618196,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in brain of female BALB/C mice for 0.5 hours,In vivo,Mus musculus,10090.0,
4532,Brain,,,,CHEMBL618197,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in brain of female BALB/C mice for 2.5 hours,In vivo,Mus musculus,10090.0,
4533,Brain,,,,CHEMBL618198,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in brain of female BALB/C mice for 5 hours,In vivo,Mus musculus,10090.0,
4534,Heart,,,,CHEMBL618199,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in heart of female BALB/C mice for 0.5 hours,In vivo,Mus musculus,10090.0,
4535,Heart,,,,CHEMBL618200,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in heart of female BALB/C mice for 2.5 hours,In vivo,Mus musculus,10090.0,
4536,Heart,,,,CHEMBL618201,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in heart of female BALB/C mice for 5 hours,In vivo,Mus musculus,10090.0,
4537,Intestine,,,,CHEMBL618202,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in intestines of female BALB/C mice for 0.5 hours,In vivo,Mus musculus,10090.0,
4538,Intestine,,,,CHEMBL618203,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in intestines of female BALB/C mice for 2.5 hours,In vivo,Mus musculus,10090.0,
4539,Intestine,,,,CHEMBL618204,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in intestines of female BALB/C mice for 5 hours,In vivo,Mus musculus,10090.0,
4540,Kidney,,,,CHEMBL618205,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in kidneys of female BALB/C mice for 0.5 hours,In vivo,Mus musculus,10090.0,
4541,Kidney,,,,CHEMBL618206,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in kidneys of female BALB/C mice for 2.5 hours,In vivo,Mus musculus,10090.0,
4542,Kidney,,,,CHEMBL618207,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in kidneys of female BALB/C mice for 5 hours,In vivo,Mus musculus,10090.0,
4543,Liver,,,,CHEMBL618208,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in liver of female BALB/C mice for 0.5 hours,In vivo,Mus musculus,10090.0,
4544,Liver,,,,CHEMBL618932,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in liver of female BALB/C mice for 2.5 hours,In vivo,Mus musculus,10090.0,
4545,Liver,,,,CHEMBL618933,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in liver of female BALB/C mice for 5 hours,In vivo,Mus musculus,10090.0,
4546,Lung,,,,CHEMBL618934,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in lung of female BALB/C mice for 0.5 hours,In vivo,Mus musculus,10090.0,
4547,Lung,,,,CHEMBL618935,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in lung of female BALB/C mice for 2.5 hours,In vivo,Mus musculus,10090.0,
4548,Lung,,,,CHEMBL618936,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in lung of female BALB/C mice for 5 hours,In vivo,Mus musculus,10090.0,
4549,Muscle tissue,,,,CHEMBL618937,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in muscle of female BALB/C mice for 0.5 hours,In vivo,Mus musculus,10090.0,
4550,Muscle tissue,,,,CHEMBL618938,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in muscle of female BALB/C mice for 2.5 hours,In vivo,Mus musculus,10090.0,
4551,Muscle tissue,,,,CHEMBL619104,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in muscle of female BALB/C mice for 5 hours,In vivo,Mus musculus,10090.0,
4552,Spleen,,,,CHEMBL619105,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in spleen of female BALB/C mice for 0.5 hours,In vivo,Mus musculus,10090.0,
4553,Spleen,,,,CHEMBL619106,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in spleen of female BALB/C mice for 2.5 hours,In vivo,Mus musculus,10090.0,
4554,Spleen,,,,CHEMBL619107,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in spleen of female BALB/C mice for 5 hours,In vivo,Mus musculus,10090.0,
4555,Stomach,,,,CHEMBL875410,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in stomach of female BALB/C mice for 0.5 hours,In vivo,Mus musculus,10090.0,
4556,Stomach,,,,CHEMBL619108,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in stomach of female BALB/C mice for 2.5 hours,In vivo,Mus musculus,10090.0,
4557,Stomach,,,,CHEMBL619109,A,BAO_0000218,,,1,3655,Biodistribution of the injected compound in stomach of female BALB/C mice for 5 hours,In vivo,Mus musculus,10090.0,
4558,,,,,CHEMBL619110,A,BAO_0000218,,,1,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for MRT,In vivo,Mus musculus,10090.0,
4559,,,,,CHEMBL619111,F,BAO_0000218,,,1,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for MRT,In vivo,Mus musculus,10090.0,
4560,,,,,CHEMBL619112,A,BAO_0000218,,,1,16597,MRT value at a dose of 10 mg/kg intravenous administration in mice.,In vivo,Mus musculus,10090.0,
4561,,,,,CHEMBL619113,A,BAO_0000218,,,1,16597,MRT value at a dose of 10 mg/kg peroral administration in mice.,In vivo,Mus musculus,10090.0,
4562,,,,,CHEMBL619114,A,BAO_0000218,,,1,17764,Mean-residence time of compound after intravenous administration in mice at 24 uM/kg,In vivo,Mus musculus,10090.0,
4563,,,,,CHEMBL619115,F,BAO_0000218,,,1,17764,Mean-residence time was determined for compound after intraperitoneal administration in mice at 18 uM/kg,In vivo,Mus musculus,10090.0,
4564,,,,A2780,CHEMBL619116,F,BAO_0000219,,,1,3830,In vitro cytotoxicity of compound was determined against A2780 cell lines (cisplatin resistant) at 37 degree C after 96 hr,,Homo sapiens,9606.0,
4565,,,,A2780,CHEMBL619117,F,BAO_0000219,,,1,3829,In vitro cytotoxicity of compound was determined against A2780 cell lines (cisplatin resistant) at 37 degree C for 96 hr,,Homo sapiens,9606.0,
4566,,,,A2780,CHEMBL619118,F,BAO_0000219,,,1,2040,Compound was evaluated for cytotoxicity against A2780 cell lines.,,Homo sapiens,9606.0,
4567,,,,A2780,CHEMBL619119,F,BAO_0000219,,,1,15684,Potentiation of growth inhibition of A2780 by compound alone in experiment 1,,Homo sapiens,9606.0,
4568,,,,A2780,CHEMBL619120,F,BAO_0000219,,,1,15684,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 2,,Homo sapiens,9606.0,
4569,,,,A2780,CHEMBL619121,F,BAO_0000219,,,1,15684,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 1,,Homo sapiens,9606.0,
4570,,,,A2780,CHEMBL619122,F,BAO_0000219,,,1,15684,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 2,,Homo sapiens,9606.0,
4571,,,,A2780,CHEMBL619123,F,BAO_0000219,,,1,15684,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 1,,Homo sapiens,9606.0,
4572,,,,A2780,CHEMBL619124,F,BAO_0000219,,,1,15684,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 2,,Homo sapiens,9606.0,
4573,,,,A2780,CHEMBL619125,F,BAO_0000219,,,1,2859,Compound was evaluated for cytotoxicity against A2780 cell line,,Homo sapiens,9606.0,
4574,,,,A2780,CHEMBL875411,F,BAO_0000219,,,1,5618,In vitro inhibitory activity against human tumor cell line A2780,,Homo sapiens,9606.0,
4575,,,,A2780,CHEMBL619126,F,BAO_0000219,,,1,15684,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 1,,Homo sapiens,9606.0,
4576,,,,A2780,CHEMBL619127,F,BAO_0000219,,,1,15684,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 2,,Homo sapiens,9606.0,
4577,,,,A2780,CHEMBL619128,F,BAO_0000219,,,1,15684,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 1,,Homo sapiens,9606.0,
4578,,,,A2780,CHEMBL619129,F,BAO_0000219,,,1,15684,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 2,,Homo sapiens,9606.0,
4579,,,,A2780,CHEMBL619130,F,BAO_0000219,,,1,2113,The compound was tested for cytotoxic potency against A2780 human tumor cell lines,,Homo sapiens,9606.0,
4580,,,,A2780,CHEMBL619131,F,BAO_0000219,,,1,2113,The compound was tested for cytotoxic potency against A2780 human tumor cell lines.,,Homo sapiens,9606.0,
4581,,,,A2780,CHEMBL619132,F,BAO_0000219,,,1,16745,cytotoxicity against A2780 cells incubated for 24 hr in MTT assay.,,Homo sapiens,9606.0,
4582,,,,A2780,CHEMBL619133,F,BAO_0000218,,,1,16597,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,,Homo sapiens,9606.0,
4583,,,,A2780,CHEMBL619134,F,BAO_0000219,,,1,15684,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 1,,Homo sapiens,9606.0,
4584,,,,A2780,CHEMBL619135,F,BAO_0000219,,,1,15684,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 2,,Homo sapiens,9606.0,
4585,,,,A2780,CHEMBL619136,F,BAO_0000219,,,1,2040,Compound was evaluated for cytotoxicity against A2780 cis cell lines.,,Homo sapiens,9606.0,
4586,,,,A2780,CHEMBL619137,F,BAO_0000219,,,1,2040,Relative resistance factor in A2780 cisplatin-resistant line,,Homo sapiens,9606.0,
4587,,,,A2780,CHEMBL883713,F,BAO_0000219,,,1,16165,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells,,Homo sapiens,9606.0,
4588,,,,A2780,CHEMBL875412,F,BAO_0000219,,,1,16165,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells.,,Homo sapiens,9606.0,
4589,,,,A2780,CHEMBL619138,F,BAO_0000218,,,1,16597,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,,Homo sapiens,9606.0,
4590,,,,A2780,CHEMBL619262,F,BAO_0000218,,,1,16597,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,,Homo sapiens,9606.0,
4591,,,,A2780,CHEMBL619139,F,BAO_0000219,,,1,3992,Cytotoxicity against A2780 ovarian carcinoma cells was evaluated using standard sulforhodamine 96h assay test,,Homo sapiens,9606.0,
4592,,,,A2780,CHEMBL619140,F,BAO_0000219,,,1,10553,In vitro cytotoxicity was determined against A2780 human ovarian cell line using NCI screen,,Homo sapiens,9606.0,
4593,,,,A2780,CHEMBL619141,F,BAO_0000219,,,1,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin,,Homo sapiens,9606.0,
4594,,,,A2780,CHEMBL619142,F,BAO_0000219,,,1,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 1,,Homo sapiens,9606.0,
4595,,,,A2780,CHEMBL619143,F,BAO_0000219,,,1,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 2,,Homo sapiens,9606.0,
4596,,,,A2780,CHEMBL619144,F,BAO_0000219,,,1,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 3,,Homo sapiens,9606.0,
4597,,,,A2780,CHEMBL619145,F,BAO_0000219,,,1,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 5,,Homo sapiens,9606.0,
4598,,,,A2780,CHEMBL619146,F,BAO_0000219,,,1,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 8,,Homo sapiens,9606.0,
4599,,,,A2780,CHEMBL619147,F,BAO_0000219,,,1,15569,Cytotoxic activity in a panel of Human ovarian tumor A2780/CDDP cell line after 96h of drug exposure,,Homo sapiens,9606.0,
4600,,,,A2780,CHEMBL619148,F,BAO_0000219,,,1,17420,Antiproliferative effect of compound on A2780/DX cell line,,Homo sapiens,9606.0,
4601,,,,A2780,CHEMBL619149,F,BAO_0000219,,,1,17420,Antiproliferative effect of compound on A2780/DX cell line; n.d. indicates not determined,,Homo sapiens,9606.0,
4602,,,,A2780,CHEMBL619150,F,BAO_0000219,,,1,15099,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780/DX(RI),,Homo sapiens,9606.0,
4603,,,,A2780,CHEMBL619151,F,BAO_0000219,,,1,15099,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780/Dx(RI),,Homo sapiens,9606.0,
4604,,,,A2780,CHEMBL883794,F,BAO_0000219,,,1,17672,Cytotoxicity against ovarian carcinoma A2780/cis tumor cell lines,,Homo sapiens,9606.0,
4605,,,,A2780,CHEMBL619152,F,BAO_0000219,,,1,17672,Cytotoxicity against ovarian carcinoma A2780/cis90 tumor cell lines,,Homo sapiens,9606.0,
4606,,,,A2780,CHEMBL619153,F,BAO_0000219,,,1,17270,In vitro cytotoxicity against A2780ADR cell line,,Homo sapiens,9606.0,
4607,,,,A2780,CHEMBL619154,F,BAO_0000219,,,1,17270,In vitro cytotoxicity against A2780CIS cell line,,Homo sapiens,9606.0,
4608,,,,A2780,CHEMBL619155,F,BAO_0000219,,,1,5574,In vitro cytotoxic activity against human tumor cell line A2780CisR after incubation for 96 hours,,Homo sapiens,9606.0,
4609,,,,A2780,CHEMBL619156,F,BAO_0000219,,,1,2113,The compound was tested for cytotoxic potency against A2780R human tumor cell lines.,,Homo sapiens,9606.0,
4610,,,,A2780,CHEMBL619157,F,BAO_0000219,,,1,16913,"Inhibitory effect of Gold(III) complex, 2,2' bipy on growth of cisplatin-resistant A2780/R human tumor cell lines",,Homo sapiens,9606.0,
4611,,,,A2780,CHEMBL619797,F,BAO_0000219,,,1,16913,"Inhibitory effect of Gold(III) complex, CDDP on growth of cisplatin-resistant A2780/R human tumor cell lines",,Homo sapiens,9606.0,
4612,,,,,CHEMBL619798,A,BAO_0000218,,,0,17839,Oral bioavailability of compound in rhesus macaques,In vivo,Macaca mulatta,9544.0,
4613,,,,,CHEMBL619799,A,BAO_0000218,,,0,6821,Oral bioavailability in monkey,In vivo,monkey,9443.0,
4614,,,,,CHEMBL619800,A,BAO_0000218,,,0,6078,Oral bioavailability evaluated in monkey,In vivo,monkey,9443.0,
4615,,,,,CHEMBL619801,A,BAO_0000218,,,0,6535,Oral bioavailability in monkey (dose 1 mg/kg p.o.),In vivo,monkey,9443.0,
4616,,,,,CHEMBL619802,A,BAO_0000218,,,0,4449,Oral bioavailability in Rhesus monkey,In vivo,Macaca mulatta,9544.0,
4617,,,,,CHEMBL619803,A,BAO_0000218,,,0,6057,Oral bioavailability was calculated in rhesus monkey,In vivo,Macaca mulatta,9544.0,
4618,,,,,CHEMBL619965,A,BAO_0000218,,,0,5922,Oral bioavailability in cynomolgus monkey,In vivo,Macaca fascicularis,9541.0,
4619,,,,,CHEMBL619966,A,BAO_0000218,,,0,5940,Oral bioavailability in monkey,In vivo,monkey,9443.0,
4620,,,,,CHEMBL619967,A,BAO_0000218,,,0,6265,Oral bioavailability in monkey,In vivo,monkey,9443.0,
4621,,,,,CHEMBL620073,A,BAO_0000218,,,0,6265,Oral bioavailability in monkey (dose 1 mg/kg),In vivo,monkey,9443.0,
4622,,,,,CHEMBL620074,A,BAO_0000218,,,0,6265,Oral bioavailability in monkey (dose 5 mg/kg),In vivo,monkey,9443.0,
4623,,,,,CHEMBL620075,A,BAO_0000218,,,0,5940,Oral bioavailability in monkey,In vivo,monkey,9443.0,
4624,,,,,CHEMBL620076,A,BAO_0000218,,,0,5940,Oral bioavailability in monkey,In vivo,monkey,9443.0,
4625,,,,,CHEMBL620077,A,BAO_0000218,,,0,4514,Oral bioavailability in rhesus monkey,In vivo,Macaca mulatta,9544.0,
4626,,,,,CHEMBL620078,A,BAO_0000218,,,0,5546,Oral bioavailability in rhesus monkey at a dose of 2 mg/kg by po administration,In vivo,Macaca mulatta,9544.0,
4627,,,,,CHEMBL620079,A,BAO_0000218,,,0,5553,Oral bioavailability in squirrel monkey at a dose of 10 mg/kg,In vivo,Saimiri sciureus,9521.0,
4628,,,,,CHEMBL620080,A,BAO_0000218,,,0,6641,Oral bioavailability in monkey (dosed at 0.5 mpk iv and 2.0 mpk orally),In vivo,monkey,9443.0,
4629,,,,,CHEMBL620081,A,BAO_0000218,,,0,5472,Oral bioavailability in Rhesus monkey,In vivo,Macaca mulatta,9544.0,
4630,,,,,CHEMBL620082,A,BAO_0000218,,,0,5668,Oral bioavailability in Rhesus monkey (dose 10 mg/kg p.o.),In vivo,Macaca mulatta,9544.0,
4631,,,,,CHEMBL620083,A,BAO_0000218,,,0,5711,Oral bioavailability in monkey at 10 mg/kg of the compound,In vivo,monkey,9443.0,
4632,,,,,CHEMBL620084,A,BAO_0000218,,,0,5145,Bioavailability in Rhesus monkey,In vivo,Macaca mulatta,9544.0,
4633,,,,,CHEMBL620085,A,BAO_0000218,,,0,3443,Glomerular Filtration Rate(GFR) evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,Cercopithecidae,9527.0,
4634,,,,,CHEMBL874595,A,BAO_0000218,,,0,3443,Glomerular Filtration Rate(GFR)of the compound compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,Cercopithecidae,9527.0,
4635,,,,,CHEMBL873352,A,BAO_0000218,,,0,3249,Half life by ''Cr'' assay in rhesus monkey at a dose of 5 mg/kg,In vivo,Cercopithecidae,9527.0,
4636,,,,,CHEMBL620086,A,BAO_0000218,,,0,3249,Half life the of compound was determined by ''Cr'' assay in squirrel monkey at a dose of 5 mg/kg,In vivo,Cercopithecidae,9527.0,
4637,,,,,CHEMBL620087,A,BAO_0000218,,,0,5355,Mean residence time was determined after intravenous administration in cynomolgus monkeys,In vivo,Cercopithecidae,9527.0,
4638,,,,,CHEMBL620088,A,BAO_0000218,,,0,5355,Mean residence time was determined after oral administration in cynomolgus monkeys; NA means Not applicable,In vivo,Cercopithecidae,9527.0,
4639,,,,,CHEMBL620089,A,BAO_0000218,,,0,5355,Mean residence time was determined after oral administration in cynomolgus monkeys; NA means not applicable,In vivo,Cercopithecidae,9527.0,
4640,,,,,CHEMBL620090,A,BAO_0000218,,,0,4809,Pharmacokinetic parameter MRT was determined in monkey after (iv) administration of a dose of 13 (uM/kg),In vivo,Cercopithecidae,9527.0,
4641,,,,,CHEMBL620091,A,BAO_0000218,,,0,4809,Pharmacokinetic parameter MRT was determined in monkey after (po) administration of a dose of 50 (uM/kg),In vivo,Cercopithecidae,9527.0,
4642,,,,,CHEMBL620092,A,BAO_0000251,,,0,14294,Metabolism of compound in monkey S9 microsomes ('+''indicates <20% largest observed peak),,Cercopithecidae,9527.0,Microsomes
4643,,,,,CHEMBL620093,A,BAO_0000251,,,0,14294,Metabolism of compound in monkey S9 microsomes ('++''indicates 20-50% largest observed peak),,Cercopithecidae,9527.0,Microsomes
4644,,,,,CHEMBL620094,A,BAO_0000251,,,0,14294,Metabolism of compound in monkey S9 microsomes ('+++'indicates 50-80% largest observed peak),,Cercopithecidae,9527.0,Microsomes
4645,,,,,CHEMBL620095,A,BAO_0000251,,,0,14294,Metabolism of compound in monkey S9 microsomes ('++++' indicates largest observed peak),,Cercopithecidae,9527.0,Microsomes
4646,,,,,CHEMBL620096,A,BAO_0000218,,,0,3443,Plasma clearance evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,In vivo,Cercopithecidae,9527.0,
4647,,,,,CHEMBL620097,A,BAO_0000218,,,0,3443,Plasma clearance compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,In vivo,Cercopithecidae,9527.0,
4648,,,,,CHEMBL620098,A,BAO_0000019,,,0,11271,Clearance from plasma(with matabolite-corrected plasma radioactivity-time integral) at 30 min after administration.,,Cercopithecidae,9527.0,
4649,,,,,CHEMBL620099,A,BAO_0000218,,,0,3443,Renal clearance evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,Cercopithecidae,9527.0,
4650,,,,,CHEMBL620100,A,BAO_0000218,,,0,3443,Renal clearance compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,Cercopithecidae,9527.0,
4651,,,,,CHEMBL620101,A,BAO_0000019,,,0,6821,Elimination Half-life of compound was determined in monkey,,Cercopithecidae,9527.0,
4652,,,,,CHEMBL620102,A,BAO_0000019,,,0,17267,Half life of compound was determined in rhesus monkey,,Cercopithecidae,9527.0,
4653,Plasma,,,,CHEMBL620103,A,BAO_0000366,,,0,5819,Half life in monkey plasma,,Cercopithecidae,9527.0,
4654,Plasma,,,,CHEMBL620104,A,BAO_0000366,,,0,5819,Half life in monkey plasma; Not detected,,Cercopithecidae,9527.0,
4655,,,,,CHEMBL874596,A,BAO_0000218,,,0,1916,Half life period was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,In vivo,Cercopithecidae,9527.0,
4656,,,,,CHEMBL873490,A,BAO_0000218,,,0,17509,Half-life 24 hr after 2 mg/kg iv administration in monkeys,In vivo,Cercopithecidae,9527.0,
4657,,,,,CHEMBL620105,A,BAO_0000019,,,0,1399,Terminal half life of the compound.,,Cercopithecidae,9527.0,
4658,,,,,CHEMBL620780,A,BAO_0000218,,,0,1916,Maximum time was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,In vivo,Cercopithecidae,9527.0,
4659,,,,,CHEMBL620781,A,BAO_0000218,,,0,4809,Pharmacokinetic parameter Tmax was determined in monkey after (po) administration of a dose of 50 (uM/kg),In vivo,Cercopithecidae,9527.0,
4660,,,,,CHEMBL620956,A,BAO_0000218,,,0,5546,Unbound plasma was determined in rhesus monkey at a dose of 1 mg/kg by iv administration,,Cercopithecidae,9527.0,
4661,Urine,,,,CHEMBL620957,A,BAO_0000218,,,0,3443,Urinary recovery evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,Cercopithecidae,9527.0,
4662,Urine,,,,CHEMBL620958,A,BAO_0000218,,,0,3443,Urinary recovery compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,Cercopithecidae,9527.0,
4663,,,,,CHEMBL620959,A,BAO_0000218,,,0,4257,Volume of distribution was determined in monkey after a 3 mg/kg of iv dose,In vivo,Cercopithecidae,9527.0,
4664,,,,,CHEMBL620960,A,BAO_0000218,,,0,6221,Volume distribution after oral administration (2.5 mg/kg) in monkey was determined,In vivo,Cercopithecidae,9527.0,
4665,,,,,CHEMBL620961,A,BAO_0000218,,,0,5472,Volume of distribution was evaluated in rhesus,In vivo,Cercopithecidae,9527.0,
4666,,,,,CHEMBL620962,A,BAO_0000218,,,0,4727,Plasma clearance was measured in hamster at the dose of 10 mg/kg by peroral administration,In vivo,Cricetulus griseus,10029.0,
4667,,,,,CHEMBL620963,A,BAO_0000218,,,0,4727,Plasma clearance was measured in hamster at the dose of 3 mg/kg by intravenous administration,In vivo,Cricetulus griseus,10029.0,
4668,,,,,CHEMBL620964,A,BAO_0000218,,,0,4727,Bioavailability in hamster was determined,In vivo,Cricetulus griseus,10029.0,
4669,,,,,CHEMBL620965,A,BAO_0000218,,,0,4727,Bioavailability in hamster at a dose of 3 mg/kg by intravenous administration,In vivo,Cricetulus griseus,10029.0,
4670,,,,,CHEMBL620966,A,BAO_0000218,,,0,4727,Bioavailability in hamster at a dose of 3 mg/kg by oral administration,In vivo,Cricetulus griseus,10029.0,
4671,Blood,,,,CHEMBL620967,A,BAO_0000221,,,0,4727,Half life of compound was determined in hamster blood,,Cricetulus griseus,10029.0,
4672,,,,,CHEMBL620968,A,BAO_0000019,,,0,1452,Michaelis-Menten constant of the compound.,,Sus scrofa,9823.0,
4673,,,,,CHEMBL874597,A,BAO_0000019,,,0,1452,Vmax value was measured at 0 uM concentration of silyl ether.,,Sus scrofa,9823.0,
4674,,,,,CHEMBL620969,A,BAO_0000019,,,0,1452,Vmax value was measured at 10 uM concentration of silyl ether.,,Sus scrofa,9823.0,
4675,,,,,CHEMBL620970,A,BAO_0000019,,,0,1452,Vmax value was measured at 5 uM concentration of silyl ether.,,Sus scrofa,9823.0,
4676,,,,,CHEMBL620971,B,BAO_0000357,,,9,11706,Inactivation of human leukocyte (neutrophil) elastase(HLE)(HNE) as rate constant,,Homo sapiens,9606.0,
4677,,,,,CHEMBL620972,A,BAO_0000218,,,0,1916,Area under curve was evaluated against man at a dose of 10 mg/kg after po administration,,Homo sapiens,9606.0,
4678,,,,,CHEMBL620973,A,BAO_0000019,,,0,17791,Compound was evaluated for area under the curve expressed as (h*ug/ml),,Homo sapiens,9606.0,
4679,,,,,CHEMBL618243,A,BAO_0000019,,,0,7766,Active metabolite of ifosfamide determined in humans; A-Active,,Homo sapiens,9606.0,
