td,ss_tss,ss_tp,vrnt_d,cll_d,b_frmt,crtd_b,cnfdnc_scr,rltnshp_tp,tss_d,src_d,ss_strn,ss_cll_tp,ss_tst_tp,chmbl_d,ss_ctgr,ss_d,ss_sbclllr_frctn,src_ss_d,dscrptn,dc_d,ss_rgnsm,ss_tx_d
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL626085,,12178,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.51-0.66",8608,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL626086,,12179,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.95-1.49",8608,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL626087,,12180,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.96-1.35",8608,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL626088,,12181,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.18-1.44",8608,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL626089,,12182,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.20-1.52",8608,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL626090,,12183,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.41-2.17",8608,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL626091,,12184,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.28-0.33",8608,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL626092,,12185,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.81-1.13",8608,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL626093,,12186,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.83-2.11",8608,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL626094,,12187,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.94-1.36",8608,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL626095,,12188,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.97-1.54",8608,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL626096,,12189,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 1.07-1.26",8608,Rattus norvegicus,10116.0
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL626097,,12190,,,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in monkey,15604,Simiiformes,314293.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL626098,,12191,,,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in rat,15604,Rattus norvegicus,10116.0
22224,Plasma,A,,,BAO_0000218,Autocuration,0,U,1969.0,1,,,,CHEMBL626099,,12192,,,compound was evaluated for area under the plasma concentration vs. time curve at different dose 27.5 mg/kg DMP323 equiv,1806,,
22224,Plasma,A,,,BAO_0000218,Autocuration,0,U,1969.0,1,,,,CHEMBL626100,,12193,,,compound was evaluated for area under the plasma concentration vs. time curve at different dose 7.7 mg/kg DMP323 equiv,1806,,
50588,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL626101,,12194,,,AUC 0-inf in dog,17237,Canis lupus familiaris,9615.0
50512,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL626102,,12195,,,AUC 0-inf in guinea pig,17237,Cavia porcellus,10141.0
50588,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL626103,,12196,,,AUC 0-t in dog,17237,Canis lupus familiaris,9615.0
50512,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL628391,,12197,,,AUC 0-t in guinea pig,17237,Cavia porcellus,10141.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL628392,,12198,,,The compound was tested for brain to plasma partition in rat,15194,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL628393,,12199,,,The compound was tested for brain to plasma partition in rat.,15194,Rattus norvegicus,10116.0
22224,Blood,A,,,BAO_0000019,Autocuration,0,U,178.0,1,,,,CHEMBL628394,,12200,,,Area under curve was determined for 0-6 hr duration using dihydralazine as reference drug for the peak blood pressure,8787,,
50588,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL628395,,12201,,,Area under concentration-time curve of compound was determined in dog at 5 mg/kg intravenously admn.,17025,Canis lupus familiaris,9615.0
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628396,,12202,,,Area under concentration-time curve of compound was determined in monkey at 5 mg/kg intravenously admn.,17025,Simiiformes,314293.0
50592,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL628397,,12203,,,Area under concentration-time curve of compound was determined in rabbit at 5 mg/kg intravenously admn.,17025,Oryctolagus cuniculus,9986.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL628398,,12204,,,Area under concentration-time curve of compound was determined in rat at 5 mg/kg intravenously admn.,17025,Rattus norvegicus,10116.0
50797,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL628399,,12205,,,Area under curve obtained at a dose of 10 mg/kg when administered orally to rhesus monkey,4236,Macaca mulatta,9544.0
50588,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL628400,,12206,,,The Plasma area under the compound concentration -time curve was measured in dogs after oral administration of 1 mg/kg dose,15343,Canis lupus familiaris,9615.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL874907,,12207,,,The Plasma area under the compound concentration -time curve was measured in rats after oral administration of 1 mg/kg dose,15343,Rattus norvegicus,10116.0
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL628401,,12208,,,Area under curve of the compound was determined,17720,,
22224,Plasma,A,,,BAO_0000218,Autocuration,0,U,1969.0,1,,,,CHEMBL628402,,12209,,,AUC in monkeys at a dose of 1 mg/kg,17788,Simiiformes,314293.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL628403,,12210,,,AUC in rats at a dose of 1 mg/kg,17788,Rattus norvegicus,10116.0
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL628404,,12211,,,Compound was evaluated for the overall absorbance loss at pH of 2,8778,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL628405,,12212,,,Compound was evaluated for the overall absorbance loss at pH of 4,8778,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL628406,,12213,,,Compound was evaluated for the overall absorbance loss at pH of 7,8778,,
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL628407,,12214,,,Compound was evaluated for its absorption in the rats,2249,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628408,,12215,,,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,8881,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL629171,,12216,,,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight.,8881,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL629172,,12217,,,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,8881,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL629173,,12218,,,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of per moiety tranexamic acid,8881,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629174,,12219,,,In vitro percent permeability into rat ileum,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629175,,12220,,,In vitro percent permeability into rat ileum; Range is 10-17,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629176,,12221,,,In vitro percent permeability into rat ileum; Range is 10-18,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629177,,12222,,,In vitro percent permeability into rat ileum; Range is 10-19,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629178,,12223,,,In vitro percent permeability into rat ileum; Range is 12-15,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631869,,12224,,,In vitro percent permeability into rat ileum; Range is 13-19,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631870,,12225,,,In vitro percent permeability into rat ileum; Range is 14-17,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631871,,12226,,,In vitro percent permeability into rat ileum; Range is 15-18,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631872,,12227,,,In vitro percent permeability into rat ileum; Range is 2-5,15286,Rattus norvegicus,10116.0
22224,Ileum,A,,,BAO_0000221,Autocuration,0,U,2116.0,1,,,,CHEMBL875775,,12228,,,In vitro percent permeability into rat ileum; Range is 23-42,15286,,
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631873,,12229,,,In vitro percent permeability into rat ileum; Range is 28-36,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631874,,12230,,,In vitro percent permeability into rat ileum; Range is 29-35,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631875,,12231,,,In vitro percent permeability into rat ileum; Range is 46-66,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631876,,12232,,,In vitro percent permeability into rat ileum; Range is 50-68,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631877,,12233,,,In vitro percent permeability into rat ileum; Range is 78-81,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631878,,12234,,,In vitro percent permeability into rat ileum; insol indicates not soluble in aqueous buffer,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631879,,12235,,,In vitro percent permeability into rat ileum; nd indicates not detected,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631880,,12236,,,In vitro percent permeability into rat ileum; nt indicates not detected,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631881,,12237,,,In vitro percent permeability into rat ileum; nt indicates not tested,15286,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL631882,,12238,,,Compound was tested for oral absorption in bile-duct cannulated rats,13770,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630749,,12239,,,Compound was tested for oral absorption in bile-duct cannulated rats.,13770,Rattus norvegicus,10116.0
50587,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630750,,12240,,,Oral absorption using Caco-2 cell monolayers.,5202,Homo sapiens,9606.0
50587,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630253,,12241,,,Percent of the drug absorbed after administration to humans was determined,14920,Homo sapiens,9606.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL630254,,12242,,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 120 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL630255,,12243,,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 15 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL630256,,12244,,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 180 minutes.,14103,Rattus norvegicus,10116.0
50597,Liver,A,,,BAO_0000218,Intermediate,1,N,2107.0,1,,,In vivo,CHEMBL875781,,12245,,,"Biodistribution inl liver of mature female Dawley rat after 1h, expressed as percent injected dose/g",13751,Rattus norvegicus,10116.0
50597,Liver,A,,,BAO_0000218,Intermediate,1,N,2107.0,1,,,In vivo,CHEMBL630257,,12246,,,"Biodistribution inl liver of mature female Dawley rat after 30min, expressed as percent injected dose/g",13751,Rattus norvegicus,10116.0
50597,Liver,A,,,BAO_0000218,Intermediate,1,N,2107.0,1,,,In vivo,CHEMBL630258,,12247,,,"Biodistribution inl liver of mature female Dawley rat after 45min, expressed as percent injected dose/g",13751,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630259,,12248,,,"Distribution of radioactivity in rat blood after 2 minutes of iv administration at the dose of 10.05-0.07 gram of tissue, expressed as percent injected dose per gram of tissue",15807,Rattus norvegicus,10116.0
50597,Striatum,A,,,BAO_0000218,Intermediate,1,N,2435.0,1,,,,CHEMBL630260,,12249,,,"Distribution of radioactivity in rat striatum after 5 minutes of iv administration at the dose of 1.89-3.73 g of tissue, expressed as percent injected dose per gram of tissue",15807,Rattus norvegicus,10116.0
50597,Striatum,A,,,BAO_0000218,Intermediate,1,N,2435.0,1,,,,CHEMBL630261,,12250,,,"Distribution of radioactivity in rat striatum after 5 minutes of iv administration at the dose of 3.44-4.80 g of tissue, expressed as percent injected dose per gram of tissue",15807,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630262,,12251,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat and 5-alpha-DHT was reported,14950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630263,,12252,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat blood at 1 hour time,14950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630264,,12253,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat blood at 2 hours time,14950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630265,,12254,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat fat at 0.5 hours time,14950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630266,,12255,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat fat at 4 hours time,14950,Rattus norvegicus,10116.0
50597,Kidney,A,,,BAO_0000218,Intermediate,1,N,2113.0,1,,,,CHEMBL630267,,12256,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat kidney at 0.5 hours time,14950,Rattus norvegicus,10116.0
50597,Kidney,A,,,BAO_0000218,Intermediate,1,N,2113.0,1,,,,CHEMBL630268,,12257,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat kidney at 4 hours time,14950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630269,,12258,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 1 hour time,14950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630270,,12259,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 2 hours time,14950,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL630141,,12260,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 1 hour time,14950,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL630142,,12261,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 2 hours time,14950,Rattus norvegicus,10116.0
50597,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,,CHEMBL630143,,12262,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 0.5 hours time,14950,Rattus norvegicus,10116.0
50597,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,,CHEMBL630144,,12263,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 4 hours time,14950,Rattus norvegicus,10116.0
50597,Prostate gland,A,,,BAO_0000218,Intermediate,1,N,2367.0,1,,,,CHEMBL630145,,12264,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 0.5 hours time,14950,Rattus norvegicus,10116.0
50597,Prostate gland,A,,,BAO_0000218,Intermediate,1,N,2367.0,1,,,,CHEMBL630146,,12265,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 4 hours time,14950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630147,,12266,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood,14950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630148,,12267,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 1 hours time,14950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630149,,12268,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 2 hours time,14950,Rattus norvegicus,10116.0
50597,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,,CHEMBL630150,,12269,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 1 hour time,14950,Rattus norvegicus,10116.0
50597,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,,CHEMBL630151,,12270,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 2 hours time,14950,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL632031,,12271,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 0.5 hours time,14950,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL632032,,12272,,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 4 hours time,14950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL632033,,12273,,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat fat at 1 hour time,14950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL632034,,12274,,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat kidney at 1 hour time,14950,Rattus norvegicus,10116.0
50597,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,,CHEMBL632035,,12275,,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat muscle at 1 hour time,14950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL632036,,12276,,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat prostrateat 1 hour time,14950,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL632037,,12277,,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat thyroid at 1 hour time,14950,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,,CHEMBL632038,,12278,,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 10 minutes,8631,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,,CHEMBL632039,,12279,,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 15 minutes,8631,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,,CHEMBL632040,,12280,,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 20 minutes,8631,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,,CHEMBL632041,,12281,,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 30 minutes,8631,Rattus norvegicus,10116.0
50588,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,,CHEMBL632042,,12282,,,"Concentration of compound in blood of dog 2, after administering intravenously",9614,Canis lupus familiaris,9615.0
50588,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL632043,,12283,,,"Concentration of compound in left ventricle of dog 1, after administering intravenously",9614,Canis lupus familiaris,9615.0
50588,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL632044,,12284,,,"Concentration of compound in left ventricle of dog 2, after administering intravenously",9614,Canis lupus familiaris,9615.0
50588,Liver,A,,,BAO_0000218,Intermediate,1,N,2107.0,1,,,,CHEMBL632045,,12285,,,"Concentration of compound in liver of dog 1, after administering intravenously",9614,Canis lupus familiaris,9615.0
50588,Liver,A,,,BAO_0000218,Intermediate,1,N,2107.0,1,,,,CHEMBL632046,,12286,,,"Concentration of compound in liver of dog 2, after administering intravenously",9614,Canis lupus familiaris,9615.0
50588,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL632047,,12287,,,"Concentration of compound in lung of dog 1, after administering intravenously",9614,Canis lupus familiaris,9615.0
50588,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL632048,,12288,,,"Concentration of compound in lung of dog 2, after administering intravenously",9614,Canis lupus familiaris,9615.0
50588,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,,CHEMBL632049,,12289,,,"Concentration of compound in muscle of dog 1, after administering intravenously",9614,Canis lupus familiaris,9615.0
50588,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,,CHEMBL876418,,12290,,,"Concentration of compound in muscle of dog 2, after administering intravenously",9614,Canis lupus familiaris,9615.0
50588,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,,CHEMBL632050,,12291,,,"Concentration of compound in spleen of dog 1,after administering intravenously",9614,Canis lupus familiaris,9615.0
50588,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,,CHEMBL632051,,12292,,,"Concentration of compound in spleen of dog 2, after administering intravenously",9614,Canis lupus familiaris,9615.0
22224,,F,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL632052,,12293,,,Concentration of liberated compound in serum after 120 min at the dose of 50 mg/kg (po).,10353,,
22224,,F,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL632053,,12294,,,Concentration of liberated compound in serum after 240 min at the dose of 50 mg/kg (po).,10353,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL632054,,12295,,,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).,10353,,
22224,,F,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL632055,,12296,,,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).,10353,,
22224,,F,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL631181,,12297,,,Concentration of liberated compound in serum after 60 min at the dose of 50 mg/kg (po).,10353,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL631182,,12298,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous after 1.5 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL631183,,12299,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.5 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL631184,,12300,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL629774,,12301,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL629775,,12302,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL876549,,12303,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628172,,12304,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628173,,12305,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628174,,12306,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous after 1.5 hr,9196,,
