assays_ss_tst_tp,assays_ss_sbclllr_frctn,assays_chmbl_d,assays_src_ss_d,assays_td,assays_ss_tss,assays_b_frmt,assays_ss_rgnsm,assays_tss_d,assays_ss_strn,assays_dscrptn,assays_crtd_b,assays_ss_tx_d,assays_rltnshp_tp,assays_ss_d,assays_src_d,assays_vrnt_d,assays_cnfdnc_scr,assays_ss_tp,assays_ss_cll_tp,assays_cll_d,assays_dc_d,assays_ss_ctgr
,,CHEMBL623140,,50597,Kidney,BAO_0000218,Rattus norvegicus,2113.0,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11475,1,,1,A,,,8319,
,,CHEMBL623141,,50597,Liver,BAO_0000218,Rattus norvegicus,2107.0,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose in the total organ,Intermediate,10116.0,N,11476,1,,1,A,,,8319,
,,CHEMBL623142,,50597,Liver,BAO_0000218,Rattus norvegicus,2107.0,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11477,1,,1,A,,,8319,
,,CHEMBL623143,,50597,,BAO_0000218,Rattus norvegicus,,,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat lung as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11478,1,,1,A,,,8319,
,,CHEMBL623144,,50594,Urine,BAO_0000218,Mus musculus,1088.0,,The total amount of penciclovir recovered in the urine over a 48-h period was determined by HPLC using a C18 reversed-phase column in mouse.,Intermediate,10090.0,N,11479,1,,1,A,,,14571,
,,CHEMBL623405,,50597,Urine,BAO_0000218,Rattus norvegicus,1088.0,,The total amount of penciclovir recovered in the urine over a 48-h period was determined by HPLC using a C18 reversed-phase column in rat.,Intermediate,10116.0,N,11480,1,,1,A,,,14571,
,,CHEMBL624074,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat blood as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11481,1,,1,A,,,8319,
,,CHEMBL624075,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose in the total organ,Intermediate,10116.0,N,11482,1,,1,A,,,8319,
,,CHEMBL624076,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11483,1,,1,A,,,8319,
,,CHEMBL624077,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose in the total organ,Intermediate,10116.0,N,11484,1,,1,A,,,8319,
,,CHEMBL624078,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11485,1,,1,A,,,8319,
,,CHEMBL624079,,50597,Kidney,BAO_0000218,Rattus norvegicus,2113.0,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose in the total organ,Intermediate,10116.0,N,11486,1,,1,A,,,8319,
,,CHEMBL624261,,50597,Kidney,BAO_0000218,Rattus norvegicus,2113.0,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11487,1,,1,A,,,8319,
,,CHEMBL624262,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose in the total organ,Intermediate,10116.0,N,11488,1,,1,A,,,8319,
,,CHEMBL624263,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11489,1,,1,A,,,8319,
,,CHEMBL624264,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat lung as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11490,1,,1,A,,,8319,
,,CHEMBL624265,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat blood as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11491,1,,1,A,,,8319,
,,CHEMBL624266,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose in the total organ,Intermediate,10116.0,N,11492,1,,1,A,,,8319,
,,CHEMBL624267,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11493,1,,1,A,,,8319,
,,CHEMBL624268,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose in the total organ,Intermediate,10116.0,N,11494,1,,1,A,,,8319,
,,CHEMBL875227,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11495,1,,1,A,,,8319,
,,CHEMBL624269,,50597,Kidney,BAO_0000218,Rattus norvegicus,2113.0,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose in the total organ,Intermediate,10116.0,N,11496,1,,1,A,,,8319,
,,CHEMBL624270,,50597,Kidney,BAO_0000218,Rattus norvegicus,2113.0,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11497,1,,1,A,,,8319,
,,CHEMBL624271,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose in the total organ,Intermediate,10116.0,N,11498,1,,1,A,,,8319,
,,CHEMBL624272,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11499,1,,1,A,,,8319,
,,CHEMBL624273,,50597,,BAO_0000218,Rattus norvegicus,,,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat lung as Percent of injected dose per gram in the organ,Intermediate,10116.0,N,11500,1,,1,A,,,8319,
,,CHEMBL624274,,50597,Urine,BAO_0000218,Rattus norvegicus,1088.0,,Urinary excretion in rat after 0-4 hours of oral administration at 50 mg/kg,Intermediate,10116.0,N,11501,1,,1,A,,,12064,
,,CHEMBL624275,,50597,Urine,BAO_0000218,Rattus norvegicus,1088.0,,Urinary excretion in rat after 4-8 hours of oral administration at 50 mg/kg,Intermediate,10116.0,N,11502,1,,1,A,,,12064,
,,CHEMBL624276,,50597,Urine,BAO_0000218,Rattus norvegicus,1088.0,,Urinary excretion in rat after 8-24 hours of oral administration at 50 mg/kg,Intermediate,10116.0,N,11503,1,,1,A,,,12064,
,,CHEMBL624277,,50597,Urine,BAO_0000218,Rattus norvegicus,1088.0,,Urinary recovery expressed as percentage dose in male rats after iv administration of 20 mg/kg,Intermediate,10116.0,N,11504,1,,1,A,,,12038,
,,CHEMBL624278,,22224,,BAO_0000019,,,,% dose converted to 2-amino-5-chlorophenyl sulfate,Autocuration,,U,11505,1,,0,A,,,14314,
,,CHEMBL624279,,22224,,BAO_0000019,,,,% dose converted to 4-(S-amino-N-{[(4-chlorophenyl)amino]carbonyl}sulfonimidoyl)benzoic acid (compound 41),Autocuration,,U,11506,1,,0,A,,,14314,
,,CHEMBL624280,,50597,Feces,BAO_0000218,Rattus norvegicus,1988.0,,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 0-24 hr",Intermediate,10116.0,N,11507,1,,1,A,,,11488,
,,CHEMBL624281,,50597,Feces,BAO_0000218,Rattus norvegicus,1988.0,,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 24-48 hr",Intermediate,10116.0,N,11508,1,,1,A,,,11488,
,,CHEMBL622933,,50597,Feces,BAO_0000218,Rattus norvegicus,1988.0,,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 0-24 hr",Intermediate,10116.0,N,11509,1,,1,A,,,11488,
,,CHEMBL622934,,50597,Feces,BAO_0000218,Rattus norvegicus,1988.0,,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 24-48 hr",Intermediate,10116.0,N,11510,1,,1,A,,,11488,
In vivo,,CHEMBL622935,,50597,Liver,BAO_0000218,Rattus norvegicus,2107.0,,Biodistribution in Rat liver after 30 minutes of iv administration; per g of tissue,Intermediate,10116.0,N,11511,1,,1,A,,,8829,
In vivo,,CHEMBL622936,,50597,Liver,BAO_0000218,Rattus norvegicus,2107.0,,Biodistribution in Rat liver after 5 minutes of iv administration,Intermediate,10116.0,N,11512,1,,1,A,,,8829,
In vivo,,CHEMBL875228,,50597,Liver,BAO_0000218,Rattus norvegicus,2107.0,,Biodistribution in Rat liver after 5 minutes of iv administration; per g of tissue,Intermediate,10116.0,N,11513,1,,1,A,,,8829,
In vivo,,CHEMBL622937,,50597,Lung,BAO_0000218,Rattus norvegicus,2048.0,,Biodistribution in Rat lung after 24 hours of iv administration,Intermediate,10116.0,N,11514,1,,1,A,,,8829,
In vivo,,CHEMBL622938,,50597,Lung,BAO_0000218,Rattus norvegicus,2048.0,,Biodistribution in Rat lung after 24 hours of iv administration; per g of tissue,Intermediate,10116.0,N,11515,1,,1,A,,,8829,
In vivo,,CHEMBL619736,,50597,Lung,BAO_0000218,Rattus norvegicus,2048.0,,Biodistribution in Rat lung after 30 minutes of iv administration,Intermediate,10116.0,N,11516,1,,1,A,,,8829,
In vivo,,CHEMBL625117,,50597,Lung,BAO_0000218,Rattus norvegicus,2048.0,,Biodistribution in Rat lung after 30 minutes of iv administration; per g of tissue,Intermediate,10116.0,N,11517,1,,1,A,,,8829,
In vivo,,CHEMBL625118,,50597,Lung,BAO_0000218,Rattus norvegicus,2048.0,,Biodistribution in Rat lung after 5 minutes of iv administration,Intermediate,10116.0,N,11518,1,,1,A,,,8829,
In vivo,,CHEMBL625119,,50597,Lung,BAO_0000218,Rattus norvegicus,2048.0,,Biodistribution in Rat lung after 5 minutes of iv administration; per g of tissue,Intermediate,10116.0,N,11519,1,,1,A,,,8829,
In vivo,,CHEMBL625120,,50597,Cerebellum,BAO_0000218,Rattus norvegicus,2037.0,,"Biodistribution in rat cerebellum, expressed as percent I.D./g tissue",Intermediate,10116.0,N,11520,1,,1,A,,,14972,
In vivo,,CHEMBL625121,,50597,,BAO_0000218,Rattus norvegicus,,,"Biodistribution in rat superior coliculus, expressed as percent I.D./g tissue",Intermediate,10116.0,N,11521,1,,1,A,,,14972,
In vivo,,CHEMBL625122,,50597,Thalamus,BAO_0000218,Rattus norvegicus,10000006.0,,"Biodistribution in rat thalamus, expressed as percent I.D./g tissue",Intermediate,10116.0,N,11522,1,,1,A,,,14972,
In vivo,,CHEMBL622204,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,10116.0,N,11523,1,,1,A,,,14608,
In vivo,,CHEMBL877503,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,10116.0,N,11524,1,,1,A,,,14608,
In vivo,,CHEMBL627127,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,10116.0,N,11525,1,,1,A,,,14608,
In vivo,,CHEMBL627128,,22224,Hippocampus,BAO_0000218,,10000000.0,,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 2 min,Autocuration,,U,11526,1,,0,A,,,14608,
In vivo,,CHEMBL627129,,22224,Hippocampus,BAO_0000218,,10000000.0,,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 30 min,Autocuration,,U,11527,1,,0,A,,,14608,
In vivo,,CHEMBL627130,,22224,Hippocampus,BAO_0000218,,10000000.0,,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 60 min,Autocuration,,U,11528,1,,0,A,,,14608,
In vivo,,CHEMBL627131,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,10116.0,N,11529,1,,1,A,,,14608,
In vivo,,CHEMBL627132,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,10116.0,N,11530,1,,1,A,,,14608,
In vivo,,CHEMBL627133,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,10116.0,N,11531,1,,1,A,,,14608,
In vivo,,CHEMBL627134,,50597,Cerebellum,BAO_0000218,Rattus norvegicus,2037.0,,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,10116.0,N,11532,1,,1,A,,,14608,
In vivo,,CHEMBL627135,,50597,Cerebellum,BAO_0000218,Rattus norvegicus,2037.0,,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,10116.0,N,11533,1,,1,A,,,14608,
In vivo,,CHEMBL627136,,50597,Cerebellum,BAO_0000218,Rattus norvegicus,2037.0,,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,10116.0,N,11534,1,,1,A,,,14608,
In vivo,,CHEMBL628435,,50597,,BAO_0000218,Rattus norvegicus,,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,10116.0,N,11535,1,,1,A,,,14608,
In vivo,,CHEMBL628436,,50597,,BAO_0000218,Rattus norvegicus,,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,10116.0,N,11536,1,,1,A,,,14608,
In vivo,,CHEMBL628437,,50597,,BAO_0000218,Rattus norvegicus,,,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,10116.0,N,11537,1,,1,A,,,14608,
In vivo,,CHEMBL628438,,50597,Heart,BAO_0000218,Rattus norvegicus,948.0,,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,10116.0,N,11538,1,,1,A,,,14608,
In vivo,,CHEMBL628439,,50597,Heart,BAO_0000218,Rattus norvegicus,948.0,,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,10116.0,N,11539,1,,1,A,,,14608,
In vivo,,CHEMBL628440,,50597,Heart,BAO_0000218,Rattus norvegicus,948.0,,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,10116.0,N,11540,1,,1,A,,,14608,
In vivo,,CHEMBL628441,,50597,Hippocampus,BAO_0000218,Rattus norvegicus,10000000.0,,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,10116.0,N,11541,1,,1,A,,,14608,
In vivo,,CHEMBL628442,,50597,Hippocampus,BAO_0000218,Rattus norvegicus,10000000.0,,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,10116.0,N,11542,1,,1,A,,,14608,
In vivo,,CHEMBL628443,,50597,Hippocampus,BAO_0000218,Rattus norvegicus,10000000.0,,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,10116.0,N,11543,1,,1,A,,,14608,
In vivo,,CHEMBL628444,,50597,Kidney,BAO_0000218,Rattus norvegicus,2113.0,,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,10116.0,N,11544,1,,1,A,,,14608,
In vivo,,CHEMBL628445,,50597,Kidney,BAO_0000218,Rattus norvegicus,2113.0,,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,10116.0,N,11545,1,,1,A,,,14608,
In vivo,,CHEMBL877504,,50597,Kidney,BAO_0000218,Rattus norvegicus,2113.0,,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,10116.0,N,11546,1,,1,A,,,14608,
In vivo,,CHEMBL628446,,50597,Liver,BAO_0000218,Rattus norvegicus,2107.0,,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,10116.0,N,11547,1,,1,A,,,14608,
In vivo,,CHEMBL626874,,50597,Liver,BAO_0000218,Rattus norvegicus,2107.0,,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,10116.0,N,11548,1,,1,A,,,14608,
In vivo,,CHEMBL626875,,50597,Liver,BAO_0000218,Rattus norvegicus,2107.0,,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,10116.0,N,11549,1,,1,A,,,14608,
In vivo,,CHEMBL626876,,50597,Lung,BAO_0000218,Rattus norvegicus,2048.0,,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,10116.0,N,11550,1,,1,A,,,14608,
In vivo,,CHEMBL626877,,50597,Lung,BAO_0000218,Rattus norvegicus,2048.0,,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,10116.0,N,11551,1,,1,A,,,14608,
In vivo,,CHEMBL626878,,50597,Lung,BAO_0000218,Rattus norvegicus,2048.0,,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,10116.0,N,11552,1,,1,A,,,14608,
In vivo,,CHEMBL626879,,50597,Muscle tissue,BAO_0000218,Rattus norvegicus,2385.0,,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,10116.0,N,11553,1,,1,A,,,14608,
In vivo,,CHEMBL626880,,22224,Plasma,BAO_0000218,Simiiformes,1969.0,,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of monkey after oral administration of 0.05 mmol/kg,Autocuration,314293.0,U,11554,1,,0,A,,,8918,
In vivo,,CHEMBL626881,,50594,Plasma,BAO_0000218,Mus musculus,1969.0,,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of mouse after oral administration of 0.05 mmol/kg,Intermediate,10090.0,N,11555,1,,1,A,,,8918,
In vivo,,CHEMBL626882,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of rat after oral administration of 0.05 mmol/kg,Intermediate,10116.0,N,11556,1,,1,A,,,8918,
In vivo,,CHEMBL626883,,50588,Plasma,BAO_0000218,Canis lupus familiaris,1969.0,,Peak plasma concentration was measured in dogs,Intermediate,9615.0,N,11557,1,,1,A,,,14470,
In vivo,,CHEMBL626884,,50597,,BAO_0000218,Rattus norvegicus,,,Pharmacokinetic Parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,Intermediate,10116.0,N,11558,1,,1,A,,,14393,
In vivo,,CHEMBL626885,,50597,,BAO_0000218,Rattus norvegicus,,,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given intravenously at dose 15 mg/kg,Intermediate,10116.0,N,11559,1,,1,A,,,14886,
In vivo,,CHEMBL626886,,50597,,BAO_0000218,Rattus norvegicus,,,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 30 mg/kg,Intermediate,10116.0,N,11560,1,,1,A,,,14886,
In vivo,,CHEMBL626887,,50597,,BAO_0000218,Rattus norvegicus,,,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 80 mg/kg,Intermediate,10116.0,N,11561,1,,1,A,,,14886,
In vivo,,CHEMBL626888,,50597,,BAO_0000218,Rattus norvegicus,,,Pharmacokinetic parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,Intermediate,10116.0,N,11562,1,,1,A,,,14393,
In vivo,,CHEMBL626889,,50588,,BAO_0000218,Canis lupus familiaris,,,Pharmacokinetic parameter Cmax determined after intravenous administration of 15 mg/kg to dog,Intermediate,9615.0,N,11563,1,,1,A,,,13465,
In vivo,,CHEMBL626761,,22224,,BAO_0000218,Simiiformes,,,Pharmacokinetic parameter Cmax determined after intravenous administration of 25 mg/kg to monkey,Autocuration,314293.0,U,11564,1,,0,A,,,13465,
In vivo,,CHEMBL626762,,50588,,BAO_0000218,Canis lupus familiaris,,,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg abd antacid (CaCO3 dosed orally 10 min prior to and 60 min postdosing) to dog,Intermediate,9615.0,N,11565,1,,1,A,,,13465,
In vivo,,CHEMBL626763,,50588,,BAO_0000218,Canis lupus familiaris,,,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg to dog,Intermediate,9615.0,N,11566,1,,1,A,,,13465,
In vivo,,CHEMBL626764,,50597,,BAO_0000218,Rattus norvegicus,,,Pharmacokinetic parameter Cmax determined after intravenous administration of 50 mg/kg to rat,Intermediate,10116.0,N,11567,1,,1,A,,,13465,
In vivo,,CHEMBL626765,,50597,,BAO_0000218,Rattus norvegicus,,,Pharmacokinetic parameter Cmax determined after intravenous administration of 60 mg/kg to rat,Intermediate,10116.0,N,11568,1,,1,A,,,13465,
In vivo,,CHEMBL626766,,50588,,BAO_0000218,Canis lupus familiaris,,,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to dog,Intermediate,9615.0,N,11569,1,,1,A,,,13465,
In vivo,,CHEMBL626767,,50597,,BAO_0000218,Rattus norvegicus,,,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat,Intermediate,10116.0,N,11570,1,,1,A,,,13465,
In vivo,,CHEMBL626768,,50597,,BAO_0000218,Rattus norvegicus,,,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat; No levels,Intermediate,10116.0,N,11571,1,,1,A,,,13465,
In vivo,,CHEMBL626769,,50588,,BAO_0000218,Canis lupus familiaris,,,Pharmacokinetic parameter Cmax determined after peroral administration of 15 mg/kg to dog,Intermediate,9615.0,N,11572,1,,1,A,,,13465,
In vivo,,CHEMBL874463,,50588,,BAO_0000218,Canis lupus familiaris,,,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to dog,Intermediate,9615.0,N,11573,1,,1,A,,,13465,
In vivo,,CHEMBL626770,,22224,,BAO_0000218,Simiiformes,,,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey,Autocuration,314293.0,U,11574,1,,0,A,,,13465,
In vivo,,CHEMBL626771,,22224,,BAO_0000218,Simiiformes,,,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey; No levels,Autocuration,314293.0,U,11575,1,,0,A,,,13465,
In vivo,,CHEMBL626772,,50597,,BAO_0000218,Rattus norvegicus,,,Pharmacokinetic parameter Cmax determined after peroral administration of 50 mg/kg to rat,Intermediate,10116.0,N,11576,1,,1,A,,,13465,
In vivo,,CHEMBL626773,,100710,,BAO_0000218,Macaca fascicularis,,,Pharmacokinetic parameter Cmax for the compound was evaluated in nude cynomolgus monkeys after oral administration. ,Intermediate,9541.0,N,11577,1,,1,A,,,14731,
In vivo,,CHEMBL626774,,50594,,BAO_0000218,Mus musculus,,,Pharmacokinetic parameter Cmax for the compound was evaluated in nude mice after oral administration. ,Intermediate,10090.0,N,11578,1,,1,A,,,14731,
In vivo,,CHEMBL626775,,50588,,BAO_0000218,Canis lupus familiaris,,,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 375 mg/kg,Intermediate,9615.0,N,11579,1,,1,A,,,13376,
In vivo,,CHEMBL626776,,50588,,BAO_0000218,Canis lupus familiaris,,,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 500 mg/kg,Intermediate,9615.0,N,11580,1,,1,A,,,13376,
In vivo,,CHEMBL626777,,50597,,BAO_0000218,Rattus norvegicus,,,Maximum concentration (Cmax) in rat when administered orally,Intermediate,10116.0,N,11581,1,,1,A,,,14443,
In vivo,,CHEMBL626778,,22224,Plasma,BAO_0000218,Simiiformes,1969.0,,Maximal concentration in monkey plasma after 25 mg/kg oral dose,Autocuration,314293.0,U,11582,1,,0,A,,,13465,
In vivo,,CHEMBL626779,,22224,,BAO_0000218,Rattus norvegicus,,,"Mean Cmax in rats after 5 mg/kg oral dose, range (0.17-0.20)",Autocuration,10116.0,U,11583,1,,0,A,,,16359,
In vivo,,CHEMBL626780,,22224,,BAO_0000218,Rattus norvegicus,,,"Mean Cmax in rats after 5 mg/kg oral dose, range (0.4-0.8)",Autocuration,10116.0,U,11584,1,,0,A,,,16359,
In vivo,,CHEMBL626781,,22224,Plasma,BAO_0000218,,1969.0,,Cmax in rat plasma after single 5 mg/kg oral cassette gavage dose,Autocuration,,U,11585,1,,0,A,,,15618,
In vivo,,CHEMBL632164,,50597,,BAO_0000218,Rattus norvegicus,,,Pharmacokinetic profile Cmax was evaluated in rats,Intermediate,10116.0,N,11586,1,,1,A,,,14554,
In vivo,,CHEMBL632165,,50588,,BAO_0000218,Canis lupus familiaris,,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration in dog (25 mg/kg),Intermediate,9615.0,N,11587,1,,1,A,,,11537,
In vivo,,CHEMBL632166,,50594,,BAO_0000218,Mus musculus,,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration in mice (50 mg/kg),Intermediate,10090.0,N,11588,1,,1,A,,,11537,
In vivo,,CHEMBL632167,,50588,,BAO_0000218,Canis lupus familiaris,,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration to dog (25 mg/kg),Intermediate,9615.0,N,11589,1,,1,A,,,11537,
In vivo,,CHEMBL632168,,50594,,BAO_0000218,Mus musculus,,,Pharmacokinetic property(Cmax- maximum concentration) after oral administration to mice (50 mg/kg),Intermediate,10090.0,N,11590,1,,1,A,,,11537,
In vivo,,CHEMBL632169,,22224,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Cmax in rat plasma,Autocuration,10116.0,U,11591,1,,0,A,,,2021,
In vivo,,CHEMBL632170,,50588,Plasma,BAO_0000218,Canis lupus familiaris,1969.0,,Cmax in dog plasma after 30mg/kg oral dose,Intermediate,9615.0,N,11592,1,,1,A,,,5932,
In vivo,,CHEMBL632171,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Cmax in rat plasma after 30mg/kg oral dose,Intermediate,10116.0,N,11593,1,,1,A,,,5932,
In vivo,,CHEMBL632172,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Plasma level in rats at 30 mg/kg,Intermediate,10116.0,N,11594,1,,1,A,,,17320,
In vivo,,CHEMBL632173,,50594,Plasma,BAO_0000218,Mus musculus,1969.0,,Tested for maximum plasma concentration in mice,Intermediate,10090.0,N,11595,1,,1,A,,,15831,
In vivo,,CHEMBL632174,,50597,,BAO_0000218,Rattus norvegicus,,,"The Cmax value in female wistar rat at 100 mg/kg, p.o. dose",Intermediate,10116.0,N,11596,1,,1,A,,,15078,
