cliente_id,noleggio_id,personale_id,data_pagamento,pagamento_id,ammontare
158,3203,2,2005-06-21 00:34:56,4297,8.99
158,6416,1,2005-07-11 23:29:14,4301,2.99
158,6901,2,2005-07-12 21:46:33,4302,5.99
158,7952,2,2005-07-28 13:23:49,4305,2.99
158,11103,1,2005-08-02 08:09:54,4312,6.99
158,11272,1,2005-08-02 14:20:27,4313,0.99
158,11420,1,2005-08-02 19:47:56,4314,2.99
158,12070,2,2005-08-17 21:46:47,4315,1.99
158,12421,2,2005-08-18 10:04:06,4316,5.99
159,475,2,2005-05-27 22:16:26,4324,2.99
159,5656,2,2005-07-10 07:31:07,4332,0.99
159,9917,1,2005-07-31 14:55:11,4339,4.99
159,13270,2,2005-08-19 17:41:16,4341,1.99
159,13933,1,2005-08-20 17:17:07,4342,0.99
159,14575,2,2005-08-21 16:51:34,4343,8.99
159,15197,1,2005-08-22 16:14:25,4344,0.99
160,2314,2,2005-06-18 09:03:19,4345,4.99
160,2465,1,2005-06-18 20:07:02,4346,2.99
160,2873,2,2005-06-20 00:41:25,4347,2.99
160,6364,2,2005-07-11 21:14:48,4350,6.99
160,7500,2,2005-07-27 20:16:03,4352,0.99
160,8184,1,2005-07-28 22:22:35,4353,4.99
160,11803,1,2005-08-17 11:42:08,4362,2.99
161,477,2,2005-05-27 22:33:33,4373,3.99
161,3948,1,2005-07-06 21:45:53,4380,4.99
161,4187,2,2005-07-07 10:41:31,4381,0.99
161,7003,1,2005-07-27 01:32:06,4386,2.99
161,9135,1,2005-07-30 10:06:53,4388,4.99
161,10355,1,2005-08-01 05:47:37,4391,0.99
161,14150,2,2005-08-21 02:23:03,4396,0.99
162,688,1,2005-05-29 00:45:24,4404,4.99
162,1339,2,2005-06-15 12:21:56,4405,4.99
162,4982,2,2005-07-09 00:30:52,4410,2.99
162,10093,2,2005-07-31 20:30:32,4416,5.99
163,5549,2,2005-07-10 02:58:29,4430,4.99
163,6831,1,2005-07-12 18:44:04,4433,1.99
163,8040,2,2005-07-28 16:39:43,4436,0.99
163,11940,2,2005-08-17 16:56:28,4441,4.99
163,14427,2,2005-08-21 11:26:06,4446,5.99
163,11754,2,2006-02-14 15:16:03,4449,7.98
164,1713,2,2005-06-16 14:28:33,4452,4.99
164,6558,2,2005-07-12 05:16:07,4458,2.99
164,8135,2,2005-07-28 20:03:25,4463,3.99
165,338,2,2005-05-27 03:42:52,4467,4.99
165,2013,1,2005-06-17 12:03:01,4468,3.99
165,3784,1,2005-07-06 13:57:56,4471,5.99
165,5472,1,2005-07-09 23:16:40,4474,4.99
165,12643,2,2005-08-18 18:21:06,4484,4.99
166,2874,1,2005-06-20 00:42:26,4491,5.99
166,3085,1,2005-06-20 15:42:33,4492,0.99
166,3642,1,2005-07-06 07:18:20,4494,2.99
166,4389,2,2005-07-07 20:58:58,4495,6.99
166,5184,1,2005-07-09 10:14:34,4497,4.99
166,13901,2,2005-08-20 16:06:53,4510,7.99
166,14261,2,2005-08-21 06:07:24,4511,5.99
167,2381,2,2005-06-18 15:00:30,4521,5.99
167,3518,2,2005-07-06 00:56:03,4522,4.99
167,4493,2,2005-07-08 01:40:24,4523,0.99
167,5413,1,2005-07-09 20:28:42,4527,4.99
167,10285,2,2005-08-01 03:35:11,4537,3.99
167,15003,1,2005-08-22 08:11:24,4543,3.99
168,404,2,2005-05-27 13:31:51,4548,0.99
168,4363,2,2005-07-07 19:43:28,4553,5.99
168,5907,1,2005-07-10 20:41:41,4556,5.99
168,6809,2,2005-07-12 17:51:54,4559,3.99
168,8883,2,2005-07-30 00:24:48,4563,1.99
168,9899,2,2005-07-31 14:12:36,4567,4.99
168,11627,1,2005-08-17 04:25:47,4570,10.99
168,13018,1,2005-08-19 08:04:50,4574,8.99
168,14090,1,2005-08-21 00:11:16,4577,2.99
168,15683,2,2005-08-23 09:38:17,4580,2.99
168,15894,1,2006-02-14 15:16:03,4581,0.99
169,3261,1,2005-06-21 04:07:41,4585,2.99
169,6453,2,2005-07-12 00:59:53,4590,4.99
169,8558,2,2005-07-29 11:24:49,4594,4.99
169,11898,1,2005-08-17 15:24:12,4597,5.99
170,211,1,2005-05-26 08:33:10,4604,2.99
170,5808,2,2005-07-10 15:17:33,4616,2.99
170,9817,1,2005-07-31 11:33:31,4619,2.99
170,10102,1,2005-07-31 20:49:10,4620,9.99
170,11039,1,2005-08-02 06:00:53,4622,0.99
170,12706,2,2005-08-18 20:44:34,4623,3.99
170,12967,1,2005-08-19 06:37:51,4624,3.99
170,13862,2,2005-08-20 14:57:01,4626,6.99
171,2004,2,2005-06-17 11:43:38,4632,4.99
171,2599,2,2005-06-19 06:06:07,4635,5.99
171,9084,2,2005-07-30 08:14:29,4646,5.99
171,10622,2,2005-08-01 15:12:00,4647,4.99
171,13087,2,2005-08-19 10:33:52,4650,6.99
171,14270,1,2005-08-21 06:22:18,4653,1.99
172,837,1,2005-05-30 00:02:08,4658,0.99
172,6246,2,2005-07-11 14:57:51,4665,7.99
172,7122,1,2005-07-27 06:03:18,4668,6.99
172,7135,1,2005-07-27 06:34:32,4669,2.99
172,9218,2,2005-07-30 13:14:35,4675,5.99
172,13320,2,2005-08-19 19:35:33,4682,4.99
172,13937,2,2005-08-20 17:22:51,4684,4.99
172,14991,1,2005-08-22 07:50:44,4685,4.99
172,16038,2,2005-08-23 22:14:31,4688,3.99
173,1188,2,2005-06-15 01:04:07,4691,2.99
173,3336,1,2005-06-21 10:14:27,4695,4.99
173,5488,1,2005-07-10 00:02:06,4700,2.99
173,5615,1,2005-07-10 05:18:51,4702,3.99
173,6021,2,2005-07-11 02:10:18,4703,4.99
173,8299,2,2005-07-29 02:56:00,4705,2.99
173,8808,2,2005-07-29 21:39:07,4706,4.99
173,12282,1,2005-08-18 04:54:20,4712,6.99
174,2326,1,2005-06-18 10:14:22,4722,5.99
174,5414,2,2005-07-09 20:29:36,4725,4.99
174,8348,2,2005-07-29 04:49:26,4727,7.99
174,8754,1,2005-07-29 19:18:30,4728,4.99
174,10363,1,2005-08-01 06:01:52,4731,2.99
174,15892,1,2005-08-23 17:01:00,4737,1.99
175,1495,2,2005-06-15 21:54:31,4739,0.99
175,6865,2,2005-07-12 20:02:40,4744,7.99
175,8244,1,2005-07-29 00:35:34,4747,2.99
175,8264,1,2005-07-29 01:18:50,4748,4.99
175,10229,2,2005-08-01 01:45:26,4752,7.99
175,12509,1,2005-08-18 13:21:52,4755,0.99
175,13161,2,2006-02-14 15:16:03,4762,0.0
176,663,1,2005-05-28 21:23:02,4766,1.99
176,1741,1,2005-06-16 16:31:37,4769,7.99
176,8279,1,2005-07-29 01:43:37,4786,2.99
176,10862,1,2005-08-02 00:17:34,4790,2.99
177,4760,1,2005-07-08 14:48:07,4805,0.99
177,7493,1,2005-07-27 19:55:46,4808,3.99
177,8139,1,2005-07-28 20:16:30,4810,0.99
177,10710,1,2005-08-01 18:44:36,4814,0.99
177,11662,2,2005-08-17 05:27:37,4817,6.99
177,14849,2,2005-08-22 02:15:26,4821,2.99
177,14883,2,2005-08-22 03:55:02,4822,0.99
178,1292,1,2005-06-15 09:03:52,4823,6.99
178,5015,1,2005-07-09 01:54:24,4832,2.99
178,5984,1,2005-07-11 00:44:36,4835,2.99
178,6347,2,2005-07-11 20:18:53,4836,4.99
178,6554,1,2005-07-12 05:07:26,4837,5.99
178,9879,2,2005-07-31 13:45:32,4847,4.99
178,13127,1,2005-08-19 12:04:03,4856,2.99
179,7609,1,2005-07-28 00:11:00,4875,4.99
179,9491,2,2005-07-30 23:45:23,4878,4.99
179,9893,2,2005-07-31 14:07:21,4879,0.99
179,10569,2,2005-08-01 13:18:23,4882,3.99
179,11342,1,2005-08-02 17:11:35,4883,0.99
179,14082,2,2005-08-20 23:42:00,4888,7.99
180,4826,2,2005-07-08 17:44:25,4894,7.99
180,5773,2,2005-07-10 13:31:09,4897,0.99
180,5860,1,2005-07-10 18:08:49,4898,3.99
180,7274,1,2005-07-27 11:35:34,4899,2.99
180,13283,1,2005-08-19 18:10:19,4907,2.99
180,14109,1,2005-08-21 00:52:58,4910,0.99
180,15039,1,2005-08-22 09:37:54,4912,4.99
181,579,2,2005-05-28 11:19:23,4914,6.99
181,3469,2,2005-06-21 22:48:59,4918,4.99
181,10362,2,2005-08-01 05:55:13,4932,6.99
181,10773,1,2005-08-01 20:53:45,4935,6.99
181,11224,2,2005-08-02 12:40:38,4936,4.99
181,12363,1,2005-08-18 07:52:49,4937,7.99
181,13118,2,2005-08-19 11:39:58,4941,4.99
181,13008,2,2006-02-14 15:16:03,4947,2.99
182,3697,1,2005-07-06 10:07:22,4955,6.99
182,4349,1,2005-07-07 19:02:37,4957,0.99
182,4784,2,2005-07-08 16:09:56,4960,0.99
182,12573,1,2005-08-18 15:32:57,4968,4.99
183,382,1,2005-05-27 10:12:00,4974,0.99
183,2471,2,2005-06-18 20:31:00,4977,5.99
183,4134,2,2005-07-07 08:14:24,4980,0.99
183,6569,1,2005-07-12 05:47:40,4985,4.99
183,9672,2,2005-07-31 06:34:06,4987,5.99
183,12451,2,2005-08-18 11:04:42,4992,0.99
183,12831,2,2005-08-19 01:40:43,4994,3.99
183,13482,1,2005-08-20 01:14:30,4995,2.99
184,534,2,2005-05-28 06:15:25,4998,4.99
184,4314,1,2005-07-07 17:38:31,5002,0.99
184,12454,2,2005-08-18 11:19:02,5012,2.99
185,2459,1,2005-06-18 19:44:08,5023,4.99
185,4524,1,2005-07-08 03:10:48,5027,2.99
185,6418,1,2005-07-11 23:36:27,5030,1.99
185,8684,1,2005-07-29 16:16:33,5035,8.99
185,9473,2,2005-07-30 23:04:13,5037,2.99
185,12312,1,2005-08-18 06:07:26,5039,2.99
186,1300,1,2005-06-15 09:36:19,5046,2.99
186,6067,2,2005-07-11 04:34:49,5051,4.99
186,7915,1,2005-07-28 11:49:46,5053,3.99
186,11982,1,2005-08-17 18:13:07,5060,0.99
186,13168,1,2005-08-19 13:37:28,5063,6.99
186,13853,1,2005-08-20 14:47:02,5065,3.99
187,252,1,2005-05-26 14:39:53,5074,7.99
187,2742,1,2005-06-19 16:05:47,5080,5.99
187,6057,1,2005-07-11 04:03:40,5087,3.99
187,7967,2,2005-07-28 13:56:51,5091,7.99
187,12307,2,2005-08-18 05:48:23,5094,8.99
188,1927,2,2005-06-17 06:48:19,5103,0.99
188,2733,2,2005-06-19 15:21:53,5105,4.99
188,3848,2,2005-07-06 16:47:32,5106,3.99
188,4150,2,2005-07-07 08:43:22,5107,2.99
188,13787,1,2005-08-20 12:15:23,5120,5.99
188,14399,1,2005-08-21 10:33:23,5121,2.99
188,15474,2,2005-08-23 01:39:10,5125,4.99
189,3108,1,2005-06-20 17:28:43,5131,6.99
189,3346,1,2005-06-21 11:06:53,5132,2.99
189,6193,1,2005-07-11 11:46:57,5136,5.99
189,7469,1,2005-07-27 18:57:40,5137,4.99
189,7790,2,2005-07-28 07:22:35,5139,2.99
189,13766,1,2005-08-20 11:42:01,5146,3.99
189,15773,1,2005-08-23 13:24:57,5147,1.99
190,693,1,2005-05-29 01:42:31,5150,2.99
190,2057,1,2005-06-17 15:31:58,5153,4.99
190,11158,2,2005-08-02 09:58:28,5164,6.99
190,12270,1,2005-08-18 04:32:05,5169,2.99
190,14065,2,2005-08-20 22:40:47,5171,0.99
191,1278,1,2005-06-15 08:09:12,5179,0.99
191,1677,1,2005-06-16 11:07:11,5180,2.99
191,7520,1,2005-07-27 21:02:02,5189,2.99
191,9964,1,2005-07-31 16:17:39,5192,4.99
191,14361,1,2006-02-14 15:16:03,5195,0.99
192,895,1,2005-05-30 08:50:43,5196,1.99
192,2760,1,2005-06-19 17:16:33,5197,3.99
192,3902,1,2005-07-06 19:25:18,5198,2.99
192,4469,1,2005-07-08 00:18:32,5199,4.99
192,8051,2,2005-07-28 16:56:16,5204,0.99
192,13125,1,2005-08-19 11:57:49,5212,5.99
192,14146,2,2005-08-21 02:13:31,5213,4.99
193,2846,2,2005-06-19 22:52:14,5224,4.99
193,3297,1,2005-06-21 07:08:19,5226,8.99
193,8379,1,2005-07-29 05:29:40,5229,4.99
193,12658,2,2005-08-18 19:05:42,5235,4.99
193,15164,2,2005-08-22 14:47:53,5240,4.99
194,334,2,2005-05-27 03:03:07,5244,4.99
194,2807,1,2005-06-19 19:32:53,5250,3.99
194,13515,1,2005-08-20 02:29:47,5258,0.99
194,15937,2,2005-08-23 18:43:22,5261,4.99
195,4315,1,2005-07-07 17:40:26,5263,2.99
195,5228,1,2005-07-09 12:26:01,5264,4.99
195,6175,2,2005-07-11 10:44:37,5266,4.99
195,8479,2,2005-07-29 08:42:04,5269,0.99
195,9994,1,2005-07-31 17:30:31,5272,4.99
195,10911,2,2005-08-02 01:58:36,5273,4.99
195,11787,2,2005-08-17 10:59:00,5275,2.99
195,16040,2,2005-08-23 22:19:33,5280,11.99
196,1053,1,2005-05-31 07:12:44,5284,1.99
196,2681,1,2005-06-19 12:15:27,5288,0.99
196,4999,2,2005-07-09 01:12:57,5294,4.99
196,5143,2,2005-07-09 08:07:07,5295,4.99
196,8266,2,2005-07-29 01:20:16,5300,0.99
196,9721,1,2005-07-31 08:28:46,5304,6.99
196,9804,1,2005-07-31 11:07:39,5305,4.99
196,12430,2,2005-08-18 10:32:41,5309,0.99
196,14698,1,2005-08-21 20:49:58,5314,5.99
197,649,2,2005-05-28 19:35:45,5319,1.99
197,683,1,2005-05-29 00:09:48,5320,2.99
197,903,1,2005-05-30 10:11:29,5322,3.99
197,918,1,2005-05-30 11:32:24,5323,0.99
197,1605,2,2005-06-16 06:17:55,5327,8.99
197,1919,2,2005-06-17 05:40:52,5328,4.99
197,2781,2,2005-06-19 18:24:42,5331,2.99
197,4486,1,2005-07-08 01:09:09,5332,8.99
197,4739,2,2005-07-08 13:25:57,5333,4.99
197,9378,2,2005-07-30 19:12:54,5337,4.99
197,9585,2,2005-07-31 03:05:55,5339,4.99
198,582,1,2005-05-28 11:33:46,5357,4.99
198,639,2,2005-05-28 18:25:02,5358,2.99
198,4588,2,2005-07-08 06:18:01,5363,2.99
198,6889,2,2005-07-12 21:01:22,5368,4.99
198,8145,1,2005-07-28 20:34:41,5373,5.99
198,10147,1,2005-07-31 22:18:43,5376,2.99
198,13768,1,2005-08-20 11:43:43,5387,5.99
198,14380,2,2005-08-21 09:53:52,5389,2.99
198,15256,1,2005-08-22 18:20:07,5391,6.99
199,4499,1,2005-07-08 02:08:48,5397,2.99
199,4976,1,2005-07-09 00:03:30,5399,4.99
199,6782,2,2005-07-12 16:23:25,5403,4.99
199,10196,1,2005-08-01 00:34:51,5409,2.99
199,10850,1,2005-08-01 23:53:45,5411,8.99
199,11454,1,2005-08-02 21:04:39,5412,2.99
200,1296,2,2005-06-15 09:23:59,5419,1.99
200,1899,2,2005-06-17 04:29:15,5421,6.99
200,2667,2,2005-06-19 11:28:46,5423,3.99
200,3190,1,2005-06-20 23:27:15,5425,3.99
200,6181,1,2005-07-11 11:10:11,5430,4.99
200,11356,1,2005-08-02 17:42:40,5437,8.99
200,14034,1,2005-08-20 21:31:52,5439,10.99
200,15691,2,2005-08-23 09:53:54,5441,4.99
200,15742,2,2005-08-23 12:11:37,5442,5.99
200,15961,1,2005-08-23 19:35:42,5443,6.99
201,2359,2,2005-06-18 13:04:42,5450,6.99
201,3364,1,2005-06-21 12:37:46,5452,7.99
201,3708,2,2005-07-06 10:23:27,5454,6.99
201,7106,1,2005-07-27 05:21:24,5455,0.99
201,9355,2,2005-07-30 18:35:25,5457,0.99
201,10865,2,2005-08-02 00:22:46,5459,3.99
201,13613,2,2005-08-20 06:23:53,5463,9.99
201,15974,2,2005-08-23 20:06:04,5469,5.99
202,1474,1,2005-06-15 20:55:42,5470,2.99
202,5838,2,2005-07-10 17:04:56,5478,2.99
202,7613,1,2005-07-28 00:13:58,5479,2.99
202,8930,2,2005-07-30 02:28:38,5483,0.99
202,9467,2,2005-07-30 22:45:34,5485,8.99
202,15095,1,2005-08-22 11:41:35,5494,0.99
202,15772,2,2005-08-23 13:22:56,5495,4.99
203,314,1,2005-05-26 23:09:41,5496,0.99
203,1217,1,2005-06-15 03:24:14,5497,4.99
203,1715,1,2005-06-16 14:37:12,5498,2.99
203,2939,2,2005-06-20 05:18:16,5499,7.99
203,7787,2,2005-07-28 07:19:02,5503,6.99
203,8039,1,2005-07-28 16:35:16,5504,0.99
203,12519,1,2005-08-18 13:42:14,5511,0.99
203,13841,2,2005-08-20 14:25:18,5512,4.99
203,15798,2,2005-08-23 14:23:03,5514,2.99
203,15991,2,2005-08-23 20:27:34,5515,2.99
204,251,2,2005-05-26 14:35:40,5516,0.99
204,1871,1,2005-06-17 02:25:12,5522,4.99
204,2734,2,2005-06-19 15:36:27,5525,4.99
204,4043,1,2005-07-07 03:09:50,5526,0.99
204,4979,1,2005-07-09 00:24:34,5527,4.99
204,6694,1,2005-07-12 12:39:23,5533,6.99
204,11261,1,2005-08-02 13:54:26,5541,7.99
204,13899,2,2005-08-20 16:05:11,5546,2.99
204,14871,1,2005-08-22 03:23:24,5548,0.99
204,15415,2,2005-08-22 23:48:56,5550,11.99
205,2237,2,2005-06-18 04:17:44,5554,5.99
205,10086,2,2005-07-31 20:14:08,5562,4.99
205,14391,2,2005-08-21 10:16:27,5565,4.99
205,14490,2,2005-08-21 13:54:15,5567,6.99
206,1872,2,2005-06-17 02:27:03,5569,0.99
206,8549,1,2005-07-29 11:12:13,5583,3.99
206,9474,2,2005-07-30 23:05:44,5584,2.99
206,13263,2,2005-08-19 17:26:55,5590,10.99
206,13696,2,2005-08-20 09:16:15,5592,0.99
207,659,1,2005-05-28 20:27:53,5598,0.99
207,826,2,2005-05-29 21:56:15,5599,6.99
207,1945,2,2005-06-17 07:51:26,5602,3.99
207,3687,2,2005-07-06 09:38:33,5604,9.99
207,4018,1,2005-07-07 01:10:33,5605,2.99
207,4713,2,2005-07-08 12:12:33,5606,5.99
207,6465,2,2005-07-12 01:17:11,5612,5.99
207,10234,2,2005-08-01 01:56:20,5618,3.99
207,10300,2,2005-08-01 04:08:11,5619,0.99
207,13954,2,2005-08-20 18:02:41,5628,3.99
208,100,1,2005-05-25 16:50:28,5630,4.99
208,3811,2,2005-07-06 15:20:37,5636,2.99
208,5693,2,2005-07-10 09:35:43,5640,2.99
208,7315,1,2005-07-27 13:14:56,5643,0.99
208,7984,2,2005-07-28 14:27:51,5645,2.99
208,8742,1,2005-07-29 18:56:12,5646,1.99
208,9298,2,2005-07-30 16:27:53,5647,3.99
208,10762,2,2005-08-01 20:28:39,5649,4.99
208,11805,2,2005-08-17 11:48:47,5652,6.99
208,11819,2,2005-08-17 12:25:17,5653,0.99
209,340,2,2005-05-27 03:55:25,5656,9.99
209,3504,2,2005-07-06 00:18:29,5663,2.99
209,4907,1,2005-07-08 21:01:41,5667,4.99
209,6210,1,2005-07-11 12:36:43,5670,0.99
209,8067,1,2005-07-28 17:20:17,5675,4.99
209,8759,2,2005-07-29 19:22:37,5676,8.99
209,10811,2,2005-08-01 22:41:15,5682,6.99
209,13796,1,2005-08-20 12:32:32,5684,8.99
210,3563,2,2005-07-06 02:57:01,5691,4.99
210,4306,1,2005-07-07 17:12:32,5694,2.99
210,5957,2,2005-07-10 23:24:02,5701,0.99
210,7909,2,2005-07-28 11:38:08,5705,0.99
210,8336,2,2005-07-29 04:20:42,5706,8.99
210,8738,2,2005-07-29 18:32:47,5708,0.99
210,14639,2,2005-08-21 19:01:39,5715,6.99
210,15942,2,2005-08-23 18:48:40,5718,8.99
211,2812,2,2005-06-19 19:58:16,5720,8.99
211,3437,2,2005-06-21 19:20:17,5721,6.99
211,5668,1,2005-07-10 08:11:05,5727,5.99
211,5699,2,2005-07-10 09:48:04,5728,3.99
211,6722,1,2005-07-12 13:44:03,5732,1.99
211,14812,2,2005-08-22 01:10:32,5748,1.99
212,1379,2,2005-06-15 15:05:10,5754,0.99
212,1637,1,2005-06-16 08:29:58,5755,2.99
212,5115,1,2005-07-09 07:07:18,5760,6.99
212,7828,2,2005-07-28 08:40:46,5761,2.99
212,12156,1,2005-08-18 00:27:33,5766,7.99
212,12467,2,2005-08-18 11:40:09,5767,0.99
212,14563,1,2005-08-21 16:23:53,5769,2.99
212,15920,2,2005-08-23 18:05:10,5772,2.99
213,1489,1,2005-06-15 21:41:38,5774,0.99
213,1936,2,2005-06-17 07:15:41,5775,4.99
213,5159,2,2005-07-09 08:55:52,5786,4.99
213,6725,2,2005-07-12 13:47:17,5788,2.99
213,8542,2,2005-07-29 11:01:50,5791,4.99
213,9340,2,2005-07-30 18:07:16,5793,2.99
214,242,1,2005-05-26 13:05:08,5801,1.99
214,1093,2,2005-05-31 12:32:26,5804,2.99
214,1112,2,2005-05-31 15:51:39,5805,0.99
214,1275,2,2005-06-15 07:55:43,5806,4.99
214,2868,2,2005-06-20 00:08:58,5808,2.99
214,4984,2,2005-07-09 00:35:31,5811,3.99
214,6602,1,2005-07-12 07:50:24,5813,7.99
214,11474,2,2005-08-02 21:53:08,5820,4.99
214,12463,2,2005-08-18 11:31:34,5821,4.99
214,13864,1,2005-08-20 14:59:55,5827,4.99
214,14567,1,2005-08-21 16:27:25,5829,0.99
215,1080,2,2005-05-31 10:55:26,5833,4.99
215,5886,1,2005-07-10 19:36:25,5841,2.99
215,11729,1,2005-08-17 08:14:41,5847,2.99
215,14126,2,2005-08-21 01:32:17,5851,0.99
215,15610,2,2005-08-23 06:56:15,5854,2.99
216,1461,2,2005-06-15 20:32:08,5859,6.99
216,3432,1,2005-06-21 19:02:03,5863,2.99
216,8859,2,2005-07-29 23:44:43,5868,8.99
216,9096,1,2005-07-30 08:39:23,5869,0.99
216,13424,2,2005-08-19 23:10:09,5873,0.99
216,14638,2,2005-08-21 19:01:36,5874,2.99
216,15199,2,2005-08-22 16:17:49,5877,2.99
217,1141,2,2005-05-31 19:42:02,5882,8.99
217,8332,2,2005-07-29 04:16:00,5890,4.99
217,10581,1,2005-08-01 13:52:30,5895,5.99
217,12210,2,2005-08-18 02:27:29,5900,4.99
217,15116,2,2005-08-22 12:35:40,5902,0.99
218,7236,1,2005-07-27 10:09:39,5911,8.99
219,414,1,2005-05-27 14:48:20,5922,0.99
219,4678,2,2005-07-08 10:30:40,5925,0.99
219,5739,2,2005-07-10 11:51:50,5930,7.99
219,9712,1,2005-07-31 08:13:11,5939,4.99
219,11328,1,2005-08-02 16:42:38,5940,2.99
219,14588,1,2005-08-21 17:25:53,5944,5.99
219,14688,1,2005-08-21 20:32:37,5945,4.99
219,15283,1,2005-08-22 19:16:04,5946,4.99
220,1832,1,2005-06-16 22:35:20,5950,0.99
220,8398,1,2005-07-29 06:12:40,5959,4.99
220,9384,2,2005-07-30 19:25:35,5960,7.99
220,10778,2,2005-08-01 21:11:39,5963,4.99
220,11153,1,2005-08-02 09:54:19,5966,3.99
220,12896,1,2005-08-19 03:52:44,5970,4.99
220,15706,2,2005-08-23 10:32:52,5974,4.99
221,226,2,2005-05-26 10:44:04,5975,4.99
221,2331,1,2005-06-18 10:50:09,5977,2.99
221,2660,1,2005-06-19 10:50:02,5979,10.99
221,4293,1,2005-07-07 15:53:47,5981,4.99
221,4649,2,2005-07-08 09:32:05,5982,4.99
221,5920,2,2005-07-10 21:33:58,5985,5.99
221,9320,1,2005-07-30 17:16:39,5990,6.99
221,11693,1,2005-08-17 06:56:56,5994,4.99
222,2603,2,2005-06-19 06:21:25,6009,6.99
222,5592,2,2005-07-10 04:26:13,6012,6.99
222,6129,2,2005-07-11 08:15:09,6014,2.99
222,14350,2,2005-08-21 08:58:38,6023,2.99
223,524,2,2005-05-28 03:57:28,6024,2.99
223,2334,1,2005-06-18 10:56:24,6026,4.99
223,3513,1,2005-07-06 00:45:57,6027,5.99
223,5996,2,2005-07-11 01:18:33,6030,2.99
223,11040,2,2005-08-02 06:03:22,6034,4.99
223,13576,1,2005-08-20 05:19:56,6036,0.99
223,14496,2,2005-08-21 14:07:35,6037,4.99
223,15546,2,2005-08-23 04:20:38,6039,5.99
224,4697,1,2005-07-08 11:19:14,6046,2.99
224,12969,1,2005-08-19 06:38:59,6055,2.99
224,14271,2,2005-08-21 06:23:29,6058,5.99
225,4824,1,2005-07-08 17:37:39,6068,7.99
225,6526,1,2005-07-12 04:21:20,6074,3.99
225,8054,1,2005-07-28 17:02:18,6078,7.99
225,11395,2,2005-08-02 18:47:44,6086,5.99
225,14444,2,2005-08-21 12:07:25,6088,5.99
226,5282,1,2005-07-09 15:01:23,6093,2.99
226,14739,2,2005-08-21 22:33:22,6104,0.99
226,16033,1,2005-08-23 22:06:15,6109,5.99
227,3576,1,2005-07-06 03:40:01,6116,5.99
227,13374,2,2006-02-14 15:16:03,6133,4.99
228,2934,2,2005-06-20 05:05:53,6138,2.99
228,3433,2,2005-06-21 19:07:19,6139,3.99
228,5320,1,2005-07-09 16:23:32,6148,4.99
228,6141,2,2005-07-11 08:52:16,6150,1.99
228,7509,2,2005-07-27 20:37:19,6152,8.99
228,12304,1,2005-08-18 05:44:29,6156,0.99
229,3208,1,2005-06-21 00:50:03,6162,0.99
229,4515,1,2005-07-08 02:42:03,6167,4.99
229,5623,1,2005-07-10 05:41:38,6169,2.99
229,7305,2,2005-07-27 12:57:06,6173,0.99
229,7629,2,2005-07-28 01:00:09,6175,0.99
229,13306,2,2005-08-19 18:57:29,6180,0.99
229,13679,1,2005-08-20 08:39:34,6182,5.99
229,15740,1,2005-08-23 12:07:51,6183,4.99
229,15912,2,2005-08-23 17:47:40,6184,2.99
230,1078,1,2005-05-31 10:28:33,6187,4.99
230,2675,2,2005-06-19 11:52:15,6192,0.99
230,2777,1,2005-06-19 18:16:26,6193,0.99
230,6126,2,2005-07-11 08:06:56,6199,4.99
230,6251,1,2005-07-11 15:06:20,6200,2.99
230,11914,2,2005-08-17 16:04:42,6212,2.99
230,12079,1,2005-08-17 22:04:17,6213,1.99
230,12523,2,2005-08-18 13:45:41,6214,7.99
230,12542,2,2005-08-18 14:21:11,6215,0.99
231,512,1,2005-05-28 03:07:50,6221,8.99
231,3561,2,2005-07-06 02:54:33,6223,9.99
231,4969,2,2005-07-08 23:51:26,6226,0.99
231,5096,1,2005-07-09 06:08:23,6227,2.99
231,11202,1,2005-08-02 11:51:57,6235,7.99
231,13983,2,2005-08-20 19:08:32,6240,6.99
231,14478,1,2005-08-21 13:33:28,6242,4.99
231,15389,1,2005-08-22 22:51:13,6244,3.99
232,1619,2,2005-06-16 07:14:13,6247,0.99
232,2833,1,2005-06-19 21:34:54,6248,8.99
232,6309,1,2005-07-11 18:13:24,6250,2.99
232,7707,2,2005-07-28 04:07:47,6253,0.99
232,7990,1,2005-07-28 14:43:08,6255,2.99
232,11861,2,2005-08-17 13:53:47,6264,0.99
232,12853,2,2005-08-19 02:15:32,6265,2.99
233,2424,1,2005-06-18 17:35:08,6272,2.99
233,2443,2,2005-06-18 18:52:30,6273,4.99
233,3832,1,2005-07-06 16:12:23,6274,2.99
233,6794,1,2005-07-12 16:38:23,6280,2.99
233,7056,1,2005-07-27 03:46:27,6281,8.99
233,7387,2,2005-07-27 15:54:19,6282,4.99
233,8385,2,2005-07-29 05:39:16,6283,5.99
233,8596,2,2005-07-29 12:48:54,6285,0.99
233,9574,1,2005-07-31 02:49:20,6286,0.99
233,15821,2,2005-08-23 15:03:58,6292,0.99
234,1993,2,2005-06-17 10:59:24,6297,5.99
234,2511,2,2005-06-18 23:45:30,6299,5.99
234,3199,2,2005-06-21 00:12:40,6301,4.99
234,10133,2,2005-07-31 21:55:07,6304,5.99
234,10541,2,2005-08-01 12:24:54,6305,0.99
234,11050,1,2005-08-02 06:17:16,6308,4.99
234,12863,2,2005-08-19 02:35:59,6313,4.99
234,15778,1,2006-02-14 15:16:03,6318,0.99
