assays_VARI,assays_CONSC,assays_BFOR,assays_ASTET,assays_ASSORGA,assays_ASSTI,assays_TISI,assays_CURAB,assays_DOI,assays_ASSSUBFRA,assays_T,assays_ASSSTR,assays_Descr,assays_RELATT,assays_SRASSI,assays_CHEI,assays_ASSCAT,assays_AST,assays_ASTAI,assays_SI,assays_ASCET,assays_CI,assays_ASI
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat blood after 2 hr activity expressed as %ID/Organ,N,,CHEMBL622042,,A,10116.0,1,,,10479
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat blood after 30 min activity expressed as %ID/Organ,N,,CHEMBL622043,,A,10116.0,1,,,10480
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat blood after 5 min activity expressed as %ID/Organ,N,,CHEMBL622044,,A,10116.0,1,,,10481
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat bone after 24 hr activity expressed as %ID/Organ,N,,CHEMBL622045,,A,10116.0,1,,,10482
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat bone after 2 hr activity expressed as %ID/Organ,N,,CHEMBL622046,,A,10116.0,1,,,10483
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat bone after 30 min activity expressed as %ID/Organ,N,,CHEMBL622047,,A,10116.0,1,,,10484
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat bone after 5 min activity expressed as %ID/Organ,N,,CHEMBL877610,,A,10116.0,1,,,10485
,1,BAO_0000218,In vivo,Rattus norvegicus,Brain,955.0,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat brain after 24 hr activity expressed as %ID/Organ,N,,CHEMBL622048,,A,10116.0,1,,,10486
,1,BAO_0000218,In vivo,Rattus norvegicus,Brain,955.0,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat brain after 2 hr activity expressed as %ID/Organ,N,,CHEMBL622049,,A,10116.0,1,,,10487
,1,BAO_0000218,In vivo,Rattus norvegicus,Brain,955.0,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat brain after 30 min activity expressed as %ID/Organ,N,,CHEMBL622050,,A,10116.0,1,,,10488
,1,BAO_0000218,In vivo,Rattus norvegicus,Brain,955.0,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat brain after 5 min activity expressed as %ID/Organ,N,,CHEMBL622051,,A,10116.0,1,,,10489
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat fat after 24 hr activity expressed as %ID/Organ,N,,CHEMBL622052,,A,10116.0,1,,,10490
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat fat after 2 hr activity expressed as %ID/Organ,N,,CHEMBL622053,,A,10116.0,1,,,10491
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat fat after 30 min activity expressed as %ID/Organ,N,,CHEMBL622054,,A,10116.0,1,,,10492
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17738,,50597,,Biodistribution of radiolabeled compound in rat fat after 5 min activity expressed as %ID/Organ,N,,CHEMBL622055,,A,10116.0,1,,,10493
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5237,,50597,,Oral bioavailability in rats was determined; High,N,,CHEMBL622056,,A,10116.0,1,,,10494
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5503,,50597,,Oral bioavailability in the rat was determined,N,,CHEMBL622057,,A,10116.0,1,,,10495
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,15765,,50597,,Oral bioavailability measured by the ratio of intravenous to oral area under concentration.,N,,CHEMBL628008,,A,10116.0,1,,,10496
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,15660,,50597,,Oral bioavailability in rat (dose 10 mg/kg p.o. and 3 mg/kg i.v.),N,,CHEMBL622058,,A,10116.0,1,,,10497
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5978,,50597,,Oral bioavailability of compound (19.2 mg/kg) after po administration was determined in Sprague-Dawley rat,N,,CHEMBL622059,,A,10116.0,1,,,10498
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5978,,50597,,Oral bioavailability of compound (19.76 mg/kg) after po administration was determined in Sprague-Dawley rat,N,,CHEMBL622060,,A,10116.0,1,,,10499
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5978,,50597,,Oral bioavailability of compound (20.73 mg/kg) after po administration was determined in Sprague-Dawley rat,N,,CHEMBL622061,,A,10116.0,1,,,10500
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5978,,50597,,Oral bioavailability of compound (25 mg/kg) after po administration was determined in Sprague-Dawley rat,N,,CHEMBL622062,,A,10116.0,1,,,10501
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5656,,50597,,Oral bioavailability of compound at a dose of 20 mg/kg was determined after oral administration in rat,N,,CHEMBL622063,,A,10116.0,1,,,10502
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Expert,3598,,50597,,Oral bioavailability of compound determined in rat after iv administration at a dose of 10 mg/kg,N,,CHEMBL877611,,A,10116.0,1,,,10503
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4216,,50597,,Oral bioavailability of compound in Sprague Dawley rats,N,,CHEMBL622064,,A,10116.0,1,,,10504
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17839,,50597,,Oral bioavailability of compound in rat,N,,CHEMBL622065,,A,10116.0,1,,,10505
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6570,,50597,,Oral bioavailability in rat (dose 2 mg/kg),N,,CHEMBL622066,,A,10116.0,1,,,10506
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5334,,50597,,Oral bioavailability of compound in rat was determined,N,,CHEMBL622067,,A,10116.0,1,,,10507
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6886,,50597,,Oral bioavailability of compound in rats,N,,CHEMBL622068,,A,10116.0,1,,,10508
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5210,,50597,,Oral bioavailability of compound was determined in rats,N,,CHEMBL622069,,A,10116.0,1,,,10509
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4170,,50597,,Oral bioavailability at a dose of 30 mg/kg in rats,N,,CHEMBL624796,,A,10116.0,1,,,10510
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6028,,50597,,Oral bioavailability in rat (dose 10 mg/kg),N,,CHEMBL624797,,A,10116.0,1,,,10511
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6028,,50597,,Oral bioavailability in rat (dose 10 mg/kg),N,,CHEMBL623053,,A,10116.0,1,,,10512
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6078,,50597,,Oral bioavailability evaluated in rat,N,,CHEMBL623054,,A,10116.0,1,,,10513
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6168,,50597,,Oral bioavailability in fasted rat,N,,CHEMBL623055,,A,10116.0,1,,,10514
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6168,,50597,,Oral bioavailability in fed rat,N,,CHEMBL623056,,A,10116.0,1,,,10515
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5160,,50597,,Oral bioavailability in rat (mature male) (dose 30 mg/kg),N,,CHEMBL623057,,A,10116.0,1,,,10516
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6057,,50597,,Oral bioavailability in rat,N,,CHEMBL623058,,A,10116.0,1,,,10517
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6535,,50597,,Oral bioavailability in rat (dose 10 mg/kg p.o.),N,,CHEMBL623059,,A,10116.0,1,,,10518
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6535,,50597,,Oral bioavailability in rat after administration of 10 mg/kg po,N,,CHEMBL623060,,A,10116.0,1,,,10519
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4194,,50597,,Oral bioavailability in rat,N,,CHEMBL623061,,A,10116.0,1,,,10520
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6230,,50597,,Oral bioavailability in rat,N,,CHEMBL623062,,A,10116.0,1,,,10521
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6619,,50597,,Oral bioavailability in rat,N,,CHEMBL623063,,A,10116.0,1,,,10522
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17607,,50597,,Oral bioavailability in rat,N,,CHEMBL623064,,A,10116.0,1,,,10523
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4942,,50597,,Oral bioavailability in ratrs,N,,CHEMBL623065,,A,10116.0,1,,,10524
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4942,,50597,,Oral bioavailability in rat,N,,CHEMBL623066,,A,10116.0,1,,,10525
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6646,,50597,,Oral bioavailability in rat,N,,CHEMBL623067,,A,10116.0,1,,,10526
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5237,,50597,,Oral bioavailability in rats was determined; High,N,,CHEMBL623068,,A,10116.0,1,,,10527
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6646,,50597,,Oral bioavailability in rat,N,,CHEMBL623069,,A,10116.0,1,,,10528
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4449,,50597,,Oral bioavailability in rat,N,,CHEMBL623070,,A,10116.0,1,,,10529
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6057,,50597,,Oral bioavailability was calculated in rat,N,,CHEMBL623071,,A,10116.0,1,,,10530
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,2552,,50597,,Oral bioavailability,N,,CHEMBL623072,,A,10116.0,1,,,10531
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5496,,50597,,Oral bioavailability,N,,CHEMBL623073,,A,10116.0,1,,,10532
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6484,,50597,,Oral bioavailability,N,,CHEMBL623074,,A,10116.0,1,,,10533
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6485,,50597,,Oral bioavailability,N,,CHEMBL623075,,A,10116.0,1,,,10534
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6616,,50597,,Oral bioavailability after i.v. administration,N,,CHEMBL623076,,A,10116.0,1,,,10535
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4969,,50597,,Oral bioavailability in rat (Sprague-Dawley) (dose 1 mg/kg i.v.),N,,CHEMBL623077,,A,10116.0,1,,,10536
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5862,,50597,,Oral bioavailability in rat (Sprague-Dawley),N,,CHEMBL623078,,A,10116.0,1,,,10537
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4514,,50597,,Oral bioavailability in Sprague-Dawley rats,N,,CHEMBL623079,,A,10116.0,1,,,10538
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4514,,50597,,Oral bioavailability in rat (Sprague-Dawley) (dose 1 mg/kg i.v.),N,,CHEMBL623080,,A,10116.0,1,,,10539
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4514,,50597,,Oral bioavailability in rat (Sprague-Dawley) (dose 2 mg/kg),N,,CHEMBL623081,,A,10116.0,1,,,10540
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5546,,50597,,Oral bioavailability in Sprague-Dawley rats at a dose of 2 mg/kg by po administration,N,,CHEMBL623082,,A,10116.0,1,,,10541
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6168,,50597,,Oral bioavailability in fasted rat,N,,CHEMBL874400,,A,10116.0,1,,,10542
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6168,,50597,,Oral bioavailability in fed rat,N,,CHEMBL623083,,A,10116.0,1,,,10543
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,3624,,50597,,Oral bioavailability in rat,N,,CHEMBL623084,,A,10116.0,1,,,10544
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5213,,50597,,Oral bioavailability in rat,N,,CHEMBL623085,,A,10116.0,1,,,10545
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5496,,50597,,Oral bioavailability in rat,N,,CHEMBL623086,,A,10116.0,1,,,10546
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5553,,50597,,Oral bioavailability in rat,N,,CHEMBL623087,,A,10116.0,1,,,10547
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5833,,50597,,Oral bioavailability in rat,N,,CHEMBL623088,,A,10116.0,1,,,10548
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5836,,50597,,Oral bioavailability in rat,N,,CHEMBL623089,,A,10116.0,1,,,10549
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5865,,50597,,Oral bioavailability in rat,N,,CHEMBL623090,,A,10116.0,1,,,10550
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5960,,50597,,Oral bioavailability in rat,N,,CHEMBL623091,,A,10116.0,1,,,10551
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6249,,50597,,Oral bioavailability in rat,N,,CHEMBL623092,,A,10116.0,1,,,10552
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6448,,50597,,Oral bioavailability in rat,N,,CHEMBL623093,,A,10116.0,1,,,10553
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6453,,50597,,Oral bioavailability in rat,N,,CHEMBL874401,,A,10116.0,1,,,10554
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6640,,50597,,Oral bioavailability in rat,N,,CHEMBL623094,,A,10116.0,1,,,10555
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17607,,50597,,Oral bioavailability in rat,N,,CHEMBL623095,,A,10116.0,1,,,10556
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5939,,50597,,Oral bioavailability in rat after peroral administration at 10 mg/kg,N,,CHEMBL623096,,A,10116.0,1,,,10557
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5939,,50597,,Oral bioavailability in rat after peroral administration at 5 mg/kg,N,,CHEMBL624913,,A,10116.0,1,,,10558
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6281,,50597,,Oral bioavailability in rat (dose 2.8 mg/kg p.o.),N,,CHEMBL624914,,A,10116.0,1,,,10559
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5874,,50597,,Oral bioavailability in rat by po administration at a dose of 40 mg/kg,N,,CHEMBL624915,,A,10116.0,1,,,10560
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5213,,50597,,Oral bioavailability in rat; Not measured,N,,CHEMBL624916,,A,10116.0,1,,,10561
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4964,,50597,,Oral bioavailability in rat,N,,CHEMBL624917,,A,10116.0,1,,,10562
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11020,,50597,,Momoamine and metabolic levels observed at 3 hr postdrug against at a dose of 20 mg/kg Hippocampus NE,N,,CHEMBL625157,,A,10116.0,1,,,10563
,1,BAO_0000218,,Rattus norvegicus,Liver,2107.0,Intermediate,6251,,50597,,In vitro metabolic potential in rat liver microsomes,N,,CHEMBL625158,,A,10116.0,1,,,10564
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,1568,,50597,,"Oral availability was tested for plasma levels at a dose of 40 mg/kg, after 6 hr of in fed fisher rats.",N,,CHEMBL625159,,A,10116.0,1,,,10565
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,3032,,50597,,"In vivo percentage mean absolute bioavailability of compound in rat after an oral dose of 10 mg/kg (in water, N=4)",N,,CHEMBL625160,,A,10116.0,1,,,10566
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,3748,,50597,,Oral bioavailability of intravenously administered compound (3 mg/kg) was tested in rats,N,,CHEMBL625161,,A,10116.0,1,,,10567
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,401,,50597,,Oral bioavailability in rat,N,,CHEMBL625162,,A,10116.0,1,,,10568
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6512,,50597,,Oral bioavailability in rat,N,,CHEMBL625163,,A,10116.0,1,,,10569
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17617,,50597,,Oral bioavailability in rats at 10 mg/kg,N,,CHEMBL625164,,A,10116.0,1,,,10570
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6679,,50597,,Oral bioavailability was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,N,,CHEMBL625165,,A,10116.0,1,,,10571
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6742,,50597,,Oral bioavailability in rat,N,,CHEMBL625166,,A,10116.0,1,,,10572
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,589,,50597,,Tested for effective permeability across the rat intestinal membrane using mass balance analysis,N,,CHEMBL625167,,A,10116.0,1,,,10573
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,589,,50597,,Tested for effective permeability across the rat intestinal membrane using mass balance analysis at 0.01 mM concentration,N,,CHEMBL625168,,A,10116.0,1,,,10574
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,3185,,50597,,Plasma clearance of the compound,N,,CHEMBL625169,,A,10116.0,1,,,10575
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17596,,50597,,Plasma clearance at 10 mg/kg in rat upon intravenous administration,N,,CHEMBL626264,,A,10116.0,1,,,10576
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,2713,,50597,,Plasma clearance upon intravenous administration of 1 mg/Kg in rats,N,,CHEMBL626265,,A,10116.0,1,,,10577
,1,BAO_0000218,In vivo,Rattus norvegicus,Plasma,1969.0,Intermediate,12500,,50597,,The compound was tested for plasma clearance in rat,N,,CHEMBL626266,,A,10116.0,1,,,10578
,1,BAO_0000218,In vivo,Rattus norvegicus,Plasma,1969.0,Intermediate,12500,,50597,,The compound was tested for plasma clearance in rat at dose of 3-10 mgkg,N,,CHEMBL626267,,A,10116.0,1,,,10579
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,2713,,50597,,Plasma concentration upon oral administration of 1 mg/Kg in rats,N,,CHEMBL626268,,A,10116.0,1,,,10580
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,1446,,50597,,Peak plasma level between 0.5 and 1.0 hour in Dawley rats; value ranges from 1021-2551,N,,CHEMBL626269,,A,10116.0,1,,,10581
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6227,,50597,,Plasma level after intravenous administration in rat model of FeCl3-induced carotid thrombosis,N,,CHEMBL626270,,A,10116.0,1,,,10582
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,4709,,50597,,Plasma protein binding was determined after intravenous administration of 1 mg/kg in rat,N,,CHEMBL626271,,A,10116.0,1,,,10583
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5510,,50597,,"Rat plasma cleavage data expressed as percentage of compound remains at 24 hr in PEG400/Water, 1:1",N,,CHEMBL626272,,A,10116.0,1,,,10584
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5510,,50597,,"Rat plasma cleavage data expressed as percentage of compound remains at 24 hr in PEG400/Water, 1:1; Not determined",N,,CHEMBL626273,,A,10116.0,1,,,10585
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5510,,50597,,"Rat plasma cleavage data expressed as percentage of compound remains at 24 hr in PEG400/Water, 1:1; Not determined",N,,CHEMBL875346,,A,10116.0,1,,,10586
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5510,,50597,,"Rat plasma cleavage data expressed as percentage of compound remains at 24 hr in PEG400/Water, 1:1; Not stable",N,,CHEMBL626274,,A,10116.0,1,,,10587
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,4514,,50597,,Compound was tested for protein binding in rat plasma,N,,CHEMBL626275,,A,10116.0,1,,,10588
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,2713,,50597,,Compound was evaluated for absorption of radioligand following oral administration to bile duct cannulated rat. ,N,,CHEMBL624646,,A,10116.0,1,,,10589
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,2713,,50597,,Compound was evaluated for absorption of radioligand upon oral administration to bile duct cannulated rats,N,,CHEMBL624647,,A,10116.0,1,,,10590
,1,BAO_0000218,,Rattus norvegicus,Liver,2107.0,Intermediate,5340,,50597,,In vitro metabolism in rat liver microsomes was evaluated to determine diminishing of glucuronidation rate,N,,CHEMBL624648,,A,10116.0,1,,,10591
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,12058,,50597,,Area under curve ratio was determined (po/iv) in rat,N,,CHEMBL624649,,A,10116.0,1,,,10592
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11195,,50597,,Blood by brain ratio of the radiolabeled compound (2-5 uCi) in rat 15 mins after i.v. administration,N,,CHEMBL624650,,A,10116.0,1,,,10593
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11195,,50597,,Blood by brain ratio of the radiolabeled compound (2-5 uCi) in rat 2 mins after i.v. administration,N,,CHEMBL624651,,A,10116.0,1,,,10594
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,11195,,50597,,Blood by brain ratio of the radiolabeled compound (2-5 uCi) in rat 65 mins after i.v. administration,N,,CHEMBL624652,,A,10116.0,1,,,10595
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6495,,50597,,Compound was tested for brain/plasma ratio after oral administration at 10 mg/kg,N,,CHEMBL624653,,A,10116.0,1,,,10596
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6078,,50597,,Ratio of AUCbrain to AUCplasma,N,,CHEMBL624654,,A,10116.0,1,,,10597
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5656,,50597,,Ratio of brain to plasma,N,,CHEMBL624655,,A,10116.0,1,,,10598
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,4910,,50597,,Ratio of the AUC values of brain and plasma after intravenous administration (4.7 mg/kg) to male rats was evaluated,N,,CHEMBL624656,,A,10116.0,1,,,10599
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,4910,,50597,,Ratio in brain and plasma after 0.25 hrs of intravenous administration (5 mg/kg) to male rats was evaluated,N,,CHEMBL624657,,A,10116.0,1,,,10600
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,4910,,50597,,Ratio in brain and plasma after 2 hrs of intravenous administration (5 mg/kg) to male rats was evaluated,N,,CHEMBL624658,,A,10116.0,1,,,10601
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,10130,,50597,,Selectivity ratio for biodistribution in brain and blood of rats after 15 minutes; Expressed as percent dose/gram ratio,N,,CHEMBL624659,,A,10116.0,1,,,10602
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,10130,,50597,,Selectivity ratio for biodistribution in brain and blood of rats after 2 minutes; Expressed as percent dose/gram ratio,N,,CHEMBL624660,,A,10116.0,1,,,10603
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,10130,,50597,,Selectivity ratio for biodistribution in brain and blood of rats after 60 minutes; Expressed as percent dose/gram ratio,N,,CHEMBL624661,,A,10116.0,1,,,10604
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5213,,50597,,Steady state brain :blood ratio was determined,N,,CHEMBL624662,,A,10116.0,1,,,10605
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,4910,,50597,,Tested for ratio in brain and plasma after 0.25 hrs of intravenous administration (5 mg/kg) to male rats,N,,CHEMBL625199,,A,10116.0,1,,,10606
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,4910,,50597,,Tested for ratio in brain and plasma after 0.25 hrs of intravenous administration (5 mg/kg) to male rats; ND = not determined,N,,CHEMBL625200,,A,10116.0,1,,,10607
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,4910,,50597,,Tested for ratio in brain and plasma after 2 hrs of intravenous administration (5 mg/kg) to male rats,N,,CHEMBL625201,,A,10116.0,1,,,10608
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,4910,,50597,,Tested for ratio in brain and plasma after 2 hrs of intravenous administration (5 mg/kg) to male rats; ND = not determined,N,,CHEMBL625202,,A,10116.0,1,,,10609
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,2083,,50597,,Percentage recovery after 3h incubation with rat hapatocytes was determined,N,,CHEMBL625203,,A,10116.0,1,,,10610
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,2082,,50597,,Percentage recovery in rat hepatic microsomal fractions under oxidative conditions after 1 hour,N,,CHEMBL625204,,A,10116.0,1,,,10611
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,2082,,50597,,Percentage recovery in rhesus monkey hepatic microsomal fractions under oxidative conditions after 1 hour,N,,CHEMBL625205,,A,10116.0,1,,,10612
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6351,,50597,,Recovery rate from urine and bile was determined after iv administration at 20 mg/kg in rats,N,,CHEMBL625206,,A,10116.0,1,,,10613
,0,BAO_0000019,,,,,Autocuration,14583,,22224,,"Fraction of 88Y (%) released from chelate after incubation in serum for 15 hours; not measured, No site available for protein conjugation.",U,,CHEMBL625207,,A,,1,,,10614
,0,BAO_0000019,,,,,Autocuration,14583,,22224,,Fraction of 88Y (%) released from chelate after incubation in serum for 15 hours; not measured.,U,,CHEMBL625208,,A,,1,,,10615
,1,BAO_0000218,,Homo sapiens,,,Intermediate,4608,,50587,,In vivo absorption in Caco-2 cell line monolayers was determined,N,,CHEMBL625209,,A,9606.0,1,Caco-2,495.0,10616
,0,BAO_0000100,,,,,Autocuration,13668,,22229,,Calculated partition coefficient (clogP),U,,CHEMBL625210,,P,,1,,,10617
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5669,,50597,,Area under curve was determine after peroral administration at 10 mpk in Rat,N,,CHEMBL625211,,A,10116.0,1,,,10618
,1,BAO_0000218,,Macaca mulatta,,,Intermediate,5669,,50797,,Area under curve was determine after peroral administration at 10 mpk in Rhesus,N,,CHEMBL625212,,A,9544.0,1,,,10619
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5669,,50597,,Area under curve was determine after peroral administration at 160 mpk in Rat,N,,CHEMBL625213,,A,10116.0,1,,,10620
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5669,,50597,,Area under curve was determine after peroral administration at 20 mpk in Rat,N,,CHEMBL625214,,A,10116.0,1,,,10621
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5669,,50597,,Area under curve was determine after peroral administration at 50 mpk in Rat,N,,CHEMBL874542,,A,10116.0,1,,,10622
