assay_id,variant_id,assay_tissue,tid,tissue_id,src_assay_id,assay_strain,cell_id,relationship_type,assay_test_type,curated_by,assay_cell_type,assay_subcellular_fraction,confidence_score,src_id,chembl_id,bao_format
13920,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627418,BAO_0000218
13921,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627419,BAO_0000218
13922,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627320,BAO_0000218
13923,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627321,BAO_0000218
13924,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627322,BAO_0000218
13925,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627323,BAO_0000218
13926,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627491,BAO_0000218
13927,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627492,BAO_0000218
13928,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627493,BAO_0000218
13929,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627494,BAO_0000218
13930,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627495,BAO_0000218
13931,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627496,BAO_0000218
13932,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627497,BAO_0000218
13933,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627498,BAO_0000218
13934,,Lung,50597,2048.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627499,BAO_0000218
13935,,Lung,50597,2048.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627500,BAO_0000218
13936,,Lung,50597,2048.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627501,BAO_0000218
13937,,Lung,50597,2048.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL625616,BAO_0000218
13938,,Lung,50597,2048.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL625617,BAO_0000218
13939,,Muscle tissue,50597,2385.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL625618,BAO_0000218
13940,,Muscle tissue,50597,2385.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL625619,BAO_0000218
13941,,Muscle tissue,50597,2385.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL625620,BAO_0000218
13942,,Muscle tissue,50597,2385.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL625621,BAO_0000218
13943,,Muscle tissue,50597,2385.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL625622,BAO_0000218
13944,,Spleen,50597,2106.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL625788,BAO_0000218
13945,,Spleen,50597,2106.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL625789,BAO_0000218
13946,,Spleen,50597,2106.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL625790,BAO_0000218
13947,,Spleen,50597,2106.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL625791,BAO_0000218
13948,,Spleen,50597,2106.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622334,BAO_0000218
13949,,Thyroid gland,50597,2046.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622335,BAO_0000218
13950,,Thyroid gland,50597,2046.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622336,BAO_0000218
13951,,Thyroid gland,50597,2046.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622337,BAO_0000218
13952,,Thyroid gland,50597,2046.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622338,BAO_0000218
13953,,Thyroid gland,50597,2046.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622339,BAO_0000218
13954,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624153,BAO_0000218
13955,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628430,BAO_0000218
13956,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628431,BAO_0000218
13957,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628432,BAO_0000218
13958,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628433,BAO_0000218
13959,,Spleen,50597,2106.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628434,BAO_0000218
13960,,Spleen,50597,2106.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626789,BAO_0000218
13961,,Spleen,50597,2106.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626790,BAO_0000218
13962,,Spleen,50597,2106.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626791,BAO_0000218
13963,,Spleen,50597,2106.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626792,BAO_0000218
13964,,Spleen,50597,2106.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626793,BAO_0000218
13965,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627436,BAO_0000218
13966,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627437,BAO_0000218
13967,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627438,BAO_0000218
13968,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627439,BAO_0000218
13969,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627440,BAO_0000218
13970,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627602,BAO_0000218
13971,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627603,BAO_0000218
13972,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627604,BAO_0000218
13973,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627605,BAO_0000218
13974,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627606,BAO_0000218
13975,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627607,BAO_0000218
13976,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627608,BAO_0000218
13977,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627609,BAO_0000218
13978,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627610,BAO_0000218
13979,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627611,BAO_0000218
13980,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627612,BAO_0000218
13981,,,22229,,,,,U,,Autocuration,,,0,1,CHEMBL627613,BAO_0000100
13982,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627614,BAO_0000100
13983,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627615,BAO_0000100
13984,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627616,BAO_0000100
13985,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627617,BAO_0000100
13986,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627618,BAO_0000019
13987,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627619,BAO_0000019
13988,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627620,BAO_0000019
13989,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627621,BAO_0000019
13990,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627622,BAO_0000019
13991,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627623,BAO_0000019
13992,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627624,BAO_0000019
13993,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627625,BAO_0000019
13994,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL628523,BAO_0000019
13995,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL628524,BAO_0000019
13996,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL628525,BAO_0000019
13997,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625732,BAO_0000019
13998,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625733,BAO_0000019
13999,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625734,BAO_0000019
14000,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625913,BAO_0000019
14001,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625914,BAO_0000019
14002,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625915,BAO_0000019
14003,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625916,BAO_0000019
14004,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625917,BAO_0000019
14005,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625918,BAO_0000019
14006,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625919,BAO_0000019
14007,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625920,BAO_0000019
14008,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL874453,BAO_0000019
14009,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625921,BAO_0000019
14010,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625922,BAO_0000019
14011,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625923,BAO_0000019
14012,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625924,BAO_0000019
14013,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625925,BAO_0000019
14014,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625926,BAO_0000019
14015,,Lung,50597,2048.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627704,BAO_0000218
14016,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627705,BAO_0000218
14017,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627706,BAO_0000218
14018,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627707,BAO_0000218
14019,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627708,BAO_0000218
14020,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628361,BAO_0000218
14021,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628362,BAO_0000218
14022,,Striatum,50597,2435.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628363,BAO_0000218
14023,,Striatum,50597,2435.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628364,BAO_0000218
14024,,Striatum,50597,2435.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628365,BAO_0000218
14025,,Striatum,50597,2435.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL874454,BAO_0000218
14026,,Striatum,50597,2435.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628531,BAO_0000218
14027,,Striatum,50597,2435.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628532,BAO_0000218
14028,,Striatum,50597,2435.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628533,BAO_0000218
14029,,Striatum,50597,2435.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628534,BAO_0000218
14030,,Thyroid gland,50597,2046.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628535,BAO_0000218
14031,,Thyroid gland,50597,2046.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628536,BAO_0000218
14032,,Thyroid gland,50597,2046.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628537,BAO_0000218
14033,,Thyroid gland,50597,2046.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628538,BAO_0000218
14034,,Thyroid gland,50597,2046.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628539,BAO_0000218
14035,,Thyroid gland,50597,2046.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL630297,BAO_0000218
14036,,Thyroid gland,50597,2046.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL630298,BAO_0000218
14037,,Brain,50597,955.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL630299,BAO_0000218
14038,,Brain,50597,955.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628094,BAO_0000218
14039,,Brain,50597,955.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628095,BAO_0000218
14040,,Brain,50597,955.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL874648,BAO_0000218
14041,,Brain,50597,955.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628096,BAO_0000218
14042,,Brain,50597,955.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628097,BAO_0000218
14043,,Brain,50597,955.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628098,BAO_0000218
14044,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL628099,BAO_0000019
14045,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL628100,BAO_0000019
14046,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL628101,BAO_0000019
14047,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL628102,BAO_0000019
14048,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL628103,BAO_0000019
14049,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL628104,BAO_0000019
14050,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL628105,BAO_0000019
14051,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL628106,BAO_0000019
14052,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628107,BAO_0000218
14053,,Urine,22224,1088.0,,,,U,,Autocuration,,,0,1,CHEMBL628108,BAO_0000218
14054,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628109,BAO_0000218
14055,,Urine,22224,1088.0,,,,U,,Autocuration,,,0,1,CHEMBL625299,BAO_0000218
14056,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL625300,BAO_0000218
14057,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL625301,BAO_0000218
14058,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL625302,BAO_0000218
14059,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL874649,BAO_0000218
14060,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL625303,BAO_0000218
14061,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL625463,BAO_0000218
14062,,Liver,50587,2107.0,,,,N,,Intermediate,,,1,1,CHEMBL625464,BAO_0000218
14063,,,50587,,,,,N,,Intermediate,,,1,1,CHEMBL625465,BAO_0000218
14064,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL625466,BAO_0000218
14065,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL625467,BAO_0000218
14066,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL625468,BAO_0000218
14067,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL625469,BAO_0000218
14068,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL625470,BAO_0000218
14069,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL632418,BAO_0000218
14070,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627250,BAO_0000218
14071,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627251,BAO_0000218
14072,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627252,BAO_0000218
14073,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627253,BAO_0000218
14074,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627254,BAO_0000218
14075,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL875471,BAO_0000218
14076,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627255,BAO_0000218
14077,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627256,BAO_0000218
14078,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627257,BAO_0000218
14079,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627258,BAO_0000218
14080,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627259,BAO_0000218
14081,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627260,BAO_0000218
14082,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623256,BAO_0000218
14083,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL874413,BAO_0000218
14084,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623257,BAO_0000218
14085,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623258,BAO_0000218
14086,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623259,BAO_0000218
14087,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623260,BAO_0000218
14088,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623261,BAO_0000218
14089,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623262,BAO_0000218
14090,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623263,BAO_0000218
14091,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623264,BAO_0000218
14092,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623265,BAO_0000218
14093,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623266,BAO_0000218
14094,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623267,BAO_0000218
14095,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623268,BAO_0000218
14096,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623269,BAO_0000218
14097,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623270,BAO_0000218
14098,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623271,BAO_0000218
14099,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623272,BAO_0000218
14100,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623273,BAO_0000218
14101,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623274,BAO_0000218
14102,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL874414,BAO_0000218
14103,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623275,BAO_0000218
14104,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL629150,BAO_0000218
14105,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623276,BAO_0000218
14106,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623277,BAO_0000218
14107,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623112,BAO_0000218
14108,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623113,BAO_0000218
14109,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623800,BAO_0000218
14110,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623801,BAO_0000218
14111,,Spleen,50597,2106.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623802,BAO_0000218
14112,,Uterus,50597,995.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623803,BAO_0000218
14113,,Uterus,50597,995.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623970,BAO_0000218
14114,,Uterus,50597,995.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623971,BAO_0000218
14115,,Blood,50597,178.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623972,BAO_0000218
14116,,Blood,50597,178.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623973,BAO_0000218
14117,,Blood,50597,178.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623974,BAO_0000218
14118,,Blood,50597,178.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623975,BAO_0000218
14119,,Brain,50597,955.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623976,BAO_0000218
14120,,Brain,50597,955.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623977,BAO_0000218
14121,,Brain,50597,955.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623978,BAO_0000218
14122,,Brain,50597,955.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623979,BAO_0000218
14123,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623980,BAO_0000218
14124,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623981,BAO_0000218
14125,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626278,BAO_0000218
14126,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626279,BAO_0000218
14127,,,50594,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626280,BAO_0000218
14128,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL626281,BAO_0000218
14129,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL626282,BAO_0000218
14130,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL626283,BAO_0000218
14131,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL626284,BAO_0000218
14132,,Brain,50594,955.0,,,,N,,Intermediate,,,1,1,CHEMBL626285,BAO_0000218
14133,,Brain,50594,955.0,,,,N,,Intermediate,,,1,1,CHEMBL626286,BAO_0000218
14134,,Brain,50594,955.0,,,,N,,Intermediate,,,1,1,CHEMBL626287,BAO_0000218
14135,,Brain,50594,955.0,,,,N,,Intermediate,,,1,1,CHEMBL626288,BAO_0000218
14136,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL626289,BAO_0000218
14137,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL626290,BAO_0000218
14138,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL626291,BAO_0000218
14139,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL839888,BAO_0000218
14140,,Intestine,50594,160.0,,,,N,,Intermediate,,,1,1,CHEMBL626292,BAO_0000218
14141,,Intestine,50594,160.0,,,,N,,Intermediate,,,1,1,CHEMBL626293,BAO_0000218
14142,,Intestine,50594,160.0,,,,N,,Intermediate,,,1,1,CHEMBL626294,BAO_0000218
14143,,Intestine,50594,160.0,,,,N,,Intermediate,,,1,1,CHEMBL626295,BAO_0000218
14144,,Liver,50594,2107.0,,,,N,,Intermediate,,,1,1,CHEMBL627659,BAO_0000218
14145,,Liver,50594,2107.0,,,,N,,Intermediate,,,1,1,CHEMBL627660,BAO_0000218
14146,,Liver,50594,2107.0,,,,N,,Intermediate,,,1,1,CHEMBL627661,BAO_0000218
14147,,Liver,50594,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627662,BAO_0000218
14148,,Lung,50594,2048.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627663,BAO_0000218
14149,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL627664,BAO_0000218
14150,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL627665,BAO_0000218
14151,,Lung,50594,2048.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627666,BAO_0000218
14152,,Spleen,50594,2106.0,,,,N,,Intermediate,,,1,1,CHEMBL627667,BAO_0000218
14153,,Stomach,50594,945.0,,,,N,,Intermediate,,,1,1,CHEMBL627668,BAO_0000218
14154,,Urine,50594,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627669,BAO_0000218
14155,,Urinary bladder,22224,1255.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL627670,BAO_0000218
14156,,Blood,22224,178.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL627671,BAO_0000218
14157,,Bone element,22224,1474.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL627672,BAO_0000218
14158,,,22224,,,,,U,In vivo,Autocuration,,,0,1,CHEMBL627673,BAO_0000218
14159,,Kidney,22224,2113.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL627674,BAO_0000218
14160,,Liver,22224,2107.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL627675,BAO_0000218
14161,,Lung,22224,2048.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL627676,BAO_0000218
14162,,Muscle tissue,22224,2385.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL627677,BAO_0000218
14163,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627678,BAO_0000019
14164,,Serum,50597,1977.0,,,,N,,Intermediate,,,1,1,CHEMBL627679,BAO_0000218
14165,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627680,BAO_0000019
14166,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627681,BAO_0000019
14167,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627682,BAO_0000019
14168,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627683,BAO_0000019
14169,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627684,BAO_0000019
14170,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL874441,BAO_0000019
14171,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627685,BAO_0000019
14172,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627686,BAO_0000019
14173,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627687,BAO_0000019
14174,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL627688,BAO_0000019
14175,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628038,BAO_0000218
14176,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628039,BAO_0000218
14177,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628040,BAO_0000218
14178,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL628041,BAO_0000019
14179,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630226,BAO_0000019
14180,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL628042,BAO_0000019
14181,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625232,BAO_0000019
14182,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625233,BAO_0000019
14183,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625979,BAO_0000019
14184,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625980,BAO_0000019
14185,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625981,BAO_0000019
14186,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625982,BAO_0000019
14187,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625983,BAO_0000019
14188,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625984,BAO_0000019
14189,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625985,BAO_0000019
14190,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625986,BAO_0000019
14191,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625987,BAO_0000019
14192,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625988,BAO_0000019
14193,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625989,BAO_0000019
14194,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625990,BAO_0000019
14195,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625991,BAO_0000019
14196,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625992,BAO_0000019
14197,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625993,BAO_0000019
14198,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL631973,BAO_0000019
14199,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL632143,BAO_0000019
