film_id,nome,cognome,attore_id
560,OLYMPIA,PFEIFFER,171
146,LUCILLE,TRACY,20
312,CATE,MCQUEEN,128
506,PENELOPE,GUINESS,1
519,BEN,WILLIS,83
429,ALBERT,JOHANSSON,146
380,CATE,HARRIS,141
885,IAN,TANDY,155
37,RAY,JOHANSSON,64
849,CATE,HARRIS,141
894,VIVIEN,BASINGER,158
885,LUCILLE,DEE,138
111,TOM,MCKELLEN,38
428,BOB,FAWCETT,19
371,JADA,RYDER,142
915,SIDNEY,CROWE,105
53,BETTE,NICHOLSON,6
27,MENA,HOPPER,170
193,ED,GUINESS,179
198,JAYNE,NEESON,62
124,HELEN,VOIGHT,17
90,AUDREY,OLIVIER,34
953,ANGELA,WITHERSPOON,144
492,DAN,STREEP,116
855,SANDRA,KILMER,23
224,MORGAN,WILLIAMS,137
61,LUCILLE,DEE,138
411,JOHNNY,LOLLOBRIGIDA,5
707,JAYNE,NEESON,62
642,SPENCER,DEPP,100
811,ED,GUINESS,179
744,WALTER,TORN,102
421,MINNIE,ZELLWEGER,85
359,CAMERON,ZELLWEGER,111
326,GRETA,MALDEN,157
53,SANDRA,PECK,30
291,ED,GUINESS,179
804,SANDRA,KILMER,23
823,GARY,PENN,73
978,WOODY,JOLIE,82
859,CHRISTOPHER,BERRY,91
267,MAE,HOFFMAN,79
353,TOM,MCKELLEN,38
878,RIVER,DEAN,143
627,GARY,PHOENIX,51
831,RENEE,TRACY,117
219,OLYMPIA,PFEIFFER,171
177,FRED,COSTNER,16
191,JOE,SWANK,9
712,JENNIFER,DAVIS,4
57,GRETA,KEITEL,130
195,ANNE,CRONYN,49
764,PENELOPE,PINKETT,54
540,KENNETH,TORN,94
655,HARVEY,HOPE,161
231,BURT,DUKAKIS,36
183,GRETA,MALDEN,157
905,RUSSELL,TEMPLE,149
959,WILL,WILSON,168
473,AL,GARLAND,165
706,RIVER,DEAN,143
258,WHOOPI,HURT,140
501,TOM,MCKELLEN,38
625,MATTHEW,CARREY,181
518,CHRISTIAN,NEESON,61
845,DEBBIE,AKROYD,182
390,MORGAN,WILLIAMS,137
987,ADAM,HOPPER,132
458,CARY,MCCONAUGHEY,77
759,VIVIEN,BERGEN,14
646,RAY,JOHANSSON,64
529,BEN,WILLIS,83
981,CAMERON,WRAY,63
734,CHRIS,BRIDGES,98
58,NICK,STALLONE,44
230,MAE,HOFFMAN,79
708,JOHN,SUVARI,192
547,BURT,POSEY,75
34,JUDE,CRUISE,57
348,DARYL,CRAWFORD,129
937,MENA,TEMPLE,53
41,CUBA,ALLEN,118
34,LISA,MONROE,178
30,CHRISTOPHER,WEST,163
920,HARVEY,HOPE,161
612,OPRAH,KILMER,162
241,RIP,CRAWFORD,26
977,LUCILLE,TRACY,20
714,REESE,KILMER,45
606,HELEN,VOIGHT,17
877,KENNETH,PALTROW,69
91,KARL,BERRY,12
517,CARMEN,HUNT,52
990,GARY,PHOENIX,51
832,GENE,WILLIS,96
144,JESSICA,BAILEY,67
372,ALBERT,JOHANSSON,146
296,ALEC,WAYNE,29
540,KARL,BERRY,12
608,CAMERON,ZELLWEGER,111
457,JAYNE,NEESON,62
801,SUSAN,DAVIS,110
589,JUDY,DEAN,35
21,KEVIN,BLOOM,25
869,JEFF,SILVERSTONE,180
567,ZERO,CAGE,11
939,PENELOPE,GUINESS,1
535,GRETA,MALDEN,157
27,ED,GUINESS,179
768,ELLEN,PRESLEY,93
122,VAL,BOLGER,37
322,RUSSELL,BACALL,112
263,BEN,WILLIS,83
565,RUSSELL,BACALL,112
737,AL,GARLAND,165
351,JULIA,BARRYMORE,47
403,FAY,KILMER,55
210,DUSTIN,TAUTOU,59
354,KEVIN,GARLAND,127
524,UMA,WOOD,13
491,ALAN,DREYFUSS,173
49,HARRISON,BALE,115
437,MEG,HAWKE,97
3,CAMERON,STREEP,24
178,SCARLETT,DAMON,81
353,DARYL,WAHLBERG,95
757,ALAN,DREYFUSS,173
836,PARKER,GOLDBERG,46
966,HARRISON,BALE,115
864,DEBBIE,AKROYD,182
914,JUDY,DEAN,35
802,MERYL,GIBSON,154
72,DUSTIN,TAUTOU,59
780,BURT,POSEY,75
194,WALTER,TORN,102
716,CHRISTIAN,GABLE,10
635,RICHARD,PENN,133
798,JENNIFER,DAVIS,4
830,VIVIEN,BASINGER,158
973,GINA,DEGENERES,107
806,GRACE,MOSTEL,7
85,OPRAH,KILMER,162
944,DAN,TORN,18
739,PENELOPE,CRONYN,104
178,RUSSELL,TEMPLE,149
377,KIRK,JOVOVICH,43
574,JAMES,PITT,84
962,JAYNE,NOLTE,150
147,KIRK,JOVOVICH,43
420,GARY,PHOENIX,51
937,NICK,STALLONE,44
830,RIVER,DEAN,143
611,BEN,HARRIS,152
193,RUSSELL,TEMPLE,149
291,BURT,TEMPLE,193
502,TOM,MIRANDA,42
873,JULIA,MCQUEEN,27
772,DUSTIN,TAUTOU,59
834,MILLA,KEITEL,74
143,BURT,POSEY,75
719,RITA,REYNOLDS,135
428,KENNETH,TORN,94
263,WOODY,HOFFMAN,28
541,BELA,WALKEN,196
203,MILLA,KEITEL,74
479,JAMES,PITT,84
768,IAN,TANDY,155
732,NATALIE,HOPKINS,50
90,EWAN,GOODING,139
717,LUCILLE,TRACY,20
438,WILL,WILSON,168
396,ROCK,DUKAKIS,188
400,KARL,BERRY,12
42,MERYL,ALLEN,194
282,MERYL,GIBSON,154
636,SANDRA,KILMER,23
372,KENNETH,HOFFMAN,169
452,KENNETH,PALTROW,69
258,REESE,WEST,197
744,ELLEN,PRESLEY,93
991,MATTHEW,CARREY,181
941,IAN,TANDY,155
1,ROCK,DUKAKIS,188
858,SCARLETT,BENING,124
508,VAL,BOLGER,37
616,WILLIAM,HACKMAN,175
815,FAY,KILMER,55
572,JIM,MOSTEL,99
680,ELLEN,PRESLEY,93
423,RENEE,TRACY,117
223,CATE,HARRIS,141
465,MENA,TEMPLE,53
146,VAL,BOLGER,37
508,JAYNE,NOLTE,150
815,ROCK,DUKAKIS,188
638,CHRISTIAN,AKROYD,58
731,ALBERT,JOHANSSON,146
281,ZERO,CAGE,11
772,WILLIAM,HACKMAN,175
698,ED,GUINESS,179
951,MEG,HAWKE,97
396,MATTHEW,JOHANSSON,8
48,CHRISTIAN,AKROYD,58
710,JADA,RYDER,142
437,MATTHEW,CARREY,181
550,RENEE,TRACY,117
632,CHRISTIAN,AKROYD,58
709,ANGELINA,ASTAIRE,76
484,REESE,KILMER,45
376,HENRY,BERRY,60
398,JENNIFER,DAVIS,4
267,JUDE,CRUISE,57
562,ADAM,HOPPER,132
379,JENNIFER,DAVIS,4
207,KIRSTEN,AKROYD,92
391,GREG,CHAPLIN,86
451,DAN,STREEP,116
756,MINNIE,KILMER,153
249,MORGAN,HOPKINS,113
742,ELVIS,MARX,22
85,JULIA,MCQUEEN,27
625,OLYMPIA,PFEIFFER,171
812,VIVIEN,BASINGER,158
479,LIZA,BERGMAN,121
537,CHRISTIAN,NEESON,61
572,RAY,JOHANSSON,64
237,MORGAN,MCDORMAND,114
217,BEN,WILLIS,83
145,GENE,HOPKINS,134
950,KENNETH,TORN,94
14,WOODY,HOFFMAN,28
847,VIVIEN,BERGEN,14
752,GREG,CHAPLIN,86
642,MORGAN,HOPKINS,113
79,JENNIFER,DAVIS,4
82,ADAM,HOPPER,132
184,MENA,HOPPER,170
729,SCARLETT,DAMON,81
593,DAN,HARRIS,56
767,REESE,KILMER,45
391,HARRISON,BALE,115
463,RICHARD,PENN,133
219,TIM,HACKMAN,32
945,GENE,WILLIS,96
462,FAY,WOOD,156
242,CAMERON,STREEP,24
536,MINNIE,KILMER,153
780,CHRISTIAN,NEESON,61
725,MENA,TEMPLE,53
922,TOM,MIRANDA,42
164,FRANCES,DAY-LEWIS,48
320,KENNETH,TORN,94
419,SANDRA,KILMER,23
622,NICK,DEGENERES,166
276,ANGELA,HUDSON,65
589,JULIANNE,DENCH,123
157,KEVIN,GARLAND,127
450,SEAN,WILLIAMS,72
527,WOODY,JOLIE,82
727,MAE,HOFFMAN,79
76,SALMA,NOLTE,122
743,WOODY,HOFFMAN,28
445,ELLEN,PRESLEY,93
337,MINNIE,ZELLWEGER,85
290,MINNIE,ZELLWEGER,85
503,JOHNNY,LOLLOBRIGIDA,5
647,DAN,STREEP,116
83,SALMA,NOLTE,122
569,RAY,JOHANSSON,64
9,ELVIS,MARX,22
769,JAYNE,SILVERSTONE,195
974,LISA,MONROE,178
43,GRETA,KEITEL,130
694,MICHAEL,BOLGER,185
112,BETTE,NICHOLSON,6
938,JOHNNY,CAGE,40
59,SCARLETT,DAMON,81
958,THORA,TEMPLE,200
531,REESE,WEST,197
81,CHRIS,BRIDGES,98
713,GRETA,MALDEN,157
445,CUBA,OLIVIER,15
296,PARKER,GOLDBERG,46
497,ALBERT,NOLTE,125
179,HENRY,BERRY,60
340,JUDE,CRUISE,57
437,DEBBIE,AKROYD,182
508,WALTER,TORN,102
473,ELLEN,PRESLEY,93
634,GEOFFREY,HESTON,151
259,WOODY,HOFFMAN,28
941,SUSAN,DAVIS,101
345,FRED,COSTNER,16
671,HARRISON,BALE,115
914,KENNETH,PALTROW,69
694,KENNETH,HOFFMAN,169
37,KARL,BERRY,12
304,MORGAN,WILLIAMS,137
965,MILLA,PECK,33
457,KIM,ALLEN,145
186,RIP,CRAWFORD,26
909,JENNIFER,DAVIS,4
442,MICHAEL,BENING,174
154,VIVIEN,BERGEN,14
792,FRANCES,DAY-LEWIS,48
85,HENRY,BERRY,60
875,JADA,RYDER,142
687,RIVER,DEAN,143
661,GENE,WILLIS,96
452,MORGAN,MCDORMAND,114
971,HENRY,BERRY,60
52,DARYL,WAHLBERG,95
4,JODIE,DEGENERES,41
944,ALEC,WAYNE,29
673,SANDRA,KILMER,23
804,WILL,WILSON,168
369,REESE,WEST,197
117,CHARLIZE,DENCH,89
249,JODIE,DEGENERES,41
416,REESE,KILMER,45
985,HARRISON,BALE,115
183,DUSTIN,TAUTOU,59
679,JULIA,MCQUEEN,27
781,ED,MANSFIELD,136
795,CUBA,OLIVIER,15
98,RENEE,BALL,187
760,ANGELINA,ASTAIRE,76
529,EWAN,GOODING,139
51,ROCK,DUKAKIS,188
393,JAYNE,NEESON,62
585,CAMERON,STREEP,24
199,CAMERON,STREEP,24
241,GROUCHO,DUNST,106
945,ALBERT,JOHANSSON,146
802,WARREN,JACKMAN,119
58,GENE,WILLIS,96
872,JON,CHASE,176
64,SANDRA,PECK,30
439,WILLIAM,HACKMAN,175
841,WILL,WILSON,168
105,JULIANNE,DENCH,123
705,MICHAEL,BENING,174
110,RENEE,BALL,187
598,REESE,WEST,197
367,ALBERT,NOLTE,125
956,DAN,STREEP,116
892,JAYNE,NOLTE,150
286,MICHAEL,BOLGER,185
941,RALPH,CRUZ,80
640,DARYL,CRAWFORD,129
977,WILLIAM,HACKMAN,175
797,RENEE,TRACY,117
918,ADAM,GRANT,71
659,PENELOPE,MONROE,120
536,SANDRA,KILMER,23
769,MARY,TANDY,66
481,NICK,WAHLBERG,2
249,CARMEN,HUNT,52
285,MENA,TEMPLE,53
207,RALPH,CRUZ,80
166,DARYL,CRAWFORD,129
812,ALEC,WAYNE,29
329,MARY,KEITEL,198
832,JENNIFER,DAVIS,4
6,KENNETH,HOFFMAN,169
42,JAYNE,NEESON,62
727,KEVIN,GARLAND,127
542,ED,MANSFIELD,136
359,JAYNE,SILVERSTONE,195
944,SPENCER,DEPP,100
363,GENE,MCKELLEN,177
620,SALMA,NOLTE,122
279,OPRAH,KILMER,162
370,VIVIEN,BERGEN,14
420,GREGORY,GOODING,191
857,GREG,CHAPLIN,86
35,CUBA,ALLEN,118
698,HUMPHREY,WILLIS,164
515,CAMERON,STREEP,24
782,CHRISTIAN,GABLE,10
405,SEAN,WILLIAMS,72
587,LISA,MONROE,178
134,FRANCES,DAY-LEWIS,48
811,JEFF,SILVERSTONE,180
992,RUSSELL,TEMPLE,149
513,IAN,TANDY,155
316,JOHNNY,LOLLOBRIGIDA,5
889,WILL,WILSON,168
397,RICHARD,PENN,133
899,RUSSELL,TEMPLE,149
288,FRANCES,TOMEI,126
682,RIP,CRAWFORD,26
466,BURT,DUKAKIS,36
280,ELLEN,PRESLEY,93
509,BETTE,NICHOLSON,6
833,AL,GARLAND,165
624,GENE,HOPKINS,134
808,ED,MANSFIELD,136
14,MORGAN,WILLIAMS,137
277,CAMERON,STREEP,24
269,HARVEY,HOPE,161
521,WALTER,TORN,102
329,DARYL,WAHLBERG,95
578,RENEE,TRACY,117
262,ED,MANSFIELD,136
574,WOODY,HOFFMAN,28
498,WHOOPI,HURT,140
525,MORGAN,HOPKINS,113
683,ANGELA,HUDSON,65
535,CHRISTIAN,NEESON,61
954,SIDNEY,CROWE,105
948,VIVIEN,BERGEN,14
707,JUDE,CRUISE,57
865,SEAN,WILLIAMS,72
667,BURT,POSEY,75
763,KEVIN,GARLAND,127
286,KEVIN,GARLAND,127
23,HUMPHREY,WILLIS,164
615,HUMPHREY,GARLAND,184
273,JULIA,BARRYMORE,47
375,AL,GARLAND,165
116,SIDNEY,CROWE,105
893,KIM,ALLEN,145
846,KEVIN,GARLAND,127
874,JEFF,SILVERSTONE,180
643,CAMERON,ZELLWEGER,111
744,GROUCHO,WILLIAMS,172
293,KIM,ALLEN,145
766,JESSICA,BAILEY,67
33,WOODY,JOLIE,82
600,WALTER,TORN,102
103,BURT,TEMPLE,193
263,MATTHEW,JOHANSSON,8
126,CAMERON,STREEP,24
710,RENEE,TRACY,117
924,JULIA,BARRYMORE,47
607,BEN,HARRIS,152
7,MENA,HOPPER,170
890,WILLIAM,HACKMAN,175
525,GARY,PHOENIX,51
450,MARY,KEITEL,198
462,DAN,HARRIS,56
680,RIVER,DEAN,143
171,WARREN,JACKMAN,119
925,MENA,HOPPER,170
124,RALPH,CRUZ,80
671,RENEE,BALL,187
769,ED,GUINESS,179
359,ADAM,GRANT,71
270,RICHARD,PENN,133
424,WILLIAM,HACKMAN,175
688,VIVIEN,BERGEN,14
806,AUDREY,BAILEY,190
957,FAY,WINSLET,147
128,JOHNNY,CAGE,40
637,VIVIEN,BASINGER,158
448,MICHAEL,BOLGER,185
53,FAY,WOOD,156
960,MINNIE,ZELLWEGER,85
107,LAURENCE,BULLOCK,167
415,ED,GUINESS,179
348,GINA,DEGENERES,107
759,JADA,RYDER,142
80,BURT,TEMPLE,193
383,DAN,HARRIS,56
499,CUBA,ALLEN,118
645,BURT,POSEY,75
424,MARY,TANDY,66
243,ED,MANSFIELD,136
52,HARRISON,BALE,115
520,NATALIE,HOPKINS,50
810,WALTER,TORN,102
774,CATE,MCQUEEN,128
584,DAN,STREEP,116
817,UMA,WOOD,13
19,KIRK,JOVOVICH,43
571,ALBERT,JOHANSSON,146
437,NATALIE,HOPKINS,50
618,GRACE,MOSTEL,7
435,RIP,WINSLET,68
451,BETTE,NICHOLSON,6
178,CAMERON,STREEP,24
484,BURT,DUKAKIS,36
132,GENE,HOPKINS,134
588,UMA,WOOD,13
260,SANDRA,PECK,30
148,MINNIE,ZELLWEGER,85
139,JADA,RYDER,142
833,ADAM,GRANT,71
878,MILLA,PECK,33
490,JIM,MOSTEL,99
650,CATE,MCQUEEN,128
752,BOB,FAWCETT,19
386,RIP,WINSLET,68
998,UMA,WOOD,13
500,TOM,MIRANDA,42
606,WALTER,TORN,102
697,VAL,BOLGER,37
568,KIRSTEN,AKROYD,92
506,ANNE,CRONYN,49
962,DARYL,CRAWFORD,129
689,DUSTIN,TAUTOU,59
761,SCARLETT,DAMON,81
428,HARRISON,BALE,115
82,LAURA,BRODY,159
120,HARVEY,HOPE,161
903,MATTHEW,LEIGH,103
462,THORA,TEMPLE,200
776,FAY,KILMER,55
153,GARY,PHOENIX,51
362,RALPH,CRUZ,80
714,DEBBIE,AKROYD,182
47,KEVIN,GARLAND,127
659,AL,GARLAND,165
893,CAMERON,WRAY,63
557,ALBERT,NOLTE,125
641,KIM,ALLEN,145
313,RUSSELL,CLOSE,183
718,EMILY,DEE,148
300,ED,MANSFIELD,136
592,JUDE,CRUISE,57
652,LUCILLE,TRACY,20
269,FRED,COSTNER,16
393,JUDE,CRUISE,57
262,HENRY,BERRY,60
349,FAY,WOOD,156
747,JOHNNY,CAGE,40
517,LIZA,BERGMAN,121
179,KIRSTEN,PALTROW,21
431,DARYL,CRAWFORD,129
311,ALEC,WAYNE,29
172,ALEC,WAYNE,29
691,JENNIFER,DAVIS,4
311,MATTHEW,CARREY,181
98,CAMERON,ZELLWEGER,111
833,CHRISTOPHER,WEST,163
722,MICHAEL,BENING,174
62,GINA,DEGENERES,107
417,NATALIE,HOPKINS,50
856,VIVIEN,BERGEN,14
63,GARY,PHOENIX,51
454,GINA,DEGENERES,107
839,TOM,MCKELLEN,38
76,KENNETH,TORN,94
944,CAMERON,WRAY,63
517,CAMERON,WRAY,63
706,RIP,WINSLET,68
305,MORGAN,MCDORMAND,114
442,CARY,MCCONAUGHEY,77
961,SUSAN,DAVIS,110
96,HELEN,VOIGHT,17
737,MILLA,PECK,33
669,TIM,HACKMAN,32
513,SPENCER,DEPP,100
714,JENNIFER,DAVIS,4
63,PENELOPE,MONROE,120
981,GRETA,KEITEL,130
537,THORA,TEMPLE,200
593,KARL,BERRY,12
633,CAMERON,WRAY,63
207,CATE,HARRIS,141
949,CATE,MCQUEEN,128
101,JAYNE,NEESON,62
146,HUMPHREY,GARLAND,184
48,JANE,JACKMAN,131
515,CARMEN,HUNT,52
785,SCARLETT,BENING,124
747,JOHN,SUVARI,192
444,ANGELINA,ASTAIRE,76
642,GRETA,MALDEN,157
622,JIM,MOSTEL,99
720,KENNETH,PALTROW,69
188,WOODY,JOLIE,82
533,KIRK,JOVOVICH,43
923,WHOOPI,HURT,140
47,VIVIEN,BASINGER,158
236,CUBA,OLIVIER,15
674,GROUCHO,SINATRA,78
572,CUBA,ALLEN,118
613,RIVER,DEAN,143
779,AUDREY,OLIVIER,34
520,DARYL,CRAWFORD,129
869,VIVIEN,BASINGER,158
506,FRANCES,DAY-LEWIS,48
427,MICHAEL,BOLGER,185
880,JAYNE,NOLTE,150
746,REESE,WEST,197
169,HUMPHREY,GARLAND,184
846,GENE,WILLIS,96
272,ANGELA,WITHERSPOON,144
213,RIP,WINSLET,68
340,RIP,CRAWFORD,26
976,ED,GUINESS,179
676,MARY,TANDY,66
551,CHRISTIAN,AKROYD,58
538,CARY,MCCONAUGHEY,77
969,GREGORY,GOODING,191
950,AUDREY,OLIVIER,34
546,TOM,MIRANDA,42
513,KARL,BERRY,12
320,JON,CHASE,176
863,SYLVESTER,DERN,109
455,RITA,REYNOLDS,135
902,BETTE,NICHOLSON,6
448,TOM,MCKELLEN,38
860,FRANCES,TOMEI,126
187,REESE,KILMER,45
871,KEVIN,BLOOM,25
613,KEVIN,GARLAND,127
725,JESSICA,BAILEY,67
265,MICHAEL,BOLGER,185
766,CHRISTIAN,NEESON,61
494,JAYNE,SILVERSTONE,195
503,MILLA,KEITEL,74
306,CHARLIZE,DENCH,89
473,CHARLIZE,DENCH,89
83,CAMERON,STREEP,24
826,MEG,HAWKE,97
513,UMA,WOOD,13
27,JIM,MOSTEL,99
480,JULIANNE,DENCH,123
970,CHARLIZE,DENCH,89
924,MARY,KEITEL,198
996,CHRISTOPHER,WEST,163
584,CARMEN,HUNT,52
660,CHRIS,DEPP,160
84,JULIA,FAWCETT,199
483,WILLIAM,HACKMAN,175
728,RUSSELL,BACALL,112
997,SCARLETT,BENING,124
469,FRANCES,TOMEI,126
6,JAYNE,NEESON,62
73,GOLDIE,BRODY,39
785,IAN,TANDY,155
702,GRETA,KEITEL,130
233,JAYNE,NOLTE,150
247,HARVEY,HOPE,161
777,JEFF,SILVERSTONE,180
289,SUSAN,DAVIS,101
603,CAMERON,ZELLWEGER,111
403,JAYNE,SILVERSTONE,195
678,ELLEN,PRESLEY,93
677,JOHN,SUVARI,192
588,MARY,KEITEL,198
87,KENNETH,PESCI,88
401,TIM,HACKMAN,32
750,WOODY,JOLIE,82
243,LUCILLE,TRACY,20
847,JEFF,SILVERSTONE,180
710,GROUCHO,WILLIAMS,172
566,ED,GUINESS,179
735,ANGELA,HUDSON,65
695,JULIA,MCQUEEN,27
175,ALBERT,NOLTE,125
303,JON,CHASE,176
833,GROUCHO,WILLIAMS,172
661,GRETA,MALDEN,157
967,HUMPHREY,GARLAND,184
391,DARYL,CRAWFORD,129
186,JADA,RYDER,142
180,MINNIE,KILMER,153
817,ED,GUINESS,179
931,ED,GUINESS,179
278,WARREN,NOLTE,108
224,RENEE,TRACY,117
297,LIZA,BERGMAN,121
229,ED,MANSFIELD,136
233,PENELOPE,CRONYN,104
226,MARY,TANDY,66
853,VAL,BOLGER,37
184,PENELOPE,PINKETT,54
612,DAN,TORN,18
205,ZERO,CAGE,11
436,ALEC,WAYNE,29
829,PARKER,GOLDBERG,46
475,MINNIE,ZELLWEGER,85
96,GRACE,MOSTEL,7
243,KARL,BERRY,12
753,MAE,HOFFMAN,79
812,MINNIE,ZELLWEGER,85
864,KENNETH,PALTROW,69
976,CHARLIZE,DENCH,89
351,GRACE,MOSTEL,7
266,CUBA,BIRCH,189
585,SISSY,SOBIESKI,31
921,MORGAN,HOPKINS,113
67,MERYL,ALLEN,194
55,GENE,MCKELLEN,177
358,MEG,HAWKE,97
532,VIVIEN,BASINGER,158
915,GENE,HOPKINS,134
301,DEBBIE,AKROYD,182
251,CHRISTIAN,GABLE,10
635,PENELOPE,GUINESS,1
567,WARREN,JACKMAN,119
633,GRACE,MOSTEL,7
380,RIP,WINSLET,68
458,SCARLETT,DAMON,81
680,REESE,KILMER,45
249,CAMERON,WRAY,63
446,JAYNE,NOLTE,150
606,AUDREY,BAILEY,190
115,WILL,WILSON,168
726,JESSICA,BAILEY,67
612,CARY,MCCONAUGHEY,77
683,GENE,MCKELLEN,177
459,RENEE,TRACY,117
469,HARVEY,HOPE,161
54,LUCILLE,TRACY,20
709,ANNE,CRONYN,49
311,LISA,MONROE,178
688,KEVIN,BLOOM,25
9,MERYL,ALLEN,194
570,WARREN,JACKMAN,119
529,ALAN,DREYFUSS,173
522,CHRISTIAN,GABLE,10
431,FAY,WINSLET,147
540,JULIA,MCQUEEN,27
819,KEVIN,GARLAND,127
500,HELEN,VOIGHT,17
370,FRANCES,TOMEI,126
757,IAN,TANDY,155
560,JAYNE,SILVERSTONE,195
907,TOM,MIRANDA,42
618,KIRSTEN,AKROYD,92
887,WARREN,NOLTE,108
839,WOODY,JOLIE,82
879,MICHAEL,BENING,174
896,VIVIEN,BASINGER,158
205,RIP,WINSLET,68
746,PENELOPE,MONROE,120
1000,LISA,MONROE,178
416,MENA,HOPPER,170
962,JAYNE,SILVERSTONE,195
306,WOODY,JOLIE,82
449,SANDRA,KILMER,23
738,CHRIS,BRIDGES,98
41,RITA,REYNOLDS,135
644,AL,GARLAND,165
561,JEFF,SILVERSTONE,180
63,LAURENCE,BULLOCK,167
56,MORGAN,WILLIAMS,137
470,JADA,RYDER,142
164,BETTE,NICHOLSON,6
473,MAE,HOFFMAN,79
178,FAY,WINSLET,147
788,WARREN,JACKMAN,119
423,HENRY,BERRY,60
674,NICK,DEGENERES,166
529,RIP,CRAWFORD,26
292,VIVIEN,BERGEN,14
208,KARL,BERRY,12
831,CHRISTIAN,NEESON,61
460,CHRISTIAN,AKROYD,58
678,GARY,PHOENIX,51
827,KIRK,JOVOVICH,43
927,GENE,HOPKINS,134
546,PENELOPE,PINKETT,54
508,WOODY,HOFFMAN,28
998,NICK,STALLONE,44
25,JENNIFER,DAVIS,4
117,SANDRA,KILMER,23
733,KIRSTEN,PALTROW,21
48,KEVIN,GARLAND,127
469,RAY,JOHANSSON,64
749,HARVEY,HOPE,161
800,HELEN,VOIGHT,17
176,NICK,STALLONE,44
170,KENNETH,PESCI,88
297,MINNIE,ZELLWEGER,85
103,CHARLIZE,DENCH,89
457,RIVER,DEAN,143
28,MILLA,KEITEL,74
386,MENA,TEMPLE,53
665,RIP,WINSLET,68
341,ED,CHASE,3
680,MERYL,GIBSON,154
346,THORA,TEMPLE,200
771,JULIA,MCQUEEN,27
770,JULIA,BARRYMORE,47
133,HENRY,BERRY,60
863,CATE,HARRIS,141
968,GENE,WILLIS,96
32,MAE,HOFFMAN,79
953,BURT,TEMPLE,193
369,FRANCES,TOMEI,126
847,CAMERON,ZELLWEGER,111
270,JAYNE,NOLTE,150
649,PENELOPE,PINKETT,54
851,DAN,HARRIS,56
342,MEG,HAWKE,97
293,GOLDIE,BRODY,39
493,GROUCHO,WILLIAMS,172
967,FRED,COSTNER,16
11,MICHAEL,BENING,174
260,SCARLETT,DAMON,81
357,NICK,WAHLBERG,2
796,GINA,DEGENERES,107
216,ANGELA,WITHERSPOON,144
222,HENRY,BERRY,60
630,IAN,TANDY,155
896,NICK,STALLONE,44
729,ANNE,CRONYN,49
549,GROUCHO,SINATRA,78
35,RITA,REYNOLDS,135
112,GINA,DEGENERES,107
337,KENNETH,TORN,94
879,CARMEN,HUNT,52
949,RUSSELL,TEMPLE,149
819,KENNETH,PESCI,88
237,CHRISTIAN,NEESON,61
170,RITA,REYNOLDS,135
850,RUSSELL,CLOSE,183
929,CHRISTIAN,GABLE,10
928,MARY,TANDY,66
561,LAURA,BRODY,159
869,GRETA,KEITEL,130
670,RUSSELL,TEMPLE,149
750,BOB,FAWCETT,19
771,KEVIN,GARLAND,127
688,MORGAN,WILLIAMS,137
40,RUSSELL,CLOSE,183
764,VIVIEN,BERGEN,14
53,RUSSELL,TEMPLE,149
312,TIM,HACKMAN,32
671,JOE,SWANK,9
725,GRETA,KEITEL,130
691,PENELOPE,MONROE,120
172,JOHNNY,LOLLOBRIGIDA,5
487,KIM,ALLEN,145
857,ALAN,DREYFUSS,173
636,RUSSELL,CLOSE,183
283,ZERO,CAGE,11
873,JOE,SWANK,9
166,GROUCHO,DUNST,106
906,SIDNEY,CROWE,105
753,SYLVESTER,DERN,109
500,OPRAH,KILMER,162
534,GINA,DEGENERES,107
254,MORGAN,WILLIAMS,137
155,EWAN,GOODING,139
34,WALTER,TORN,102
253,KIRSTEN,PALTROW,21
383,HARRISON,BALE,115
567,PARKER,GOLDBERG,46
378,WARREN,NOLTE,108
361,MARY,TANDY,66
252,HUMPHREY,WILLIS,164
172,AUDREY,OLIVIER,34
9,WILLIAM,HACKMAN,175
724,JEFF,SILVERSTONE,180
604,NICK,STALLONE,44
585,GROUCHO,DUNST,106
921,ALAN,DREYFUSS,173
88,MERYL,ALLEN,194
703,JAMES,PITT,84
549,GRETA,KEITEL,130
573,MENA,TEMPLE,53
330,REESE,KILMER,45
471,RAY,JOHANSSON,64
415,OPRAH,KILMER,162
933,ALAN,DREYFUSS,173
32,VIVIEN,BASINGER,158
772,EMILY,DEE,148
396,ANGELA,WITHERSPOON,144
536,MARY,KEITEL,198
781,CAMERON,STREEP,24
891,GARY,PHOENIX,51
256,MENA,TEMPLE,53
333,FAY,WINSLET,147
595,ANNE,CRONYN,49
908,ALBERT,NOLTE,125
31,ANNE,CRONYN,49
245,CARY,MCCONAUGHEY,77
706,MARY,TANDY,66
561,GARY,PENN,73
920,GOLDIE,BRODY,39
710,KEVIN,GARLAND,127
815,JOE,SWANK,9
622,JOHN,SUVARI,192
431,DARYL,WAHLBERG,95
959,GRACE,MOSTEL,7
915,MARY,TANDY,66
541,CUBA,OLIVIER,15
243,SYLVESTER,DERN,109
491,ELVIS,MARX,22
853,HELEN,VOIGHT,17
576,JESSICA,BAILEY,67
682,AUDREY,BAILEY,190
320,TOM,MIRANDA,42
688,JAYNE,NEESON,62
699,ELLEN,PRESLEY,93
844,OPRAH,KILMER,162
606,GINA,DEGENERES,107
276,KIRK,JOVOVICH,43
126,SUSAN,DAVIS,110
