noleggio_id,ammontare,cliente_id,pagamento_id,data_pagamento,personale_id
4837,0.99,149,4069,2005-07-08 18:09:12,1
10154,2.99,149,4076,2005-07-31 22:30:49,2
11561,2.99,149,4079,2005-08-17 01:23:09,1
12000,4.99,149,4080,2005-08-17 18:49:44,1
15562,2.99,149,4083,2005-08-23 05:04:33,2
7690,4.99,150,4091,2005-07-28 03:26:21,2
12260,6.99,150,4096,2005-08-18 04:15:43,2
12890,0.99,150,4100,2005-08-19 03:42:08,2
13372,2.99,150,4103,2005-08-19 21:23:19,1
14520,9.99,150,4107,2005-08-21 15:00:49,2
2947,2.99,151,4112,2005-06-20 06:00:21,2
3089,0.99,151,4114,2005-06-20 15:57:01,2
4376,2.99,151,4116,2005-07-07 20:24:33,1
6768,3.99,151,4118,2005-07-12 15:47:51,2
15227,4.99,151,4133,2005-08-22 17:22:41,1
15926,2.99,151,4134,2005-08-23 18:20:56,1
359,4.99,152,4136,2005-05-27 06:48:33,2
3786,7.99,152,4140,2005-07-06 14:00:41,1
4974,4.99,152,4141,2005-07-09 00:00:36,1
6273,0.99,152,4142,2005-07-11 16:08:41,1
9010,5.99,152,4144,2005-07-30 05:12:04,1
10320,6.99,152,4145,2005-08-01 04:39:26,1
13484,0.99,152,4152,2005-08-20 01:16:52,2
2893,4.99,153,4159,2005-06-20 02:22:08,1
3795,0.99,153,4161,2005-07-06 14:37:41,1
3949,0.99,153,4162,2005-07-06 21:46:36,1
14664,4.99,153,4175,2005-08-21 19:48:47,1
14747,4.99,153,4176,2005-08-21 23:00:02,1
865,7.99,154,4182,2005-05-30 03:39:44,2
978,5.99,154,4183,2005-05-30 21:30:52,2
1963,0.99,154,4184,2005-06-17 09:09:31,1
4252,2.99,154,4190,2005-07-07 14:13:05,1
7156,4.99,154,4197,2005-07-27 07:19:34,1
10278,6.99,154,4201,2005-08-01 03:25:27,1
14731,2.99,154,4206,2005-08-21 22:21:49,2
14918,6.99,154,4208,2005-08-22 05:06:38,1
15351,0.99,154,4209,2005-08-22 21:15:46,1
3405,4.99,155,4216,2005-06-21 15:58:25,2
6066,5.99,155,4218,2005-07-11 04:32:42,1
10098,0.99,155,4226,2005-07-31 20:41:17,1
11033,4.99,155,4227,2005-08-02 05:54:17,1
14831,4.99,156,4258,2005-08-22 01:40:49,2
2340,0.99,157,4263,2005-06-18 11:30:56,2
7110,2.99,157,4269,2005-07-27 05:30:48,1
7499,4.99,157,4271,2005-07-27 20:10:28,2
8347,0.99,157,4274,2005-07-29 04:49:25,2
9958,2.99,157,4280,2005-07-31 16:03:56,1
12464,6.99,157,4285,2005-08-18 11:33:34,1
12916,0.99,157,4286,2005-08-19 04:27:05,1
13097,4.99,157,4287,2005-08-19 10:50:43,1
13728,2.99,157,4290,2005-08-20 10:11:07,1
293,5.99,158,4293,2005-05-26 20:27:02,1
1380,0.99,158,4294,2005-06-15 15:13:10,1
1790,4.99,158,4295,2005-06-16 19:58:40,2
6901,5.99,158,4302,2005-07-12 21:46:33,2
7732,0.99,158,4304,2005-07-28 05:03:32,1
9713,1.99,158,4309,2005-07-31 08:13:28,1
9801,2.99,158,4310,2005-07-31 11:03:13,1
11272,0.99,158,4313,2005-08-02 14:20:27,1
13212,1.99,158,4317,2005-08-19 15:24:07,2
13926,2.99,158,4319,2005-08-20 17:09:27,1
5656,0.99,159,4332,2005-07-10 07:31:07,2
8212,2.99,159,4334,2005-07-28 23:37:23,2
6364,6.99,160,4350,2005-07-11 21:14:48,2
6448,1.99,160,4351,2005-07-12 00:45:59,2
9758,2.99,160,4355,2005-07-31 09:25:38,2
10979,5.99,160,4360,2005-08-02 04:16:37,2
11888,7.99,160,4363,2005-08-17 15:04:05,1
16027,3.99,160,4371,2005-08-23 21:49:33,1
477,3.99,161,4373,2005-05-27 22:33:33,2
520,5.99,161,4374,2005-05-28 03:27:37,1
3948,4.99,161,4380,2005-07-06 21:45:53,1
6873,4.99,161,4385,2005-07-12 20:20:50,2
10241,5.99,161,4390,2005-08-01 02:12:25,1
10939,0.99,161,4394,2005-08-02 03:06:20,2
15420,5.99,161,4401,2005-08-22 23:55:51,1
688,4.99,162,4404,2005-05-29 00:45:24,1
3040,0.99,162,4408,2005-06-20 12:34:13,1
10093,5.99,162,4416,2005-07-31 20:30:32,2
2536,5.99,163,4425,2005-06-19 01:41:34,2
3915,3.99,163,4428,2005-07-06 20:16:46,2
5574,10.99,163,4431,2005-07-10 03:54:38,1
12973,2.99,163,4443,2005-08-19 06:48:11,2
14427,5.99,163,4446,2005-08-21 11:26:06,2
15847,0.99,163,4448,2005-08-23 15:39:38,1
3082,8.99,164,4454,2005-06-20 15:32:11,1
6980,3.99,164,4461,2005-07-27 00:50:30,1
7227,6.99,164,4462,2005-07-27 09:53:43,1
8824,4.99,164,4464,2005-07-29 22:22:58,2
13453,5.99,164,4466,2005-08-20 00:30:51,2
3195,2.99,165,4469,2005-06-21 00:02:10,2
4304,0.99,165,4472,2005-07-07 17:01:19,2
5472,4.99,165,4474,2005-07-09 23:16:40,1
5973,0.99,165,4477,2005-07-11 00:09:17,1
9182,7.99,165,4480,2005-07-30 12:06:58,2
15801,3.99,165,4486,2005-08-23 14:26:04,1
662,1.99,166,4488,2005-05-28 21:09:31,1
1412,2.99,166,4489,2005-06-15 17:09:48,2
3606,2.99,166,4493,2005-07-06 05:28:02,2
5380,4.99,166,4498,2005-07-09 19:08:44,2
5646,2.99,166,4499,2005-07-10 07:08:09,1
13901,7.99,166,4510,2005-08-20 16:06:53,2
14281,2.99,166,4512,2005-08-21 06:40:48,2
15216,2.99,166,4514,2005-08-22 16:57:02,2
15806,1.99,166,4515,2005-08-23 14:31:50,2
1509,5.99,167,4520,2005-06-15 22:35:53,1
2381,5.99,167,4521,2005-06-18 15:00:30,2
5131,0.99,167,4524,2005-07-09 07:35:03,2
5191,0.99,167,4526,2005-07-09 10:26:48,1
6269,4.99,167,4529,2005-07-11 15:58:43,2
8092,2.99,167,4531,2005-07-28 18:28:07,1
12642,4.99,167,4538,2005-08-18 18:19:16,1
12717,4.99,167,4539,2005-08-18 21:15:40,2
13825,6.99,167,4541,2005-08-20 13:43:22,1
15003,3.99,167,4543,2005-08-22 08:11:24,1
15915,4.99,167,4547,2005-08-23 17:52:01,2
5459,0.99,168,4555,2005-07-09 22:43:56,1
8352,1.99,168,4560,2005-07-29 04:52:01,2
8659,6.99,168,4562,2005-07-29 15:26:31,2
9857,6.99,168,4566,2005-07-31 13:00:53,2
10270,0.99,168,4568,2005-08-01 03:10:24,2
11631,1.99,168,4571,2005-08-17 04:28:56,1
14090,2.99,168,4577,2005-08-21 00:11:16,1
15033,3.99,168,4578,2005-08-22 09:25:24,1
4687,4.99,169,4587,2005-07-08 10:54:19,1
5066,2.99,169,4588,2005-07-09 04:48:50,1
7597,0.99,169,4593,2005-07-27 23:35:49,1
13237,1.99,169,4599,2005-08-19 16:18:36,2
14435,0.99,169,4600,2005-08-21 11:44:37,2
377,5.99,170,4605,2005-05-27 09:04:05,1
504,0.99,170,4606,2005-05-28 02:05:34,2
11039,0.99,170,4622,2005-08-02 06:00:53,1
13862,6.99,170,4626,2005-08-20 14:57:01,2
14675,2.99,170,4628,2005-08-21 20:01:51,2
1676,0.99,171,4631,2005-06-16 11:06:09,2
2199,5.99,171,4633,2005-06-18 01:57:56,2
2788,2.99,171,4636,2005-06-19 18:48:11,2
3745,2.99,171,4639,2005-07-06 12:10:32,2
5660,5.99,171,4640,2005-07-10 07:46:12,1
12962,5.99,171,4649,2005-08-19 06:22:48,1
1507,0.99,172,4659,2005-06-15 22:25:26,2
4820,5.99,172,4662,2005-07-08 17:25:23,1
4821,4.99,172,4663,2005-07-08 17:28:08,1
4878,6.99,172,4664,2005-07-08 19:33:49,2
7638,4.99,172,4672,2005-07-28 01:13:26,1
8944,6.99,172,4673,2005-07-30 03:11:44,2
9118,2.99,172,4674,2005-07-30 09:24:18,1
10312,3.99,172,4676,2005-08-01 04:29:06,1
13067,5.99,172,4681,2005-08-19 09:51:17,2
13937,4.99,172,4684,2005-08-20 17:22:51,2
14991,4.99,172,4685,2005-08-22 07:50:44,1
15902,3.99,172,4687,2005-08-23 17:28:03,1
16038,3.99,172,4688,2005-08-23 22:14:31,2
628,4.99,173,4690,2005-05-28 17:05:46,1
1188,2.99,173,4691,2005-06-15 01:04:07,2
2602,2.99,173,4693,2005-06-19 06:10:08,1
4904,7.99,173,4697,2005-07-08 20:53:27,1
5488,2.99,173,4700,2005-07-10 00:02:06,1
8299,2.99,173,4705,2005-07-29 02:56:00,2
9512,2.99,173,4709,2005-07-31 00:26:30,2
15483,0.99,173,4715,2005-08-23 02:02:53,2
1566,7.99,174,4720,2005-06-16 03:13:20,2
1609,0.99,174,4721,2005-06-16 06:34:59,1
2326,5.99,174,4722,2005-06-18 10:14:22,1
5414,4.99,174,4725,2005-07-09 20:29:36,2
6909,4.99,174,4726,2005-07-12 22:09:30,1
8754,4.99,174,4728,2005-07-29 19:18:30,1
10363,2.99,174,4731,2005-08-01 06:01:52,1
13185,0.99,174,4736,2005-08-19 14:22:30,1
3266,4.99,175,4740,2005-06-21 04:49:07,2
3625,4.99,175,4741,2005-07-06 06:12:52,1
7448,2.99,175,4745,2005-07-27 18:06:30,1
8244,2.99,175,4747,2005-07-29 00:35:34,1
8264,4.99,175,4748,2005-07-29 01:18:50,1
8817,4.99,175,4750,2005-07-29 22:09:08,1
13016,4.99,175,4756,2005-08-19 07:57:14,1
13997,6.99,175,4758,2005-08-20 19:51:28,2
14060,3.98,175,4761,2006-02-14 15:16:03,2
1741,7.99,176,4769,2005-06-16 16:31:37,1
2181,8.99,176,4771,2005-06-18 00:48:31,1
2218,2.99,176,4772,2005-06-18 03:13:13,1
3643,4.99,176,4776,2005-07-06 07:20:08,1
7521,2.99,176,4784,2005-07-27 21:04:42,2
7751,5.99,176,4785,2005-07-28 05:56:13,1
9145,6.99,176,4787,2005-07-30 10:27:55,2
10277,2.99,176,4788,2005-08-01 03:22:41,1
13170,7.99,176,4794,2005-08-19 13:45:48,1
1393,2.99,177,4800,2005-06-15 16:12:50,1
1738,0.99,177,4803,2005-06-16 16:07:27,1
4760,0.99,177,4805,2005-07-08 14:48:07,1
6284,2.99,177,4807,2005-07-11 16:51:39,1
7493,3.99,177,4808,2005-07-27 19:55:46,1
9190,1.99,177,4811,2005-07-30 12:24:17,2
11376,5.99,177,4816,2005-08-02 18:16:00,1
14849,2.99,177,4821,2005-08-22 02:15:26,2
2124,1.99,178,4827,2005-06-17 20:49:14,2
4915,2.99,178,4831,2005-07-08 21:31:22,1
6347,4.99,178,4836,2005-07-11 20:18:53,2
6566,6.99,178,4838,2005-07-12 05:42:53,1
8287,3.99,178,4842,2005-07-29 02:03:58,1
8388,5.99,178,4843,2005-07-29 05:48:15,2
10125,0.99,178,4848,2005-07-31 21:33:03,2
14314,2.99,178,4859,2005-08-21 07:50:14,2
15323,4.99,178,4860,2005-08-22 20:22:40,1
759,6.99,179,4863,2005-05-29 10:57:57,1
2613,4.99,179,4866,2005-06-19 07:25:50,1
4618,2.99,179,4869,2005-07-08 08:00:20,1
6616,7.99,179,4871,2005-07-12 08:37:30,1
13957,0.99,179,4887,2005-08-20 18:09:04,2
14082,7.99,179,4888,2005-08-20 23:42:00,2
14589,0.99,179,4889,2005-08-21 17:28:55,1
15985,4.99,179,4890,2005-08-23 20:20:23,1
4826,7.99,180,4894,2005-07-08 17:44:25,2
4924,9.99,180,4895,2005-07-08 21:55:25,1
14109,0.99,180,4910,2005-08-21 00:52:58,1
15039,4.99,180,4912,2005-08-22 09:37:54,1
8593,5.99,181,4925,2005-07-29 12:38:14,1
8601,9.99,181,4926,2005-07-29 13:03:31,1
9214,4.99,181,4927,2005-07-30 13:10:14,2
10262,4.99,181,4931,2005-08-01 03:01:26,2
11224,4.99,181,4936,2005-08-02 12:40:38,2
12939,2.99,181,4940,2005-08-19 05:38:25,2
2049,2.99,182,4951,2005-06-17 14:58:36,1
2120,5.99,182,4952,2005-06-17 20:36:50,2
4591,3.99,182,4959,2005-07-08 06:29:43,2
5521,2.99,182,4961,2005-07-10 01:31:22,1
7229,0.99,182,4962,2005-07-27 10:00:54,2
13285,2.99,182,4970,2005-08-19 18:18:44,1
7359,0.99,183,4986,2005-07-27 14:51:04,2
534,4.99,184,4998,2005-05-28 06:15:25,2
7686,6.99,184,5008,2005-07-28 03:19:23,2
9162,0.99,184,5010,2005-07-30 11:21:56,1
13303,4.99,184,5016,2005-08-19 18:55:21,1
14472,4.99,184,5017,2005-08-21 13:13:57,2
4186,9.99,185,5026,2005-07-07 10:32:25,1
8684,8.99,185,5035,2005-07-29 16:16:33,1
9246,0.99,185,5036,2005-07-30 14:12:31,2
581,1.99,186,5043,2005-05-28 11:20:29,1
1663,2.99,186,5047,2005-06-16 10:14:15,1
2875,4.99,186,5049,2005-06-20 00:47:18,2
7915,3.99,186,5053,2005-07-28 11:49:46,1
10985,0.99,186,5059,2005-08-02 04:30:19,1
13168,6.99,186,5063,2005-08-19 13:37:28,1
13517,4.99,186,5064,2005-08-20 02:33:17,2
14988,3.99,186,5069,2005-08-22 07:46:05,2
15295,3.99,186,5071,2005-08-22 19:36:21,2
2127,0.99,187,5078,2005-06-17 20:54:48,2
2533,0.99,187,5079,2005-06-19 01:34:26,2
2742,5.99,187,5080,2005-06-19 16:05:47,1
5366,0.99,187,5084,2005-07-09 18:28:37,2
5738,8.99,187,5085,2005-07-10 11:50:51,1
5833,6.99,187,5086,2005-07-10 16:39:24,2
9241,2.99,187,5092,2005-07-30 13:58:41,1
12307,8.99,187,5094,2005-08-18 05:48:23,2
12534,7.99,187,5096,2005-08-18 14:04:41,1
13940,8.99,187,5097,2005-08-20 17:28:57,2
14855,8.99,187,5098,2005-08-22 02:27:32,2
1927,0.99,188,5103,2005-06-17 06:48:19,2
9613,4.99,188,5113,2005-07-31 03:58:53,2
13787,5.99,188,5120,2005-08-20 12:15:23,1
14809,2.99,188,5122,2005-08-22 01:00:42,2
15409,0.99,188,5124,2005-08-22 23:26:32,2
1117,5.99,189,5127,2005-05-31 16:15:31,2
2905,1.99,189,5130,2005-06-20 02:56:16,2
3108,6.99,189,5131,2005-06-20 17:28:43,1
3813,4.99,189,5134,2005-07-06 15:23:34,2
7790,2.99,189,5139,2005-07-28 07:22:35,2
9386,0.99,189,5141,2005-07-30 19:26:21,2
9506,4.99,189,5142,2005-07-31 00:19:01,1
693,2.99,190,5150,2005-05-29 01:42:31,1
11750,0.99,190,5167,2005-08-17 09:07:00,2
14141,4.99,190,5172,2005-08-21 02:07:22,2
14650,0.99,190,5174,2005-08-21 19:24:51,2
15167,4.99,190,5175,2006-02-14 15:16:03,2
1278,0.99,191,5179,2005-06-15 08:09:12,1
1677,2.99,191,5180,2005-06-16 11:07:11,1
2555,2.99,191,5183,2005-06-19 03:07:02,2
5397,5.99,191,5185,2005-07-09 19:43:51,2
7150,6.99,191,5187,2005-07-27 07:11:14,1
7520,2.99,191,5189,2005-07-27 21:02:02,1
8583,0.99,191,5190,2005-07-29 12:04:50,2
9964,4.99,191,5192,2005-07-31 16:17:39,1
14361,0.99,191,5195,2006-02-14 15:16:03,1
5400,2.99,192,5200,2005-07-09 19:56:40,1
7147,2.99,192,5203,2005-07-27 07:02:34,2
8051,0.99,192,5204,2005-07-28 16:56:16,2
11815,4.99,192,5211,2005-08-17 12:13:26,1
14238,7.99,192,5214,2005-08-21 05:16:40,2
15855,2.99,192,5217,2005-08-23 15:59:01,2
1325,4.99,193,5221,2005-06-15 11:03:24,1
15164,4.99,193,5240,2005-08-22 14:47:53,2
677,7.99,194,5245,2005-05-28 23:00:08,2
2245,7.99,194,5247,2005-06-18 04:52:59,1
11475,5.99,194,5256,2005-08-02 21:55:09,2
4315,2.99,195,5263,2005-07-07 17:40:26,1
8479,0.99,195,5269,2005-07-29 08:42:04,2
11201,7.99,195,5274,2005-08-02 11:49:16,1
4999,4.99,196,5294,2005-07-09 01:12:57,2
8266,0.99,196,5300,2005-07-29 01:20:16,2
11104,2.99,196,5308,2005-08-02 08:09:58,1
12430,0.99,196,5309,2005-08-18 10:32:41,2
215,0.99,197,5317,2005-05-26 09:02:47,1
391,2.99,197,5318,2005-05-27 11:03:55,1
683,2.99,197,5320,2005-05-29 00:09:48,1
918,0.99,197,5323,2005-05-30 11:32:24,1
1175,2.99,197,5324,2005-06-15 00:15:15,2
1605,8.99,197,5327,2005-06-16 06:17:55,2
1919,4.99,197,5328,2005-06-17 05:40:52,2
2750,4.99,197,5330,2005-06-19 16:37:24,1
4486,8.99,197,5332,2005-07-08 01:09:09,1
11478,2.99,197,5347,2005-08-02 22:09:05,1
15233,0.99,197,5354,2005-08-22 17:41:53,2
15540,8.99,197,5355,2005-08-23 04:12:52,1
9389,0.99,198,5374,2005-07-30 19:27:59,2
11351,3.99,198,5378,2005-08-02 17:28:07,1
12594,4.99,198,5385,2005-08-18 16:24:24,2
12862,5.99,198,5386,2005-08-19 02:31:59,1
14380,2.99,198,5389,2005-08-21 09:53:52,2
14990,4.99,198,5390,2005-08-22 07:48:01,2
15256,6.99,198,5391,2005-08-22 18:20:07,1
1406,4.99,199,5394,2005-06-15 16:44:00,1
4499,2.99,199,5397,2005-07-08 02:08:48,1
6782,4.99,199,5403,2005-07-12 16:23:25,2
9752,2.99,199,5406,2005-07-31 09:22:02,1
9894,4.99,199,5407,2005-07-31 14:07:44,2
10196,2.99,199,5409,2005-08-01 00:34:51,1
10517,4.99,199,5410,2005-08-01 11:41:57,2
10850,8.99,199,5411,2005-08-01 23:53:45,1
12386,0.99,199,5413,2005-08-18 08:45:57,1
13952,2.99,199,5417,2006-02-14 15:16:03,2
1296,1.99,200,5419,2005-06-15 09:23:59,2
1309,4.99,200,5420,2005-06-15 10:10:49,2
3190,3.99,200,5425,2005-06-20 23:27:15,1
6167,2.99,200,5429,2005-07-11 10:21:21,2
7574,2.99,200,5432,2005-07-27 22:53:00,1
13737,5.99,200,5438,2005-08-20 10:41:50,1
11866,2.99,200,5444,2006-02-14 15:16:03,2
311,3.99,201,5445,2005-05-26 22:51:37,1
756,5.99,201,5447,2005-05-29 10:28:45,2
3364,7.99,201,5452,2005-06-21 12:37:46,1
3708,6.99,201,5454,2005-07-06 10:23:27,2
7606,2.99,201,5456,2005-07-28 00:02:15,2
10750,5.99,201,5458,2005-08-01 20:06:00,2
11807,0.99,201,5461,2005-08-17 11:51:15,2
13672,2.99,201,5465,2005-08-20 08:27:27,2
15887,2.99,201,5468,2005-08-23 16:54:09,1
1535,4.99,202,5471,2005-06-16 00:52:04,1
3148,0.99,202,5473,2005-06-20 20:27:18,2
3861,8.99,202,5474,2005-07-06 17:24:49,1
5297,2.99,202,5477,2005-07-09 15:32:29,1
8351,2.99,202,5480,2005-07-29 04:50:53,1
8830,2.99,202,5482,2005-07-29 22:34:35,1
8930,0.99,202,5483,2005-07-30 02:28:38,2
9751,4.99,202,5486,2005-07-31 09:20:50,2
13196,4.99,202,5491,2005-08-19 14:40:32,1
314,0.99,203,5496,2005-05-26 23:09:41,1
5579,5.99,203,5502,2005-07-10 04:04:29,2
8039,0.99,203,5504,2005-07-28 16:35:16,1
8463,4.99,203,5505,2005-07-29 08:17:51,1
9015,10.99,203,5507,2005-07-30 05:21:32,2
12519,0.99,203,5511,2005-08-18 13:42:14,1
13841,4.99,203,5512,2005-08-20 14:25:18,2
15798,2.99,203,5514,2005-08-23 14:23:03,2
251,0.99,204,5516,2005-05-26 14:35:40,2
1321,2.99,204,5520,2005-06-15 10:49:17,1
1871,4.99,204,5522,2005-06-17 02:25:12,1
4043,0.99,204,5526,2005-07-07 03:09:50,1
6694,6.99,204,5533,2005-07-12 12:39:23,1
6871,2.99,204,5534,2005-07-12 20:13:49,2
15364,4.99,204,5549,2005-08-22 21:41:41,1
2237,5.99,205,5554,2005-06-18 04:17:44,2
4729,4.99,205,5558,2005-07-08 12:59:40,1
2477,5.99,206,5570,2005-06-18 20:58:46,2
3533,5.99,206,5572,2005-07-06 01:26:44,1
3831,0.99,206,5573,2005-07-06 16:06:35,2
8217,5.99,206,5582,2005-07-28 23:44:13,1
10930,3.99,206,5585,2005-08-02 02:38:07,2
13128,4.99,206,5588,2005-08-19 12:04:16,1
13232,2.99,206,5589,2005-08-19 16:13:32,2
13550,9.99,206,5591,2005-08-20 03:58:51,2
826,6.99,207,5599,2005-05-29 21:56:15,2
4713,5.99,207,5606,2005-07-08 12:12:33,2
4816,0.99,207,5607,2005-07-08 17:14:14,1
5258,0.99,207,5609,2005-07-09 13:56:56,1
6465,5.99,207,5612,2005-07-12 01:17:11,2
8800,5.99,207,5616,2005-07-29 21:18:59,1
9652,2.99,207,5617,2005-07-31 05:49:53,2
10234,3.99,207,5618,2005-08-01 01:56:20,2
11286,5.99,207,5622,2005-08-02 14:44:22,2
13655,2.99,207,5625,2005-08-20 07:59:13,2
100,4.99,208,5630,2005-05-25 16:50:28,1
1805,0.99,208,5631,2005-06-16 20:36:00,1
5117,2.99,208,5639,2005-07-09 07:11:22,1
6767,1.99,208,5642,2005-07-12 15:46:55,1
8742,1.99,208,5646,2005-07-29 18:56:12,1
11805,6.99,208,5652,2005-08-17 11:48:47,2
340,9.99,209,5656,2005-05-27 03:55:25,2
5219,5.99,209,5669,2005-07-09 11:57:55,2
7269,3.99,209,5672,2005-07-27 11:23:47,1
9923,0.99,209,5679,2005-07-31 15:00:15,1
14631,6.99,209,5685,2005-08-21 18:47:49,2
3563,4.99,210,5691,2005-07-06 02:57:01,2
3884,4.99,210,5692,2005-07-06 18:41:33,2
4306,2.99,210,5694,2005-07-07 17:12:32,1
4620,5.99,210,5697,2005-07-08 08:01:44,1
6564,1.99,210,5703,2005-07-12 05:34:44,1
7743,5.99,210,5704,2005-07-28 05:36:13,1
8336,8.99,210,5706,2005-07-29 04:20:42,2
8738,0.99,210,5708,2005-07-29 18:32:47,2
12909,2.99,210,5712,2005-08-19 04:20:25,2
14639,6.99,210,5715,2005-08-21 19:01:39,2
14876,4.99,210,5716,2005-08-22 03:39:29,2
15942,8.99,210,5718,2005-08-23 18:48:40,2
6438,0.99,211,5730,2005-07-12 00:23:01,2
6722,1.99,211,5732,2005-07-12 13:44:03,1
7975,2.99,211,5734,2005-07-28 14:12:47,1
8961,6.99,211,5735,2005-07-30 03:43:35,2
9953,0.99,211,5737,2005-07-31 15:56:35,1
10445,2.99,211,5738,2005-08-01 09:02:15,1
10928,4.99,211,5739,2005-08-02 02:34:12,2
13942,2.99,211,5745,2005-08-20 17:30:52,2
14812,1.99,211,5748,2005-08-22 01:10:32,2
15538,6.99,211,5750,2005-08-23 04:07:37,2
385,0.99,213,5773,2005-05-27 10:23:25,2
5431,0.99,213,5787,2005-07-09 21:21:11,1
6725,2.99,213,5788,2005-07-12 13:47:17,2
9340,2.99,213,5793,2005-07-30 18:07:16,2
10449,2.99,213,5795,2005-08-01 09:09:59,1
14744,6.99,213,5799,2005-08-21 22:45:21,1
242,1.99,214,5801,2005-05-26 13:05:08,1
11450,2.99,214,5819,2005-08-02 20:45:54,2
12463,4.99,214,5821,2005-08-18 11:31:34,2
14347,4.99,214,5828,2005-08-21 08:42:31,2
14567,0.99,214,5829,2005-08-21 16:27:25,1
1599,4.99,215,5835,2005-06-16 06:03:33,2
1845,4.99,215,5836,2005-06-16 23:56:11,2
5886,2.99,215,5841,2005-07-10 19:36:25,1
9611,4.99,215,5846,2005-07-31 03:54:43,2
1664,0.99,216,5860,2005-06-16 10:15:20,1
1672,3.99,216,5861,2005-06-16 10:37:34,1
8068,4.99,216,5867,2005-07-28 17:22:28,1
9096,0.99,216,5869,2005-07-30 08:39:23,1
11005,0.99,216,5871,2005-08-02 05:05:23,1
11621,7.99,216,5872,2005-08-17 04:13:45,2
15199,2.99,216,5877,2005-08-22 16:17:49,2
1322,2.99,217,5883,2005-06-15 10:55:09,1
9159,0.99,217,5891,2005-07-30 11:16:37,1
9317,2.99,217,5892,2005-07-30 17:13:37,2
9632,6.99,217,5893,2005-07-31 05:02:23,2
2267,0.99,218,5906,2005-06-18 06:10:23,1
5226,0.99,218,5908,2005-07-09 12:10:44,1
10114,0.99,218,5914,2005-07-31 21:12:58,1
11654,2.99,218,5915,2005-08-17 05:06:19,1
5123,0.99,219,5927,2005-07-09 07:20:30,2
5416,4.99,219,5928,2005-07-09 20:33:50,2
6172,4.99,219,5931,2005-07-11 10:32:09,2
8430,0.99,219,5936,2005-07-29 07:12:17,1
13765,4.99,219,5942,2005-08-20 11:39:00,1
409,0.99,220,5948,2005-05-27 14:10:58,2
5613,2.99,220,5952,2005-07-10 05:15:43,2
6412,0.99,220,5955,2005-07-11 23:19:21,2
9455,10.99,220,5961,2005-07-30 22:20:29,2
1369,0.99,221,5976,2005-06-15 14:29:14,1
4693,6.99,221,5983,2005-07-08 11:07:36,1
8486,0.99,221,5989,2005-07-29 08:53:38,2
5996,2.99,223,6030,2005-07-11 01:18:33,2
15662,2.99,223,6040,2005-08-23 08:52:50,1
6999,2.99,224,6048,2005-07-27 01:21:19,2
8255,0.99,224,6049,2005-07-29 01:02:30,2
8439,2.99,224,6050,2005-07-29 07:28:43,2
8605,4.99,224,6051,2005-07-29 13:13:34,1
13075,4.99,224,6056,2005-08-19 10:10:10,2
14880,2.99,224,6060,2005-08-22 03:44:36,2
2226,7.99,225,6065,2005-06-18 03:39:56,2
3574,4.99,225,6066,2005-07-06 03:36:01,2
4824,7.99,225,6068,2005-07-08 17:37:39,1
5067,4.99,225,6070,2005-07-09 04:52:35,1
8054,7.99,225,6078,2005-07-28 17:02:18,1
10793,2.99,225,6083,2005-08-01 21:48:03,1
14444,5.99,225,6088,2005-08-21 12:07:25,2
5282,2.99,226,6093,2005-07-09 15:01:23,1
7288,5.99,226,6096,2005-07-27 12:24:59,2
14491,6.99,226,6101,2005-08-21 13:55:39,1
3065,0.99,227,6115,2005-06-20 13:53:53,2
3576,5.99,227,6116,2005-07-06 03:40:01,1
4680,2.99,227,6119,2005-07-08 10:35:28,1
8234,0.99,227,6123,2005-07-29 00:19:20,1
13379,4.99,227,6130,2005-08-19 21:33:39,2
15976,4.99,227,6132,2005-08-23 20:07:08,2
2863,2.99,228,6137,2005-06-19 23:58:38,2
3715,6.99,228,6142,2005-07-06 10:51:48,1
5902,0.99,228,6149,2005-07-10 20:31:24,2
6141,1.99,228,6150,2005-07-11 08:52:16,2
8147,2.99,228,6154,2005-07-28 20:37:56,1
10585,4.99,228,6155,2005-08-01 14:00:42,1
13458,4.99,228,6158,2005-08-20 00:35:30,2
3208,0.99,229,6162,2005-06-21 00:50:03,1
3277,7.99,229,6163,2005-06-21 05:36:37,1
3933,4.99,229,6165,2005-07-06 21:06:37,2
6155,4.99,229,6170,2005-07-11 09:45:31,2
7640,7.99,229,6176,2005-07-28 01:14:49,2
11521,4.99,229,6178,2005-08-17 00:04:54,1
13295,0.99,229,6185,2006-02-14 15:16:03,2
32,0.99,230,6186,2005-05-25 04:06:21,1
1468,3.99,230,6188,2005-06-15 20:48:22,2
2675,0.99,230,6192,2005-06-19 11:52:15,2
4509,3.99,230,6194,2005-07-08 02:32:38,1
7390,4.99,230,6202,2005-07-27 15:59:19,2
10874,2.99,230,6209,2005-08-02 00:31:00,2
11148,5.99,230,6210,2005-08-02 09:47:08,2
14340,2.99,230,6218,2005-08-21 08:38:21,1
329,5.99,231,6219,2005-05-27 01:57:14,1
512,8.99,231,6221,2005-05-28 03:07:50,1
4969,0.99,231,6226,2005-07-08 23:51:26,2
8556,0.99,231,6231,2005-07-29 11:18:27,1
9711,2.99,231,6233,2005-07-31 08:06:41,2
11113,2.99,231,6234,2005-08-02 08:26:24,2
12214,0.99,231,6237,2005-08-18 02:34:22,1
