assays_assay_id,assays_src_id,assays_relationship_type,assays_assay_test_type,assays_assay_tax_id,assays_src_assay_id,assays_curated_by,assays_chembl_id,assays_doc_id,assays_assay_organism,assays_variant_id,assays_assay_subcellular_fraction,assays_tid,assays_confidence_score,assays_cell_id,assays_bao_format,assays_tissue_id
11536,1,N,In vivo,10116.0,,Intermediate,CHEMBL628436,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,
11537,1,N,In vivo,10116.0,,Intermediate,CHEMBL628437,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,
11538,1,N,In vivo,10116.0,,Intermediate,CHEMBL628438,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
11539,1,N,In vivo,10116.0,,Intermediate,CHEMBL628439,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
11540,1,N,In vivo,10116.0,,Intermediate,CHEMBL628440,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
11541,1,N,In vivo,10116.0,,Intermediate,CHEMBL628441,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,10000000.0
11542,1,N,In vivo,10116.0,,Intermediate,CHEMBL628442,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,10000000.0
11543,1,N,In vivo,10116.0,,Intermediate,CHEMBL628443,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,10000000.0
11544,1,N,In vivo,10116.0,,Intermediate,CHEMBL628444,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
11545,1,N,In vivo,10116.0,,Intermediate,CHEMBL628445,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
11546,1,N,In vivo,10116.0,,Intermediate,CHEMBL877504,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
11547,1,N,In vivo,10116.0,,Intermediate,CHEMBL628446,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
11548,1,N,In vivo,10116.0,,Intermediate,CHEMBL626874,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
11549,1,N,In vivo,10116.0,,Intermediate,CHEMBL626875,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
11550,1,N,In vivo,10116.0,,Intermediate,CHEMBL626876,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
11551,1,N,In vivo,10116.0,,Intermediate,CHEMBL626877,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
11552,1,N,In vivo,10116.0,,Intermediate,CHEMBL626878,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
11553,1,N,In vivo,10116.0,,Intermediate,CHEMBL626879,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
11554,1,U,In vivo,314293.0,,Autocuration,CHEMBL626880,8918,Simiiformes,,,22224,0,,BAO_0000218,1969.0
11555,1,N,In vivo,10090.0,,Intermediate,CHEMBL626881,8918,Mus musculus,,,50594,1,,BAO_0000218,1969.0
11556,1,N,In vivo,10116.0,,Intermediate,CHEMBL626882,8918,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
11557,1,N,In vivo,9615.0,,Intermediate,CHEMBL626883,14470,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
11558,1,N,In vivo,10116.0,,Intermediate,CHEMBL626884,14393,Rattus norvegicus,,,50597,1,,BAO_0000218,
11559,1,N,In vivo,10116.0,,Intermediate,CHEMBL626885,14886,Rattus norvegicus,,,50597,1,,BAO_0000218,
11560,1,N,In vivo,10116.0,,Intermediate,CHEMBL626886,14886,Rattus norvegicus,,,50597,1,,BAO_0000218,
11561,1,N,In vivo,10116.0,,Intermediate,CHEMBL626887,14886,Rattus norvegicus,,,50597,1,,BAO_0000218,
11562,1,N,In vivo,10116.0,,Intermediate,CHEMBL626888,14393,Rattus norvegicus,,,50597,1,,BAO_0000218,
11563,1,N,In vivo,9615.0,,Intermediate,CHEMBL626889,13465,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11564,1,U,In vivo,314293.0,,Autocuration,CHEMBL626761,13465,Simiiformes,,,22224,0,,BAO_0000218,
11565,1,N,In vivo,9615.0,,Intermediate,CHEMBL626762,13465,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11566,1,N,In vivo,9615.0,,Intermediate,CHEMBL626763,13465,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11567,1,N,In vivo,10116.0,,Intermediate,CHEMBL626764,13465,Rattus norvegicus,,,50597,1,,BAO_0000218,
11568,1,N,In vivo,10116.0,,Intermediate,CHEMBL626765,13465,Rattus norvegicus,,,50597,1,,BAO_0000218,
11569,1,N,In vivo,9615.0,,Intermediate,CHEMBL626766,13465,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11570,1,N,In vivo,10116.0,,Intermediate,CHEMBL626767,13465,Rattus norvegicus,,,50597,1,,BAO_0000218,
11571,1,N,In vivo,10116.0,,Intermediate,CHEMBL626768,13465,Rattus norvegicus,,,50597,1,,BAO_0000218,
11572,1,N,In vivo,9615.0,,Intermediate,CHEMBL626769,13465,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11573,1,N,In vivo,9615.0,,Intermediate,CHEMBL874463,13465,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11574,1,U,In vivo,314293.0,,Autocuration,CHEMBL626770,13465,Simiiformes,,,22224,0,,BAO_0000218,
11575,1,U,In vivo,314293.0,,Autocuration,CHEMBL626771,13465,Simiiformes,,,22224,0,,BAO_0000218,
11576,1,N,In vivo,10116.0,,Intermediate,CHEMBL626772,13465,Rattus norvegicus,,,50597,1,,BAO_0000218,
11577,1,N,In vivo,9541.0,,Intermediate,CHEMBL626773,14731,Macaca fascicularis,,,100710,1,,BAO_0000218,
11578,1,N,In vivo,10090.0,,Intermediate,CHEMBL626774,14731,Mus musculus,,,50594,1,,BAO_0000218,
11579,1,N,In vivo,9615.0,,Intermediate,CHEMBL626775,13376,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11580,1,N,In vivo,9615.0,,Intermediate,CHEMBL626776,13376,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11581,1,N,In vivo,10116.0,,Intermediate,CHEMBL626777,14443,Rattus norvegicus,,,50597,1,,BAO_0000218,
11582,1,U,In vivo,314293.0,,Autocuration,CHEMBL626778,13465,Simiiformes,,,22224,0,,BAO_0000218,1969.0
11583,1,U,In vivo,10116.0,,Autocuration,CHEMBL626779,16359,Rattus norvegicus,,,22224,0,,BAO_0000218,
11584,1,U,In vivo,10116.0,,Autocuration,CHEMBL626780,16359,Rattus norvegicus,,,22224,0,,BAO_0000218,
11585,1,U,In vivo,,,Autocuration,CHEMBL626781,15618,,,,22224,0,,BAO_0000218,1969.0
11586,1,N,In vivo,10116.0,,Intermediate,CHEMBL632164,14554,Rattus norvegicus,,,50597,1,,BAO_0000218,
11587,1,N,In vivo,9615.0,,Intermediate,CHEMBL632165,11537,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11588,1,N,In vivo,10090.0,,Intermediate,CHEMBL632166,11537,Mus musculus,,,50594,1,,BAO_0000218,
11589,1,N,In vivo,9615.0,,Intermediate,CHEMBL632167,11537,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11590,1,N,In vivo,10090.0,,Intermediate,CHEMBL632168,11537,Mus musculus,,,50594,1,,BAO_0000218,
11591,1,U,In vivo,10116.0,,Autocuration,CHEMBL632169,2021,Rattus norvegicus,,,22224,0,,BAO_0000218,1969.0
11592,1,N,In vivo,9615.0,,Intermediate,CHEMBL632170,5932,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
11593,1,N,In vivo,10116.0,,Intermediate,CHEMBL632171,5932,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
11594,1,N,In vivo,10116.0,,Intermediate,CHEMBL632172,17320,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
11595,1,N,In vivo,10090.0,,Intermediate,CHEMBL632173,15831,Mus musculus,,,50594,1,,BAO_0000218,1969.0
11596,1,N,In vivo,10116.0,,Intermediate,CHEMBL632174,15078,Rattus norvegicus,,,50597,1,,BAO_0000218,
11597,1,N,In vivo,10116.0,,Intermediate,CHEMBL632175,14941,Rattus norvegicus,,,50597,1,,BAO_0000218,
11598,1,N,In vivo,9615.0,,Intermediate,CHEMBL632176,15343,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
11599,1,N,In vivo,10116.0,,Intermediate,CHEMBL632177,15343,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
11600,1,N,In vivo,10116.0,,Intermediate,CHEMBL632178,14856,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
11601,1,N,In vivo,10116.0,,Intermediate,CHEMBL632179,13129,Rattus norvegicus,,,50597,1,,BAO_0000218,
11602,1,N,In vivo,10116.0,,Intermediate,CHEMBL632180,13098,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
11603,1,N,In vivo,10116.0,,Intermediate,CHEMBL632181,13098,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
11604,1,N,In vivo,10116.0,,Intermediate,CHEMBL632182,13098,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
11605,1,U,In vivo,10090.0,,Autocuration,CHEMBL632183,15478,Mus musculus,,,22224,0,,BAO_0000218,178.0
11606,1,N,In vivo,9615.0,,Intermediate,CHEMBL632184,15341,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11607,1,N,In vivo,10116.0,,Intermediate,CHEMBL874470,15341,Rattus norvegicus,,,50597,1,,BAO_0000218,
11608,1,N,,10116.0,,Intermediate,CHEMBL631302,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,
11609,1,N,,10116.0,,Intermediate,CHEMBL631303,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,
11610,1,N,,10116.0,,Intermediate,CHEMBL631304,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,
11611,1,N,,10116.0,,Intermediate,CHEMBL631305,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,
11612,1,N,,10116.0,,Intermediate,CHEMBL631306,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,
11613,1,N,,10116.0,,Intermediate,CHEMBL631307,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,
11614,1,N,,10116.0,,Intermediate,CHEMBL631308,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,
11615,1,N,,10116.0,,Intermediate,CHEMBL625557,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,
11616,1,N,,10116.0,,Intermediate,CHEMBL625558,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
11617,1,N,,10116.0,,Intermediate,CHEMBL625559,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
11618,1,N,,10116.0,,Intermediate,CHEMBL625560,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
11619,1,N,,10116.0,,Intermediate,CHEMBL625561,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
11620,1,N,,10116.0,,Intermediate,CHEMBL625562,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
11621,1,N,,10116.0,,Intermediate,CHEMBL875320,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
11622,1,N,,10116.0,,Intermediate,CHEMBL625563,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
11623,1,N,,10116.0,,Intermediate,CHEMBL625564,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
11624,1,N,,10116.0,,Intermediate,CHEMBL625565,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,995.0
11625,1,N,,10116.0,,Intermediate,CHEMBL625566,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,995.0
11626,1,N,,10116.0,,Intermediate,CHEMBL625567,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,995.0
11627,1,N,,10116.0,,Intermediate,CHEMBL625568,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,995.0
11628,1,N,,10116.0,,Intermediate,CHEMBL628217,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,995.0
11629,1,N,,10116.0,,Intermediate,CHEMBL628218,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,995.0
11630,1,N,,10116.0,,Intermediate,CHEMBL628219,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,995.0
11631,1,N,,10116.0,,Intermediate,CHEMBL628220,8684,Rattus norvegicus,,,50597,1,,BAO_0000218,995.0
11632,1,U,,,,Autocuration,CHEMBL628221,8926,,,,22224,0,,BAO_0000019,
11633,1,U,,,,Autocuration,CHEMBL628222,8926,,,,22224,0,,BAO_0000019,
11634,1,U,,,,Autocuration,CHEMBL628223,8926,,,,22224,0,,BAO_0000019,
11635,1,U,,,,Autocuration,CHEMBL628224,8926,,,,22224,0,,BAO_0000019,
11636,1,U,,,,Autocuration,CHEMBL628225,8926,,,,22224,0,,BAO_0000019,
11637,1,U,,,,Autocuration,CHEMBL628226,8926,,,,22224,0,,BAO_0000019,
11638,1,U,,,,Autocuration,CHEMBL628227,8926,,,,22224,0,,BAO_0000019,
11639,1,U,,,,Autocuration,CHEMBL875481,8926,,,,22224,0,,BAO_0000019,
11640,1,U,,,,Autocuration,CHEMBL628228,8926,,,,22224,0,,BAO_0000019,
11641,1,U,,,,Autocuration,CHEMBL628229,8926,,,,22224,0,,BAO_0000019,
11642,1,U,,,,Autocuration,CHEMBL628230,8926,,,,22224,0,,BAO_0000019,
11643,1,U,,,,Autocuration,CHEMBL628231,8926,,,,22224,0,,BAO_0000019,
11644,1,U,,,,Autocuration,CHEMBL628232,8926,,,,22224,0,,BAO_0000019,
11645,1,U,,,,Autocuration,CHEMBL628233,8926,,,,22224,0,,BAO_0000019,
11646,1,U,,,,Autocuration,CHEMBL628234,8926,,,,22224,0,,BAO_0000019,
11647,1,U,,,,Autocuration,CHEMBL628235,8926,,,,22224,0,,BAO_0000019,
11648,1,U,,,,Autocuration,CHEMBL628236,8926,,,,22224,0,,BAO_0000019,
11649,1,U,,,,Autocuration,CHEMBL628237,8926,,,,22224,0,,BAO_0000019,
11650,1,U,,,,Autocuration,CHEMBL628238,8926,,,,22224,0,,BAO_0000019,
11651,1,U,,,,Autocuration,CHEMBL628239,8926,,,,22224,0,,BAO_0000019,
11652,1,U,,,,Autocuration,CHEMBL628240,8926,,,,22224,0,,BAO_0000019,
11653,1,U,,,,Autocuration,CHEMBL628241,8926,,,,22224,0,,BAO_0000019,
11654,1,U,,,,Autocuration,CHEMBL628242,8926,,,,22224,0,,BAO_0000019,
11655,1,U,,,,Autocuration,CHEMBL875482,8926,,,,22224,0,,BAO_0000019,
11656,1,U,,,,Autocuration,CHEMBL628243,8926,,,,22224,0,,BAO_0000019,
11657,1,U,,,,Autocuration,CHEMBL628244,8926,,,,22224,0,,BAO_0000019,
11658,1,U,,,,Autocuration,CHEMBL628245,8926,,,,22224,0,,BAO_0000019,
11659,1,U,,,,Autocuration,CHEMBL628246,8926,,,,22224,0,,BAO_0000019,
11660,1,U,,,,Autocuration,CHEMBL628247,8926,,,,22224,0,,BAO_0000019,
11661,1,U,,,,Autocuration,CHEMBL628248,8926,,,,22224,0,,BAO_0000019,
11662,1,U,,,,Autocuration,CHEMBL628249,8926,,,,22224,0,,BAO_0000019,
11663,1,N,,10090.0,,Intermediate,CHEMBL625452,14839,Mus musculus,,,50594,1,,BAO_0000218,
11664,1,N,,10090.0,,Intermediate,CHEMBL625453,14839,Mus musculus,,,50594,1,,BAO_0000218,
11665,1,N,,10090.0,,Intermediate,CHEMBL625454,14839,Mus musculus,,,50594,1,,BAO_0000218,
11666,1,N,,10090.0,,Intermediate,CHEMBL623844,14839,Mus musculus,,,50594,1,,BAO_0000218,
11667,1,N,,10116.0,,Intermediate,CHEMBL623845,12178,Rattus norvegicus,,,50597,1,,BAO_0000218,
11668,1,N,,10116.0,,Intermediate,CHEMBL623846,12178,Rattus norvegicus,,,50597,1,,BAO_0000218,
11669,1,U,,,,Autocuration,CHEMBL623847,12178,,,,22224,0,,BAO_0000218,
11670,1,N,,9541.0,,Intermediate,CHEMBL623848,12186,Macaca fascicularis,,,100710,1,,BAO_0000218,
11671,1,N,,9541.0,,Intermediate,CHEMBL623849,12186,Macaca fascicularis,,,100710,1,,BAO_0000218,
11672,1,N,,9541.0,,Intermediate,CHEMBL623850,12186,Macaca fascicularis,,,100710,1,,BAO_0000218,
11673,1,N,,9541.0,,Intermediate,CHEMBL623851,12186,Macaca fascicularis,,,100710,1,,BAO_0000218,
11674,1,U,,314293.0,,Autocuration,CHEMBL623852,12187,Simiiformes,,,22224,0,,BAO_0000218,
11675,1,N,,9669.0,,Intermediate,CHEMBL624551,12187,Mustela putorius furo,,,50506,1,,BAO_0000218,
11676,1,N,,9669.0,,Intermediate,CHEMBL624552,12187,Mustela putorius furo,,,50506,1,,BAO_0000218,
11677,1,U,,314293.0,,Autocuration,CHEMBL624553,12187,Simiiformes,,,22224,0,,BAO_0000218,
11678,1,U,,314293.0,,Autocuration,CHEMBL624554,12187,Simiiformes,,,22224,0,,BAO_0000218,
11679,1,N,,10116.0,,Intermediate,CHEMBL624555,12187,Rattus norvegicus,,,50597,1,,BAO_0000218,
11680,1,N,,10116.0,,Intermediate,CHEMBL624741,12187,Rattus norvegicus,,,50597,1,,BAO_0000218,
11681,1,N,,9615.0,,Intermediate,CHEMBL624742,14122,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11682,1,N,,10026.0,,Intermediate,CHEMBL624743,14122,Cricetinae,,,100712,1,,BAO_0000218,
11683,1,N,,10116.0,,Intermediate,CHEMBL877606,14122,Rattus norvegicus,,,50597,1,,BAO_0000218,
11684,1,U,,,,Autocuration,CHEMBL624744,13391,,,,22224,0,,BAO_0000218,
11685,1,U,,,,Autocuration,CHEMBL624745,13391,,,,22224,0,,BAO_0000218,178.0
11686,1,U,,,,Autocuration,CHEMBL624746,13391,,,,22224,0,,BAO_0000218,178.0
11687,1,U,,,,Autocuration,CHEMBL624747,13391,,,,22224,0,,BAO_0000218,178.0
11688,1,U,,,,Autocuration,CHEMBL624748,16360,,,,22224,0,,BAO_0000019,
11689,1,N,,9615.0,,Intermediate,CHEMBL622504,3673,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11690,1,N,,9615.0,,Intermediate,CHEMBL622505,14122,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11691,1,N,,10026.0,,Intermediate,CHEMBL622506,14122,Cricetinae,,,100712,1,,BAO_0000218,
11692,1,N,,10026.0,,Intermediate,CHEMBL622507,14122,Cricetinae,,,100712,1,,BAO_0000218,
11693,1,N,,10116.0,,Intermediate,CHEMBL622508,14122,Rattus norvegicus,,,50597,1,,BAO_0000218,
11694,1,U,,,,Autocuration,CHEMBL622509,13889,,,,22224,0,,BAO_0000019,
11695,1,N,,10116.0,,Intermediate,CHEMBL622510,14393,Rattus norvegicus,,,50597,1,,BAO_0000218,
11696,1,N,,10116.0,,Intermediate,CHEMBL622511,17279,Rattus norvegicus,,,50597,1,,BAO_0000218,
11697,1,N,,9541.0,,Intermediate,CHEMBL622512,14548,Macaca fascicularis,,,100710,1,,BAO_0000218,
11698,1,N,,9541.0,,Intermediate,CHEMBL622513,14548,Macaca fascicularis,,,100710,1,,BAO_0000218,
11699,1,N,,9541.0,,Intermediate,CHEMBL622514,14548,Macaca fascicularis,,,100710,1,,BAO_0000218,
11700,1,N,,9615.0,,Intermediate,CHEMBL622515,14548,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11701,1,N,,9615.0,,Intermediate,CHEMBL622516,14548,Canis lupus familiaris,,,50588,1,,BAO_0000218,
11702,1,N,,10116.0,,Intermediate,CHEMBL622517,14548,Rattus norvegicus,,,50597,1,,BAO_0000218,
11703,1,N,,10116.0,,Intermediate,CHEMBL622518,14548,Rattus norvegicus,,,50597,1,,BAO_0000218,
11704,1,N,,10116.0,,Intermediate,CHEMBL622519,14548,Rattus norvegicus,,,50597,1,,BAO_0000218,
11705,1,N,In vivo,10116.0,,Intermediate,CHEMBL622520,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
11706,1,N,In vivo,10116.0,,Intermediate,CHEMBL622521,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
11707,1,N,In vivo,10090.0,,Intermediate,CHEMBL625113,14608,Mus musculus,,,50594,1,,BAO_0000218,14.0
11708,1,N,In vivo,10116.0,,Intermediate,CHEMBL625114,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,14.0
11709,1,N,In vivo,10116.0,,Intermediate,CHEMBL874397,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,14.0
11710,1,N,In vivo,10116.0,,Intermediate,CHEMBL625115,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
11711,1,N,In vivo,10116.0,,Intermediate,CHEMBL625116,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
11712,1,N,In vivo,10116.0,,Intermediate,CHEMBL623932,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
11713,1,N,In vivo,10116.0,,Intermediate,CHEMBL623933,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2435.0
11714,1,N,In vivo,10116.0,,Intermediate,CHEMBL623934,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2435.0
11715,1,N,In vivo,10116.0,,Intermediate,CHEMBL623935,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2435.0
11716,1,N,In vivo,10116.0,,Intermediate,CHEMBL623936,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
11717,1,N,In vivo,10116.0,,Intermediate,CHEMBL623937,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
11718,1,N,In vivo,10116.0,,Intermediate,CHEMBL623938,14608,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
11719,1,N,,10090.0,,Intermediate,CHEMBL623939,15383,Mus musculus,,,50594,1,,BAO_0000218,
11720,1,N,,10090.0,,Intermediate,CHEMBL623940,15383,Mus musculus,,,50594,1,,BAO_0000218,
11721,1,N,,10090.0,,Intermediate,CHEMBL623941,15383,Mus musculus,,,50594,1,,BAO_0000218,
11722,1,N,,10090.0,,Intermediate,CHEMBL627216,15383,Mus musculus,,,50594,1,,BAO_0000218,
11723,1,N,,10090.0,,Intermediate,CHEMBL623942,15383,Mus musculus,,,50594,1,,BAO_0000218,
11724,1,N,,10090.0,,Intermediate,CHEMBL618793,15383,Mus musculus,,,50594,1,,BAO_0000218,955.0
11725,1,N,,10090.0,,Intermediate,CHEMBL618794,15383,Mus musculus,,,50594,1,,BAO_0000218,955.0
11726,1,N,,10090.0,,Intermediate,CHEMBL618795,15383,Mus musculus,,,50594,1,,BAO_0000218,955.0
11727,1,N,,10090.0,,Intermediate,CHEMBL618796,15383,Mus musculus,,,50594,1,,BAO_0000218,
11728,1,N,,10090.0,,Intermediate,CHEMBL618797,15383,Mus musculus,,,50594,1,,BAO_0000218,
11729,1,N,,10090.0,,Intermediate,CHEMBL618798,15383,Mus musculus,,,50594,1,,BAO_0000218,2113.0
11730,1,N,,10090.0,,Intermediate,CHEMBL618799,15383,Mus musculus,,,50594,1,,BAO_0000218,2113.0
11731,1,N,,10090.0,,Intermediate,CHEMBL618800,15383,Mus musculus,,,50594,1,,BAO_0000218,2113.0
11732,1,N,,10090.0,,Intermediate,CHEMBL618801,15383,Mus musculus,,,50594,1,,BAO_0000218,2113.0
11733,1,N,,10090.0,,Intermediate,CHEMBL618802,15383,Mus musculus,,,50594,1,,BAO_0000218,2113.0
11734,1,N,,10090.0,,Intermediate,CHEMBL618803,15383,Mus musculus,,,50594,1,,BAO_0000218,2113.0
11735,1,N,,10090.0,,Intermediate,CHEMBL618804,15383,Mus musculus,,,50594,1,,BAO_0000218,2107.0
11736,1,N,,10090.0,,Intermediate,CHEMBL618805,15383,Mus musculus,,,50594,1,,BAO_0000218,2107.0
11737,1,N,,10090.0,,Intermediate,CHEMBL618806,15383,Mus musculus,,,50594,1,,BAO_0000218,2107.0
11738,1,N,,10090.0,,Intermediate,CHEMBL618807,15383,Mus musculus,,,50594,1,,BAO_0000218,2107.0
11739,1,N,,10090.0,,Intermediate,CHEMBL618808,15383,Mus musculus,,,50594,1,,BAO_0000218,2107.0
11740,1,N,,10090.0,,Intermediate,CHEMBL618809,15383,Mus musculus,,,50594,1,,BAO_0000218,2107.0
11741,1,N,,10090.0,,Intermediate,CHEMBL618810,15383,Mus musculus,,,50594,1,,BAO_0000218,2385.0
11742,1,N,,10090.0,,Intermediate,CHEMBL618811,15383,Mus musculus,,,50594,1,,BAO_0000218,2385.0
11743,1,N,,10090.0,,Intermediate,CHEMBL875844,15383,Mus musculus,,,50594,1,,BAO_0000218,2385.0
11744,1,N,,10090.0,,Intermediate,CHEMBL618812,15383,Mus musculus,,,50594,1,,BAO_0000218,2385.0
11745,1,N,,10090.0,,Intermediate,CHEMBL618813,15383,Mus musculus,,,50594,1,,BAO_0000218,2385.0
11746,1,N,,10090.0,,Intermediate,CHEMBL618814,15383,Mus musculus,,,50594,1,,BAO_0000218,
11747,1,N,,10090.0,,Intermediate,CHEMBL618815,15383,Mus musculus,,,50594,1,,BAO_0000218,
11748,1,N,,10090.0,,Intermediate,CHEMBL618816,15383,Mus musculus,,,50594,1,,BAO_0000218,
11749,1,N,,10090.0,,Intermediate,CHEMBL618817,15383,Mus musculus,,,50594,1,,BAO_0000218,
11750,1,N,,10090.0,,Intermediate,CHEMBL620544,15383,Mus musculus,,,50594,1,,BAO_0000218,
11751,1,N,In vivo,10116.0,,Intermediate,CHEMBL626230,15341,Rattus norvegicus,,,50597,1,,BAO_0000218,
11752,1,N,In vivo,10116.0,,Intermediate,CHEMBL626231,15341,Rattus norvegicus,,,50597,1,,BAO_0000218,
11753,1,N,In vivo,10116.0,,Intermediate,CHEMBL626232,15341,Rattus norvegicus,,,50597,1,,BAO_0000218,
11754,1,N,In vivo,9615.0,,Intermediate,CHEMBL626233,14906,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
11755,1,N,In vivo,10116.0,,Intermediate,CHEMBL626234,14906,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
11756,1,N,In vivo,10116.0,,Intermediate,CHEMBL875341,14906,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
11757,1,N,In vivo,9606.0,,Intermediate,CHEMBL626235,14215,Homo sapiens,,,50587,1,,BAO_0000218,1969.0
11758,1,U,In vivo,9481.0,,Autocuration,CHEMBL626236,14215,Callithrix,,,22224,0,,BAO_0000218,1969.0
11759,1,U,In vivo,314293.0,,Autocuration,CHEMBL626237,14215,Simiiformes,,,22224,0,,BAO_0000218,1969.0
11760,1,N,In vivo,9615.0,,Intermediate,CHEMBL626238,14215,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
11761,1,N,In vivo,9606.0,,Intermediate,CHEMBL622412,14215,Homo sapiens,,,50587,1,,BAO_0000218,1969.0
11762,1,N,In vivo,10116.0,,Intermediate,CHEMBL623114,14215,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
11763,1,U,In vivo,9481.0,,Autocuration,CHEMBL623115,14215,Callithrix,,,22224,0,,BAO_0000218,1969.0
11764,1,U,In vivo,314293.0,,Autocuration,CHEMBL623116,14215,Simiiformes,,,22224,0,,BAO_0000218,1969.0
11765,1,U,In vivo,9615.0,,Autocuration,CHEMBL623117,14215,Canis lupus familiaris,,,22224,0,,BAO_0000218,1969.0
11766,1,N,In vivo,9606.0,,Intermediate,CHEMBL623118,14215,Homo sapiens,,,50587,1,,BAO_0000218,1969.0
11767,1,N,In vivo,10116.0,,Intermediate,CHEMBL623119,14215,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
