assays_assay_id,assays_assay_test_type,assays_src_id,assays_confidence_score,assays_cell_id,assays_assay_cell_type,assays_assay_tissue,assays_chembl_id,assays_variant_id,assays_tid,assays_tissue_id,assays_assay_strain,assays_assay_category,assays_src_assay_id,assays_relationship_type,assays_bao_format,assays_assay_organism,assays_assay_tax_id,assays_assay_subcellular_fraction,assays_curated_by
10358,,1,1,,,,CHEMBL623955,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10359,,1,1,,,,CHEMBL623956,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10360,,1,1,,,,CHEMBL627807,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10361,,1,1,,,,CHEMBL627808,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10362,,1,1,,,,CHEMBL627809,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10363,,1,1,,,,CHEMBL627810,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10364,,1,1,,,,CHEMBL627811,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10365,,1,1,,,,CHEMBL627812,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10366,,1,1,,,,CHEMBL627813,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10367,,1,1,,,,CHEMBL627814,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10368,,1,1,,,,CHEMBL875336,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10369,,1,1,,,,CHEMBL627815,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10370,,1,1,,,,CHEMBL627816,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10371,,1,1,,,,CHEMBL627817,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10372,,1,1,,,,CHEMBL627818,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10373,,1,1,,,,CHEMBL627819,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10374,,1,1,,,,CHEMBL627820,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10375,,1,1,,,,CHEMBL627821,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10376,,1,1,,,,CHEMBL628464,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10377,,1,1,,,,CHEMBL626239,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10378,,1,1,,,,CHEMBL626240,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10379,,1,1,,,,CHEMBL626241,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10380,,1,1,,,,CHEMBL626242,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10381,,1,1,,,,CHEMBL626243,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10382,,1,1,,,,CHEMBL626244,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10383,,1,1,,,,CHEMBL626907,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10384,,1,1,,,,CHEMBL626908,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10385,,1,1,,,,CHEMBL626909,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10386,,1,1,,,,CHEMBL626910,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10387,,1,1,,,,CHEMBL875342,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10388,,1,1,,,,CHEMBL626911,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10389,,1,1,,,,CHEMBL626912,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10390,,1,1,,,,CHEMBL627065,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10391,,1,1,,,Urine,CHEMBL627066,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10392,In vivo,1,1,,,,CHEMBL627067,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10393,In vivo,1,0,,,Muscle tissue,CHEMBL627068,,22224,2385.0,,,,U,BAO_0000218,ratrat,8656.0,,Autocuration
10394,In vivo,1,0,,,Muscle tissue,CHEMBL627069,,22224,2385.0,,,,U,BAO_0000218,ratrat,8656.0,,Autocuration
10395,In vivo,1,0,,,,CHEMBL627070,,22224,,,,,U,BAO_0000218,Ovis aries,9940.0,,Autocuration
10396,In vivo,1,0,,,,CHEMBL627071,,22224,,,,,U,BAO_0000218,Ovis aries,9940.0,,Autocuration
10397,In vivo,1,0,,,,CHEMBL627072,,22224,,,,,U,BAO_0000218,Ovis aries,9940.0,,Autocuration
10398,In vivo,1,0,,,,CHEMBL627073,,22224,,,,,U,BAO_0000218,Ovis aries,9940.0,,Autocuration
10399,In vivo,1,0,,,,CHEMBL625387,,22224,,,,,U,BAO_0000218,Ovis aries,9940.0,,Autocuration
10400,In vivo,1,0,,,,CHEMBL625388,,22224,,,,,U,BAO_0000218,Ovis aries,9940.0,,Autocuration
10401,In vivo,1,0,,,Plasma,CHEMBL625389,,22224,1969.0,,,,U,BAO_0000218,Ovis aries,9940.0,,Autocuration
10402,In vivo,1,0,,,Plasma,CHEMBL875343,,22224,1969.0,,,,U,BAO_0000218,Ovis aries,9940.0,,Autocuration
10403,,1,1,,,,CHEMBL876795,,50497,,,,,N,BAO_0000218,Serpentes,8570.0,,Intermediate
10404,,1,1,,,,CHEMBL626552,,50497,,,,,N,BAO_0000218,Serpentes,8570.0,,Intermediate
10405,,1,1,,,,CHEMBL626553,,50497,,,,,N,BAO_0000218,Serpentes,8570.0,,Intermediate
10406,,1,0,,,Plasma,CHEMBL626554,,22224,1969.0,,,,U,BAO_0000366,Homo sapiens,9606.0,,Autocuration
10407,,1,1,,,Urine,CHEMBL626555,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10408,,1,1,,,,CHEMBL626556,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10409,,1,1,,,,CHEMBL626557,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10410,,1,1,,,,CHEMBL626558,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10411,,1,1,,,,CHEMBL626559,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10412,,1,1,,,,CHEMBL626560,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10413,,1,1,,,,CHEMBL876803,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10414,,1,1,,,,CHEMBL627964,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10415,,1,1,,,,CHEMBL627965,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10416,,1,1,,,,CHEMBL627966,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10417,,1,1,,,,CHEMBL627967,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10418,,1,1,,,,CHEMBL627968,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10419,,1,1,,,,CHEMBL627969,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10420,,1,1,,,,CHEMBL627970,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10421,,1,1,,,Blood,CHEMBL627971,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10422,,1,1,,,Blood,CHEMBL627972,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10423,,1,9,,,,CHEMBL856029,,180,,,,,D,BAO_0000357,Homo sapiens,9606.0,,Expert
10424,,1,8,,,,CHEMBL627973,,11591,,,,,H,BAO_0000019,Bos taurus,9913.0,,Expert
10425,,1,0,,,,CHEMBL627974,,22224,,,,,U,BAO_0000019,,,,Autocuration
10426,,1,0,,,,CHEMBL627975,,22224,,,,,U,BAO_0000019,,,,Autocuration
10427,,1,0,,,,CHEMBL627976,,22224,,,,,U,BAO_0000019,,,,Autocuration
10428,,1,0,,,,CHEMBL627977,,22224,,,,,U,BAO_0000019,,,,Autocuration
10429,,1,0,,,,CHEMBL627978,,22224,,,,,U,BAO_0000019,,,,Autocuration
10430,,1,0,,,,CHEMBL627979,,22224,,,,,U,BAO_0000019,,,,Autocuration
10431,,1,0,,,,CHEMBL876804,,22224,,,,,U,BAO_0000019,,,,Autocuration
10432,,1,0,,,,CHEMBL627980,,22224,,,,,U,BAO_0000019,,,,Autocuration
10433,,1,1,,,,CHEMBL627981,,50512,,,,,N,BAO_0000218,Cavia porcellus,10141.0,,Intermediate
10434,,1,1,,,,CHEMBL627982,,50512,,,,,N,BAO_0000218,Cavia porcellus,10141.0,,Intermediate
10435,,1,1,,,,CHEMBL627983,,50512,,,,,N,BAO_0000218,Cavia porcellus,10141.0,,Intermediate
10436,,1,1,,,Ileum,CHEMBL627984,,50512,2116.0,,,,N,BAO_0000218,Cavia porcellus,10141.0,,Intermediate
10437,,1,0,,,,CHEMBL627985,,22229,,,,,U,BAO_0000100,,,,Autocuration
10438,,1,0,,,,CHEMBL627986,,22224,,,,,U,BAO_0000019,,,,Autocuration
10439,,1,0,,,,CHEMBL627987,,22224,,,,,U,BAO_0000019,,,,Autocuration
10440,,1,0,,,,CHEMBL627988,,22224,,,,,U,BAO_0000019,,,,Autocuration
10441,In vivo,1,1,,,,CHEMBL627989,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10442,In vivo,1,1,,,,CHEMBL627990,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10443,In vivo,1,1,,,,CHEMBL876805,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10444,In vivo,1,1,,,,CHEMBL627991,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10445,In vivo,1,1,,,,CHEMBL627992,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10446,In vivo,1,1,,,,CHEMBL627993,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10447,In vivo,1,1,,,,CHEMBL622817,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10448,In vivo,1,1,,,,CHEMBL622818,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10449,In vivo,1,1,,,,CHEMBL622819,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10450,In vivo,1,1,,,,CHEMBL872267,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10451,In vivo,1,1,,,,CHEMBL622820,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10452,In vivo,1,1,,,,CHEMBL622821,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10453,In vivo,1,1,,,,CHEMBL622822,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10454,In vivo,1,1,,,,CHEMBL622823,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10455,In vivo,1,1,,,,CHEMBL622824,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10456,In vivo,1,1,,,,CHEMBL622825,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10457,In vivo,1,1,,,,CHEMBL622901,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10458,In vivo,1,1,,,,CHEMBL622902,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10459,In vivo,1,1,,,,CHEMBL621844,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10460,In vivo,1,1,,,,CHEMBL621845,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10461,In vivo,1,1,,,,CHEMBL621846,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10462,In vivo,1,1,,,,CHEMBL621847,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10463,In vivo,1,1,,,,CHEMBL877609,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10464,In vivo,1,1,,,,CHEMBL621848,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10465,In vivo,1,1,,,,CHEMBL621849,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10466,In vivo,1,1,,,,CHEMBL622030,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10467,In vivo,1,1,,,,CHEMBL622031,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10468,In vivo,1,1,,,,CHEMBL622032,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10469,In vivo,1,1,,,,CHEMBL622033,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10470,In vivo,1,1,,,,CHEMBL622034,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10471,In vivo,1,1,,,,CHEMBL622035,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10472,In vivo,1,1,,,,CHEMBL882966,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10473,In vivo,1,1,,,,CHEMBL622036,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10474,In vivo,1,1,,,,CHEMBL622037,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10475,In vivo,1,1,,,,CHEMBL622038,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10476,In vivo,1,1,,,,CHEMBL622039,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10477,In vivo,1,1,,,Blood,CHEMBL622040,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10478,In vivo,1,1,,,Blood,CHEMBL622041,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10479,In vivo,1,1,,,Blood,CHEMBL622042,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10480,In vivo,1,1,,,Blood,CHEMBL622043,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10481,In vivo,1,1,,,Blood,CHEMBL622044,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10482,In vivo,1,1,,,Bone,CHEMBL622045,,50597,10000001.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10483,In vivo,1,1,,,Bone,CHEMBL622046,,50597,10000001.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10484,In vivo,1,1,,,Bone,CHEMBL622047,,50597,10000001.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10485,In vivo,1,1,,,Bone,CHEMBL877610,,50597,10000001.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10486,In vivo,1,1,,,Brain,CHEMBL622048,,50597,955.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10487,In vivo,1,1,,,Brain,CHEMBL622049,,50597,955.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10488,In vivo,1,1,,,Brain,CHEMBL622050,,50597,955.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10489,In vivo,1,1,,,Brain,CHEMBL622051,,50597,955.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10490,In vivo,1,1,,,,CHEMBL622052,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10491,In vivo,1,1,,,,CHEMBL622053,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10492,In vivo,1,1,,,,CHEMBL622054,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10493,In vivo,1,1,,,,CHEMBL622055,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10494,In vivo,1,1,,,,CHEMBL622056,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10495,In vivo,1,1,,,,CHEMBL622057,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10496,In vivo,1,1,,,,CHEMBL628008,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10497,In vivo,1,1,,,,CHEMBL622058,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10498,In vivo,1,1,,,,CHEMBL622059,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10499,In vivo,1,1,,,,CHEMBL622060,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10500,In vivo,1,1,,,,CHEMBL622061,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10501,In vivo,1,1,,,,CHEMBL622062,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10502,In vivo,1,1,,,,CHEMBL622063,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10503,In vivo,1,1,,,,CHEMBL877611,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Expert
10504,In vivo,1,1,,,,CHEMBL622064,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10505,In vivo,1,1,,,,CHEMBL622065,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10506,In vivo,1,1,,,,CHEMBL622066,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10507,In vivo,1,1,,,,CHEMBL622067,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10508,In vivo,1,1,,,,CHEMBL622068,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10509,In vivo,1,1,,,,CHEMBL622069,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10510,In vivo,1,1,,,,CHEMBL624796,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10511,In vivo,1,1,,,,CHEMBL624797,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10512,In vivo,1,1,,,,CHEMBL623053,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10513,In vivo,1,1,,,,CHEMBL623054,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10514,In vivo,1,1,,,,CHEMBL623055,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10515,In vivo,1,1,,,,CHEMBL623056,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10516,In vivo,1,1,,,,CHEMBL623057,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10517,In vivo,1,1,,,,CHEMBL623058,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10518,In vivo,1,1,,,,CHEMBL623059,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10519,In vivo,1,1,,,,CHEMBL623060,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10520,In vivo,1,1,,,,CHEMBL623061,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10521,In vivo,1,1,,,,CHEMBL623062,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10522,In vivo,1,1,,,,CHEMBL623063,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10523,In vivo,1,1,,,,CHEMBL623064,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10524,In vivo,1,1,,,,CHEMBL623065,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10525,In vivo,1,1,,,,CHEMBL623066,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10526,In vivo,1,1,,,,CHEMBL623067,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10527,In vivo,1,1,,,,CHEMBL623068,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10528,In vivo,1,1,,,,CHEMBL623069,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10529,In vivo,1,1,,,,CHEMBL623070,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10530,In vivo,1,1,,,,CHEMBL623071,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10531,In vivo,1,1,,,,CHEMBL623072,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10532,In vivo,1,1,,,,CHEMBL623073,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10533,In vivo,1,1,,,,CHEMBL623074,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10534,In vivo,1,1,,,,CHEMBL623075,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10535,In vivo,1,1,,,,CHEMBL623076,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10536,In vivo,1,1,,,,CHEMBL623077,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10537,In vivo,1,1,,,,CHEMBL623078,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10538,In vivo,1,1,,,,CHEMBL623079,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10539,In vivo,1,1,,,,CHEMBL623080,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10540,In vivo,1,1,,,,CHEMBL623081,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10541,In vivo,1,1,,,,CHEMBL623082,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10542,In vivo,1,1,,,,CHEMBL874400,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10543,In vivo,1,1,,,,CHEMBL623083,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10544,In vivo,1,1,,,,CHEMBL623084,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10545,In vivo,1,1,,,,CHEMBL623085,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10546,In vivo,1,1,,,,CHEMBL623086,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10547,In vivo,1,1,,,,CHEMBL623087,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10548,In vivo,1,1,,,,CHEMBL623088,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10549,In vivo,1,1,,,,CHEMBL623089,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10550,In vivo,1,1,,,,CHEMBL623090,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10551,In vivo,1,1,,,,CHEMBL623091,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10552,In vivo,1,1,,,,CHEMBL623092,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10553,In vivo,1,1,,,,CHEMBL623093,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10554,In vivo,1,1,,,,CHEMBL874401,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10555,In vivo,1,1,,,,CHEMBL623094,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10556,In vivo,1,1,,,,CHEMBL623095,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10557,In vivo,1,1,,,,CHEMBL623096,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10558,In vivo,1,1,,,,CHEMBL624913,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10559,In vivo,1,1,,,,CHEMBL624914,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10560,In vivo,1,1,,,,CHEMBL624915,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10561,In vivo,1,1,,,,CHEMBL624916,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10562,In vivo,1,1,,,,CHEMBL624917,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10563,,1,1,,,,CHEMBL625157,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10564,,1,1,,,Liver,CHEMBL625158,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10565,In vivo,1,1,,,,CHEMBL625159,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10566,In vivo,1,1,,,,CHEMBL625160,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10567,In vivo,1,1,,,,CHEMBL625161,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10568,In vivo,1,1,,,,CHEMBL625162,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10569,In vivo,1,1,,,,CHEMBL625163,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10570,In vivo,1,1,,,,CHEMBL625164,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10571,In vivo,1,1,,,,CHEMBL625165,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10572,In vivo,1,1,,,,CHEMBL625166,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10573,,1,1,,,,CHEMBL625167,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10574,,1,1,,,,CHEMBL625168,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10575,In vivo,1,1,,,,CHEMBL625169,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10576,In vivo,1,1,,,,CHEMBL626264,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10577,In vivo,1,1,,,,CHEMBL626265,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
10578,In vivo,1,1,,,Plasma,CHEMBL626266,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
