pagamento_id,cliente_id,ppersonale_id,ammontare,data_pagamento,noleggio_id,data_noleggio,inventario_id,data_restituzione,npersonale_id
2089,77,1,5.99,2005-05-29 11:07:25,760,2005-05-29 11:07:25,3250,2005-06-02 14:16:25,1
8195,302,2,4.99,2005-07-10 16:07:16,5821,2005-07-10 16:07:16,147,2005-07-14 19:48:16,1
4780,176,1,6.99,2005-07-11 20:54:27,6354,2005-07-11 20:54:27,3203,2005-07-18 23:46:27,2
903,32,1,8.99,2005-08-20 10:31:23,13736,2005-08-20 10:31:23,3369,2005-08-28 06:51:23,1
10331,381,1,2.99,2005-08-17 00:01:27,11519,2005-08-17 00:01:27,1034,2005-08-19 04:54:27,2
10006,370,2,0.99,2005-07-28 07:41:07,7797,2005-07-28 07:41:07,4180,2005-07-31 04:13:07,1
5379,198,1,6.99,2005-08-17 02:47:02,11594,2005-08-17 02:47:02,319,2005-08-22 05:14:02,2
10795,399,2,4.99,2005-07-12 11:51:54,6674,2005-07-12 11:51:54,2385,2005-07-13 16:57:54,1
10201,376,1,4.99,2005-08-22 12:05:02,15107,2005-08-22 12:05:02,2378,2005-08-23 11:09:02,1
13732,510,1,5.99,2005-05-27 08:13:58,372,2005-05-27 08:13:58,4089,2005-06-04 03:50:58,2
14564,541,1,5.99,2005-08-01 04:19:18,10306,2005-08-01 04:19:18,2819,2005-08-09 02:16:18,1
13136,486,1,4.99,2005-08-19 09:25:06,13048,2005-08-19 09:25:06,1029,2005-08-28 11:18:06,2
10620,392,2,2.99,2005-06-18 07:29:43,2289,2005-06-18 07:29:43,2030,2005-06-24 11:16:43,2
11135,411,1,2.99,2005-07-27 20:51:04,7513,2005-07-27 20:51:04,939,2005-08-03 20:15:04,2
14456,537,1,8.99,2005-06-19 05:05:11,2586,2005-06-19 05:05:11,4104,2005-06-27 00:23:11,1
10550,389,2,7.99,2005-08-21 14:01:44,14493,2005-08-21 14:01:44,2590,2005-08-28 17:20:44,1
7573,279,1,4.99,2005-08-19 05:55:52,12949,2005-08-19 05:55:52,4209,2005-08-23 00:01:52,1
8973,332,2,6.99,2005-07-28 21:35:44,8173,2005-07-28 21:35:44,4377,2005-08-06 19:15:44,2
1842,67,2,2.99,2005-08-20 14:19:03,13837,2005-08-20 14:19:03,3220,2005-08-22 16:25:03,2
3159,117,2,3.99,2005-08-02 21:47:07,11467,2005-08-02 21:47:07,246,2005-08-09 00:50:07,1
13100,485,2,6.99,2005-07-30 04:31:50,8984,2005-07-30 04:31:50,2126,2005-08-04 03:24:50,1
10636,392,1,4.99,2005-08-20 07:04:07,13629,2005-08-20 07:04:07,1834,2005-08-25 12:36:07,1
14810,552,1,7.99,2005-07-09 11:39:43,5213,2005-07-09 11:39:43,3708,2005-07-18 16:20:43,2
2913,108,1,4.99,2005-07-08 09:32:08,4650,2005-07-08 09:32:08,2850,2005-07-15 15:20:08,1
1412,51,1,2.99,2005-08-02 15:38:03,11302,2005-08-02 15:38:03,1918,2005-08-09 10:33:03,2
12888,477,1,10.99,2005-06-18 08:33:23,2306,2005-06-18 08:33:23,208,2005-06-27 10:01:23,2
2938,109,1,4.99,2005-05-31 14:36:52,1106,2005-05-31 14:36:52,4185,2005-06-01 14:33:52,2
14386,534,2,5.99,2005-08-01 09:45:25,10465,2005-08-01 09:45:25,4384,2005-08-10 09:08:25,2
13635,506,2,0.99,2005-06-16 03:13:09,1565,2005-06-16 03:13:09,3833,2005-06-16 22:42:09,2
15761,588,1,1.99,2005-08-22 12:12:58,15109,2005-08-22 12:12:58,565,2005-08-30 07:20:58,1
10504,388,1,4.99,2005-06-19 13:08:19,2692,2005-06-19 13:08:19,3162,2005-06-21 16:45:19,1
6570,243,2,5.99,2005-07-06 17:02:33,3854,2005-07-06 17:02:33,2054,2005-07-12 17:32:33,2
15540,580,1,6.99,2005-07-10 22:16:08,5937,2005-07-10 22:16:08,1579,2005-07-16 03:08:08,2
3193,119,2,5.99,2005-06-21 14:34:51,3388,2005-06-21 14:34:51,556,2005-06-28 18:19:51,1
6460,239,1,6.99,2005-07-29 07:59:03,8457,2005-07-29 07:59:03,3371,2005-08-04 08:42:03,1
5571,206,2,4.99,2005-06-20 10:43:13,3012,2005-06-20 10:43:13,1392,2005-06-28 10:07:13,2
12410,459,1,4.99,2005-08-20 18:28:46,13967,2005-08-20 18:28:46,2751,2005-08-26 17:37:46,2
2107,77,2,7.99,2005-08-17 10:00:40,11767,2005-08-17 10:00:40,2374,2005-08-25 04:14:40,2
5004,184,1,0.99,2005-07-10 20:01:17,5891,2005-07-10 20:01:17,4355,2005-07-12 00:15:17,1
9060,335,2,4.99,2005-08-01 14:39:15,10606,2005-08-01 14:39:15,81,2005-08-08 11:31:15,1
15628,583,2,7.99,2005-07-29 11:38:22,8568,2005-07-29 11:38:22,1599,2005-08-04 13:22:22,2
3356,125,1,3.99,2005-06-18 12:57:06,2355,2005-06-18 12:57:06,3613,2005-06-26 07:32:06,1
15610,582,1,0.99,2005-08-23 04:09:03,15539,2005-08-23 04:09:03,2853,2005-08-26 04:01:03,1
15946,595,1,2.99,2005-07-31 05:02:00,9631,2005-07-31 05:02:00,321,2005-08-02 02:04:00,2
11121,410,1,4.99,2005-08-23 03:19:34,15518,2005-08-23 03:19:34,3522,2005-08-24 02:55:34,1
8073,297,1,10.99,2005-08-18 11:58:48,12472,2005-08-18 11:58:48,4458,2005-08-27 16:37:48,2
2750,102,1,2.99,2005-07-10 10:59:23,5716,2005-07-10 10:59:23,3416,2005-07-16 12:25:23,2
4090,150,1,2.99,2005-07-12 09:35:42,6633,2005-07-12 09:35:42,2908,2005-07-13 12:56:42,2
8540,315,1,2.99,2005-07-07 01:46:44,4021,2005-07-07 01:46:44,1676,2005-07-12 00:16:44,2
2726,101,1,6.99,2005-08-01 02:39:49,10253,2005-08-01 02:39:49,1406,2005-08-08 04:28:49,2
8591,317,2,7.99,2005-07-10 22:47:17,5942,2005-07-10 22:47:17,2861,2005-07-17 01:54:17,2
4244,156,1,2.99,2005-07-10 16:27:25,5828,2005-07-10 16:27:25,2999,2005-07-11 18:42:25,1
13849,514,1,1.99,2005-08-17 05:57:54,11675,2005-08-17 05:57:54,1322,2005-08-21 23:57:54,1
8568,316,2,4.99,2005-07-27 01:00:08,6988,2005-07-27 01:00:08,756,2005-07-31 04:35:08,2
10232,378,2,7.99,2005-06-17 21:13:44,2134,2005-06-17 21:13:44,1699,2005-06-26 16:28:44,2
256,10,1,4.99,2005-06-17 11:11:14,1995,2005-06-17 11:11:14,1866,2005-06-26 16:37:14,1
8045,296,2,7.99,2005-08-23 16:19:02,15866,2005-08-23 16:19:02,3828,2005-08-31 12:29:02,2
9164,339,1,3.99,2005-07-10 11:09:12,5720,2005-07-10 11:09:12,576,2005-07-16 07:31:12,1
1777,65,2,1.99,2005-07-29 06:00:27,8392,2005-07-29 06:00:27,1323,2005-08-02 00:30:27,2
3019,112,2,4.99,2005-08-17 05:20:45,11659,2005-08-17 05:20:45,2881,2005-08-22 10:18:45,1
5239,193,1,4.99,2005-08-22 05:31:53,14927,2005-08-22 05:31:53,952,2005-08-27 07:04:53,1
4831,178,1,2.99,2005-07-08 21:31:22,4915,2005-07-08 21:31:22,2772,2005-07-13 16:45:22,2
3604,133,2,0.99,2005-07-31 06:33:41,9671,2005-07-31 06:33:41,920,2005-08-02 07:50:41,1
6275,233,1,5.99,2005-07-07 00:59:46,4015,2005-07-07 00:59:46,3032,2005-07-14 03:16:46,2
3615,134,1,6.99,2005-05-29 20:16:12,814,2005-05-29 20:16:12,1572,2005-06-07 17:47:12,1
1850,68,1,0.99,2005-07-06 05:11:04,3598,2005-07-06 05:11:04,1317,2005-07-09 02:03:04,2
3005,112,1,4.99,2005-07-09 17:40:52,5351,2005-07-09 17:40:52,3722,2005-07-14 16:55:52,2
13412,498,1,0.99,2005-06-20 16:37:01,3098,2005-06-20 16:37:01,3409,2005-06-22 22:24:01,1
7271,268,2,4.99,2005-08-21 09:44:53,14373,2005-08-21 09:44:53,4433,2005-08-25 15:37:53,1
2718,101,2,5.99,2005-07-12 00:12:02,6433,2005-07-12 00:12:02,1357,2005-07-21 04:25:02,2
7397,273,2,4.99,2005-08-21 00:14:32,14092,2005-08-21 00:14:32,1596,2005-08-24 22:22:32,2
10387,383,1,2.99,2005-08-17 02:36:04,11592,2005-08-17 02:36:04,720,2005-08-19 00:31:04,1
9902,366,1,6.99,2005-07-30 17:11:58,9316,2005-07-30 17:11:58,4409,2005-08-05 14:36:58,1
6672,246,2,5.99,2005-08-19 22:53:56,13418,2005-08-19 22:53:56,2113,2005-08-28 02:05:56,2
488,18,2,0.99,2005-08-18 06:51:39,12333,2005-08-18 06:51:39,4370,2005-08-21 01:44:39,2
5460,201,1,0.99,2005-08-02 01:09:55,10891,2005-08-02 01:09:55,1269,2005-08-05 05:03:55,2
5920,218,2,4.99,2005-08-22 02:14:19,14848,2005-08-22 02:14:19,395,2005-08-26 02:54:19,2
12581,466,1,7.99,2005-08-23 21:00:22,16005,2005-08-23 21:00:22,3265,2005-09-02 02:35:22,1
13490,501,1,0.99,2005-05-28 00:34:11,493,2005-05-28 00:34:11,184,2005-05-30 18:40:11,1
15290,571,1,4.99,2005-06-15 06:11:16,1254,2005-06-15 06:11:16,3986,2005-06-21 06:40:16,2
12575,466,1,7.99,2005-08-17 20:49:24,12048,2005-08-17 20:49:24,3773,2005-08-27 02:01:24,2
1087,39,2,4.99,2005-07-31 19:15:13,10052,2005-07-31 19:15:13,3307,2005-08-07 22:47:13,2
12134,450,2,3.99,2005-05-28 07:34:56,548,2005-05-28 07:34:56,3704,2005-06-05 03:14:56,2
10747,397,2,4.99,2005-07-10 12:58:12,5763,2005-07-10 12:58:12,753,2005-07-14 08:52:12,1
15684,585,1,9.99,2005-08-02 14:44:02,11285,2005-08-02 14:44:02,3849,2005-08-11 16:45:02,2
1004,36,2,4.99,2005-08-17 04:00:01,11616,2005-08-17 04:00:01,2588,2005-08-20 23:03:01,2
9447,349,2,4.99,2005-07-29 02:45:46,8297,2005-07-29 02:45:46,3774,2005-07-31 20:49:46,1
6028,223,1,0.99,2005-07-06 10:17:59,3705,2005-07-06 10:17:59,65,2005-07-10 15:31:59,1
12464,461,1,6.99,2005-08-22 20:47:48,15336,2005-08-22 20:47:48,490,2005-08-31 18:17:48,2
15731,587,2,4.99,2005-08-21 21:15:23,14710,2005-08-21 21:15:23,1922,2005-08-30 19:45:23,1
3211,119,2,6.99,2005-08-19 01:57:21,12842,2005-08-19 01:57:21,2540,2005-08-28 01:10:21,1
6254,232,1,2.99,2005-07-28 05:53:36,7749,2005-07-28 05:53:36,3585,2005-08-01 03:49:36,1
11238,415,1,0.99,2005-08-23 19:27:04,15959,2005-08-23 19:27:04,547,2005-08-24 15:24:04,1
10855,401,1,0.99,2005-08-23 18:23:11,15927,2005-08-23 18:23:11,2450,2005-08-24 15:09:11,1
11748,436,2,2.99,2005-07-06 21:34:11,3944,2005-07-06 21:34:11,4213,2005-07-08 23:46:11,2
13284,493,1,4.99,2005-07-12 05:05:06,6552,2005-07-12 05:05:06,766,2005-07-13 05:12:06,2
6709,248,2,4.99,2005-08-01 08:11:07,10418,2005-08-01 08:11:07,1692,2005-08-04 11:12:07,2
15351,573,1,7.99,2005-07-12 12:37:00,6693,2005-07-12 12:37:00,2014,2005-07-20 09:36:00,1
12277,454,2,2.99,2005-08-22 02:05:25,14843,2005-08-22 02:05:25,3000,2005-08-28 22:11:25,1
15106,564,2,0.99,2005-07-07 20:48:38,4385,2005-07-07 20:48:38,849,2005-07-11 17:03:38,2
5682,209,2,6.99,2005-08-01 22:41:15,10811,2005-08-01 22:41:15,4012,2005-08-10 00:10:15,1
2585,95,1,4.99,2005-07-27 19:02:19,7471,2005-07-27 19:02:19,1776,2005-07-30 15:12:19,1
1074,39,1,5.99,2005-07-07 22:06:24,4419,2005-07-07 22:06:24,783,2005-07-15 23:59:24,1
14115,524,2,1.99,2005-08-21 20:19:52,14680,2005-08-21 20:19:52,4469,2005-08-28 17:10:52,1
7342,271,1,2.99,2005-08-02 20:05:16,11431,2005-08-02 20:05:16,1409,2005-08-04 00:05:16,2
7901,292,1,4.99,2005-07-07 11:15:11,4200,2005-07-07 11:15:11,1097,2005-07-11 11:46:11,2
12803,473,2,7.99,2005-08-02 19:51:53,11421,2005-08-02 19:51:53,3361,2005-08-12 00:50:53,2
494,19,2,2.99,2005-05-28 13:11:04,591,2005-05-28 13:11:04,377,2005-05-29 17:20:04,2
9968,368,2,2.99,2005-08-19 18:02:51,13280,2005-08-19 18:02:51,218,2005-08-21 23:17:51,2
11000,406,1,4.99,2005-08-17 03:22:10,11603,2005-08-17 03:22:10,3910,2005-08-18 06:48:10,1
3021,112,2,8.99,2005-08-20 06:20:42,13611,2005-08-20 06:20:42,1460,2005-08-28 10:07:42,1
7942,293,2,1.99,2005-08-02 09:10:04,11131,2005-08-02 09:10:04,1860,2005-08-08 09:59:04,2
8787,325,2,0.99,2005-07-12 09:04:11,6622,2005-07-12 09:04:11,4350,2005-07-13 04:27:11,1
5665,209,1,5.99,2005-07-07 17:29:41,4309,2005-07-07 17:29:41,3549,2005-07-14 22:22:41,2
676,25,1,5.99,2005-08-01 04:49:06,10324,2005-08-01 04:49:06,523,2005-08-09 08:04:06,2
62,3,1,8.99,2005-06-16 01:34:05,1546,2005-06-16 01:34:05,3913,2005-06-24 04:27:05,1
12230,453,1,4.99,2005-07-08 12:22:43,4717,2005-07-08 12:22:43,1491,2005-07-11 10:24:43,2
7471,276,2,6.99,2005-06-20 13:53:13,3064,2005-06-20 13:53:13,2624,2005-06-25 16:33:13,2
16041,599,2,2.99,2005-07-31 04:57:07,9630,2005-07-31 04:57:07,2008,2005-08-07 10:55:07,2
6660,246,1,2.99,2005-06-17 09:20:36,1968,2005-06-17 09:20:36,1139,2005-06-18 11:06:36,2
1315,48,2,9.99,2005-06-16 12:18:41,1689,2005-06-16 12:18:41,4036,2005-06-24 13:33:41,2
14415,535,2,8.99,2005-08-17 08:40:55,11736,2005-08-17 08:40:55,4217,2005-08-26 09:03:55,1
4144,152,1,5.99,2005-07-30 05:12:04,9010,2005-07-30 05:12:04,1698,2005-08-06 02:54:04,2
9050,335,1,4.99,2005-07-09 02:25:12,5024,2005-07-09 02:25:12,2987,2005-07-12 03:15:12,1
13556,503,1,4.99,2005-07-11 10:19:05,6166,2005-07-11 10:19:05,967,2005-07-12 14:30:05,1
10263,379,1,0.99,2005-08-20 01:20:14,13485,2005-08-20 01:20:14,3802,2005-08-22 01:28:14,2
2858,106,2,0.99,2005-07-27 01:04:45,6992,2005-07-27 01:04:45,3411,2005-07-28 02:34:45,2
5773,213,2,0.99,2005-05-27 10:23:25,385,2005-05-27 10:23:25,1565,2005-05-30 15:27:25,2
11750,436,2,2.99,2005-07-08 14:07:52,4751,2005-07-08 14:07:52,3469,2005-07-13 10:37:52,2
14908,556,1,4.99,2005-08-17 20:40:46,12045,2005-08-17 20:40:46,469,2005-08-20 18:18:46,2
11568,428,1,6.99,2005-07-28 08:32:53,7823,2005-07-28 08:32:53,84,2005-08-06 11:59:53,1
7843,289,2,4.99,2005-08-22 05:03:59,14917,2005-08-22 05:03:59,377,2005-08-29 04:00:59,2
14907,556,2,3.99,2005-08-17 11:42:45,11804,2005-08-17 11:42:45,1040,2005-08-25 07:11:45,1
6812,253,1,2.99,2005-05-30 22:22:52,986,2005-05-30 22:22:52,4045,2005-06-01 02:24:52,1
4810,177,1,0.99,2005-07-28 20:16:30,8139,2005-07-28 20:16:30,3651,2005-08-03 18:00:30,2
4471,165,1,5.99,2005-07-06 13:57:56,3784,2005-07-06 13:57:56,2287,2005-07-14 17:24:56,2
15734,587,1,0.99,2006-02-14 15:16:03,12144,2006-02-14 15:16:03,512,,1
13182,488,2,5.99,2005-08-18 12:38:37,12483,2005-08-18 12:38:37,1805,2005-08-24 13:26:37,1
12294,455,2,5.99,2005-07-28 11:26:57,7905,2005-07-28 11:26:57,4287,2005-08-02 06:14:57,1
9936,367,2,6.99,2005-08-19 04:24:10,12911,2005-08-19 04:24:10,1770,2005-08-26 00:35:10,2
15197,567,2,2.99,2005-07-27 14:18:10,7340,2005-07-27 14:18:10,1344,2005-07-30 09:57:10,1
10617,391,1,0.99,2005-08-21 09:55:47,14381,2005-08-21 09:55:47,811,2005-08-25 08:23:47,1
14339,533,1,0.99,2005-05-26 03:42:10,173,2005-05-26 03:42:10,3596,2005-05-28 01:37:10,2
5514,203,2,2.99,2005-08-23 14:23:03,15798,2005-08-23 14:23:03,3803,2005-08-30 17:39:03,2
7119,263,2,9.99,2005-08-17 21:04:35,12057,2005-08-17 21:04:35,1878,2005-08-25 00:17:35,1
2627,97,2,4.99,2005-07-07 17:34:59,4312,2005-07-07 17:34:59,3870,2005-07-09 17:45:59,2
811,29,2,2.99,2005-08-20 12:03:35,13777,2005-08-20 12:03:35,3587,2005-08-27 10:13:35,1
11658,432,2,6.99,2005-07-28 18:30:28,8094,2005-07-28 18:30:28,4276,2005-08-05 17:37:28,2
8569,316,2,2.99,2005-07-27 14:17:48,7339,2005-07-27 14:17:48,3343,2005-07-31 12:47:48,2
751,28,1,2.99,2005-05-30 04:19:55,868,2005-05-30 04:19:55,3604,2005-05-31 02:28:55,1
10608,391,1,0.99,2005-07-30 13:29:47,9225,2005-07-30 13:29:47,1992,2005-08-02 17:08:47,2
8624,319,1,3.99,2005-05-26 00:28:05,149,2005-05-26 00:28:05,1084,2005-06-02 21:30:05,2
12216,452,2,4.99,2005-08-17 07:40:55,11715,2005-08-17 07:40:55,1615,2005-08-25 11:19:55,1
8213,302,2,2.99,2005-08-23 05:37:13,15578,2005-08-23 05:37:13,2829,2005-08-27 01:11:13,1
8730,323,2,1.99,2005-07-08 05:36:59,4572,2005-07-08 05:36:59,1324,2005-07-12 04:46:59,2
5981,221,1,4.99,2005-07-07 15:53:47,4293,2005-07-07 15:53:47,984,2005-07-10 18:11:47,1
9399,348,2,0.99,2005-05-29 21:31:12,821,2005-05-29 21:31:12,3380,2005-06-04 22:49:12,1
6201,230,2,4.99,2005-07-27 13:59:11,7333,2005-07-27 13:59:11,1331,2005-07-30 16:04:11,1
12910,478,2,8.99,2005-06-19 07:33:00,2616,2005-06-19 07:33:00,581,2005-06-28 03:05:00,1
8192,302,2,0.99,2005-07-10 00:27:21,5498,2005-07-10 00:27:21,63,2005-07-13 20:11:21,2
3144,116,1,0.99,2005-08-20 01:04:32,13474,2005-08-20 01:04:32,1209,2005-08-21 20:26:32,2
4954,182,1,2.99,2005-07-06 00:24:57,3509,2005-07-06 00:24:57,4394,2005-07-09 18:48:57,2
9715,360,1,4.99,2005-07-07 03:57:36,4056,2005-07-07 03:57:36,4211,2005-07-09 08:53:36,2
13279,493,1,0.99,2005-06-19 04:40:44,2579,2005-06-19 04:40:44,3836,2005-06-22 09:22:44,1
11116,410,2,4.99,2005-08-21 07:17:10,14298,2005-08-21 07:17:10,4317,2005-08-25 10:10:10,1
10217,377,1,0.99,2005-07-31 02:31:37,9564,2005-07-31 02:31:37,383,2005-08-03 22:57:37,2
7778,287,1,6.99,2005-07-31 18:33:51,10027,2005-07-31 18:33:51,525,2005-08-09 18:40:51,1
15099,563,2,0.99,2005-08-23 02:48:26,15507,2005-08-23 02:48:26,3130,2005-08-27 01:32:26,1
1494,54,1,2.99,2005-07-11 01:06:21,5992,2005-07-11 01:06:21,4216,2005-07-13 19:15:21,2
11263,416,1,8.99,2005-08-18 21:33:53,12722,2005-08-18 21:33:53,913,2005-08-27 23:47:53,2
4754,175,2,4.99,2005-08-17 04:01:36,11618,2005-08-17 04:01:36,954,2005-08-23 01:02:36,1
11662,432,1,6.99,2005-08-18 23:25:49,12767,2005-08-18 23:25:49,3351,2005-08-28 02:40:49,2
5723,211,2,2.99,2005-07-07 04:10:13,4060,2005-07-07 04:10:13,2697,2005-07-13 07:44:13,1
4039,148,2,4.99,2005-07-31 19:37:58,10067,2005-07-31 19:37:58,1940,2005-08-04 17:32:58,2
11443,423,1,2.99,2005-08-02 07:56:41,11091,2005-08-02 07:56:41,1659,2005-08-07 05:35:41,2
2401,88,2,2.99,2005-07-29 10:20:48,8526,2005-07-29 10:20:48,575,2005-08-03 14:15:48,1
6068,225,1,7.99,2005-07-08 17:37:39,4824,2005-07-08 17:37:39,1855,2005-07-16 18:27:39,1
508,19,2,2.99,2005-08-18 07:40:52,12357,2005-08-18 07:40:52,166,2005-08-22 02:51:52,1
3614,134,2,0.99,2005-05-29 17:23:43,798,2005-05-29 17:23:43,1102,2005-06-01 13:06:43,2
1134,41,1,0.99,2005-07-28 18:34:20,8098,2005-07-28 18:34:20,1757,2005-07-31 19:07:20,2
2101,77,1,0.99,2005-07-31 11:23:45,9811,2005-07-31 11:23:45,3305,2005-08-06 15:51:45,1
15541,580,1,2.99,2005-07-11 05:45:59,6089,2005-07-11 05:45:59,3298,2005-07-17 11:04:59,2
13391,497,1,6.99,2005-07-28 20:50:41,8150,2005-07-28 20:50:41,3489,2005-08-02 00:43:41,1
9664,358,1,2.99,2005-06-15 19:51:06,1455,2005-06-15 19:51:06,2194,2005-06-18 21:54:06,2
6851,254,1,5.99,2005-07-10 02:58:35,5550,2005-07-10 02:58:35,1905,2005-07-16 02:38:35,2
14349,533,1,4.99,2005-07-08 16:17:35,4788,2005-07-08 16:17:35,691,2005-07-11 11:56:35,2
5897,217,1,2.99,2005-08-02 17:18:07,11347,2005-08-02 17:18:07,195,2005-08-05 12:30:07,1
12017,445,2,0.99,2005-08-20 05:40:33,13586,2005-08-20 05:40:33,4544,2005-08-25 01:32:33,2
5413,199,1,0.99,2005-08-18 08:45:57,12386,2005-08-18 08:45:57,3303,2005-08-24 04:50:57,2
13183,488,2,4.99,2005-08-20 00:06:13,13446,2005-08-20 00:06:13,3226,2005-08-22 19:56:13,1
9799,362,2,6.99,2005-08-20 22:09:51,14051,2005-08-20 22:09:51,4012,2005-08-29 04:04:51,2
8067,297,2,4.99,2005-08-01 03:03:12,10264,2005-08-01 03:03:12,1374,2005-08-08 00:34:12,2
1761,64,1,0.99,2005-08-18 09:43:58,12409,2005-08-18 09:43:58,2568,2005-08-19 15:02:58,2
217,8,2,2.99,2005-07-09 17:13:23,5341,2005-07-09 17:13:23,2522,2005-07-14 18:11:23,2
13757,511,1,2.99,2005-05-25 08:28:11,56,2005-05-25 08:28:11,1352,2005-05-26 14:21:11,1
2297,84,2,4.99,2005-08-18 07:55:09,12364,2005-08-18 07:55:09,3398,2005-08-19 05:29:09,2
4319,158,1,2.99,2005-08-20 17:09:27,13926,2005-08-20 17:09:27,932,2005-08-28 13:42:27,2
2060,75,1,0.0,2006-02-14 15:16:03,14488,2006-02-14 15:16:03,4202,,2
11426,423,1,6.99,2005-06-19 06:07:25,2600,2005-06-19 06:07:25,469,2005-06-28 03:37:25,2
13680,507,1,2.99,2005-07-30 05:02:52,9003,2005-07-30 05:02:52,1605,2005-07-31 10:33:52,1
5732,211,1,1.99,2005-07-12 13:44:03,6722,2005-07-12 13:44:03,3124,2005-07-19 12:43:03,2
9302,344,2,5.99,2005-07-11 21:13:19,6363,2005-07-11 21:13:19,4167,2005-07-20 15:44:19,1
965,35,1,5.99,2005-07-10 21:26:31,5916,2005-07-10 21:26:31,2267,2005-07-19 20:23:31,1
15365,573,2,2.99,2005-08-19 11:27:20,13113,2005-08-19 11:27:20,2393,2005-08-23 12:40:20,1
14579,542,1,4.99,2005-06-19 07:16:20,2610,2005-06-19 07:16:20,3845,2005-06-25 09:39:20,2
2465,90,1,4.99,2005-08-22 00:57:43,14807,2005-08-22 00:57:43,335,2005-08-26 23:40:43,1
2098,77,1,3.99,2005-07-27 16:25:45,7406,2005-07-27 16:25:45,1412,2005-08-05 20:39:45,1
15255,569,2,9.99,2005-08-20 04:08:39,13554,2005-08-20 04:08:39,2648,2005-08-28 07:11:39,2
11243,416,1,4.99,2005-06-15 12:27:19,1343,2005-06-15 12:27:19,2393,2005-06-21 16:57:19,1
5633,208,2,0.99,2005-06-19 05:36:54,2592,2005-06-19 05:36:54,282,2005-06-21 08:44:54,1
7654,283,2,2.99,2005-06-18 10:55:54,2333,2005-06-18 10:55:54,2323,2005-06-25 07:09:54,2
178,7,1,5.99,2005-05-31 08:44:29,1063,2005-05-31 08:44:29,2484,2005-06-09 08:00:29,1
11047,408,2,6.99,2005-07-30 01:08:06,8902,2005-07-30 01:08:06,2983,2005-08-05 00:00:06,2
9228,341,1,9.99,2005-07-29 18:12:49,8728,2005-07-29 18:12:49,973,2005-08-06 22:45:49,1
15518,579,1,0.99,2005-07-30 00:15:09,8876,2005-07-30 00:15:09,2394,2005-08-02 23:56:09,1
11878,440,2,6.99,2005-08-18 09:31:05,12403,2005-08-18 09:31:05,2124,2005-08-23 09:54:05,2
1984,73,2,4.99,2005-08-01 08:47:00,10434,2005-08-01 08:47:00,4073,2005-08-06 08:34:00,1
12820,474,2,0.99,2005-07-08 16:10:19,4785,2005-07-08 16:10:19,58,2005-07-11 18:52:19,1
156,6,2,5.99,2005-07-11 12:39:01,6211,2005-07-11 12:39:01,2699,2005-07-20 15:59:01,2
7431,274,1,4.99,2005-08-21 10:15:13,14388,2005-08-21 10:15:13,1078,2005-08-30 13:41:13,2
10130,374,1,1.99,2005-07-06 14:54:52,3797,2005-07-06 14:54:52,1047,2005-07-10 09:50:52,2
1476,53,2,2.99,2005-08-20 12:16:38,13789,2005-08-20 12:16:38,2523,2005-08-25 07:29:38,1
8002,295,2,2.99,2005-07-30 02:31:26,8932,2005-07-30 02:31:26,4537,2005-08-04 02:17:26,2
12852,475,1,7.99,2005-07-30 12:09:56,9183,2005-07-30 12:09:56,4320,2005-08-06 11:50:56,2
14631,544,2,2.99,2005-08-17 09:58:40,11766,2005-08-17 09:58:40,2999,2005-08-21 04:59:40,1
13543,502,1,3.99,2005-08-23 02:05:20,15486,2005-08-23 02:05:20,1666,2005-08-29 07:52:20,2
8967,332,1,0.99,2005-07-09 21:45:17,5440,2005-07-09 21:45:17,138,2005-07-11 22:43:17,2
12149,450,2,2.99,2005-08-01 08:43:21,10432,2005-08-01 08:43:21,4238,2005-08-08 13:09:21,2
955,35,1,2.99,2005-06-17 10:47:24,1989,2005-06-17 10:47:24,634,2005-06-19 05:12:24,1
14732,549,1,2.99,2005-06-17 15:07:30,2050,2005-06-17 15:07:30,1963,2005-06-18 14:43:30,1
8030,296,1,5.99,2005-07-11 22:34:49,6398,2005-07-11 22:34:49,1409,2005-07-17 17:58:49,2
10362,382,1,4.99,2005-08-20 20:26:53,14009,2005-08-20 20:26:53,3004,2005-08-21 23:32:53,2
6172,229,1,2.99,2005-07-12 20:41:35,6880,2005-07-12 20:41:35,1473,2005-07-17 02:22:35,1
11348,419,2,0.99,2005-08-21 07:43:21,14308,2005-08-21 07:43:21,3478,2005-08-25 02:39:21,2
9956,368,1,2.99,2005-07-12 12:04:12,6681,2005-07-12 12:04:12,854,2005-07-19 11:01:12,2
4973,182,1,1.99,2005-08-22 09:49:32,15043,2005-08-22 09:49:32,3797,2005-08-28 13:50:32,1
8476,312,1,0.99,2005-08-19 05:51:46,12945,2005-08-19 05:51:46,3638,2005-08-23 11:22:46,2
11869,440,2,0.99,2005-07-10 04:33:36,5594,2005-07-10 04:33:36,61,2005-07-12 08:13:36,2
14748,550,2,7.99,2005-05-30 11:55:55,922,2005-05-30 11:55:55,2442,2005-06-08 10:12:55,2
5045,186,1,4.99,2005-06-15 01:18:39,1192,2005-06-15 01:18:39,4134,2005-06-19 22:46:39,1
6191,230,2,8.99,2005-06-18 19:25:47,2450,2005-06-18 19:25:47,863,2005-06-27 15:54:47,1
5034,185,2,0.99,2005-07-29 07:33:07,8442,2005-07-29 07:33:07,4345,2005-08-03 03:09:07,2
