assay_subcellular_fraction,chembl_id,assay_tax_id,relationship_type,bao_format,assay_organism,assay_category,src_assay_id,assay_tissue,assay_id,tissue_id,doc_id,assay_strain,src_id,cell_id,description,assay_type,assay_test_type,assay_cell_type,curated_by,confidence_score,variant_id,tid
,CHEMBL622176,10116.0,N,BAO_0000218,Rattus norvegicus,,,Thyroid gland,9521,2046.0,11450,,1,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 31.90-39.98 % dose/g",A,,,Intermediate,1,,50597
,CHEMBL622177,10116.0,N,BAO_0000218,Rattus norvegicus,,,Thyroid gland,9522,2046.0,11450,,1,,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.41-0.83 % dose/g",A,,,Intermediate,1,,50597
,CHEMBL622178,10116.0,N,BAO_0000218,Rattus norvegicus,,,Thyroid gland,9523,2046.0,11450,,1,,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.05-0.38 % dose/g",A,,,Intermediate,1,,50597
,CHEMBL622179,10116.0,N,BAO_0000218,Rattus norvegicus,,,Thyroid gland,9524,2046.0,11450,,1,,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.16-0.20 % dose/g",A,,,Intermediate,1,,50597
,CHEMBL622180,10116.0,N,BAO_0000218,Rattus norvegicus,,,Thyroid gland,9525,2046.0,11450,,1,,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.08-0.17 % dose/g",A,,,Intermediate,1,,50597
,CHEMBL622181,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9526,,16435,,1,,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,A,,,Intermediate,1,,50597
,CHEMBL622182,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9527,,16435,,1,,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,A,,,Intermediate,1,,50597
,CHEMBL622183,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9528,,16435,,1,,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,A,,,Intermediate,1,,50597
,CHEMBL622184,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9529,,16435,,1,,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,A,,,Intermediate,1,,50597
,CHEMBL622185,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9530,,16435,,1,,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,A,,,Intermediate,1,,50597
,CHEMBL622186,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9531,,16435,,1,,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,A,,,Intermediate,1,,50597
,CHEMBL622187,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9532,,16434,,1,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,A,,,Intermediate,1,,50597
,CHEMBL625002,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9533,,16434,,1,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 5 min,A,,,Intermediate,1,,50597
,CHEMBL622090,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9534,,16434,,1,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min,A,,,Intermediate,1,,50597
,CHEMBL622091,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9535,,16435,,1,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,A,,,Intermediate,1,,50597
,CHEMBL622092,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9536,,16435,,1,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,A,,,Intermediate,1,,50597
,CHEMBL622093,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9537,,16435,,1,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,A,,,Intermediate,1,,50597
,CHEMBL622094,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9538,,16435,,1,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,A,,,Intermediate,1,,50597
,CHEMBL622095,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9539,,16435,,1,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,A,,,Intermediate,1,,50597
,CHEMBL622264,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9540,,16435,,1,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,A,,,Intermediate,1,,50597
,CHEMBL622265,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9541,2106.0,16434,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,A,,,Intermediate,1,,50597
,CHEMBL622266,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9542,2106.0,16434,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,A,,,Intermediate,1,,50597
,CHEMBL622267,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9543,2106.0,16434,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,A,,,Intermediate,1,,50597
,CHEMBL622268,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9544,2106.0,16434,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,A,,,Intermediate,1,,50597
,CHEMBL622269,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9545,2106.0,16434,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,A,,,Intermediate,1,,50597
,CHEMBL625071,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9546,2106.0,16434,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,A,,,Intermediate,1,,50597
,CHEMBL621621,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9547,2106.0,16434,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,A,,,Intermediate,1,,50597
,CHEMBL621622,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9548,2106.0,16434,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,A,,,Intermediate,1,,50597
,CHEMBL621623,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9549,2106.0,16435,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,A,,,Intermediate,1,,50597
,CHEMBL621624,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9550,2106.0,16435,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,A,,,Intermediate,1,,50597
,CHEMBL621625,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9551,2106.0,16435,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,A,,,Intermediate,1,,50597
,CHEMBL621626,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9552,2106.0,16435,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,A,,,Intermediate,1,,50597
,CHEMBL621627,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9553,2106.0,16435,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,A,,,Intermediate,1,,50597
,CHEMBL621628,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9554,2106.0,16435,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,A,,,Intermediate,1,,50597
,CHEMBL875328,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9555,2106.0,16435,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,A,,,Intermediate,1,,50597
,CHEMBL621629,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9556,2106.0,16435,,1,,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,A,,,Intermediate,1,,50597
,CHEMBL621630,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9557,2106.0,16434,,1,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,A,,,Intermediate,1,,50597
,CHEMBL621631,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9558,2106.0,16434,,1,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,A,,,Intermediate,1,,50597
,CHEMBL621632,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9559,2106.0,16434,,1,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,A,,,Intermediate,1,,50597
,CHEMBL621633,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9560,2106.0,16435,,1,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,A,,,Intermediate,1,,50597
,CHEMBL621634,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9561,2106.0,16435,,1,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,A,,,Intermediate,1,,50597
,CHEMBL621635,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9562,2106.0,16435,,1,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,A,,,Intermediate,1,,50597
,CHEMBL621636,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9563,2106.0,16435,,1,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,A,,,Intermediate,1,,50597
,CHEMBL621637,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9564,2106.0,16435,,1,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,A,,,Intermediate,1,,50597
,CHEMBL621638,10116.0,N,BAO_0000218,Rattus norvegicus,,,Spleen,9565,2106.0,16435,,1,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,A,,,Intermediate,1,,50597
,CHEMBL618883,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9566,,16434,,1,,Radioactivity distribution in testis of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,A,,,Intermediate,1,,50597
,CHEMBL618884,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9567,,16434,,1,,Radioactivity distribution in testis of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,A,,,Intermediate,1,,50597
,CHEMBL628627,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9568,,16434,,1,,Radioactivity distribution in testis of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,A,,,Intermediate,1,,50597
,CHEMBL628628,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9569,,16434,,1,,Radioactivity distribution in testis of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,A,,,Intermediate,1,,50597
,CHEMBL628629,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9570,,16434,,1,,Radioactivity distribution in testis of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,A,,,Intermediate,1,,50597
,CHEMBL628630,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9571,,16365,,1,,Half life after administering orally a dose of 3 mg/kg,A,In vivo,,Intermediate,1,,50597
,CHEMBL628631,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9572,,16365,,1,,Half life after administering orally a dose of 3 mg/kg to a fasting rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL628632,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9573,,16365,,1,,Half life after administering intravenously a dose of 1 mg/kg,A,In vivo,,Intermediate,1,,50597
,CHEMBL628633,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9574,,526,,1,,Half life after oral dosing in rats,A,In vivo,,Intermediate,1,,50597
,CHEMBL628634,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9575,,16365,,1,,Half life after the administered orally a dose of 1 mg/kg to a fasting rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL627789,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9576,,4368,,1,,Half life by intravenous administration of 3.4 mg/kg in rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL627790,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9577,,3371,,1,,Half life in rat,A,,,Intermediate,1,,50597
,CHEMBL627791,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9578,,6448,,1,,Half life in rat,A,,,Intermediate,1,,50597
,CHEMBL627792,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9579,,6453,,1,,Half life in rat,A,,,Intermediate,1,,50597
,CHEMBL627793,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9580,,4353,,1,,Half life in rat after intravenous administration of the compound,A,In vivo,,Intermediate,1,,50597
,CHEMBL627794,10116.0,N,BAO_0000218,Rattus norvegicus,,,Plasma,9581,1969.0,4353,,1,,Half life in rat after intravenous administration of the compound; nf:unable to estimate plasma elimination half life,A,In vivo,,Intermediate,1,,50597
,CHEMBL627795,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9582,,4353,,1,,Half life in rat after po administration of the compound,A,In vivo,,Intermediate,1,,50597
,CHEMBL627796,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9583,,4353,,1,,Half life in rat after po administration of the compound; ND means Not determined,A,In vivo,,Intermediate,1,,50597
,CHEMBL875335,10116.0,N,BAO_0000218,Rattus norvegicus,,,Plasma,9584,1969.0,4353,,1,,Half life in rat after po administration of the compound; nf: unable to estimate plasma elimination half life,A,In vivo,,Intermediate,1,,50597
,CHEMBL627797,10116.0,N,BAO_0000218,Rattus norvegicus,,,Plasma,9585,1969.0,4353,,1,,Half life in rat after po administration of the compound; nf:unable to estimate plasma elimination half life,A,In vivo,,Intermediate,1,,50597
,CHEMBL627798,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9586,,5789,,1,,Half life in rat i.v.,A,In vivo,,Intermediate,1,,50597
,CHEMBL627799,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9587,,17686,,1,,Half life in rat i.v. at 2 mg/kg concentration,A,In vivo,,Intermediate,1,,50597
,CHEMBL627800,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9588,,6495,,1,,Half life in rats,A,,,Intermediate,1,,50597
,CHEMBL627801,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9589,,484,,1,,Half life in rats after intravenous administration,A,In vivo,,Intermediate,1,,50597
,CHEMBL627802,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9590,,6467,,1,,Half life in rats at the dose of 1.0 mpk by i.v. administration,A,In vivo,,Intermediate,1,,50597
,CHEMBL627803,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9591,,6642,,1,,Half life in rat,A,,,Expert,1,,50597
,CHEMBL873820,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9592,,16367,,1,,Half life was evaluated after intravenous administration to rats,A,In vivo,,Intermediate,1,,50597
,CHEMBL627804,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9593,,1369,,1,,Half life was evaluated by addition of 2 mM of 2-mercaptoethanol for inactivation of semicarbazide-sensitive amine oxidase (SSAO),A,,,Intermediate,1,,50597
,CHEMBL627805,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9594,,5472,,1,,Half life was evaluated in rat,A,,,Intermediate,1,,50597
,CHEMBL627806,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9595,,6049,,1,,Half life was evaluated in rat,A,,,Intermediate,1,,50597
,CHEMBL627107,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9596,,5472,,1,,Half life was evaluated in rat; Not tested,A,,,Intermediate,1,,50597
,CHEMBL627108,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9597,,16366,,1,,Half life was evaluated when a dose of 1 mg/kg was administered intravenously to rats,A,In vivo,,Intermediate,1,,50597
,CHEMBL627109,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9598,,11149,,1,,Half life was measured as time taken to reach the half of the initial dose in air pouch exudate after oral administration to male F344 rats,A,In vivo,,Intermediate,1,,50597
,CHEMBL627110,10116.0,N,BAO_0000218,Rattus norvegicus,,,Blood,9599,178.0,11149,,1,,Half life was measured as time taken to reach the half of the initial dose in the blood after oral administration to male F344 rats,A,In vivo,,Intermediate,1,,50597
,CHEMBL627111,9443.0,U,BAO_0000218,Primates,,,,9600,,2891,,1,,Half life was measured in monkey at dose of 10 mg/kg by po administration,A,In vivo,,Intermediate,0,,22224
,CHEMBL627112,9443.0,U,BAO_0000218,Primates,,,,9601,,2891,,1,,Half life was measured in monkey at dose of 10 mg/kg by po administration,A,In vivo,,Intermediate,0,,22224
,CHEMBL627113,10116.0,U,BAO_0000218,Rattus norvegicus,,,,9602,,2891,,1,,Half life was measured in rat at dose of 30 mg/kg by iv administration,A,In vivo,,Intermediate,0,,22224
,CHEMBL627114,10116.0,U,BAO_0000218,Rattus norvegicus,,,,9603,,2891,,1,,Half life was measured in rat at dose of 30 mg/kg by po administration,A,In vivo,,Intermediate,0,,22224
,CHEMBL627115,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9604,,4026,,1,,Half life (t1/2) was determined,A,,,Intermediate,1,,50597
,CHEMBL627116,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9605,,4527,,1,,Half life period at a dose of 10 uM/kg in rat was determined,A,,,Intermediate,1,,50597
,CHEMBL627117,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9606,,4527,,1,,Half life period by oral administration at a dose of 100 uM/kg in rat was determined; ND is not determined,A,In vivo,,Intermediate,1,,50597
,CHEMBL627118,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9607,,5503,,1,,Half life period was determined,A,,,Intermediate,1,,50597
,CHEMBL627119,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9608,,4426,,1,,Half life period after intravenous administration at 20 mpk in rats,A,In vivo,,Intermediate,1,,50597
,CHEMBL627120,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9609,,4426,,1,,Half life period after intravenous administration at 20 mpk in rats; Not performed.,A,In vivo,,Intermediate,1,,50597
,CHEMBL626922,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9610,,6109,,1,,Half life period after intravenous administration in rat,A,In vivo,,Intermediate,1,,50597
,CHEMBL626923,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9611,,5654,,1,,Half life period as average of four rats at each dose of 5 mg/kg intravenous and 16 mg/kg peroral administration,A,In vivo,,Intermediate,1,,50597
,CHEMBL626924,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9612,,5654,,1,,Half life period as average of four rats at each dose of 5 mg/kg intravenous and 20 mg/kg peroral administration,A,In vivo,,Intermediate,1,,50597
,CHEMBL626925,10116.0,N,BAO_0000218,Rattus norvegicus,,,Plasma,9613,1969.0,4755,,1,,Half life period in 80% rat plasma at 37 degree Centigrade,A,,,Intermediate,1,,50597
,CHEMBL626926,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9614,,5862,,1,,Half life period in SD rats,A,,,Intermediate,1,,50597
,CHEMBL626927,10116.0,N,BAO_0000218,Rattus norvegicus,,,Plasma,9615,1969.0,1515,,1,,Half life period in human plasma at 25 degree Celsius temperature (pH 7.4),A,,,Intermediate,1,,50597
,CHEMBL626928,10116.0,N,BAO_0000218,Rattus norvegicus,,,Plasma,9616,1969.0,1515,,1,,Half life period in human plasma at 37 degree Celsius temperature (pH 7.4),A,,,Intermediate,1,,50597
,CHEMBL626929,10116.0,N,BAO_0000218,Rattus norvegicus,,,Plasma,9617,1969.0,1515,,1,,Half life period in human plasma at 37 degree Celsius temperature (pH 7.4); ND means no data,A,,,Intermediate,1,,50597
,CHEMBL626930,10116.0,N,BAO_0000218,Rattus norvegicus,,,Plasma,9618,1969.0,1515,,1,,Half life period in human plasma at 37 degree Celsius temperature (pH 7.4); ND means no data,A,,,Intermediate,1,,50597
,CHEMBL626931,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9619,,5960,,1,,Half life period in rat,A,,,Intermediate,1,,50597
,CHEMBL626932,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9620,,6103,,1,,Half life period in rat,A,,,Intermediate,1,,50597
,CHEMBL626933,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9621,,6317,,1,,Half life period in rat,A,,,Intermediate,1,,50597
,CHEMBL873826,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9622,,6644,,1,,Half life period in rat after oral administration at 10.5 mg/kg dose,A,In vivo,,Intermediate,1,,50597
,CHEMBL626934,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9623,,6644,,1,,Half life period in rat after oral administration at 11.2 mg/kg dose,A,In vivo,,Intermediate,1,,50597
,CHEMBL626935,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9624,,6644,,1,,Half life period in rat after oral administration at 13 mg/kg dose,A,In vivo,,Intermediate,1,,50597
,CHEMBL626936,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9625,,6644,,1,,Half life period in rat after oral administration at 9.7 mg/kg dose,A,In vivo,,Intermediate,1,,50597
,CHEMBL626937,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9626,,5974,,1,,In vivo Area under curve (AUC) was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,A,,,Intermediate,1,,50597
,CHEMBL625906,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9627,,6295,,1,,In vivo area under curve in rat plasma exposure after oral administration 50 mg/kg,A,,,Intermediate,1,,50597
,CHEMBL625907,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9628,,6296,,1,,In vivo area under curve in rat plasma exposure after oral administration 50 mg/kg,A,,,Intermediate,1,,50597
,CHEMBL625908,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9629,,16427,,1,,PK study was carried to determine AUC (area under curve) value in rat,A,,,Intermediate,1,,50597
,CHEMBL625909,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9630,,16367,,1,,Pharmacokinetic parameter AUC after intravenous administration to rats,A,,,Intermediate,1,,50597
,CHEMBL625910,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9631,,16367,,1,,Pharmacokinetic parameter AUC after oral administration to rats,A,,,Intermediate,1,,50597
,CHEMBL625911,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9632,,16365,,1,,Pharmacokinetic parameter AUC was evaluated intravenous administration of 3 mg/kg,A,,,Intermediate,1,,50597
,CHEMBL625912,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9633,,16365,,1,,Pharmacokinetic parameter AUC was evaluated when a dose of 10 mg/kg is administered orally to a fasting rat,A,,,Intermediate,1,,50597
,CHEMBL626538,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9634,,16365,,1,,Pharmacokinetic parameter AUC was evaluated when a dose of 1 mg/kg is administered orally to a fasting rat,A,,,Intermediate,1,,50597
,CHEMBL876794,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9635,,16365,,1,,Pharmacokinetic parameter AUC was evaluated when a dose of 30 mg/kg is administered orally,A,,,Intermediate,1,,50597
,CHEMBL626539,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9636,,16365,,1,,Pharmacokinetic parameter AUC was evaluated when a dose of 3 mg/kg is administered orally,A,,,Intermediate,1,,50597
,CHEMBL626540,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9637,,16365,,1,,Pharmacokinetic parameter AUC was evaluated when a dose of 3 mg/kg is administered orally to a fasting rat,A,,,Intermediate,1,,50597
,CHEMBL626541,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9638,,5394,,1,,Pharmacokinetic parameter area under curve (AUC) was measured after administration into monkey at 3 mg/kg,A,,,Intermediate,1,,50597
,CHEMBL626542,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9639,,5394,,1,,Pharmacokinetic parameter area under curve (AUC) was measured after administration into rat at 10 mg/kg,A,,,Intermediate,1,,50597
,CHEMBL626543,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9640,,2792,,1,,Pharmacokinetic parameter area under curve was determined at 10 mg/kg po dose in rats,A,,,Intermediate,1,,50597
,CHEMBL626544,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9641,,2792,,1,,Pharmacokinetic parameter area under curve was determined at 2 mg/kg i.v. dose in rats,A,,,Intermediate,1,,50597
,CHEMBL626545,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9642,,2792,,1,,Pharmacokinetic parameter area under curve was determined at 3 mg/kg po dose in rats,A,,,Intermediate,1,,50597
,CHEMBL626546,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9643,,2792,,1,,Pharmacokinetic parameter area under curve was determined at 5 mg/kg i.v. dose in rats,A,,,Intermediate,1,,50597
,CHEMBL626547,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9644,,5334,,1,,Pharmacokinetic parameter area under curve was reported,A,,,Intermediate,1,,50597
,CHEMBL626548,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9645,,4408,,1,,Pharmacokinetic property (AUC) in rat,A,,,Intermediate,1,,50597
,CHEMBL626549,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9646,,5983,,1,,Pharmacokinetic property (AUC) was measured in rat at the dose of 0.32 mg/kg p.o.,A,,,Intermediate,1,,50597
,CHEMBL626550,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9647,,4397,,1,,Pharmacokinetic property at the dose of 10 mg/kg (20% HPbetaCD) concentration in rat (0 to 6 hr) p.o.,A,,,Intermediate,1,,50597
,CHEMBL626551,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9648,,4397,,1,,Pharmacokinetic property at the dose of 10 mg/kg (20% HPbetaCD) concentration in rat (0 to 6 hr) p.o.; Not tested,A,,,Intermediate,1,,50597
,CHEMBL623777,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9649,,5491,,1,,Pharmacokinetic property was determined,A,,,Intermediate,1,,50597
,CHEMBL623778,10116.0,N,BAO_0000218,Rattus norvegicus,,,,9650,,5491,,1,,Pharmacokinetic property when administered intravenously in rat at 2 mg/kg,A,,,Intermediate,1,,50597
