assay_strain,assays_ASSTAI,assays_VARII,assays_ASORGA,assays_ASTI,assays_ASCTY,assays_ASSUBCEFRA,assays_CEI,assays_RELT,assays_ASCATE,assays_SASI,assays_Ti,assays_CHI,assays_SI,assays_ASST,assays_Descr,assays_CURAB,assays_ASTETY,assays_TISI,assays_CONSCO,assays_ASSI,assays_BAFOR,assays_DOI
,10116.0,,Rattus norvegicus,Plasma,,,,N,,,50597,CHEMBL623792,1,A,Peak concentration in rat plasma was determined,Intermediate,In vivo,1969.0,1,11411,BAO_0000218,11966
,314293.0,,Simiiformes,Plasma,,,,U,,,22224,CHEMBL623793,1,A,Peak plasma concentration expresses the ability of compound for the release of L-Dopa in the plasma of monkey after oral administration of 0.05 mmol/kg,Autocuration,In vivo,1969.0,0,11412,BAO_0000218,8918
,10090.0,,Mus musculus,Plasma,,,,N,,,50594,CHEMBL623794,1,A,Peak plasma concentration expresses the ability of compound for the release of L-Dopa in the plasma of mouse after oral administration of 0.05 mmol/kg,Intermediate,In vivo,1969.0,1,11413,BAO_0000218,8918
,10116.0,,Rattus norvegicus,Plasma,,,,N,,,50597,CHEMBL623795,1,A,Peak plasma concentration expresses the ability of compound for the release of L-Dopa in the plasma of rat after oral administration of 0.05 mmol/kg,Intermediate,In vivo,1969.0,1,11414,BAO_0000218,8918
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623796,1,A,"Distribution in rat heart 4 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11415,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623797,1,A,"Distribution in rat heart 5 min after intravenous administration, injected dose/gm",Intermediate,,,1,11416,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623798,1,A,"Distribution in rat heart 6 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11417,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623799,1,A,"Distribution in rat heart 8 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11418,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Intestine,,,,N,,,50597,CHEMBL624490,1,A,"Distribution in rat intestine 15 min after intravenous administration, injected dose/gm",Intermediate,,160.0,1,11419,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Intestine,,,,N,,,50597,CHEMBL624491,1,A,"Distribution in rat intestine 1 hr after intravenous administration, injected dose/gm",Intermediate,,160.0,1,11420,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Intestine,,,,N,,,50597,CHEMBL624492,1,A,"Distribution in rat intestine 2 hr after intravenous administration, injected dose/gm",Intermediate,,160.0,1,11421,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Intestine,,,,N,,,50597,CHEMBL624493,1,A,"Distribution in rat intestine 30 min after intravenous administration, injected dose/gm",Intermediate,,160.0,1,11422,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Intestine,,,,N,,,50597,CHEMBL877595,1,A,"Distribution in rat intestine 4 hr after intravenous administration, injected dose/gm",Intermediate,,160.0,1,11423,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Intestine,,,,N,,,50597,CHEMBL624494,1,A,"Distribution in rat intestine 5 min after intravenous administration, injected dose/gm",Intermediate,,160.0,1,11424,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Intestine,,,,N,,,50597,CHEMBL624495,1,A,"Distribution in rat intestine 6 hr after intravenous administration, injected dose/gm",Intermediate,,160.0,1,11425,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Intestine,,,,N,,,50597,CHEMBL624681,1,A,"Distribution in rat intestine 8 hr after intravenous administration, injected dose/gm",Intermediate,,160.0,1,11426,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624682,1,A,"Distribution in rat kidney, 15 min after intravenous administration, injected dose/gm",Intermediate,,,1,11427,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624683,1,A,"Distribution in rat kidney, 1 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11428,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624684,1,A,"Distribution in rat kidney, 2 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11429,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624685,1,A,"Distribution in rat kidney, 30 min after intravenous administration, injected dose/gm",Intermediate,,,1,11430,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624686,1,A,"Distribution in rat kidney, 4 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11431,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624687,1,A,"Distribution in rat kidney, 5 min after intravenous administration, injected dose/gm",Intermediate,,,1,11432,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624688,1,A,"Distribution in rat kidney, 6 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11433,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627161,1,A,"Distribution in rat kidney, 8 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11434,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL622127,1,A,"Distribution in rat liver 15 min after intravenous administration, injected dose/gm",Intermediate,,,1,11435,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL622128,1,A,"Distribution in rat liver 1 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11436,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL874384,1,A,"Distribution in rat liver 2 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11437,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624898,1,A,"Distribution in rat liver 30 min after intravenous administration, injected dose/gm",Intermediate,,,1,11438,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624899,1,A,"Distribution in rat liver 4 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11439,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624900,1,A,"Distribution in rat liver 5 min after intravenous administration, injected dose/gm",Intermediate,,,1,11440,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624901,1,A,"Distribution in rat liver 6 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11441,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624902,1,A,"Distribution in rat liver 8 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11442,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624903,1,A,"Distribution in rat lungs 15 min after intravenous administration, injected dose/gm",Intermediate,,,1,11443,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624904,1,A,"Distribution in rat lungs 1 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11444,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624905,1,A,"Distribution in rat lungs 2 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11445,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624906,1,A,"Distribution in rat lungs 30 min after intravenous administration, injected dose/gm",Intermediate,,,1,11446,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624907,1,A,"Distribution in rat lungs 4 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11447,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624908,1,A,"Distribution in rat lungs 5 min after intravenous administration, injected dose/gm",Intermediate,,,1,11448,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624909,1,A,"Distribution in rat lungs 6 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11449,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624910,1,A,"Distribution in rat lungs 8 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11450,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL624911,1,A,"Distribution in rat muscle 15 min after intravenous administration, injected dose/gm",Intermediate,,2385.0,1,11451,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL874388,1,A,"Distribution in rat muscle 1 hr after intravenous administration, injected dose/gm",Intermediate,,2385.0,1,11452,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL624912,1,A,"Distribution in rat muscle 2 hr after intravenous administration, injected dose/gm",Intermediate,,2385.0,1,11453,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL622930,1,A,"Distribution in rat muscle 30 min after intravenous administration, injected dose/gm",Intermediate,,2385.0,1,11454,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL623121,1,A,"Distribution in rat muscle 4 hr after intravenous administration, injected dose/gm",Intermediate,,2385.0,1,11455,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL623122,1,A,"Distribution in rat muscle 5 min after intravenous administration, injected dose/gm",Intermediate,,2385.0,1,11456,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL623123,1,A,"Distribution in rat muscle 6 hr after intravenous administration, injected dose/gm",Intermediate,,2385.0,1,11457,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL623124,1,A,"Distribution in rat muscle 8 hr after intravenous administration, injected dose/gm",Intermediate,,2385.0,1,11458,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623125,1,A,"Distribution in rat pancreas 15 min after intravenous administration, injected dose/gm",Intermediate,,,1,11459,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623126,1,A,"Distribution in rat pancreas 1 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11460,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623127,1,A,"Distribution in rat pancreas 2 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11461,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623128,1,A,"Distribution in rat pancreas 30 min after intravenous administration, injected dose/gm",Intermediate,,,1,11462,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623129,1,A,"Distribution in rat pancreas 4 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11463,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623130,1,A,"Distribution in rat pancreas 5 min after intravenous administration, injected dose/gm",Intermediate,,,1,11464,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623131,1,A,"Distribution in rat pancreas 6 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11465,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623132,1,A,"Distribution in rat pancreas 8 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11466,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL623133,1,A,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose per gram in the organ,Intermediate,,2107.0,1,11467,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623134,1,A,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat lung as Percent of injected dose per gram in the organ,Intermediate,,,1,11468,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL874389,1,A,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat blood as Percent of injected dose per gram in the organ,Intermediate,,,1,11469,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623135,1,A,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose in the total organ,Intermediate,,,1,11470,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623136,1,A,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose per gram in the organ,Intermediate,,,1,11471,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623137,1,A,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose in the total organ,Intermediate,,,1,11472,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623138,1,A,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose per gram in the organ,Intermediate,,,1,11473,BAO_0000218,8319
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL623139,1,A,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose in the total organ,Intermediate,,2113.0,1,11474,BAO_0000218,8319
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL623140,1,A,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,Intermediate,,2113.0,1,11475,BAO_0000218,8319
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL623141,1,A,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose in the total organ,Intermediate,,2107.0,1,11476,BAO_0000218,8319
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL623142,1,A,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose per gram in the organ,Intermediate,,2107.0,1,11477,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623143,1,A,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat lung as Percent of injected dose per gram in the organ,Intermediate,,,1,11478,BAO_0000218,8319
,10090.0,,Mus musculus,Urine,,,,N,,,50594,CHEMBL623144,1,A,The total amount of penciclovir recovered in the urine over a 48-h period was determined by HPLC using a C18 reversed-phase column in mouse.,Intermediate,,1088.0,1,11479,BAO_0000218,14571
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL623405,1,A,The total amount of penciclovir recovered in the urine over a 48-h period was determined by HPLC using a C18 reversed-phase column in rat.,Intermediate,,1088.0,1,11480,BAO_0000218,14571
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624074,1,A,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat blood as Percent of injected dose per gram in the organ,Intermediate,,,1,11481,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624075,1,A,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose in the total organ,Intermediate,,,1,11482,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624076,1,A,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose per gram in the organ,Intermediate,,,1,11483,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624077,1,A,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose in the total organ,Intermediate,,,1,11484,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624078,1,A,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose per gram in the organ,Intermediate,,,1,11485,BAO_0000218,8319
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL624079,1,A,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose in the total organ,Intermediate,,2113.0,1,11486,BAO_0000218,8319
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL624261,1,A,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,Intermediate,,2113.0,1,11487,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624262,1,A,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose in the total organ,Intermediate,,,1,11488,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624263,1,A,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose per gram in the organ,Intermediate,,,1,11489,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624264,1,A,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat lung as Percent of injected dose per gram in the organ,Intermediate,,,1,11490,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624265,1,A,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat blood as Percent of injected dose per gram in the organ,Intermediate,,,1,11491,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624266,1,A,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose in the total organ,Intermediate,,,1,11492,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624267,1,A,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose per gram in the organ,Intermediate,,,1,11493,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624268,1,A,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose in the total organ,Intermediate,,,1,11494,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL875227,1,A,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose per gram in the organ,Intermediate,,,1,11495,BAO_0000218,8319
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL624269,1,A,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose in the total organ,Intermediate,,2113.0,1,11496,BAO_0000218,8319
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL624270,1,A,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,Intermediate,,2113.0,1,11497,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624271,1,A,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose in the total organ,Intermediate,,,1,11498,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624272,1,A,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose per gram in the organ,Intermediate,,,1,11499,BAO_0000218,8319
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624273,1,A,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat lung as Percent of injected dose per gram in the organ,Intermediate,,,1,11500,BAO_0000218,8319
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL624274,1,A,Urinary excretion in rat after 0-4 hours of oral administration at 50 mg/kg,Intermediate,,1088.0,1,11501,BAO_0000218,12064
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL624275,1,A,Urinary excretion in rat after 4-8 hours of oral administration at 50 mg/kg,Intermediate,,1088.0,1,11502,BAO_0000218,12064
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL624276,1,A,Urinary excretion in rat after 8-24 hours of oral administration at 50 mg/kg,Intermediate,,1088.0,1,11503,BAO_0000218,12064
,10116.0,,Rattus norvegicus,Urine,,,,N,,,50597,CHEMBL624277,1,A,Urinary recovery expressed as percentage dose in male rats after iv administration of 20 mg/kg,Intermediate,,1088.0,1,11504,BAO_0000218,12038
,,,,,,,,U,,,22224,CHEMBL624278,1,A,% dose converted to 2-amino-5-chlorophenyl sulfate,Autocuration,,,0,11505,BAO_0000019,14314
,,,,,,,,U,,,22224,CHEMBL624279,1,A,% dose converted to 4-(S-amino-N-{[(4-chlorophenyl)amino]carbonyl}sulfonimidoyl)benzoic acid (compound 41),Autocuration,,,0,11506,BAO_0000019,14314
,10116.0,,Rattus norvegicus,Feces,,,,N,,,50597,CHEMBL624280,1,A,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 0-24 hr",Intermediate,,1988.0,1,11507,BAO_0000218,11488
,10116.0,,Rattus norvegicus,Feces,,,,N,,,50597,CHEMBL624281,1,A,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 24-48 hr",Intermediate,,1988.0,1,11508,BAO_0000218,11488
,10116.0,,Rattus norvegicus,Feces,,,,N,,,50597,CHEMBL622933,1,A,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 0-24 hr",Intermediate,,1988.0,1,11509,BAO_0000218,11488
,10116.0,,Rattus norvegicus,Feces,,,,N,,,50597,CHEMBL622934,1,A,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 24-48 hr",Intermediate,,1988.0,1,11510,BAO_0000218,11488
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL622935,1,A,Biodistribution in Rat liver after 30 minutes of iv administration; per g of tissue,Intermediate,In vivo,2107.0,1,11511,BAO_0000218,8829
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL622936,1,A,Biodistribution in Rat liver after 5 minutes of iv administration,Intermediate,In vivo,2107.0,1,11512,BAO_0000218,8829
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL875228,1,A,Biodistribution in Rat liver after 5 minutes of iv administration; per g of tissue,Intermediate,In vivo,2107.0,1,11513,BAO_0000218,8829
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL622937,1,A,Biodistribution in Rat lung after 24 hours of iv administration,Intermediate,In vivo,2048.0,1,11514,BAO_0000218,8829
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL622938,1,A,Biodistribution in Rat lung after 24 hours of iv administration; per g of tissue,Intermediate,In vivo,2048.0,1,11515,BAO_0000218,8829
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL619736,1,A,Biodistribution in Rat lung after 30 minutes of iv administration,Intermediate,In vivo,2048.0,1,11516,BAO_0000218,8829
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL625117,1,A,Biodistribution in Rat lung after 30 minutes of iv administration; per g of tissue,Intermediate,In vivo,2048.0,1,11517,BAO_0000218,8829
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL625118,1,A,Biodistribution in Rat lung after 5 minutes of iv administration,Intermediate,In vivo,2048.0,1,11518,BAO_0000218,8829
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL625119,1,A,Biodistribution in Rat lung after 5 minutes of iv administration; per g of tissue,Intermediate,In vivo,2048.0,1,11519,BAO_0000218,8829
,10116.0,,Rattus norvegicus,Cerebellum,,,,N,,,50597,CHEMBL625120,1,A,"Biodistribution in rat cerebellum, expressed as percent I.D./g tissue",Intermediate,In vivo,2037.0,1,11520,BAO_0000218,14972
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL625121,1,A,"Biodistribution in rat superior coliculus, expressed as percent I.D./g tissue",Intermediate,In vivo,,1,11521,BAO_0000218,14972
,10116.0,,Rattus norvegicus,Thalamus,,,,N,,,50597,CHEMBL625122,1,A,"Biodistribution in rat thalamus, expressed as percent I.D./g tissue",Intermediate,In vivo,10000006.0,1,11522,BAO_0000218,14972
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL622204,1,A,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,In vivo,178.0,1,11523,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL877503,1,A,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,In vivo,178.0,1,11524,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627127,1,A,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,In vivo,178.0,1,11525,BAO_0000218,14608
,,,,Hippocampus,,,,U,,,22224,CHEMBL627128,1,A,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 2 min,Autocuration,In vivo,10000000.0,0,11526,BAO_0000218,14608
,,,,Hippocampus,,,,U,,,22224,CHEMBL627129,1,A,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 30 min,Autocuration,In vivo,10000000.0,0,11527,BAO_0000218,14608
,,,,Hippocampus,,,,U,,,22224,CHEMBL627130,1,A,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 60 min,Autocuration,In vivo,10000000.0,0,11528,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Brain,,,,N,,,50597,CHEMBL627131,1,A,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,In vivo,955.0,1,11529,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Brain,,,,N,,,50597,CHEMBL627132,1,A,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,In vivo,955.0,1,11530,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Brain,,,,N,,,50597,CHEMBL627133,1,A,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,In vivo,955.0,1,11531,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Cerebellum,,,,N,,,50597,CHEMBL627134,1,A,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,In vivo,2037.0,1,11532,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Cerebellum,,,,N,,,50597,CHEMBL627135,1,A,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,In vivo,2037.0,1,11533,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Cerebellum,,,,N,,,50597,CHEMBL627136,1,A,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,In vivo,2037.0,1,11534,BAO_0000218,14608
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL628435,1,A,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,In vivo,,1,11535,BAO_0000218,14608
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL628436,1,A,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,In vivo,,1,11536,BAO_0000218,14608
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL628437,1,A,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,In vivo,,1,11537,BAO_0000218,14608
