assay_strain,bao_format,assay_type,assay_test_type,assay_cell_type,tid,relationship_type,assay_organism,curated_by,doc_id,assay_subcellular_fraction,assay_tax_id,chembl_id,src_id,assay_category,confidence_score,assay_tissue,src_assay_id,variant_id,tissue_id,cell_id,assay_id,description
,BAO_0000219,B,,RBL-1,12166.0,H,,Expert,9247.0,,,CHEMBL619410,1.0,,8.0,,,,,702.0,3895.0,Inhibition of rat basophilic leukemia-1 (RBL-1) 5-lipoxygenase
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9247.0,,,CHEMBL619753,1.0,,8.0,,,,,702.0,3896.0,Compound was evaluated for the inhibition of rat basophilic leukemia-1 (RBL-1) 5-Lipoxygenase at 100 uM; NS = no significant activity
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,137.0,,,CHEMBL619754,1.0,,8.0,,,,,702.0,3897.0,Compound was evaluated in an intact RBL-1 cell line for inhibition of 5-lipoxygenase
,BAO_0000357,B,,,12166.0,H,,Expert,11481.0,,,CHEMBL619903,1.0,,8.0,,,,,,3898.0,Evaluated in vitro for its inhibitory activity against 5-lipoxygenase
,BAO_0000357,B,,,12166.0,H,,Expert,11481.0,,,CHEMBL619904,1.0,,8.0,,,,,,3899.0,"Evaluated in vitro for its inhibitory activity against 5-lipoxygenase; N=Inactive, <50% inhibition at 10 uM concentration"
,BAO_0000357,B,,,12166.0,H,,Expert,9029.0,,,CHEMBL619905,1.0,,8.0,,,,,,3900.0,Inhibition of rat polymorphonuclear leukocyte (PMN) 5-Lipoxygenase in vitro
,BAO_0000019,B,,,12166.0,H,,Autocuration,1701.0,,,CHEMBL619906,1.0,,8.0,,,,,,3901.0,Compound was tested for inhibition of 5-lipoxygenase activity in a broken cell supernatant rat basophilic leukemia cells
,BAO_0000019,B,,,12166.0,H,,Autocuration,1701.0,,,CHEMBL619907,1.0,,8.0,,,,,,3902.0,Compound was tested for inhibition of 5-lipoxygenase activity in a broken cell supernatant rat basophilic leukemia cells at concentration of 32 uM; Not active
,BAO_0000019,B,,,12166.0,H,,Autocuration,1701.0,,,CHEMBL619908,1.0,,8.0,,,,,,3903.0,Compound was tested for inhibition of 5-lipoxygenase activity in a broken cell supernatant rat basophilic leukemia cells at concentration of 50 uM; Not active
,BAO_0000019,B,,,12166.0,H,,Autocuration,1701.0,,,CHEMBL619909,1.0,,8.0,,,,,,3904.0,Compound was tested for inhibition of 5-lipoxygenase activity in a broken cell supernatant rat basophilic leukemia cells; No data
,BAO_0000219,F,,RBL-1,12166.0,H,,Expert,13358.0,,,CHEMBL619910,1.0,,8.0,,,,,702.0,3905.0,Inhibition of 5-lipoxygenase by measuring 5-HETE levels in RBL-1 cell-free supernatant
,BAO_0000219,B,,RBL-1,12166.0,H,,Expert,1175.0,,,CHEMBL882929,1.0,,8.0,,,,,702.0,3906.0,Inhibitory activity against 5-lipoxygenase enzyme from RBL-1 cells
,BAO_0000219,B,,RBL-1,12166.0,H,,Expert,8797.0,,,CHEMBL619911,1.0,,8.0,,,,,702.0,3907.0,Ability to inhibit 5-lipoxygenase in rat basophilic leukemia cells.
,BAO_0000019,B,,,12166.0,H,,Autocuration,8797.0,,,CHEMBL619912,1.0,,8.0,,,,,,3908.0,Compound was tested for its ability to inhibit 5-lipoxygenase in rat basophilic leukemia cells; No data
,BAO_0000357,B,,,12166.0,D,Rattus norvegicus,Expert,577.0,,10116.0,CHEMBL619913,1.0,,9.0,,,,,,3909.0,Inhibition of rat basophilic leukemia cell 5-lipoxygenase
,BAO_0000219,B,,RBL-1,12166.0,H,,Expert,9295.0,,,CHEMBL619914,1.0,,8.0,,,,,702.0,3910.0,In vitro inhibitory activity against RBL-1 5-LO
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9295.0,,,CHEMBL619915,1.0,,8.0,,,,,702.0,3911.0,Compound was tested for its in vitro inhibitory activity against RBL-1 5-LO (insoluble above 45 uM)
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9295.0,,,CHEMBL619916,1.0,,8.0,,,,,702.0,3912.0,Compound was tested for its in vitro inhibitory activity against RBL-1 5-LO (time dependent)
,BAO_0000218,B,,,12166.0,H,,Autocuration,9295.0,,,CHEMBL619917,1.0,,8.0,,,,,,3913.0,Compound was tested for its inhibition activity against 5-LO of the whole cell in vitro in rat.
,BAO_0000357,B,,,12166.0,H,,Autocuration,9295.0,,,CHEMBL619918,1.0,,8.0,,,,,,3914.0,Compound was tested for its inhibition activity against the 5-LO in isolated enzyme
,BAO_0000218,B,,,12166.0,H,,Autocuration,216.0,,,CHEMBL619919,1.0,,8.0,,,,,,3915.0,Compound was tested for its inhibitory activity against 5-lipoxygenase in rat.
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,11090.0,,,CHEMBL883710,1.0,,8.0,,,,,702.0,3916.0,Compound was tested for the inhibition of 5-lipoxygenase (5-LPO) in rat basophilic leukemia (RBL) cells.
,BAO_0000019,B,,,12166.0,H,,Autocuration,11090.0,,,CHEMBL619920,1.0,,8.0,Blood,,,178.0,,3917.0,Compound was tested for the inhibition of 5-lipoxygenase (5-Lpo) in rat whole blood.
,BAO_0000357,B,,,12166.0,H,,Expert,10091.0,,,CHEMBL619921,1.0,,8.0,,,,,,3918.0,Concentration required for 50 % inhibition of arachidonic acid oxidation by rat 5-lipoxygenase
,BAO_0000019,F,,,12166.0,H,,Autocuration,10274.0,,,CHEMBL619922,1.0,,8.0,,,,,,3919.0,Concentration that produces 50% inhibition of A-23187-stimulated radiolabeled 5-HETE and TXB2 synthesis by PMN 5-lipoxygenase.
,BAO_0000219,F,,,12166.0,H,,Autocuration,13622.0,,,CHEMBL619923,1.0,,8.0,,,,,,3920.0,In vitro 5-lipoxygenase inhibitory activity against calcium ionophore (A23187) induced LTB4 formation in rat polymorphonuclear leukocytes
,BAO_0000219,B,,RBL-1,12166.0,H,,Expert,12118.0,,,CHEMBL619924,1.0,,8.0,,,,,702.0,3921.0,In vitro inhibition against 5-lipoxygenase in RBL-1 cells was determined
,BAO_0000357,B,,,12166.0,H,,Expert,12576.0,,,CHEMBL619925,1.0,,8.0,,,,,,3922.0,In vitro inhibition of 5-lipoxygenase (5-HETE) derived from the 9000xg supernatant of RBL broken cell assay
,BAO_0000219,B,,RBL-1,12166.0,H,,Expert,9546.0,,,CHEMBL619926,1.0,,8.0,,,,,702.0,3923.0,In vitro inhibition of 5-lipoxygenase from RBL-1 cells
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9521.0,,,CHEMBL619927,1.0,,8.0,,,,,702.0,3924.0,In vitro inhibition of 5-lipoxygenase in RBL-1 cells
,BAO_0000219,B,,RBL-1,12166.0,H,,Expert,10626.0,,,CHEMBL619928,1.0,,8.0,,,,,702.0,3925.0,In vitro inhibition of 5-lipoxygenase pathway in rat basophilic leukemia (RBL-1) cells
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619929,1.0,,8.0,,,,,702.0,3926.0,In vitro inhibition of RBL-1 5-lipoxygenase
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL875089,1.0,,8.0,,,,,702.0,3927.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 0.18-0.31
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619930,1.0,,8.0,,,,,702.0,3928.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 0.3-1.6
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619931,1.0,,8.0,,,,,702.0,3929.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 0.4-2.2
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619932,1.0,,8.0,,,,,702.0,3930.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 0.72-1.07
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619933,1.0,,8.0,,,,,702.0,3931.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 0.9-4.0
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619934,1.0,,8.0,,,,,702.0,3932.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 1.0-1.5
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619935,1.0,,8.0,,,,,702.0,3933.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 1.0-1.7
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619936,1.0,,8.0,,,,,702.0,3934.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 1.0-2.4
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619937,1.0,,8.0,,,,,702.0,3935.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 1.07-5.54
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619938,1.0,,8.0,,,,,702.0,3936.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 1.1-1.6
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619939,1.0,,8.0,,,,,702.0,3937.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 1.3-2.8
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619940,1.0,,8.0,,,,,702.0,3938.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 1.4-3.2
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL875090,1.0,,8.0,,,,,702.0,3939.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 1.7-2.6
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619941,1.0,,8.0,,,,,702.0,3940.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 1.8-2.8
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619942,1.0,,8.0,,,,,702.0,3941.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 1.8-5.7
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL883711,1.0,,8.0,,,,,702.0,3942.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 1.9-2.4
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619943,1.0,,8.0,,,,,702.0,3943.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 2.3-.8
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619944,1.0,,8.0,,,,,702.0,3944.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 2.46-2.63
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619945,1.0,,8.0,,,,,702.0,3945.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 3.3-3.5
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619946,1.0,,8.0,,,,,702.0,3946.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 3.8-7.1
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619947,1.0,,8.0,,,,,702.0,3947.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 4.0-6.4
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619948,1.0,,8.0,,,,,702.0,3948.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 4.9-11.6
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,9225.0,,,CHEMBL619949,1.0,,8.0,,,,,702.0,3949.0,In vitro inhibition of RBL-1 5-lipoxygenase; Value ranges from 7.5-11.8
,BAO_0000019,B,,,12166.0,H,,Expert,9401.0,,,CHEMBL619950,1.0,,8.0,,,,,,3950.0,In vitro inhibitory activity against 5-lipoxygenase from rat basophilic leukemia cells.
,BAO_0000019,B,,,12166.0,H,,Autocuration,10325.0,,,CHEMBL618050,1.0,,8.0,,,,,,3951.0,In vitro inhibitory activity against 5-Lipoxygenase in rat by Peritoneal 5-lipoxygenase assay
,BAO_0000219,F,,RBL-2H3,12166.0,H,,Expert,1556.0,,,CHEMBL875091,1.0,,8.0,,,,,663.0,3952.0,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.
,BAO_0000219,F,,RBL-2H3,12166.0,H,,Expert,1556.0,,,CHEMBL618051,1.0,,8.0,,,,,663.0,3953.0,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells; Not tested
,BAO_0000219,B,,RBL-1,12166.0,D,Rattus norvegicus,Expert,961.0,,10116.0,CHEMBL618052,1.0,,9.0,,,,,702.0,3954.0,Inhibition of 5-lipoxygenase from rat basophilic leukemia(RBL-1) cells
,BAO_0000019,B,,,12166.0,H,,Autocuration,6838.0,,,CHEMBL618053,1.0,,8.0,,,,,,3955.0,In vitro inhibitory activity against 5-lipoxygenase in an RBL-2H3 cell lysate
,BAO_0000019,B,,,12166.0,H,,Expert,10325.0,,,CHEMBL618054,1.0,,8.0,,,,,,3956.0,In vitro inhibition of 5-lipoxygenase in rat (peritoneal assay)
,BAO_0000219,B,,RBL-1,12166.0,D,Rattus norvegicus,Expert,9209.0,,10116.0,CHEMBL618055,1.0,,9.0,,,,,702.0,3957.0,In vitro inhibitory activity against 5-lipoxygenase in rat RBL-1 cells
,BAO_0000219,B,,RBL-1,12166.0,H,,Expert,11520.0,,,CHEMBL618056,1.0,,8.0,,,,,702.0,3958.0,inhibitory activity against 5-lipoxygenase in rat basophilic leukemia cell line.
,BAO_0000357,B,,,12166.0,H,,Autocuration,137.0,,,CHEMBL618057,1.0,,8.0,,,,,,3959.0,In vitro inhibitory activity against 5-lipoxygenase was determined
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,4717.0,,,CHEMBL618058,1.0,,8.0,,,,,702.0,3960.0,In vitro inhibitory concentration against 5-lipoxygenase in RBL-1 cells
,BAO_0000219,B,,RBL-1,12166.0,H,,Expert,10636.0,,,CHEMBL618059,1.0,,8.0,,,,,702.0,3961.0,Inhibition of 5-lipoxygenase in intact RBL-1 cell line
,BAO_0000019,F,,,12166.0,D,Rattus norvegicus,Expert,14312.0,,10116.0,CHEMBL618060,1.0,,9.0,,,,,,3962.0,Inhibitory activity against 5-lipoxygenase catalysis (5-LO) in sonicated rat basophilic leukemia cell lysate
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,1203.0,,,CHEMBL618061,1.0,,8.0,,,,,702.0,3963.0,Inhibition of 5-Lipoxygenase (5-LO) in rat basophilic leukemia cells
,BAO_0000019,B,,,12166.0,H,,Autocuration,1203.0,,,CHEMBL618062,1.0,,8.0,,,,,,3964.0,Inhibition of 5-Lipoxygenase (5-LO) in rat basophilic leukemic cells
,BAO_0000219,B,,RBL-1,12166.0,H,,Expert,13622.0,,,CHEMBL618063,1.0,,8.0,,,,,702.0,3965.0,Inhibition of 5-lipoxygenase catalysis in rat basophilic leukemia (RBL) cells by measuring 5-HETE product formation
,BAO_0000357,B,,,12166.0,H,,Autocuration,9793.0,,,CHEMBL618064,1.0,,8.0,,,,,,3966.0,Inhibition of 5-lipoxygenase from rat peritoneal neutrophils after oral administration
,BAO_0000219,B,,RBL-1,12166.0,D,Rattus norvegicus,Expert,1143.0,,10116.0,CHEMBL618065,1.0,,9.0,,,,,702.0,3967.0,Inhibition of 5-lipoxygenase of rat basophilic leukemia (RBL) cell cytosolic enzymes
,BAO_0000219,B,,RBL-1,12166.0,D,Rattus norvegicus,Expert,11854.0,,10116.0,CHEMBL618066,1.0,,9.0,,,,,702.0,3968.0,Inhibition 5-lipoxygenase mediated LTB4 formation in rat basophilic leukemia (RBL-1) cells
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,3595.0,,,CHEMBL618067,1.0,,8.0,,,,,702.0,3969.0,Inhibitory activity against 5-lipoxygenase (5-LO) in intact rat barophilic leukemia cells (RBL-1)
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,3595.0,,,CHEMBL618068,1.0,,8.0,,,,,702.0,3970.0,Inhibitory activity against 5-lipoxygenase (5-LO) using broken rat barophilic leukemia cells (RBL-1)
,BAO_0000219,B,,RBL-1,12166.0,D,Rattus norvegicus,Expert,10501.0,,10116.0,CHEMBL618069,1.0,,9.0,,,,,702.0,3971.0,Inhibition of 5-lipoxygenase in rat RBL-1 cells
,BAO_0000219,B,,RBL-1,12166.0,H,,Expert,12526.0,,,CHEMBL618070,1.0,,8.0,,,,,702.0,3972.0,Inhibition of 5-lipoxygenase in intact rat basophilic leukemia cells stimulated with the calcium ionophore A-23187
,BAO_0000019,F,,,10825.0,H,,Autocuration,10034.0,,,CHEMBL618071,1.0,,8.0,Limbic system,,,349.0,,3973.0,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 32 umol/kg
,BAO_0000019,F,,,10825.0,H,,Autocuration,10034.0,,,CHEMBL619247,1.0,,8.0,Limbic system,,,349.0,,3974.0,Compound was tested for its effects on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.10 umol/kg
,BAO_0000019,F,,,10825.0,H,,Autocuration,10034.0,,,CHEMBL619248,1.0,,8.0,,,,,,3975.0,Approximate dose levels for a half maximal reduction of 5-HTP levels
,BAO_0000221,B,,,10576.0,H,,Autocuration,10046.0,,,CHEMBL619249,1.0,,8.0,Hippocampus,,,10000000.0,,3976.0,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue using [3H]OH-DPAT as radioligand.
,BAO_0000221,B,,,10576.0,H,,Autocuration,10046.0,,,CHEMBL619250,1.0,,8.0,Hippocampus,,,10000000.0,,3977.0,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue using [3H]OH-DPAT as radioligand.
,BAO_0000019,B,,,10577.0,H,,Autocuration,10046.0,,,CHEMBL619251,1.0,,8.0,,,,,,3978.0,Inhibitory activity against 5-hydroxytryptamine 1B receptor of rat striatal membrane homogenate using [3H]5-HT as the radioligand.
,BAO_0000019,F,,,55.0,H,Canis lupus familiaris,Autocuration,12079.0,,9615.0,CHEMBL619252,1.0,,8.0,Blood,,,178.0,,3979.0,Inhibitory concentration against human platelet 5-lipoxygenase in dog whole blood
,BAO_0000019,F,,,55.0,H,,Autocuration,12079.0,,,CHEMBL619253,1.0,,8.0,Blood,,,178.0,,3980.0,Inhibitory concentration against human platelet 5-lipoxygenase in human whole blood
,BAO_0000219,B,,,12166.0,H,,Autocuration,11311.0,,,CHEMBL619254,1.0,,8.0,,,,,,3981.0,The compound was tested for inhibitory activity against 5-Lipoxygenase in rat polymorphonuclear leukocytes[PMNS]
,BAO_0000219,B,,,17140.0,H,,Expert,12338.0,,,CHEMBL619255,1.0,,8.0,,,,,,3982.0,Inhibition of 5-lipoxygenase in bovine polymorphonuclear leukocytes
,BAO_0000219,B,,,17140.0,H,,Expert,12143.0,,,CHEMBL619256,1.0,,8.0,,,,,,3983.0,Inhibitory activity against 5-lipoxygenase (inhibition of 5-HETE and LTB4 biosynthesis) in bovine polymorphonuclear leukocytes (PMNL).
,BAO_0000219,B,,,17140.0,H,,Autocuration,12143.0,,,CHEMBL875418,1.0,,8.0,,,,,,3984.0,Inhibitory activity against 5-lipoxygenase (inhibition of 5-HETE and LTB4 biosynthesis) in bovine polymorphonuclear leukocytes (PMNL)
,BAO_0000219,B,,,17140.0,H,,Expert,12143.0,,,CHEMBL619257,1.0,,8.0,,,,,,3985.0,Inhibitory activity against 5-lipoxygenase (inhibition of 5-HETE and LTB4 biosynthesis) in bovine polymorphonuclear leukocytes (PMNL) at 30 uM
,BAO_0000219,B,,,17140.0,H,,Autocuration,12143.0,,,CHEMBL619258,1.0,,8.0,,,,,,3986.0,Inhibitory activity against 5-lipoxygenase (inhibition of 5-HETE and LTB4 biosynthesis) in bovine polymorphonuclear leukocytes (PMNL) at 30 uM
,BAO_0000357,B,,,17140.0,H,,Expert,12365.0,,,CHEMBL619259,1.0,,8.0,,,,,,3987.0,Inhibition of 5-lipoxygenase in bovine PMNL cell assay.
,BAO_0000357,B,,,17140.0,H,,Expert,13500.0,,,CHEMBL619260,1.0,,8.0,,,,,,3988.0,Tested for inhibition of 5-lipoxygenase as inhibition of 5-HETE and LTB4 biosynthesis in bovine PMNL
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL619261,1.0,,8.0,Blood,,,178.0,,3989.0,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.08h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL619263,1.0,,8.0,Blood,,,178.0,,3990.0,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL619264,1.0,,8.0,Blood,,,178.0,,3991.0,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL619265,1.0,,8.0,Blood,,,178.0,,3992.0,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL619266,1.0,,8.0,Blood,,,178.0,,3993.0,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL619902,1.0,,8.0,Blood,,,178.0,,3994.0,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620058,1.0,,8.0,Blood,,,178.0,,3995.0,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620059,1.0,,8.0,Blood,,,178.0,,3996.0,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620060,1.0,,8.0,Blood,,,178.0,,3997.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.08h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620061,1.0,,8.0,Blood,,,178.0,,3998.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620062,1.0,,8.0,Blood,,,178.0,,3999.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following peroral administration at the dose of 0.3 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620063,1.0,,8.0,Blood,,,178.0,,4000.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following peroral administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620064,1.0,,8.0,Blood,,,178.0,,4001.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following peroral administration at the dose of 3.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620065,1.0,,8.0,Blood,,,178.0,,4002.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620066,1.0,,8.0,Blood,,,178.0,,4003.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following peroral administration at the dose of 0.3 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620067,1.0,,8.0,Blood,,,178.0,,4004.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following peroral administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620068,1.0,,8.0,Blood,,,178.0,,4005.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following peroral administration at the dose of 3.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620069,1.0,,8.0,Blood,,,178.0,,4006.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620070,1.0,,8.0,Blood,,,178.0,,4007.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following peroral administration at the dose of 0.3 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620071,1.0,,8.0,Blood,,,178.0,,4008.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following peroral administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620072,1.0,,8.0,Blood,,,178.0,,4009.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following peroral administration at the dose of 3.0 mg/kg"
