pagamento_id,cliente_id,ppersonale_id,ammontare,data_pagamento,noleggio_id,data_noleggio,inventario_id,data_restituzione,npersonale_id
16018,598,2,3.99,2005-07-12 11:20:12,6660,2005-07-12 11:20:12,446,2005-07-20 12:58:12,2
5604,207,2,9.99,2005-07-06 09:38:33,3687,2005-07-06 09:38:33,2040,2005-07-14 07:50:33,1
12179,451,2,2.99,2005-08-02 03:25:08,10950,2005-08-02 03:25:08,707,2005-08-07 23:11:08,2
57,2,2,5.99,2005-08-21 22:41:56,14743,2005-08-21 22:41:56,4570,2005-08-29 00:18:56,1
6120,227,1,3.99,2005-07-09 03:34:57,5046,2005-07-09 03:34:57,1639,2005-07-17 22:36:57,2
15529,579,1,1.99,2005-08-21 15:39:01,14543,2005-08-21 15:39:01,709,2005-08-28 09:47:01,1
2958,109,2,2.99,2005-08-23 09:23:36,15677,2005-08-23 09:23:36,2050,2005-08-27 05:01:36,1
4717,173,1,2.99,2005-08-23 21:10:24,16010,2005-08-23 21:10:24,2539,2005-08-25 17:58:24,1
4005,147,2,0.99,2005-08-21 19:05:23,14641,2005-08-21 19:05:23,2205,2005-08-22 22:30:23,2
4181,154,1,5.99,2005-05-27 21:14:26,469,2005-05-27 21:14:26,4463,2005-06-05 21:51:26,1
13557,503,1,2.99,2005-07-12 04:31:04,6529,2005-07-12 04:31:04,1058,2005-07-17 07:09:04,2
2955,109,2,6.99,2005-08-17 23:52:26,12137,2005-08-17 23:52:26,3632,2005-08-27 00:19:26,1
3892,144,2,7.99,2005-07-10 02:04:03,5526,2005-07-10 02:04:03,3909,2005-07-16 22:15:03,2
3237,120,1,4.99,2005-07-27 01:00:34,6989,2005-07-27 01:00:34,4036,2005-07-30 23:53:34,1
14377,534,2,1.99,2005-06-21 01:05:19,3213,2005-06-21 01:05:19,3832,2005-06-27 21:55:19,2
14996,560,2,9.99,2005-07-07 20:20:29,4375,2005-07-07 20:20:29,3035,2005-07-16 19:29:29,2
6650,245,1,7.99,2005-08-18 05:43:22,12303,2005-08-18 05:43:22,1604,2005-08-27 08:54:22,2
5172,190,2,4.99,2005-08-21 02:07:22,14141,2005-08-21 02:07:22,4527,2005-08-30 07:32:22,1
6068,225,1,7.99,2005-07-08 17:37:39,4824,2005-07-08 17:37:39,1855,2005-07-16 18:27:39,1
8729,323,2,6.99,2005-07-06 10:16:45,3704,2005-07-06 10:16:45,2687,2005-07-13 12:44:45,2
10435,385,1,3.99,2005-08-01 15:40:35,10636,2005-08-01 15:40:35,621,2005-08-05 18:46:35,1
7503,277,2,5.99,2005-07-06 11:55:35,3740,2005-07-06 11:55:35,1829,2005-07-14 09:44:35,2
3619,134,2,0.99,2005-06-17 03:09:56,1881,2005-06-17 03:09:56,159,2005-06-18 01:49:56,1
323,12,2,5.99,2005-07-31 07:45:33,9708,2005-07-31 07:45:33,3264,2005-08-08 08:56:33,1
46,2,2,6.99,2005-07-30 16:21:13,9296,2005-07-30 16:21:13,4088,2005-08-08 11:57:13,1
2180,80,1,6.99,2005-07-30 00:26:22,8884,2005-07-30 00:26:22,3050,2005-08-05 03:24:22,1
13510,501,1,5.99,2005-08-23 10:20:35,15699,2005-08-23 10:20:35,4155,2005-08-30 13:56:35,1
8156,300,2,2.99,2005-08-18 12:39:37,12484,2005-08-18 12:39:37,3690,2005-08-24 08:47:37,2
962,35,2,0.99,2005-07-09 00:48:49,4990,2005-07-09 00:48:49,3305,2005-07-10 06:36:49,2
14746,549,2,4.99,2005-08-18 22:28:22,12747,2005-08-18 22:28:22,4075,2005-08-22 22:25:22,2
8303,306,1,4.99,2005-07-26 23:52:47,6953,2005-07-26 23:52:47,2910,2005-07-30 23:07:47,1
5351,197,1,9.99,2005-08-20 22:51:25,14069,2005-08-20 22:51:25,2239,2005-08-30 00:30:25,2
12882,476,2,5.99,2005-08-18 20:59:51,12709,2005-08-18 20:59:51,3878,2005-08-26 01:21:51,2
12437,460,2,0.99,2005-08-22 02:57:06,14864,2005-08-22 02:57:06,2872,2005-08-22 22:19:06,1
15763,588,1,4.99,2005-08-22 16:37:32,15209,2005-08-22 16:37:32,1620,2005-08-25 19:04:32,1
12616,468,2,2.99,2005-06-15 03:53:13,1229,2005-06-15 03:53:13,2140,2005-06-18 04:09:13,1
856,31,1,7.99,2005-06-18 15:49:48,2396,2005-06-18 15:49:48,1986,2005-06-27 20:31:48,2
209,8,1,5.99,2005-06-17 18:21:35,2095,2005-06-17 18:21:35,1907,2005-06-23 23:49:35,2
10198,376,1,0.99,2005-08-19 07:50:35,13009,2005-08-19 07:50:35,677,2005-08-21 06:04:35,1
11933,442,1,2.99,2005-07-28 16:49:12,8044,2005-07-28 16:49:12,879,2005-08-02 22:41:12,1
1316,48,2,0.99,2005-06-19 20:29:24,2822,2005-06-19 20:29:24,3599,2005-06-23 02:21:24,1
8136,300,2,0.99,2005-05-27 19:52:29,457,2005-05-27 19:52:29,2368,2005-06-02 17:17:29,2
16011,598,2,6.99,2005-07-06 21:48:44,3950,2005-07-06 21:48:44,4153,2005-07-14 02:25:44,1
6678,247,2,3.99,2005-05-27 19:03:08,448,2005-05-27 19:03:08,2671,2005-06-03 20:28:08,2
14566,541,1,4.99,2005-08-18 05:47:55,12306,2005-08-18 05:47:55,3853,2005-08-21 01:56:55,1
8259,304,2,4.99,2005-07-28 17:02:32,8055,2005-07-28 17:02:32,4162,2005-07-31 22:05:32,2
7669,283,1,0.99,2005-07-28 08:14:12,7816,2005-07-28 08:14:12,1422,2005-07-30 08:00:12,2
14682,546,1,4.99,2005-08-22 00:41:24,14797,2005-08-22 00:41:24,1131,2005-08-23 18:51:24,1
13518,502,2,2.99,2005-07-06 05:46:05,3614,2005-07-06 05:46:05,853,2005-07-11 01:24:05,2
7267,268,2,2.99,2005-08-17 19:10:34,12007,2005-08-17 19:10:34,3007,2005-08-24 14:09:34,1
10041,371,1,4.99,2005-07-30 05:10:26,9008,2005-07-30 05:10:26,3592,2005-07-31 08:13:26,1
7977,294,2,7.99,2005-08-21 18:43:44,14630,2005-08-21 18:43:44,4049,2005-08-29 17:08:44,2
6509,241,2,2.99,2005-07-09 02:00:16,5017,2005-07-09 02:00:16,3745,2005-07-14 06:28:16,1
14026,521,2,6.99,2005-07-10 04:05:49,5580,2005-07-10 04:05:49,2753,2005-07-18 22:36:49,2
884,32,2,1.99,2005-06-20 02:02:05,2891,2005-06-20 02:02:05,343,2005-06-25 02:45:05,1
11198,414,2,7.99,2005-07-12 01:15:24,6462,2005-07-12 01:15:24,4534,2005-07-19 05:11:24,2
13048,483,1,7.99,2005-07-28 17:07:13,8057,2005-07-28 17:07:13,4177,2005-08-03 16:25:13,1
6160,228,1,0.0,2006-02-14 15:16:03,15234,2006-02-14 15:16:03,908,,2
2377,87,1,4.99,2005-08-01 06:42:31,10387,2005-08-01 06:42:31,1651,2005-08-08 07:44:31,1
5829,214,1,0.99,2005-08-21 16:27:25,14567,2005-08-21 16:27:25,3805,2005-08-26 10:47:25,1
14435,536,1,2.99,2005-07-07 23:17:12,4448,2005-07-07 23:17:12,2768,2005-07-13 18:26:12,1
310,12,1,0.99,2005-06-21 16:31:27,3411,2005-06-21 16:31:27,4250,2005-06-28 12:27:27,2
9371,347,1,8.99,2005-06-20 16:04:42,3092,2005-06-20 16:04:42,4344,2005-06-27 19:54:42,1
13040,483,1,8.99,2005-06-21 13:58:46,3380,2005-06-21 13:58:46,3212,2005-06-30 09:29:46,1
2422,89,1,2.99,2005-07-09 23:54:09,5483,2005-07-09 23:54:09,4362,2005-07-17 23:36:09,1
2282,84,1,5.99,2005-07-11 00:05:58,5971,2005-07-11 00:05:58,2191,2005-07-19 04:50:58,2
8681,321,1,5.99,2005-07-07 17:47:50,4318,2005-07-07 17:47:50,1607,2005-07-14 12:15:50,2
10556,390,2,4.99,2005-05-30 10:58:33,912,2005-05-30 10:58:33,3200,2005-05-31 09:31:33,2
3142,116,2,7.99,2005-08-19 12:54:42,13146,2005-08-19 12:54:42,1463,2005-08-26 07:31:42,1
3229,120,1,2.99,2005-06-20 19:18:32,3133,2005-06-20 19:18:32,4529,2005-06-26 17:54:32,2
5116,188,2,4.99,2005-08-01 19:00:28,10719,2005-08-01 19:00:28,3861,2005-08-07 17:04:28,1
13845,514,2,5.99,2005-07-06 08:36:48,3668,2005-07-06 08:36:48,269,2005-07-10 11:31:48,1
1113,40,1,2.99,2005-08-01 08:58:08,10442,2005-08-01 08:58:08,4570,2005-08-05 09:07:08,2
1777,65,2,1.99,2005-07-29 06:00:27,8392,2005-07-29 06:00:27,1323,2005-08-02 00:30:27,2
6311,234,1,3.99,2005-08-17 14:33:41,11882,2005-08-17 14:33:41,2401,2005-08-26 17:25:41,2
11860,439,2,9.99,2005-08-22 09:51:54,15044,2005-08-22 09:51:54,4513,2005-08-31 12:45:54,1
4105,150,2,0.99,2005-08-21 02:59:17,14165,2005-08-21 02:59:17,4151,2005-08-24 23:09:17,2
67,3,1,4.99,2005-07-08 12:47:11,4725,2005-07-08 12:47:11,2058,2005-07-15 09:08:11,2
10604,391,1,2.99,2005-07-12 01:16:11,6463,2005-07-12 01:16:11,2930,2005-07-13 01:37:11,1
11248,416,1,2.99,2005-07-06 17:54:13,3868,2005-07-06 17:54:13,1606,2005-07-10 14:51:13,1
4833,178,1,4.99,2005-07-09 04:20:29,5057,2005-07-09 04:20:29,1076,2005-07-14 23:59:29,1
4398,161,1,0.99,2005-08-22 07:54:58,15000,2005-08-22 07:54:58,3080,2005-08-24 12:46:58,2
1158,42,1,2.99,2005-07-11 10:59:59,6179,2005-07-11 10:59:59,3665,2005-07-17 06:02:59,1
246,9,1,4.99,2005-08-01 09:14:00,10454,2005-08-01 09:14:00,397,2005-08-04 04:52:00,2
4768,176,1,5.99,2005-06-15 08:55:01,1291,2005-06-15 08:55:01,3090,2005-06-24 04:22:01,1
3725,138,2,2.99,2005-07-05 23:13:07,3481,2005-07-05 23:13:07,3575,2005-07-07 20:36:07,2
11694,434,2,7.99,2005-06-18 17:02:42,2415,2005-06-18 17:02:42,3105,2005-06-25 13:16:42,2
4922,181,1,8.99,2005-07-26 23:40:07,6946,2005-07-26 23:40:07,1854,2005-08-04 01:18:07,2
14237,529,1,0.99,2005-07-08 04:43:41,4553,2005-07-08 04:43:41,2114,2005-07-09 23:55:41,1
2817,104,1,3.99,2005-08-18 11:17:07,12453,2005-08-18 11:17:07,2487,2005-08-25 12:34:07,1
3960,146,1,7.99,2005-07-11 06:53:09,6102,2005-07-11 06:53:09,4305,2005-07-17 07:05:09,1
6222,231,2,0.99,2005-06-18 17:32:08,2423,2005-06-18 17:32:08,1744,2005-06-21 11:58:08,1
13521,502,2,2.99,2005-07-10 07:59:24,5662,2005-07-10 07:59:24,219,2005-07-14 13:06:24,1
14925,557,2,6.99,2005-07-30 18:49:58,9367,2005-07-30 18:49:58,793,2005-08-08 22:04:58,1
6841,254,1,2.99,2005-06-15 08:33:06,1285,2005-06-15 08:33:06,1054,2005-06-19 07:36:06,1
92,4,1,2.99,2005-07-28 02:10:10,7660,2005-07-28 02:10:10,4385,2005-07-30 04:29:10,2
280,11,1,6.99,2005-06-15 20:53:07,1470,2005-06-15 20:53:07,4044,2005-06-25 02:12:07,1
8122,299,1,4.99,2005-07-27 11:18:58,7264,2005-07-27 11:18:58,2391,2005-08-03 07:43:58,2
15033,561,1,0.99,2005-07-12 00:16:19,6435,2005-07-12 00:16:19,1957,2005-07-17 19:15:19,1
13327,494,1,6.99,2005-08-22 11:21:08,15086,2005-08-22 11:21:08,264,2005-08-30 08:18:08,2
16016,598,2,4.99,2005-07-12 04:29:44,6528,2005-07-12 04:29:44,3824,2005-07-18 02:39:44,2
571,21,1,8.99,2005-08-20 00:50:54,13463,2005-08-20 00:50:54,510,2005-08-28 23:00:54,1
2270,84,1,6.99,2005-05-29 08:28:18,739,2005-05-29 08:28:18,1183,2005-06-06 09:21:18,2
4234,155,2,7.98,2006-02-14 15:16:03,11496,2006-02-14 15:16:03,2047,,1
3982,147,2,2.99,2005-06-19 23:18:42,2859,2005-06-19 23:18:42,126,2005-06-20 22:38:42,1
14296,531,2,4.99,2005-07-29 23:45:57,8860,2005-07-29 23:45:57,2841,2005-08-06 02:14:57,2
3377,125,2,7.99,2005-08-02 14:30:03,11279,2005-08-02 14:30:03,151,2005-08-10 09:49:03,2
3782,140,1,2.99,2005-06-16 12:09:20,1687,2005-06-16 12:09:20,3686,2005-06-18 06:18:20,2
4677,172,2,0.99,2005-08-01 15:10:26,10621,2005-08-01 15:10:26,1650,2005-08-04 10:58:26,1
11370,420,2,0.99,2005-08-23 06:21:20,15597,2005-08-23 06:21:20,3795,2005-08-28 02:47:20,2
11527,426,2,5.99,2005-08-18 14:35:26,12548,2005-08-18 14:35:26,750,2005-08-27 18:58:26,1
7289,269,1,4.99,2005-07-27 03:03:09,7032,2005-07-27 03:03:09,3397,2005-07-28 22:57:09,1
4835,178,1,2.99,2005-07-11 00:44:36,5984,2005-07-11 00:44:36,2801,2005-07-15 00:04:36,1
15740,588,1,2.99,2005-06-18 19:30:53,2453,2005-06-18 19:30:53,2562,2005-06-20 17:22:53,1
10478,387,2,0.99,2005-06-15 20:43:08,1465,2005-06-15 20:43:08,609,2005-06-18 23:00:08,1
8877,329,2,0.99,2005-06-17 13:00:51,2024,2005-06-17 13:00:51,2566,2005-06-22 07:03:51,1
6030,223,2,2.99,2005-07-11 01:18:33,5996,2005-07-11 01:18:33,4263,2005-07-17 04:18:33,1
4566,168,2,6.99,2005-07-31 13:00:53,9857,2005-07-31 13:00:53,3316,2005-08-09 15:56:53,1
12448,461,2,2.99,2005-07-28 02:24:23,7664,2005-07-28 02:24:23,1989,2005-07-29 23:01:23,1
8209,302,1,2.99,2005-08-19 04:09:38,12903,2005-08-19 04:09:38,2340,2005-08-26 03:24:38,2
2091,77,1,3.99,2005-06-18 12:54:18,2354,2005-06-18 12:54:18,2793,2005-06-26 07:23:18,2
6527,241,2,2.99,2005-08-19 10:15:19,13077,2005-08-19 10:15:19,433,2005-08-21 06:51:19,2
14944,558,1,2.99,2005-07-08 22:17:40,4932,2005-07-08 22:17:40,4237,2005-07-15 22:13:40,2
13886,515,2,0.99,2005-08-21 11:08:17,14414,2005-08-21 11:08:17,1757,2005-08-23 08:37:17,2
8354,307,1,0.99,2005-08-21 05:04:34,14231,2005-08-21 05:04:34,1244,2005-08-23 04:58:34,1
1112,40,1,1.99,2005-07-31 16:53:43,9975,2005-07-31 16:53:43,2564,2005-08-07 20:13:43,2
3221,119,2,3.99,2005-08-23 21:52:56,16028,2005-08-23 21:52:56,2515,2005-08-30 18:16:56,2
7703,284,2,4.99,2005-08-21 22:54:02,14746,2005-08-21 22:54:02,3197,2005-08-27 17:04:02,2
13506,501,2,6.99,2005-08-17 11:25:25,11799,2005-08-17 11:25:25,40,2005-08-25 13:03:25,2
2642,98,1,4.99,2005-06-18 02:36:47,2213,2005-06-18 02:36:47,949,2005-06-23 05:02:47,1
7262,268,2,7.99,2005-07-30 21:33:01,9436,2005-07-30 21:33:01,2329,2005-08-06 17:38:01,1
9440,349,1,2.99,2005-07-07 10:52:39,4190,2005-07-07 10:52:39,826,2005-07-11 13:19:39,1
14526,539,2,2.99,2005-08-20 06:28:53,13615,2005-08-20 06:28:53,1864,2005-08-27 11:40:53,2
7814,289,2,4.99,2005-06-17 03:08:59,1880,2005-06-17 03:08:59,1133,2005-06-19 07:16:59,1
467,17,2,5.99,2005-08-23 12:41:38,15752,2005-08-23 12:41:38,2112,2005-09-01 14:06:38,1
15052,562,1,4.99,2005-06-19 13:54:30,2705,2005-06-19 13:54:30,1191,2005-06-20 12:31:30,1
8014,295,1,6.99,2005-08-21 10:10:01,14387,2005-08-21 10:10:01,1286,2005-08-28 14:16:01,2
13364,496,2,4.99,2005-07-10 23:13:00,5949,2005-07-10 23:13:00,4397,2005-07-14 01:10:00,2
1665,60,1,2.99,2005-08-22 11:39:03,15093,2005-08-22 11:39:03,3534,2005-08-23 06:16:03,2
9016,334,2,4.99,2005-06-15 00:58:50,1187,2005-06-15 00:58:50,1108,2005-06-23 02:19:50,1
13323,494,2,0.99,2005-08-19 10:47:58,13094,2005-08-19 10:47:58,3178,2005-08-21 06:20:58,1
6986,259,2,5.99,2005-06-18 14:47:29,2375,2005-06-18 14:47:29,2175,2005-06-26 13:52:29,2
3278,121,1,0.99,2005-08-22 21:58:06,15369,2005-08-22 21:58:06,881,2005-08-26 00:27:06,2
11902,441,1,4.99,2005-07-29 11:52:47,8575,2005-07-29 11:52:47,1668,2005-08-03 08:14:47,2
9290,343,2,2.99,2005-08-17 01:34:32,11570,2005-08-17 01:34:32,2466,2005-08-24 05:47:32,1
9880,365,2,6.99,2005-08-21 12:51:49,14463,2005-08-21 12:51:49,1403,2005-08-29 12:17:49,1
11182,413,1,0.99,2005-08-02 21:47:26,11468,2005-08-02 21:47:26,3168,2005-08-05 02:30:26,2
12400,459,2,2.99,2005-07-31 05:32:10,9639,2005-07-31 05:32:10,1373,2005-08-03 07:04:10,2
4274,157,2,0.99,2005-07-29 04:49:25,8347,2005-07-29 04:49:25,4407,2005-07-31 00:57:25,2
11926,442,2,2.99,2005-07-07 19:47:46,4365,2005-07-07 19:47:46,3207,2005-07-08 23:21:46,2
10334,381,2,2.99,2005-08-18 17:54:21,12632,2005-08-18 17:54:21,827,2005-08-22 18:58:21,1
11022,407,2,5.99,2005-08-02 18:20:52,11382,2005-08-02 18:20:52,3848,2005-08-07 17:06:52,1
8893,329,2,4.99,2005-07-30 05:44:42,9024,2005-07-30 05:44:42,164,2005-08-05 03:15:42,2
2078,76,2,0.99,2005-07-31 20:09:32,10082,2005-07-31 20:09:32,1275,2005-08-01 15:41:32,2
2195,80,2,2.99,2006-02-14 15:16:03,12457,2006-02-14 15:16:03,2145,,2
3567,132,1,4.99,2005-07-08 03:36:55,4534,2005-07-08 03:36:55,2518,2005-07-16 00:49:55,2
8253,304,1,4.99,2005-07-10 10:40:32,5712,2005-07-10 10:40:32,3480,2005-07-12 11:45:32,1
4893,180,1,2.99,2005-06-19 19:07:48,2798,2005-06-19 19:07:48,1343,2005-06-23 00:09:48,2
12289,455,1,2.99,2005-07-08 23:46:38,4964,2005-07-08 23:46:38,1033,2005-07-09 22:19:38,2
14486,538,1,4.99,2005-07-09 18:42:16,5369,2005-07-09 18:42:16,1550,2005-07-12 18:16:16,2
13051,483,1,6.99,2005-08-02 03:28:38,10953,2005-08-02 03:28:38,1510,2005-08-11 03:53:38,1
15815,590,1,2.99,2005-08-22 01:37:19,14830,2005-08-22 01:37:19,637,2005-08-27 20:10:19,1
13578,504,2,4.99,2005-05-27 21:17:08,470,2005-05-27 21:17:08,1613,2005-06-04 17:47:08,1
12406,459,1,2.99,2005-08-01 12:06:30,10531,2005-08-01 12:06:30,3846,2005-08-04 10:23:30,2
14335,532,2,0.99,2005-08-22 15:42:57,15180,2005-08-22 15:42:57,234,2005-08-24 12:49:57,2
2922,108,2,4.99,2005-07-31 09:24:55,9755,2005-07-31 09:24:55,86,2005-08-07 06:00:55,2
7249,268,2,4.99,2005-06-18 10:00:33,2324,2005-06-18 10:00:33,2987,2005-06-23 14:10:33,1
13233,491,1,2.99,2005-05-27 23:26:45,484,2005-05-27 23:26:45,3115,2005-05-29 21:16:45,2
7082,262,2,7.99,2005-07-12 15:25:33,6762,2005-07-12 15:25:33,3857,2005-07-21 18:57:33,1
12576,466,1,2.99,2005-08-20 01:07:14,13478,2005-08-20 01:07:14,2190,2005-08-22 03:41:14,1
13067,484,2,5.99,2005-07-11 00:16:38,5977,2005-07-11 00:16:38,4011,2005-07-19 21:00:38,1
5817,214,1,3.99,2005-08-01 13:06:03,10563,2005-08-01 13:06:03,1885,2005-08-09 08:39:03,2
11009,407,1,4.99,2005-07-09 04:58:26,5070,2005-07-09 04:58:26,2305,2005-07-09 23:00:26,2
15760,588,1,1.99,2005-08-20 17:05:02,13923,2005-08-20 17:05:02,3129,2005-08-27 11:22:02,2
7965,294,2,0.99,2005-07-31 03:51:06,9607,2005-07-31 03:51:06,3414,2005-08-02 00:18:06,2
12050,446,1,0.99,2005-07-30 09:19:41,9116,2005-07-30 09:19:41,2917,2005-08-03 08:01:41,2
9314,345,1,0.99,2005-05-27 07:14:00,363,2005-05-27 07:14:00,4282,2005-05-28 12:22:00,2
14900,556,1,0.99,2005-07-08 18:29:05,4846,2005-07-08 18:29:05,417,2005-07-10 22:33:05,2
10136,374,2,0.99,2005-07-28 08:58:32,7837,2005-07-28 08:58:32,115,2005-07-29 14:11:32,1
1985,73,1,4.99,2005-08-02 08:08:30,11102,2005-08-02 08:08:30,3112,2005-08-04 09:16:30,1
5233,193,2,2.99,2005-08-01 09:38:28,10462,2005-08-01 09:38:28,4526,2005-08-02 09:52:28,2
2716,101,2,2.99,2005-07-09 10:49:10,5198,2005-07-09 10:49:10,218,2005-07-13 04:52:10,1
5199,192,1,4.99,2005-07-08 00:18:32,4469,2005-07-08 00:18:32,2173,2005-07-12 21:17:32,2
12874,476,1,0.99,2005-07-27 18:45:15,7461,2005-07-27 18:45:15,1236,2005-07-29 17:19:15,1
6314,234,1,5.99,2005-08-19 04:47:48,12921,2005-08-19 04:47:48,781,2005-08-25 00:07:48,2
10896,403,1,2.99,2005-08-01 09:01:04,10443,2005-08-01 09:01:04,1965,2005-08-04 09:07:04,2
12137,450,2,2.99,2005-06-17 05:25:54,1914,2005-06-17 05:25:54,3406,2005-06-24 04:25:54,2
6512,241,2,3.99,2005-07-10 02:03:08,5525,2005-07-10 02:03:08,3141,2005-07-18 07:32:08,1
6337,235,2,0.99,2005-07-31 22:31:43,10155,2005-07-31 22:31:43,3176,2005-08-07 02:43:43,1
10265,379,2,2.99,2005-08-21 02:23:50,14152,2005-08-21 02:23:50,2561,2005-08-25 06:05:50,1
11284,417,2,0.99,2005-08-02 15:39:18,11303,2005-08-02 15:39:18,1817,2005-08-05 10:59:18,1
2631,97,1,0.99,2005-07-12 13:48:14,6726,2005-07-12 13:48:14,4494,2005-07-16 11:11:14,1
3743,138,1,4.99,2005-08-02 05:13:00,11015,2005-08-02 05:13:00,4331,2005-08-08 04:18:00,2
13615,505,1,0.99,2005-07-12 00:27:08,6441,2005-07-12 00:27:08,2489,2005-07-14 03:12:08,1
14378,534,1,4.99,2005-06-21 01:19:37,3216,2005-06-21 01:19:37,719,2005-06-29 06:45:37,2
10552,389,1,2.99,2005-08-21 23:55:50,14777,2005-08-21 23:55:50,237,2005-08-28 04:31:50,1
2406,88,2,5.99,2005-08-22 01:32:32,14827,2005-08-22 01:32:32,2267,2005-08-31 06:21:32,2
9560,354,1,5.99,2005-07-07 23:18:58,4449,2005-07-07 23:18:58,2813,2005-07-15 20:40:58,2
8481,313,2,4.99,2005-05-28 22:03:25,669,2005-05-28 22:03:25,3677,2005-06-03 03:39:25,1
9853,364,2,3.99,2005-08-19 04:24:35,12912,2005-08-19 04:24:35,1747,2005-08-27 07:13:35,2
2884,107,2,2.99,2005-07-10 03:55:50,5575,2005-07-10 03:55:50,2316,2005-07-12 08:40:50,1
9267,342,2,8.99,2005-08-21 20:27:44,14683,2005-08-21 20:27:44,3850,2005-08-29 16:54:44,1
10257,379,2,4.99,2005-07-27 03:18:32,7041,2005-07-27 03:18:32,4212,2005-07-30 06:40:32,2
4076,149,2,2.99,2005-07-31 22:30:49,10154,2005-07-31 22:30:49,2745,2005-08-07 03:05:49,2
14185,527,1,0.99,2005-07-08 20:04:27,4888,2005-07-08 20:04:27,1220,2005-07-10 14:53:27,2
12891,477,1,2.99,2005-07-07 15:29:35,4283,2005-07-07 15:29:35,2807,2005-07-11 17:12:35,1
6897,256,2,4.99,2005-06-18 03:50:49,2230,2005-06-18 03:50:49,833,2005-06-25 01:12:49,2
4785,176,1,5.99,2005-07-28 05:56:13,7751,2005-07-28 05:56:13,4425,2005-08-05 08:08:13,1
694,26,1,2.99,2005-07-07 04:32:28,4065,2005-07-07 04:32:28,1339,2005-07-12 08:30:28,1
15535,580,1,0.99,2005-06-15 20:52:36,1469,2005-06-15 20:52:36,2451,2005-06-21 19:55:36,1
5643,208,1,0.99,2005-07-27 13:14:56,7315,2005-07-27 13:14:56,974,2005-08-03 08:44:56,2
5407,199,2,4.99,2005-07-31 14:07:44,9894,2005-07-31 14:07:44,3724,2005-08-05 18:01:44,2
12725,471,2,2.99,2005-06-17 23:51:10,2165,2005-06-17 23:51:10,2392,2005-06-21 23:54:10,1
10769,398,1,4.99,2005-05-27 23:51:12,486,2005-05-27 23:51:12,1822,2005-05-28 20:26:12,1
13562,503,2,2.99,2005-08-02 07:24:23,11075,2005-08-02 07:24:23,3027,2005-08-08 04:55:23,1
6999,259,1,3.99,2005-08-02 11:01:26,11184,2005-08-02 11:01:26,871,2005-08-11 06:29:26,1
11296,418,2,2.99,2005-06-20 05:43:05,2943,2005-06-20 05:43:05,2591,2005-06-25 04:31:05,1
4849,178,2,0.99,2005-08-01 13:05:52,10562,2005-08-01 13:05:52,1947,2005-08-02 17:05:52,1
12377,459,2,2.99,2005-05-24 22:54:33,2,2005-05-24 22:54:33,1525,2005-05-28 19:40:33,1
7121,263,2,6.99,2005-08-19 04:32:15,12919,2005-08-19 04:32:15,2121,2005-08-24 05:56:15,2
10127,374,2,1.99,2005-06-17 14:39:50,2046,2005-06-17 14:39:50,872,2005-06-24 16:02:50,1
10116,373,2,0.99,2005-08-18 23:48:16,12780,2005-08-18 23:48:16,54,2005-08-20 18:13:16,2
15733,587,2,0.99,2005-08-22 21:13:51,15349,2005-08-22 21:13:51,4055,2005-08-23 20:55:51,1
2113,78,1,2.99,2005-06-18 02:19:21,2207,2005-06-18 02:19:21,182,2005-06-24 02:25:21,2
3519,130,2,5.99,2005-07-31 08:33:08,9724,2005-07-31 08:33:08,518,2005-08-08 04:50:08,1
8441,311,2,5.99,2005-07-09 12:07:27,5224,2005-07-09 12:07:27,279,2005-07-17 08:59:27,1
15007,560,2,5.99,2005-07-31 14:07:56,9895,2005-07-31 14:07:56,835,2005-08-05 14:56:56,1
7606,280,1,4.99,2005-08-20 08:25:34,13667,2005-08-20 08:25:34,3856,2005-08-24 07:04:34,2
389,15,1,7.99,2005-07-06 02:29:21,3550,2005-07-06 02:29:21,2417,2005-07-13 05:26:21,2
10955,405,1,2.99,2005-07-27 18:34:41,7455,2005-07-27 18:34:41,3815,2005-07-31 17:32:41,1
7589,280,2,0.99,2005-07-12 19:32:14,6851,2005-07-12 19:32:14,664,2005-07-17 21:03:14,1
5171,190,2,0.99,2005-08-20 22:40:47,14065,2005-08-20 22:40:47,3758,2005-08-24 01:47:47,1
11053,408,1,2.99,2005-08-18 13:01:08,12498,2005-08-18 13:01:08,1063,2005-08-21 13:12:08,1
14717,548,1,7.99,2005-07-07 09:00:49,4155,2005-07-07 09:00:49,212,2005-07-13 10:59:49,2
13198,489,1,4.99,2005-07-30 22:24:46,9459,2005-07-30 22:24:46,1132,2005-08-02 00:44:46,2
4448,163,1,0.99,2005-08-23 15:39:38,15847,2005-08-23 15:39:38,2287,2005-08-24 11:46:38,1
6336,235,1,3.99,2005-07-31 03:10:30,9587,2005-07-31 03:10:30,2966,2005-08-06 06:54:30,2
3981,147,1,6.99,2005-06-18 19:36:50,2456,2005-06-18 19:36:50,553,2005-06-23 22:48:50,1
14503,538,2,4.99,2005-08-20 11:45:54,13770,2005-08-20 11:45:54,998,2005-08-22 17:08:54,1
13975,519,1,6.99,2005-07-30 20:54:55,9417,2005-07-30 20:54:55,2509,2005-08-04 00:54:55,2
15682,585,1,6.99,2005-07-31 13:03:24,9860,2005-07-31 13:03:24,3266,2005-08-07 07:28:24,2
11699,434,1,2.99,2005-07-07 22:00:21,4414,2005-07-07 22:00:21,991,2005-07-12 02:51:21,1
