assays_cell_id,assays_doc_id,assays_assay_organism,assays_src_id,assays_assay_cell_type,assays_relationship_type,assays_tid,assays_src_assay_id,assays_description,assays_assay_category,assays_assay_strain,assays_bao_format,assays_variant_id,assays_assay_id,assays_assay_tissue,assays_confidence_score,assays_assay_tax_id,assays_chembl_id,assays_assay_test_type,assays_tissue_id,assays_curated_by,assays_assay_type,assays_assay_subcellular_fraction
,15633,Rattus norvegicus,1,,N,50597,,Maximum concentration observed in rats at an oral dose of 50 mg/kg,,,BAO_0000218,,11174,,1,10116.0,CHEMBL625848,In vivo,,Expert,A,
,14258,Rattus norvegicus,1,,N,50597,,Maximum concentration of compound in plasma administered orally to rats,,,BAO_0000218,,11175,Plasma,1,10116.0,CHEMBL625849,In vivo,1969.0,Intermediate,A,
,14224,Canis lupus familiaris,1,,N,50588,,"Maximum concentration (10 mg/kg, orally) in plasma of dogs",,,BAO_0000218,,11176,Plasma,1,9615.0,CHEMBL626023,In vivo,1969.0,Intermediate,A,
,14224,Canis lupus familiaris,1,,N,50588,,"Maximum concentration (10 mg/kg, perorally) in plasma of dogs",,,BAO_0000218,,11177,Plasma,1,9615.0,CHEMBL626024,In vivo,1969.0,Intermediate,A,
,14224,Canis lupus familiaris,1,,N,50588,,"Maximum concentration (5 mg/kg, intravenously) in plasma of dogs",,,BAO_0000218,,11178,Plasma,1,9615.0,CHEMBL626025,In vivo,1969.0,Intermediate,A,
,5566,,1,,U,22224,,Maximum concentration after 10 mg/kg by oral administration,,,BAO_0000218,,11179,,0,,CHEMBL626026,In vivo,,Autocuration,A,
,16935,,1,,U,22224,,Maximum concentration at a dose of 1.5 mg/kg,,,BAO_0000218,,11180,,0,,CHEMBL626027,In vivo,,Autocuration,A,
,16935,,1,,U,22224,,Maximum concentration at a dose of 2.0 mg/kg,,,BAO_0000218,,11181,,0,,CHEMBL626028,In vivo,,Autocuration,A,
,14224,Canis lupus familiaris,1,,N,50588,,Maximum concentration in dog plasma,,,BAO_0000218,,11182,Plasma,1,9615.0,CHEMBL626029,In vivo,1969.0,Intermediate,A,
,12536,,1,,U,22224,,Maximum concentration in plasma after administration of 10 umol/kg dose perorally,,,BAO_0000218,,11183,Plasma,0,,CHEMBL626030,In vivo,1969.0,Autocuration,A,
,12536,,1,,U,22224,,Maximum concentration in plasma after administration of 2 umol/kg dose intravenously,,,BAO_0000218,,11184,Plasma,0,,CHEMBL626031,In vivo,1969.0,Autocuration,A,
,12536,,1,,U,22224,,Maximum concentration in plasma after administration of 4 umol/kg dose intravenously,,,BAO_0000218,,11185,Plasma,0,,CHEMBL626032,In vivo,1969.0,Autocuration,A,
,12536,,1,,U,22224,,Maximum concentration in plasma after administration of 40 umol/kg dose perorally,,,BAO_0000218,,11186,Plasma,0,,CHEMBL626033,In vivo,1969.0,Autocuration,A,
,12536,,1,,U,22224,,Maximum concentration in plasma after administration of 5 umol/kg dose intravenously,,,BAO_0000218,,11187,Plasma,0,,CHEMBL626034,In vivo,1969.0,Autocuration,A,
,9994,Canis lupus familiaris,1,,N,50588,,Maximum concentration in plasma after oral administration in dog (25 mg/kg),,,BAO_0000218,,11188,Plasma,1,9615.0,CHEMBL626035,In vivo,1969.0,Intermediate,A,
,1434,,1,,U,22224,,Maximum concentration in plasma at Tmax,,,BAO_0000218,,11189,Plasma,0,,CHEMBL626036,In vivo,1969.0,Autocuration,A,
,12836,Canis lupus familiaris,1,,N,50588,,Maximum concentration in plasma recorded 0-6 hr post dose in dog at 10 mg/kg oral dose,,,BAO_0000218,,11190,Plasma,1,9615.0,CHEMBL626037,In vivo,1969.0,Expert,A,
,12836,Cricetinae,1,,N,100712,,Maximum concentration in plasma recorded in the period 0-6 hr post dose in hamster at 10 mg/kg oral dose,,,BAO_0000218,,11191,Plasma,1,10026.0,CHEMBL626038,In vivo,1969.0,Intermediate,A,
,12836,Rattus norvegicus,1,,N,50597,,Maximum concentration in plasma recorded in the period 0-6 hr post dose in rat at 10 mg/kg oral dose,,,BAO_0000218,,11192,Plasma,1,10116.0,CHEMBL626039,In vivo,1969.0,Intermediate,A,
,12545,Rattus norvegicus,1,,N,50597,,Maximum concentration in plasma was determined by oral administration to rats at 20 mg/kg,,,BAO_0000218,,11193,Plasma,1,10116.0,CHEMBL626040,In vivo,1969.0,Intermediate,A,
,13856,Oryctolagus cuniculus,1,,N,50592,,Maximum concentration present in the rabbit plasma following peroral administration of 10 mg/kg,,,BAO_0000218,,11194,Plasma,1,9986.0,CHEMBL626041,In vivo,1969.0,Intermediate,A,
,3550,,1,,U,22224,,Maximum concentration was calculated,,,BAO_0000218,,11195,,0,,CHEMBL626042,In vivo,,Autocuration,A,
,2632,,1,,U,22224,,Maximum concentration was calculated.,,,BAO_0000218,,11196,,0,,CHEMBL626043,In vivo,,Autocuration,A,
,5566,,1,,U,22224,,Maximum concentration at a peroral dose of 10 mg/kg,,,BAO_0000218,,11197,,0,,CHEMBL626044,In vivo,,Autocuration,A,
,11883,,1,,U,22224,,Maximum concentration of the drug at 10 uM/dg administered perorally,,,BAO_0000218,,11198,,0,,CHEMBL626045,In vivo,,Autocuration,A,
,11883,,1,,U,22224,,Maximum concentration of the drug at 2 uM/dg administered intravenously,,,BAO_0000218,,11199,,0,,CHEMBL626046,In vivo,,Autocuration,A,
,14122,Canis lupus familiaris,1,,N,50588,,"Maximum concentration of the unchanged compound in dog plasma, recorded in the period 0-6 hr post dose.",,,BAO_0000218,,11200,Plasma,1,9615.0,CHEMBL626047,In vivo,1969.0,Intermediate,A,
,14122,Cricetinae,1,,N,100712,,"Maximum concentration of the unchanged compound in hamster plasma, recorded in the period 0-6 hr post dose.",,,BAO_0000218,,11201,Plasma,1,10026.0,CHEMBL626048,In vivo,1969.0,Intermediate,A,
,14122,Rattus norvegicus,1,,N,50597,,"Maximum concentration of the unchanged compound in rat plasma, recorded in the period 0-6 hr post dose.",,,BAO_0000218,,11202,Plasma,1,10116.0,CHEMBL626049,In vivo,1969.0,Intermediate,A,
,12542,Rattus norvegicus,1,,N,50597,,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose in anesthetized rat at 60 mg/kg oral dose,,,BAO_0000218,,11203,Plasma,1,10116.0,CHEMBL626050,In vivo,1969.0,Intermediate,A,
,12542,Canis lupus familiaris,1,,N,50588,,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose in dog at 5 mg/kg oral dose,,,BAO_0000218,,11204,Plasma,1,9615.0,CHEMBL874541,In vivo,1969.0,Intermediate,A,
,12542,Cricetinae,1,,N,100712,,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose in hamster at 40 mg/kg oral dose,,,BAO_0000218,,11205,Plasma,1,10026.0,CHEMBL622826,In vivo,1969.0,Intermediate,A,
,12542,Cricetinae,1,,N,100712,,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose to hamster at 40 mg/kg oral dose,,,BAO_0000218,,11206,Plasma,1,10026.0,CHEMBL622827,In vivo,1969.0,Intermediate,A,
,12542,Rattus norvegicus,1,,N,50597,,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose in anesthetized rat at 25 mg/kg oral dose,,,BAO_0000218,,11207,Plasma,1,10116.0,CHEMBL622828,In vivo,1969.0,Intermediate,A,
,14080,Rattus norvegicus,1,,N,50597,,Maximum concentration of unchanged drug in rat plasma in the period 0-24 hr after dosing,,,BAO_0000218,,11208,Plasma,1,10116.0,CHEMBL622829,In vivo,1969.0,Intermediate,A,
,11911,Rattus norvegicus,1,,N,50597,,Maximum concentration reached following intravenous administration in male rat,,,BAO_0000218,,11209,,1,10116.0,CHEMBL876806,In vivo,,Intermediate,A,
,13204,Canis lupus familiaris,1,,N,50588,,Maximum concentration was determined in an aqueous sodium hydroxide solution adjusted to pH 10 at 10 mg/kg dosage administered perorally in dog,,,BAO_0000218,,11210,,1,9615.0,CHEMBL622830,In vivo,,Intermediate,A,
,13204,Rattus norvegicus,1,,N,50597,,Maximum concentration was determined in an aqueous sodium hydroxide solution adjusted to pH 10 at 5 mg/kg dosage administered perorally in rats,,,BAO_0000218,,11211,,1,10116.0,CHEMBL622831,In vivo,,Intermediate,A,
,14346,Canis lupus familiaris,1,,N,50588,,Maximum concentration was measured after peroral administration of 10 mg/kg of drug in male Beagle dogs,,,BAO_0000218,,11212,,1,9615.0,CHEMBL626794,In vivo,,Intermediate,A,
,14346,Rattus norvegicus,1,,N,50597,,Maximum concentration was measured after peroral administration of 5.0 mg/kg of drug in male Dawley rats,,,BAO_0000218,,11213,,1,10116.0,CHEMBL626795,In vivo,,Intermediate,A,
,14346,Rattus norvegicus,1,,N,50597,,Maximum concentration was measured after peroral administration of 5.1 mg/kg of drug in male Dawley rats,,,BAO_0000218,,11214,,1,10116.0,CHEMBL626796,In vivo,,Intermediate,A,
,14346,Rattus norvegicus,1,,N,50597,,Maximum concentration was measured after peroral administration of 5.2 mg/kg of drug in male Dawley rats,,,BAO_0000218,,11215,,1,10116.0,CHEMBL626797,In vivo,,Intermediate,A,
,14127,Rattus norvegicus,1,,N,50597,,Maximum drug concentration is determined after oral dosing in rats.,,,BAO_0000218,,11216,,1,10116.0,CHEMBL626798,In vivo,,Intermediate,A,
,14339,Canis lupus familiaris,1,,N,50588,,Maximum observed concentration in oral (5 mg/kg) fasted dogs,,,BAO_0000218,,11217,,1,9615.0,CHEMBL626799,In vivo,,Intermediate,A,
,14339,Canis lupus familiaris,1,,N,50588,,Maximum observed concentration in oral (5 mg/kg) fed dogs,,,BAO_0000218,,11218,,1,9615.0,CHEMBL626800,In vivo,,Intermediate,A,
,13494,,1,,U,22224,,Maximum plasma concentration,,,BAO_0000218,,11219,Plasma,0,,CHEMBL626801,In vivo,1969.0,Autocuration,A,
,14925,Rattus norvegicus,1,,N,50597,,Maximum plasma concentration (Cmax) was determined in rats after intraduodenal administration of the drug,,,BAO_0000218,,11220,Plasma,1,10116.0,CHEMBL876816,In vivo,1969.0,Intermediate,A,
,14474,Rattus norvegicus,1,,N,50597,,Maximum plasma concentration following oral administration of 26.3 mg/kg in rats,,,BAO_0000218,,11221,Plasma,1,10116.0,CHEMBL626802,In vivo,1969.0,Intermediate,A,
,14474,Canis lupus familiaris,1,,N,50588,,Maximum plasma concentration following oral administration of 3.8 mg/kg in Beagle dog,,,BAO_0000218,,11222,Plasma,1,9615.0,CHEMBL626803,In vivo,1969.0,Intermediate,A,
,13917,,1,,U,22224,,Maximum plasma concentration following oral administration of 30 umol/kg,,,BAO_0000218,,11223,Plasma,0,,CHEMBL626804,In vivo,1969.0,Autocuration,A,
,9796,Rattus norvegicus,1,,N,50597,,Distribution of radiolabeled compound in plasma of rat 1 hr after ip administration of dose,,,BAO_0000218,,11224,Plasma,1,10116.0,CHEMBL626805,,1969.0,Intermediate,A,
,9796,Rattus norvegicus,1,,N,50597,,Distribution of radiolabeled compound in plasma of rat 1 hr after ip administration of dose and excess 8 microg of estradiol; fmol equivalents per 100 mg,,,BAO_0000218,,11225,Plasma,1,10116.0,CHEMBL626309,,1969.0,Intermediate,A,
,9796,Rattus norvegicus,1,,N,50597,,Distribution of radiolabeled compound in plasma of rat 1 hr after iv administration of dose; fmol equivalents per 100 mg,,,BAO_0000218,,11226,Plasma,1,10116.0,CHEMBL626310,,1969.0,Intermediate,A,
,9796,Rattus norvegicus,1,,N,50597,,Distribution of radiolabeled compound in plasma of rat 4 hr after ip administration of dose; fmol equivalents per 100 mg,,,BAO_0000218,,11227,Plasma,1,10116.0,CHEMBL626311,,1969.0,Intermediate,A,
,9796,Rattus norvegicus,1,,N,50597,,Distribution of radiolabeled compound in plasma of rat 8 hr after ip administration of dose; fmol equivalents per 100 mg,,,BAO_0000218,,11228,Plasma,1,10116.0,CHEMBL626312,,1969.0,Intermediate,A,
,9796,Rattus norvegicus,1,,N,50597,,Distribution of radiolabeled compound in uterus of rat 1 hr after ip administration of dose; fmol equivalents per 100 mg,,,BAO_0000218,,11229,Uterus,1,10116.0,CHEMBL626313,,995.0,Intermediate,A,
,9796,Rattus norvegicus,1,,N,50597,,Distribution of radiolabeled compound in uterus of rat 1 hr after ip administration of dose and excess 8 microg of estradiol; fmol equivalents per 100 mg,,,BAO_0000218,,11230,Uterus,1,10116.0,CHEMBL626314,,995.0,Intermediate,A,
,9796,Rattus norvegicus,1,,N,50597,,Distribution of radiolabeled compound in uterus of rat 1 hr after iv administration of dose; fmol equivalents per 100 mg,,,BAO_0000218,,11231,Uterus,1,10116.0,CHEMBL626315,,995.0,Intermediate,A,
,9796,Rattus norvegicus,1,,N,50597,,Distribution of radiolabeled compound in uterus of rat 4 hr after ip administration of dose; fmol equivalents per 100 mg,,,BAO_0000218,,11232,Uterus,1,10116.0,CHEMBL626316,,995.0,Intermediate,A,
,9796,Rattus norvegicus,1,,N,50597,,Distribution of radiolabeled compound in uterus of rat 8 hr after ip administration of dose; fmol equivalents per 100 mg,,,BAO_0000218,,11233,Uterus,1,10116.0,CHEMBL626317,,995.0,Intermediate,A,
,8363,Rattus norvegicus,1,,N,50597,,Distribution of rat erythrocytes for tube 2 on rate of aging in 2 mL of cell suspension; Minus (-),,,BAO_0000218,,11234,,1,10116.0,CHEMBL626318,,,Intermediate,A,
,8363,Rattus norvegicus,1,,N,50597,,Distribution of rat erythrocytes for tube 2 on rate of aging in 2 mL of cell suspension; Plus (+),,,BAO_0000218,,11235,,1,10116.0,CHEMBL626319,,,Intermediate,A,
,8363,Rattus norvegicus,1,,N,50597,,Distribution of rat erythrocytes for tube 3 on rate of aging in 2 mL of cell suspension; Minus (-),,,BAO_0000218,,11236,,1,10116.0,CHEMBL626320,,,Intermediate,A,
,8363,Rattus norvegicus,1,,N,50597,,Distribution of rat erythrocytes for tube 3 on rate of aging in 2 mL of cell suspension; Plus (+),,,BAO_0000218,,11237,,1,10116.0,CHEMBL875053,,,Intermediate,A,
,8363,Rattus norvegicus,1,,N,50597,,Distribution of rat erythrocytes for tube 4 on rate of aging in 2 mL of cell suspension; Minus (-),,,BAO_0000218,,11238,,1,10116.0,CHEMBL626321,,,Intermediate,A,
,8363,Rattus norvegicus,1,,N,50597,,Distribution of rat erythrocytes for tube 4 on rate of aging in 2 mL of cell suspension; Plus (+),,,BAO_0000218,,11239,,1,10116.0,CHEMBL626322,,,Intermediate,A,
,8363,Rattus norvegicus,1,,N,50597,,Distribution of rat erythrocytes for tube 5 on rate of aging in 2 mL of cell suspension; Minus (-),,,BAO_0000218,,11240,,1,10116.0,CHEMBL626323,,,Intermediate,A,
,8363,Rattus norvegicus,1,,N,50597,,Distribution of rat erythrocytes for tube 5 on rate of aging in 2 mL of cell suspension; Plus (+),,,BAO_0000218,,11241,,1,10116.0,CHEMBL626324,,,Intermediate,A,
,8363,Rattus norvegicus,1,,N,50597,,Distribution of rat erythrocytes for tube 6 on rate of aging in 2 mL of cell suspension; Minus (-),,,BAO_0000218,,11242,,1,10116.0,CHEMBL626325,,,Intermediate,A,
,8363,Rattus norvegicus,1,,N,50597,,Distribution of rat erythrocytes for tube 6 on rate of aging in 2 mL of cell suspension; Plus (+),,,BAO_0000218,,11243,,1,10116.0,CHEMBL626326,,,Intermediate,A,
,8363,Rattus norvegicus,1,,N,50597,,Distribution of rat erythrocytes for tube 7 on rate of aging in 2 mL of cell suspension; Plus (+),,,BAO_0000218,,11244,,1,10116.0,CHEMBL626327,,,Intermediate,A,
,8363,Rattus norvegicus,1,,N,50597,,Distribution of rat erythrocytes for tube 1 on rate of aging in 2 mL of cell suspension; Minus (-),,,BAO_0000218,,11245,,1,10116.0,CHEMBL626328,,,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in blood of rat 5 min after intravenous administration, injected dose/gm",,,BAO_0000218,,11246,Blood,1,10116.0,CHEMBL626329,,178.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in blood of rat, 15 min after intravenous administration, injected dose/gm",,,BAO_0000218,,11247,Blood,1,10116.0,CHEMBL626330,,178.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in blood of rat, 1 hr after intravenous administration, injected dose/gm",,,BAO_0000218,,11248,Blood,1,10116.0,CHEMBL626331,,178.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in blood of rat, 2 hr after intravenous administration, injected dose/gm",,,BAO_0000218,,11249,Blood,1,10116.0,CHEMBL626332,,178.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in blood of rat, 30 min after intravenous administration, injected dose/gm",,,BAO_0000218,,11250,Blood,1,10116.0,CHEMBL626333,,178.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in blood of rat, 4 hr after intravenous administration, injected dose/gm",,,BAO_0000218,,11251,Blood,1,10116.0,CHEMBL626334,,178.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in blood of rat, 6 hr after intravenous administration, injected dose/gm",,,BAO_0000218,,11252,Blood,1,10116.0,CHEMBL626335,,178.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in blood of rat, 8 hr after intravenous administration, injected dose/gm",,,BAO_0000218,,11253,Blood,1,10116.0,CHEMBL624798,,178.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in brain of rat, 15 min after intravenous administered, injected dose/gm",,,BAO_0000218,,11254,Brain,1,10116.0,CHEMBL624799,,955.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in brain of rat, 1 hr after intravenous administered, injected dose/gm",,,BAO_0000218,,11255,Brain,1,10116.0,CHEMBL624800,,955.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in brain of rat, 2 hr after intravenous administered, injected dose/gm",,,BAO_0000218,,11256,Brain,1,10116.0,CHEMBL624801,,955.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in brain of rat, 30 min after intravenous administered, injected dose/gm",,,BAO_0000218,,11257,Brain,1,10116.0,CHEMBL624802,,955.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in brain of rat, 4 hr after intravenous administered, injected dose/gm",,,BAO_0000218,,11258,Brain,1,10116.0,CHEMBL624803,,955.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in brain of rat, 5 min after intravenous administered, injected dose/gm",,,BAO_0000218,,11259,Brain,1,10116.0,CHEMBL624804,,955.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in brain of rat, 6 hr after intravenous administered, injected dose/gm",,,BAO_0000218,,11260,Brain,1,10116.0,CHEMBL624805,,955.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in brain of rat, 8 hr after intravenous administered, injected dose/gm",,,BAO_0000218,,11261,Brain,1,10116.0,CHEMBL624806,,955.0,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in rat fat 15 min after intravenous administration, injected dose/gm",,,BAO_0000218,,11262,,1,10116.0,CHEMBL624807,,,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in rat fat 1 hr after intravenous administration, injected dose/gm",,,BAO_0000218,,11263,,1,10116.0,CHEMBL624808,,,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in rat fat 2 hr after intravenous administration, injected dose/gm",,,BAO_0000218,,11264,,1,10116.0,CHEMBL624809,,,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in rat fat 30 min after intravenous administration, injected dose/gm",,,BAO_0000218,,11265,,1,10116.0,CHEMBL624810,,,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in rat fat 4 hr after intravenous administration, injected dose/gm",,,BAO_0000218,,11266,,1,10116.0,CHEMBL877618,,,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in rat fat 5 min after intravenous administration, injected dose/gm",,,BAO_0000218,,11267,,1,10116.0,CHEMBL624811,,,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in rat fat 6 hr after intravenous administration, injected dose/gm",,,BAO_0000218,,11268,,1,10116.0,CHEMBL624812,,,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in rat fat 8 hr after intravenous administration, injected dose/gm",,,BAO_0000218,,11269,,1,10116.0,CHEMBL624813,,,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in rat heart 15 min after intravenous administration, injected dose/gm",,,BAO_0000218,,11270,,1,10116.0,CHEMBL624814,,,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in rat heart 1 hr after intravenous administration, injected dose/gm",,,BAO_0000218,,11271,,1,10116.0,CHEMBL624815,,,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in rat heart 2 hr after intravenous administration, injected dose/gm",,,BAO_0000218,,11272,,1,10116.0,CHEMBL624816,,,Intermediate,A,
,8684,Rattus norvegicus,1,,N,50597,,"Distribution in rat heart 30 min after intravenous administration, injected dose/gm",,,BAO_0000218,,11273,,1,10116.0,CHEMBL624817,,,Intermediate,A,
,6996,Canis lupus familiaris,1,,N,50588,,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5.4 mg/kg after ip administration ( 0-6 hr),,,BAO_0000218,,11274,,1,9615.0,CHEMBL624818,,,Intermediate,A,
,6996,Canis lupus familiaris,1,,N,50588,,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration,,,BAO_0000218,,11275,,1,9615.0,CHEMBL624819,,,Intermediate,A,
,6996,Canis lupus familiaris,1,,N,50588,,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration (0-6 hr),,,BAO_0000218,,11276,,1,9615.0,CHEMBL624820,,,Intermediate,A,
,6996,Canis lupus familiaris,1,,N,50588,,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration ( 0 - 6 hr),,,BAO_0000218,,11277,,1,9615.0,CHEMBL624821,,,Intermediate,A,
,6996,Canis lupus familiaris,1,,N,50588,,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration ( 0-6 hr ),,,BAO_0000218,,11278,,1,9615.0,CHEMBL624822,,,Intermediate,A,
,6996,Canis lupus familiaris,1,,N,50588,,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration ( 0-6 hr),,,BAO_0000218,,11279,,1,9615.0,CHEMBL624823,,,Intermediate,A,
,15599,Escherichia coli,1,,N,50212,,Observed diffusion coefficient in organic solvent for Escherichia coli,,,BAO_0000218,,11280,,1,562.0,CHEMBL624824,,,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in blood of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",,,BAO_0000218,,11281,Blood,1,10116.0,CHEMBL624825,,178.0,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in blood of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",,,BAO_0000218,,11282,Blood,1,10116.0,CHEMBL624826,,178.0,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in left atrium of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",,,BAO_0000218,,11283,Cardiac atrium,1,10116.0,CHEMBL876817,,2081.0,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in left atrium of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",,,BAO_0000218,,11284,Cardiac atrium,1,10116.0,CHEMBL624827,,2081.0,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in left ventricle of of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",,,BAO_0000218,,11285,,1,10116.0,CHEMBL624828,,,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in left ventricle of of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",,,BAO_0000218,,11286,,1,10116.0,CHEMBL624829,,,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in liver of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",,,BAO_0000218,,11287,Liver,1,10116.0,CHEMBL624830,,2107.0,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in liver of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",,,BAO_0000218,,11288,Liver,1,10116.0,CHEMBL624831,,2107.0,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in right atrium of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",,,BAO_0000218,,11289,Cardiac atrium,1,10116.0,CHEMBL624832,,2081.0,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in right atrium of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",,,BAO_0000218,,11290,Cardiac atrium,1,10116.0,CHEMBL624833,,2081.0,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in right ventricle of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",,,BAO_0000218,,11291,,1,10116.0,CHEMBL624834,,,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in right ventricle of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",,,BAO_0000218,,11292,,1,10116.0,CHEMBL624835,,,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in spleen of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",,,BAO_0000218,,11293,Spleen,1,10116.0,CHEMBL624836,,2106.0,Intermediate,A,
,9614,Rattus norvegicus,1,,N,50597,,"Concentration of compound in spleen of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",,,BAO_0000218,,11294,Spleen,1,10116.0,CHEMBL624837,,2106.0,Intermediate,A,
,9071,Rattus norvegicus,1,,N,50597,,Distribution of radioactivity of radiolabeled compound in blood of female rats 30 minutes after intravenous administration,,,BAO_0000218,,11295,Blood,1,10116.0,CHEMBL624838,,178.0,Intermediate,A,
,9071,Rattus norvegicus,1,,N,50597,,Distribution of radioactivity of radiolabeled compound in blood of female rats 5 minutes after intravenous administration,,,BAO_0000218,,11296,Blood,1,10116.0,CHEMBL622188,,178.0,Intermediate,A,
,9071,Rattus norvegicus,1,,N,50597,,Distribution of radioactivity of radiolabeled compound in heart of female rats 30 minutes after intravenous administration,,,BAO_0000218,,11297,Heart,1,10116.0,CHEMBL622189,,948.0,Intermediate,A,
,9071,Rattus norvegicus,1,,N,50597,,Distribution of radioactivity of radiolabeled compound in heart of female rats 30 minutes after intravenous administration at,,,BAO_0000218,,11298,Heart,1,10116.0,CHEMBL622190,,948.0,Intermediate,A,
,9071,Rattus norvegicus,1,,N,50597,,Distribution of radioactivity of radiolabeled compound in heart of female rats 5 minutes after intravenous administration,,,BAO_0000218,,11299,Heart,1,10116.0,CHEMBL625170,,948.0,Intermediate,A,
,9071,Rattus norvegicus,1,,N,50597,,Distribution of radioactivity of radiolabeled compound in kidney of female rats 30 minutes after intravenous administration,,,BAO_0000218,,11300,Kidney,1,10116.0,CHEMBL625171,,2113.0,Intermediate,A,
,9071,Rattus norvegicus,1,,N,50597,,Distribution of radioactivity of radiolabeled compound in kidney of female rats 30 minutes after intravenous administration,,,BAO_0000218,,11301,Kidney,1,10116.0,CHEMBL625172,,2113.0,Intermediate,A,
