payment_id,staff_id,customer_id,rental_id,amount,payment_date
4136,2,152,359,4.99,2005-05-27 06:48:33
4138,1,152,2882,4.99,2005-06-20 01:26:26
4142,1,152,6273,0.99,2005-07-11 16:08:41
4150,2,152,12960,1.99,2005-08-19 06:21:52
4158,1,153,2649,0.99,2005-06-19 10:20:09
4166,2,153,5771,0.99,2005-07-10 13:26:45
4174,1,153,12882,4.99,2005-08-19 03:33:46
4178,2,153,15267,0.99,2005-08-22 18:37:48
4183,2,154,978,5.99,2005-05-30 21:30:52
4185,1,154,2886,4.99,2005-06-20 01:38:39
4188,2,154,3912,0.99,2005-07-06 20:10:03
4189,2,154,4132,4.99,2005-07-07 08:06:07
4191,1,154,4850,5.99,2005-07-08 18:39:31
4194,1,154,6048,0.99,2005-07-11 03:32:23
4195,2,154,6993,4.99,2005-07-27 01:05:24
4198,2,154,7900,1.99,2005-07-28 11:11:33
4201,1,154,10278,6.99,2005-08-01 03:25:27
4203,1,154,11296,5.99,2005-08-02 15:15:27
4206,2,154,14731,2.99,2005-08-21 22:21:49
4213,1,155,1554,7.99,2005-06-16 02:16:47
4215,1,155,2869,4.99,2005-06-20 00:09:25
4217,1,155,5128,1.99,2005-07-09 07:25:54
4220,2,155,6087,4.99,2005-07-11 05:29:22
4221,1,155,6443,2.99,2005-07-12 00:35:51
4222,1,155,7077,3.99,2005-07-27 04:13:02
4224,2,155,7730,5.99,2005-07-28 04:59:48
4228,2,155,11951,5.99,2005-08-17 17:14:02
4230,2,155,14549,2.99,2005-08-21 15:54:21
4232,2,155,14909,0.99,2005-08-22 04:48:44
4234,2,155,11496,7.98,2006-02-14 15:16:03
4237,1,156,1052,4.99,2005-05-31 07:07:03
4238,2,156,2089,9.99,2005-06-17 17:45:09
4254,2,156,13530,0.99,2005-08-20 03:12:43
4258,2,156,14831,4.99,2005-08-22 01:40:49
4260,1,156,15408,6.99,2005-08-22 23:26:32
4261,2,157,352,0.99,2005-05-27 05:48:19
4263,2,157,2340,0.99,2005-06-18 11:30:56
4264,1,157,3739,0.99,2005-07-06 11:54:18
4269,1,157,7110,2.99,2005-07-27 05:30:48
4271,2,157,7499,4.99,2005-07-27 20:10:28
4275,2,157,8576,4.99,2005-07-29 11:55:01
4276,1,157,8707,0.99,2005-07-29 17:21:58
4292,2,158,245,4.99,2005-05-26 13:46:59
4294,1,158,1380,0.99,2005-06-15 15:13:10
4300,1,158,5988,4.99,2005-07-11 00:55:38
4304,1,158,7732,0.99,2005-07-28 05:03:32
4307,1,158,8957,1.99,2005-07-30 03:34:10
4309,1,158,9713,1.99,2005-07-31 08:13:28
4318,2,158,13854,2.99,2005-08-20 14:48:42
4325,2,159,549,1.99,2005-05-28 07:35:37
4328,1,159,1695,0.99,2005-06-16 12:40:28
4331,2,159,4273,4.99,2005-07-07 14:40:22
4333,2,159,6885,4.99,2005-07-12 20:56:04
4334,2,159,8212,2.99,2005-07-28 23:37:23
4348,1,160,4842,0.99,2005-07-08 18:21:30
4349,1,160,4908,5.99,2005-07-08 21:05:44
4357,1,160,10305,2.99,2005-08-01 04:16:16
4363,1,160,11888,7.99,2005-08-17 15:04:05
4365,1,160,12435,7.99,2005-08-18 10:38:31
4379,1,161,3075,3.99,2005-06-20 14:52:19
4384,2,161,5349,6.99,2005-07-09 17:35:35
4387,2,161,8774,4.99,2005-07-29 20:05:04
4389,2,161,9421,0.99,2005-07-30 21:08:32
4393,1,161,10863,6.99,2005-08-02 00:18:07
4394,2,161,10939,0.99,2005-08-02 03:06:20
4395,1,161,11838,2.99,2005-08-17 13:06:00
4398,1,161,15000,0.99,2005-08-22 07:54:58
4400,2,161,15150,2.99,2005-08-22 14:12:05
4401,1,161,15420,5.99,2005-08-22 23:55:51
4402,1,162,285,1.99,2005-05-26 19:41:40
4408,1,162,3040,0.99,2005-06-20 12:34:13
4419,2,162,14301,1.99,2005-08-21 07:19:48
4420,1,162,15332,4.99,2005-08-22 20:41:53
4421,1,162,14220,0.99,2006-02-14 15:16:03
4422,2,163,1265,4.99,2005-06-15 07:00:50
4423,2,163,2000,2.99,2005-06-17 11:32:30
4424,2,163,2110,7.99,2005-06-17 19:45:49
4431,1,163,5574,10.99,2005-07-10 03:54:38
4432,1,163,6109,0.99,2005-07-11 07:20:57
4437,2,163,8063,4.99,2005-07-28 17:15:11
4438,2,163,8403,4.99,2005-07-29 06:26:39
4442,1,163,12154,2.99,2005-08-18 00:23:56
4443,2,163,12973,2.99,2005-08-19 06:48:11
4444,2,163,13543,7.99,2005-08-20 03:43:13
4445,2,163,14275,4.99,2005-08-21 06:30:30
4465,2,164,11175,2.99,2005-08-02 10:38:47
4466,2,164,13453,5.99,2005-08-20 00:30:51
4476,2,165,5901,6.99,2005-07-10 20:22:12
4477,1,165,5973,0.99,2005-07-11 00:09:17
4478,1,165,7074,2.99,2005-07-27 04:06:24
4479,1,165,8608,0.99,2005-07-29 13:18:52
4481,2,165,9685,4.99,2005-07-31 06:49:18
4493,2,166,3606,2.99,2005-07-06 05:28:02
4500,1,166,5855,7.99,2005-07-10 17:54:06
4501,2,166,6237,0.99,2005-07-11 14:19:12
4506,2,166,10422,7.99,2005-08-01 08:17:11
4507,2,166,12683,4.99,2005-08-18 19:50:43
4509,2,166,13582,4.99,2005-08-20 05:28:11
4512,2,166,14281,2.99,2005-08-21 06:40:48
4515,2,166,15806,1.99,2005-08-23 14:31:50
4516,1,167,280,2.99,2005-05-26 18:36:58
4517,1,167,365,2.99,2005-05-27 07:31:20
4518,1,167,927,4.99,2005-05-30 12:16:40
4532,2,167,8227,4.99,2005-07-29 00:02:22
4533,1,167,8318,2.99,2005-07-29 03:44:30
4546,2,167,15530,4.99,2005-08-23 03:50:48
4555,1,168,5459,0.99,2005-07-09 22:43:56
4560,2,168,8352,1.99,2005-07-29 04:52:01
4565,1,168,9418,4.99,2005-07-30 21:00:52
4566,2,168,9857,6.99,2005-07-31 13:00:53
4568,2,168,10270,0.99,2005-08-01 03:10:24
4575,2,168,13532,4.99,2005-08-20 03:29:28
4576,2,168,13811,0.99,2005-08-20 13:00:30
4582,2,169,527,3.99,2005-05-28 04:28:38
4586,1,169,3493,8.99,2005-07-05 23:46:19
4598,2,169,13198,2.99,2005-08-19 14:47:18
4600,2,169,14435,0.99,2005-08-21 11:44:37
4601,2,169,14805,4.99,2005-08-22 00:52:01
4607,2,170,2117,0.99,2005-06-17 20:24:00
4610,1,170,3749,4.99,2005-07-06 12:18:03
4612,2,170,4468,0.99,2005-07-08 00:17:59
4615,2,170,5685,7.99,2005-07-10 09:01:38
4617,1,170,7999,7.99,2005-07-28 15:10:14
4627,2,170,14022,8.99,2005-08-20 21:08:49
4641,1,171,5986,4.99,2005-07-11 00:54:56
4643,2,171,6774,0.99,2005-07-12 15:56:08
4652,2,171,13433,0.99,2005-08-19 23:30:53
4656,2,172,449,3.99,2005-05-27 19:13:15
4659,2,172,1507,0.99,2005-06-15 22:25:26
4662,1,172,4820,5.99,2005-07-08 17:25:23
4663,1,172,4821,4.99,2005-07-08 17:28:08
4664,2,172,4878,6.99,2005-07-08 19:33:49
4673,2,172,8944,6.99,2005-07-30 03:11:44
4679,2,172,12350,4.99,2005-08-18 07:29:46
4683,1,172,13342,0.99,2005-08-19 20:21:36
4686,2,172,15637,2.99,2005-08-23 07:53:38
4694,2,173,3224,0.99,2005-06-21 02:11:36
4699,2,173,5485,4.99,2005-07-09 23:55:25
4709,2,173,9512,2.99,2005-07-31 00:26:30
4714,1,173,14654,2.99,2005-08-21 19:36:59
4715,2,173,15483,0.99,2005-08-23 02:02:53
4729,1,174,9301,4.99,2005-07-30 16:34:29
4730,1,174,9847,2.99,2005-07-31 12:33:43
4736,1,174,13185,0.99,2005-08-19 14:22:30
4740,2,175,3266,4.99,2005-06-21 04:49:07
4742,2,175,4167,5.99,2005-07-07 09:37:08
4743,1,175,5232,1.99,2005-07-09 12:35:08
4751,2,175,9941,4.99,2005-07-31 15:31:25
4760,2,175,14897,2.99,2005-08-22 04:22:31
4763,1,176,172,0.99,2005-05-26 03:17:42
4768,1,176,1291,5.99,2005-06-15 08:55:01
4772,1,176,2218,2.99,2005-06-18 03:13:13
4777,2,176,3931,6.99,2005-07-06 21:03:46
4779,1,176,6035,2.99,2005-07-11 03:01:45
4780,1,176,6354,6.99,2005-07-11 20:54:27
4781,1,176,7017,4.99,2005-07-27 02:16:03
4787,2,176,9145,6.99,2005-07-30 10:27:55
4792,1,176,12299,2.99,2005-08-18 05:32:32
4794,1,176,13170,7.99,2005-08-19 13:45:48
4795,2,176,13186,5.99,2005-08-19 14:23:19
4801,1,177,1524,2.99,2005-06-16 00:25:52
4804,2,177,2467,2.99,2005-06-18 20:20:05
4813,1,177,10661,2.99,2005-08-01 16:48:31
4815,1,177,11195,0.99,2005-08-02 11:42:23
4824,2,178,1458,6.99,2005-06-15 20:24:05
4825,2,178,1568,2.99,2005-06-16 03:14:01
4826,2,178,1745,3.99,2005-06-16 16:41:16
4831,1,178,4915,2.99,2005-07-08 21:31:22
4833,1,178,5057,4.99,2005-07-09 04:20:29
4834,1,178,5094,10.99,2005-07-09 05:59:47
4838,1,178,6566,6.99,2005-07-12 05:42:53
4840,1,178,7959,4.99,2005-07-28 13:43:20
4849,2,178,10562,0.99,2005-08-01 13:05:52
4853,2,178,11927,3.99,2005-08-17 16:25:03
4854,2,178,12049,6.99,2005-08-17 20:53:27
4861,1,178,12897,4.99,2006-02-14 15:16:03
4864,1,179,1046,4.99,2005-05-31 06:42:30
4866,1,179,2613,4.99,2005-06-19 07:25:50
4874,1,179,7054,4.99,2005-07-27 03:43:28
4884,2,179,13240,0.99,2005-08-19 16:22:14
4887,2,179,13957,0.99,2005-08-20 18:09:04
4902,1,180,9373,0.99,2005-07-30 19:05:36
4905,1,180,10992,8.99,2005-08-02 04:41:17
4916,1,181,2645,5.99,2005-06-19 09:50:35
4917,2,181,3449,5.99,2005-06-21 21:01:27
4919,1,181,3862,6.99,2005-07-06 17:35:22
4923,1,181,7393,0.99,2005-07-27 16:02:52
4924,1,181,7632,4.99,2005-07-28 01:02:40
4925,1,181,8593,5.99,2005-07-29 12:38:14
4934,1,181,10748,4.99,2005-08-01 20:01:24
4944,2,181,14406,3.99,2005-08-21 10:46:35
4946,2,181,15482,4.99,2005-08-23 02:01:20
4949,2,182,425,3.99,2005-05-27 15:51:30
4953,1,182,2234,0.99,2005-06-18 04:01:28
4954,1,182,3509,2.99,2005-07-06 00:24:57
4961,1,182,5521,2.99,2005-07-10 01:31:22
4965,2,182,8048,8.99,2005-07-28 16:50:26
4967,2,182,11785,3.99,2005-08-17 10:54:46
4973,1,182,15043,1.99,2005-08-22 09:49:32
4975,1,183,1279,0.99,2005-06-15 08:13:57
4986,2,183,7359,0.99,2005-07-27 14:51:04
4990,2,183,10620,5.99,2005-08-01 15:09:17
4991,2,183,11386,2.99,2005-08-02 18:24:03
4996,1,183,13536,4.99,2005-08-20 03:35:16
5000,2,184,1976,2.99,2005-06-17 09:38:08
5001,1,184,2312,0.99,2005-06-18 08:55:46
5010,1,184,9162,0.99,2005-07-30 11:21:56
5011,2,184,12166,9.99,2005-08-18 00:57:06
5013,1,184,12532,2.99,2005-08-18 13:57:58
5018,1,184,14801,5.99,2005-08-22 00:46:54
5020,2,185,20,2.99,2005-05-25 01:48:41
5022,1,185,646,0.99,2005-05-28 19:16:14
5024,1,185,3314,4.99,2005-06-21 08:17:00
5025,1,185,3325,4.99,2005-06-21 08:51:44
5028,2,185,4822,7.99,2005-07-08 17:28:47
5029,2,185,6106,2.99,2005-07-11 07:05:06
5032,1,185,7066,4.99,2005-07-27 03:53:52
5036,2,185,9246,0.99,2005-07-30 14:12:31
5041,1,185,12885,0.99,2005-08-19 03:37:25
5042,2,185,14513,2.99,2005-08-21 14:51:35
5047,1,186,1663,2.99,2005-06-16 10:14:15
5048,2,186,2132,4.99,2005-06-17 21:05:06
5050,1,186,3039,4.99,2005-06-20 12:32:30
5052,2,186,7739,0.99,2005-07-28 05:21:51
5054,1,186,8483,4.99,2005-07-29 08:50:18
5057,2,186,9360,5.99,2005-07-30 18:39:43
5059,1,186,10985,0.99,2005-08-02 04:30:19
5061,1,186,12348,5.99,2005-08-18 07:21:47
5066,1,186,14006,2.99,2005-08-20 20:21:36
5068,2,186,14646,4.99,2005-08-21 19:14:48
5070,2,186,15001,0.99,2005-08-22 08:00:49
5075,2,187,1323,6.99,2005-06-15 10:55:17
5081,1,187,3402,2.99,2005-06-21 15:54:37
5083,1,187,4429,4.99,2005-07-07 22:32:47
5085,1,187,5738,8.99,2005-07-10 11:50:51
5086,2,187,5833,6.99,2005-07-10 16:39:24
5093,1,187,11843,2.99,2005-08-17 13:14:50
5096,1,187,12534,7.99,2005-08-18 14:04:41
5099,2,187,15231,4.99,2005-08-22 17:32:57
5100,2,187,15517,2.99,2005-08-23 03:13:01
5104,1,188,2515,4.99,2005-06-18 23:57:31
5109,2,188,5729,5.99,2005-07-10 11:27:25
5110,2,188,6555,4.99,2005-07-12 05:08:16
5111,2,188,7042,0.99,2005-07-27 03:20:18
5112,1,188,7556,4.99,2005-07-27 22:17:17
5113,2,188,9613,4.99,2005-07-31 03:58:53
5114,2,188,10453,5.99,2005-08-01 09:13:27
5118,2,188,11378,2.99,2005-08-02 18:16:52
5119,1,188,13570,2.99,2005-08-20 05:04:57
5122,2,188,14809,2.99,2005-08-22 01:00:42
5126,1,188,14503,2.99,2006-02-14 15:16:03
5127,2,189,1117,5.99,2005-05-31 16:15:31
5135,2,189,4203,0.99,2005-07-07 11:24:14
5144,2,189,11059,6.99,2005-08-02 06:41:38
5149,2,190,430,4.99,2005-05-27 16:22:10
5151,1,190,1319,2.99,2005-06-15 10:39:05
5154,1,190,2568,3.99,2005-06-19 04:09:03
5160,1,190,7386,5.99,2005-07-27 15:52:10
5163,1,190,11082,5.99,2005-08-02 07:30:19
5166,2,190,11312,6.99,2005-08-02 15:56:51
5167,2,190,11750,0.99,2005-08-17 09:07:00
5172,2,190,14141,4.99,2005-08-21 02:07:22
5176,1,191,1134,2.99,2005-05-31 19:14:15
5177,2,191,1152,4.99,2005-05-31 21:32:17
5184,1,191,5338,2.99,2005-07-09 17:07:07
5186,1,191,5924,5.99,2005-07-10 21:41:23
5188,1,191,7450,3.99,2005-07-27 18:18:35
5193,2,191,10532,2.99,2005-08-01 12:06:35
5200,1,192,5400,2.99,2005-07-09 19:56:40
5201,2,192,6223,0.99,2005-07-11 13:27:09
5205,2,192,8292,7.99,2005-07-29 02:29:36
5206,1,192,9462,7.99,2005-07-30 22:30:44
5208,2,192,10238,0.99,2005-08-01 02:08:05
5214,2,192,14238,7.99,2005-08-21 05:16:40
5222,2,193,2377,6.99,2005-06-18 14:56:23
5230,1,193,8431,4.99,2005-07-29 07:12:48
5231,1,193,9079,2.99,2005-07-30 08:02:00
5233,2,193,10462,2.99,2005-08-01 09:38:28
5237,1,193,13608,0.99,2005-08-20 06:10:44
5242,2,193,15495,5.99,2005-08-23 02:26:10
5243,2,193,15729,2.99,2006-02-14 15:16:03
5247,1,194,2245,7.99,2005-06-18 04:52:59
5255,1,194,9064,7.99,2005-07-30 07:24:55
5256,2,194,11475,5.99,2005-08-02 21:55:09
5257,2,194,12851,3.99,2005-08-19 02:12:12
5260,1,194,14440,4.99,2005-08-21 11:59:04
5267,1,195,7349,2.99,2005-07-27 14:33:00
5276,2,195,12099,0.99,2005-08-17 22:38:54
5278,2,195,13741,0.99,2005-08-20 10:48:47
5281,2,196,106,11.99,2005-05-25 18:18:19
5282,2,196,178,5.99,2005-05-26 04:21:46
5283,2,196,491,2.99,2005-05-28 00:13:35
5286,1,196,1348,2.99,2005-06-15 12:45:30
5287,2,196,1600,0.99,2005-06-16 06:04:12
5292,2,196,3342,4.99,2005-06-21 10:46:36
5299,2,196,7666,3.99,2005-07-28 02:35:12
5301,2,196,8472,1.99,2005-07-29 08:36:22
5302,2,196,8700,0.99,2005-07-29 16:56:01
5303,1,196,9346,5.99,2005-07-30 18:13:52
5306,2,196,10122,10.99,2005-07-31 21:29:28
5307,1,196,10191,4.99,2005-08-01 00:28:38
5311,2,196,12836,0.99,2005-08-19 01:48:33
5313,2,196,14410,5.99,2005-08-21 10:54:49
5317,1,197,215,0.99,2005-05-26 09:02:47
5321,2,197,730,3.99,2005-05-29 07:00:59
5324,2,197,1175,2.99,2005-06-15 00:15:15
5325,1,197,1363,0.99,2005-06-15 14:05:11
5335,2,197,5344,0.99,2005-07-09 17:27:05
5338,1,197,9476,0.99,2005-07-30 23:06:40
5349,1,197,12799,0.99,2005-08-19 00:27:01
5350,2,197,13913,3.99,2005-08-20 16:37:35
5352,2,197,14951,4.99,2005-08-22 06:19:37
5356,1,198,357,0.99,2005-05-27 06:37:15
5360,2,198,1132,4.99,2005-05-31 18:44:53
5361,2,198,2185,0.99,2005-06-18 01:12:22
5366,2,198,6567,4.99,2005-07-12 05:43:09
5370,1,198,7441,5.99,2005-07-27 17:46:53
5372,2,198,7622,0.99,2005-07-28 00:37:34
5378,1,198,11351,3.99,2005-08-02 17:28:07
5380,1,198,11756,2.99,2005-08-17 09:29:22
5381,1,198,11836,4.99,2005-08-17 13:03:36
5382,2,198,11949,2.99,2005-08-17 17:12:26
5383,1,198,11957,1.99,2005-08-17 17:22:29
5384,2,198,11985,2.99,2005-08-17 18:19:44
5385,2,198,12594,4.99,2005-08-18 16:24:24
5388,1,198,14214,5.99,2005-08-21 04:30:49
5390,2,198,14990,4.99,2005-08-22 07:48:01
5392,1,198,15433,4.99,2005-08-23 00:27:18
5395,1,199,1910,2.99,2005-06-17 05:11:27
5398,2,199,4580,8.99,2005-07-08 06:04:23
5405,1,199,8709,0.99,2005-07-29 17:25:54
5406,1,199,9752,2.99,2005-07-31 09:22:02
5414,2,199,14320,4.99,2005-08-21 08:04:40
5416,2,199,15751,3.99,2005-08-23 12:41:07
5424,2,200,2717,4.99,2005-06-19 14:46:10
5426,1,200,3580,4.99,2005-07-06 03:48:44
5431,1,200,6947,3.99,2005-07-26 23:42:03
5432,1,200,7574,2.99,2005-07-27 22:53:00
5433,2,200,8368,3.99,2005-07-29 05:15:41
5434,2,200,8462,2.99,2005-07-29 08:15:42
5435,1,200,9527,6.99,2005-07-31 01:02:24
5440,2,200,14521,6.99,2005-08-21 15:01:32
5444,2,200,11866,2.99,2006-02-14 15:16:03
5446,1,201,670,6.99,2005-05-28 22:04:03
5447,2,201,756,5.99,2005-05-29 10:28:45
5448,1,201,2047,1.99,2005-06-17 14:40:58
5449,1,201,2157,3.99,2005-06-17 23:30:52
5453,2,201,3528,4.99,2005-07-06 01:13:27
5456,2,201,7606,2.99,2005-07-28 00:02:15
5460,1,201,10891,0.99,2005-08-02 01:09:55
5461,2,201,11807,0.99,2005-08-17 11:51:15
5466,2,201,14656,2.99,2005-08-21 19:39:28
5467,1,201,14973,2.99,2005-08-22 06:59:28
5473,2,202,3148,0.99,2005-06-20 20:27:18
5501,2,203,4136,2.99,2005-07-07 08:15:52
5506,1,203,8792,7.99,2005-07-29 20:56:14
5509,2,203,10805,2.99,2005-08-01 22:23:37
5510,1,203,11712,2.99,2005-08-17 07:32:51
5513,2,203,14505,5.99,2005-08-21 14:26:28
5517,2,204,399,4.99,2005-05-27 12:48:38
5520,1,204,1321,2.99,2005-06-15 10:49:17
5521,1,204,1616,7.99,2005-06-16 07:04:52
5528,2,204,5145,0.99,2005-07-09 08:13:25
5537,1,204,9394,5.99,2005-07-30 20:06:24
5539,2,204,10042,2.99,2005-07-31 19:01:25
5543,1,204,12737,6.99,2005-08-18 22:11:37
5555,1,205,3601,7.99,2005-07-06 05:20:25
5556,2,205,4230,3.99,2005-07-07 12:46:47
5557,2,205,4377,7.99,2005-07-07 20:28:57
5559,1,205,7736,2.99,2005-07-28 05:12:04
5561,2,205,8896,4.99,2005-07-30 00:51:21
5575,2,206,4068,4.99,2005-07-07 04:34:38
5578,1,206,6139,3.99,2005-07-11 08:39:33
5579,1,206,6420,6.99,2005-07-11 23:38:49
5582,1,206,8217,5.99,2005-07-28 23:44:13
5586,1,206,11022,2.99,2005-08-02 05:35:03
5588,1,206,13128,4.99,2005-08-19 12:04:16
5596,1,207,39,0.99,2005-05-25 04:51:46
5617,2,207,9652,2.99,2005-07-31 05:49:53
5621,2,207,11260,0.99,2005-08-02 13:52:19
5622,2,207,11286,5.99,2005-08-02 14:44:22
5623,1,207,11724,6.99,2005-08-17 08:04:44
5625,2,207,13655,2.99,2005-08-20 07:59:13
5629,1,207,15625,1.99,2005-08-23 07:25:29
5632,1,208,1949,5.99,2005-06-17 08:19:22
5641,2,208,6306,6.99,2005-07-11 18:04:26
5644,1,208,7861,2.99,2005-07-28 10:02:01
5648,1,208,9838,4.99,2005-07-31 12:18:49
5651,2,208,11442,2.99,2005-08-02 20:26:19
5657,1,209,471,0.99,2005-05-27 21:32:42
5660,1,209,1657,4.99,2005-06-16 10:06:49
5666,2,209,4810,4.99,2005-07-08 17:04:06
5669,2,209,5219,5.99,2005-07-09 11:57:55
5671,1,209,7116,6.99,2005-07-27 05:46:43
5678,2,209,9054,6.99,2005-07-30 07:11:44
5680,2,209,10554,2.99,2005-08-01 12:56:19
5683,1,209,12025,0.99,2005-08-17 19:59:06
5686,1,209,15254,2.99,2005-08-22 18:13:07
5690,2,210,2856,0.99,2005-06-19 23:13:04
5693,2,210,4270,0.99,2005-07-07 14:38:41
5696,2,210,4388,7.99,2005-07-07 20:58:03
5698,1,210,4871,6.99,2005-07-08 19:19:52
5699,1,210,4893,4.99,2005-07-08 20:19:55
5700,1,210,4989,3.99,2005-07-09 00:46:56
5702,2,210,6227,4.99,2005-07-11 13:56:46
5710,2,210,12410,8.99,2005-08-18 09:45:33
5712,2,210,12909,2.99,2005-08-19 04:20:25
5714,1,210,14181,7.99,2005-08-21 03:16:30
5719,1,211,238,4.99,2005-05-26 12:30:22
5723,2,211,4060,2.99,2005-07-07 04:10:13
5730,2,211,6438,0.99,2005-07-12 00:23:01
5733,2,211,7484,0.99,2005-07-27 19:28:17
5741,2,211,11963,3.99,2005-08-17 17:35:47
5742,2,211,12311,0.99,2005-08-18 06:07:00
5746,1,211,13979,2.99,2005-08-20 19:03:49
5750,2,211,15538,6.99,2005-08-23 04:07:37
5751,2,211,15670,5.99,2005-08-23 09:07:11
5752,2,211,12746,4.99,2006-02-14 15:16:03
5756,2,212,2739,9.99,2005-06-19 15:58:38
5758,2,212,4798,3.99,2005-07-08 16:45:16
5771,1,212,15872,4.99,2005-08-23 16:27:24
5773,2,213,385,0.99,2005-05-27 10:23:25
5778,2,213,2569,6.99,2005-06-19 04:19:04
5780,2,213,2946,4.99,2005-06-20 05:50:40
5781,1,213,3252,2.99,2005-06-21 03:25:26
5782,1,213,3313,2.99,2005-06-21 08:11:18
5784,2,213,4236,4.99,2005-07-07 13:12:07
5794,1,213,9477,4.99,2005-07-30 23:07:22
5797,1,213,13354,4.99,2005-08-19 20:55:23
5799,1,213,14744,6.99,2005-08-21 22:45:21
5807,2,214,2085,2.99,2005-06-17 17:30:56
5818,2,214,10749,4.99,2005-08-01 20:02:01
5819,2,214,11450,2.99,2005-08-02 20:45:54
5843,1,215,7180,1.99,2005-07-27 08:14:34
5845,1,215,9518,0.99,2005-07-31 00:43:26
5848,2,215,12285,2.99,2005-08-18 04:56:43
5850,2,215,13085,0.99,2005-08-19 10:28:22
5853,1,215,15583,2.99,2005-08-23 05:47:55
5858,1,216,997,4.99,2005-05-31 00:08:25
5865,1,216,6008,6.99,2005-07-11 01:51:29
5871,1,216,11005,0.99,2005-08-02 05:05:23
5880,1,216,11676,0.0,2006-02-14 15:16:03
5884,1,217,2076,6.99,2005-06-17 16:43:47
5886,2,217,5576,2.99,2005-07-10 03:57:05
5887,2,217,5762,3.99,2005-07-10 12:48:01
5889,2,217,7104,2.99,2005-07-27 05:15:25
5893,2,217,9632,6.99,2005-07-31 05:02:23
5897,1,217,11347,2.99,2005-08-02 17:18:07
5898,1,217,11649,2.99,2005-08-17 04:59:26
5899,1,217,11958,4.99,2005-08-17 17:23:20
5901,1,217,12871,4.99,2005-08-19 02:55:36
5905,1,218,2262,0.99,2005-06-18 05:49:46
5909,2,218,5737,0.99,2005-07-10 11:50:04
5912,2,218,9018,6.99,2005-07-30 05:28:40
5916,2,218,12481,2.99,2005-08-18 12:31:34
5918,2,218,13708,5.99,2005-08-20 09:34:07
5921,2,218,15575,0.99,2005-08-23 05:30:19
5932,1,219,6209,2.99,2005-07-11 12:36:05
5936,1,219,8430,0.99,2005-07-29 07:12:17
5952,2,220,5613,2.99,2005-07-10 05:15:43
5953,2,220,5847,2.99,2005-07-10 17:27:42
5956,2,220,6832,8.99,2005-07-12 18:51:41
5957,2,220,7750,9.99,2005-07-28 05:55:30
5962,1,220,10099,2.99,2005-07-31 20:47:14
5967,1,220,11622,4.99,2005-08-17 04:15:46
5973,2,220,14016,4.99,2005-08-20 20:52:03
5976,1,221,1369,0.99,2005-06-15 14:29:14
5978,2,221,2473,2.99,2005-06-18 20:42:45
5980,1,221,3200,5.99,2005-06-21 00:22:47
5997,2,221,12620,3.99,2005-08-18 17:26:38
5998,2,221,13434,2.99,2005-08-19 23:34:26
6000,2,221,14371,0.99,2005-08-21 09:37:16
6005,2,222,416,0.99,2005-05-27 15:02:10
6006,2,222,809,3.99,2005-05-29 19:10:20
6016,2,222,7786,0.99,2005-07-28 07:18:26
6017,1,222,8300,1.99,2005-07-29 02:57:59
6018,2,222,8597,6.99,2005-07-29 12:55:55
6019,1,222,8787,4.99,2005-07-29 20:43:49
6029,1,223,4874,4.99,2005-07-08 19:23:38
6031,2,223,7085,5.99,2005-07-27 04:35:44
6032,2,223,8362,3.99,2005-07-29 05:09:11
6041,1,224,1424,7.99,2005-06-15 18:08:14
6047,1,224,6031,4.99,2005-07-11 02:42:14
6049,2,224,8255,0.99,2005-07-29 01:02:30
6052,1,224,9181,0.99,2005-07-30 12:05:58
6060,2,224,14880,2.99,2005-08-22 03:44:36
6064,1,225,963,3.99,2005-05-30 18:52:53
6065,2,225,2226,7.99,2005-06-18 03:39:56
6069,2,225,4955,2.99,2005-07-08 23:16:21
6071,1,225,6159,2.99,2005-07-11 09:55:34
6072,1,225,6317,2.99,2005-07-11 18:47:41
6073,2,225,6350,2.99,2005-07-11 20:30:15
6076,2,225,7347,4.99,2005-07-27 14:31:24
6077,1,225,7524,6.99,2005-07-27 21:11:44
6079,2,225,8110,4.99,2005-07-28 19:07:45
6080,1,225,9980,4.99,2005-07-31 17:02:00
6081,2,225,9993,2.99,2005-07-31 17:30:20
6083,1,225,10793,2.99,2005-08-01 21:48:03
6085,2,225,11384,0.99,2005-08-02 18:23:01
6094,1,226,5419,2.99,2005-07-09 20:47:36
6098,2,226,8600,2.99,2005-07-29 13:01:19
6099,1,226,8627,2.99,2005-07-29 14:05:12
6100,1,226,12172,1.99,2005-08-18 01:07:00
6106,2,226,15472,2.99,2005-08-23 01:39:05
6108,1,226,15986,2.99,2005-08-23 20:20:37
6110,1,227,111,4.99,2005-05-25 18:45:19
6111,1,227,1023,3.99,2005-05-31 03:26:50
6112,1,227,1679,2.99,2005-06-16 11:11:01
6115,2,227,3065,0.99,2005-06-20 13:53:53
6117,2,227,4340,2.99,2005-07-07 18:41:46
6121,1,227,7132,7.99,2005-07-27 06:28:34
6124,1,227,8384,0.99,2005-07-29 05:38:43
6126,1,227,8936,2.99,2005-07-30 02:47:13
6129,2,227,11892,0.99,2005-08-17 15:13:21
6134,2,228,492,4.99,2005-05-28 00:24:58
6135,2,228,1070,0.99,2005-05-31 09:39:56
6137,2,228,2863,2.99,2005-06-19 23:58:38
6140,2,228,3538,0.99,2005-07-06 01:37:07
