assays_assay_id,assays_src_id,assays_tissue_id,assays_confidence_score,assays_doc_id,assays_assay_organism,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_curated_by,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_variant_id
9562,1,2106.0,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL621635,,BAO_0000218,
9563,1,2106.0,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL621636,,BAO_0000218,
9564,1,2106.0,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL621637,,BAO_0000218,
9565,1,2106.0,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL621638,,BAO_0000218,
9566,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL618883,,BAO_0000218,
9567,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL618884,,BAO_0000218,
9568,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628627,,BAO_0000218,
9569,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628628,,BAO_0000218,
9570,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628629,,BAO_0000218,
9571,1,,1,16365,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628630,,BAO_0000218,
9572,1,,1,16365,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628631,,BAO_0000218,
9573,1,,1,16365,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628632,,BAO_0000218,
9574,1,,1,526,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628633,,BAO_0000218,
9575,1,,1,16365,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL628634,,BAO_0000218,
9576,1,,1,4368,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627789,,BAO_0000218,
9577,1,,1,3371,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627790,,BAO_0000218,
9578,1,,1,6448,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627791,,BAO_0000218,
9579,1,,1,6453,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627792,,BAO_0000218,
9580,1,,1,4353,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627793,,BAO_0000218,
9581,1,1969.0,1,4353,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627794,,BAO_0000218,
9582,1,,1,4353,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627795,,BAO_0000218,
9583,1,,1,4353,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627796,,BAO_0000218,
9584,1,1969.0,1,4353,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL875335,,BAO_0000218,
9585,1,1969.0,1,4353,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627797,,BAO_0000218,
9586,1,,1,5789,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627798,,BAO_0000218,
9587,1,,1,17686,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627799,,BAO_0000218,
9588,1,,1,6495,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627800,,BAO_0000218,
9589,1,,1,484,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627801,,BAO_0000218,
9590,1,,1,6467,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627802,,BAO_0000218,
9591,1,,1,6642,Rattus norvegicus,,50597,N,Expert,,CHEMBL627803,,BAO_0000218,
9592,1,,1,16367,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL873820,,BAO_0000218,
9593,1,,1,1369,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627804,,BAO_0000218,
9594,1,,1,5472,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627805,,BAO_0000218,
9595,1,,1,6049,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627806,,BAO_0000218,
9596,1,,1,5472,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627107,,BAO_0000218,
9597,1,,1,16366,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627108,,BAO_0000218,
9598,1,,1,11149,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627109,,BAO_0000218,
9599,1,178.0,1,11149,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627110,,BAO_0000218,
9600,1,,0,2891,Primates,,22224,U,Intermediate,,CHEMBL627111,,BAO_0000218,
9601,1,,0,2891,Primates,,22224,U,Intermediate,,CHEMBL627112,,BAO_0000218,
9602,1,,0,2891,Rattus norvegicus,,22224,U,Intermediate,,CHEMBL627113,,BAO_0000218,
9603,1,,0,2891,Rattus norvegicus,,22224,U,Intermediate,,CHEMBL627114,,BAO_0000218,
9604,1,,1,4026,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627115,,BAO_0000218,
9605,1,,1,4527,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627116,,BAO_0000218,
9606,1,,1,4527,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627117,,BAO_0000218,
9607,1,,1,5503,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627118,,BAO_0000218,
9608,1,,1,4426,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627119,,BAO_0000218,
9609,1,,1,4426,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627120,,BAO_0000218,
9610,1,,1,6109,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626922,,BAO_0000218,
9611,1,,1,5654,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626923,,BAO_0000218,
9612,1,,1,5654,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626924,,BAO_0000218,
9613,1,1969.0,1,4755,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626925,,BAO_0000218,
9614,1,,1,5862,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626926,,BAO_0000218,
9615,1,1969.0,1,1515,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626927,,BAO_0000218,
9616,1,1969.0,1,1515,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626928,,BAO_0000218,
9617,1,1969.0,1,1515,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626929,,BAO_0000218,
9618,1,1969.0,1,1515,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626930,,BAO_0000218,
9619,1,,1,5960,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626931,,BAO_0000218,
9620,1,,1,6103,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626932,,BAO_0000218,
9621,1,,1,6317,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626933,,BAO_0000218,
9622,1,,1,6644,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL873826,,BAO_0000218,
9623,1,,1,6644,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626934,,BAO_0000218,
9624,1,,1,6644,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626935,,BAO_0000218,
9625,1,,1,6644,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626936,,BAO_0000218,
9626,1,,1,5974,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626937,,BAO_0000218,
9627,1,,1,6295,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625906,,BAO_0000218,
9628,1,,1,6296,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625907,,BAO_0000218,
9629,1,,1,16427,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625908,,BAO_0000218,
9630,1,,1,16367,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625909,,BAO_0000218,
9631,1,,1,16367,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625910,,BAO_0000218,
9632,1,,1,16365,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625911,,BAO_0000218,
9633,1,,1,16365,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625912,,BAO_0000218,
9634,1,,1,16365,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626538,,BAO_0000218,
9635,1,,1,16365,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL876794,,BAO_0000218,
9636,1,,1,16365,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626539,,BAO_0000218,
9637,1,,1,16365,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626540,,BAO_0000218,
9638,1,,1,5394,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626541,,BAO_0000218,
9639,1,,1,5394,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626542,,BAO_0000218,
9640,1,,1,2792,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626543,,BAO_0000218,
9641,1,,1,2792,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626544,,BAO_0000218,
9642,1,,1,2792,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626545,,BAO_0000218,
9643,1,,1,2792,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626546,,BAO_0000218,
9644,1,,1,5334,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626547,,BAO_0000218,
9645,1,,1,4408,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626548,,BAO_0000218,
9646,1,,1,5983,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626549,,BAO_0000218,
9647,1,,1,4397,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626550,,BAO_0000218,
9648,1,,1,4397,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626551,,BAO_0000218,
9649,1,,1,5491,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623777,,BAO_0000218,
9650,1,,1,5491,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623778,,BAO_0000218,
9651,1,,1,5491,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623779,,BAO_0000218,
9652,1,1969.0,1,4199,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623780,,BAO_0000218,
9653,1,1969.0,1,4199,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622015,,BAO_0000218,
9654,1,1969.0,1,4199,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622016,,BAO_0000218,
9655,1,,1,5173,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622017,,BAO_0000218,
9656,1,,1,5173,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622018,,BAO_0000218,
9657,1,,1,5173,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622019,,BAO_0000218,
9658,1,,1,5173,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622020,,BAO_0000218,
9659,1,,1,16366,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622021,,BAO_0000218,
9660,1,,1,16366,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622022,,BAO_0000218,
9661,1,,1,5327,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622023,,BAO_0000218,
9662,1,,1,6681,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622024,,BAO_0000218,
9663,1,,1,12873,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622693,,BAO_0000218,
9664,1,,1,12873,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622694,,BAO_0000218,
9665,1,,1,6685,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622695,,BAO_0000218,
9666,1,,1,6685,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622696,,BAO_0000218,
9667,1,,1,6685,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622697,,BAO_0000218,
9668,1,,1,6619,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622874,,BAO_0000218,
9669,1,,1,6619,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622875,,BAO_0000218,
9670,1,,1,10363,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622876,,BAO_0000218,
9671,1,,1,4796,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622877,,BAO_0000218,
9672,1,,1,4910,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622878,,BAO_0000218,
9673,1,1969.0,1,4910,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622879,,BAO_0000218,
9674,1,,1,4839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL877602,,BAO_0000218,
9675,1,,1,15078,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622880,,BAO_0000218,
9676,1,,1,15078,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622881,,BAO_0000218,
9677,1,,1,15078,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622882,,BAO_0000218,
9678,1,,1,15078,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622883,,BAO_0000218,
9679,1,2046.0,1,11450,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622884,,BAO_0000218,
9680,1,2046.0,1,11450,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622885,,BAO_0000218,
9681,1,,1,8151,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622886,,BAO_0000218,
9682,1,,1,8151,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622887,,BAO_0000218,
9683,1,1088.0,1,8151,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622888,,BAO_0000218,
9684,1,178.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622889,,BAO_0000218,
9685,1,178.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622890,,BAO_0000218,
9686,1,178.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622891,,BAO_0000218,
9687,1,178.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL877603,,BAO_0000218,
9688,1,955.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622892,,BAO_0000218,
9689,1,955.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622893,,BAO_0000218,
9690,1,955.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622894,,BAO_0000218,
9691,1,955.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622895,,BAO_0000218,
9692,1,955.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622896,,BAO_0000218,
9693,1,948.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622897,,BAO_0000218,
9694,1,948.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622898,,BAO_0000218,
9695,1,948.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622899,,BAO_0000218,
9696,1,2113.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622900,,BAO_0000218,
9697,1,2113.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624114,,BAO_0000218,
9698,1,2113.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624115,,BAO_0000218,
9699,1,2113.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624116,,BAO_0000218,
9700,1,2107.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624117,,BAO_0000218,
9701,1,2107.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624118,,BAO_0000218,
9702,1,2107.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624119,,BAO_0000218,
9703,1,2107.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624120,,BAO_0000218,
9704,1,2048.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624121,,BAO_0000218,
9705,1,2048.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624122,,BAO_0000218,
9706,1,2048.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624123,,BAO_0000218,
9707,1,2048.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624124,,BAO_0000218,
9708,1,2385.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624125,,BAO_0000218,
9709,1,2385.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624126,,BAO_0000218,
9710,1,2385.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624127,,BAO_0000218,
9711,1,2385.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624128,,BAO_0000218,
9712,1,14.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624129,,BAO_0000218,
9713,1,14.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624130,,BAO_0000218,
9714,1,14.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622340,,BAO_0000218,
9715,1,14.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622341,,BAO_0000218,
9716,1,160.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622342,,BAO_0000218,
9717,1,160.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622343,,BAO_0000218,
9718,1,160.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622344,,BAO_0000218,
9719,1,160.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622345,,BAO_0000218,
9720,1,2106.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622346,,BAO_0000218,
9721,1,2106.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622347,,BAO_0000218,
9722,1,2106.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622348,,BAO_0000218,
9723,1,2106.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622349,,BAO_0000218,
9724,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622350,,BAO_0000218,
9725,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622351,,BAO_0000218,
9726,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622352,,BAO_0000218,
9727,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622353,,BAO_0000218,
9728,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622354,,BAO_0000218,
9729,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622355,,BAO_0000218,
9730,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622356,,BAO_0000218,
9731,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622357,,BAO_0000218,
9732,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622358,,BAO_0000218,
9733,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622359,,BAO_0000218,
9734,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL874393,,BAO_0000218,
9735,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622872,,BAO_0000218,
9736,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622873,,BAO_0000218,
9737,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623047,,BAO_0000218,
9738,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623048,,BAO_0000218,
9739,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623049,,BAO_0000218,
9740,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623050,,BAO_0000218,
9741,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623051,,BAO_0000218,
9742,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623052,,BAO_0000218,
9743,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626343,,BAO_0000218,
9744,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626344,,BAO_0000218,
9745,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626345,,BAO_0000218,
9746,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626346,,BAO_0000218,
9747,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626347,,BAO_0000218,
9748,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626348,,BAO_0000218,
9749,1,,1,16434,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626349,,BAO_0000218,
9750,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626350,,BAO_0000218,
9751,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626351,,BAO_0000218,
9752,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627650,,BAO_0000218,
9753,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627651,,BAO_0000218,
9754,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627652,,BAO_0000218,
9755,1,,1,16435,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627653,,BAO_0000218,
9756,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627654,,BAO_0000218,
9757,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627835,,BAO_0000218,
9758,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627836,,BAO_0000218,
9759,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627837,,BAO_0000218,
9760,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627838,,BAO_0000218,
9761,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL875338,,BAO_0000218,
9762,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627839,,BAO_0000218,
9763,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627840,,BAO_0000218,
9764,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627841,,BAO_0000218,
9765,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627842,,BAO_0000218,
9766,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627843,,BAO_0000218,
9767,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627844,,BAO_0000218,
9768,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627845,,BAO_0000218,
9769,1,,1,5874,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627846,,BAO_0000218,
9770,1,1969.0,1,1515,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627847,,BAO_0000218,
9771,1,1969.0,1,1515,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL873821,,BAO_0000218,
9772,1,1969.0,1,1515,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626079,,BAO_0000218,
9773,1,1969.0,1,1515,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626080,,BAO_0000218,
9774,1,1969.0,1,5491,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626081,,BAO_0000218,
9775,1,1969.0,1,5491,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL875344,,BAO_0000218,
9776,1,,1,1918,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626082,,BAO_0000218,
9777,1,,1,1918,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626250,,BAO_0000218,
9778,1,,1,6113,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626251,,BAO_0000218,
9779,1,,1,5546,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626252,,BAO_0000218,
9780,1,,1,5553,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626253,,BAO_0000218,
9781,1,1969.0,1,4188,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626254,,BAO_0000218,
9782,1,,1,6215,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626255,,BAO_0000218,
9783,1,,1,6141,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626256,,BAO_0000218,
9784,1,,1,5182,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626257,,BAO_0000218,
9785,1,,1,5182,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626258,,BAO_0000218,
9786,1,,1,5710,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626259,,BAO_0000218,
9787,1,,1,5789,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626260,,BAO_0000218,
9788,1,,1,6011,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL875345,,BAO_0000218,
9789,1,,1,17594,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626261,,BAO_0000218,
9790,1,2107.0,1,12357,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626262,,BAO_0000218,
9791,1,,1,5210,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626263,,BAO_0000218,
9792,1,,1,17596,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625270,,BAO_0000218,
9793,1,,1,6672,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625271,,BAO_0000218,
9794,1,,1,6673,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625272,,BAO_0000218,
9795,1,955.0,1,4910,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625273,,BAO_0000218,
9796,1,1969.0,1,3741,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625274,,BAO_0000218,
9797,1,,1,17671,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625275,,BAO_0000218,
9798,1,1969.0,1,4910,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625276,,BAO_0000218,
9799,1,1969.0,1,17537,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625277,,BAO_0000218,
9800,1,1969.0,1,4965,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625278,,BAO_0000218,
9801,1,1969.0,1,17537,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625279,,BAO_0000218,
9802,1,1977.0,1,6124,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625280,,BAO_0000218,
9803,1,1977.0,1,6124,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL876797,,BAO_0000218,
9804,1,,1,6078,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625281,,BAO_0000218,
9805,1,1969.0,1,17668,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL873827,,BAO_0000218,
9806,1,,1,3185,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625282,,BAO_0000218,
9807,1,,1,4883,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625283,,BAO_0000218,
9808,1,,1,2959,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625284,,BAO_0000218,
9809,1,,1,4029,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625285,,BAO_0000218,
9810,1,,1,4029,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625286,,BAO_0000218,
9811,1,,1,4029,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625287,,BAO_0000218,
9812,1,,1,6180,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625288,,BAO_0000218,
9813,1,2107.0,1,1557,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625289,,BAO_0000218,
9814,1,1969.0,1,12500,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625290,,BAO_0000218,
9815,1,1969.0,1,12500,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL876798,,BAO_0000218,
9816,1,,1,5064,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625291,,BAO_0000218,
9817,1,,1,5145,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625292,,BAO_0000218,
