amount,payment_id,payment_date,rental_id,staff_id,customer_id
2.99,4301,2005-07-11 23:29:14,6416,1,158
2.99,4303,2005-07-27 07:24:00,7159,2,158
4.99,4311,2005-08-02 07:26:43,11077,2,158
2.99,4318,2005-08-20 14:48:42,13854,2,158
2.99,4324,2005-05-27 22:16:26,475,2,159
1.99,4325,2005-05-28 07:35:37,549,2,159
0.99,4326,2005-05-28 14:04:50,598,1,159
3.99,4327,2005-05-29 22:51:20,832,1,159
0.99,4328,2005-06-16 12:40:28,1695,1,159
5.99,4330,2005-07-06 20:11:10,3914,2,159
4.99,4333,2005-07-12 20:56:04,6885,2,159
0.99,4335,2005-07-29 08:28:50,8470,1,159
4.99,4339,2005-07-31 14:55:11,9917,1,159
5.99,4349,2005-07-08 21:05:44,4908,1,160
2.99,4356,2005-07-31 20:17:09,10089,2,160
4.99,4359,2005-08-02 03:37:13,10958,2,160
2.99,4364,2005-08-18 06:52:36,12334,2,160
6.99,4366,2005-08-19 10:46:16,13093,2,160
2.99,4369,2005-08-23 08:09:11,15642,2,160
2.99,4383,2005-07-08 01:26:32,4490,1,161
4.99,4387,2005-07-29 20:05:04,8774,2,161
0.99,4389,2005-07-30 21:08:32,9421,2,161
6.99,4393,2005-08-02 00:18:07,10863,1,161
0.99,4398,2005-08-22 07:54:58,15000,1,161
5.99,4399,2005-08-22 09:53:23,15045,2,161
4.99,4403,2005-05-28 01:09:36,501,1,162
4.99,4413,2005-07-30 11:30:37,9167,2,162
7.99,4414,2005-07-31 08:37:07,9726,1,162
0.99,4415,2005-07-31 10:00:00,9775,1,162
0.99,4417,2005-08-02 05:09:42,11012,2,162
4.99,4418,2005-08-19 18:30:10,13288,1,162
4.99,4420,2005-08-22 20:41:53,15332,1,162
6.99,4426,2005-06-20 09:17:05,2994,1,163
1.99,4433,2005-07-12 18:44:04,6831,1,163
1.99,4434,2005-07-27 12:54:39,7303,1,163
0.99,4436,2005-07-28 16:39:43,8040,2,163
4.99,4438,2005-07-29 06:26:39,8403,2,163
0.99,4439,2005-08-01 02:24:09,10245,2,163
2.99,4440,2005-08-17 04:15:47,11623,2,163
4.99,4445,2005-08-21 06:30:30,14275,2,163
0.99,4457,2005-07-11 22:28:12,6393,1,164
2.99,4458,2005-07-12 05:16:07,6558,2,164
4.99,4459,2005-07-12 09:57:39,6637,1,164
3.99,4463,2005-07-28 20:03:25,8135,2,164
4.99,4470,2005-07-06 01:24:08,3531,2,165
5.99,4471,2005-07-06 13:57:56,3784,1,165
2.99,4473,2005-07-08 22:45:02,4945,2,165
4.99,4481,2005-07-31 06:49:18,9685,2,165
4.99,4482,2005-08-01 13:08:27,10565,1,165
4.99,4484,2005-08-18 18:21:06,12643,2,165
5.99,4491,2005-06-20 00:42:26,2874,1,166
0.99,4501,2005-07-11 14:19:12,6237,2,166
5.99,4504,2005-07-28 16:57:31,8052,1,166
7.99,4506,2005-08-01 08:17:11,10422,2,166
4.99,4508,2005-08-19 06:38:18,12968,1,166
4.99,4525,2005-07-09 09:59:52,5178,1,167
1.99,4542,2005-08-20 15:09:16,13870,1,167
4.99,4550,2005-06-15 03:38:49,1222,2,168
1.99,4561,2005-07-29 10:21:00,8527,1,168
4.99,4567,2005-07-31 14:12:36,9899,2,168
4.99,4575,2005-08-20 03:29:28,13532,2,168
8.99,4586,2005-07-05 23:46:19,3493,1,169
4.99,4590,2005-07-12 00:59:53,6453,2,169
9.99,4591,2005-07-12 02:20:09,6488,2,169
6.99,4592,2005-07-27 08:27:58,7187,2,169
2.99,4598,2005-08-19 14:47:18,13198,2,169
4.99,4601,2005-08-22 00:52:01,14805,2,169
4.99,4603,2005-08-23 09:33:22,15680,2,169
2.99,4604,2005-05-26 08:33:10,211,1,170
2.99,4616,2005-07-10 15:17:33,5808,2,170
2.99,4618,2005-07-31 00:41:23,9517,2,170
7.99,4629,2005-08-23 04:27:06,15549,1,170
0.99,4638,2005-07-06 06:03:55,3621,1,171
4.99,4641,2005-07-11 00:54:56,5986,1,171
5.99,4646,2005-07-30 08:14:29,9084,2,171
0.99,4651,2005-08-19 18:35:32,13292,2,171
1.99,4653,2005-08-21 06:22:18,14270,1,171
3.99,4656,2005-05-27 19:13:15,449,2,172
0.99,4660,2005-06-17 15:14:43,2052,1,172
1.99,4661,2005-06-20 11:58:30,3032,2,172
7.99,4665,2005-07-11 14:57:51,6246,2,172
5.99,4667,2005-07-12 20:23:05,6875,1,172
6.99,4668,2005-07-27 06:03:18,7122,1,172
2.99,4669,2005-07-27 06:34:32,7135,1,172
2.99,4671,2005-07-27 11:15:01,7261,2,172
2.99,4689,2005-05-28 11:15:48,578,2,173
0.99,4694,2005-06-21 02:11:36,3224,2,173
4.99,4695,2005-06-21 10:14:27,3336,1,173
3.99,4702,2005-07-10 05:18:51,5615,1,173
0.99,4704,2005-07-28 01:27:33,7644,1,173
5.99,4710,2005-08-01 05:32:13,10351,1,173
2.99,4711,2005-08-17 21:50:39,12073,2,173
6.99,4712,2005-08-18 04:54:20,12282,1,173
4.99,4713,2005-08-18 13:13:13,12501,2,173
8.99,4716,2005-08-23 13:25:44,15775,1,173
1.99,4743,2005-07-09 12:35:08,5232,1,175
0.99,4746,2005-07-28 06:52:12,7771,1,175
4.99,4751,2005-07-31 15:31:25,9941,2,175
7.99,4752,2005-08-01 01:45:26,10229,2,175
2.99,4760,2005-08-22 04:22:31,14897,2,175
0.0,4762,2006-02-14 15:16:03,13161,2,175
0.99,4763,2005-05-26 03:17:42,172,1,176
7.99,4767,2005-05-31 08:38:20,1062,1,176
6.99,4780,2005-07-11 20:54:27,6354,1,176
0.99,4789,2005-08-01 08:55:56,10441,2,176
2.99,4790,2005-08-02 00:17:34,10862,1,176
2.99,4793,2005-08-18 21:21:44,12718,1,176
7.99,4796,2005-08-20 23:42:31,14083,1,176
2.99,4801,2005-06-16 00:25:52,1524,1,177
4.99,4802,2005-06-16 07:24:12,1621,2,177
1.99,4809,2005-07-28 02:54:30,7674,2,177
0.99,4814,2005-08-01 18:44:36,10710,1,177
0.99,4819,2005-08-21 00:21:29,14093,2,177
0.99,4820,2005-08-21 07:44:32,14310,2,177
0.99,4822,2005-08-22 03:55:02,14883,2,177
6.99,4824,2005-06-15 20:24:05,1458,2,178
2.99,4825,2005-06-16 03:14:01,1568,2,178
9.99,4830,2005-06-20 02:38:06,2898,1,178
10.99,4834,2005-07-09 05:59:47,5094,1,178
2.99,4835,2005-07-11 00:44:36,5984,1,178
5.99,4837,2005-07-12 05:07:26,6554,1,178
4.99,4840,2005-07-28 13:43:20,7959,1,178
0.99,4841,2005-07-28 17:23:46,8069,2,178
4.99,4847,2005-07-31 13:45:32,9879,2,178
2.99,4855,2005-08-18 21:45:15,12727,2,178
7.99,4865,2005-06-15 08:41:13,1286,2,179
0.99,4868,2005-07-06 16:37:58,3844,1,179
6.99,4873,2005-07-27 02:54:25,7028,1,179
4.99,4874,2005-07-27 03:43:28,7054,1,179
2.99,4876,2005-07-29 11:51:25,8573,1,179
4.99,4878,2005-07-30 23:45:23,9491,2,179
0.99,4879,2005-07-31 14:07:21,9893,2,179
4.99,4880,2005-07-31 22:36:00,10156,1,179
2.99,4892,2005-06-19 13:31:52,2700,2,180
3.99,4898,2005-07-10 18:08:49,5860,1,180
3.99,4903,2005-07-31 17:30:47,9995,2,180
5.99,4904,2005-08-01 13:46:02,10576,1,180
8.99,4906,2005-08-18 06:07:31,12313,1,180
4.99,4908,2005-08-20 14:29:37,13842,2,180
2.99,4911,2005-08-22 02:20:44,14851,1,180
4.99,4913,2006-02-14 15:16:03,12901,1,180
2.99,4915,2005-06-16 08:32:36,1638,1,181
4.99,4918,2005-06-21 22:48:59,3469,2,181
4.99,4930,2005-07-31 12:26:31,9844,1,181
4.99,4934,2005-08-01 20:01:24,10748,1,181
6.99,4935,2005-08-01 20:53:45,10773,1,181
2.99,4939,2005-08-18 19:41:27,12678,1,181
4.99,4942,2005-08-19 22:20:49,13405,2,181
2.99,4943,2005-08-19 22:48:09,13415,2,181
0.99,4948,2005-05-26 01:51:48,161,2,182
3.99,4949,2005-05-27 15:51:30,425,2,182
3.99,4950,2005-06-16 01:20:05,1542,2,182
0.99,4957,2005-07-07 19:02:37,4349,1,182
0.99,4960,2005-07-08 16:09:56,4784,2,182
3.99,4967,2005-08-17 10:54:46,11785,2,182
4.99,4968,2005-08-18 15:32:57,12573,1,182
1.99,4973,2005-08-22 09:49:32,15043,1,182
0.99,4974,2005-05-27 10:12:00,382,1,183
5.99,4978,2005-06-21 14:02:59,3381,1,183
2.99,4981,2005-07-07 09:04:26,4157,2,183
4.99,4984,2005-07-12 01:33:25,6472,1,183
5.99,4987,2005-07-31 06:34:06,9672,2,183
4.99,4988,2005-07-31 11:34:32,9818,1,183
2.99,4989,2005-07-31 15:18:19,9931,2,183
2.99,4991,2005-08-02 18:24:03,11386,2,183
1.99,4999,2005-05-28 09:56:20,567,1,184
2.99,5000,2005-06-17 09:38:08,1976,2,184
0.99,5002,2005-07-07 17:38:31,4314,1,184
6.99,5003,2005-07-08 19:42:03,4882,2,184
2.99,5013,2005-08-18 13:57:58,12532,1,184
5.99,5015,2005-08-19 17:20:15,13262,1,184
4.99,5025,2005-06-21 08:51:44,3325,1,185
2.99,5029,2005-07-11 07:05:06,6106,2,185
2.99,5031,2005-07-27 00:15:18,6965,1,185
4.99,5032,2005-07-27 03:53:52,7066,1,185
2.99,5033,2005-07-28 23:10:46,8200,1,185
0.99,5038,2005-08-02 17:37:43,11355,2,185
5.99,5040,2005-08-18 19:24:56,12674,1,185
4.99,5048,2005-06-17 21:05:06,2132,2,186
4.99,5050,2005-06-20 12:32:30,3039,1,186
0.99,5055,2005-07-30 00:13:54,8872,2,186
2.99,5056,2005-07-30 16:35:59,9303,2,186
1.99,5058,2005-07-31 20:49:14,10104,1,186
0.99,5060,2005-08-17 18:13:07,11982,1,186
0.99,5070,2005-08-22 08:00:49,15001,2,186
0.99,5072,2005-08-23 06:19:51,15596,1,186
2.99,5073,2006-02-14 15:16:03,14216,1,186
7.99,5074,2005-05-26 14:39:53,252,1,187
0.99,5077,2005-06-16 05:14:37,1592,2,187
2.99,5081,2005-06-21 15:54:37,3402,1,187
3.99,5087,2005-07-11 04:03:40,6057,1,187
4.99,5089,2005-07-27 12:26:51,7289,2,187
7.99,5091,2005-07-28 13:56:51,7967,2,187
2.99,5093,2005-08-17 13:14:50,11843,1,187
3.99,5106,2005-07-06 16:47:32,3848,2,188
2.99,5107,2005-07-07 08:43:22,4150,2,188
2.99,5108,2005-07-09 18:08:28,5356,2,188
4.99,5110,2005-07-12 05:08:16,6555,2,188
5.99,5114,2005-08-01 09:13:27,10453,2,188
0.99,5115,2005-08-01 10:45:21,10494,1,188
4.99,5116,2005-08-01 19:00:28,10719,2,188
2.99,5126,2006-02-14 15:16:03,14503,1,188
0.99,5128,2005-06-16 01:15:59,1541,1,189
0.99,5129,2005-06-16 22:49:08,1834,1,189
0.99,5133,2005-07-06 12:56:31,3763,1,189
4.99,5138,2005-07-28 02:55:20,7675,1,189
2.99,5151,2005-06-15 10:39:05,1319,1,190
4.99,5153,2005-06-17 15:31:58,2057,1,190
5.99,5156,2005-07-07 00:22:26,4005,2,190
4.99,5159,2005-07-27 08:03:22,7175,1,190
2.99,5176,2005-05-31 19:14:15,1134,1,191
4.99,5182,2005-06-17 15:10:16,2051,1,191
5.99,5186,2005-07-10 21:41:23,5924,1,191
3.99,5188,2005-07-27 18:18:35,7450,1,191
1.99,5196,2005-05-30 08:50:43,895,1,192
4.99,5199,2005-07-08 00:18:32,4469,1,192
0.99,5201,2005-07-11 13:27:09,6223,2,192
0.99,5208,2005-08-01 02:08:05,10238,2,192
4.99,5210,2005-08-02 18:23:11,11385,1,192
4.99,5215,2005-08-21 10:43:04,14404,1,192
4.99,5218,2006-02-14 15:16:03,11611,1,192
8.99,5226,2005-06-21 07:08:19,3297,1,193
2.99,5228,2005-07-28 23:34:22,8211,1,193
4.99,5229,2005-07-29 05:29:40,8379,1,193
2.99,5231,2005-07-30 08:02:00,9079,1,193
4.99,5232,2005-07-31 02:51:53,9575,1,193
0.99,5234,2005-08-18 08:36:58,12384,2,193
2.99,5238,2005-08-21 20:14:58,14679,1,193
4.99,5239,2005-08-22 05:31:53,14927,1,193
6.99,5241,2005-08-22 21:01:48,15344,2,193
4.99,5244,2005-05-27 03:03:07,334,2,194
2.99,5248,2005-06-18 12:12:29,2347,1,194
7.99,5251,2005-07-07 12:48:19,4231,2,194
2.99,5252,2005-07-09 08:14:58,5146,2,194
2.99,5253,2005-07-09 15:15:02,5291,1,194
7.99,5259,2005-08-20 06:30:33,13616,2,194
6.99,5262,2005-07-07 13:01:35,4234,1,195
4.99,5264,2005-07-09 12:26:01,5228,1,195
4.99,5268,2005-07-29 01:45:51,8280,2,195
5.99,5271,2005-07-31 13:22:51,9870,1,195
2.99,5275,2005-08-17 10:59:00,11787,2,195
0.99,5276,2005-08-17 22:38:54,12099,2,195
0.99,5277,2005-08-19 05:39:26,12941,2,195
7.99,5279,2005-08-21 23:11:23,14751,2,195
5.99,5282,2005-05-26 04:21:46,178,2,196
2.99,5286,2005-06-15 12:45:30,1348,1,196
2.99,5293,2005-07-08 19:34:55,4879,1,196
4.99,5295,2005-07-09 08:07:07,5143,2,196
3.99,5296,2005-07-09 18:04:29,5353,2,196
6.99,5304,2005-07-31 08:28:46,9721,1,196
4.99,5307,2005-08-01 00:28:38,10191,1,196
8.99,5312,2005-08-20 12:36:42,13799,1,196
5.99,5313,2005-08-21 10:54:49,14410,2,196
5.99,5314,2005-08-21 20:49:58,14698,1,196
2.99,5316,2005-05-25 16:03:42,94,2,197
1.99,5319,2005-05-28 19:35:45,649,2,197
3.99,5322,2005-05-30 10:11:29,903,1,197
0.99,5325,2005-06-15 14:05:11,1363,1,197
2.99,5326,2005-06-15 22:07:09,1503,1,197
0.99,5335,2005-07-09 17:27:05,5344,2,197
3.99,5340,2005-08-01 09:31:00,10460,2,197
4.99,5342,2005-08-01 19:46:11,10739,2,197
1.99,5348,2005-08-17 04:49:35,11643,1,197
0.99,5349,2005-08-19 00:27:01,12799,1,197
3.99,5350,2005-08-20 16:37:35,13913,2,197
4.99,5352,2005-08-22 06:19:37,14951,2,197
0.99,5356,2005-05-27 06:37:15,357,1,198
0.99,5369,2005-07-27 12:24:12,7287,1,198
5.99,5370,2005-07-27 17:46:53,7441,1,198
4.99,5375,2005-07-31 21:08:56,10112,1,198
2.99,5376,2005-07-31 22:18:43,10147,1,198
0.99,5377,2005-08-01 17:27:58,10679,1,198
4.99,5381,2005-08-17 13:03:36,11836,1,198
2.99,5382,2005-08-17 17:12:26,11949,2,198
4.99,5392,2005-08-23 00:27:18,15433,1,198
0.99,5396,2005-06-21 07:23:34,3299,1,199
2.99,5400,2005-07-09 19:44:58,5398,2,199
5.99,5401,2005-07-10 08:47:36,5680,2,199
4.99,5408,2005-07-31 16:04:22,9959,1,199
2.99,5412,2005-08-02 21:04:39,11454,1,199
0.99,5415,2005-08-22 23:37:11,15412,2,199
6.99,5421,2005-06-17 04:29:15,1899,2,200
3.99,5433,2005-07-29 05:15:41,8368,2,200
6.99,5443,2005-08-23 19:35:42,15961,1,200
1.99,5448,2005-06-17 14:40:58,2047,1,201
4.99,5451,2005-06-20 17:18:06,3106,1,201
3.99,5459,2005-08-02 00:22:46,10865,2,201
3.99,5464,2005-08-20 08:27:03,13671,2,201
5.99,5469,2005-08-23 20:06:04,15974,2,201
2.99,5479,2005-07-28 00:13:58,7613,1,202
2.99,5481,2005-07-29 20:15:00,8779,1,202
4.99,5489,2005-08-17 16:22:05,11924,2,202
7.99,5499,2005-06-20 05:18:16,2939,2,203
2.99,5500,2005-06-21 16:00:18,3406,2,203
2.99,5501,2005-07-07 08:15:52,4136,2,203
2.99,5510,2005-08-17 07:32:51,11712,1,203
5.99,5513,2005-08-21 14:26:28,14505,2,203
4.99,5518,2005-05-30 02:01:23,857,2,204
7.99,5523,2005-06-17 04:18:48,1894,2,204
4.99,5527,2005-07-09 00:24:34,4979,1,204
4.99,5530,2005-07-11 01:34:25,6004,2,204
2.99,5531,2005-07-11 13:45:14,6225,2,204
0.99,5532,2005-07-12 09:31:43,6631,2,204
4.99,5538,2005-07-31 14:38:12,9906,2,204
0.99,5544,2005-08-19 10:27:25,13084,1,204
4.99,5545,2005-08-19 22:48:48,13416,1,204
2.99,5546,2005-08-20 16:05:11,13899,2,204
7.99,5555,2005-07-06 05:20:25,3601,1,205
3.99,5556,2005-07-07 12:46:47,4230,2,205
0.99,5564,2005-08-21 08:36:03,14338,1,205
0.99,5569,2005-06-17 02:27:03,1872,2,206
4.99,5571,2005-06-20 10:43:13,3012,2,206
4.99,5575,2005-07-07 04:34:38,4068,2,206
4.99,5581,2005-07-27 21:40:05,7541,2,206
2.99,5586,2005-08-02 05:35:03,11022,1,206
2.99,5587,2005-08-17 04:31:49,11634,2,206
4.99,5595,2005-08-23 10:36:00,15709,1,206
0.99,5597,2005-05-25 05:53:23,44,1,207
4.99,5610,2005-07-09 14:02:50,5259,1,207
0.99,5619,2005-08-01 04:08:11,10300,2,207
0.99,5621,2005-08-02 13:52:19,11260,2,207
9.99,5627,2005-08-20 16:32:10,13912,2,207
1.99,5629,2005-08-23 07:25:29,15625,1,207
2.99,5636,2005-07-06 15:20:37,3811,2,208
4.99,5648,2005-07-31 12:18:49,9838,1,208
4.99,5649,2005-08-01 20:28:39,10762,2,208
5.99,5650,2005-08-01 21:24:28,10784,2,208
5.98,5654,2006-02-14 15:16:03,13719,1,208
0.99,5657,2005-05-27 21:32:42,471,1,209
2.99,5658,2005-05-31 19:53:03,1143,2,209
4.99,5660,2005-06-16 10:06:49,1657,1,209
2.99,5663,2005-07-06 00:18:29,3504,2,209
4.99,5666,2005-07-08 17:04:06,4810,2,209
4.99,5673,2005-07-27 20:28:03,7505,1,209
4.99,5675,2005-07-28 17:20:17,8067,1,209
8.99,5676,2005-07-29 19:22:37,8759,2,209
2.99,5677,2005-07-29 21:53:00,8816,2,209
6.99,5678,2005-07-30 07:11:44,9054,2,209
4.99,5681,2005-08-01 15:57:55,10646,1,209
8.99,5684,2005-08-20 12:32:32,13796,1,209
2.99,5686,2005-08-22 18:13:07,15254,1,209
0.99,5693,2005-07-07 14:38:41,4270,2,210
0.99,5695,2005-07-07 18:32:04,4334,1,210
6.99,5698,2005-07-08 19:19:52,4871,1,210
0.99,5701,2005-07-10 23:24:02,5957,2,210
4.99,5702,2005-07-11 13:56:46,6227,2,210
0.99,5705,2005-07-28 11:38:08,7909,2,210
3.99,5707,2005-07-29 16:04:00,8678,2,210
8.99,5710,2005-08-18 09:45:33,12410,2,210
8.99,5722,2005-07-06 21:15:38,3937,2,211
5.99,5724,2005-07-07 23:04:23,4441,2,211
2.99,5725,2005-07-08 00:52:35,4479,2,211
2.99,5726,2005-07-08 18:52:07,4857,1,211
3.99,5728,2005-07-10 09:48:04,5699,2,211
4.99,5731,2005-07-12 09:18:08,6628,1,211
0.99,5733,2005-07-27 19:28:17,7484,2,211
3.99,5736,2005-07-30 09:05:44,9111,1,211
0.99,5742,2005-08-18 06:07:00,12311,2,211
5.99,5744,2005-08-18 15:23:31,12570,2,211
4.99,5752,2006-02-14 15:16:03,12746,2,211
0.99,5753,2005-06-15 13:17:01,1356,1,212
0.99,5754,2005-06-15 15:05:10,1379,2,212
9.99,5756,2005-06-19 15:58:38,2739,2,212
0.99,5767,2005-08-18 11:40:09,12467,2,212
2.99,5769,2005-08-21 16:23:53,14563,1,212
4.99,5771,2005-08-23 16:27:24,15872,1,212
0.99,5774,2005-06-15 21:41:38,1489,1,213
0.99,5777,2005-06-18 23:44:08,2509,1,213
2.99,5781,2005-06-21 03:25:26,3252,1,213
2.99,5782,2005-06-21 08:11:18,3313,1,213
4.99,5784,2005-07-07 13:12:07,4236,2,213
4.99,5786,2005-07-09 08:55:52,5159,2,213
4.99,5791,2005-07-29 11:01:50,8542,2,213
4.99,5797,2005-08-19 20:55:23,13354,1,213
2.99,5803,2005-05-31 10:14:31,1076,1,214
5.99,5815,2005-07-28 08:35:51,7826,2,214
2.99,5822,2005-08-19 12:30:01,13138,2,214
9.99,5823,2005-08-19 20:44:00,13350,2,214
2.99,5824,2005-08-19 22:36:26,13409,1,214
0.99,5825,2005-08-20 04:38:52,13565,1,214
4.99,5827,2005-08-20 14:59:55,13864,1,214
4.99,5833,2005-05-31 10:55:26,1080,2,215
2.99,5838,2005-06-20 04:09:04,2918,2,215
2.99,5839,2005-06-20 20:01:52,3143,1,215
8.99,5840,2005-07-08 22:36:06,4940,2,215
0.99,5845,2005-07-31 00:43:26,9518,1,215
2.99,5847,2005-08-17 08:14:41,11729,1,215
0.99,5850,2005-08-19 10:28:22,13085,2,215
4.99,5858,2005-05-31 00:08:25,997,1,216
6.99,5859,2005-06-15 20:32:08,1461,2,216
2.99,5863,2005-06-21 19:02:03,3432,1,216
8.99,5868,2005-07-29 23:44:43,8859,2,216
2.99,5874,2005-08-21 19:01:36,14638,2,216
4.99,5875,2005-08-21 22:08:52,14726,2,216
4.99,5876,2005-08-22 16:06:23,15192,1,216
4.99,5878,2005-08-23 18:40:41,15934,2,216
0.0,5880,2006-02-14 15:16:03,11676,1,216
2.99,5881,2005-05-29 22:14:55,828,2,217
6.99,5884,2005-06-17 16:43:47,2076,1,217
4.99,5888,2005-07-12 05:50:31,6570,2,217
4.99,5899,2005-08-17 17:23:20,11958,1,217
4.99,5901,2005-08-19 02:55:36,12871,1,217
0.99,5905,2005-06-18 05:49:46,2262,1,218
6.99,5912,2005-07-30 05:28:40,9018,2,218
2.99,5916,2005-08-18 12:31:34,12481,2,218
0.99,5921,2005-08-23 05:30:19,15575,2,218
3.99,5923,2005-06-18 17:12:01,2417,2,219
7.99,5926,2005-07-08 21:13:56,4910,2,219
7.99,5930,2005-07-10 11:51:50,5739,2,219
1.99,5933,2005-07-12 03:11:55,6501,2,219
2.99,5934,2005-07-27 14:06:50,7335,2,219
6.99,5938,2005-07-29 15:02:54,8652,1,219
0.99,5943,2005-08-20 21:23:11,14029,2,219
4.99,5945,2005-08-21 20:32:37,14688,1,219
0.99,5950,2005-06-16 22:35:20,1832,1,220
2.99,5951,2005-07-08 21:37:31,4918,2,220
2.99,5953,2005-07-10 17:27:42,5847,2,220
4.99,5959,2005-07-29 06:12:40,8398,1,220
4.99,5964,2005-08-02 03:23:23,10948,1,220
4.99,5967,2005-08-17 04:15:46,11622,1,220
2.99,5972,2005-08-19 18:07:47,13281,1,220
4.99,5974,2005-08-23 10:32:52,15706,2,220
4.99,5975,2005-05-26 10:44:04,226,2,221
4.99,5981,2005-07-07 15:53:47,4293,1,221
5.99,5984,2005-07-09 04:20:35,5058,1,221
8.99,5988,2005-07-27 21:19:34,7531,2,221
6.99,5990,2005-07-30 17:16:39,9320,1,221
7.99,5991,2005-07-30 22:20:04,9453,1,221
0.99,5992,2005-07-31 12:58:20,9853,2,221
4.99,5994,2005-08-17 06:56:56,11693,1,221
3.99,5997,2005-08-18 17:26:38,12620,2,221
2.99,5998,2005-08-19 23:34:26,13434,2,221
0.99,6000,2005-08-21 09:37:16,14371,2,221
0.99,6005,2005-05-27 15:02:10,416,2,222
6.99,6012,2005-07-10 04:26:13,5592,2,222
0.99,6016,2005-07-28 07:18:26,7786,2,222
2.99,6021,2005-08-18 01:21:21,12179,2,222
0.99,6028,2005-07-06 10:17:59,3705,1,223
3.99,6032,2005-07-29 05:09:11,8362,2,223
5.99,6035,2005-08-19 05:02:46,12927,1,223
4.99,6037,2005-08-21 14:07:35,14496,2,223
7.99,6038,2005-08-22 18:21:04,15257,1,223
5.99,6039,2005-08-23 04:20:38,15546,2,223
2.99,6042,2005-06-18 06:35:03,2277,1,224
4.99,6054,2005-08-18 12:49:04,12492,1,224
2.99,6055,2005-08-19 06:38:59,12969,1,224
0.99,6057,2005-08-21 00:31:03,14099,2,224
5.99,6059,2005-08-21 13:07:10,14468,2,224
2.99,6069,2005-07-08 23:16:21,4955,2,225
2.99,6071,2005-07-11 09:55:34,6159,1,225
4.99,6076,2005-07-27 14:31:24,7347,2,225
4.99,6079,2005-07-28 19:07:45,8110,2,225
1.99,6084,2005-08-02 16:53:00,11333,2,225
0.99,6085,2005-08-02 18:23:01,11384,2,225
5.99,6086,2005-08-02 18:47:44,11395,2,225
4.99,6090,2005-06-21 22:13:33,3466,1,226
4.99,6092,2005-07-07 17:57:56,4324,1,226
2.99,6094,2005-07-09 20:47:36,5419,1,226
3.99,6097,2005-07-27 13:55:34,7329,1,226
1.99,6100,2005-08-18 01:07:00,12172,1,226
4.99,6105,2005-08-22 05:47:15,14934,2,226
2.99,6106,2005-08-23 01:39:05,15472,2,226
4.99,6125,2005-07-29 06:53:36,8417,2,227
2.99,6126,2005-07-30 02:47:13,8936,1,227
0.99,6129,2005-08-17 15:13:21,11892,2,227
0.99,6131,2005-08-22 23:21:22,15406,2,227
0.99,6140,2005-07-06 01:37:07,3538,2,228
8.99,6141,2005-07-06 10:28:53,3710,2,228
4.99,6145,2005-07-08 08:44:32,4636,1,228
2.99,6147,2005-07-09 08:31:03,5151,1,228
4.99,6148,2005-07-09 16:23:32,5320,1,228
2.99,6151,2005-07-26 23:43:49,6948,1,228
0.99,6153,2005-07-27 23:48:15,7601,1,228
2.99,6157,2005-08-19 06:00:52,12952,2,228
4.99,6161,2005-06-18 01:59:16,2200,1,229
4.99,6167,2005-07-08 02:42:03,4515,1,229
0.99,6168,2005-07-08 11:07:37,4694,2,229
0.99,6180,2005-08-19 18:57:29,13306,2,229
4.99,6187,2005-05-31 10:28:33,1078,1,230
4.99,6189,2005-06-16 16:39:58,1744,1,230
8.99,6191,2005-06-18 19:25:47,2450,2,230
4.99,6196,2005-07-09 03:33:32,5045,1,230
0.99,6204,2005-07-29 15:04:23,8653,2,230
1.99,6213,2005-08-17 22:04:17,12079,1,230
0.99,6215,2005-08-18 14:21:11,12542,2,230
5.99,6217,2005-08-20 23:12:57,14073,1,230
6.99,6220,2005-05-27 22:39:10,479,1,231
2.99,6227,2005-07-09 06:08:23,5096,1,231
5.99,6228,2005-07-10 03:13:24,5560,1,231
5.99,6236,2005-08-17 02:03:02,11581,1,231
8.99,6238,2005-08-18 03:11:04,12230,2,231
3.99,6239,2005-08-18 03:11:44,12231,1,231
6.99,6240,2005-08-20 19:08:32,13983,2,231
0.99,6241,2005-08-20 21:21:08,14026,1,231
4.99,6242,2005-08-21 13:33:28,14478,1,231
0.99,6247,2005-06-16 07:14:13,1619,2,232
2.99,6250,2005-07-11 18:13:24,6309,1,232
5.99,6251,2005-07-27 06:08:48,7123,1,232
4.99,6257,2005-07-29 06:25:08,8401,2,232
4.99,6258,2005-07-29 15:04:42,8655,2,232
10.99,6260,2005-07-30 17:44:24,9330,2,232
6.99,6263,2005-08-01 12:23:00,10539,1,232
2.99,6265,2005-08-19 02:15:32,12853,2,232
2.99,6270,2005-06-17 10:58:53,1992,2,233
2.99,6271,2005-06-18 04:46:33,2244,2,233
4.99,6273,2005-06-18 18:52:30,2443,2,233
5.99,6277,2005-07-09 14:21:10,5267,2,233
2.99,6278,2005-07-10 17:25:24,5846,1,233
2.99,6284,2005-07-29 10:26:14,8530,2,233
4.99,6325,2005-07-06 22:47:09,3968,1,235
2.99,6326,2005-07-08 06:31:28,4592,2,235
4.99,6327,2005-07-10 14:15:21,5790,1,235
4.99,6330,2005-07-12 01:21:03,6466,2,235
6.99,6332,2005-07-29 07:38:10,8446,2,235
4.99,6339,2005-08-18 13:16:31,12502,1,235
8.99,6349,2005-06-17 21:29:34,2139,2,236
2.99,6354,2005-06-21 21:46:56,3460,2,236
4.99,6356,2005-07-06 17:07:54,3857,2,236
