ss_d,ss_sbclllr_frctn,ss_tx_d,ss_cll_tp,ss_strn,b_frmt,rltnshp_tp,cnfdnc_scr,crtd_b,src_d,src_ss_d,chmbl_d,cll_d,tss_d,vrnt_d
14078,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627257,,1088.0,
14079,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627258,,1088.0,
14080,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627259,,1088.0,
14081,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627260,,1088.0,
14082,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623256,,1088.0,
14083,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL874413,,1088.0,
14084,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623257,,1088.0,
14085,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623258,,1088.0,
14086,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623259,,1088.0,
14087,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623260,,1088.0,
14088,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623261,,1088.0,
14089,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623262,,1088.0,
14090,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623263,,1088.0,
14091,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623264,,1088.0,
14092,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623265,,1088.0,
14093,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623266,,1088.0,
14094,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623267,,1088.0,
14095,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623268,,1088.0,
14096,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623269,,1088.0,
14097,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623270,,1088.0,
14098,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623271,,1088.0,
14099,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623272,,1088.0,
14100,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623273,,1088.0,
14101,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623274,,1088.0,
14102,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL874414,,1088.0,
14103,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623275,,1088.0,
14104,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629150,,1088.0,
14105,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623276,,1088.0,
14106,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623277,,1088.0,
14107,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623112,,1088.0,
14108,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623113,,1088.0,
14109,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623800,,1088.0,
14110,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623801,,1088.0,
14111,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623802,,2106.0,
14112,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623803,,995.0,
14113,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623970,,995.0,
14114,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623971,,995.0,
14115,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623972,,178.0,
14116,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623973,,178.0,
14117,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623974,,178.0,
14118,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623975,,178.0,
14119,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623976,,955.0,
14120,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623977,,955.0,
14121,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623978,,955.0,
14122,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623979,,955.0,
14123,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623980,,,
14124,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623981,,,
14125,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626278,,,
14126,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626279,,,
14127,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626280,,,
14128,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626281,,,
14129,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626282,,,
14130,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626283,,,
14131,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626284,,,
14132,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626285,,955.0,
14133,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626286,,955.0,
14134,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626287,,955.0,
14135,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626288,,955.0,
14136,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626289,,,
14137,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626290,,,
14138,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626291,,,
14139,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL839888,,,
14140,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626292,,160.0,
14141,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626293,,160.0,
14142,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626294,,160.0,
14143,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626295,,160.0,
14144,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627659,,2107.0,
14145,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627660,,2107.0,
14146,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627661,,2107.0,
14147,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627662,,2107.0,
14148,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627663,,2048.0,
14149,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627664,,,
14150,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627665,,,
14151,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627666,,2048.0,
14152,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627667,,2106.0,
14153,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627668,,945.0,
14154,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627669,,1088.0,
14155,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627670,,1255.0,
14156,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627671,,178.0,
14157,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627672,,1474.0,
14158,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627673,,,
14159,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627674,,2113.0,
14160,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627675,,2107.0,
14161,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627676,,2048.0,
14162,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627677,,2385.0,
14163,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL627678,,,
14164,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627679,,1977.0,
14165,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL627680,,,
14166,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL627681,,,
14167,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL627682,,,
14168,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL627683,,,
14169,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL627684,,,
14170,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL874441,,,
14171,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL627685,,,
14172,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL627686,,,
14173,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL627687,,,
14174,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL627688,,,
14175,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628038,,,
14176,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628039,,,
14177,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628040,,,
14178,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628041,,,
14179,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630226,,,
14180,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628042,,,
14181,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625232,,,
14182,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625233,,,
14183,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625979,,,
14184,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625980,,,
14185,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625981,,,
14186,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625982,,,
14187,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625983,,,
14188,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625984,,,
14189,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625985,,,
14190,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625986,,,
14191,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625987,,,
14192,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625988,,,
14193,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625989,,,
14194,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625990,,,
14195,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625991,,,
14196,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625992,,,
14197,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625993,,,
14198,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631973,,,
14199,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL632143,,,
14200,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL632144,,,
14201,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL632145,,,
14202,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL632146,,,
14203,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL632147,,,
14204,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL632148,,,
14205,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL632149,,,
14206,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL632150,,,
14207,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL632151,,,
14208,,9606.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL632152,,,
14209,,9606.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL632153,,,
14210,,9606.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL632154,,,
14211,,10298.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL632155,,,
14212,,10298.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL632156,,,
14213,,10298.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL632157,,,
14214,,10298.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL632158,,,
14215,,10298.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL632159,,,
14216,,10298.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626305,,,
14217,,10298.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626306,,,
14218,,10298.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626307,,,
14219,,10298.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626308,,,
14220,,10298.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626479,,,
14221,,10298.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626480,,,
14222,,,,,BAO_0000100,U,0,Autocuration,1,,CHEMBL626481,,,
14223,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL626482,,,
14224,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626483,,,
14225,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626484,,,
14226,,,,,BAO_0000100,U,0,Autocuration,1,,CHEMBL626485,,,
14227,,,,,BAO_0000100,U,0,Autocuration,1,,CHEMBL626486,,,
14228,,,,,BAO_0000100,U,0,Autocuration,1,,CHEMBL626487,,,
14229,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626488,,1969.0,
14230,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626489,,1977.0,
14231,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL626490,,,
14232,,,,,BAO_0000100,U,0,Autocuration,1,,CHEMBL626491,,,
14233,,,,,BAO_0000100,U,0,Autocuration,1,,CHEMBL626492,,,
14234,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL626493,,,
14235,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626494,,,
14236,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626495,,,
14237,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626496,,1969.0,
14238,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626497,,,
14239,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626498,,,
14240,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626499,,,
14241,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626500,,,
14242,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626501,,1969.0,
14243,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626502,,1969.0,
14244,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626503,,,
14245,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626504,,,
14246,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626505,,,
14247,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626506,,,
14248,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626507,,,
14249,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626508,,,
14250,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626509,,,
14251,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL875480,,,
14252,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626510,,,
14253,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626511,,,
14254,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626512,,,
14255,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628208,,,
14256,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628209,,,
14257,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628210,,,
14258,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628211,,,
14259,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628212,,,
14260,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628213,,,
14261,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628214,,1088.0,
14262,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628215,,1088.0,
14263,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628216,,1088.0,
14264,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626595,,1088.0,
14265,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626596,,1088.0,
14266,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626597,,1088.0,
14267,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626598,,1088.0,
14268,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622242,,1088.0,
14269,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622243,,1088.0,
14270,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622244,,1088.0,
14271,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622245,,1088.0,
14272,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622246,,1088.0,
14273,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622247,,1088.0,
14274,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622248,,1088.0,
14275,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL877483,,1088.0,
14276,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622249,,1088.0,
14277,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622250,,1088.0,
14278,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622251,,1088.0,
14279,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622252,,1088.0,
14280,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622253,,1088.0,
14281,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622254,,1088.0,
14282,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622255,,1088.0,
14283,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622256,,1088.0,
14284,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622257,,1088.0,
14285,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622258,,1088.0,
14286,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622259,,1088.0,
14287,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622927,,1088.0,
14288,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622928,,1088.0,
14289,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622929,,1088.0,
14290,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623182,,1088.0,
14291,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623183,,1088.0,
14292,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623184,,1088.0,
14293,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623185,,1088.0,
14294,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL877484,,1088.0,
14295,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627274,,1088.0,
14296,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623186,,1088.0,
14297,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623187,,1088.0,
14298,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623188,,1088.0,
14299,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628055,,1088.0,
14300,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628056,,1088.0,
14301,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628200,,1088.0,
14302,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628201,,1088.0,
14303,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628202,,1088.0,
14304,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628203,,1088.0,
14305,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628204,,1088.0,
14306,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628205,,1088.0,
14307,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628206,,1088.0,
14308,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL628207,,2367.0,
14309,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627220,,2367.0,
14310,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627221,,2385.0,
14311,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627222,,2367.0,
14312,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627223,,,
14313,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL632062,,2385.0,
14314,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL632063,,2106.0,
14315,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL632064,,1255.0,
14316,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL632065,,178.0,
14317,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL632066,,1474.0,
14318,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL632067,,,
14319,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629188,,2113.0,
14320,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629189,,2107.0,
14321,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629190,,2048.0,
14322,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629191,,2385.0,
14323,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629192,,2367.0,
14324,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629193,,2385.0,
14325,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629194,,2367.0,
14326,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629195,,,
14327,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629373,,2385.0,
14328,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629374,,2106.0,
14329,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629375,,2367.0,
14330,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629376,,1255.0,
14331,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629377,,178.0,
14332,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629378,,1474.0,
14333,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629379,,,
14334,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629151,,2113.0,
14335,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629152,,2107.0,
14336,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629153,,2048.0,
14337,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629154,,2385.0,
14338,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629155,,2367.0,
14339,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629156,,2367.0,
14340,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629157,,2385.0,
14341,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629158,,2367.0,
14342,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629159,,,
14343,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629160,,2385.0,
14344,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629161,,2106.0,
14345,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629162,,1255.0,
14346,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629163,,178.0,
14347,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629164,,1474.0,
14348,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629165,,,
14349,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629166,,2107.0,
14350,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629167,,2048.0,
14351,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL629168,,2385.0,
14352,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL629169,,,
14353,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL629170,,,
14354,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631153,,,
14355,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL875121,,,
14356,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631154,,,
14357,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631155,,,
14358,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631156,,,
14359,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631157,,,
14360,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631158,,,
14361,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631159,,,
14362,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631160,,,
14363,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631161,,,
14364,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631162,,,
14365,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630313,,,
14366,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630314,,,
14367,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630315,,,
14368,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630316,,,
14369,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630986,,,
14370,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630987,,,
14371,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630988,,,
14372,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630989,,,
14373,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630990,,,
14374,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630991,,,
14375,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630992,,,
14376,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630993,,,
14377,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630994,,,
14378,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630995,,,
14379,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL629252,,,
14380,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL629253,,,
14381,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL629944,,,
14382,,10141.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629945,,3126.0,
14383,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL629946,,,
14384,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL629947,,,
14385,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL629948,,,
14386,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL856024,,,
14387,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL629949,,,
14388,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL629950,,,
14389,,,,,BAO_0000100,U,0,Autocuration,1,,CHEMBL630127,,,
14390,,,,,BAO_0000100,U,0,Autocuration,1,,CHEMBL630128,,,
14391,,,,,BAO_0000100,U,0,Autocuration,1,,CHEMBL630129,,,
