Time,Artist_Name,Song_Name,Released,Genre,CopyRight,id,Album_Name,Price
5:44,Ellie Goulding,Lights ( RAC Mix ),19-Jul-11,"Dance , Music , Pop",2011 Polydor Ltd. ( UK ),4208,"Lights , Pt. 2 ( The Remixes ) - EP",$ 1.29
5:44,Ellie Goulding,Lights ( RAC Mix ),19-Jul-11,"Dance , Music , Pop",2011 Polydor Ltd. ( UK ),4209,"Lights , Pt. 2 ( The Remixes ) - EP",$ 1.29
5:35,Ellie Goulding,Under the Sheets ( Jakwob Remix ),30-Aug-10,"Fitness & Workout , Music , Dance , Rock , Pop",2010 Polydor Ltd. ( UK ),4210,Run Into the Light,$ 1.29
5:35,Ellie Goulding,Under the Sheets ( Jakwob Remix ),30-Aug-10,"Fitness & Workout , Music , Dance , Rock , Pop",2010 Polydor Ltd. ( UK ),4211,Run Into the Light,$ 1.29
5:35,Ellie Goulding,Under the Sheets ( Jakwob Remix ),30-Aug-10,"Fitness & Workout , Music , Dance , Rock , Pop",2010 Polydor Ltd. ( UK ),4212,Run Into the Light,$ 1.29
5:35,Ellie Goulding,Under the Sheets ( Jakwob Remix ),30-Aug-10,"Fitness & Workout , Music , Dance , Rock , Pop",2010 Polydor Ltd. ( UK ),4213,Run Into the Light,$ 1.29
5:35,Ellie Goulding,Under the Sheets ( Jakwob Remix ),30-Aug-10,"Fitness & Workout , Music , Dance , Rock , Pop",2010 Polydor Ltd. ( UK ),4214,Run Into the Light,$ 1.29
3:57,Wretch 32,DonŠ -- Èt Go ( feat . Josh Kumra ),2-Sep-12,"Pop , Music",2012 Ministry of Sound Recordings Limited,4215,The Chillout Session - Ministry of Sound,$ 1.29
3:36,Ellie Goulding,Starry Eyed ( Live ),19-Nov-12,"Pop , Music",2012 Polydor Ltd. ( UK ),4216,iTunes Festival : London 2012 - EP,$ 1.29
3:36,Ellie Goulding,Starry Eyed ( Live ),19-Nov-12,"Pop , Music",2012 Polydor Ltd. ( UK ),4217,iTunes Festival : London 2012 - EP,$ 1.29
3:36,Ellie Goulding,Starry Eyed ( Live ),19-Nov-12,"Pop , Music",2012 Polydor Ltd. ( UK ),4218,iTunes Festival : London 2012 - EP,$ 1.29
3:36,Ellie Goulding,Starry Eyed ( Live ),19-Nov-12,"Pop , Music",2012 Polydor Ltd. ( UK ),4219,iTunes Festival : London 2012 - EP,$ 1.29
3:36,Ellie Goulding,Starry Eyed ( Live ),19-Nov-12,"Pop , Music",2012 Polydor Ltd. ( UK ),4220,iTunes Festival : London 2012 - EP,$ 1.29
3:36,Ellie Goulding,Starry Eyed ( Live ),19-Nov-12,"Pop , Music",2012 Polydor Ltd. ( UK ),4221,iTunes Festival : London 2012 - EP,$ 1.29
7:45,Ellie Goulding,Anything Could Happen ( Guy Scheiman TLV Club Remix ),15-Jan-13,"Pop , Music , Rock",2013 Polydor Ltd. ( UK ),4222,Anything Could Happen ( Remixed ),$ 1.29
7:45,Ellie Goulding,Anything Could Happen ( Guy Scheiman TLV Club Remix ),15-Jan-13,"Pop , Music , Rock",2013 Polydor Ltd. ( UK ),4223,Anything Could Happen ( Remixed ),$ 1.29
7:45,Ellie Goulding,Anything Could Happen ( Guy Scheiman TLV Club Remix ),15-Jan-13,"Pop , Music , Rock",2013 Polydor Ltd. ( UK ),4224,Anything Could Happen ( Remixed ),$ 1.29
7:45,Ellie Goulding,Anything Could Happen ( Guy Scheiman TLV Club Remix ),15-Jan-13,"Pop , Music , Rock",2013 Polydor Ltd. ( UK ),4225,Anything Could Happen ( Remixed ),$ 1.29
7:45,Ellie Goulding,Anything Could Happen ( Guy Scheiman TLV Club Remix ),15-Jan-13,"Pop , Music , Rock",2013 Polydor Ltd. ( UK ),4226,Anything Could Happen ( Remixed ),$ 1.29
7:45,Ellie Goulding,Anything Could Happen ( Guy Scheiman TLV Club Remix ),15-Jan-13,"Pop , Music , Rock",2013 Polydor Ltd. ( UK ),4227,Anything Could Happen ( Remixed ),$ 1.29
3:38,Coki,Spongebob ( Sound of Dubstep Classics Edit ),26-Aug-13,"Dance , Music",2013 Ministry of Sound Recordings Ltd,4228,The Sound of Dubstep Classics - Ministry of Sound,$ 1.29
4:15,Carter Burwell,Plus Que Ma Propre Vie,9-Nov-12,"Soundtrack , Music",2012 This compilation 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4229,"The Twilight Saga : Breaking Dawn , Pt. 2 ( Original Motion Picture Soundtrack )",Album Only
5:35,Ellie Goulding,Under the Sheets ( Jakwob Remix ),30-Aug-10,"Fitness & Workout , Music , Dance , Rock , Pop",2010 Polydor Ltd. ( UK ),4230,Run Into the Light,$ 1.29
3:48,Ellie Goulding,Starry Eyed ( Live ),15-Jul-10,"Pop , Music",2010 Polydor Ltd. ( UK ),4231,iTunes Festival : London 2010 - EP,$ 1.29
3:48,Ellie Goulding,Starry Eyed ( Live ),15-Jul-10,"Pop , Music",2010 Polydor Ltd. ( UK ),4232,iTunes Festival : London 2010 - EP,$ 1.29
3:48,Ellie Goulding,Starry Eyed ( Live ),15-Jul-10,"Pop , Music",2010 Polydor Ltd. ( UK ),4233,iTunes Festival : London 2010 - EP,$ 1.29
3:48,Ellie Goulding,Starry Eyed ( Live ),15-Jul-10,"Pop , Music",2010 Polydor Ltd. ( UK ),4234,iTunes Festival : London 2010 - EP,$ 1.29
3:48,Ellie Goulding,Starry Eyed ( Live ),15-Jul-10,"Pop , Music",2010 Polydor Ltd. ( UK ),4235,iTunes Festival : London 2010 - EP,$ 1.29
8:14,Ellie Goulding,Starry Eyed ( AN21 and Max Vangeli Remix ),15-Feb-11,"Dance , Music , Pop , Rock",2011 Polydor Ltd. ( UK ),4236,Starry Eyed ( Remixes ) - EP,$ 1.29
8:14,Ellie Goulding,Starry Eyed ( AN21 and Max Vangeli Remix ),15-Feb-11,"Dance , Music , Pop , Rock",2011 Polydor Ltd. ( UK ),4237,Starry Eyed ( Remixes ) - EP,$ 1.29
8:14,Ellie Goulding,Starry Eyed ( AN21 and Max Vangeli Remix ),15-Feb-11,"Dance , Music , Pop , Rock",2011 Polydor Ltd. ( UK ),4238,Starry Eyed ( Remixes ) - EP,$ 1.29
8:14,Ellie Goulding,Starry Eyed ( AN21 and Max Vangeli Remix ),15-Feb-11,"Dance , Music , Pop , Rock",2011 Polydor Ltd. ( UK ),4239,Starry Eyed ( Remixes ) - EP,$ 1.29
3:49,Ellie Goulding,Lights ( Shook Remix ),23-May-11,"Dance , Music , Rock , Pop",2011 Polydor Ltd. ( UK ),4240,"Lights ( The Remixes ) , Pt. 1 - EP",$ 1.29
3:49,Ellie Goulding,Lights ( Shook Remix ),23-May-11,"Dance , Music , Rock , Pop",2011 Polydor Ltd. ( UK ),4241,"Lights ( The Remixes ) , Pt. 1 - EP",$ 1.29
3:49,Ellie Goulding,Lights ( Shook Remix ),23-May-11,"Dance , Music , Rock , Pop",2011 Polydor Ltd. ( UK ),4242,"Lights ( The Remixes ) , Pt. 1 - EP",$ 1.29
3:53,The Goo Goo Dolls,If the World Turned Upside Down,9-Jun-15,"Soundtrack , Music","2015 Republic Records , a division of UMG Recordings , Inc.",4243,Finding Neverland : The Album ( Songs from the Broadway Musical ),$ 1.29
5:18,Ellie Goulding,Beating Heart ( Dexcell Remix ),26-May-14,"Pop , Music , Rock",2014 Polydor Ltd. ( UK ),4244,Beating Heart - EP,$ 1.29
3:21,Ti ' âsto,Red Lights,19-May-14,"Fitness & Workout , Music","2014 UMG Recordings , Inc. and Sony Music Entertainment",4245,NOW That 's What I Call a Workout 4,Album Only
4:37,Icicle,BNC ( Dubstep Worldwide 4 Edit ),10-Nov-13,"Dance , Music",2013 Ministry of Sound Recordings Ltd,4246,The Sound of Dubstep Worldwide 4 - Ministry of Sound,$ 1.29
5:18,Ellie Goulding,Beating Heart ( Dexcell Remix ),26-May-14,"Pop , Music , Rock",2014 Polydor Ltd. ( UK ),4247,Beating Heart - EP,$ 1.29
3:49,Ellie Goulding,Lights ( Shook Remix ),23-May-11,"Dance , Music , Rock , Pop",2011 Polydor Ltd. ( UK ),4248,"Lights ( The Remixes ) , Pt. 1 - EP",$ 1.29
5:18,Ellie Goulding,Beating Heart ( Dexcell Remix ),26-May-14,"Pop , Music , Rock",2014 Polydor Ltd. ( UK ),4249,Beating Heart - EP,$ 1.29
2:54,Danny Elfman,Did That Hurt ?,10-Feb-15,"Soundtrack , Music","2015 Universal Studios and Republic Records a division of UMG Recordings , Inc.",4250,Fifty Shades of Grey ( Original Motion Picture Soundtrack ),$ 1.29
3:50,Shawn Mendes,This Is What It Takes,14-Apr-15,"Pop , Music , Rock , Vocal , Dance , Teen Pop","2015 Island Records , a division of UMG Recordings , Inc.",4251,Handwritten,$ 1.29
3:50,Shawn Mendes,This Is What It Takes,14-Apr-15,"Pop , Music , Rock , Vocal , Dance , Teen Pop","2015 Island Records , a division of UMG Recordings , Inc.",4252,Handwritten,$ 1.29
3:50,Shawn Mendes,This Is What It Takes,14-Apr-15,"Pop , Music , Rock , Vocal , Dance , Teen Pop","2015 Island Records , a division of UMG Recordings , Inc.",4253,Handwritten,$ 1.29
3:50,Shawn Mendes,This Is What It Takes,14-Apr-15,"Pop , Music , Rock , Vocal , Dance , Teen Pop","2015 Island Records , a division of UMG Recordings , Inc.",4254,Handwritten,$ 1.29
3:50,Shawn Mendes,This Is What It Takes,14-Apr-15,"Pop , Music , Rock , Vocal , Dance , Teen Pop","2015 Island Records , a division of UMG Recordings , Inc.",4255,Handwritten,$ 1.29
3:30,Shawn Mendes,One of Those Nights,2-Feb-15,"Pop , Music , Rock","2015 Island Records , a division of UMG Recordings , Inc.",4256,One of Those Nights - Single,$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4257,Handwritten ( Deluxe ),$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4258,Handwritten ( Deluxe ),$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4259,Handwritten ( Deluxe ),$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4260,Handwritten ( Deluxe ),$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4261,Handwritten ( Deluxe ),$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4262,Handwritten ( Deluxe ),$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4263,Handwritten ( Deluxe ),$ 1.29
3:00,Shawn Mendes,Show You,2-Feb-15,"Pop , Music","2015 Island Records , a division of UMG Recordings , Inc.",4264,Show You - Single,$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4265,Handwritten ( Deluxe ),$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4266,Handwritten ( Deluxe ),$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4267,Handwritten ( Deluxe ),$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4268,Handwritten ( Deluxe ),$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4269,Handwritten ( Deluxe ),$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4270,Handwritten ( Deluxe ),$ 1.29
6:49,David Lawrence,Descendants Score Suite,31-Jul-15,"Soundtrack , Music",2015 Walt Disney Records,4271,Descendants ( Original TV Movie Soundtrack ),$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4272,Handwritten ( Deluxe ),$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4273,Handwritten ( Deluxe ),$ 1.29
3:50,Shawn Mendes,This Is What It Takes,14-Apr-15,"Pop , Music , Rock , Vocal , Dance , Teen Pop","2015 Island Records , a division of UMG Recordings , Inc.",4274,Handwritten,$ 1.29
3:13,Shawn Mendes,Life of the Party ( Acoustic ),14-Apr-15,"Pop , Music , Rock , Vocal , Teen Pop , Dance","2015 Island Records , a division of UMG Recordings , Inc.",4275,Handwritten ( Deluxe ),$ 1.29
3:05,Charlie Puth,Some Type of Love,,"Pop , Music , Rock","2015 Artist Partner Group , Inc",4276,Nine Track Mind,$ 1.29
3:05,Charlie Puth,Some Type of Love,,"Pop , Music , Rock","2015 Artist Partner Group , Inc",4277,Nine Track Mind,$ 1.29
3:05,Charlie Puth,Some Type of Love,,"Pop , Music , Rock","2015 Artist Partner Group , Inc",4278,Nine Track Mind,$ 1.29
3:05,Charlie Puth,Some Type of Love,,"Pop , Music , Rock","2015 Artist Partner Group , Inc",4279,Nine Track Mind,$ 1.29
3:05,Charlie Puth,Some Type of Love,,"Pop , Music , Rock","2015 Artist Partner Group , Inc",4280,Nine Track Mind,$ 1.29
3:05,Charlie Puth,Some Type of Love,,"Pop , Music , Rock","2015 Artist Partner Group , Inc",4281,Nine Track Mind,$ 1.29
3:07,Charlie Puth,I Wo n't Tell a Soul,21-Aug-15,"Pop , Music , Rock","2015 Artist Partner Group , Inc",4282,I Wo n't Tell a Soul - Single,$ 1.29
3:37,Lil Wayne & Charlie Puth,Nothing But Trouble ( Instagram Models ),30-Jun-15,"Hip-Hop , Music,Hip-Hop / Rap",2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4283,Nothing But Trouble ( Instagram Models ) - Single,$ 0.69
3:05,Charlie Puth,Some Type of Love,,"Pop , Music , Rock","2015 Artist Partner Group , Inc",4284,Nine Track Mind,$ 1.29
3:05,Charlie Puth,Some Type of Love,,"Pop , Music , Rock","2015 Artist Partner Group , Inc",4285,Nine Track Mind,$ 1.29
3:05,Charlie Puth,Some Type of Love,,"Pop , Music , Rock","2015 Artist Partner Group , Inc",4286,Nine Track Mind,$ 1.29
3:37,Lil Wayne & Charlie Puth,Nothing But Trouble ( Instagram Models ),30-Jun-15,"Hip-Hop , Music,Hip-Hop / Rap",2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4287,Nothing But Trouble ( Instagram Models ) - Single,$ 0.69
3:05,Charlie Puth,Some Type of Love,,"Pop , Music , Rock","2015 Artist Partner Group , Inc",4288,Nine Track Mind,$ 1.29
2:14,Elle King,No One Can Save You,13-Mar-12,"Alternative , Music , Rock , Adult Alternative",2012 Fat Possum Records,4289,Good to Be a Man - Single,$ 0.99
2:40,Elle King,"My Neck , My Back ( Live )",11-Jun-12,"Alternative , Music","2012 RCA Records , a division of Sony Music Entertainment",4290,The Elle King EP,$ 1.29
2:40,Elle King,"My Neck , My Back ( Live )",11-Jun-12,"Alternative , Music","2012 RCA Records , a division of Sony Music Entertainment",4291,The Elle King EP,$ 1.29
3:26,Elle King,See You Again,13-Feb-15,"Alternative , Music , Rock","2014 RCA Records , a division of Sony Music Entertainment",4292,Love Stuff,$ 1.29
3:48,Elle King,American Girl,4-May-15,"Alternative , Music","2015 RCA Records , a division of Sony Music Entertainment",4293,American Girl - Single,$ 1.29
3:26,Elle King,See You Again,13-Feb-15,"Alternative , Music , Rock","2014 RCA Records , a division of Sony Music Entertainment",4294,Love Stuff,$ 1.29
2:40,Elle King,"My Neck , My Back ( Live )",11-Jun-12,"Alternative , Music","2012 RCA Records , a division of Sony Music Entertainment",4295,The Elle King EP,$ 1.29
3:26,Elle King,See You Again,13-Feb-15,"Alternative , Music , Rock","2014 RCA Records , a division of Sony Music Entertainment",4296,Love Stuff,$ 1.29
3:18,Elle King,Catch Us If You Can,12-Apr-15,"Alternative , Music","2015 RCA Records , a division of Sony Music Entertainment",4297,Catch Us If You Can - Single,$ 1.29
3:26,Elle King,See You Again,13-Feb-15,"Alternative , Music , Rock","2014 RCA Records , a division of Sony Music Entertainment",4298,Love Stuff,$ 1.29
3:26,Elle King,See You Again,13-Feb-15,"Alternative , Music , Rock","2014 RCA Records , a division of Sony Music Entertainment",4299,Love Stuff,$ 1.29
3:26,Elle King,See You Again,13-Feb-15,"Alternative , Music , Rock","2014 RCA Records , a division of Sony Music Entertainment",4300,Love Stuff,$ 1.29
3:26,Elle King,See You Again,13-Feb-15,"Alternative , Music , Rock","2014 RCA Records , a division of Sony Music Entertainment",4301,Love Stuff,$ 1.29
2:40,Elle King,"My Neck , My Back ( Live )",11-Jun-12,"Alternative , Music","2012 RCA Records , a division of Sony Music Entertainment",4302,The Elle King EP,$ 1.29
3:26,Elle King,See You Again,13-Feb-15,"Alternative , Music , Rock","2014 RCA Records , a division of Sony Music Entertainment",4303,Love Stuff,$ 1.29
3:26,Elle King,See You Again,13-Feb-15,"Alternative , Music , Rock","2014 RCA Records , a division of Sony Music Entertainment",4304,Love Stuff,$ 1.29
3:26,Elle King,See You Again,13-Feb-15,"Alternative , Music , Rock","2014 RCA Records , a division of Sony Music Entertainment",4305,Love Stuff,$ 1.29
3:26,Elle King,See You Again,13-Feb-15,"Alternative , Music , Rock","2014 RCA Records , a division of Sony Music Entertainment",4306,Love Stuff,$ 1.29
3:26,Elle King,See You Again,13-Feb-15,"Alternative , Music , Rock","2014 RCA Records , a division of Sony Music Entertainment",4307,Love Stuff,$ 1.29
2:57,Rachel Platten,Remark,26-Apr-11,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative","2011 Great Unknown , LLC",4308,Be Here,$ 0.99
2:57,Rachel Platten,Remark,26-Apr-11,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative","2011 Great Unknown , LLC",4309,Be Here,$ 0.99
2:57,Rachel Platten,Remark,26-Apr-11,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative","2011 Great Unknown , LLC",4310,Be Here,$ 0.99
2:57,Rachel Platten,Remark,26-Apr-11,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative","2011 Great Unknown , LLC",4311,Be Here,$ 0.99
2:57,Rachel Platten,Remark,26-Apr-11,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative","2011 Great Unknown , LLC",4312,Be Here,$ 0.99
2:57,Rachel Platten,Remark,26-Apr-11,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative","2011 Great Unknown , LLC",4313,Be Here,$ 0.99
3:01,Rachel Platten,Work of Art,3-Jan-12,"Soundtrack , Music , Pop",2011,4314,Work of Art - Single,$ 0.99
2:57,Rachel Platten,Remark,26-Apr-11,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative","2011 Great Unknown , LLC",4315,Be Here,$ 0.99
2:57,Rachel Platten,Remark,26-Apr-11,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative","2011 Great Unknown , LLC",4316,Be Here,$ 0.99
2:57,Rachel Platten,Remark,26-Apr-11,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative","2011 Great Unknown , LLC",4317,Be Here,$ 0.99
2:57,Rachel Platten,Remark,26-Apr-11,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative","2011 Great Unknown , LLC",4318,Be Here,$ 0.99
3:46,Rachel Platten,Congratulations,11-May-15,"Pop , Music , Rock , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter","2015 Columbia Records , a Division of Sony Music Entertainment",4319,Fight Song - EP,$ 1.29
3:46,Rachel Platten,Congratulations,11-May-15,"Pop , Music , Rock , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter","2015 Columbia Records , a Division of Sony Music Entertainment",4320,Fight Song - EP,$ 1.29
3:46,Rachel Platten,Congratulations,11-May-15,"Pop , Music , Rock , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter","2015 Columbia Records , a Division of Sony Music Entertainment",4321,Fight Song - EP,$ 1.29
3:38,Rachel Platten,Stand By You,11-Sep-15,"Pop , Music","2015 Columbia Records , a Division of Sony Music Entertainment",4322,Stand By You - Single,$ 1.29
3:46,Rachel Platten,Congratulations,11-May-15,"Pop , Music , Rock , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter","2015 Columbia Records , a Division of Sony Music Entertainment",4323,Fight Song - EP,$ 1.29
3:38,Luke Bryan,Scarecrows,7-Aug-15,"Country , Music , Rock , Contemporary Country",2015 Capitol Records Nashville,4324,Kill the Lights,$ 1.29
3:38,Luke Bryan,Scarecrows,7-Aug-15,"Country , Music , Rock , Contemporary Country",2015 Capitol Records Nashville,4325,Kill the Lights,$ 1.29
4:02,Luke Bryan,Tackle Box,14-Aug-07,"Country , Music , Contemporary Country , Pop","2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4326,I 'll Stay Me,$ 1.29
3:38,Luke Bryan,Scarecrows,7-Aug-15,"Country , Music , Rock , Contemporary Country",2015 Capitol Records Nashville,4327,Kill the Lights,$ 1.29
3:38,Luke Bryan,Scarecrows,7-Aug-15,"Country , Music , Rock , Contemporary Country",2015 Capitol Records Nashville,4328,Kill the Lights,$ 1.29
3:38,Luke Bryan,Scarecrows,7-Aug-15,"Country , Music , Rock , Contemporary Country",2015 Capitol Records Nashville,4329,Kill the Lights,$ 1.29
3:38,Luke Bryan,Scarecrows,7-Aug-15,"Country , Music , Rock , Contemporary Country",2015 Capitol Records Nashville,4330,Kill the Lights,$ 1.29
3:38,Luke Bryan,Scarecrows,7-Aug-15,"Country , Music , Rock , Contemporary Country",2015 Capitol Records Nashville,4331,Kill the Lights,$ 1.29
3:28,Luke Bryan,Dirt Road Diary,13-Aug-13,"Country , Music , Contemporary Country",2013 Capitol Records Nashville,4332,Crash My Party,$ 1.29
3:19,Easton Corbin,Lovin ' You Is Fun,11-Jun-13,"Country , Music","2013 UMG Recordings , Inc. and Sony Music Entertainment",4333,"NOW That 's What I Call Country , Vol . 6",Album Only
3:46,Luke Bryan,Spring Breakdown,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4334,Spring Break ... Checkin ' Out ( 5 Song ) - EP,$ 1.29
3:23,Luke Bryan,Are You Leaving With Him,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4335,Spring Break ... Checkin ' Out,$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4336,Spring Break ... Here to Party,$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4337,Spring Break ... Here to Party,$ 1.29
3:23,Luke Bryan,Are You Leaving With Him,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4338,Spring Break ... Checkin ' Out,$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4339,Crash My Party ( Deluxe ),$ 1.29
3:23,Luke Bryan,Are You Leaving With Him,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4340,Spring Break ... Checkin ' Out,$ 1.29
3:28,Luke Bryan,Dirt Road Diary,13-Aug-13,"Country , Music , Contemporary Country",2013 Capitol Records Nashville,4341,Crash My Party,$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4342,Spring Break ... Here to Party,$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4343,Spring Break ... Here to Party,$ 1.29
3:26,Luke Bryan,The Sand I Brought To the Beach,11-Mar-14,"Country , Music",2014 Capitol Records Nashville,4344,Spring Break 6 ... Like We Ai n't Ever - EP,$ 1.29
3:28,Luke Bryan,Dirt Road Diary,13-Aug-13,"Country , Music , Contemporary Country",2013 Capitol Records Nashville,4345,Crash My Party,$ 1.29
3:28,Luke Bryan,Dirt Road Diary,13-Aug-13,"Country , Music , Contemporary Country",2013 Capitol Records Nashville,4346,Crash My Party,$ 1.29
4:02,Luke Bryan,Tackle Box,14-Aug-07,"Country , Music , Contemporary Country , Pop","2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4347,I 'll Stay Me,$ 1.29
3:28,Luke Bryan,Dirt Road Diary,13-Aug-13,"Country , Music , Contemporary Country",2013 Capitol Records Nashville,4348,Crash My Party,$ 1.29
3:28,Luke Bryan,Dirt Road Diary,13-Aug-13,"Country , Music , Contemporary Country",2013 Capitol Records Nashville,4349,Crash My Party,$ 1.29
4:02,Luke Bryan,Tackle Box,14-Aug-07,"Country , Music , Contemporary Country , Pop","2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4350,I 'll Stay Me,$ 1.29
3:38,Luke Bryan,Scarecrows,7-Aug-15,"Country , Music , Rock , Contemporary Country",2015 Capitol Records Nashville,4351,Kill the Lights,$ 1.29
3:38,Luke Bryan,Scarecrows,7-Aug-15,"Country , Music , Rock , Contemporary Country",2015 Capitol Records Nashville,4352,Kill the Lights,$ 1.29
