assay_id,assay_test_type,assay_organism,assay_category,assay_type,relationship_type,curated_by,assay_tissue,assay_tax_id,description,tid,variant_id,src_assay_id,src_id,doc_id,bao_format,assay_strain,assay_cell_type,assay_subcellular_fraction
3086,,Cavia porcellus,,F,H,Autocuration,Ileum,10141.0,Agonistic activity against 5-hydroxytryptamine 3 receptor in guinea pig ileum assay,104714,,,1,12919,BAO_0000221,,,
3087,,Cavia porcellus,,F,H,Autocuration,Ileum,10141.0,5-hydroxytryptamine 3 receptor agonism in the guinea pig ileum by functional 5-HT3 receptor assay,104714,,,1,12918,BAO_0000221,,,
3088,,Cavia porcellus,,B,H,Autocuration,Ileum,10141.0,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum,104714,,,1,1559,BAO_0000221,,,
3089,,Cavia porcellus,,F,H,Autocuration,Ileum,10141.0,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated guinea pig ileum (GPI),104714,,,1,273,BAO_0000221,,,
3090,,Cavia porcellus,,B,H,Autocuration,Ileum,10141.0,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum,104714,,,1,1559,BAO_0000221,,,
3091,,Cavia porcellus,,B,H,Autocuration,Ileum,10141.0,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum; Not determined,104714,,,1,1559,BAO_0000221,,,
3092,,Cavia porcellus,,B,H,Autocuration,Ileum,10141.0,Binding affinity towards 5-hydroxytryptamine 3 receptor of guinea pig ileum; not determined,104714,,,1,1559,BAO_0000221,,,
3093,,Cavia porcellus,,B,H,Autocuration,Ileum,10141.0,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor in guinea pig ileum.,104714,,,1,14424,BAO_0000221,,,
3094,,Cavia porcellus,,B,U,Autocuration,,10141.0,Binding affinity was determined against 5-hydroxytryptamine 2A receptor,22226,,,1,13181,BAO_0000019,,,
3095,,,,B,H,Autocuration,,,Binding affinity towards 5-HT1A receptor by the displacement of [3H]-8-OH-DPAT] in human recombinant receptors in mammalian cell,51,,,1,5486,BAO_0000357,,,
3096,,Homo sapiens,,B,D,Expert,,9606.0,Affinity towards human 5-hydroxytryptamine 3 serotonin receptor,104714,,,1,6491,BAO_0000223,,,
3097,,,,B,H,Autocuration,,,Binding affinity towards 5-HT3 receptor,104714,,,1,6013,BAO_0000223,,,
3098,,,,B,H,Autocuration,,,Binding activity radioligand.,104714,,,1,12861,BAO_0000223,,,
3099,,,,B,H,Autocuration,,,Binding activity against 5-hydroxytryptamine 1A receptor from human brain cortex using [3H]8-OH-DPAT-HT as radioligand.,104714,,,1,12861,BAO_0000019,,,
3100,,,,B,H,Autocuration,,,Binding affinity for human cloned 5-hydroxytryptamine 3 receptor,104714,,,1,5104,BAO_0000223,,,
3101,,,,B,H,Autocuration,,,Binding affinity for human cloned 5-hydroxytryptamine 3 receptor,104714,,,1,5105,BAO_0000223,,,
3102,,,,B,H,Autocuration,,,Binding affinity for human cloned 5-hydroxytryptamine 3 receptor; NT means Not tested,104714,,,1,5104,BAO_0000223,,,
3103,,,,B,U,Autocuration,,,Compound was evaluated for its binding affinity for human 5-hydroxytryptamine 3 receptor,22226,,,1,3935,BAO_0000019,,,
3104,,,,B,H,Expert,,,Displacement of [3H]-BRC 36694 from 5-hydroxytryptamine 3 receptor in NG108-15 cells,105030,,,1,13657,BAO_0000219,,NG108-15,
3105,In vivo,,,B,H,Autocuration,,,"Percent inhibition of [3H]5 binding to 5-hydroxytryptamine 3 receptor was evaluated by injection of compound (75 microCi/kg, 1.32 ug/kg) into the tail vein of mice (in vivo)",105030,,,1,10369,BAO_0000218,,,
3106,,,,B,H,Autocuration,,,The binding affinity was measured for 5-hydroxytryptamine 3 receptor on NG 108-15 cell line of mouse neuroblastoma-glioma cells in presence of [3H]5 radioligand (in vitro),105030,,,1,10369,BAO_0000019,,,
3107,,,,B,H,Autocuration,,,Compound was evaluated for the binding affinity at 5- HT3 receptor subtype,105030,,,1,12918,BAO_0000224,,,
3108,,,,B,H,Autocuration,,,Compound was evaluated for the binding affinity at 5- HT3 receptor,105030,,,1,12918,BAO_0000224,,,
3109,,,,B,H,Autocuration,,,The binding affinity was measured for 5-hydroxytryptamine 3 receptor on NG 108-15 cell line of mouse neuroblastoma-glioma cells in presence of [3H]5 radioligand (in vitro),105030,,,1,10369,BAO_0000019,,,
3110,,,,B,H,Autocuration,,,In Vitro Binding affinity againist 5-hydroxytryptamine 3 receptor by displacing [3H]-Q-ICS 205-930 from rat cortex homogenates,105030,,,1,773,BAO_0000019,,,
3111,,,,F,H,Autocuration,,,5-hydroxytryptamine 3 receptor agonism in mouse,105030,,,1,12918,BAO_0000218,,,
3112,,,,B,H,Autocuration,,,Binding affinity towards 5-hydroxytryptamine 3 receptor was determined by using [3H]-ICS 205-930 as radioligand in mouse N1E 115 cells,105030,,,1,10561,BAO_0000219,,,
3113,,,,B,H,Autocuration,,,Binding affinity towards 5-hydroxytryptamine 2A receptor in rat cortex preparations using [3H]ketanserin,105030,,,1,12827,BAO_0000019,,,
3114,,,,B,H,Autocuration,,,Binding affinity towards 5-hydroxytryptamine 2A receptor in rat cortex preparations using [3H]ketanserin,105030,,,1,12827,BAO_0000019,,,
3115,,,,B,H,Autocuration,,,Binding affinity was evaluated by 5-hydroxytryptamine 3 receptor agonism in the mouse NIE-115 by displacing tropisetron,105030,,,1,12918,BAO_0000224,,,
3116,,,,B,H,Autocuration,,,Compound was evaluated for binding to 5-hydroxytryptamine 3 receptor in N1E cells using [3H]- -Tropisetron as radioligand,105030,,,1,273,BAO_0000219,,,
3117,,,,B,H,Autocuration,,,Compound was evaluated for binding to Serotonin 5-hydroxytryptamine 3 receptor in N1E cells using [3H]- -Tropisetron as radioligand,105030,,,1,273,BAO_0000219,,,
3118,,,,B,H,Autocuration,,,Potency at neuronal 5-hydroxytryptamine 3 receptor in the rabbit heart,105030,,,1,10561,BAO_0000224,,,
3119,In vitro,,,B,H,Autocuration,,,Ability to displace the radioligand [3H]GR-65630 from 5-hydroxytryptamine 3 receptor expressed in NIE-115 cells,105030,,,1,5033,BAO_0000219,,,
3120,,,,B,H,Autocuration,,,In vitro binding affinity at 5-hydroxytryptamine 3 receptor in N1E-115 cells using 3[H]GR-65630 as the radioligand,105030,,,1,16429,BAO_0000219,,N1E-115,
3121,,,,B,H,Autocuration,,,In vitro binding affinity for the 5-hydroxytryptamine 3 receptor was determined with NG-108-15 mouse neuroblastoma-glioma cells,11765,,,1,10322,BAO_0000019,,,
3122,,,,B,H,Autocuration,,,Inhibition of [3H]BRL-43694 binding to 5-hydroxytryptamine 3 receptor in NG cells 108-15,11765,,,1,14331,BAO_0000219,,,
3123,,Mus musculus,,B,D,Autocuration,,10090.0,Compound was tested for the Binding affinity against N1e-115 neuroblastoma 5-hydroxytryptamine 3 receptor by Radio ligand [3H]GR-65630 binding assay.,10630,,,1,13462,BAO_0000357,,,
3124,,,,B,H,Autocuration,,,Binding activity against 5-hydroxytryptamine 3 receptor from rat cortex homogenate using [3H]-Q-ICS 205-930 as radioligand.,17106,,,1,12861,BAO_0000019,,,
3125,,Sus scrofa,,B,H,Autocuration,,9823.0,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor,144,,,1,15086,BAO_0000357,,,
3126,,Sus scrofa,,B,H,Autocuration,,9823.0,Binding activity radioligand.,144,,,1,12861,BAO_0000357,,,
3127,,Oryctolagus cuniculus,,B,H,Autocuration,,9986.0,Binding affinity to 5-hydroxytryptamine 3 receptor of neuronal in the afferent rabbit vagus,104714,,,1,10561,BAO_0000223,,,
3128,,Oryctolagus cuniculus,,B,H,Autocuration,,9986.0,Potency at neuronal 5-hydroxytryptamine 3 receptor in the rabbit heart,104714,,,1,10561,BAO_0000223,,,
3129,,Oryctolagus cuniculus,,B,H,Autocuration,,9986.0,Potency at neuronal 5-hydroxytryptamine 3 receptors in the rabbit heart,104714,,,1,10561,BAO_0000223,,,
3130,,Oryctolagus cuniculus,,B,H,Autocuration,,9986.0,Potency to 5-hydroxytryptamine 3 receptor using [3H]GR-65630 as radioligand in rat cortex,104714,,,1,10561,BAO_0000019,,,
3131,,Oryctolagus cuniculus,,F,H,Autocuration,,9986.0,Evaluated for the antagonistic activity against 5-hydroxytryptamine 3 receptor in isolated perfused rabbit heart (RH),104714,,,1,273,BAO_0000019,,,
3132,,Oryctolagus cuniculus,,F,H,Autocuration,,9986.0,Evaluated for the antagonistic activity against 5-hydroxytryptamine 3 receptor in isolated rabbit vagus nerve (RVN),104714,,,1,273,BAO_0000019,,,
3133,,Oryctolagus cuniculus,,F,H,Autocuration,Ileum,9986.0,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated guinea pig ileum (GPI),104714,,,1,273,BAO_0000221,,,
3134,,Oryctolagus cuniculus,,F,H,Autocuration,,9986.0,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated perfused rabbit heart (RH),104714,,,1,273,BAO_0000019,,,
3135,,Oryctolagus cuniculus,,F,H,Autocuration,,9986.0,Antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated rabbit vagus nerve (RVN),104714,,,1,273,BAO_0000019,,,
3136,,Oryctolagus cuniculus,,F,H,Autocuration,,9986.0,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated perfused rabbit heart (RH),104714,,,1,273,BAO_0000019,,,
3137,,Oryctolagus cuniculus,,F,H,Autocuration,,9986.0,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated rabbit vagus nerve (RVN),104714,,,1,273,BAO_0000019,,,
3138,,Oryctolagus cuniculus,,B,H,Autocuration,,9986.0,Binding affinity against 5-hydroxytryptamine 3 receptor in CHO cells using [3H]5-HT as radioligand,104714,,,1,13047,BAO_0000219,,CHO,
3139,,Rattus norvegicus,,B,D,Autocuration,,10116.0,In vitro displacement of [3H]-LY 278584 from rat cerebral cortex 5-hydroxytryptamine 3 receptor,104698,,,1,1650,BAO_0000019,,,
3140,,,,B,H,Autocuration,,,Affinity at 5-hydroxytryptamine 3 receptor from rat frontal cortex using [3H]granisetron as radioligand (For granisetron = Ki(nM)=0.3+/-0.01),12020,,,1,16288,BAO_0000019,,,
3141,,,,B,H,Autocuration,,,Affinity at 5-hydroxytryptamine 3 receptor (For granisetron = Ki (nM)=0.3+/-0.01),12020,,,1,16288,BAO_0000357,,,
3142,,Rattus norvegicus,,B,D,Autocuration,,10116.0,In vitro displacement of [3H]ICS-205-930 from 5-hydroxytryptamine 3 receptor in cultured NG-108-15 rat glioma cells,104698,,,1,10254,BAO_0000019,,,
3143,,,,B,H,Autocuration,,,"Binding affinity for 5-hydroxytryptamine 3 receptor in rat cerebral cortex, determined by displacement of [3H]GR-65630",104698,,,1,14532,BAO_0000019,,,
3144,In vivo,,,F,H,Autocuration,Heart,,"5-Hydroxy tryptamine 3 receptor showing agonist activity (in vivo) in Von Bezold-Jarisch Reflex in rats at 120 (ug/kg), evaluated as change in heart rate",104698,,,1,13392,BAO_0000218,,,
3145,,,,F,H,Autocuration,Heart,,"Agonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch Reflex in rats at 100 (ug/kg), evaluated as change in heart rate",104698,,,1,13392,BAO_0000019,,,
3146,,,,F,H,Autocuration,Heart,,"Agonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch Reflex in rats at 120 (ug/kg), evaluated as change in heart rate",104698,,,1,13392,BAO_0000019,,,
3147,,,,F,H,Autocuration,Heart,,"Agonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch Reflex in rats at 60 (ug/kg), evaluated as change in heart rate",104698,,,1,13392,BAO_0000019,,,
3148,,,,F,H,Autocuration,Heart,,"Agonistic activity of compound towards 5-hydroxytryptamine 3 receptorr in Von Bezold-Jarisch Reflex in rats at 100 (ug/kg), evaluated as change in heart rate",104698,,,1,13392,BAO_0000019,,,
3149,,,,F,H,Autocuration,,,"Antagonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch Reflex in rats at 100(ug/kg), evaluated as percent inhibition of bradycardia",104698,,,1,13392,BAO_0000019,,,
3150,,,,F,H,Autocuration,,,"Antagonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch Reflex in rats at 60 (ug/kg), evaluated as percent inhibition of bradycardia",104698,,,1,13392,BAO_0000019,,,
3151,,,,F,H,Autocuration,,,"Antagonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch reflex in rats at 60 (ug/kg), evaluated as percent inhibition of bradycardia",104698,,,1,13392,BAO_0000019,,,
3152,,,,F,H,Autocuration,,,"Antagonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch reflex in rats at 60(ug/kg), evaluated as percent inhibition of bradycardia",104698,,,1,13392,BAO_0000019,,,
3153,In vivo,Rattus norvegicus,,F,D,Autocuration,,10116.0,Antagonism of 5-HT-induced Von Bezold-Jarisch reflex in rat after intravenous administration of 30 ug/kg of HT (5-hydroxytryptamine 3 receptor antagonism),104698,,,1,1089,BAO_0000218,,,
3154,In vivo,,,F,H,Autocuration,,,Ability to antagonise the 5-HT- induced Von Bezold-Jarisch reflex in the rat after intravenous administration of 30 ug/kg of HT (5-hydroxytryptamine 3 receptor),104698,,,1,1089,BAO_0000218,,,
3155,In vivo,Rattus norvegicus,,F,D,Autocuration,,10116.0,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 1000 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3156,,Rattus norvegicus,,F,D,Autocuration,,10116.0,Inhibition of 5-HT-induced bradycardia by 5-hydroxytryptamine 3+,104698,,,1,11454,BAO_0000019,,,
3157,In vivo,Rattus norvegicus,,F,D,Autocuration,,10116.0,In vivo inhibitory concentration after 5 minutes against 5-hydroxytryptamine 3 receptor induced bradycardia [bezold-jarisch (B-J) reflex test] in rat by intravenous administration,104698,,,1,12205,BAO_0000218,,,
3158,,Rattus norvegicus,,F,D,Autocuration,,10116.0,Inhibition of 5-HT (1 ug/mL) induced depolarization in rat vagus nerve (5-hydroxytryptamine 3 receptor antagonism),104698,,,1,1089,BAO_0000019,,,
3159,,,,B,H,Autocuration,,,Binding affinity towards 5-HT3 receptor in rat was evaluated,104698,,,1,5094,BAO_0000019,,,
3160,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Inhibition of [3H]GR-65630 binding to rat cortical membrane 5-hydroxytryptamine 3 receptor,104698,,,1,2622,BAO_0000019,,,
3161,,,,B,H,Autocuration,,,Binding affinity was evaluated in vitro by displacement of [3H]zacopride radioligand from 5-hydroxytryptamine 3 receptor,104698,,,1,245,BAO_0000223,,,
3162,,,,B,H,Autocuration,,,Compound was evaluated for its binding affinity for 5-hydroxytryptamine 3 receptor by measuring displacement [3H]GR-65630 in rat cerebral cortex.,104698,,,1,14788,BAO_0000019,,,
3163,,,,B,H,Autocuration,,,Compound was evaluated for its binding affinity for 5-hydroxytryptamine 3 receptor by measuring displacement of [3H]granisetron from rat cerebral cortex,104698,,,1,14788,BAO_0000019,,,
3164,,,,B,H,Autocuration,,,Binding affinity against 5-hydroxytryptamine 3 receptor in rat cortical membrane using [3H]GR-65630 as radioligand,104698,,,1,3020,BAO_0000249,,,
3165,,,,B,H,Autocuration,,,Compound was tested for its ability to displace [3H]-Q-ICS 205-930 from 5-hydroxytryptamine 3 receptor in rat cortex homogenates,104698,,,1,1742,BAO_0000019,,,
3166,,,,B,H,Autocuration,Brain,,Concentration of compound required to inhibit the binding of radioligand [3H]GR-65630 to 5-hydroxytryptamine 3 receptor in rat brain cortical membrane,104698,,,1,17394,BAO_0000249,,,
3167,,,,B,H,Autocuration,Brain,,Concentration required to inhibit the binding of radioligand [3H]GR-65630 to serotonin 5-hydroxytryptamine-3 receptor (5-HT 3 receptor)in rat brain cortical membrane,104698,,,1,17394,BAO_0000221,,,
3168,,,,B,H,Autocuration,,,Concentration of compound required to inhibit the binding of radioligand [3H]GR-65630 to serotonin 5-hydroxytryptamine 3 receptor in rat cortical membrane,104698,,,1,17394,BAO_0000249,,,
3169,,,,B,H,Autocuration,,,In vitro inhibitory concentration against radioligand [3H]BRL-43694 binding to 5-hydroxytryptamine 3 receptor in rat cortical membrane,104698,,,1,14286,BAO_0000249,,,
3170,,,,B,H,Autocuration,,,Inhibition of [3H]BRL-43694 binding to 5-hydroxytryptamine 3 receptor of rat cortical homogenate.,104698,,,1,14178,BAO_0000019,,,
3171,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Inhibition of [3H]BRL-43694 binding to 5-hydroxytryptamine 3 receptor of rat cortical homogenate; Not active at 10000 nm,104698,,,1,14178,BAO_0000019,,,
3172,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Inhibition of [3H]BRL-43694 binding to 5-hydroxytryptamine 3 receptor of rat cortical homogenate; not active at 10000 nM,104698,,,1,14178,BAO_0000019,,,
3173,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Inhibition of radiolabeled [3H]-Zacopride ligand binding to 5-hydroxytryptamine 3 receptor,104698,,,1,14178,BAO_0000223,,,
3174,,,,B,H,Autocuration,,,Inhibitory concentration against 5-hydroxytryptamine 3 receptor in rat entorhinal cortex using [3H]-LY 278584 as radioligand,104698,,,1,15034,BAO_0000019,,,
3175,,,,B,H,Autocuration,,,"Tested for inhibition of binding of [3H]GR-65630 to rat cortical membranes, expressed as IC50",104698,,,1,1089,BAO_0000249,,,Membranes
3176,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Inhibition of [3H]GR-65630 binding to rat cortical membrane serotonin 3 receptor,104698,,,1,1089,BAO_0000019,,,
3177,,,,B,H,Autocuration,,,The binding affinity at 5-hydroxytryptamine 3 receptor was determined using [3H]LY-278584; Not tested,104698,,,1,16532,BAO_0000223,,,
3178,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Inhibition of [3H]BRL-43694 binding to rat 5-hydroxytryptamine 3 receptor,104698,,,1,12801,BAO_0000223,,,
3179,,,,B,H,Autocuration,,,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor from NG108-15 cells (using [3H]zacopride as radioligand),104698,,,1,15194,BAO_0000219,,NG108-15,
3180,,,,B,H,Autocuration,,,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor from NG108-15 cells using [3H]zacopride as radioligand,104698,,,1,15194,BAO_0000219,,NG108-15,
3181,,,,B,H,Autocuration,,,Binding affinity against 5-hydroxytryptamine 3 (5-HT3) receptor from rat cortical homogenate using [3H]zacopride as radioligand,104698,,,1,15194,BAO_0000019,,,
3182,,,,B,H,Autocuration,,,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor from rat cortical homogenate using [3H]zacopride as radioligand; NA= Not active,104698,,,1,15194,BAO_0000019,,,
3183,,,,B,H,Autocuration,,,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor from rat cortical homogenate using [3H]zacopride as radioligand; NA=Not active,104698,,,1,15194,BAO_0000019,,,
3184,,,,B,H,Autocuration,,,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor from rat cortical homogenate using [3H]zacopride as radioligand; not active,104698,,,1,15194,BAO_0000019,,,
3185,,,,F,H,Autocuration,,,Antagonist potency to 5-hydroxytryptamine 3 receptor was assayed by antagonism of the 5-HT-evoked reflex bradycardia [Bezold-Jarisch(BJ) reflex] in rats,104698,,,1,10610,BAO_0000019,,,
3186,,Rattus norvegicus,,F,D,Autocuration,,10116.0,Antagonistic activity against 5-hydroxytryptamine 3 receptor as inhibition of 5-HT-induced bradycardia (von Bezold-jarisch reflex) in anesthetized rat,104698,,,1,10355,BAO_0000019,,,
3187,,,,F,H,Autocuration,,,"Compound was tested as a 5-hydroxytryptamine 3 receptor antagonist in the rat by assessment of the inhibition of the Bezold-Jarisch effect, when administered intravenously",104698,,,1,691,BAO_0000019,,,
3188,,,,F,H,Autocuration,,,In vivo 5-hydroxytryptamine 3 receptor (5-HT 3 receptor) antagonistic activity expressed as ability to inhibit Bezold-Jarich reflex evoked by 5-HT in rats,104698,,,1,10611,BAO_0000218,,,
3189,In vivo,,,F,H,Autocuration,,,Inhibition dose for 50 percent antagonism for 5-hydroxytryptamine 3 receptor in vivo in rats,104698,,,1,12801,BAO_0000218,,,
3190,,,,F,H,Autocuration,,,Inhibition of 5-HT evoked reflex bradycardia in rat.,104698,,,1,10609,BAO_0000218,,,
3191,In vivo,,,F,H,Autocuration,,,5-HT3 receptor antagonistic activity was measured by the inhibition of 5-HT-induced bradycardia after iv administration of 1000 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3192,In vivo,,,F,H,Autocuration,,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after iv administration of 1 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3193,In vivo,,,F,H,Autocuration,,,5-hydroxytryptamine 3 receptor antagonistic activity measured by inhibition of 5-HT-induced bradycardia (iv administration 10 ug/kg dose in urethane-anesthetized rats),104698,,,1,11454,BAO_0000218,,,
3194,In vivo,Rattus norvegicus,,F,D,Autocuration,,10116.0,5-hydroxytryptamine 3 receptor antagonistic activity as inhibition of 5-HT-induced bradycardia after iv administration of 100 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3195,In vivo,,,F,H,Autocuration,,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after iv administration of 1000 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3196,In vivo,,,F,H,Autocuration,,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after iv administration of 1000 ug/kgetized rats,104698,,,1,11454,BAO_0000218,,,
3197,In vivo,,,F,H,Autocuration,,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after iv administration of 3 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3198,In vivo,,,F,H,Autocuration,,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after po administration of 10 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3199,In vivo,,,F,H,Autocuration,,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after po administration of 100 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3200,In vivo,,,F,H,Autocuration,,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after po administration of 1000 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3201,In vivo,,,F,H,Autocuration,,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after po administration of 30 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3202,In vivo,,,F,H,Autocuration,,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after po administration of 300 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3203,In vivo,,,F,H,Autocuration,,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after po administration of 3ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3204,In vivo,,,F,H,Autocuration,,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5-HT-induced bradycardia after iv administration of 1000 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3205,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after intravenous administration of 0.3 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3206,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after intravenous administration of 1 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3207,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after intravenous administration of 30 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3208,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg dose in urethane-anesthetized rats at 0.05 hour,104698,,,1,11454,BAO_0000218,,,
3209,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg dose in urethane-anesthetized rats at 1 hour,104698,,,1,11454,BAO_0000218,,,
3210,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg dose in urethane-anesthetized rats at 16 hour,104698,,,1,11454,BAO_0000218,,,
3211,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg dose in urethane-anesthetized rats at 3 hour,104698,,,1,11454,BAO_0000218,,,
3212,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg dose in urethane-anesthetized rats at 6 hour,104698,,,1,11454,BAO_0000218,,,
3213,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 10 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3214,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 100 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3215,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 1000 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3216,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 10 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3217,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 3 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3218,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 30 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3219,In vivo,,,F,H,Autocuration,,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 300 ug/kg dose in urethane-anesthetized rats,104698,,,1,11454,BAO_0000218,,,
3220,,,,F,H,Autocuration,,,"In vivo 5-hydroxytryptamine 3 receptor antagonist activity by antagonism of the von Bezold-Jarisch (B-J) reflex in anesthetized rats, (i.v.)",104698,,,1,670,BAO_0000218,,,
3221,,,,F,H,Autocuration,,,"In vivo 5-hydroxytryptamine 3 receptor antagonist activity by antagonism of the von Bezold-Jarisch (B-J) reflex in anesthetized rats, (i.v.); Not tested",104698,,,1,670,BAO_0000218,,,
3222,In vivo,,,F,H,Autocuration,,,Serotonin receptor antagonist activity was measured as ability to block the serotonin-induced Bezold-Jarisch reflex in rats after iv administration of 10 ug/Kg,104698,,,1,10321,BAO_0000218,,,
3223,In vivo,,,F,H,Autocuration,,,Serotonin receptor antagonist activity was measured as ability to block the serotonin-induced Bezold-Jarisch reflex in rats after iv administration of 100 ug/Kg,104698,,,1,10321,BAO_0000218,,,
