doc_id,relationship_type,assay_strain,src_assay_id,assay_cell_type,assay_test_type,tid,confidence_score,curated_by,assay_subcellular_fraction,assay_id,assay_type,assay_tissue,variant_id,src_id,bao_format,description,cell_id,assay_category,tissue_id,assay_organism,chembl_id,assay_tax_id
16907,N,,,,In vivo,50588,1,Intermediate,,6785,A,,,1,BAO_0000218,Half life period after 30 mg/kg po dose in Dogs,,,,Canis lupus familiaris,CHEMBL618845,9615.0
9579,N,,,,In vivo,50588,1,Intermediate,,6786,A,,,1,BAO_0000218,Half life was measured after oral 2b administration (tested in 6 dogs),,,,Canis lupus familiaris,CHEMBL618846,9615.0
9579,N,,,,In vivo,50588,1,Intermediate,,6787,A,,,1,BAO_0000218,Half life was measured in dog after oral 17b administration,,,,Canis lupus familiaris,CHEMBL618847,9615.0
9579,N,,,,In vivo,50588,1,Intermediate,,6788,A,,,1,BAO_0000218,Pharmacokinetic parameter T max determined in dog after oral administration of 17b,,,,Canis lupus familiaris,CHEMBL618848,9615.0
9579,N,,,,In vivo,50588,1,Intermediate,,6789,A,,,1,BAO_0000218,Pharmacokinetic parameter T max determined in dog after oral administration of 2b,,,,Canis lupus familiaris,CHEMBL618849,9615.0
16907,N,,,,In vivo,50588,1,Intermediate,,6790,A,,,1,BAO_0000218,Tmax value after 15 mg/kg iv dose in Dogs,,,,Canis lupus familiaris,CHEMBL618850,9615.0
16907,N,,,,In vivo,50588,1,Intermediate,,6791,A,,,1,BAO_0000218,Tmax value after 30 mg/kg po dose in Dogs,,,,Canis lupus familiaris,CHEMBL618851,9615.0
3184,N,,,,In vivo,50588,1,Intermediate,,6792,A,,,1,BAO_0000218,Compound was evaluated for its half life when administered intravenously in dog,,,,Canis lupus familiaris,CHEMBL873815,9615.0
5017,N,,,,In vivo,50588,1,Intermediate,,6793,A,Plasma,,1,BAO_0000218,Compound was tested for plasma half life when administered in dog perorally (1 mg/kg) and intravenously (0.2 mg/kg),,,1969.0,Canis lupus familiaris,CHEMBL618852,9615.0
6821,N,,,,,50588,1,Intermediate,,6794,A,,,1,BAO_0000218,Elimination Half-life of compound was determined in dog,,,,Canis lupus familiaris,CHEMBL618853,9615.0
17839,N,,,,In vivo,50588,1,Intermediate,,6795,A,,,1,BAO_0000218,Half life of compound in dog following oral administration,,,,Canis lupus familiaris,CHEMBL618854,9615.0
17267,N,,,,,50588,1,Intermediate,,6796,A,,,1,BAO_0000218,Half life of compound was determined in dog,,,,Canis lupus familiaris,CHEMBL618855,9615.0
4727,N,,,,,50588,1,Intermediate,,6797,A,Blood,,1,BAO_0000218,Half life of compound was determined in dog blood,,,178.0,Canis lupus familiaris,CHEMBL618856,9615.0
5238,N,,,,In vivo,50588,1,Intermediate,,6798,A,,,1,BAO_0000218,Half life after oral and iv dosing in dogs,,,,Canis lupus familiaris,CHEMBL875827,9615.0
4942,N,,,,,50588,1,Intermediate,,6799,A,,,1,BAO_0000218,Half life in dogs in hours,,,,Canis lupus familiaris,CHEMBL618857,9615.0
6505,N,,,,In vivo,50588,1,Intermediate,,6800,A,,,1,BAO_0000218,Half life on i.v. administration of 2 mg/kg was measured in dog,,,,Canis lupus familiaris,CHEMBL618858,9615.0
5130,N,,,,In vivo,50588,1,Intermediate,,6801,A,,,1,BAO_0000218,t1/2 in dog after oral dose (1 mg/kg),,,,Canis lupus familiaris,CHEMBL618859,9615.0
1475,N,,,,,50588,1,Intermediate,,6802,A,,,1,BAO_0000218,Half life was evaluated in dog,,,,Canis lupus familiaris,CHEMBL618860,9615.0
17804,N,,,,In vivo,50588,1,Intermediate,,6803,A,,,1,BAO_0000218,Half life period of compound was determined after intravenous administration at 2 mg/kg,,,,Canis lupus familiaris,CHEMBL618861,9615.0
17804,N,,,,In vivo,50588,1,Intermediate,,6804,A,,,1,BAO_0000218,Half life period of compound was determined after peroral administration at 2 mg/kg,,,,Canis lupus familiaris,CHEMBL622539,9615.0
6084,N,,,,In vivo,50588,1,Intermediate,,6805,A,,,1,BAO_0000218,Half life period (10 mg/kg) was determined in dog,,,,Canis lupus familiaris,CHEMBL622540,9615.0
6084,N,,,,In vivo,50588,1,Intermediate,,6806,A,,,1,BAO_0000218,Half life period (10 mg/kg) was determined in dog,,,,Canis lupus familiaris,CHEMBL873803,9615.0
5542,N,,,,In vivo,50588,1,Intermediate,,6807,A,,,1,BAO_0000218,Half life period by iv administration in dog at a dose of 0.3 mg/kg,,,,Canis lupus familiaris,CHEMBL873804,9615.0
5542,N,,,,In vivo,50588,1,Intermediate,,6808,A,,,1,BAO_0000218,Half life period by po administration in dog at a dose of 0.3 mg/kg,,,,Canis lupus familiaris,CHEMBL624311,9615.0
6084,N,,,,,50588,1,Intermediate,,6809,A,,,1,BAO_0000218,Half life period in dog,,,,Canis lupus familiaris,CHEMBL624312,9615.0
6241,N,,,,In vivo,50588,1,Intermediate,,6810,A,,,1,BAO_0000218,Half life period in dogs after oral administration at 1 mg/kg,,,,Canis lupus familiaris,CHEMBL624313,9615.0
1916,N,,,,In vivo,50588,1,Intermediate,,6811,A,,,1,BAO_0000218,Half life period was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,,,,Canis lupus familiaris,CHEMBL624314,9615.0
6621,N,,,,,50588,1,Intermediate,,6812,A,,,1,BAO_0000218,Half-life of compound was determined in dogs,,,,Canis lupus familiaris,CHEMBL624315,9615.0
1696,N,,,,,50588,1,Intermediate,,6813,A,Plasma,,1,BAO_0000218,Half-life in dog plasma,,,1969.0,Canis lupus familiaris,CHEMBL624316,9615.0
17800,N,,,,,50588,1,Intermediate,,6814,A,,,1,BAO_0000218,Half-life in mongrel dogs was determined,,,,Canis lupus familiaris,CHEMBL624317,9615.0
17657,N,,,,In vivo,50588,1,Intermediate,,6815,A,,,1,BAO_0000218,Half-life in dog upon oral administration,,,,Canis lupus familiaris,CHEMBL624318,9615.0
17657,N,,,,In vivo,50588,1,Intermediate,,6816,A,,,1,BAO_0000218,Half-life in dog upon oral administration; Unable to calculate,,,,Canis lupus familiaris,CHEMBL624319,9615.0
4239,N,,,,,50588,1,Intermediate,,6817,A,,,1,BAO_0000218,Half-life was measured in dog,,,,Canis lupus familiaris,CHEMBL624496,9615.0
5985,N,,,,,50588,1,Intermediate,,6818,A,,,1,BAO_0000218,Half-life was measured in dog,,,,Canis lupus familiaris,CHEMBL624497,9615.0
9932,N,,,,,50588,1,Intermediate,,6819,A,,,1,BAO_0000218,Half-recovery time (T1/2) of the vascular resistance decrease at ED30 in anesthetized dogs,,,,Canis lupus familiaris,CHEMBL624498,9615.0
5199,N,,,,In vivo,50588,1,Intermediate,,6820,A,,,1,BAO_0000218,Oral half life was determined,,,,Canis lupus familiaris,CHEMBL624499,9615.0
5199,N,,,,In vivo,50588,1,Intermediate,,6821,A,Plasma,,1,BAO_0000218,Plasma elimination half-life (08 h) was determined in canine following intravenous (iv) administration (1 mg/kg).,,,1969.0,Canis lupus familiaris,CHEMBL624500,9615.0
1475,N,,,,,50588,1,Intermediate,,6822,A,Plasma,,1,BAO_0000218,Plasma half life was evaluated,,,1969.0,Canis lupus familiaris,CHEMBL624501,9615.0
1475,N,,,,,50588,1,Intermediate,,6823,A,Plasma,,1,BAO_0000218,Plasma half life was evaluated in Dog,,,1969.0,Canis lupus familiaris,CHEMBL623666,9615.0
1475,N,,,,,50588,1,Intermediate,,6824,A,Plasma,,1,BAO_0000218,Plasma half life was evaluated in dog,,,1969.0,Canis lupus familiaris,CHEMBL623667,9615.0
6316,N,,,,In vivo,50588,1,Intermediate,,6825,A,,,1,BAO_0000218,T1/2 (Half-life) was after oral administration at 5 mg/kg,,,,Canis lupus familiaris,CHEMBL623668,9615.0
4883,N,,,,,50588,1,Intermediate,,6826,A,,,1,BAO_0000218,Tested for the half life value in dog,,,,Canis lupus familiaris,CHEMBL623669,9615.0
4727,N,,,,In vivo,50588,1,Intermediate,,6827,A,,,1,BAO_0000218,Maximum time at the dose of 2 mg/kg in dog,,,,Canis lupus familiaris,CHEMBL623670,9615.0
1916,N,,,,In vivo,50588,1,Intermediate,,6828,A,,,1,BAO_0000218,Maximum time was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,,,,Canis lupus familiaris,CHEMBL623671,9615.0
1337,N,,,,In vivo,50588,1,Intermediate,,6829,A,Blood,,1,BAO_0000218,Maximum time taken to reach maximum blood concentration was determined in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,,,178.0,Canis lupus familiaris,CHEMBL875945,9615.0
1337,N,,,,In vivo,50588,1,Intermediate,,6830,A,Blood,,1,BAO_0000218,Maximum time taken to reach maximum blood concentration was determined in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,,,178.0,Canis lupus familiaris,CHEMBL623672,9615.0
6265,N,,,,In vivo,50588,1,Intermediate,,6831,A,,,1,BAO_0000218,Pharmacokinetic (PK) property (Tmax) was determined in dog at the single dose of 1 mg/kg,,,,Canis lupus familiaris,CHEMBL623673,9615.0
4809,N,,,,In vivo,50588,1,Intermediate,,6832,A,,,1,BAO_0000218,Pharmacokinetic parameter Tmax was determined in Beagle dogs after (iv) administration of a dose of 28 (uM/kg),,,,Canis lupus familiaris,CHEMBL623674,9615.0
5983,N,,,,In vivo,50588,1,Intermediate,,6833,A,,,1,BAO_0000218,Pharmacokinetic property (Tmax) was measured in dog at the dose of 0.032 mg/kg p.o.,,,,Canis lupus familiaris,CHEMBL623675,9615.0
5313,N,,,,,50588,1,Intermediate,,6834,A,,,1,BAO_0000218,"Tested for the pharmacokinetic data, time required to reach Cmax (Tmax) in dog",,,,Canis lupus familiaris,CHEMBL872526,9615.0
5313,N,,,,In vivo,50588,1,Intermediate,,6835,A,,,1,BAO_0000218,"Tested for the pharmacokinetic data, time required to reach Cmax (Tmax) in dog at dosage of 10 mpk",,,,Canis lupus familiaris,CHEMBL623676,9615.0
17650,N,,,,In vivo,50588,1,Intermediate,,6836,A,Plasma,,1,BAO_0000218,Time for maximum plasma concentration was measured in dogs after an oral dose of 10 uM/kg,,,1969.0,Canis lupus familiaris,CHEMBL623677,9615.0
5199,N,,,,In vivo,50588,1,Intermediate,,6837,A,Plasma,,1,BAO_0000218,Time taken by the compound to achieve maximum plasma concentration at a 1 mg/kg oral dose in male and female Beagle dogs.,,,1969.0,Canis lupus familiaris,CHEMBL623678,9615.0
933,N,,,,,50588,1,Intermediate,,6838,A,Plasma,,1,BAO_0000218,Time taken for maximum plasma concentration in dog,,,1969.0,Canis lupus familiaris,CHEMBL623679,9615.0
16367,N,,,,In vivo,50588,1,Intermediate,,6839,A,,,1,BAO_0000218,Time to reach Cmax after oral administration to dogs,,,,Canis lupus familiaris,CHEMBL623680,9615.0
6348,N,,,,In vivo,50588,1,Intermediate,,6840,A,Plasma,,1,BAO_0000218,Time to reach maximum plasma concentration was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,,,1969.0,Canis lupus familiaris,CHEMBL623681,9615.0
6316,N,,,,In vivo,50588,1,Intermediate,,6841,A,,,1,BAO_0000218,Tmax (time to reach maximum concentration) was after oral administration at 5 mg/kg,,,,Canis lupus familiaris,CHEMBL623682,9615.0
6215,N,,,,In vivo,50588,1,Intermediate,,6842,A,,,1,BAO_0000218,Tmax after peroral administration (1 mg/kg) was determined in dog,,,,Canis lupus familiaris,CHEMBL623683,9615.0
3598,N,,,,In vivo,50588,1,Expert,,6843,A,,,1,BAO_0000218,Tmax of compound determined in dog after iv administration at a dose of 10 mg/kg,,,,Canis lupus familiaris,CHEMBL623684,9615.0
4527,N,,,,In vivo,50588,1,Intermediate,,6844,A,,,1,BAO_0000218,Tmax by oral administration at a dose of 10 uM/kg in dog was determined,,,,Canis lupus familiaris,CHEMBL622745,9615.0
17764,N,,,,In vivo,50588,1,Intermediate,,6845,A,,,1,BAO_0000218,Tmax after peroral administration in dogs at 2.4 uM/kg,,,,Canis lupus familiaris,CHEMBL622746,9615.0
5969,N,,,,In vivo,50594,1,Intermediate,,6846,A,,,1,BAO_0000218,In vivo Cmax in mice at dose of 100 mg/kg,,,,Mus musculus,CHEMBL622747,10090.0
5969,N,,,,In vivo,50594,1,Intermediate,,6847,A,,,1,BAO_0000218,In vivo Cmax in mice at dose of 50 mg/kg,,,,Mus musculus,CHEMBL622748,10090.0
4573,N,,,,In vivo,50594,1,Intermediate,,6848,A,,,1,BAO_0000218,Maximal concentration determined at a dose 10 mg/kg administered intraperitoneally to mice,,,,Mus musculus,CHEMBL622749,10090.0
3277,N,,,,In vivo,50594,1,Intermediate,,6849,A,Plasma,,1,BAO_0000218,Maximum plasma concentration was determined in mice at a single subcutaneous administration of 40 mg/kg (n=4),,,1969.0,Mus musculus,CHEMBL622750,10090.0
17734,N,,,,In vivo,50594,1,Intermediate,,6850,A,Plasma,,1,BAO_0000218,Maximum concentration in plasma was determined after intraperitoneal administration of 100 mg/kg in mice,,,1969.0,Mus musculus,CHEMBL623411,10090.0
3132,N,,,,In vivo,50594,1,Intermediate,,6851,A,Plasma,,1,BAO_0000218,Maximum concentration obtained in mouse plasma was determined,,,1969.0,Mus musculus,CHEMBL875946,10090.0
3132,N,,,,In vivo,50594,1,Intermediate,,6852,A,Plasma,,1,BAO_0000218,Maximum concentration obtained in mouse plasma was determined at dose 25 mg/kg,,,1969.0,Mus musculus,CHEMBL623412,10090.0
6348,N,,,,In vivo,50594,1,Intermediate,,6853,A,Plasma,,1,BAO_0000218,Maximum plasma concentration of compound was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,,,1969.0,Mus musculus,CHEMBL623413,10090.0
17729,N,,,,In vivo,50594,1,Intermediate,,6854,A,Plasma,,1,BAO_0000218,Maximum plasma concentration when injected i.p. in mice at a dose of 50 mg/kg,,,1969.0,Mus musculus,CHEMBL623414,10090.0
17729,N,,,,In vivo,50594,1,Intermediate,,6855,A,Plasma,,1,BAO_0000218,Maximum plasma concentration when injected intravenously in mice at a dose of 20 mg/kg,,,1969.0,Mus musculus,CHEMBL623415,10090.0
17729,N,,,,In vivo,50594,1,Intermediate,,6856,A,Plasma,,1,BAO_0000218,Maximum plasma concentration when injected perorally in mice at a dose of 50 mg/kg,,,1969.0,Mus musculus,CHEMBL623416,10090.0
17728,N,,,,In vivo,50594,1,Intermediate,,6857,A,Plasma,,1,BAO_0000218,Maximal plasma concentration in BALB/C mice after 20 mg/kg intraperitoneal dose,,,1969.0,Mus musculus,CHEMBL623417,10090.0
17728,N,,,,In vivo,50594,1,Intermediate,,6858,A,Plasma,,1,BAO_0000218,Maximal plasma concentration in BALB/C mice after 20 mg/kg intravenous dose,,,1969.0,Mus musculus,CHEMBL623418,10090.0
17728,N,,,,In vivo,50594,1,Intermediate,,6859,A,Plasma,,1,BAO_0000218,Maximal plasma concentration in BALB/C mice after 50 mg/kg oral dose,,,1969.0,Mus musculus,CHEMBL623419,10090.0
4066,N,,,,In vivo,50594,1,Intermediate,,6860,A,,,1,BAO_0000218,Peak concentration at a single subcutaneous administration of 40 mg/kg in mice,,,,Mus musculus,CHEMBL622816,10090.0
6178,N,,,,In vivo,50594,1,Intermediate,,6861,A,,,1,BAO_0000218,Pharmacokinetic property (C(max)) was determined after ip administration of 32 mg/kg in mice,,,,Mus musculus,CHEMBL623313,10090.0
6178,N,,,,In vivo,50594,1,Intermediate,,6862,A,,,1,BAO_0000218,Pharmacokinetic property (C(max)) was determined after po administration of 32 mg/kg in mice,,,,Mus musculus,CHEMBL623314,10090.0
3760,N,,,,In vivo,50594,1,Intermediate,,6863,A,,,1,BAO_0000218,Pharmacokinetic studies were carried out in vivo after administration of compound at 5 mg/kg intravenously in mice,,,,Mus musculus,CHEMBL876788,10090.0
3760,N,,,,In vivo,50594,1,Intermediate,,6864,A,,,1,BAO_0000218,Pharmacokinetic studies were carried out in vivo after administration of compound at 5 mg/kg perorally in mice,,,,Mus musculus,CHEMBL623315,10090.0
3760,N,,,,In vivo,50594,1,Intermediate,,6865,A,,,1,BAO_0000218,Pharmacokinetic studies were carried out in vivo after administration of compound at 50 mg/kg intravenously in mice,,,,Mus musculus,CHEMBL623316,10090.0
3760,N,,,,In vivo,50594,1,Intermediate,,6866,A,,,1,BAO_0000218,Pharmacokinetic studies were carried out in vivo after administration of compound at 50 mg/kg perorally in mice,,,,Mus musculus,CHEMBL623317,10090.0
5961,N,,,,In vivo,50594,1,Intermediate,,6868,A,,,1,BAO_0000218,Cmax in male mice after 2 mg/kg oral dose,,,,Mus musculus,CHEMBL623319,10090.0
6137,N,,,,In vivo,50594,1,Intermediate,,6869,A,,,1,BAO_0000218,Plasma concentration of 5-FU in HT-3 (human cervical cancer) xenograft mice at 1.38 mg/kg oral dose co-administered with 135 mg/kg Capecitabine,,,,Mus musculus,CHEMBL623320,10090.0
3802,N,,,,In vivo,50594,1,Intermediate,,6870,A,,,1,BAO_0000218,Tested for Cmax value at the dose of 10 mg/kg when administered perorally in mouse,,,,Mus musculus,CHEMBL623321,10090.0
3535,N,,,,,50594,1,Intermediate,,6871,A,,,1,BAO_0000218,Concentration in plasma (systemic) following oral dose in mouse at 0.25 hr,,,,Mus musculus,CHEMBL623322,10090.0
3535,N,,,,,50594,1,Intermediate,,6872,A,,,1,BAO_0000218,Concentration in plasma (systemic) following oral dose in mouse at 1 hr,,,,Mus musculus,CHEMBL623323,10090.0
3535,N,,,,,50594,1,Intermediate,,6873,A,,,1,BAO_0000218,Concentration in plasma (systemic) following oral dose in mouse at 24 hr,,,,Mus musculus,CHEMBL623324,10090.0
3535,N,,,,,50594,1,Intermediate,,6874,A,,,1,BAO_0000218,Concentration in plasma (systemic) following oral dose in mouse at 2 hr,,,,Mus musculus,CHEMBL623325,10090.0
3535,N,,,,,50594,1,Intermediate,,6875,A,,,1,BAO_0000218,Concentration in plasma (systemic) following oral dose in mouse at 4 hr,,,,Mus musculus,CHEMBL623326,10090.0
3535,N,,,,,50594,1,Intermediate,,6876,A,,,1,BAO_0000218,Concentration in plasma (systemic) following oral dose in mouse at 6 hr,,,,Mus musculus,CHEMBL623327,10090.0
2862,N,,,,,50594,1,Intermediate,,6877,A,Plasma,,1,BAO_0000218,Maximum concentration in plasma upon oral administration in mouse,,,1969.0,Mus musculus,CHEMBL623328,10090.0
2675,N,,,,,50594,1,Intermediate,,6878,A,Plasma,,1,BAO_0000218,Maximum plasma concentration was evaluated in mice after oral administration,,,1969.0,Mus musculus,CHEMBL623329,10090.0
2675,N,,,,In vivo,50594,1,Intermediate,,6879,A,Plasma,,1,BAO_0000218,Maximum plasma concentration was evaluated in mice after intravenous administration; Cp max Not determined,,,1969.0,Mus musculus,CHEMBL623330,10090.0
5399,N,,,,,50594,1,Intermediate,,6880,A,,,1,BAO_0000218,Dose at which the compound induced fecal excretion in mice,,,,Mus musculus,CHEMBL876789,10090.0
11819,N,,,A10,,80013,1,Expert,,6893,F,,,1,BAO_0000219,Percent decrease in fluorescence in a membrane potential assay using the A10 cell line derived from embryonic rat aorta at 0.01 uM,164.0,,,Rattus norvegicus,CHEMBL623333,10116.0
11819,N,,,A10,,80013,1,Expert,,6894,F,,,1,BAO_0000219,Percent decrease in fluorescence in a membrane potential assay using the A10 cell line derived from embryonic rat aorta at 0.1 uM,164.0,,,Rattus norvegicus,CHEMBL623334,10116.0
11819,N,,,A10,,80013,1,Expert,,6895,F,,,1,BAO_0000219,Percent decrease in fluorescence in a membrane potential assay using the A10 cell line derived from embryonic rat aorta at 1.0 uM,164.0,,,Rattus norvegicus,CHEMBL627536,10116.0
11819,N,,,A10,,80013,1,Expert,,6896,F,,,1,BAO_0000219,Percent decrease in fluorescence in a membrane potential assay using the A10 cell line derived from embryonic rat aorta at 10.0 uM,164.0,,,Rattus norvegicus,CHEMBL627537,10116.0
16361,N,,,A10,,80013,1,Intermediate,,6897,F,,,1,BAO_0000219,In vitro [14C]- creatine uptake (1 mM) was determined in rat A10 smooth muscle cells at a concentration of (1 mM),164.0,,,Rattus norvegicus,CHEMBL627538,10116.0
2288,N,,,A121,,80655,1,Intermediate,,6898,F,,,1,BAO_0000219,Cytotoxicity was evaluated against A121 ovarian carcinoma human cancer cell line,393.0,,,Homo sapiens,CHEMBL884106,9606.0
10404,N,,,A121,,80655,1,Intermediate,,6899,F,,,1,BAO_0000219,Anticancer activity against human ovarian carcinoma A121 cells,393.0,,,Homo sapiens,CHEMBL625294,9606.0
14790,N,,,A121,,80655,1,Intermediate,,6900,F,,,1,BAO_0000219,Cytotoxic effect (tumor cell growth inhibition) on the human cell line A121 ovarian carcinoma at the dose of of 16.6 mM,393.0,,,Homo sapiens,CHEMBL625295,9606.0
14790,N,,,A121,,80655,1,Intermediate,,6901,F,,,1,BAO_0000219,Cytotoxic effect (tumor cell growth inhibition) on the human cell line A121 ovarian carcinoma at the dose of of 83 mM,393.0,,,Homo sapiens,CHEMBL625296,9606.0
14253,N,,,A121,,80655,1,Expert,,6902,F,,,1,BAO_0000219,Growth inhibition of human ovarian carcinoma (A121) cell line,393.0,,,Homo sapiens,CHEMBL625297,9606.0
13617,N,,,A121,,80655,1,Expert,,6903,F,,,1,BAO_0000219,Concentration required to inhibit growth of human tumor A121 (ovarian) cell line.,393.0,,,Homo sapiens,CHEMBL625298,9606.0
1003,N,,,A121,,80655,1,Intermediate,,6904,F,,,1,BAO_0000219,Cytotoxicity against human A121 ovarian cells,393.0,,,Homo sapiens,CHEMBL625960,9606.0
830,N,,,A121,,80655,1,Intermediate,,6905,F,,,1,BAO_0000219,Cytotoxicity was evaluated in vitro against A121 (ovarian carcinoma) human tumor cell lines,393.0,,,Homo sapiens,CHEMBL625961,9606.0
12307,N,,,A121,,80655,1,Intermediate,,6906,F,,,1,BAO_0000219,In vitro cytotoxicity against human ovarian carcinoma A21,393.0,,,Homo sapiens,CHEMBL625962,9606.0
14254,N,,,A121,,80655,1,Intermediate,,6907,F,,,1,BAO_0000219,Inhibition of the growth against human Ovarian Carcinoma (A121) cell line after 72 hr exposure,393.0,,,Homo sapiens,CHEMBL624717,9606.0
13370,N,,,A121,,80655,1,Intermediate,,6908,F,,,1,BAO_0000219,Inhibitory activity of compound against human A121 ovarian cell line.,393.0,,,Homo sapiens,CHEMBL624718,9606.0
14790,N,,,A121,,80655,1,Intermediate,,6909,F,,,1,BAO_0000219,Dose at which compound exhibits cytotoxicity in the A121 ovarian carcinoma cell line.,393.0,,,Homo sapiens,CHEMBL624719,9606.0
3614,N,,,A121,,80655,1,Intermediate,,6910,F,,,1,BAO_0000219,Inhibition of growth of human ovarian tumor cell line (A121) after 72 hr of drug exposure,393.0,,,Homo sapiens,CHEMBL624720,9606.0
2664,N,,,A 172,,80012,1,Intermediate,,6911,F,,,1,BAO_0000219,Compound was evaluated for in vitro antiproliferative activity against A172 human CNS cancer cell line,622.0,,,Homo sapiens,CHEMBL624721,9606.0
2037,N,,,A 172,,80012,1,Expert,,6912,F,,,1,BAO_0000219,In vitro cytotoxicity against A172 human tumor cell lines.,622.0,,,Homo sapiens,CHEMBL624722,9606.0
14539,N,,,A 172,,80012,1,Intermediate,,6913,F,,,1,BAO_0000219,Growth inhibition time for A172 Human Glioma cell growth at concentration 5 uM,622.0,,,Homo sapiens,CHEMBL877597,9606.0
2836,N,,,A 172,,80012,1,Intermediate,,6914,F,,,1,BAO_0000219,Compound was evaluated for cytotoxicity against human glioblastoma (A172) cell line,622.0,,,Homo sapiens,CHEMBL624723,9606.0
10708,N,,,A 172,,80012,1,Intermediate,,6915,F,,,1,BAO_0000219,Evaluated for the inhibitory concentration required to cause growth inhibition of A172Mer- cell line of central nervous system (CNS) using the MTT Cytotoxicity Assay,622.0,,,Homo sapiens,CHEMBL624724,9606.0
8975,H,,,,,104729,4,Autocuration,,6916,B,,,1,BAO_0000224,Association constant against A2 adenosine receptor,,,,Canis lupus familiaris,CHEMBL624725,9615.0
7645,N,,,A2,,80656,1,Intermediate,,6917,F,,,1,BAO_0000219,In vitro effective dose that causes 50% inhibition of growth of A2 cell line - amelanotic melanoma,1085.0,,,fish,CHEMBL624726,
11377,D,,,,,104713,5,Autocuration,,6918,B,,,1,BAO_0000224,Ratio of Ki for adenosine A2 and A1 receptor binding,,,,Rattus norvegicus,CHEMBL857535,10116.0
13528,N,,,A204,,80014,1,Expert,,6919,F,,,1,BAO_0000219,In vitro cytotoxicity against A204 human rhabdomyosarcoma cancer cell line,623.0,,,Homo sapiens,CHEMBL624727,9606.0
10160,N,,,A204,,80014,1,Expert,,6920,F,,,1,BAO_0000219,In vitro antitumor activity against A204 rhabdomyosarcoma tumor cell line was determined,623.0,,,Homo sapiens,CHEMBL624728,9606.0
15144,N,,,A2058,,80015,1,Intermediate,,6921,F,,,1,BAO_0000219,The compound was tested in vitro for antiproliferative activity against A2058 tumor cell lines,404.0,,,Homo sapiens,CHEMBL624729,9606.0
13160,N,,,A253 cell line,,80657,1,Intermediate,,6922,F,,,1,BAO_0000219,Growth inhibition against Human squamous cell line(A 253),973.0,,,Homo sapiens,CHEMBL624730,9606.0
12898,N,,,A253 cell line,,80657,1,Intermediate,,6923,F,,,1,BAO_0000219,Growth inhibition of human squamous carcinoma cell lines following continuous (120 hours) exposure to MTX and compound A253 cell line,973.0,,,Homo sapiens,CHEMBL624731,9606.0
13069,N,,,A253 cell line,,80657,1,Intermediate,,6924,F,,,1,BAO_0000219,The compound was tested for Growth inhibition of the human squamous cell carcinoma A253 cells,973.0,,,Homo sapiens,CHEMBL624732,9606.0
15984,N,,,A253 cell line,,80657,1,Intermediate,,6925,F,,,1,BAO_0000219,Growth inhibition of A253 cell lines.,973.0,,,Homo sapiens,CHEMBL883245,9606.0
15564,N,,,A253 cell line,,80657,1,Intermediate,,6926,F,,,1,BAO_0000219,Growth inhibition of human squamous cell carcinoma A253 cells during continuous Exposure (0-12 h),973.0,,,Homo sapiens,CHEMBL624733,9606.0
15564,N,,,A253 cell line,,80657,1,Intermediate,,6927,F,,,1,BAO_0000219,Growth inhibition of human squamous cell carcinoma A253 cells during continuous Exposure (0-12 h); ND means not determined,973.0,,,Homo sapiens,CHEMBL624734,9606.0
15564,N,,,A253 cell line,,80657,1,Intermediate,,6928,F,,,1,BAO_0000219,Growth inhibition of human squamous cell carcinoma A253 cells during continuous Exposure (0-12 h); ND means not determined,973.0,,,Homo sapiens,CHEMBL624735,9606.0
4720,N,,,A2780,,81034,1,Intermediate,,6929,F,,,1,BAO_0000219,In vitro cytotoxicity causing 50% growth inhibition was determined against A270 (human ovarian cancer)cell line,478.0,,,Homo sapiens,CHEMBL621780,9606.0
16112,N,,,A2780,,81034,1,Intermediate,,6930,F,,,1,BAO_0000219,Antitumor activity of compound for 96-h exposure in A2780 human ovarian cell line,478.0,,,Homo sapiens,CHEMBL877598,9606.0
16597,N,,,A2780,,81034,1,Expert,,6931,F,,,1,BAO_0000219,Cytotoxic activity against A2780 human ovarian carcinoma cell line,478.0,,,Homo sapiens,CHEMBL621781,9606.0
16378,N,,,A2780,,81034,1,Intermediate,,6932,F,,,1,BAO_0000219,Cytotoxicity against human cancer cell lines A2780 (ovarian),478.0,,,Homo sapiens,CHEMBL621782,9606.0
16085,N,,,A2780,,81034,1,Expert,,6933,F,,,1,BAO_0000219,Growth and colony formation inhibition of A2780 ovarian cancer cell lines,478.0,,,Homo sapiens,CHEMBL621783,9606.0
16317,N,,,A2780,,81034,1,Intermediate,,6934,F,,,1,BAO_0000219,Inhibition of cell growth in human ovarian carcinoma cell line (A2780) using the 96 hour continuous exposure sulforhodamine B (SRB) growth delay assay,478.0,,,Homo sapiens,CHEMBL621784,9606.0
15748,N,,,A2780,,81034,1,Intermediate,,6935,F,,,1,BAO_0000219,The compound was tested for cytotoxic activity against A2780 cell line(human ovarian carcinoma ),478.0,,,Homo sapiens,CHEMBL621785,9606.0
