assay_tissue,bao_format,assay_strain,relationship_type,assay_subcellular_fraction,description,src_id,assay_cell_type,assay_tax_id,assay_type,assay_organism,tissue_id,confidence_score,curated_by,chembl_id,src_assay_id,assay_id,assay_test_type,variant_id,tid,doc_id,cell_id,assay_category
Blood,BAO_0000218,,N,,Biodistribution of radioactivity in normal mice blood after 2 minutes of intravenous injection of [125I]-16(IMPY),1,,10090.0,A,Mus musculus,178.0,1,Intermediate,CHEMBL626960,,8688,In vivo,,50594,17208,,
Blood,BAO_0000218,,N,,Biodistribution of radioactivity in normal mice blood after 24 hours of intravenous injection of [125I]-16(IMPY),1,,10090.0,A,Mus musculus,178.0,1,Intermediate,CHEMBL626961,,8689,In vivo,,50594,17208,,
Blood,BAO_0000218,,N,,Biodistribution of radioactivity in normal mice blood after 30 minutes of intravenous injection of [125I]-16(IMPY),1,,10090.0,A,Mus musculus,178.0,1,Intermediate,CHEMBL627589,,8690,In vivo,,50594,17208,,
Blood,BAO_0000218,,N,,Biodistribution of radioactivity in normal mice blood after 6 hours of intravenous injection of [125I]-16(IMPY),1,,10090.0,A,Mus musculus,178.0,1,Intermediate,CHEMBL627590,,8691,In vivo,,50594,17208,,
,BAO_0000218,,N,,Time taken for EC90 was determined when tested in mouse,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627591,,8692,,,50594,3132,,
,BAO_0000218,,N,,Time taken for EC90 was determined when tested in mouse at dose 25 mg/kg,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627592,,8693,,,50594,3132,,
,BAO_0000218,,N,,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for half life (T1/2),1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627593,,8694,In vivo,,50594,16597,,
,BAO_0000218,,N,,Half life in mice,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627594,,8695,,,50594,5727,,
,BAO_0000218,,N,,Half life period in mouse after 10 mg/Kg dose,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL876813,,8696,In vivo,,50594,5302,,
,BAO_0000218,,N,,Half life period in mouse after 10 mg/kg dose,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627595,,8697,In vivo,,50594,5302,,
,BAO_0000218,,N,,Half life was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627596,,8698,In vivo,,50594,6348,,
,BAO_0000218,,N,,Cmax value at 5 mg/kg po was determined in rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627597,,8699,In vivo,,50597,5964,,
,BAO_0000218,,N,,Cmax value evaluated in rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627598,,8700,In vivo,,50597,6078,,
Brain,BAO_0000218,,N,,Cmax value was calculated by applying at a dose of 10 mg/Kg ip in rat brain,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL627599,,8701,In vivo,,50597,5206,,
,BAO_0000218,,N,,Cmax value after administration of 20 mg/Kg oral dose in rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627600,,8702,In vivo,,50597,2959,,
,BAO_0000218,,N,,Cmax value at 1 mg/kg po in rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627601,,8703,In vivo,,50597,5964,,
,BAO_0000218,,N,,Cmax value at 5 mg/kg po in rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627776,,8704,In vivo,,50597,5964,,
,BAO_0000218,,N,,Cmax value at a dose of 10 mg/kg in male SD rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627777,,8705,In vivo,,50597,6757,,
,BAO_0000218,,N,,Cmax value at a dose of 100 mg/kg in male SD rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627778,,8706,In vivo,,50597,6757,,
,BAO_0000218,,N,,Cmax value at a dose of 50 mg/kg in male SD rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627779,,8707,In vivo,,50597,6757,,
,BAO_0000218,,N,,Cmax value in rats at 10 mg/kg,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL876814,,8708,In vivo,,50597,17617,,
,BAO_0000218,,N,,Cmax value was evaluated in rats at a dose of 20 mg/kg,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627780,,8709,In vivo,,50597,1445,,
,BAO_0000218,,N,,Cmax value was determined after peroral administration of 20 mg/kg in rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627781,,8710,In vivo,,50597,6082,,
,BAO_0000218,,N,,Cmax value was determined between 15 and 30 minutes post administration in fisher rats; value ranges from 200-500,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627782,,8711,In vivo,,50597,1446,,
Plasma,BAO_0000218,,N,,Compound was evaluated for its pharmacokinetic parameter maximum plasma concentration (Cmax) after oral administration to rats,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL627783,,8712,In vivo,,50597,5407,,
Plasma,BAO_0000218,,N,,Compound was evaluated for maximal plasma concentration in rat upon 5 mg/kg upon oral administration,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL627784,,8713,In vivo,,50597,2690,,
,BAO_0000218,,N,,Compound was evaluated for maximum concentration after treatment with oral dose of 2 mgkg to female wistar rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627785,,8714,In vivo,,50597,2661,,
,BAO_0000218,,N,,Compound was evaluated for maximum concentration after treatment with oral dose of 2 mgkg to male wistar rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL627786,,8715,In vivo,,50597,2661,,
Plasma,BAO_0000218,,N,,Compound was evaluated for pharmacokinetic parameter maximum plasma concentration,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL627787,,8716,In vivo,,50597,4891,,
Plasma,BAO_0000218,,N,,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 0.5 hr,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL627788,,8717,In vivo,,50597,2807,,
Plasma,BAO_0000218,,N,,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 1 hr,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL626579,,8718,In vivo,,50597,2807,,
Plasma,BAO_0000218,,N,,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 2 hr,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL626580,,8719,In vivo,,50597,2807,,
,BAO_0000218,,N,,Compound was evaluated for the pharmacokinetic property in rats after an oral dose of 10 mg/kg,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL876815,,8720,In vivo,,50597,3634,,
Plasma,BAO_0000218,,N,,Compound was tested for plasma concentration in rats when administered at 20 mg/kg in 1% methocel at 1 hr,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL626581,,8721,In vivo,,50597,1881,,
Plasma,BAO_0000218,,N,,Compound was tested for plasma concentration in rats when administered at 20 mg/kg in 1% methocel at 2 hr,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL626582,,8722,In vivo,,50597,1881,,
,BAO_0000218,,N,,Evaluated for pharmacokinetic parameter Cmax in rat at the dose 50 mg/kg,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL626583,,8723,In vivo,,50597,429,,
,BAO_0000218,,N,,In vivo Cmax was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL626205,,8724,In vivo,,50597,5974,,
,BAO_0000218,,N,,In vivo Cmax was determined after peroral administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL626206,,8725,In vivo,,50597,5974,,
,BAO_0000218,,N,,In vivo Cmax was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL626207,,8726,In vivo,,50597,5974,,
,BAO_0000218,,N,,In vivo Cmax was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623882,,8727,In vivo,,50597,5974,,
,BAO_0000218,,N,,Maximal concentration in male Sprague-Dawley rats after 5 mg/kg intravenous dose,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623883,,8728,In vivo,,50597,17582,,
,BAO_0000218,,N,,Maximal concentration in male Sprague-Dawley rats after 10 mg/kg oral dose,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623884,,8729,In vivo,,50597,17582,,
Plasma,BAO_0000218,,N,,"In vivo maximum concentration of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623885,,8730,In vivo,,50597,3032,,
Plasma,BAO_0000218,,N,,In vivo maximum concentration in rat plasma exposure after oral administration 50 mg/kg,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623886,,8731,In vivo,,50597,6295,,
,BAO_0000218,,N,,Maximal concentration in rat was determined,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623887,,8732,In vivo,,50597,6619,,
,BAO_0000218,,N,,Maximal concentration after i.v. administration,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623888,,8733,In vivo,,50597,6616,,
Plasma,BAO_0000218,,N,,Maximal concentration (Cmax) in the rat plasma at a dose of 10 mg/kg,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623889,,8734,In vivo,,50597,3249,,
Plasma,BAO_0000218,,N,,Maximal plasma concentration in rat after oral administration at 50 mg/kg,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623890,,8735,In vivo,,50597,17791,,
Plasma,BAO_0000218,,N,,Cmax in rat plasma after oral dose (50 mg/Kg),1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623891,,8736,In vivo,,50597,17791,,
Plasma,BAO_0000218,,N,,Maximal plasma concentration was determined.,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623892,,8737,In vivo,,50597,1360,,
Plasma,BAO_0000218,,N,,Maximal plasma drug concentration was determined,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623893,,8738,In vivo,,50597,2552,,
,BAO_0000218,,N,,Maximal concentration in rats after peroral administration,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL877616,,8739,In vivo,,50597,6571,,
,BAO_0000218,,N,,Maximum concentration in rat after 2 mg/kg peroral administration,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623894,,8740,In vivo,,50597,6570,,
Plasma,BAO_0000218,,N,,Maximum concentration in rat plasma after 5 mg/kg oral gavage,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623895,,8741,In vivo,,50597,6567,,
,BAO_0000218,,N,,Maximum concentration of compound in rat was evaluated.,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623896,,8742,In vivo,,50597,3031,,
,BAO_0000218,,N,,Maximum concentration at 0.5 hr by peroral administration at a dose of 20 mg/kg in rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623897,,8743,In vivo,,50597,3436,,
,BAO_0000218,,N,,Maximum concentration at 2 hr by peroral administration at a dose of 20 mg/kg in rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623898,,8744,In vivo,,50597,3436,,
,BAO_0000218,,N,,Maximum concentration at 4 hr after administration of 5 mg/kg dose peroral in rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623899,,8745,In vivo,,50597,2083,,
,BAO_0000218,,N,,Maximum concentration at 4 hr by peroral administration at a dose of 20 mg/kg in rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623900,,8746,In vivo,,50597,3436,,
,BAO_0000218,,N,,Maximum concentration by oral administration at a dose of 100 uM/kg in rat was determined,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623901,,8747,In vivo,,50597,4527,,
,BAO_0000218,,N,,Maximum concentration was evaluated in rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623902,,8748,In vivo,,50597,1974,,
Cerebrospinal fluid,BAO_0000218,,N,,Maximum concentration in CSF at 30 min following 24 mg/kg subcutaneous dose in rats,1,,10116.0,A,Rattus norvegicus,1359.0,1,Intermediate,CHEMBL623903,,8749,In vivo,,50597,3307,,
Plasma,BAO_0000218,,N,,Maximum concentration in plasma at 30 min following 24 mg/kg subcutaneous dose in rats,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623904,,8750,In vivo,,50597,3307,,
Plasma,BAO_0000218,,N,,Maximum concentration in plasma was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL877617,,8751,In vivo,,50597,1916,,
,BAO_0000218,,N,,Maximum concentration in portal vein was determined at a concentration of 10 mg/kg in rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623905,,8752,In vivo,,50597,1500,,
,BAO_0000218,,N,,Maximum concentration in portal vein was determined at a concentration of 20 mg/kg in rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623906,,8753,In vivo,,50597,1500,,
Plasma,BAO_0000218,,N,,Maximum concentration in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623907,,8754,In vivo,,50597,4186,,
,BAO_0000218,,N,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623908,,8755,,,50597,16434,,
,BAO_0000218,,N,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 30 min.,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623909,,8756,,,50597,16434,,
,BAO_0000218,,N,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623910,,8757,,,50597,16434,,
,BAO_0000218,,N,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623911,,8758,,,50597,16434,,
,BAO_0000218,,N,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623912,,8759,,,50597,16435,,
,BAO_0000218,,N,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624616,,8760,,,50597,16435,,
,BAO_0000218,,N,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624617,,8761,,,50597,16435,,
,BAO_0000218,,N,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624618,,8762,,,50597,16435,,
,BAO_0000218,,N,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624619,,8763,,,50597,16435,,
,BAO_0000218,,N,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624794,,8764,,,50597,16435,,
,BAO_0000218,,N,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624795,,8765,,,50597,16435,,
,BAO_0000218,,N,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623921,,8766,,,50597,16435,,
,BAO_0000218,,N,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623922,,8767,,,50597,16434,,
,BAO_0000218,,N,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623923,,8768,,,50597,16434,,
,BAO_0000218,,N,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623924,,8769,,,50597,16434,,
,BAO_0000218,,N,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623925,,8770,,,50597,16435,,
,BAO_0000218,,N,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623926,,8771,,,50597,16435,,
,BAO_0000218,,N,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623927,,8772,,,50597,16435,,
,BAO_0000218,,N,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623928,,8773,,,50597,16435,,
,BAO_0000218,,N,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623929,,8774,,,50597,16435,,
,BAO_0000218,,N,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623930,,8775,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL623931,,8776,,,50597,16434,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL622165,,8777,,,50597,16434,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL621249,,8778,,,50597,16434,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL621250,,8779,,,50597,16434,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL621448,,8780,,,50597,16434,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL621449,,8781,,,50597,16434,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL621450,,8782,,,50597,16434,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL621451,,8783,,,50597,16434,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL621452,,8784,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL621453,,8785,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL621454,,8786,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL621455,,8787,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL621456,,8788,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL625145,,8789,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL875847,,8790,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL625146,,8791,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL625147,,8792,,,50597,16434,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL625148,,8793,,,50597,16434,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL625149,,8794,,,50597,16434,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL625150,,8795,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL625151,,8796,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL625152,,8797,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL625153,,8798,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL625154,,8799,,,50597,16435,,
Brain,BAO_0000218,,N,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL625155,,8800,,,50597,16435,,
,BAO_0000218,,N,,Uptake of radioligand [125I]FIDA1 by hippo-campus in rat after 30 minutes after an intravenous injection is given (average of 2 rats),1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL625156,,8801,,,50597,11977,,
,BAO_0000218,,N,,Uptake of radioligand [125I]-FIDA1 by hippo-campus in rat after 60 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL624354,,8802,,,50597,11977,,
Hippocampus,BAO_0000218,,N,,Uptake of radioligand [125I]FIDA1 by hippocampus in rat after 120 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,10000000.0,1,Intermediate,CHEMBL624355,,8803,,,50597,11977,,
Hippocampus,BAO_0000218,,N,,Uptake of radioligand [125I]FIDA1 by hippocampus in rat after 2 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,10000000.0,1,Intermediate,CHEMBL624356,,8804,,,50597,11977,,
Hippocampus,BAO_0000218,,N,,Uptake of radioligand [125I]-FIDA1 by hippocampus in rat after 30 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,10000000.0,1,Intermediate,CHEMBL624357,,8805,,,50597,11977,,
Hippocampus,BAO_0000218,,N,,Uptake of radioligand [125I]FIDA1 by hippocampus in rat after 60 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,10000000.0,1,Intermediate,CHEMBL624358,,8806,,,50597,11977,,
Striatum,BAO_0000218,,N,,Uptake of radioligand [125I]FIDA1 by striatum in rat after 120 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2435.0,1,Intermediate,CHEMBL624359,,8807,,,50597,11977,,
Striatum,BAO_0000218,,N,,Uptake of radioligand [125I]FIDA1 by striatum in rat after 2 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2435.0,1,Intermediate,CHEMBL624360,,8808,,,50597,11977,,
Striatum,BAO_0000218,,N,,Uptake of radioligand [125I]FIDA1 by striatum in rat after 30 minutes after an intravenous injection is given (average of 2 rats),1,,10116.0,A,Rattus norvegicus,2435.0,1,Intermediate,CHEMBL624361,,8809,,,50597,11977,,
Striatum,BAO_0000218,,N,,Uptake of radioligand [125I]FIDA1 by striatum in rat after 30 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2435.0,1,Intermediate,CHEMBL624362,,8810,,,50597,11977,,
Striatum,BAO_0000218,,N,,Uptake of radioligand [125I]FIDA1 by striatum in rat after 60 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2435.0,1,Intermediate,CHEMBL624363,,8811,,,50597,11977,,
Blood,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in blood of rat after 120 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,178.0,1,Intermediate,CHEMBL624364,,8812,In vivo,,50597,11977,,
