payment_id,customer_id,staff_id,rental_id,amount,payment_date
1516,55,2,1825,2.99,2005-06-16 21:53:05
1442,52,2,10591,0.99,2005-08-01 14:12:29
9548,353,1,15564,1.99,2005-08-23 05:10:42
8118,299,2,5033,1.99,2005-07-09 02:42:01
9759,361,1,10414,0.99,2005-08-01 08:03:55
12838,474,1,11909,0.99,2006-02-14 15:16:03
3400,126,1,8091,2.99,2005-07-28 18:27:29
10794,399,2,6229,6.99,2005-07-11 13:59:50
4090,150,1,6633,2.99,2005-07-12 09:35:42
5090,187,2,7844,7.99,2005-07-28 09:16:19
2477,91,1,4321,4.99,2005-07-07 17:52:38
1796,66,2,3395,6.99,2005-06-21 15:19:19
9436,349,1,1523,0.99,2005-06-16 00:18:40
4376,161,1,612,2.99,2005-05-28 15:24:54
11975,444,2,3301,7.99,2005-06-21 07:32:25
11807,438,2,5316,4.99,2005-07-09 16:09:42
6852,254,1,5826,7.99,2005-07-10 16:21:02
5199,192,1,4469,4.99,2005-07-08 00:18:32
11841,439,2,5801,5.99,2005-07-10 14:59:05
5700,210,1,4989,3.99,2005-07-09 00:46:56
1715,63,2,6769,3.99,2005-07-12 15:48:54
7444,275,2,4912,9.99,2005-07-08 21:26:11
13442,499,2,6723,4.99,2005-07-12 13:44:57
2774,103,1,2724,0.99,2005-06-19 14:57:54
756,28,1,3231,0.99,2005-06-21 02:25:00
5112,188,1,7556,4.99,2005-07-27 22:17:17
4986,183,2,7359,0.99,2005-07-27 14:51:04
12520,463,2,12679,6.99,2005-08-18 19:42:11
9391,347,1,12195,2.99,2005-08-18 02:07:49
6889,256,1,51,4.99,2005-05-25 06:49:10
15784,589,1,12738,7.99,2005-08-18 22:11:47
15875,593,2,2055,5.99,2005-06-17 15:27:03
7218,267,2,2754,4.99,2005-06-19 16:55:59
7904,292,1,5940,4.99,2005-07-10 22:31:01
13257,491,2,13607,2.99,2005-08-20 06:08:42
12208,452,2,4417,2.99,2005-07-07 22:05:05
2021,75,1,180,4.99,2005-05-26 04:46:23
1749,64,2,6698,1.99,2005-07-12 12:45:00
8777,324,1,15263,4.99,2005-08-22 18:27:33
3009,112,2,7761,4.99,2005-07-28 06:31:45
2244,83,2,222,0.99,2005-05-26 10:14:38
1373,50,1,7383,4.99,2005-07-27 15:46:53
234,9,2,3142,7.99,2005-06-20 19:59:28
4178,153,2,15267,0.99,2005-08-22 18:37:48
12417,460,1,880,0.99,2005-05-30 06:12:33
8050,297,1,2067,2.99,2005-06-17 16:11:08
10089,373,1,1472,6.99,2005-06-15 20:54:55
2008,74,2,10051,3.99,2005-07-31 19:14:20
10958,405,1,8955,5.99,2005-07-30 03:28:27
2132,78,1,10831,7.99,2005-08-01 23:22:45
14916,557,1,4651,0.99,2005-07-08 09:39:39
9191,340,1,3455,2.99,2005-06-21 21:17:51
7009,259,1,15425,10.99,2005-08-23 00:05:57
6895,256,2,1965,0.99,2005-06-17 09:17:39
2493,91,2,11418,0.99,2005-08-02 19:45:33
7442,275,2,4396,0.99,2005-07-07 21:14:19
4929,181,1,9357,8.99,2005-07-30 18:37:00
2492,91,2,10008,4.99,2005-07-31 17:59:36
3614,134,2,798,0.99,2005-05-29 17:23:43
12796,473,2,7928,7.99,2005-07-28 12:15:51
15790,589,2,15917,5.99,2005-08-23 17:57:28
9590,355,1,3567,5.99,2005-07-06 03:09:36
9309,344,1,13033,3.99,2005-08-19 08:34:39
541,20,1,15161,1.99,2005-08-22 14:37:22
9623,356,2,9883,6.99,2005-07-31 13:53:37
9486,351,1,1137,1.99,2005-05-31 19:20:14
4091,150,2,7690,4.99,2005-07-28 03:26:21
12495,462,2,13041,8.99,2005-08-19 09:05:38
5914,218,1,10114,0.99,2005-07-31 21:12:58
11435,423,1,7157,4.99,2005-07-27 07:20:28
4108,150,1,14663,0.99,2005-08-21 19:47:55
7704,284,1,14921,4.99,2005-08-22 05:12:24
5791,213,2,8542,4.99,2005-07-29 11:01:50
9355,346,1,9927,2.99,2005-07-31 15:12:13
14594,542,2,14982,9.99,2005-08-22 07:20:55
13697,508,2,7668,2.99,2005-07-28 02:41:31
14177,526,1,14590,7.99,2005-08-21 17:29:10
1028,37,2,14025,8.99,2005-08-20 21:19:36
78,3,2,9816,4.99,2005-07-31 11:32:58
10828,400,1,11600,5.99,2005-08-17 03:12:04
2068,76,1,2894,0.99,2005-06-20 02:22:42
11137,411,1,8023,0.99,2005-07-28 15:53:29
8594,317,1,8327,2.99,2005-07-29 04:00:52
5977,221,1,2331,2.99,2005-06-18 10:50:09
440,16,2,12104,2.99,2005-08-17 22:53:00
5911,218,1,7236,8.99,2005-07-27 10:09:39
7989,295,2,3496,1.99,2005-07-05 23:59:15
11722,435,1,3690,0.99,2005-07-06 09:46:03
12667,469,1,6955,3.99,2005-07-26 23:55:48
10617,391,1,14381,0.99,2005-08-21 09:55:47
7718,285,2,6644,0.99,2005-07-12 10:39:39
3015,112,1,10038,2.99,2005-07-31 18:49:12
1794,66,1,2577,4.99,2005-06-19 04:36:03
15006,560,1,9265,0.99,2005-07-30 14:55:25
1449,52,2,14820,2.99,2005-08-22 01:18:37
7915,292,2,9819,1.99,2005-07-31 11:39:13
4710,173,1,10351,5.99,2005-08-01 05:32:13
2653,98,2,8818,5.99,2005-07-29 22:14:04
7327,270,1,14618,0.99,2005-08-21 18:09:51
8141,300,1,3775,0.99,2005-07-06 13:27:33
1074,39,1,4419,5.99,2005-07-07 22:06:24
9503,351,2,10501,2.99,2005-08-01 11:04:46
1533,55,1,14667,2.99,2005-08-21 19:51:11
919,33,1,10870,4.99,2005-08-02 00:27:12
6360,236,1,5545,3.99,2005-07-10 02:50:29
5908,218,1,5226,0.99,2005-07-09 12:10:44
2824,105,1,327,8.99,2005-05-27 01:18:57
8071,297,1,11780,2.99,2005-08-17 10:34:24
6019,222,1,8787,4.99,2005-07-29 20:43:49
7431,274,1,14388,4.99,2005-08-21 10:15:13
11936,442,2,9873,5.99,2005-07-31 13:32:18
8333,307,1,2881,2.99,2005-06-20 01:26:18
11232,415,2,11310,1.99,2005-08-02 15:51:58
9908,366,1,12608,4.99,2005-08-18 17:05:15
11001,406,2,12505,5.99,2005-08-18 13:17:30
15293,571,2,1990,4.99,2005-06-17 10:48:44
14174,526,2,13580,0.99,2005-08-20 05:23:34
10286,380,2,7167,2.99,2005-07-27 07:37:26
4890,179,1,15985,4.99,2005-08-23 20:20:23
8863,328,1,9835,2.99,2005-07-31 12:07:35
13691,508,1,6101,4.99,2005-07-11 06:50:33
14695,547,2,7420,4.99,2005-07-27 17:09:39
1125,41,2,3246,7.99,2005-06-21 03:10:01
3275,121,2,14412,9.99,2005-08-21 11:02:09
8709,322,2,6673,0.99,2005-07-12 11:50:56
13146,487,1,7788,0.99,2005-07-28 07:21:55
6486,240,1,7001,4.99,2005-07-27 01:25:34
10716,396,2,1408,6.99,2005-06-15 16:57:58
699,26,1,4536,3.99,2005-07-08 03:43:22
1855,68,1,6512,4.99,2005-07-12 03:42:49
13133,486,2,10902,4.99,2005-08-02 01:35:46
1880,69,1,9612,2.99,2005-07-31 03:58:31
1839,67,2,13437,4.99,2005-08-19 23:37:52
2357,86,2,15940,5.99,2005-08-23 18:45:06
12266,454,1,8806,0.99,2005-07-29 21:36:34
2180,80,1,8884,6.99,2005-07-30 00:26:22
1734,64,1,494,4.99,2005-05-28 00:39:31
12914,478,1,5837,4.99,2005-07-10 16:57:50
13425,498,2,8020,4.99,2005-07-28 15:43:32
15981,596,1,15405,0.99,2005-08-22 23:20:41
5197,192,1,2760,3.99,2005-06-19 17:16:33
6916,256,2,15609,2.99,2005-08-23 06:56:04
10216,377,2,9461,3.99,2005-07-30 22:29:13
291,11,1,8715,0.99,2005-07-29 17:33:45
14897,556,2,3438,6.99,2005-06-21 19:31:40
785,29,1,2701,7.99,2005-06-19 13:33:06
10885,403,2,3737,3.99,2005-07-06 11:45:53
15631,583,2,10301,4.99,2005-08-01 04:09:37
13263,492,2,1956,4.99,2005-06-17 08:43:32
6646,245,1,10087,3.99,2005-07-31 20:15:22
9949,368,2,3275,4.99,2005-06-21 05:33:04
8839,327,1,11372,4.99,2005-08-02 18:10:50
13508,501,2,13889,0.99,2005-08-20 15:40:06
12097,448,2,4537,2.99,2005-07-08 03:48:40
15819,591,2,3435,4.99,2005-06-21 19:14:58
10575,390,1,10061,4.99,2005-07-31 19:23:25
11901,441,1,8427,4.99,2005-07-29 07:08:36
14660,546,1,197,5.99,2005-05-26 06:59:21
12795,473,2,7918,1.99,2005-07-28 11:58:53
11950,443,2,6625,5.99,2005-07-12 09:06:40
2476,91,1,4245,4.99,2005-07-07 13:48:33
12018,445,1,14612,6.99,2005-08-21 18:03:15
9804,362,1,14808,4.99,2005-08-22 00:58:35
5540,204,2,10399,5.99,2005-08-01 07:13:39
5183,191,2,2555,2.99,2005-06-19 03:07:02
2034,75,1,6092,3.99,2005-07-11 05:51:31
15665,584,1,15615,0.99,2005-08-23 07:06:00
10491,387,2,12153,4.99,2005-08-18 00:22:30
5761,212,2,7828,2.99,2005-07-28 08:40:46
11756,436,1,9345,9.99,2005-07-30 18:13:51
1612,58,1,13194,6.99,2005-08-19 14:34:12
4959,182,2,4591,3.99,2005-07-08 06:29:43
6712,248,2,14704,0.99,2005-08-21 21:02:22
2643,98,1,2445,0.99,2005-06-18 19:02:11
6155,228,1,10585,4.99,2005-08-01 14:00:42
5124,188,2,15409,0.99,2005-08-22 23:26:32
10163,375,1,10274,0.99,2005-08-01 03:16:51
1859,68,1,10115,7.99,2005-07-31 21:13:47
277,10,2,13917,2.99,2005-08-20 16:43:28
7706,284,1,12064,5.98,2006-02-14 15:16:03
12128,449,2,10409,2.99,2005-08-01 07:49:15
8964,332,1,5277,1.99,2005-07-09 14:40:42
4885,179,1,13400,4.99,2005-08-19 22:11:44
15688,585,1,15896,6.99,2005-08-23 17:09:56
14886,555,2,12182,2.99,2005-08-18 01:30:19
11093,410,1,5150,3.99,2005-07-09 08:28:40
4786,176,1,8279,2.99,2005-07-29 01:43:37
14024,521,1,5276,2.99,2005-07-09 14:35:13
3838,142,1,4531,4.99,2005-07-08 03:27:59
1885,69,1,12966,5.99,2005-08-19 06:37:48
13033,482,1,15391,0.99,2005-08-22 23:01:45
11470,424,2,10369,4.99,2005-08-01 06:13:44
10924,404,1,6964,4.99,2005-07-27 00:15:04
6503,241,1,2455,0.99,2005-06-18 19:33:06
3204,119,1,10366,3.99,2005-08-01 06:09:37
8893,329,2,9024,4.99,2005-07-30 05:44:42
14260,530,2,1273,1.99,2005-06-15 07:52:35
1183,43,1,4498,2.99,2005-07-08 02:07:50
13328,494,2,15156,9.99,2005-08-22 14:29:11
2893,107,2,8704,1.99,2005-07-29 17:13:45
10388,383,1,12735,4.99,2005-08-18 22:04:54
3236,120,2,6503,0.99,2005-07-12 03:18:07
15722,587,2,9720,6.99,2005-07-31 08:25:21
16024,598,1,8939,4.99,2005-07-30 02:56:53
15719,587,2,6665,6.99,2005-07-12 11:29:14
5209,192,1,10843,7.99,2005-08-01 23:43:03
8150,300,1,8210,6.99,2005-07-28 23:31:05
6707,248,2,6617,2.99,2005-07-12 08:39:56
3583,132,2,11812,0.99,2005-08-17 12:00:54
15041,561,1,11371,2.99,2005-08-02 18:07:36
2526,92,1,11849,4.99,2005-08-17 13:24:55
11241,416,2,1031,2.99,2005-05-31 04:23:01
11100,410,2,7407,5.99,2005-07-27 16:29:04
15481,577,2,13500,3.99,2005-08-20 01:54:39
7068,261,1,13849,4.99,2005-08-20 14:42:34
12064,447,1,5331,4.99,2005-07-09 16:54:06
4022,148,1,5034,4.99,2005-07-09 02:48:15
515,20,2,497,6.99,2005-05-28 00:54:39
6959,258,2,4408,2.99,2005-07-07 21:41:06
9981,369,2,3903,2.99,2005-07-06 19:27:32
13622,505,1,14398,2.99,2005-08-21 10:27:21
8021,296,2,1659,4.99,2005-06-16 10:11:46
13056,484,2,668,2.99,2005-05-28 21:54:45
7411,274,1,4147,2.99,2005-07-07 08:32:12
8000,295,1,8108,7.99,2005-07-28 19:07:38
14474,537,1,14670,0.99,2005-08-21 19:54:11
3531,131,1,1646,9.99,2005-06-16 09:12:53
15025,561,2,1620,4.99,2005-06-16 07:21:30
7597,280,1,8912,0.99,2005-07-30 01:31:25
6691,247,2,11306,2.99,2005-08-02 15:45:10
15920,594,1,9545,7.99,2005-07-31 01:46:24
6498,240,2,14573,2.99,2005-08-21 16:44:32
5766,212,1,12156,7.99,2005-08-18 00:27:33
13375,496,2,15750,2.99,2005-08-23 12:36:05
6097,226,1,7329,3.99,2005-07-27 13:55:34
14330,532,2,12295,5.99,2005-08-18 05:15:46
15276,570,2,7174,4.99,2005-07-27 08:00:36
14375,534,1,1673,2.99,2005-06-16 10:40:17
14617,544,1,397,2.99,2005-05-27 12:29:02
13322,494,1,11987,5.99,2005-08-17 18:21:59
1205,44,1,407,2.99,2005-05-27 13:57:38
4097,150,2,12335,2.99,2005-08-18 06:59:15
8650,319,1,13548,3.99,2005-08-20 03:53:20
9455,349,1,13258,4.99,2005-08-19 17:05:37
5502,203,2,5579,5.99,2005-07-10 04:04:29
3980,147,1,2171,0.99,2005-06-18 00:06:04
10615,391,1,12100,1.99,2005-08-17 22:41:10
14748,550,2,922,7.99,2005-05-30 11:55:55
9322,345,2,5508,3.99,2005-07-10 00:50:01
10659,393,2,9763,7.99,2005-07-31 09:34:03
8719,322,1,13650,9.99,2005-08-20 07:49:06
13835,513,1,15035,4.99,2005-08-22 09:34:32
8760,324,2,5702,2.99,2005-07-10 10:00:01
6615,244,2,13774,0.99,2005-08-20 11:54:01
1423,51,1,14617,4.99,2005-08-21 18:07:40
1935,71,1,14228,3.99,2005-08-21 04:57:08
3526,130,2,15574,5.99,2005-08-23 05:29:32
2688,100,1,71,0.99,2005-05-25 10:26:39
6699,248,2,330,7.99,2005-05-27 02:15:30
11077,409,2,8265,5.99,2005-07-29 01:20:15
890,32,1,5767,0.99,2005-07-10 13:13:18
13916,517,1,1809,8.99,2005-06-16 21:00:20
14945,558,2,5375,6.99,2005-07-09 18:52:55
14119,525,1,3993,6.99,2005-07-06 23:37:06
5283,196,2,491,2.99,2005-05-28 00:13:35
2692,100,2,3468,6.99,2005-06-21 22:43:45
2077,76,2,9312,2.99,2005-07-30 16:59:17
1170,42,2,10345,2.99,2005-08-01 05:18:56
5436,200,1,10685,2.99,2005-08-01 17:49:38
5731,211,1,6628,4.99,2005-07-12 09:18:08
8976,332,1,9921,0.99,2005-07-31 14:59:21
14391,534,1,12691,5.99,2005-08-18 20:07:46
11837,439,1,3294,6.99,2005-06-21 07:03:23
15404,575,2,6907,2.99,2005-07-12 22:03:49
10956,405,1,7759,0.99,2005-07-28 06:28:45
9580,354,1,12998,4.99,2005-08-19 07:32:16
3304,122,1,10626,1.99,2005-08-01 15:32:41
7820,289,1,3588,2.99,2005-07-06 04:29:13
2955,109,2,12137,6.99,2005-08-17 23:52:26
596,22,1,15134,7.99,2005-08-22 13:18:25
7794,288,1,1466,5.99,2005-06-15 20:46:04
3316,123,2,1951,0.99,2005-06-17 08:30:35
6941,257,2,10142,4.99,2005-07-31 22:10:54
15928,595,2,3371,4.99,2005-06-21 13:27:22
4489,166,2,1412,2.99,2005-06-15 17:09:48
9851,364,1,12557,4.99,2005-08-18 14:51:03
15098,563,2,14592,4.99,2005-08-21 17:30:17
9453,349,2,11492,8.99,2005-08-02 22:46:47
3011,112,2,9321,6.99,2005-07-30 17:19:44
8206,302,2,10329,0.99,2005-08-01 04:56:13
3530,131,2,944,7.99,2005-05-30 15:26:24
12087,448,1,1313,5.99,2005-06-15 10:18:34
9180,339,1,13575,5.99,2005-08-20 05:15:20
12497,462,1,13492,7.99,2005-08-20 01:32:04
14236,529,2,4444,5.99,2005-07-07 23:07:44
14467,537,2,8126,4.99,2005-07-28 19:32:41
10059,372,1,5229,4.99,2005-07-09 12:30:18
12100,448,2,6985,4.99,2005-07-27 00:57:42
3365,125,2,7879,0.99,2005-07-28 10:27:46
13737,510,1,2729,8.99,2005-06-19 15:06:15
614,23,2,6917,5.99,2005-07-12 22:30:15
15485,578,2,660,0.99,2005-05-28 20:53:31
1422,51,2,14512,4.99,2005-08-21 14:47:09
15354,573,2,9846,4.99,2005-07-31 12:30:12
4580,168,2,15683,2.99,2005-08-23 09:38:17
11145,411,1,14772,5.99,2005-08-21 23:50:39
11088,410,2,2400,5.99,2005-06-18 16:10:46
3534,131,1,5233,4.99,2005-07-09 12:44:26
11170,413,1,40,4.99,2005-05-25 05:09:04
1288,46,1,15708,0.99,2005-08-23 10:35:51
10980,406,1,3306,4.99,2005-06-21 07:46:58
1452,52,2,15891,5.99,2005-08-23 17:00:12
7810,288,2,14113,0.99,2005-08-21 01:03:30
11237,415,2,15121,4.99,2005-08-22 12:46:37
334,13,1,3047,8.99,2005-06-20 12:45:33
2545,93,1,13555,2.99,2005-08-20 04:09:50
117,5,2,4889,2.99,2005-07-08 20:04:43
15869,592,1,12976,1.99,2005-08-19 06:52:58
14455,537,2,2184,2.99,2005-06-18 01:10:36
12030,446,2,2520,6.99,2005-06-19 00:29:00
315,12,2,5242,3.99,2005-07-09 13:20:25
4717,173,1,16010,2.99,2005-08-23 21:10:24
9393,347,2,13314,5.99,2005-08-19 19:12:43
13034,482,1,15849,5.99,2005-08-23 15:41:20
5876,216,1,15192,4.99,2005-08-22 16:06:23
8744,323,1,10298,0.99,2005-08-01 04:06:03
3235,120,2,5288,1.99,2005-07-09 15:13:07
10881,403,1,2927,4.99,2005-06-20 04:41:41
15479,577,2,12671,0.99,2005-08-18 19:19:59
8860,328,1,8577,6.99,2005-07-29 11:56:30
11310,418,2,10915,2.99,2005-08-02 02:05:04
3697,137,1,8106,4.99,2005-07-28 19:02:46
12153,450,1,13810,0.99,2005-08-20 12:59:38
12955,479,1,13974,2.99,2005-08-20 18:54:59
6654,246,1,124,6.99,2005-05-25 20:46:11
11941,442,2,13004,0.99,2005-08-19 07:40:08
2737,102,1,358,0.99,2005-05-27 06:43:59
955,35,1,1989,2.99,2005-06-17 10:47:24
13129,486,2,7446,4.99,2005-07-27 18:00:24
1972,73,1,1669,0.99,2005-06-16 10:20:20
15053,562,1,2746,3.99,2005-06-19 16:21:40
1518,55,1,2904,2.99,2005-06-20 02:54:06
15884,593,2,4867,0.99,2005-07-08 19:10:52
6860,254,1,11190,0.99,2005-08-02 11:21:34
1592,57,2,15871,9.99,2005-08-23 16:24:24
13579,504,1,838,4.99,2005-05-30 00:27:57
9280,343,1,4472,7.99,2005-07-08 00:22:06
6382,236,2,14321,4.99,2005-08-21 08:05:12
3900,144,1,8983,0.99,2005-07-30 04:31:08
11316,418,1,11910,0.99,2005-08-17 15:44:37
13640,506,2,4806,8.99,2005-07-08 17:01:02
8607,317,1,14791,4.99,2005-08-22 00:35:55
11832,439,1,1264,4.99,2005-06-15 06:59:39
73,3,2,8086,4.99,2005-07-28 18:17:14
22,1,2,10437,4.99,2005-08-01 08:51:04
89,4,2,1735,0.99,2005-06-16 15:51:52
11367,420,1,10766,4.99,2005-08-01 20:36:29
4593,169,1,7597,0.99,2005-07-27 23:35:49
2201,81,2,4983,9.99,2005-07-09 00:34:16
3429,127,1,11235,0.99,2005-08-02 13:13:21
2392,88,2,3524,0.99,2005-07-06 01:01:51
8906,329,1,15308,2.99,2005-08-22 19:54:31
500,19,2,6495,4.99,2005-07-12 02:57:02
563,21,2,11072,0.99,2005-08-02 07:10:57
9141,338,2,7584,3.99,2005-07-27 23:15:46
10318,381,2,5689,0.99,2005-07-10 09:24:17
661,25,2,2625,8.99,2005-06-19 08:23:11
1593,58,1,230,0.99,2005-05-26 11:31:50
14779,550,2,11757,2.99,2006-02-14 15:16:03
10435,385,1,10636,3.99,2005-08-01 15:40:35
3744,138,1,11088,0.99,2005-08-02 07:48:31
15998,597,2,11147,4.99,2005-08-02 09:45:54
1073,39,1,2876,4.99,2005-06-20 01:06:34
5275,195,2,11787,2.99,2005-08-17 10:59:00
8735,323,2,7275,2.99,2005-07-27 11:39:08
12010,445,1,10007,0.99,2005-07-31 17:54:58
12336,457,1,2762,3.99,2005-06-19 17:22:31
12145,450,2,7365,2.99,2005-07-27 15:00:20
273,10,1,11405,0.99,2005-08-02 19:13:39
12923,478,1,15027,4.99,2005-08-22 09:03:04
7002,259,2,13112,2.99,2005-08-19 11:27:10
4464,164,2,8824,4.99,2005-07-29 22:22:58
4815,177,1,11195,0.99,2005-08-02 11:42:23
11295,418,1,2825,2.99,2005-06-19 20:32:19
10154,375,1,873,2.99,2005-05-30 05:15:20
8664,320,2,8144,4.99,2005-07-28 20:30:55
12908,478,2,2358,4.99,2005-06-18 13:00:51
4053,148,2,14965,2.99,2005-08-22 06:45:53
10104,373,2,9480,0.99,2005-07-30 23:26:03
9597,355,2,6669,4.99,2005-07-12 11:39:55
6142,228,1,3715,6.99,2005-07-06 10:51:48
5358,198,2,639,2.99,2005-05-28 18:25:02
3788,140,1,6918,2.99,2005-07-12 22:30:29
11113,410,2,13748,2.99,2005-08-20 10:59:54
3621,134,1,5315,4.99,2005-07-09 16:09:19
4539,167,2,12717,4.99,2005-08-18 21:15:40
7929,293,2,3025,2.99,2005-06-20 11:46:48
2485,91,2,7143,0.99,2005-07-27 06:56:31
12703,470,1,6927,10.99,2005-07-26 22:56:00
11856,439,2,12755,5.99,2005-08-18 22:38:47
107,4,2,15635,1.99,2005-08-23 07:43:00
13855,514,2,13344,3.99,2005-08-19 20:22:44
621,23,1,10132,6.99,2005-07-31 21:50:24
12926,479,2,132,3.99,2005-05-25 21:46:54
9758,361,1,10151,4.99,2005-07-31 22:22:37
8912,330,1,2936,4.99,2005-06-20 05:09:27
6055,224,1,12969,2.99,2005-08-19 06:38:59
413,15,2,14872,8.99,2005-08-22 03:23:41
11063,409,2,1226,5.99,2005-06-15 03:46:10
12812,473,2,16024,4.99,2005-08-23 21:46:47
12220,452,1,13080,4.99,2005-08-19 10:18:00
11052,408,1,12338,4.99,2005-08-18 07:04:24
13631,506,1,1042,2.99,2005-05-31 05:53:00
12673,469,1,9187,2.99,2005-07-30 12:14:03
7020,260,2,2958,3.99,2005-06-20 06:56:20
1220,44,2,8775,4.99,2005-07-29 20:05:38
15189,567,2,2689,4.99,2005-06-19 12:58:53
12630,468,2,7292,4.99,2005-07-27 12:34:14
9845,364,1,5872,10.99,2005-07-10 18:54:05
9709,360,1,633,0.99,2005-05-28 17:37:59
9298,344,2,1475,4.99,2005-06-15 21:08:01
12875,476,1,8146,0.99,2005-07-28 20:37:36
7034,260,2,10970,8.99,2005-08-02 04:06:46
4362,160,1,11803,2.99,2005-08-17 11:42:08
16026,598,2,11350,0.99,2005-08-02 17:22:59
868,31,2,6580,4.99,2005-07-12 06:26:10
15103,564,1,985,2.99,2005-05-30 22:18:35
13220,490,1,6803,4.99,2005-07-12 17:21:49
13413,498,2,3360,0.99,2005-06-21 12:12:41
14926,557,1,11181,0.99,2005-08-02 10:55:03
2103,77,1,10886,2.99,2005-08-02 00:52:34
1431,52,1,5308,0.99,2005-07-09 15:58:38
6077,225,1,7524,6.99,2005-07-27 21:11:44
10428,385,2,6933,4.99,2005-07-26 23:09:23
11846,439,1,8624,2.99,2005-07-29 13:55:36
11159,412,1,8674,0.99,2005-07-29 15:54:22
15993,597,2,7968,4.99,2005-07-28 13:57:35
15200,567,1,9279,7.99,2005-07-30 15:15:21
10125,374,2,919,0.99,2005-05-30 11:35:06
8513,314,2,5856,0.99,2005-07-10 17:57:32
1823,67,2,331,9.99,2005-05-27 02:22:26
13894,516,2,3068,0.99,2005-06-20 14:02:22
10540,389,1,7896,8.99,2005-07-28 11:00:58
15955,595,2,16016,2.99,2005-08-23 21:26:35
9688,359,2,1770,1.99,2005-06-16 18:07:55
7045,261,2,465,3.99,2005-05-27 20:44:36
4204,154,1,12341,0.99,2005-08-18 07:09:27
1660,60,2,10680,0.99,2005-08-01 17:28:05
8503,313,2,15569,6.99,2005-08-23 05:24:29
13022,482,2,7840,6.99,2005-07-28 09:03:02
464,17,1,14040,2.99,2005-08-20 21:43:44
9531,352,2,14852,0.99,2005-08-22 02:25:53
899,32,2,8914,2.99,2005-07-30 01:42:03
11418,422,2,13722,4.99,2005-08-20 10:03:45
3872,143,1,10118,0.99,2005-07-31 21:16:31
15199,567,1,8629,2.99,2005-07-29 14:06:35
10364,382,2,14354,5.99,2005-08-21 09:08:14
91,4,1,2642,5.99,2005-06-19 09:39:01
4159,153,1,2893,4.99,2005-06-20 02:22:08
14741,549,2,9887,0.99,2005-07-31 14:00:32
9988,369,2,9032,4.99,2005-07-30 06:06:54
13071,484,2,7548,2.99,2005-07-27 21:53:18
11864,439,1,16018,0.99,2005-08-23 21:27:35
3064,114,2,3144,5.99,2005-06-20 20:14:20
12403,459,1,10233,6.99,2005-08-01 01:54:23
81,3,1,13403,8.99,2005-08-19 22:18:07
10121,373,1,15068,3.99,2005-08-22 10:50:13
12882,476,2,12709,5.99,2005-08-18 20:59:51
15057,562,2,5360,0.99,2005-07-09 18:14:03
10912,404,2,1506,2.99,2005-06-15 22:19:37
7838,289,2,13256,9.99,2005-08-19 16:54:12
4252,156,2,11490,2.99,2005-08-02 22:36:00
12850,475,1,7775,1.99,2005-07-28 07:04:36
4066,149,1,3894,2.99,2005-07-06 19:01:39
7310,270,1,3501,3.99,2005-07-06 00:11:28
15709,587,1,181,4.99,2005-05-26 04:47:06
11149,412,2,191,0.99,2005-05-26 06:14:06
7965,294,2,9607,0.99,2005-07-31 03:51:06
7075,262,1,3521,1.99,2005-07-06 01:00:11
4249,156,1,9409,6.99,2005-07-30 20:33:53
14442,536,1,9411,8.99,2005-07-30 20:38:22
364,14,1,3707,2.99,2005-07-06 10:21:49
9707,359,1,15453,1.99,2005-08-23 01:01:01
7038,260,1,13966,2.99,2005-08-20 18:28:28
8436,311,2,1128,6.99,2005-05-31 17:49:26
2852,106,1,2295,4.99,2005-06-18 07:56:18
2690,100,1,1340,3.99,2005-06-15 12:24:15
14790,551,1,6041,0.99,2005-07-11 03:14:58
8321,306,2,13725,5.99,2005-08-20 10:08:27
8461,312,1,3766,2.99,2005-07-06 13:04:35
840,30,1,9998,2.99,2005-07-31 17:40:35
8320,306,1,13686,4.99,2005-08-20 08:57:28
319,12,2,8985,0.99,2005-07-30 04:34:51
13376,496,1,13182,2.99,2006-02-14 15:16:03
14650,545,2,9942,4.99,2005-07-31 15:35:43
12841,475,2,3980,5.99,2005-07-06 23:11:11
5037,185,2,9473,2.99,2005-07-30 23:04:13
8475,312,1,12186,2.99,2005-08-18 01:43:36
11503,425,1,15064,0.99,2005-08-22 10:41:58
10349,382,2,3480,3.99,2005-07-05 23:11:43
3610,133,2,13910,2.99,2005-08-20 16:30:49
6755,250,2,14814,4.99,2005-08-22 01:12:14
5069,186,2,14988,3.99,2005-08-22 07:46:05
2540,93,1,6586,4.99,2005-07-12 06:56:24
14558,541,2,5197,4.99,2005-07-09 10:43:54
2026,75,2,3062,6.99,2005-06-20 13:50:00
15983,596,1,15423,0.99,2006-02-14 15:16:03
4077,149,2,10737,7.99,2005-08-01 19:31:24
2951,109,1,9230,0.99,2005-07-30 13:39:42
8969,332,2,7418,2.99,2005-07-27 16:59:09
15976,596,2,12560,4.99,2005-08-18 14:54:19
9323,345,1,6307,7.99,2005-07-11 18:04:29
6071,225,1,6159,2.99,2005-07-11 09:55:34
3178,118,1,8314,3.99,2005-07-29 03:35:04
7004,259,1,13598,5.99,2005-08-20 05:59:17
5328,197,2,1919,4.99,2005-06-17 05:40:52
5880,216,1,11676,0.00,2006-02-14 15:16:03
15996,597,1,10214,0.99,2005-08-01 01:04:15
12296,455,1,10436,0.99,2005-08-01 08:50:59
9069,336,2,2475,2.99,2005-06-18 20:52:46
