variant_id,cell_id,assay_strain,chembl_id,tissue_id,bao_format,src_assay_id,assay_category,assay_cell_type,assay_type,doc_id,assay_tax_id,tid,description,src_id,relationship_type,assay_id,assay_test_type,assay_organism,assay_tissue,confidence_score,assay_subcellular_fraction,curated_by
,,,CHEMBL623874,,BAO_0000218,,,,A,6996,10116.0,50597,Oral diuretic activity was evaluated by measuring Na+ excretion in Rat at 9 mg/kg after ip administration ( 0 - 5 hr),1,N,11096,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL623875,,BAO_0000218,,,,A,6996,10116.0,50597,Oral diuretic activity was evaluated by measuring Na+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr ),1,N,11097,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL623876,,BAO_0000218,,,,A,6996,10116.0,50597,Oral diuretic activity was evaluated by measuring Na+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),1,N,11098,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL623877,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 0.312 mg/kg after ip administration,1,N,11099,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL623878,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 0.3 mg/kg after ip administration (0-6 hr),1,N,11100,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL623879,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 0.625 mg/kg after ip administration,1,N,11101,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL623880,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 0.6 mg/kg after ip administration ( 0-6 hr),1,N,11102,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL623881,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 1.8 mg/kg after ip administration ( 0-6 hr),1,N,11103,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL623957,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 10 mg/kg after ip administration (0-6 hr),1,N,11104,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL623958,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 10 mg/kg after ip administration ( 0-6 hr),1,N,11105,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL623959,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 16.2 mg/kg after ip administration ( 0-6 hr),1,N,11106,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL623960,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 1 mg/kg after ip administration ( 0-6 hr),1,N,11107,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL623961,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 1 mg/kg after ip administration (0-6 hr),1,N,11108,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL623962,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 1 mg/kg after ip administration ( 0 - 6 hr),1,N,11109,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624676,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 1 mg/kg after ip administration ( 0-6 hr ),1,N,11110,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624677,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 20 mg/kg after ip administration ( 0-6 hr),1,N,11111,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624678,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 2 mg/kg after ip administration,1,N,11112,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624679,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 2 mg/kg after ip administration (0-6 hr),1,N,11113,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624680,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 2 mg/kg after ip administration ( 0 - 6 hr),1,N,11114,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624849,,BAO_0000218,,,,A,11732,,22224,Measure of AUCpo/AUCiv x 100% of the parent compound before (free) and after (total) beta-glucuronidase treatment; total 27%,1,U,11115,In vivo,,,0,,Autocuration
,,,CHEMBL624850,,BAO_0000218,,,,A,11732,,22224,Measure of AUCpo/AUCiv x 100% of the parent compound before (free) and after (total) beta-glucuronidase treatment; total 4%,1,U,11116,In vivo,,,0,,Autocuration
,,,CHEMBL874399,,BAO_0000218,,,,A,11732,,22224,Measure of AUCpo/AUCiv x 100% of the parent compound before (free) and after (total) beta-glucuronidase treatment; total 54%,1,U,11117,In vivo,,,0,,Autocuration
,,,CHEMBL624851,,BAO_0000218,,,,A,11732,,22224,Measure of AUCpo/AUCiv x 100% of the parent compound before (free) and after (total) beta-glucuronidase treatment; total 72%,1,U,11118,In vivo,,,0,,Autocuration
,,,CHEMBL624852,,BAO_0000218,,,,A,11732,,22224,Measure of AUCpo/AUCiv x 100% of the parent compound before (free) and after (total) beta-glucuronidase treatment; total 76%,1,U,11119,In vivo,,,0,,Autocuration
,,,CHEMBL624853,,BAO_0000218,,,,A,13359,10116.0,22224,Oral bioavailability in rat (dose 10 mg/kg),1,U,11120,In vivo,Rattus norvegicus,,0,,Autocuration
,,,CHEMBL624854,,BAO_0000218,,,,A,16618,10116.0,22224,Oral bioavailability in rat (Sprague-Dawley),1,U,11121,In vivo,Rattus norvegicus,,0,,Autocuration
,,,CHEMBL624855,,BAO_0000218,,,,A,13960,10116.0,22224,Oral bioavailability in rat,1,U,11122,In vivo,Rattus norvegicus,,0,,Autocuration
,,,CHEMBL624856,,BAO_0000218,,,,A,13917,10116.0,22224,Oral bioavailability in rats was determined in vivo,1,U,11123,In vivo,Rattus norvegicus,,0,,Autocuration
,,,CHEMBL882957,,BAO_0000218,,,,A,14266,9615.0,22224,Oral bioavailability in dog,1,U,11124,In vivo,Canis lupus familiaris,,0,,Autocuration
,,,CHEMBL624857,,BAO_0000218,,,,A,12359,314293.0,22224,Oral bioavailability of compound in monkey,1,U,11125,In vivo,Simiiformes,,0,,Autocuration
,,,CHEMBL622202,,BAO_0000218,,,,A,12359,10116.0,50597,Oral bioavailability of compound in rat,1,N,11126,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622203,,BAO_0000218,,,,A,12359,10116.0,22224,Bioavailability in rat of PMEA prodrug,1,U,11127,In vivo,Rattus norvegicus,,0,,Autocuration
,,,CHEMBL625522,,BAO_0000218,,,,A,12359,10116.0,50597,Oral bioavailability of compound was evaluated relative to that of PMEA in rat; Not determined due to lack of solubility,1,N,11128,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622868,,BAO_0000218,,,,A,10791,9544.0,22224,Serum conc at 3 hours following 25 mg/kg dose,1,U,11129,In vivo,Macaca mulatta,,0,,Autocuration
,,,CHEMBL622869,1088.0,BAO_0000218,,,,A,10791,9544.0,22224,Urine conc 0-5 hours following 25 mg/kg dose,1,U,11130,In vivo,Macaca mulatta,Urine,0,,Autocuration
,,,CHEMBL622870,1088.0,BAO_0000218,,,,A,10791,9544.0,22224,Urine conc 0-24 hours following 25 mg/kg dose,1,U,11131,In vivo,Macaca mulatta,Urine,0,,Autocuration
,,,CHEMBL622871,,BAO_0000218,,,,A,138,9534.0,22224,Oral bioavailability in African green monkeys; 20-25,1,U,11132,In vivo,Chlorocebus aethiops,,0,,Autocuration
,,,CHEMBL620560,,BAO_0000218,,,,A,14521,9541.0,100710,Oral bioavailability in cynomolgus monkey.,1,N,11133,In vivo,Macaca fascicularis,,1,,Intermediate
,,,CHEMBL620561,,BAO_0000218,,,,A,13953,9615.0,22224,Oral bioavailability in dog,1,U,11134,In vivo,Canis lupus familiaris,,0,,Autocuration
,,,CHEMBL620562,,BAO_0000218,,,,A,12836,9615.0,50588,Oral bioavailability in dog at 10 mg/kg oral dose,1,N,11135,In vivo,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL620563,,BAO_0000218,,,,A,12836,10026.0,100712,Oral bioavailability in hamster at 10 mg/kg oral dose,1,N,11136,In vivo,Cricetinae,,1,,Intermediate
,,,CHEMBL620564,,BAO_0000218,,,,A,12836,10116.0,50597,Oral bioavailability in rat at 10 mg/kg oral dose,1,N,11137,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL872265,,BAO_0000218,,,,A,14521,10116.0,22224,Oral bioavailability in rat,1,U,11138,In vivo,Rattus norvegicus,,0,,Autocuration
,,,CHEMBL620565,,BAO_0000218,,,,A,13953,10116.0,22224,Oral bioavailability in rat,1,U,11139,In vivo,Rattus norvegicus,,0,,Autocuration
,,,CHEMBL620566,,BAO_0000218,,,,A,6799,9347.0,22224,Oral bioavailability,1,U,11140,In vivo,Eutheria,,0,,Autocuration
,,,CHEMBL620567,,BAO_0000218,,,,A,11311,,22224,Oral bioavailability was determined; range 49-102%,1,U,11141,In vivo,,,0,,Autocuration
,,,CHEMBL620568,,BAO_0000218,,,,A,4013,9615.0,50588,Oral bioavailability was determined in dogs,1,N,11142,In vivo,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL620569,,BAO_0000218,,,,A,4013,10116.0,22224,Oral bioavailability in rat,1,U,11143,In vivo,Rattus norvegicus,,0,,Autocuration
,,,CHEMBL620570,,BAO_0000218,,,,A,17591,9347.0,22224,Oral bioavailability,1,U,11144,In vivo,Eutheria,,0,,Autocuration
,,,CHEMBL620571,,BAO_0000218,,,,A,17591,,22224,Oral bioavailability was determined; Not orally available,1,U,11145,In vivo,,,0,,Autocuration
,,,CHEMBL620572,,BAO_0000218,,,,A,15011,10090.0,50594,Percent bioavailability was administered by using 0.4% Methyl cellulose (MC) as vehicle to nude mice at a dose of 25 mg/kg (micronized sample),1,N,11146,In vivo,Mus musculus,,1,,Intermediate
,,,CHEMBL620573,,BAO_0000218,,,,A,15011,10090.0,22224,Bioavailability in mouse (nude) (dose 0.4% Methylcellulose (MC) as vehicle 25 mg/kg),1,U,11147,In vivo,Mus musculus,,0,,Autocuration
,,,CHEMBL620574,,BAO_0000218,,,,A,15011,10090.0,22224,Bioavailability in mouse (nude) using 20% aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle 25 mg/kg,1,U,11148,In vivo,Mus musculus,,0,,Autocuration
,,,CHEMBL620575,,BAO_0000218,,,,A,9552,9544.0,22224,Oral bioavailability in Rhesus monkey,1,U,11149,In vivo,Macaca mulatta,,0,,Autocuration
,,,CHEMBL620576,,BAO_0000218,,,,A,9552,9615.0,22224,Oral bioavailability in dog (female mongrel),1,U,11150,In vivo,Canis lupus familiaris,,0,,Autocuration
,,,CHEMBL875846,,BAO_0000218,,,,A,3639,,22224,Percent oral bioavailability of perorally administered compound (30 mg/kg) was tested,1,U,11151,In vivo,,,0,,Autocuration
,,,CHEMBL620577,,BAO_0000218,,,,A,13397,9615.0,22224,Oral bioavailability in dog,1,U,11152,In vivo,Canis lupus familiaris,,0,,Autocuration
,,,CHEMBL620578,,BAO_0000218,,,,A,3031,,22224,Percentage Bioavailability was evaluated.,1,U,11153,In vivo,,,0,,Autocuration
,,,CHEMBL620579,,BAO_0000218,,,,A,12818,10116.0,22224,Bioavailability in rat administered i.d.,1,U,11154,In vivo,Rattus norvegicus,,0,,Autocuration
,,,CHEMBL621248,,BAO_0000218,,,,A,4847,9347.0,22224,Bioavailability,1,U,11155,In vivo,Eutheria,,0,,Autocuration
,,,CHEMBL625390,,BAO_0000218,,,,A,12421,9615.0,22224,Bioavailability in dog (male Beagle) i.v. administration,1,U,11156,In vivo,Canis lupus familiaris,,0,,Autocuration
,,,CHEMBL625391,,BAO_0000218,,,,A,11966,10116.0,22224,"Bioavailability in rat (dose 20 mg/kg p.o. in 1% methocel, and 5 mg/kg i.v. in PEG400)",1,U,11157,In vivo,Rattus norvegicus,,0,,Autocuration
,,,CHEMBL872266,,BAO_0000218,,,,A,11218,9443.0,22224,Bioavailability in monkey (dose 10 mg/kg i.d. or 0.3 mg/kg i.v.),1,U,11158,In vivo,Primates,,0,,Autocuration
,,,CHEMBL625392,,BAO_0000218,,,,A,13129,10116.0,22224,Oral bioavailability in rat (Sprague-Dawley) (male),1,U,11159,In vivo,Rattus norvegicus,,0,,Autocuration
,,,CHEMBL625393,,BAO_0000218,,,,A,12350,10116.0,50597,The oral bioavailability was measured on rats after oral administration,1,N,11160,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL625394,,BAO_0000218,,,,A,2231,10116.0,50597,Bioavailability was evaluated in rat at an intravenous dose of 3 mg/kg and peroral dose of 5 mg/kg,1,N,11161,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL625395,,BAO_0000218,,,,A,2231,9544.0,50797,Bioavailability was evaluated in rhesus monkey at an intravenous dose of 1 mg/kg and peroral dose of 1 mg/kg,1,N,11162,In vivo,Macaca mulatta,,1,,Intermediate
,,,CHEMBL625396,,BAO_0000218,,,,A,12187,10116.0,22224,Bioavailability in rat (dose 10 mg/kg i.d.),1,U,11163,In vivo,Rattus norvegicus,,0,,Autocuration
,,,CHEMBL625397,,BAO_0000218,,,,A,12421,9615.0,22224,Bioavailability in dog (male Beagle) i.v. administration,1,U,11164,In vivo,Canis lupus familiaris,,0,,Autocuration
,,,CHEMBL625398,,BAO_0000218,,,,A,13256,10090.0,50594,Biodistribution in CD-1 mice was determined after 1 minute in Striatum(expressed as percent injected dose per gram normalized to a 25 g mouse),1,N,11165,In vivo,Mus musculus,,1,,Intermediate
,,,CHEMBL625399,178.0,BAO_0000218,,,,A,13256,10090.0,50594,Biodistribution in CD-1 mice was determined after 1 minute in blood(expressed as percent injected dose per gram normalized to a 25 g mouse),1,N,11166,In vivo,Mus musculus,Blood,1,,Intermediate
,,,CHEMBL626074,2037.0,BAO_0000218,,,,A,13256,10090.0,50594,Biodistribution in CD-1 mice was determined after 1 minute in cerebellum(expressed as percent injected dose per gram normalized to a 25 g mouse),1,N,11167,In vivo,Mus musculus,Cerebellum,1,,Intermediate
,,,CHEMBL626075,,BAO_0000218,,,,A,13256,10090.0,50594,Biodistribution in CD-1 mice was determined after 1 minute in cortex(expressed as percent injected dose per gram normalized to a 25 g mouse),1,N,11168,In vivo,Mus musculus,,1,,Intermediate
,,,CHEMBL626076,1969.0,BAO_0000218,,,,A,2231,10116.0,50597,Maximum concentration in plasma (Cmax) was evaluated in rat at an intravenous dose of 3 mg/kg and peroral dose of 5 mg/kg,1,N,11169,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL626077,1969.0,BAO_0000218,,,,A,2231,9544.0,50797,Maximum concentration in plasma (Cmax) was evaluated in rhesus monkey at an intravenous dose of 1 mg/kg and peroral dose of 1 mg/kg,1,N,11170,In vivo,Macaca mulatta,Plasma,1,,Intermediate
,,,CHEMBL626078,178.0,BAO_0000218,,,,A,12178,10116.0,50597,Maximum concentration in whole blood recorded in the period 0-24 hr postdose of 1 mg/kg in rat (normalized to a 1 mg/kg dose),1,N,11171,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL625846,178.0,BAO_0000218,,,,A,12178,,22224,Maximum concentration in whole blood recorded in the period 0-24 hr postdose of 2.5 mg/kg in rat (normalized to a 1 mg/kg dose),1,U,11172,In vivo,,Blood,0,,Autocuration
,,,CHEMBL625847,178.0,BAO_0000218,,,,A,12178,,22224,Maximum concentration in whole blood recorded in the period 0-24 hr postdose of 5.0 mg/kg GP (normalized to a 1 mg/kg dose),1,U,11173,In vivo,,Blood,0,,Autocuration
,,,CHEMBL625848,,BAO_0000218,,,,A,15633,10116.0,50597,Maximum concentration observed in rats at an oral dose of 50 mg/kg,1,N,11174,In vivo,Rattus norvegicus,,1,,Expert
,,,CHEMBL625849,1969.0,BAO_0000218,,,,A,14258,10116.0,50597,Maximum concentration of compound in plasma administered orally to rats,1,N,11175,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL626023,1969.0,BAO_0000218,,,,A,14224,9615.0,50588,"Maximum concentration (10 mg/kg, orally) in plasma of dogs",1,N,11176,In vivo,Canis lupus familiaris,Plasma,1,,Intermediate
,,,CHEMBL626024,1969.0,BAO_0000218,,,,A,14224,9615.0,50588,"Maximum concentration (10 mg/kg, perorally) in plasma of dogs",1,N,11177,In vivo,Canis lupus familiaris,Plasma,1,,Intermediate
,,,CHEMBL626025,1969.0,BAO_0000218,,,,A,14224,9615.0,50588,"Maximum concentration (5 mg/kg, intravenously) in plasma of dogs",1,N,11178,In vivo,Canis lupus familiaris,Plasma,1,,Intermediate
,,,CHEMBL626026,,BAO_0000218,,,,A,5566,,22224,Maximum concentration after 10 mg/kg by oral administration,1,U,11179,In vivo,,,0,,Autocuration
,,,CHEMBL626027,,BAO_0000218,,,,A,16935,,22224,Maximum concentration at a dose of 1.5 mg/kg,1,U,11180,In vivo,,,0,,Autocuration
,,,CHEMBL626028,,BAO_0000218,,,,A,16935,,22224,Maximum concentration at a dose of 2.0 mg/kg,1,U,11181,In vivo,,,0,,Autocuration
,,,CHEMBL626029,1969.0,BAO_0000218,,,,A,14224,9615.0,50588,Maximum concentration in dog plasma,1,N,11182,In vivo,Canis lupus familiaris,Plasma,1,,Intermediate
,,,CHEMBL626030,1969.0,BAO_0000218,,,,A,12536,,22224,Maximum concentration in plasma after administration of 10 umol/kg dose perorally,1,U,11183,In vivo,,Plasma,0,,Autocuration
,,,CHEMBL626031,1969.0,BAO_0000218,,,,A,12536,,22224,Maximum concentration in plasma after administration of 2 umol/kg dose intravenously,1,U,11184,In vivo,,Plasma,0,,Autocuration
,,,CHEMBL626032,1969.0,BAO_0000218,,,,A,12536,,22224,Maximum concentration in plasma after administration of 4 umol/kg dose intravenously,1,U,11185,In vivo,,Plasma,0,,Autocuration
,,,CHEMBL626033,1969.0,BAO_0000218,,,,A,12536,,22224,Maximum concentration in plasma after administration of 40 umol/kg dose perorally,1,U,11186,In vivo,,Plasma,0,,Autocuration
,,,CHEMBL626034,1969.0,BAO_0000218,,,,A,12536,,22224,Maximum concentration in plasma after administration of 5 umol/kg dose intravenously,1,U,11187,In vivo,,Plasma,0,,Autocuration
,,,CHEMBL626035,1969.0,BAO_0000218,,,,A,9994,9615.0,50588,Maximum concentration in plasma after oral administration in dog (25 mg/kg),1,N,11188,In vivo,Canis lupus familiaris,Plasma,1,,Intermediate
,,,CHEMBL626036,1969.0,BAO_0000218,,,,A,1434,,22224,Maximum concentration in plasma at Tmax,1,U,11189,In vivo,,Plasma,0,,Autocuration
,,,CHEMBL626037,1969.0,BAO_0000218,,,,A,12836,9615.0,50588,Maximum concentration in plasma recorded 0-6 hr post dose in dog at 10 mg/kg oral dose,1,N,11190,In vivo,Canis lupus familiaris,Plasma,1,,Expert
,,,CHEMBL626038,1969.0,BAO_0000218,,,,A,12836,10026.0,100712,Maximum concentration in plasma recorded in the period 0-6 hr post dose in hamster at 10 mg/kg oral dose,1,N,11191,In vivo,Cricetinae,Plasma,1,,Intermediate
,,,CHEMBL626039,1969.0,BAO_0000218,,,,A,12836,10116.0,50597,Maximum concentration in plasma recorded in the period 0-6 hr post dose in rat at 10 mg/kg oral dose,1,N,11192,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL626040,1969.0,BAO_0000218,,,,A,12545,10116.0,50597,Maximum concentration in plasma was determined by oral administration to rats at 20 mg/kg,1,N,11193,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL626041,1969.0,BAO_0000218,,,,A,13856,9986.0,50592,Maximum concentration present in the rabbit plasma following peroral administration of 10 mg/kg,1,N,11194,In vivo,Oryctolagus cuniculus,Plasma,1,,Intermediate
,,,CHEMBL626042,,BAO_0000218,,,,A,3550,,22224,Maximum concentration was calculated,1,U,11195,In vivo,,,0,,Autocuration
,,,CHEMBL626043,,BAO_0000218,,,,A,2632,,22224,Maximum concentration was calculated.,1,U,11196,In vivo,,,0,,Autocuration
,,,CHEMBL626044,,BAO_0000218,,,,A,5566,,22224,Maximum concentration at a peroral dose of 10 mg/kg,1,U,11197,In vivo,,,0,,Autocuration
,,,CHEMBL626045,,BAO_0000218,,,,A,11883,,22224,Maximum concentration of the drug at 10 uM/dg administered perorally,1,U,11198,In vivo,,,0,,Autocuration
,,,CHEMBL626046,,BAO_0000218,,,,A,11883,,22224,Maximum concentration of the drug at 2 uM/dg administered intravenously,1,U,11199,In vivo,,,0,,Autocuration
,,,CHEMBL626047,1969.0,BAO_0000218,,,,A,14122,9615.0,50588,"Maximum concentration of the unchanged compound in dog plasma, recorded in the period 0-6 hr post dose.",1,N,11200,In vivo,Canis lupus familiaris,Plasma,1,,Intermediate
,,,CHEMBL626048,1969.0,BAO_0000218,,,,A,14122,10026.0,100712,"Maximum concentration of the unchanged compound in hamster plasma, recorded in the period 0-6 hr post dose.",1,N,11201,In vivo,Cricetinae,Plasma,1,,Intermediate
,,,CHEMBL626049,1969.0,BAO_0000218,,,,A,14122,10116.0,50597,"Maximum concentration of the unchanged compound in rat plasma, recorded in the period 0-6 hr post dose.",1,N,11202,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL626050,1969.0,BAO_0000218,,,,A,12542,10116.0,50597,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose in anesthetized rat at 60 mg/kg oral dose,1,N,11203,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL874541,1969.0,BAO_0000218,,,,A,12542,9615.0,50588,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose in dog at 5 mg/kg oral dose,1,N,11204,In vivo,Canis lupus familiaris,Plasma,1,,Intermediate
,,,CHEMBL622826,1969.0,BAO_0000218,,,,A,12542,10026.0,100712,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose in hamster at 40 mg/kg oral dose,1,N,11205,In vivo,Cricetinae,Plasma,1,,Intermediate
,,,CHEMBL622827,1969.0,BAO_0000218,,,,A,12542,10026.0,100712,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose to hamster at 40 mg/kg oral dose,1,N,11206,In vivo,Cricetinae,Plasma,1,,Intermediate
,,,CHEMBL622828,1969.0,BAO_0000218,,,,A,12542,10116.0,50597,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose in anesthetized rat at 25 mg/kg oral dose,1,N,11207,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL622829,1969.0,BAO_0000218,,,,A,14080,10116.0,50597,Maximum concentration of unchanged drug in rat plasma in the period 0-24 hr after dosing,1,N,11208,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL876806,,BAO_0000218,,,,A,11911,10116.0,50597,Maximum concentration reached following intravenous administration in male rat,1,N,11209,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622830,,BAO_0000218,,,,A,13204,9615.0,50588,Maximum concentration was determined in an aqueous sodium hydroxide solution adjusted to pH 10 at 10 mg/kg dosage administered perorally in dog,1,N,11210,In vivo,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL622831,,BAO_0000218,,,,A,13204,10116.0,50597,Maximum concentration was determined in an aqueous sodium hydroxide solution adjusted to pH 10 at 5 mg/kg dosage administered perorally in rats,1,N,11211,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626794,,BAO_0000218,,,,A,14346,9615.0,50588,Maximum concentration was measured after peroral administration of 10 mg/kg of drug in male Beagle dogs,1,N,11212,In vivo,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL626795,,BAO_0000218,,,,A,14346,10116.0,50597,Maximum concentration was measured after peroral administration of 5.0 mg/kg of drug in male Dawley rats,1,N,11213,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626796,,BAO_0000218,,,,A,14346,10116.0,50597,Maximum concentration was measured after peroral administration of 5.1 mg/kg of drug in male Dawley rats,1,N,11214,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626797,,BAO_0000218,,,,A,14346,10116.0,50597,Maximum concentration was measured after peroral administration of 5.2 mg/kg of drug in male Dawley rats,1,N,11215,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626798,,BAO_0000218,,,,A,14127,10116.0,50597,Maximum drug concentration is determined after oral dosing in rats.,1,N,11216,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626799,,BAO_0000218,,,,A,14339,9615.0,50588,Maximum observed concentration in oral (5 mg/kg) fasted dogs,1,N,11217,In vivo,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL626800,,BAO_0000218,,,,A,14339,9615.0,50588,Maximum observed concentration in oral (5 mg/kg) fed dogs,1,N,11218,In vivo,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL626801,1969.0,BAO_0000218,,,,A,13494,,22224,Maximum plasma concentration,1,U,11219,In vivo,,Plasma,0,,Autocuration
,,,CHEMBL876816,1969.0,BAO_0000218,,,,A,14925,10116.0,50597,Maximum plasma concentration (Cmax) was determined in rats after intraduodenal administration of the drug,1,N,11220,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL626802,1969.0,BAO_0000218,,,,A,14474,10116.0,50597,Maximum plasma concentration following oral administration of 26.3 mg/kg in rats,1,N,11221,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL626803,1969.0,BAO_0000218,,,,A,14474,9615.0,50588,Maximum plasma concentration following oral administration of 3.8 mg/kg in Beagle dog,1,N,11222,In vivo,Canis lupus familiaris,Plasma,1,,Intermediate
,,,CHEMBL626804,1969.0,BAO_0000218,,,,A,13917,,22224,Maximum plasma concentration following oral administration of 30 umol/kg,1,U,11223,In vivo,,Plasma,0,,Autocuration
,,,CHEMBL626805,1969.0,BAO_0000218,,,,A,9796,10116.0,50597,Distribution of radiolabeled compound in plasma of rat 1 hr after ip administration of dose,1,N,11224,,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL626309,1969.0,BAO_0000218,,,,A,9796,10116.0,50597,Distribution of radiolabeled compound in plasma of rat 1 hr after ip administration of dose and excess 8 microg of estradiol; fmol equivalents per 100 mg,1,N,11225,,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL626310,1969.0,BAO_0000218,,,,A,9796,10116.0,50597,Distribution of radiolabeled compound in plasma of rat 1 hr after iv administration of dose; fmol equivalents per 100 mg,1,N,11226,,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL626311,1969.0,BAO_0000218,,,,A,9796,10116.0,50597,Distribution of radiolabeled compound in plasma of rat 4 hr after ip administration of dose; fmol equivalents per 100 mg,1,N,11227,,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL626312,1969.0,BAO_0000218,,,,A,9796,10116.0,50597,Distribution of radiolabeled compound in plasma of rat 8 hr after ip administration of dose; fmol equivalents per 100 mg,1,N,11228,,Rattus norvegicus,Plasma,1,,Intermediate
